% Stabilization Loop  omega_cmd=0 rad/s
% Kp_stab=1.9587  Ki_stab=62.0664  (Tustin integrator)
% LPF=OFF  fc=20.0 Hz
% Vg_offset=1.338388V  K_gimbal=26.049690  samples=601

Time[s]               OmegaU[deg/s]           Vc[V]                  Vg[V]                  Pot[V]                 Omega_h[deg/s]         omega_LPF[deg/s]       Error[deg/s]           disturbance[V]      
        0.5004298000       432.7806227551         3.2168520617         1.6977174153         4.6059906199       536.3124425124       506.6426816291       -36.3124425124         1.3917226017
        0.5054593000       518.1422357873         3.3239399502         1.6670894930         4.6289575170       490.5991256807       509.9001243492         9.4008743193         1.3891714046
        0.5104432000       480.7969081821         3.2761111903         1.6798511273         4.6748913113       509.6463410272       505.2254124582        -9.6463410272         1.3917226017
        0.5154523000       453.6457064583         3.2423150799         1.6875081079         4.7106175957       521.0746702352       510.0711469282       -21.0746702352         1.3917226017
        0.5204375000       455.1581038586         3.2441774127         1.6849557810         4.7463438801       517.2652271659       514.4214155079       -17.2652271659         1.3993761929
        0.5254443000       457.8526937390         3.2475012227         1.6824034542         4.7846220420       513.4557840966       514.8704080631       -13.4557840966         1.3993761929
        0.5304322000       477.8345643820         3.2723855512         1.6747464736         4.8126926941       502.0274548886       511.4620312564        -2.0274548886         1.3993761929
        0.5354423000       485.2579241832         3.2817399722         1.6721941467         4.8407633461       498.2180118193       506.0405491079         1.7819881807         1.3993761929
        0.5404204000       518.0211088880         3.3237821401         1.6619848393         4.8790415080       482.9802395421       498.6577814817        17.0197604579         1.3942737988
        0.5454744000       442.7774455373         3.2289991850         1.6875081079         4.9198715474       521.0746702352       500.2688710200       -21.0746702352         1.3993761929
        0.5504386000       500.6576519257         3.3013440720         1.6670894930         4.9555978318       490.5991256807       502.9310251415         9.4008743193         1.3917226017
        0.5554275000       463.3123243205         3.2542585904         1.6798511273         4.9964278711       509.6463410272       501.5883402659        -9.6463410272         1.3993761929
        0.5604311000       468.3712991613         3.2605477951         1.6772988005         5.0117391359       505.8368979579       504.5303119620        -5.8368979579         1.3993761929
        0.5655104000       490.7175547646         3.2886591345         1.6696418199         4.9989797486       494.4085687500       502.4229849522         5.5914312500         1.3917226017
        0.5704343000       508.5578436673         3.3115082721         1.6645371662         4.9989797486       486.7896826114       496.7698270126        13.2103173886         1.4044785871
        0.5754654000       512.6574292480         3.3168120914         1.6645371662         5.0015316260       486.7896826114       491.9981757890        13.2103173886         1.3968249959
        0.5804514000       484.5468382641         3.2808412594         1.6747464736         1.1022628687       502.0274548886       493.1506194872        -2.0274548886         1.3968249959
        0.5854460000       459.7600215007         3.2498584207         1.6824034542         1.1124703785       513.4557840966       500.1267873892       -13.4557840966         1.3942737988
        0.5904488000       479.7418921437         3.2747832261         1.6747464736         0.0024036839       502.0274548886       503.7675486310        -2.0274548886         1.3993761929
        0.5954505000       446.9025312390         3.2340395588         1.6849557810        -0.0001481936       517.2652271659       506.5782842079       -17.2652271659         1.3968249959
        0.6004394000       457.6496652607         3.2472505267         1.6798511273        -0.0052519485       509.6463410272       509.8665162654        -9.6463410272         1.3968249959
        0.6054210000       478.8137283838         3.2736159458         1.6721941467         0.0253705810       498.2180118193       507.0292226522         1.7819881807         1.3942737988
        0.6104551000       479.3667365240         3.2743113077         1.6721941467         0.0534412330       498.2180118193       502.8164554555         1.7819881807         1.3993761929
        0.6154396000       455.7621122407         3.2449218222         1.6798511273         0.0968231498       509.6463410272       503.3498977693        -9.6463410272         1.3993761929
        0.6204642000       452.7685429404         3.2412360171         1.6798511273         0.1325494343       509.6463410272       506.3603182570        -9.6463410272         1.3968249959
        0.6254638000       465.8800619224         3.2574473808         1.6747464736         0.1657238412       502.0274548886       506.1100634501        -2.0274548886         1.3968249959
        0.6304484000       497.4610541470         3.2972522943         1.6645371662         0.1963463707       486.7896826114       500.5154097799        13.2103173886         1.4095809812
        0.6354352000       501.5606397277         3.3025020993         1.6645371662         0.2269689002       486.7896826114       493.9529413220        13.2103173886         1.3917226017
        0.6404464000       481.5025928850         3.2770001318         1.6721941467         0.2626951847       498.2180118193       493.2601084942         1.7819881807         1.3917226017
        0.6454444000       482.0556010252         3.2776971338         1.6721941467         0.2907658367       498.2180118193       495.6305537019         1.7819881807         1.3917226017
        0.6504638000       490.6611533066         3.2885874826         1.6696418199         0.3315958761       494.4085687500       495.9569799258         5.5914312500         1.3866202076
        0.6554234000       484.3438097858         3.2805847636         1.6721941467         0.3622184056       498.2180118193       496.1273370561         1.7819881807         1.4044785871
        0.6604280000       517.1069944906         3.3225917691         1.6619848393         0.3953928125       482.9802395421       493.4842193302        17.0197604579         1.4070297842
        0.6654391000       482.1260518458         3.2777859531         1.6747464736         0.4362228519       502.0274548886       493.0154892585        -2.0274548886         1.4070297842
        0.6704533000       489.5494116469         3.2871758749         1.6721941467         0.4719491363       498.2180118193       496.4135653405         1.7819881807         1.4070297842
        0.6754290000       449.8396990814         3.2376386186         1.6849557810         0.5076754207       517.2652271659       501.8296716895       -17.2652271659         1.3917226017
        0.6804398000       508.9020979499         3.3119528711         1.6645371662         0.5331941953       486.7896826114       501.9242346944        13.2103173886         1.3942737988
        0.6854282000       464.6864186837         3.2559641749         1.6798511273         0.5740242347       509.6463410272       500.1522359932        -9.6463410272         1.3891714046
        0.6904451000       485.8504818068         3.2824893144         1.6721941467         0.6097505191       498.2180118193       501.9594801225         1.7819881807         1.3917226017
        0.6954721000       486.4034899470         3.2831889980         1.6721941467         0.6403730486       498.2180118193       500.1706300729         1.7819881807         1.3993761929
        0.7004541000       470.8514098049         3.2636409005         1.6772988005         0.6786512105       505.8368979579       501.0584048433        -5.8368979579         1.3917226017
        0.7056286000       460.9874888436         3.2513773834         1.6798511273         0.7067218625       509.6463410272       504.2537463210        -9.6463410272         1.3968249959
        0.7104718000       482.1515519667         3.2778181032         1.6721941467         0.7398962695       498.2180118193       504.0999991071         1.7819881807         1.3993761929
        0.7154415000       514.9147366716         3.3197411587         1.6619848393         0.7781744314       482.9802395421       497.6450364718        17.0197604579         1.4019273900
        0.7204444000       496.0388823090         3.2954356773         1.6696418199         0.8113488384       494.4085687500       493.3656098451         5.5914312500         1.4019273900
        0.7254318000       505.8266270706         3.3079859731         1.6670894930         0.8419713679       490.5991256807       492.9535886818         9.4008743193         1.3942737988
        0.7304497000       500.6914760299         3.3013874321         1.6696418199         0.8828014072       494.4085687500       492.7385607892         5.5914312500         1.3993761929
        0.7354242000       566.8470297796         3.3889207428         1.6492232050         0.9108720593       463.9330241956       486.2516166530        36.0669758044         1.3993761929
        0.7404327000       521.6719612533         3.3285466038         1.6670894930         0.9414945888       490.5991256807       481.9554993430         9.4008743193         1.3993761929
        0.7454472000       500.4317219304         3.3010544801         1.6747464736         0.9848765056       502.0274548886       488.8201666224        -2.0274548886         1.3866202076
        0.7504576000       483.6974493081         3.2797684913         1.6798511273         1.0206027900       509.6463410272       496.9561117184        -9.6463410272         1.3891714046
        0.7554339000       545.1242331370         3.3595541610         1.6594325125         1.0384659322       479.1707964728       495.7380946203        20.8292035272         1.3968249959
        0.7604497000       503.2729388312         3.3047006537         1.6747464736         1.0818478490       502.0274548886       493.2810793265        -2.0274548886         1.3968249959
        0.7654291000       486.5386662089         3.2833600796         1.6798511273         1.1201260109       509.6463410272       499.2841976109        -9.6463410272         1.3993761929
        0.7704426000       499.6501851909         3.3000531851         1.6747464736         1.1507485404       502.0274548886       502.4171383151        -2.0274548886         1.4019273900
        0.7754229000       482.9159125686         3.2787821300         1.6798511273         1.1762673150       509.6463410272       504.0521748064        -9.6463410272         1.3993761929
        0.7804436000       520.1850639740         3.3266041717         1.6670894930         1.2094417220       490.5991256807       502.1734520785         9.4008743193         1.3993761929
        0.7854444000       515.0499129334         3.3199167594         1.6696418199         1.2349604965       494.4085687500       497.5502742945         5.5914312500         1.3917226017
        0.7904333000       557.0478342596         3.3755943799         1.6568801856         1.2783424134       475.3613534035       491.4948050665        24.6386465965         1.3968249959
        0.7954393000       516.3787324339         3.3216441514         1.6721941467         1.3089649429       498.2180118193       489.2452180448         1.7819881807         1.4044785871
        0.8005194000       484.7215640095         3.2810620358         1.6824034542         1.3395874724       513.4557840966       497.1779399149       -13.4557840966         1.3891714046
        0.8054335000       504.7034346525         3.3065400336         1.6747464736         1.3727618793       502.0274548886       502.2285877368        -2.0274548886         1.4044785871
        0.8104294000       512.1267944536         3.3161244417         1.6721941467         1.4110400412       498.2180118193       501.2217483326         1.7819881807         1.4019273900
        0.8154311000       512.6798025938         3.3168410926         1.6721941467         1.4365588158       498.2180118193       499.7856185100         1.7819881807         1.4019273900
        0.8205120000       489.0751783106         3.2865741552         1.6798511273         1.4799407326       509.6463410272       501.7681477546        -9.6463410272         1.3993761929
        0.8254436000       550.5019621395         3.3667650330         1.6594325125         1.4978038748       479.1707964728       498.2494267070        20.8292035272         1.4070297842
        0.8304316000       468.3879471279         3.2605685361         1.6875081079         1.5386339142       521.0746702352       499.1450816790       -21.0746702352         1.3866202076
        0.8355478000       510.1630652339         3.3135826066         1.6721941467         1.5769120761       498.2180118193       504.1658854874         1.7819881807         1.3942737988
        0.8404310000       502.6635292330         3.3039177890         1.6747464736         1.5973270957       502.0274548886       502.2327960401        -2.0274548886         1.3993761929
        0.8454402000       493.9818007518         3.2928121931         1.6772988005         1.6381571351       505.8368979579       503.0452943526        -5.8368979579         1.3942737988
        0.8504427000       459.9602473671         3.2501060895         1.6875081079         1.6713315420       521.0746702352       508.0226999019       -21.0746702352         1.3917226017
        0.8554300000       477.5777330496         3.2720629967         1.6798511273         1.7096097039       509.6463410272       511.5310108320        -9.6463410272         1.3993761929
        0.8604405000       458.4790754670         3.2482749338         1.6849557810         1.7453359884       517.2652271659       512.4512727374       -17.2652271659         1.3993761929
        0.8654454000       461.1736653474         3.2516079085         1.6824034542         1.7759585179       513.4557840966       513.8422190143       -13.4557840966         1.3993761929
        0.8704310000       481.1555359904         3.2765628801         1.6747464736         1.7989254150       502.0274548886       510.9254342462        -2.0274548886         1.4044785871
        0.8754493000       480.5263516504         3.2757705198         1.6747464736         1.8397554543       502.0274548886       506.6711817643        -2.0274548886         1.3942737988
        0.8804314000       471.8446231693         3.2648814423         1.6772988005         1.8729298613       505.8368979579       505.3616237397        -5.8368979579         1.3993761929
        0.8854401000       486.1383346314         3.2828534722         1.6721941467         1.8984486359       498.2180118193       503.7675094426         1.7819881807         1.3942737988
        0.8904195000       462.5337103482         3.2532930159         1.6798511273         1.9418305527       509.6463410272       503.8462391050        -9.6463410272         1.3993761929
        0.8954405000       467.5926851890         3.2595780837         1.6772988005         1.9699012047       505.8368979579       505.7086767457        -5.8368979579         1.4019273900
        0.9004406000       473.8338525100         3.2673692125         1.6747464736         1.9954199793       502.0274548886       504.8593062761        -2.0274548886         1.3968249959
        0.9054303000       465.1521240288         3.2565426766         1.6772988005         2.0388018961       505.8368979579       504.4160320990        -5.8368979579         1.3917226017
        0.9104381000       495.5509237733         3.2948129211         1.6670894930         2.0694244256       490.5991256807       501.4526690591         9.4008743193         1.3942737988
        0.9154457000       482.3632285916         3.2780850091         1.6721941467         2.1025988326       498.2180118193       498.0847829337         1.7819881807         1.3917226017
        0.9204300000       474.8636925906         3.2686588283         1.6747464736         2.1434288720       502.0274548886       499.0591564723        -2.0274548886         1.3968249959
        0.9254396000       498.3921406741         3.2984428935         1.6670894930         2.1689476465       490.5991256807       497.7463181779         9.4008743193         1.3968249959
        0.9304331000       477.1519013512         3.2715283535         1.6747464736         2.2046739310       502.0274548886       497.0611668389        -2.0274548886         1.3917226017
        0.9354398000       444.3125404466         3.2308729536         1.6849557810         2.2404002154       517.2652271659       503.0783204391       -17.2652271659         1.3917226017
        0.9404475000       471.1647627505         3.2640321700         1.6747464736         2.2684708674       502.0274548886       506.2185859720        -2.0274548886         1.3866202076
        0.9454628000       478.5881225517         3.2733323617         1.6721941467         2.3093009068       498.2180118193       503.3040707672         1.7819881807         1.3993761929
        0.9504419000       535.5089396799         3.3467559114         1.6543278587         2.3297159265       471.5519103342       494.4976283192        28.4480896658         1.3993761929
        0.9554281000       487.9694861933         3.2851722132         1.6721941467         2.3756497207       498.2180118193       489.9016732343         1.7819881807         1.3993761929
        0.9604420000       472.4174060512         3.2655973396         1.6772988005         2.4037203728       505.8368979579       495.6991846271        -5.8368979579         1.4044785871
        0.9654282000       502.8162057957         3.3041138805         1.6670894930         2.4343429023       490.5991256807       496.9034722977         9.4008743193         1.3942737988
        0.9704360000       473.5234223316         3.2669807016         1.6772988005         2.4751729416       505.8368979579       497.5319726345        -5.8368979579         1.3968249959
        0.9754552000       495.8696779349         3.2952196994         1.6696418199         2.5083473486       494.4085687500       498.7706527638         5.5914312500         1.4019273900
        0.9804327000       505.6574226965         3.3077680523         1.6670894930         2.5364180006       490.5991256807       495.7744024931         9.4008743193         1.3968249959
        0.9854356000       532.7324482205         3.3430825874         1.6594325125         2.5670405302       479.1707964728       490.5680032298        20.8292035272         1.3993761929
        0.9904455000       506.9862421970         3.3094803763         1.6696418199         2.5951111822       494.4085687500       488.7615335559         5.5914312500         1.3942737988
        0.9954294000       476.5112662527         3.2707243916         1.6798511273         2.6410449765       509.6463410272       495.1041622008        -9.6463410272         1.3942737988
        1.0004632000       489.6227852347         3.2872689960         1.6747464736         2.6742193834       502.0274548886       500.2356382245        -2.0274548886         1.3942737988
        1.0054448000       521.2037774593         3.3279346886         1.6645371662         2.6997381580       486.7896826114       497.4496321238        13.2103173886         1.4044785871
        1.0104388000       517.2508188989         3.3227789909         1.6670894930         2.7303606875       490.5991256807       493.2636311389         9.4008743193         1.3993761929
        1.0154186000       487.9580354349         3.2851577016         1.6772988005         2.7686388494       505.8368979579       495.6323921193        -5.8368979579         1.3968249959
        1.0204272000       486.1466586147         3.2828640041         1.6772988005         2.8094688888       505.8368979579       500.5113137875        -5.8368979579         1.4019273900
        1.0254335000       468.2301935122         3.2603720099         1.6824034542         2.8375395408       513.4557840966       504.8789022866       -13.4557840966         1.4019273900
        1.0304432000       488.2120641552         3.2854796671         1.6747464736         2.8707139478       502.0274548886       506.2476087411        -2.0274548886         1.4070297842
        1.0354277000       503.6879680975         3.3052340630         1.6696418199         2.9038883547       494.4085687500       502.4085424474         5.5914312500         1.3840690105
        1.0404453000       481.2655362944         3.2767014534         1.6772988005         2.9396146392       505.8368979579       501.3156640963        -5.8368979579         1.3866202076
        1.0454224000       447.2439829097         3.2344575193         1.6875081079         2.9753409236       521.0746702352       507.1200308594       -21.0746702352         1.3917226017
