% Stabilization Loop  omega_cmd=0 rad/s
% Kp_stab=1.7520  Ki_stab=53.8007  (Tustin integrator)
% LPF=ON  fc=20.0 Hz
% Vg_offset=1.338209V  K_gimbal=26.049690  samples=601

Time[s]               OmegaU[deg/s]           Vc[V]                  Vg[V]                  Pot[V]                 Omega_h[deg/s]         omega_LPF[deg/s]       Error[deg/s]           disturbance[V]      
        0.1004636000       389.9330632267         3.1657952573         1.7002697422         0.7118256175       540.3885465966       544.8687831761       -44.8687831761         1.3993761929
        0.1054743000       387.0581837442         3.1624233705         1.6926127616         0.7577594117       528.9602173886       539.9946926895       -39.9946926895         1.4095809812
        0.1105185000       398.2780963877         3.1756192017         1.6747464736         0.7858300638       502.2941159035       528.3442264451       -28.3442264451         1.3993761929
        0.1154303000       403.8417168666         3.1821995998         1.6900604347         0.8190044707       525.1507743193       521.3533415453       -21.3533415453         1.3942737988
        0.1205082000       403.2623953901         3.1815132307         1.6772988005         0.8572826326       506.1035589728       518.6155745987       -18.6155745987         1.3942737988
        0.1254501000       406.1041455714         3.1848827289         1.6824034542         0.8930089170       513.7224451114       514.4547489314       -14.4547489314         1.3917226017
        0.1304416000       411.4662278190         3.1912589392         1.6696418199         0.9210795691       494.6752297649       509.5512494770        -9.5512494770         1.3968249959
        0.1354390000       406.8526308215         3.1857713285         1.6926127616         0.9644614859       528.9602173886       510.6348834884       -10.6348834884         1.3891714046
        0.1404953000       401.2069413078         3.1790801796         1.6721941467         1.0052915252       498.4846728342       512.1110913070       -12.1110913070         1.3968249959
        0.1454437000       408.5215609831         3.1877543598         1.6747464736         1.0257065449       502.2941159035       506.5067786549        -6.5067786549         1.3993761929
        0.1504983000       417.4428428545         3.1983947521         1.6645371662         1.0716403392       487.0563436263       500.8499441976        -0.8499441976         1.3968249959
        0.1554257000       427.9375427073         3.2110009325         1.6670894930         1.0971591138       490.8657866956       495.1656993689         4.8343006311         1.3993761929
        0.1605026000       439.9883108663         3.2256005387         1.6568801856         1.1201260109       475.6280144183       489.4671494634        10.5328505366         1.4070297842
        0.1654317000       457.0220723101         3.2464758522         1.6543278587         1.1558522953       471.8185713490       481.9397841776        18.0602158224         1.3968249959
        0.1704534000       474.4452800906         3.2681347334         1.6492232050         1.1890267023       464.1996852104       475.2793363336        24.7206636664         1.3968249959
        0.1754932000       475.6267608643         3.2696151205         1.6721941467         1.2273048642       498.4846728342       478.1780690143        21.8219309857         1.3942737988
        0.1804249000       473.4890548902         3.2669376963         1.6568801856         1.2426161289       475.6280144183       482.4229003727        17.5770996273         1.3968249959
        0.1854281000       491.2180560142         3.2892951254         1.6466708782         1.2808942908       460.3902421411       475.5314676961        24.4685323039         1.3942737988
        0.1904284000       499.4310849626         3.2997726048         1.6645371662         1.3140686978       487.0563436263       474.6669531952        25.3330468048         1.4095809812
        0.1955041000       503.6609310806         3.3051993079         1.6517755319         1.3446912273       468.0091282797       476.0371253343        23.9628746657         1.4044785871
        0.2004357000       505.3220621630         3.3073362371         1.6696418199         1.3829693892       494.6752297649       478.5735481458        21.4264518542         1.3968249959
        0.2054604000       501.7166889938         3.3027023201         1.6619848393         1.4084881638       483.2469005570       483.5399701015        16.4600298985         1.4019273900
        0.2104354000       508.1268225111         3.3109518153         1.6594325125         1.4391106933       479.4374574876       482.4891744346        17.5108255654         1.3866202076
        0.2154378000       515.5898339112         3.3206183665         1.6594325125         1.4722851002       479.4374574876       481.0301044734        18.9698955266         1.3942737988
        0.2204248000       516.9753427514         3.3224204151         1.6670894930         1.5029076297       490.8657866956       483.0006615911        16.9993384089         1.3917226017
        0.2255028000       509.3001973304         3.3124671877         1.6747464736         1.5411857916       502.2941159035       489.4931161837        10.5068838163         1.3866202076
        0.2304711000       504.0165277737         3.3056564832         1.6696418199         1.5743601986       494.6752297649       493.7921093213         6.2078906787         1.3917226017
        0.2354407000       503.1719397129         3.3045708770         1.6721941467         1.5998789732       498.4846728342       495.1250168477         4.8749831523         1.3942737988
        0.2404251000       510.0429881684         3.3134273307         1.6594325125         1.6330533802       479.4374574876       492.1779424943         7.8220575057         1.3968249959
        0.2454344000       515.0486557298         3.3199151262         1.6721941467         1.6585721547       498.4846728342       490.6399069662         9.3600930338         1.4044785871
        0.2505106000       501.9009103352         3.3029387243         1.6849557810         1.7045059490       517.5318881807       498.9439772810         1.0560227190         1.4019273900
        0.2554498000       492.2913215299         3.2906598959         1.6747464736         1.7376803560       502.2941159035       504.1884264912        -4.1884264912         1.4019273900
        0.2604346000       496.3091991327         3.2957807872         1.6696418199         1.7708547629       494.6752297649       501.4613794644        -1.4613794644         1.3942737988
        0.2654944000       500.3189541528         3.3009099593         1.6721941467         1.7963735375       498.4846728342       499.1274981357         0.8725018643         1.3866202076
        0.2704252000       506.2874346071         3.3085796268         1.6645371662         1.8244441896       487.0563436263       496.0881294211         3.9118705789         1.3993761929
        0.2755049000       510.3321155062         3.3138012408         1.6721941467         1.8601704740       498.4846728342       494.5019267993         5.4980732007         1.3840690105
        0.2804884000       504.7828444025         3.3066422124         1.6772988005         1.8984486359       506.1035589728       498.2274849855         1.7725150145         1.3968249959
        0.2855070000       503.3096932692         3.3047478835         1.6696418199         1.9290711654       494.6752297649       499.2611250953         0.7388749047         1.3968249959
        0.2904345000       502.4907952294         3.3036959698         1.6772988005         1.9622455724       506.1035589728       499.8005669353         0.1994330647         1.3968249959
        0.2954300000       500.2953526651         3.3008797140         1.6721941467         1.9954199793       498.4846728342       500.9927687219        -0.9927687219         1.4044785871
        0.3004340000       498.8545264315         3.2990345307         1.6772988005         2.0209387539       506.1035589728       501.6149616102        -1.6149616102         1.3968249959
        0.3054988000       506.3974723671         3.3087214247         1.6594325125         2.0566650383       479.4374574876       497.3863006715         2.6136993285         1.3891714046
        0.3104321000       509.5458542925         3.3127846543         1.6798511273         2.0898394453       509.9130020421       496.0900985036         3.9099014964         1.3866202076
        0.3154360000       501.5658532107         3.3025087880         1.6747464736         2.1179100974       502.2941159035       500.8776786206        -0.8776786206         1.3942737988
        0.3204219000       503.4881590421         3.3049772364         1.6696418199         2.1485326269       494.6752297649       499.7335479818         0.2664520182         1.3993761929
        0.3255052000       508.1222551917         3.3109459200         1.6696418199         2.1893626662       494.6752297649       497.3150929637         2.6849070363         1.3917226017
        0.3304442000       509.5075757075         3.3127351814         1.6721941467         2.2225370732       498.4846728342       496.9636111133         3.0363888867         1.3968249959
        0.3354247000       505.5164529013         3.3075865212         1.6772988005         2.2633671125       506.1035589728       499.5122024645         0.4877975355         1.4019273900
        0.3404337000       513.4464256621         3.3178351835         1.6568801856         2.2914377646       475.6280144183       495.3782261687         4.6217738313         1.3942737988
        0.3454254000       527.3497045973         3.3359891795         1.6645371662         2.3220602941       487.0563436263       488.6673892461        11.3326107539         1.3968249959
        0.3504327000       531.8513212891         3.3419189116         1.6645371662         2.3552347011       487.0563436263       487.8971250601        12.1028749399         1.3968249959
        0.3554950000       527.2754425673         3.3358915733         1.6772988005         2.3833053531       506.1035589728       492.0485097279         7.9514902721         1.3942737988
        0.3604203000       528.7632048103         3.3378483395         1.6594325125         2.4241353924       479.4374574876       492.3937076427         7.6062923573         1.3993761929
        0.3654407000       533.9054431321         3.3446332643         1.6721941467         2.4547579220       498.4846728342       490.7525116800         9.2474883200         1.3840690105
        0.3705215000       529.4189208528         3.3387116530         1.6721941467         2.4904842064       498.4846728342       494.4493696361         5.5506303639         1.3968249959
        0.3755121000       518.6824138693         3.3246439405         1.6849557810         2.5313142457       517.5318881807       500.9320808123        -0.9320808123         1.3968249959
        0.3804333000       505.1772462699         3.3071498113         1.6824034542         2.5644886527       513.7224451114       507.9580136526        -7.9580136526         1.3917226017
        0.3854201000       501.2731841021         3.3021333509         1.6772988005         2.5925593047       506.1035589728       508.8927218458        -8.8927218458         1.3942737988
        0.3904999000       499.6787448196         3.3000897627         1.6798511273         2.6333893441       509.9130020421       508.4698576642        -8.4698576642         1.3993761929
        0.3954416000       502.9706186078         3.3043122298         1.6696418199         2.6589081187       494.6752297649       505.5171463061        -5.5171463061         1.3993761929
        0.4005058000       500.9575639786         3.3017285849         1.6849557810         2.6971862806       517.5318881807       505.7975186741        -5.7975186741         1.3968249959
        0.4054309000       497.4039841494         3.2971793505         1.6721941467         2.7201531777       498.4846728342       506.8545158460        -6.8545158460         1.3942737988
        0.4104210000       504.8273800754         3.3066995210         1.6696418199         2.7558794621       494.6752297649       501.9420980974        -1.9420980974         1.4044785871
        0.4154332000       495.3974927840         3.2946171620         1.6926127616         2.8018132564       528.9602173886       506.6637773144        -6.6637773144         1.3917226017
        0.4204339000       478.6483021394         3.2734080013         1.6849557810         2.8324357859       517.5318881807       514.5920027846       -14.5920027846         1.4019273900
        0.4254191000       477.2253015723         3.2716204953         1.6772988005         2.8732658252       506.1035589728       513.2655798147       -13.2655798147         1.3968249959
        0.4305001000       490.4246358571         3.2882870525         1.6619848393         2.8987845998       483.2469005570       504.3772648770        -4.3772648770         1.4044785871
        0.4354411000       497.9980201735         3.2979388006         1.6772988005         2.9421665166       506.1035589728       499.7385817224         0.2614182776         1.3993761929
        0.4404331000       490.6093741489         3.2885217061         1.6798511273         2.9676852912       509.9130020421       503.6924441857        -3.6924441857         1.3968249959
        0.4454329000       490.8773351485         3.2888621377         1.6696418199         3.0034115756       494.6752297649       503.0238832320        -3.0238832320         1.4095809812
        0.4504221000       494.1581031689         3.2930368480         1.6747464736         3.0365859826       502.2941159035       500.8536211618        -0.8536211618         1.3993761929
        0.4554312000       494.3471918238         3.2932778357         1.6721941467         3.0748641445       498.4846728342       500.6316676253        -0.6316676253         1.3866202076
        0.4604426000       504.7037312847         3.3065404153         1.6594325125         3.1029347965       479.4374574876       495.0517839793         4.9482160207         1.3993761929
        0.4654313000       511.5284262462         3.3153494252         1.6721941467         3.1335573261       498.4846728342       492.1397233183         7.8602766817         1.4019273900
        0.4704337000       502.7659844952         3.3040493753         1.6798511273         3.1718354879       509.9130020421       497.9053599997         2.0946400003         1.3968249959
        0.4754221000       497.6529615298         3.2974976077         1.6721941467         3.2075617724       498.4846728342       500.9143624863        -0.9143624863         1.4019273900
        0.4805439000       494.4445175047         3.2934018904         1.6798511273         3.2305286695       509.9130020421       502.4847174123        -2.4847174123         1.4044785871
        0.4854198000       488.7940661892         3.2862175932         1.6772988005         3.2662549539       506.1035589728       505.1256127282        -5.1256127282         1.4095809812
        0.4904992000       483.0972068486         3.2790108772         1.6824034542         3.2943256060       513.7224451114       507.4145327237        -7.4145327237         1.4019273900
        0.4954306000       490.8750711927         3.2888592611         1.6594325125         3.3275000129       479.4374574876       502.2343628152        -2.2343628152         1.4070297842
        0.5004437000       497.0920837029         3.2967807631         1.6798511273         3.3683300523       509.9130020421       498.6202320954         1.3797679046         1.3942737988
        0.5054323000       485.5595873050         3.2821214031         1.6824034542         3.4015044592       513.7224451114       504.9301434397        -4.9301434397         1.3917226017
        0.5104416000       481.4569934381         3.2769426741         1.6747464736         3.4397826211       502.2941159035       506.4018452423        -6.4018452423         1.3917226017
        0.5154256000       488.5938668695         3.2859637153         1.6670894930         3.4653013957       490.8657866956       501.7058558492        -1.7058558492         1.3917226017
        0.5205055000       494.4763554829         3.2934424745         1.6721941467         3.5061314351       498.4846728342       498.3444119453         1.6555880547         1.3917226017
        0.5254284000       499.9491735131         3.3004361607         1.6645371662         3.5418577195       487.0563436263       495.6794480517         4.3205519483         1.3993761929
        0.5305021000       505.4531651156         3.3075050313         1.6696418199         3.5597208617       494.6752297649       493.3779670133         6.6220329867         1.4044785871
        0.5354451000       504.3464414395         3.3060807728         1.6721941467         3.5979990236       498.4846728342       494.9088819603         5.0911180397         1.4044785871
        0.5405080000       497.3367670110         3.2970934421         1.6798511273         3.6388290629       509.9130020421       499.3505438883         0.6494561117         1.3993761929
        0.5454945000       496.5744675120         3.2961195341         1.6670894930         3.6694515924       490.8657866956       499.8472333116         0.1527666884         1.3917226017
        0.5504815000       497.8445424319         3.2977425464         1.6772988005         3.6975222445       506.1035589728       499.1957734621         0.8042265379         1.3866202076
        0.5554292000       496.9842794066         3.2966430228         1.6696418199         3.7306966515       494.6752297649       499.7664608621         0.2335391379         1.3917226017
        0.5604499000       498.2032285774         3.2982012462         1.6747464736         3.7766304457       502.2941159035       499.1536194877         0.8463805123         1.3942737988
        0.5654442000       495.5982940006         3.2948733652         1.6747464736         3.8021492203       502.2941159035       500.6551361955        -0.6551361955         1.3917226017
        0.5704436000       497.3797393249         3.2971483633         1.6696418199         3.8302198724       494.6752297649       499.6174063053         0.3825936947         1.4044785871
        0.5754409000       491.6323838407         3.2898218311         1.6849557810         3.8736017892       517.5318881807       502.7185296025        -2.7185296025         1.3993761929
        0.5804270000       468.9500287287         3.2612689804         1.6977174153         3.9093280736       536.5791035273       514.3543847689       -14.3543847689         1.4019273900
        0.5854828000       463.9406458816         3.2550382451         1.6696418199         3.9322949707       494.6752297649       514.9629201725       -14.9629201725         1.4019273900
        0.5904157000       469.6243803206         3.2621097744         1.6824034542         3.9705731326       513.7224451114       509.8164567061        -9.8164567061         1.3942737988
        0.5954343000       470.3326182400         3.2629933399         1.6721941467         4.0037475396       498.4846728342       508.0412666588        -8.0412666588         1.4019273900
        0.6004373000       478.5071802470         3.2732306316         1.6696418199         4.0369219465       494.6752297649       502.5614462014        -2.5614462014         1.3917226017
        0.6054664000       472.9052952043         3.2662074099         1.6875081079         4.0828557408       521.3413312500       505.1656563747        -5.1656563747         1.4019273900
        0.6104263000       474.1057409467         3.2677095730         1.6619848393         4.1083745154       483.2469005570       503.7927313896        -3.7927313896         1.3917226017
        0.6154831000       474.4371797591         3.2681245890         1.6875081079         4.1492045547       521.3413312500       503.0762216749        -3.0762216749         1.3917226017
        0.6204265000       470.8791168861         3.2636754928         1.6670894930         4.1696195744       490.8657866956       504.5236353736        -4.5236353736         1.4044785871
        0.6254350000       478.5451479074         3.2732783493         1.6721941467         4.2104496138       498.4846728342       499.8149703700         0.1850296300         1.3917226017
        0.6304159000       486.6667607148         3.2835222174         1.6619848393         4.2487277756       483.2469005570       495.5362363644         4.4637636356         1.4044785871
        0.6354308000       495.5160845366         3.2947684681         1.6670894930         4.2793503051       490.8657866956       491.4818771354         8.5181228646         1.3942737988
        0.6404393000       496.6451908771         3.2962098614         1.6696418199         4.3074209572       494.6752297649       492.0979902790         7.9020097210         1.4019273900
        0.6454935000       494.7282928182         3.2937636624         1.6721941467         4.3431472416       498.4846728342       494.2408805948         5.7591194052         1.4070297842
        0.6504259000       497.6037386543         3.2974346825         1.6645371662         4.3814254035       487.0563436263       493.5378743245         6.4621256755         1.3942737988
        0.6554998000       508.6241582803         3.3115939053         1.6594325125         4.4145998105       479.4374574876       488.6176110903        11.3823889097         1.3917226017
        0.6604255000       497.6323595233         3.2974712703         1.6926127616         4.4477742174       528.9602173886       496.0672205126         3.9327794874         1.3968249959
        0.6654400000       494.7918468679         3.2938446972         1.6543278587         4.4835005019       471.8185713490       498.1337142767         1.8662857233         1.4044785871
        0.6704256000       505.2852709360         3.3072888723         1.6747464736         4.5217786637       502.2941159035       492.8374633315         7.1625366685         1.3942737988
        0.6754299000       496.9644708722         3.2966177152         1.6772988005         4.5498493158       506.1035589728       498.2695004322         1.7304995678         1.3993761929
        0.6804160000       490.3639445612         3.2882099712         1.6772988005         4.5804718453       506.1035589728       502.0150770008        -2.0150770008         1.4019273900
        0.6854321000       489.5701988225         3.2872022560         1.6721941467         4.6238537621       498.4846728342       502.1484895315        -2.1484895315         1.3968249959
        0.6904376000       494.0148671966         3.2928543256         1.6696418199         4.6646838015       494.6752297649       499.4860909529         0.5139090471         1.4044785871
        0.6954926000       496.7743431237         3.2963748284         1.6721941467         4.6902025760       498.4846728342       498.0966235990         1.9033764010         1.3917226017
        0.7004269000       493.5003721740         3.2921989103         1.6772988005         4.7259288605       506.1035589728       500.1035053119        -0.1035053119         1.3993761929
        0.7054841000       491.4966775577         3.2896492957         1.6721941467         4.7616551449       498.4846728342       501.1508678840        -1.1508678840         1.3840690105
        0.7104248000       500.4638603780         3.3010956707         1.6619848393         4.7973814293       483.2469005570       496.2334219769         3.7665780231         1.3968249959
        0.7154877000       502.8825159266         3.3041990550         1.6772988005         4.8356595912       506.1035589728       495.4884277688         4.5115722312         1.3993761929
        0.7204156000       489.3677119062         3.2869452994         1.6849557810         4.8688339982       517.5318881807       503.2957000075        -3.2957000075         1.3942737988
        0.7256042000       480.7946008066         3.2761082846         1.6772988005         4.9045602826       506.1035589728       507.3702025955        -7.3702025955         1.3993761929
        0.7305095000       485.1084264187         3.2815509811         1.6696418199         4.9326309346       494.6752297649       504.0325773291        -4.0325773291         1.4044785871
        0.7355020000       489.0276576982         3.2865138739         1.6747464736         4.9760128515       502.2941159035       501.3800440383        -1.3800440383         1.4070297842
        0.7404284000       494.7039203890         3.2937325874         1.6645371662         5.0066353810       487.0563436263       498.1743754682         1.8256245318         1.4095809812
        0.7455002000       493.1971530429         3.2918127817         1.6824034542         5.0117391359       513.7224451114       499.2334080055         0.7665919945         1.3942737988
        0.7504274000       478.6167930937         3.2733683971         1.6849557810         5.0117391359       517.5318881807       507.0715008558        -7.0715008558         1.3866202076
        0.7554917000       482.7415523806         3.2785621664         1.6619848393         4.9989797486       483.2469005570       503.8766892065        -3.8766892065         1.4044785871
        0.7604874000       486.5621126764         3.2833897560         1.6824034542         1.1124703785       513.7224451114       501.2986882792        -1.2986882792         1.3917226017
        0.7655067000       475.0069827895         3.2688383542         1.6824034542         1.1124703785       513.7224451114       507.2386659095        -7.2386659095         1.4044785871
        0.7704412000       467.2116225772         3.2591037297         1.6824034542         0.0024036839       513.7224451114       510.3386544185       -10.3386544185         1.4044785871
        0.7754790000       459.6604420782         3.2497352616         1.6849557810         0.0024036839       517.5318881807       512.8671685188       -12.8671685188         1.4070297842
        0.7804793000       450.2737309511         3.2381711847         1.6875081079         0.0100593162       521.3413312500       516.0081132651       -16.0081132651         1.3993761929
        0.7854130000       446.3110924922         3.2333158682         1.6798511273         0.0202668261       509.9130020421       515.8259771829       -15.8259771829         1.4019273900
        0.7905093000       457.6950769899         3.2473065966         1.6645371662         0.0381299683       487.0563436263       507.5348490401        -7.5348490401         1.4019273900
        0.7954762000       470.7030660638         3.2634557070         1.6696418199         0.0738562527       494.6752297649       499.5651295116         0.4348704884         1.3942737988
        0.8004283000       471.7945804943         3.2648189127         1.6747464736         0.1070306597       502.2941159035       499.0485475645         0.9514524355         1.3917226017
        0.8054344000       474.2771088527         3.2679241390         1.6670894930         0.1504125765       490.8657866956       497.8682760259         2.1317239741         1.3993761929
        0.8104889000       479.4485517764         3.2744142121         1.6696418199         0.1886907384       494.6752297649       495.4309595942         4.5690404058         1.3968249959
        0.8154248000       469.3333522097         3.2617468558         1.6875081079         0.2218651453       521.3413312500       501.4443584302        -1.4443584302         1.3993761929
        0.8204796000       463.0243950218         3.2539014500         1.6696418199         0.2499357974       494.6752297649       504.5826644057        -4.5826644057         1.3942737988
        0.8254858000       472.4457788352         3.2656328107         1.6670894930         0.2805583269       490.8657866956       498.9351018854         1.0648981146         1.3993761929
        0.8304781000       483.4464493976         3.2794516354         1.6619848393         0.3162846113       483.2469005570       493.2556959467         6.7443040533         1.4019273900
        0.8354143000       487.4163022826         3.2844713322         1.6721941467         0.3494590183       498.4846728342       492.1130458062         7.8869541938         1.3942737988
        0.8404902000       483.7909440122         3.2798865346         1.6721941467         0.3979446900       498.4846728342       495.1594127406         4.8405872594         1.3993761929
        0.8454340000       476.9398456069         3.2712621856         1.6798511273         0.4311190970       509.9130020421       499.4812922830         0.5187077170         1.4019273900
        0.8504919000       474.5423148817         3.2682562603         1.6696418199         0.4566378716       494.6752297649       500.8261438935        -0.8261438935         1.3866202076
        0.8554641000       467.8420524714         3.2598885840         1.6875081079         0.4898122785       521.3413312500       504.2600271705        -4.2600271705         1.3942737988
        0.8604900000       466.7512811724         3.2585308925         1.6645371662         0.5204348080       487.0563436263       504.2307714755        -4.2307714755         1.3942737988
        0.8654870000       486.2578693218         3.2830047208         1.6568801856         0.5612648474       475.6280144183       493.2874047470         6.7125952530         1.3942737988
        0.8704369000       486.8118130935         3.2837058421         1.6824034542         0.6020948867       513.7224451114       493.9509439383         6.0490560617         1.3917226017
        0.8754241000       465.4518838898         3.2569151602         1.6900604347         0.6276136613       525.1507743193       506.1360089434        -6.1360089434         1.3942737988
        0.8804813000       460.3945651815         3.2506434598         1.6696418199         0.6582361908       494.6752297649       507.9418439109        -7.9418439109         1.4019273900
        0.8854354000       471.9421760653         3.2650033446         1.6670894930         0.6990662302       490.8657866956       500.6882091383        -0.6882091383         1.4070297842
        0.8904945000       475.4625450093         3.2694092686         1.6747464736         0.7373443920       502.2941159035       498.7239917127         1.2760082873         1.4044785871
        0.8954349000       482.8936117024         3.2787539945         1.6594325125         0.7705187990       479.4374574876       494.9668703648         5.0331296352         1.4044785871
        0.9004880000       491.3825494836         3.2895042109         1.6696418199         0.7934856961       494.6752297649       491.1847332460         8.8152667540         1.3866202076
        0.9054243000       495.7595550794         3.2950791528         1.6619848393         0.8292119806       483.2469005570       490.1215654087         9.8784345913         1.3917226017
        0.9104873000       497.7456279427         3.2976160776         1.6721941467         0.8598345101       498.4846728342       490.4773883579         9.5226116421         1.3917226017
        0.9154865000       508.5468713942         3.3114941039         1.6492232050         0.8930089170       464.1996852104       486.1097127961        13.8902872039         1.4044785871
        0.9204785000       525.1734986763         3.3331317640         1.6594325125         0.9261833240       479.4374574876       479.2769116030        20.7230883970         1.4044785871
        0.9254144000       520.2953368490         3.3267481344         1.6747464736         0.9670133634       502.2941159035       484.8177202118        15.1822797882         1.3993761929
        0.9305032000       512.0523275294         3.3160279673         1.6696418199         0.9950840154       494.6752297649       491.3520877101         8.6479122899         1.4044785871
        0.9354760000       509.6633028005         3.3129364606         1.6721941467         1.0257065449       498.4846728342       493.8516048203         6.1483951797         1.4019273900
        0.9404888000       517.4463218335         3.3230335255         1.6568801856         1.0537771970       475.6280144183       490.6026922708         9.3973077292         1.4019273900
        0.9454333000       518.0189391098         3.3237793134         1.6798511273         1.0920553588       509.9130020421       491.6391563999         8.3608436001         1.3968249959
        0.9504871000       514.0936276864         3.3186749756         1.6645371662         1.1226778884       487.0563436263       494.9120967058         5.0879032942         1.3866202076
        0.9554226000       520.8299061575         3.3274462350         1.6670894930         1.1481966629       490.8657866956       492.0668225483         7.9331774517         1.3942737988
        0.9604753000       517.1752904027         3.3226806694         1.6772988005         1.1915785797       506.1035589728       495.1352894901         4.8647105099         1.3968249959
        0.9654223000       517.1808819857         3.3226879481         1.6645371662         1.2196492318       487.0563436263       495.8260031725         4.1739968275         1.3917226017
        0.9705033000       522.7776371529         3.3299928015         1.6696418199         1.2502717613       494.6752297649       493.4544520136         6.5455479864         1.4070297842
        0.9754913000       528.5912844877         3.3376220798         1.6619848393         1.2834461683       483.2469005570       491.3060988424         8.6939011576         1.4019273900
        0.9804784000       536.4810892042         3.3480444164         1.6645371662         1.3089649429       487.0563436263       488.3635545927        11.6364454073         1.3993761929
        0.9854773000       539.0724008787         3.3514849549         1.6670894930         1.3497949822       490.8657866956       488.6492330278        11.3507669722         1.4070297842
        0.9904884000       538.4085561210         3.3506027257         1.6696418199         1.3778656343       494.6752297649       490.6196742430         9.3803257570         1.4019273900
        0.9954758000       545.8638813573         3.3605436665         1.6568801856         1.4135919187       475.6280144183       488.0053195113        11.9946804887         1.3942737988
        1.0005066000       548.2284444682         3.3637118438         1.6747464736         1.4416625707       502.2941159035       488.4622753142        11.5377246858         1.3917226017
        1.0054866000       538.8563141026         3.3511977195         1.6747464736         1.4850444875       502.2941159035       495.0754781316         4.9245218684         1.3917226017
        1.0105152000       537.1060577120         3.3488734051         1.6696418199         1.5131151396       494.6752297649       496.7054633723         3.2945366277         1.3917226017
        1.0154943000       534.6695274111         3.3456443177         1.6772988005         1.5437376691       506.1035589728       498.4668040043         1.5331959957         1.3968249959
        1.0205051000       529.9118761784         3.3393610352         1.6747464736         1.5769120761       502.2941159035       501.2073720010        -1.2073720010         1.3942737988
        1.0254748000       530.3248750498         3.3399053262         1.6721941467         1.6049827281       498.4846728342       500.8162850776        -0.8162850776         1.4070297842
        1.0304823000       525.3363621627         3.3333454021         1.6824034542         1.6432608900       513.7224451114       503.3442071133        -3.3442071133         1.3942737988
        1.0354765000       518.5119438941         3.3244217356         1.6772988005         1.6713315420       506.1035589728       506.4848428696        -6.4848428696         1.3993761929
        1.0404819000       520.5473822387         3.3270772395         1.6721941467         1.7121615814       498.4846728342       504.4811957627        -4.4811957627         1.3942737988
        1.0454990000       516.1606223418         3.3213604722         1.6849557810         1.7478878658       517.5318881807       506.1675459358        -6.1675459358         1.3891714046
        1.0504710000       511.1232652958         3.3148248999         1.6747464736         1.7708547629       502.2941159035       507.9583026116        -7.9583026116         1.3917226017
