% Stabilization Loop  omega_c=0 rad/s
% Kp_stab=1.0288  Ki_stab=29.5203  (Tustin integrator)
% Vg_offset=1.338745V  K_gimbal=26.049690  samples=4545

Time[s]               OmegaU[deg/s]           Vc[V]                  Vg[V]                  Pot[V]                 Omega_h[deg/s]         Error[deg/s]           disturbance[V]      
        5.6254360000        49.8073183503         2.7821117184         1.3659149240         1.7759585179        40.5515214728         9.4484785272         1.3968249959
        5.6304545000        42.8013383830         2.7738581753         1.3710195777         1.7861660277        48.1704076114         1.8295923886         1.3917226017
        5.6354305000        59.8725681052         2.7938949824         1.3608102703         1.7912697826        32.9326353342        17.0673646658         1.4019273900
        5.6404607000        41.3902628044         2.7721904828         1.3735719045         1.7938216601        51.9798506807        -1.9798506807         1.3968249959
        5.6454271000        24.2968547330         2.7518384252         1.3837812120         1.8065810474        67.2176229579       -17.2176229579         1.3968249959
        5.6504180000        55.3578660403         2.7886202173         1.3633625971         1.7912697826        36.7420784035        13.2579215965         1.3917226017
        5.6554363000        48.9141655843         2.7810619389         1.3684672508         1.7989254150        44.3609645421         5.6390354579         1.3968249959
        5.6604532000        41.3459061058         2.7721380298         1.3735719045         1.8091329248        51.9798506807        -1.9798506807         1.3942737988
        5.6654362000        41.0536771756         2.7717924163         1.3735719045         1.8193404347        51.9798506807        -1.9798506807         1.3942737988
        5.6704515000        40.7614482453         2.7714467242         1.3735719045         1.8218923121        51.9798506807        -1.9798506807         1.3968249959
        5.6754382000        53.0701036710         2.7859408051         1.3659149240         1.8116848023        40.5515214728         9.4484785272         1.3968249959
        5.6804489000        46.0641237037         2.7777074108         1.3710195777         1.8218923121        48.1704076114         1.8295923886         1.3917226017
        5.6854272000        21.1324055729         2.7480389649         1.3863335388         1.8269960670        71.0270660272       -21.0270660272         1.4044785871
        5.6904405000        22.2290738719         2.7493568671         1.3837812120         1.8218923121        67.2176229579       -17.2176229579         1.3993761929
        5.6954555000        32.2886112528         2.7613889535         1.3761242314         1.8295479445        55.7892937500        -5.7892937500         1.3917226017
        5.7004596000        31.4341028114         2.7603707886         1.3761242314         1.8397554543        55.7892937500        -5.7892937500         1.3917226017
        5.7055170000        43.1804787258         2.7743059561         1.3684672508         1.8397554543        44.3609645421         5.6390354579         1.4044785871
        5.7104524000        52.4133983886         2.7851708552         1.3633625971         1.8346516994        36.7420784035        13.2579215965         1.3993761929
        5.7154333000        41.7694031472         2.7726387523         1.3710195777         1.8499629642        48.1704076114         1.8295923886         1.3840690105
        5.7204446000        42.0394537282         2.7729579612         1.3710195777         1.8474110867        48.1704076114         1.8295923886         1.3917226017
        5.7254269000        46.5097990944         2.7782324498         1.3684672508         1.8448592093        44.3609645421         5.6390354579         1.3993761929
        5.7304468000        43.1418344012         2.7742603215         1.3710195777         1.8550667191        48.1704076114         1.8295923886         1.3993761929
        5.7354206000        30.8110006263         2.7596279000         1.3786765582         1.8627223515        59.5987368193        -9.5987368193         1.3968249959
        5.7404380000        37.7948022443         2.7679328479         1.3735719045         1.8601704740        51.9798506807        -1.9798506807         1.3993761929
        5.7454266000        50.1034576699         2.7824596364         1.3659149240         1.8601704740        40.5515214728         9.4484785272         1.3993761929
        5.7504273000        38.8971829173         2.7692395321         1.3735719045         1.8678261064        51.9798506807        -1.9798506807         1.3942737988
        5.7554366000        30.2043644165         2.7589042775         1.3786765582         1.8703779838        59.5987368193        -9.5987368193         1.3993761929
        5.7604367000        45.5887556051         2.7771471962         1.3684672508         1.8678261064        44.3609645421         5.6390354579         1.3891714046
        5.7654369000        29.6199065560         2.7582067681         1.3786765582         1.8831373711        59.5987368193        -9.5987368193         1.3840690105
        5.7704387000        24.0028238181         2.7514858232         1.3812288851         1.8856892486        63.4081798886       -13.4081798886         1.3891714046
        5.7754257000        43.0252302807         2.7741226169         1.3684672508         1.8780336162        44.3609645421         5.6390354579         1.3993761929
        5.7804290000        31.2566760170         2.7601592916         1.3761242314         1.8856892486        55.7892937500        -5.7892937500         1.3917226017
        5.7854731000        38.8027571461         2.7691276509         1.3710195777         1.8907930035        48.1704076114         1.8295923886         1.3840690105
        5.7904345000        39.0728077271         2.7694476004         1.3710195777         1.8907930035        48.1704076114         1.8295923886         1.3968249959
        5.7954376000        39.3428583080         2.7697674819         1.3710195777         1.8984486359        48.1704076114         1.8295923886         1.3942737988
        5.8004274000        39.6129088890         2.7700872955         1.3710195777         1.9035523908        48.1704076114         1.8295923886         1.4044785871
        5.8054385000        44.0832542552         2.7753716469         1.3684672508         1.8984486359        44.3609645421         5.6390354579         1.3993761929
        5.8104397000        40.7152895621         2.7713921136         1.3710195777         1.9035523908        48.1704076114         1.8295923886         1.3917226017
        5.8154317000        32.5847505724         2.7617416441         1.3761242314         1.9112080232        55.7892937500        -5.7892937500         1.3968249959
        5.8204336000        44.3311264869         2.7756641213         1.3684672508         1.9112080232        44.3609645421         5.6390354579         1.3866202076
        5.8254554000        36.7628670084         2.7667086305         1.3735719045         1.9137599006        51.9798506807        -1.9798506807         1.3866202076
        5.8304289000        15.4691641517         2.6929177997         1.3863335388         1.9239674105        71.0270660272       -21.0270660272         1.3993761929
        5.8354480000        33.3670115920         2.7626728787         1.3735719045         1.9239674105        51.9798506807        -1.9798506807         1.4044785871
        5.8404303000        28.8744878764         2.7573166742         1.3761242314         1.9239674105        55.7892937500        -5.7892937500         1.3917226017
        5.8455099000        32.2202742203         2.7613075546         1.3735719045         1.9290711654        51.9798506807        -1.9798506807         1.3968249959
        5.8504498000        27.7277505047         2.7559462955         1.3761242314         1.9290711654        55.7892937500        -5.7892937500         1.3993761929
        5.8554364000        18.4726524927         2.7285546143         1.3812288851         1.9367267978        63.4081798886       -13.4081798886         1.3917226017
        5.8604389000        20.6938798142         2.7475116260         1.3786765582         1.9443824302        59.5987368193        -9.5987368193         1.3993761929
        5.8654253000        31.8779762174         2.7608997619         1.3710195777         1.9443824302        48.1704076114         1.8295923886         1.3891714046
        5.8704401000        36.3483215837         2.7662165591         1.3684672508         1.9469343076        44.3609645421         5.6390354579         1.3840690105
        5.8760593000        41.3809464611         2.7721794661         1.3659149240         1.9443824302        40.5515214728         9.4484785272         1.3993761929
        5.8804504000        34.3749664938         2.7638719181         1.3710195777         1.9545899400        48.1704076114         1.8295923886         1.3840690105
        5.8854810000        64.0470805719         2.7987575135         1.3531532897         1.9520380625        21.5043061262        28.4956938738         1.3968249959
        5.8904509000        43.0513190194         2.7741534277         1.3684672508         1.9596936949        44.3609645421         5.6390354579         1.3917226017
        5.8954374000        31.2827647556         2.7601903919         1.3761242314         1.9647974498        55.7892937500        -5.7892937500         1.4044785871
        5.9004447000        47.2294354554         2.7790798627         1.3659149240         1.9596936949        40.5515214728         9.4484785272         1.3968249959
        5.9054265000        31.8228659175         2.7608340962         1.3761242314         1.9750049597        55.7892937500        -5.7892937500         1.3968249959
        5.9104338000        43.5692418320         2.7747649661         1.3684672508         1.9750049597        44.3609645421         5.6390354579         1.4044785871
        5.9154253000        31.8006875682         2.7608076692         1.3761242314         1.9826605920        55.7892937500        -5.7892937500         1.3993761929
        5.9204348000        43.5470634827         2.7747387839         1.3684672508         1.9750049597        44.3609645421         5.6390354579         1.4044785871
        5.9254369000        40.1790987895         2.7707575991         1.3710195777         1.9775568371        48.1704076114         1.8295923886         1.3968249959
        5.9304453000        40.4491493705         2.7710772033         1.3710195777         1.9903162244        48.1704076114         1.8295923886         1.3968249959
        5.9354364000        36.5189051661         2.7664190640         1.3735719045         1.9903162244        51.9798506807        -1.9798506807         1.3968249959
        5.9404486000        36.2266762359         2.7660721334         1.3735719045         1.9954199793        51.9798506807        -1.9798506807         1.4044785871
        5.9454248000        27.5338577350         2.7557144596         1.3786765582         2.0030756117        59.5987368193        -9.5987368193         1.3993761929
        5.9504397000        26.1170697824         2.7540192763         1.3786765582         2.0132831215        59.5987368193        -9.5987368193         1.3993761929
        5.9554260000        41.5014609710         2.7723219695         1.3684672508         2.0005237343        44.3609645421         5.6390354579         1.4044785871
        5.9604403000        46.5340858484         2.7782610564         1.3659149240         2.0030756117        40.5515214728         9.4484785272         1.4044785871
        5.9654166000        47.9286954518         2.7799028420         1.3659149240         2.0056274892        40.5515214728         9.4484785272         1.3993761929
        5.9704495000        49.3233050551         2.7815429132         1.3659149240         2.0183868765        40.5515214728         9.4484785272         1.4044785871
        5.9754366000        38.1170303025         2.7683149120         1.3735719045         2.0183868765        51.9798506807        -1.9798506807         1.3917226017
        5.9804246000        33.6245065870         2.7629792817         1.3761242314         2.0209387539        55.7892937500        -5.7892937500         1.3993761929
        5.9854381000        32.7699981455         2.7619622237         1.3761242314         2.0234906314        55.7892937500        -5.7892937500         1.4044785871
        5.9904513000        44.5163740600         2.7758826661         1.3684672508         2.0234906314        44.3609645421         5.6390354579         1.3968249959
        5.9954338000        32.7478197962         2.7619358171         1.3761242314         2.0388018961        55.7892937500        -5.7892937500         1.3993761929
        6.0004318000        36.0936061401         2.7659141274         1.3735719045         2.0362500187        51.9798506807        -1.9798506807         1.4044785871
        6.0054278000        40.0016719952         2.7705475782         1.3710195777         2.0388018961        48.1704076114         1.8295923886         1.3840690105
        6.0104335000        36.0714277908         2.7658877915         1.3735719045         2.0490094060        51.9798506807        -1.9798506807         1.3993761929
        6.0154440000        44.1797884311         2.7754855580         1.3684672508         2.0464575285        44.3609645421         5.6390354579         1.4044785871
        6.0204265000        45.0121185233         2.7764673660         1.3684672508         2.0439056511        44.3609645421         5.6390354579         1.3968249959
        6.0254320000        50.0447434007         2.7823906623         1.3659149240         2.0464575285        40.5515214728         9.4484785272         1.3993761929
        6.0304661000        47.2390582188         2.7790911909         1.3684672508         2.0541131609        44.3609645421         5.6390354579         1.3968249959
        6.0354314000        27.0699143844         2.7551595740         1.3812288851         2.0668725482        63.4081798886       -13.4081798886         1.3942737988
        6.0404486000        20.8905521353         2.7477481543         1.3837812120         2.0694244256        67.2176229579       -17.2176229579         1.3968249959
        6.0454217000        43.5509738721         2.7747434003         1.3684672508         2.0643206707        44.3609645421         5.6390354579         1.3942737988
        6.0505219000        44.3833039642         2.7757256805         1.3684672508         2.0745281806        44.3609645421         5.6390354579         1.3968249959
        6.0554369000        45.2156340563         2.7767073361         1.3684672508         2.0745281806        44.3609645421         5.6390354579         1.4044785871
        6.0604447000        50.2482589338         2.7826297277         1.3659149240         2.0694244256        40.5515214728         9.4484785272         1.3968249959
        6.0654365000        26.4410998253         2.7544071551         1.3812288851         2.0847356904        63.4081798886       -13.4081798886         1.3891714046
        6.0704447000        37.0629167174         2.7670646925         1.3735719045         2.0770800580        51.9798506807        -1.9798506807         1.4019273900
        6.0754375000        36.7706877871         2.7667179123         1.3735719045         2.0847356904        51.9798506807        -1.9798506807         1.3917226017
        6.0804397000        23.8775745010         2.7513355974         1.3812288851         2.0872875679        63.4081798886       -13.4081798886         1.3917226017
        6.0854494000        21.8985070372         2.7489597448         1.3812288851         2.0974950777        63.4081798886       -13.4081798886         1.3968249959
        6.0904405000        32.5203239292         2.7616649217         1.3735719045         2.0898394453        51.9798506807        -1.9798506807         1.4044785871
        6.0954409000        19.6272106431         2.7422536103         1.3812288851         2.1077025875        63.4081798886       -13.4081798886         1.3942737988
        6.1004284000        30.2490275352         2.7589575660         1.3735719045         2.1051507101        51.9798506807        -1.9798506807         1.4044785871
        6.1054381000        46.7579777461         2.7785247463         1.3633625971         2.1000469552        36.7420784035        13.2579215965         1.4044785871
        6.1104285000        36.1139825047         2.7659383232         1.3710195777         2.1128063424        48.1704076114         1.8295923886         1.3840690105
        6.1154673000        44.7846226563         2.7761990762         1.3659149240         2.1128063424        40.5515214728         9.4484785272         1.4019273900
        6.1204394000        29.3780531184         2.7579180345         1.3761242314         2.1204619748        55.7892937500        -5.7892937500         1.3840690105
        6.1254302000        28.5235446770         2.7568974274         1.3761242314         2.1255657297        55.7892937500        -5.7892937500         1.3968249959
        6.1304395000        27.6690362355         2.7558760953         1.3761242314         2.1281176072        55.7892937500        -5.7892937500         1.3917226017
        6.1354586000        43.6157069353         2.7748198179         1.3659149240         2.1255657297        40.5515214728         9.4484785272         1.3917226017
        6.1404309000        32.4094321827         2.7615328569         1.3735719045         2.1306694847        51.9798506807        -1.9798506807         1.3993761929
        6.1454439000       -26.6869237417         2.2602108646         1.4093044805         2.1383251170       105.3120536510       -55.3120536510         1.3968249959
        6.1504295000        44.9545350920         2.7763994613         1.3608102703         2.1306694847        32.9326353342        17.0673646658         1.4044785871
        6.1554428000        89.4766515708         2.8280955890         1.3352870017         2.1332213621        -5.1617953589        55.1617953589         1.4044785871
        6.1604283000        64.0162570260         2.7987216608         1.3557056165         2.1306694847        25.3137491955        24.6862508045         1.3891714046
        6.1654481000        67.6599846741         2.8029547414         1.3557056165         2.1306694847        25.3137491955        24.6862508045         1.3891714046
        6.1704546000        67.1034175370         2.8023088210         1.3582579434         2.1332213621        29.1231922648        20.8768077352         1.3891714046
        6.1754559000        65.9845708886         2.8010096249         1.3608102703         2.1383251170        32.9326353342        17.0673646658         1.3891714046
        6.1804337000        39.1016760172         2.7694817988         1.3786765582         2.1459807494        59.5987368193        -9.5987368193         1.3917226017
        6.1854470000        58.6863619911         2.7925107029         1.3659149240         2.1485326269        40.5515214728         9.4484785272         1.3917226017
        6.1904285000        55.8806768091         2.7892319107         1.3684672508         2.1536363818        44.3609645421         5.6390354579         1.3993761929
        6.1954484000        35.7115329747         2.7654603644         1.3812288851         2.1612920142        63.4081798886       -13.4081798886         1.3968249959
        6.2004297000        50.5336446521         2.7829649039         1.3710195777         2.1612920142        48.1704076114         1.8295923886         1.4044785871
        6.2054371000        50.8036952331         2.7832820044         1.3710195777         2.1612920142        48.1704076114         1.8295923886         1.4044785871
        6.2104619000        55.2740405993         2.7885221194         1.3684672508         2.1638438916        44.3609645421         5.6390354579         1.4044785871
        6.2154535000        43.5054863355         2.7746896998         1.3761242314         2.1689476465        55.7892937500        -5.7892937500         1.3968249959
        6.2204335000        55.2518622500         2.7884961639         1.3684672508         2.1689476465        44.3609645421         5.6390354579         1.3942737988
        6.2254254000        43.4833079862         2.7746635164         1.3761242314         2.1791551564        55.7892937500        -5.7892937500         1.3917226017
        6.2304533000        55.2296839007         2.7884702080         1.3684672508         2.1740514015        44.3609645421         5.6390354579         1.3891714046
        6.2354373000        47.6614244222         2.7795883340         1.3735719045         2.1842589113        51.9798506807        -1.9798506807         1.3917226017
        6.2404505000        30.5680163508         2.7593381010         1.3837812120         2.1868107888        67.2176229579       -17.2176229579         1.3917226017
        6.2454369000        44.8278485170         2.7762500568         1.3735719045         2.1893626662        51.9798506807        -1.9798506807         1.3993761929
        6.2504453000        48.7359143720         2.7808523454         1.3710195777         2.1970182986        48.1704076114         1.8295923886         1.3968249959
        6.2554313000        53.2062597383         2.7861003944         1.3684672508         2.1919145437        44.3609645421         5.6390354579         1.4044785871
        6.2604422000        41.4377054745         2.7722465829         1.3761242314         2.1995701761        55.7892937500        -5.7892937500         1.4044785871
        6.2655195000        36.3829022478         2.7662576131         1.3786765582         2.2072258084        59.5987368193        -9.5987368193         1.3917226017
        6.2705441000        39.1664090804         2.7695584812         1.3761242314         2.2097776859        55.7892937500        -5.7892937500         1.3917226017
        6.2754449000        34.1116058537         2.7635587248         1.3786765582         2.2174333183        59.5987368193        -9.5987368193         1.3968249959
        6.2804588000        41.0954074717         2.7718417748         1.3735719045         2.2174333183        51.9798506807        -1.9798506807         1.4044785871
        6.2854432000        28.2022941855         2.7565135452         1.3812288851         2.2225370732        63.4081798886       -13.4081798886         1.3942737988
        6.2904620000        47.2247006482         2.7790742887         1.3684672508         2.2250889506        44.3609645421         5.6390354579         1.3968249959
        6.2954547000        39.6564411697         2.7701388432         1.3735719045         2.2276408281        51.9798506807        -1.9798506807         1.4044785871
        6.3004452000        22.5630330983         2.7497579505         1.3837812120         2.2429520929        67.2176229579       -17.2176229579         1.3917226017
        6.3054424000        24.2219809086         2.7517486448         1.3812288851         2.2429520929        63.4081798886       -13.4081798886         1.3993761929
        6.3104403000        34.8437978006         2.7644292964         1.3735719045         2.2378483379        51.9798506807        -1.9798506807         1.3891714046
        6.3154253000        30.3512740851         2.7590795510         1.3761242314         2.2506077252        55.7892937500        -5.7892937500         1.3993761929
        6.3204346000        46.2979447848         2.7779828916         1.3659149240         2.2404002154        40.5515214728         9.4484785272         1.3968249959
        6.3254432000        26.6910804617         2.7547063212         1.3786765582         2.2582633576        59.5987368193        -9.5987368193         1.3942737988
        6.3304696000        33.6748820796         2.7630392179         1.3735719045         2.2531596027        51.9798506807        -1.9798506807         1.4070297842
        6.3354316000        29.1823583641         2.7576843646         1.3761242314         2.2582633576        55.7892937500        -5.7892937500         1.4044785871
        6.3404826000        36.7284394933         2.7666677708         1.3710195777         2.2608152351        48.1704076114         1.8295923886         1.3917226017
        6.3454563000        36.9984900742         2.7669882461         1.3710195777         2.2659189900        48.1704076114         1.8295923886         1.3942737988
        6.3504353000        45.6691302258         2.7772419307         1.3659149240         2.2633671125        40.5515214728         9.4484785272         1.4044785871
        6.3554521000        42.8634450438         2.7739315349         1.3684672508         2.2659189900        44.3609645421         5.6390354579         1.3993761929
        6.3604290000        43.6957751359         2.7749143335         1.3684672508         2.2735746224        44.3609645421         5.6390354579         1.3917226017
        6.3654379000        48.7284000134         2.7808435091         1.3659149240         2.2710227449        40.5515214728         9.4484785272         1.3993761929
        6.3704233000        29.1215356902         2.7576117314         1.3786765582         2.2863340097        59.5987368193        -9.5987368193         1.3968249959
        6.3754384000        48.7062216641         2.7808174290         1.3659149240         2.2786783773        40.5515214728         9.4484785272         1.3968249959
        6.3804402000        41.7002416968         2.7725569904         1.3710195777         2.2863340097        48.1704076114         1.8295923886         1.3917226017
        6.3854595000        29.3694079219         2.7579077125         1.3786765582         2.2990933970        59.5987368193        -9.5987368193         1.3968249959
        6.3904410000        48.9540938957         2.7811088841         1.3659149240         2.2888858871        40.5515214728         9.4484785272         1.3993761929
        6.3954547000        41.9481139285         2.7728500020         1.3710195777         2.2914377646        48.1704076114         1.8295923886         1.3968249959
        6.4004277000        33.8175749388         2.7632089791         1.3761242314         2.3067490293        55.7892937500        -5.7892937500         1.3993761929
        6.4054484000        41.3636560680         2.7721590198         1.3710195777         2.3093009068        48.1704076114         1.8295923886         1.3993761929
        6.4104286000        58.4348857901         2.7922170870         1.3608102703         2.3016452744        32.9326353342        17.0673646658         1.3942737988
        6.4154646000        48.3531700599         2.7804022080         1.3684672508         2.3093009068        44.3609645421         5.6390354579         1.4044785871
        6.4204490000        44.9852053668         2.7764356293         1.3710195777         2.3118527843        48.1704076114         1.8295923886         1.3840690105
        6.4254373000        36.8546663771         2.7668175757         1.3761242314         2.3220602941        55.7892937500        -5.7892937500         1.3993761929
        6.4304399000        36.0001579357         2.7658031580         1.3761242314         2.3246121715        55.7892937500        -5.7892937500         1.3993761929
        6.4354482000        35.1456494942         2.7647880468         1.3761242314         2.3271640490        55.7892937500        -5.7892937500         1.3993761929
        6.4404415000        25.8905514822         2.7537480608         1.3812288851         2.3195084166        63.4081798886       -13.4081798886         1.4044785871
        6.4454474000        32.3120735890         2.7614168994         1.3761242314         2.3246121715        55.7892937500        -5.7892937500         1.4044785871
        6.4504351000        48.2587442887         2.7802911361         1.3659149240         2.3220602941        40.5515214728         9.4484785272         1.3968249959
        6.4554550000        49.6533538921         2.7819308038         1.3659149240         2.3220602941        40.5515214728         9.4484785272         1.3993761929
        6.4604284000        34.2467843542         2.7637194899         1.3761242314         2.3399234363        55.7892937500        -5.7892937500         1.3840690105
        6.4654415000        45.9931602687         2.7776237942         1.3684672508         2.3424753138        44.3609645421         5.6390354579         1.3840690105
        6.4704402000        51.0257851461         2.7835427409         1.3659149240         2.3424753138        40.5515214728         9.4484785272         1.3840690105
        6.4754628000        48.2200999641         2.7802456770         1.3684672508         2.3475790687        44.3609645421         5.6390354579         1.3840690105
        6.4804367000        86.8550831240         2.8250920440         1.3454963091         2.3501309461        10.0759769183        39.9240230817         1.3993761929
        6.4854518000        50.7449809639         2.7832130659         1.3710195777         2.3526828236        48.1704076114         1.8295923886         1.3993761929
        6.4904285000        59.4156211154         2.7933618702         1.3659149240         2.3577865785        40.5515214728         9.4484785272         1.4044785871
        6.4954517000        56.6099359335         2.7900847689         1.3684672508         2.3603384560        44.3609645421         5.6390354579         1.4044785871
        6.5004292000        61.6425608109         2.7959584031         1.3659149240         2.3552347011        40.5515214728         9.4484785272         1.4019273900
        6.5054507000        54.6365808436         2.7877759302         1.3710195777         2.3628903334        48.1704076114         1.8295923886         1.3993761929
        6.5104457000        54.9066314246         2.7880920842         1.3710195777         2.3654422109        48.1704076114         1.8295923886         1.4019273900
        6.5154284000        34.1752080790         2.7636343678         1.3837812120         2.3730978433        67.2176229579       -17.2176229579         1.3891714046
        6.5204379000        44.2347454599         2.7755504040         1.3761242314         2.3782015982        55.7892937500        -5.7892937500         1.3917226017
        6.5254261000        43.3802370185         2.7745418265         1.3761242314         2.3884091080        55.7892937500        -5.7892937500         1.3993761929
        6.5304399000        38.3254337917         2.7685619631         1.3786765582         2.3858572306        59.5987368193        -9.5987368193         1.4044785871
        6.5354151000        41.1089406244         2.7718577814         1.3761242314         2.3935128629        55.7892937500        -5.7892937500         1.3917226017
        6.5404542000        44.4547269683         2.7758099417         1.3735719045         2.3909609855        51.9798506807        -1.9798506807         1.3917226017
        6.5454360000        52.5630876086         2.7853463898         1.3684672508         2.3935128629        44.3609645421         5.6390354579         1.3993761929
        6.5504272000        44.9948281301         2.7764469768         1.3735719045         2.4062722502        51.9798506807        -1.9798506807         1.3968249959
        6.5554364000        44.7025991999         2.7761023331         1.3735719045         2.4037203728        51.9798506807        -1.9798506807         1.4044785871
        6.5604398000        44.4103702697         2.7757576125         1.3735719045         2.4088241277        51.9798506807        -1.9798506807         1.3942737988
        6.5654247000        44.1181413394         2.7754128149         1.3735719045         2.4139278826        51.9798506807        -1.9798506807         1.4044785871
        6.5704356000        39.6256176239         2.7701023444         1.3761242314         2.4113760052        55.7892937500        -5.7892937500         1.3968249959
        6.5754254000        42.9714039677         2.7740590461         1.3735719045         2.4241353924        51.9798506807        -1.9798506807         1.3968249959
        6.5804301000        51.0797646081         2.7836061071         1.3684672508         2.4164797601        44.3609645421         5.6390354579         1.4044785871
        6.5854414000        39.3112103443         2.7697299976         1.3761242314         2.4215835150        55.7892937500        -5.7892937500         1.3968249959
        6.5904471000        25.8558175470         2.7537064685         1.3837812120         2.4292391474        67.2176229579       -17.2176229579         1.3942737988
        6.5954305000        31.7150601426         2.7607056337         1.3786765582         2.4343429023        59.5987368193        -9.5987368193         1.3917226017
        6.6004548000        21.8976826193         2.7489587542         1.3837812120         2.4445504121        67.2176229579       -17.2176229579         1.3993761929
        6.6054254000        36.1575147855         2.7659900140         1.3735719045         2.4343429023        51.9798506807        -1.9798506807         1.3917226017
        6.6104400000        23.2644014993         2.7505999179         1.3812288851         2.4445504121        63.4081798886       -13.4081798886         1.3840690105
        6.6154474000        38.0865131767         2.7682787322         1.3710195777         2.4471022896        48.1704076114         1.8295923886         1.3917226017
        6.6204333000        29.9559741871         2.7586078823         1.3761242314         2.4445504121        55.7892937500        -5.7892937500         1.3993761929
        6.6254429000        29.1014657456         2.7575877634         1.3761242314         2.4547579220        55.7892937500        -5.7892937500         1.3917226017
        6.6304510000        28.2469573042         2.7565669220         1.3761242314         2.4598616769        55.7892937500        -5.7892937500         1.4044785871
        6.6354370000       -14.6104989903         2.3360183358         1.4016475000         2.4700691867        93.8837244431       -43.8837244431         1.3993761929
        6.6404493000        25.1154400947         2.7528196105         1.3735719045         2.4624135543        51.9798506807        -1.9798506807         1.3968249959
        6.6454302000        66.8261590174         2.8019869611         1.3480486360         2.4700691867        13.8854199876        36.1145800124         1.4044785871
        6.6504433000        42.7546617020         2.7738030391         1.3659149240         2.4726210642        40.5515214728         9.4484785272         1.3993761929
        6.6554268000        48.3495660907         2.7803979689         1.3633625971         2.4726210642        36.7420784035        13.2579215965         1.3942737988
        6.6604607000        50.3064552052         2.7826980831         1.3633625971         2.4726210642        36.7420784035        13.2579215965         1.3993761929
        6.6654195000        52.2633443197         2.7849948736         1.3633625971         2.4751729416        36.7420784035        13.2579215965         1.3993761929
        6.6704541000        41.6193490783         2.7724613544         1.3710195777         2.4904842064        48.1704076114         1.8295923886         1.3993761929
        6.6754375000        50.2899892299         2.7826787430         1.3659149240         2.4802766965        40.5515214728         9.4484785272         1.3968249959
        6.6804291000        47.4843040479         2.7793798749         1.3684672508         2.4879323289        44.3609645421         5.6390354579         1.4044785871
        6.6854323000        -2.0869032835         2.4846125728         1.3990951731         2.4904842064        90.0742813738       -40.0742813738         1.3917226017
        6.6904404000        25.6004309567         2.7534006173         1.3786765582         2.4955879613        59.5987368193        -9.5987368193         1.4044785871
        6.6954351000        45.1851169305         2.7766713550         1.3659149240         2.5057954711        40.5515214728         9.4484785272         1.3993761929
        6.7004331000        54.9803161045         2.7881783377         1.3608102703         2.5032435937        32.9326353342        17.0673646658         1.4044785871
        6.7054479000        57.4994847302         2.7911244846         1.3608102703         2.4981398388        32.9326353342        17.0673646658         1.3993761929
        6.7104286000        47.4177690000         2.7793015604         1.3684672508         2.5057954711        44.3609645421         5.6390354579         1.3917226017
        6.7154485000        56.6506886628         2.7901324155         1.3633625971         2.5057954711        36.7420784035        13.2579215965         1.3891714046
        6.7204498000        37.6061038508         2.7677090640         1.3761242314         2.5160029810        55.7892937500        -5.7892937500         1.3840690105
        6.7254421000        49.3524797653         2.7815772046         1.3684672508         2.5134511035        44.3609645421         5.6390354579         1.3968249959
        6.7304287000        45.9845150721         2.7776136072         1.3710195777         2.5211067359        48.1704076114         1.8295923886         1.4044785871
        6.7354368000       -12.5495613412         2.3604716529         1.4067521537         2.5211067359       101.5026105817       -51.5026105817         1.3968249959
        6.7404453000       -20.1514239169         2.2718002827         1.4067521537         2.5262104908       101.5026105817       -51.5026105817         1.3917226017
        6.7454479000        39.4514300721         2.7698960686         1.3659149240         2.5364180006        40.5515214728         9.4484785272         1.3993761929
        6.7504402000       103.8504614549         2.8444870269         1.3276300211         2.5262104908       -16.5901245668        66.5901245668         1.3993761929
        6.7554433000        59.0754315173         2.7929648662         1.3608102703         2.5313142457        32.9326353342        17.0673646658         1.3942737988
        6.7604309000        69.9951897136         2.8056622594         1.3557056165         2.5338661232        25.3137491955        24.6862508045         1.3866202076
        6.7654243000        69.4386225764         2.8050173335         1.3582579434         2.5287623683        29.1231922648        20.8768077352         1.3968249959
        6.7704226000        59.9191863575         2.7939493615         1.3659149240         2.5364180006        40.5515214728         9.4484785272         1.3917226017
        6.7754640000        69.7143855314         2.8053369050         1.3608102703         2.5389698781        32.9326353342        17.0673646658         1.3840690105
        6.7804458000        59.6326698012         2.7936151184         1.3684672508         2.5415217556        44.3609645421         5.6390354579         1.4019273900
        6.7854581000        56.2647051081         2.7896810816         1.3710195777         2.5389698781        48.1704076114         1.8295923886         1.3993761929
        6.7904397000        64.9353452596         2.7997903857         1.3659149240         2.5568330203        40.5515214728         9.4484785272         1.3968249959
        6.7954524000        36.9278913658         2.7669044716         1.3837812120         2.5517292654        67.2176229579       -17.2176229579         1.4044785871
        6.8004292000        51.1877235320         2.7837328319         1.3735719045         2.5542811429        51.9798506807        -1.9798506807         1.3942737988
        6.8056373000        46.6951998165         2.7784508137         1.3761242314         2.5619367752        55.7892937500        -5.7892937500         1.3993761929
        6.8104790000        62.6418705162         2.7971222632         1.3659149240         2.5568330203        40.5515214728         9.4484785272         1.4044785871
        6.8154383000        51.4355957637         2.7840237523         1.3735719045         2.5670405302        51.9798506807        -1.9798506807         1.4044785871
        6.8204719000        63.7442511893         2.7984052419         1.3659149240         2.5670405302        40.5515214728         9.4484785272         1.3942737988
