% Stabilization Loop  omega_c=0 rad/s
% Kp_stab=1.0288  Ki_stab=29.5203  (Tustin integrator)
% Vg_offset=1.339600V  K_gimbal=26.049690  samples=2001

Time[s]               OmegaU[deg/s]           Vc[V]                  Vg[V]                  Pot[V]                 Omega_h[deg/s]         Error[deg/s]           disturbance[V]      
        2.4254467000        73.2233801443         2.8093983516         1.4093044805         1.9265192879       104.0358902228        -4.0358902228         1.3917226017
        2.4304316000        60.0267923377         2.7940748747         1.4169614611         1.9316230429       115.4642194307       -15.4642194307         1.3993761929
        2.4354418000        74.5454294946         2.8109261694         1.4067521537         1.9418305527       100.2264471535        -0.2264471535         1.3942737988
        2.4404341000        66.1114159845         2.8011569654         1.4118568074         1.9443824302       107.8453332921        -7.8453332921         1.3891714046
        2.4454643000        64.9534330226         2.7998114117         1.4118568074         1.9494861851       107.8453332921        -7.8453332921         1.3993761929
        2.4504663000        67.9957448460         2.8033442903         1.4093044805         1.9571418174       104.0358902228        -4.0358902228         1.3993761929
        2.4554794000        80.0009257512         2.8172173905         1.4016475000         1.9494861851        92.6075610149         7.3924389851         1.3993761929
        2.4604656000        76.8917660487         2.8136345568         1.4041998268         1.9647974498        96.4170040842         3.5829959158         1.3942737988
        2.4654647000        73.2203268351         2.8093948215         1.4067521537         1.9750049597       100.2264471535        -0.2264471535         1.3968249959
        2.4704948000        60.5860185397         2.7947270130         1.4144091342         1.9826605920       111.6547763614       -11.6547763614         1.3942737988
        2.4754561000        67.2663456372         2.8024979309         1.4093044805         1.9852124695       104.0358902228        -4.0358902228         1.3968249959
        2.4804258000        66.6706421864         2.8018064008         1.4093044805         1.9903162244       104.0358902228        -4.0358902228         1.3917226017
        2.4854717000        74.4755283063         2.8108454207         1.4041998268         1.9928681019        96.4170040842         3.5829959158         1.3993761929
        2.4904565000        66.6037943074         2.8017287824         1.4093044805         2.0107312441       104.0358902228        -4.0358902228         1.3917226017
        2.4954376000        70.2083856420         2.8059092394         1.4067521537         2.0107312441       100.2264471535        -0.2264471535         1.3993761929
        2.5004297000        74.3752564878         2.8107295820         1.4041998268         2.0158349990        96.4170040842         3.5829959158         1.4044785871
        2.5054551000        62.3032277035         2.7967279477         1.4118568074         2.0311462638       107.8453332921        -7.8453332921         1.3993761929
        2.5104393000        73.7461290975         2.8100026167         1.4041998268         2.0311462638        96.4170040842         3.5829959158         1.4044785871
        2.5154222000        82.6755742398         2.8202940833         1.3990951731         2.0336981412        88.7981179455        11.2018820545         1.3993761929
        2.5204303000        75.9283992633         2.8125230209         1.4041998268         2.0388018961        96.4170040842         3.5829959158         1.4044785871
        2.5254395000        72.2569600496         2.8082806978         1.4067521537         2.0515612834       100.2264471535        -0.2264471535         1.4044785871
        2.5304320000        93.2250100366         2.8323823745         1.3939905194         2.0541131609        81.1792318069        18.8207681931         1.3993761929
        2.5354421000        87.6023940825         2.8259487027         1.3990951731         2.0592169158        88.7981179455        11.2018820545         1.3993761929
        2.5404223000        85.0555138912         2.8230276333         1.4016475000         2.0719763031        92.6075610149         7.3924389851         1.3917226017
        2.5454710000        94.5472385447         2.8338924093         1.3965428462         2.0745281806        84.9886748762        15.0113251238         1.3891714046
        2.5504377000        92.5626378646         2.8316255079         1.3990951731         2.0796319355        88.7981179455        11.2018820545         1.3917226017
        2.5554646000        73.2145785322         2.8093881757         1.4118568074         2.1000469552       107.8453332921        -7.8453332921         1.3993761929
        2.5604398000        80.4571851409         2.8177425854         1.4067521537         2.1051507101       100.2264471535        -0.2264471535         1.3968249959
        2.5654196000        63.6225820602         2.7982636876         1.4169614611         2.1051507101       115.4642194307       -15.4642194307         1.4044785871
        2.5704542000        82.3415140024         2.8199100789         1.4041998268         2.1179100974        96.4170040842         3.5829959158         1.3993761929
        2.5754348000        53.4683060769         2.7864074959         1.4220661148         2.1128063424       123.0831055693       -23.0831055693         1.3993761929
        2.5804502000        75.2629737820         2.8117548585         1.4067521537         2.1255657297       100.2264471535        -0.2264471535         1.3993761929
        2.5854346000        75.2295498425         2.8117162656         1.4067521537         2.1281176072       100.2264471535        -0.2264471535         1.3942737988
        2.5904522000        79.3964206883         2.8165213267         1.4041998268         2.1408769945        96.4170040842         3.5829959158         1.3993761929
        2.5954244000       100.9267501865         2.8411630038         1.3914381925         2.1383251170        77.3697887376        22.6302112624         1.3917226017
        2.6004438000        91.6661189582         2.8306006488         1.3990951731         2.1485326269        88.7981179455        11.2018820545         1.3891714046
        2.6054446000        93.3195335523         2.8324903602         1.3990951731         2.1536363818        88.7981179455        11.2018820545         1.3840690105
        2.6104629000        82.3720637904         2.8199451993         1.4067521537         2.1689476465       100.2264471535        -0.2264471535         1.3891714046
        2.6154392000        99.1398189921         2.8391289455         1.3965428462         2.1612920142        84.9886748762        15.0113251238         1.3993761929
        2.6204282000        84.5543339562         2.8224523079         1.4067521537         2.1791551564       100.2264471535        -0.2264471535         1.3993761929
        2.6254401000        97.1217943725         2.8368295417         1.3990951731         2.1791551564        88.7981179455        11.2018820545         1.4044785871
        2.6304426000       107.1757985372         2.8482617385         1.3939905194         2.1791551564        81.1792318069        18.8207681931         1.3968249959
        2.6354279000        88.9522982271         2.8274951948         1.4067521537         2.1995701761       100.2264471535        -0.2264471535         1.3993761929
        2.6404404000       101.5197586435         2.8418376077         1.3990951731         2.1995701761        88.7981179455        11.2018820545         1.4044785871
        2.6454294000        86.3719940964         2.8245380715         1.4093044805         2.2046739310       104.0358902228        -4.0358902228         1.3917226017
        2.6504390000        81.5759958604         2.8190298207         1.4118568074         2.2199851957       107.8453332921        -7.8453332921         1.3917226017
        2.6554197000        97.2191920396         2.8369405763         1.4016475000         2.2148814408        92.6075610149         7.3924389851         1.4044785871
        2.6604490000        89.9097375519         2.8285913456         1.4067521537         2.2276408281       100.2264471535        -0.2264471535         1.3968249959
        2.6654400000        89.8763136124         2.8285530893         1.4067521537         2.2352964605       100.2264471535        -0.2264471535         1.3942737988
        2.6704283000       102.4437740288         2.8428883549         1.3990951731         2.2352964605        88.7981179455        11.2018820545         1.4044785871
        2.6754288000        99.8968938375         2.8399909523         1.4016475000         2.2404002154        92.6075610149         7.3924389851         1.3993761929
        2.6804472000        92.5874393498         2.8316538526         1.4067521537         2.2531596027       100.2264471535        -0.2264471535         1.3942737988
        2.6854297000        96.7543101956         2.8364105531         1.4041998268         2.2608152351        96.4170040842         3.5829959158         1.4044785871
        2.6904364000       109.8840501231         2.8513314445         1.3965428462         2.2608152351        84.9886748762        15.0113251238         1.3993761929
        2.6954443000        95.2985650872         2.8347499674         1.4067521537         2.2710227449       100.2264471535        -0.2264471535         1.3942737988
        2.7004548000        91.0648463624         2.8299130148         1.4093044805         2.2914377646       104.0358902228        -4.0358902228         1.3993761929
        2.7054447000        90.4691429116         2.8292315215         1.4093044805         2.2939896420       104.0358902228        -4.0358902228         1.3891714046
        2.7104472000        94.0737342462         2.8333517751         1.4067521537         2.2965415195       100.2264471535        -0.2264471535         1.3942737988
        2.7154335000        98.2406050920         2.8381046544         1.4041998268         2.3016452744        96.4170040842         3.5829959158         1.3917226017
        2.7204380000        98.7694606637         2.8387071304         1.4041998268         2.3093009068        96.4170040842         3.5829959158         1.3993761929
        2.7254336000        99.2983162354         2.8393094390         1.4041998268         2.3118527843        96.4170040842         3.5829959158         1.3993761929
        2.7305210000        87.2262874511         2.8255176098         1.4118568074         2.3271640490       107.8453332921        -7.8453332921         1.3993761929
        2.7354700000        90.2685992745         2.8290020453         1.4093044805         2.3348196814       104.0358902228        -4.0358902228         1.3993761929
        2.7405024000       106.4740749650         2.8474657024         1.3990951731         2.3297159265        88.7981179455        11.2018820545         1.3993761929
        2.7454604000        95.5266052031         2.8350101815         1.4067521537         2.3424753138       100.2264471535        -0.2264471535         1.3917226017
        2.7504725000        91.2928864783         2.8301738358         1.4093044805         2.3501309461       104.0358902228        -4.0358902228         1.3942737988
        2.7554608000        94.8974778129         2.8342922131         1.4067521537         2.3526828236       100.2264471535        -0.2264471535         1.4044785871
        2.7604569000       111.6652330146         2.8533481909         1.3965428462         2.3552347011        84.9886748762        15.0113251238         1.3917226017
        2.7654425000        84.4788636227         2.8223656577         1.4144091342         2.3730978433       111.6547763614       -11.6547763614         1.3968249959
        2.7704433000        91.1591907202         2.8300209252         1.4093044805         2.3756497207       104.0358902228        -4.0358902228         1.4044785871
        2.7754513000       107.3646664107         2.8484759439         1.3990951731         2.3756497207        88.7981179455        11.2018820545         1.3993761929
        2.7804580000        88.0166070783         2.8264233652         1.4118568074         2.3960647404       107.8453332921        -7.8453332921         1.4019273900
        2.7854759000       107.8600980429         2.8490377464         1.3990951731         2.3884091080        88.7981179455        11.2018820545         1.4019273900
        2.7904461000        92.7123334957         2.8317965834         1.4093044805         2.4088241277       104.0358902228        -4.0358902228         1.3993761929
        2.7954610000        92.1166300450         2.8311157161         1.4093044805         2.4088241277       104.0358902228        -4.0358902228         1.4070297842
        2.8004501000        95.7212213796         2.8352322305         1.4067521537         2.4139278826       100.2264471535        -0.2264471535         1.3917226017
        2.8054415000        87.2872078695         2.8255874430         1.4118568074         2.4292391474       107.8453332921        -7.8453332921         1.3993761929
        2.8104229000        98.7301092635         2.8386623068         1.4041998268         2.4241353924        96.4170040842         3.5829959158         1.3993761929
        2.8154527000       103.4592596204         2.8440425480         1.4016475000         2.4317910248        92.6075610149         7.3924389851         1.3993761929
        2.8204328000        83.5489207768         2.8212976392         1.4144091342         2.4471022896       111.6547763614       -11.6547763614         1.3993761929
        2.8254524000        86.0289530890         2.8241446018         1.4118568074         2.4496541670       107.8453332921        -7.8453332921         1.4044785871
        2.8304314000        68.0697909859         2.8034301869         1.4220661148         2.4598616769       123.0831055693       -23.0831055693         1.3917226017
        2.8354424000        73.0632795498         2.8092132449         1.4169614611         2.4751729416       115.4642194307       -15.4642194307         1.3993761929
        2.8404255000        95.9825062773         2.8355303092         1.4016475000         2.4675173092        92.6075610149         7.3924389851         1.3993761929
        2.8454462000        88.6730517895         2.8271753794         1.4067521537         2.4802766965       100.2264471535        -0.2264471535         1.3993761929
        2.8504218000        76.0387434941         2.8126503704         1.4144091342         2.4955879613       111.6547763614       -11.6547763614         1.3891714046
        2.8554440000        65.9178914504         2.8009321665         1.4195137880         2.5006917162       119.2736625000       -19.2736625000         1.3968249959
        2.8604432000        84.0745438814         2.8219013777         1.4067521537         2.5032435937       100.2264471535        -0.2264471535         1.3968249959
        2.8654569000        75.6405303713         2.8121907465         1.4118568074         2.5108992261       107.8453332921        -7.8453332921         1.4044785871
        2.8704304000        78.6828421947         2.8156993375         1.4093044805         2.5160029810       104.0358902228        -4.0358902228         1.3942737988
        2.8754505000        61.2859596028         2.7955428884         1.4195137880         2.5262104908       119.2736625000       -19.2736625000         1.3917226017
        2.8804324000        71.0420224632         2.8068746491         1.4118568074         2.5313142457       107.8453332921        -7.8453332921         1.4044785871
        2.8854377000        78.2846290719         2.8152404688         1.4067521537         2.5338661232       100.2264471535        -0.2264471535         1.4044785871
        2.8904318000        78.2512051323         2.8152019487         1.4067521537         2.5466255105       100.2264471535        -0.2264471535         1.3840690105
        2.8954351000        74.0174864075         2.8103162095         1.4093044805         2.5517292654       104.0358902228        -4.0358902228         1.3840690105
        2.9004423000        69.2214881715         2.8047656637         1.4118568074         2.5670405302       107.8453332921        -7.8453332921         1.3840690105
        2.9054278000        72.2637999949         2.8082886105         1.4093044805         2.5670405302       104.0358902228        -4.0358902228         1.4044785871
        2.9104410000        88.4692756854         2.8269419665         1.3990951731         2.5670405302        88.7981179455        11.2018820545         1.3968249959
        2.9154558000        73.3215111382         2.8095118002         1.4093044805         2.5823517949       104.0358902228        -4.0358902228         1.3917226017
        2.9204295000        68.5255129022         2.8039587510         1.4118568074         2.5874555498       107.8453332921        -7.8453332921         1.4044785871
        2.9254358000        79.9684142962         2.8171799614         1.4041998268         2.5976630597        96.4170040842         3.5829959158         1.3993761929
        2.9304258000        84.6975646532         2.8226167457         1.4016475000         2.6002149371        92.6075610149         7.3924389851         1.3917226017
        2.9354444000        64.7872258095         2.7996181959         1.4144091342         2.6078705695       111.6547763614       -11.6547763614         1.3942737988
        2.9404462000        67.2672581217         2.8024989900         1.4118568074         2.6231818342       107.8453332921        -7.8453332921         1.3942737988
        2.9454276000        82.9104543010         2.8205640335         1.4016475000         2.6231818342        92.6075610149         7.3924389851         1.3942737988
        2.9504374000        92.4021789545         2.8314421161         1.3965428462         2.6206299568        84.9886748762        15.0113251238         1.3891714046
        2.9554235000        86.2172834891         2.8243606274         1.4016475000         2.6333893441        92.6075610149         7.3924389851         1.3968249959
        2.9604414000        83.1081237867         2.8207911879         1.4041998268         2.6410449765        96.4170040842         3.5829959158         1.3917226017
        2.9654176000        66.8358002172         2.8019981542         1.4144091342         2.6487006088       111.6547763614       -11.6547763614         1.4019273900
        2.9704517000        81.9167168853         2.8194216609         1.4041998268         2.6563562412        96.4170040842         3.5829959158         1.3968249959
        2.9754384000        86.6458672422         2.8248521490         1.4016475000         2.6538043638        92.6075610149         7.3924389851         1.3968249959
        2.9804448000        83.5367075398         2.8212836086         1.4041998268         2.6691156285        96.4170040842         3.5829959158         1.3917226017
        2.9854402000        84.0655631115         2.8218910638         1.4041998268         2.6742193834        96.4170040842         3.5829959158         1.4044785871
        2.9904480000        92.9950082537         2.8321195919         1.3990951731         2.6716675060        88.7981179455        11.2018820545         1.4044785871
        2.9954539000        98.8487176331         2.8387974061         1.3965428462         2.6793231383        84.9886748762        15.0113251238         1.3993761929
        3.0004364000        80.0629378119         2.8172887804         1.4093044805         2.6997381580       104.0358902228        -4.0358902228         1.3891714046
        3.0054267000        87.8678239317         2.8262528819         1.4041998268         2.6946344031        96.4170040842         3.5829959158         1.3993761929
        3.0104577000        88.3966795034         2.8268588055         1.4041998268         2.7073937904        96.4170040842         3.5829959158         1.3917226017
        3.0154610000        72.1243559339         2.8081272885         1.4144091342         2.7176013002       111.6547763614       -11.6547763614         1.3917226017
        3.0204651000        78.8046830314         2.8158397145         1.4093044805         2.7252569326       104.0358902228        -4.0358902228         1.3968249959
        3.0254557000        65.6080952248         2.8005722453         1.4169614611         2.7201531777       115.4642194307       -15.4642194307         1.3968249959
        3.0304617000        50.7246688846         2.7831892161         1.4246184417         2.7354644424       126.8925486386       -26.8925486386         1.3942737988
        3.0354497000        97.1588257903         2.8368717587         1.3939905194         2.7329125650        81.1792318069        18.8207681931         1.4044785871
        3.0405331000        83.1356202655         2.8208227838         1.4041998268         2.7456719523        96.4170040842         3.5829959158         1.3993761929
        3.0457733000        79.4641810519         2.8165993629         1.4067521537         2.7533275847       100.2264471535        -0.2264471535         1.3968249959
        3.0505242000       100.4322310389         2.8406002831         1.3939905194         2.7533275847        81.1792318069        18.8207681931         1.3993761929
        3.0554626000        94.8096150847         2.8341919235         1.3990951731         2.7609832170        88.7981179455        11.2018820545         1.3917226017
        3.0604764000        88.0624401082         2.8264758801         1.4041998268         2.7686388494        96.4170040842         3.5829959158         1.3891714046
        3.0655150000        92.7915904651         2.8318871543         1.4016475000         2.7813982367        92.6075610149         7.3924389851         1.4044785871
        3.0704546000        72.8812516215         2.8090027630         1.4144091342         2.7916057465       111.6547763614       -11.6547763614         1.3917226017
        3.0754346000        92.1624630749         2.8311681096         1.4016475000         2.7865019916        92.6075610149         7.3924389851         1.4044785871
        3.0804524000        84.8530085872         2.8227951894         1.4067521537         2.8018132564       100.2264471535        -0.2264471535         1.3993761929
        3.0854585000        76.4189950771         2.8130891557         1.4118568074         2.8171245211       107.8453332921        -7.8453332921         1.3993761929
        3.0904641000        83.6616016857         2.8214270820         1.4067521537         2.8145726437       100.2264471535        -0.2264471535         1.3993761929
        3.0954497000        79.4278829609         2.8165575606         1.4093044805         2.8273320310       104.0358902228        -4.0358902228         1.3993761929
        3.1004445000        83.0324742955         2.8207042575         1.4067521537         2.8273320310       100.2264471535        -0.2264471535         1.3968249959
        3.1054452000        91.3996399266         2.8302959236         1.4016475000         2.8349876633        92.6075610149         7.3924389851         1.3917226017
        3.1104209000        92.4907750094         2.8315433764         1.4016475000         2.8400914183        92.6075610149         7.3924389851         1.4044785871
        3.1154624000        89.3816153070         2.8279867840         1.4041998268         2.8502989281        96.4170040842         3.5829959158         1.4044785871
        3.1204198000        77.3095865228         2.8141164318         1.4118568074         2.8605064379       107.8453332921        -7.8453332921         1.3993761929
        3.1254633000        88.7524879168         2.8272663612         1.4041998268         2.8605064379        96.4170040842         3.5829959158         1.3917226017
        3.1304313000        80.8807539178         2.8182300203         1.4093044805         2.8758177027       104.0358902228        -4.0358902228         1.4019273900
        3.1354239000        92.8859348230         2.8319949612         1.4016475000         2.8758177027        92.6075610149         7.3924389851         1.3968249959
        3.1404362000        89.7767751206         2.8284391555         1.4041998268         2.8834733351        96.4170040842         3.5829959158         1.3968249959
        3.1454450000        81.9050411216         2.8194082347         1.4093044805         2.8911289674       104.0358902228        -4.0358902228         1.3968249959
        3.1504296000        89.7099272415         2.8283626364         1.4041998268         2.8936808449        96.4170040842         3.5829959158         1.3942737988
        3.1554460000        90.2387828132         2.8289679250         1.4041998268         2.9038883547        96.4170040842         3.5829959158         1.3917226017
        3.1604404000        78.1667540290         2.8151046176         1.4118568074         2.9140958646       107.8453332921        -7.8453332921         1.3917226017
        3.1654388000        85.4093606377         2.8234337267         1.4067521537         2.9140958646       100.2264471535        -0.2264471535         1.4019273900
        3.1704408000        93.7765262687         2.8330123597         1.4016475000         2.9166477420        92.6075610149         7.3924389851         1.3968249959
        3.1754557000        86.4670717810         2.8246471122         1.4067521537         2.9243033744       100.2264471535        -0.2264471535         1.3993761929
        3.1804291000        73.8327634856         2.8101027412         1.4144091342         2.9421665166       111.6547763614       -11.6547763614         1.3993761929
        3.1854497000        84.7133853684         2.8226349080         1.4067521537         2.9447183941       100.2264471535        -0.2264471535         1.3993761929
        3.1904303000        97.2808457848         2.8370108594         1.3990951731         2.9447183941        88.7981179455        11.2018820545         1.3942737988
        3.1954441000        82.1330812376         2.8196704452         1.4093044805         2.9574777814       104.0358902228        -4.0358902228         1.3968249959
        3.2004208000        89.9379673575         2.8286236563         1.4041998268         2.9651334138        96.4170040842         3.5829959158         1.3968249959
        3.2054331000        77.8659385733         2.8147578821         1.4118568074         2.9702371687       107.8453332921        -7.8453332921         1.4044785871
        3.2104195000        85.1085451820         2.8230885002         1.4067521537         2.9778928011       100.2264471535        -0.2264471535         1.3993761929
        3.2154866000        85.0751212424         2.8230501379         1.4067521537         2.9778928011       100.2264471535        -0.2264471535         1.3993761929
        3.2204325000        93.4422868735         2.8326305880         1.4016475000         2.9855484334        92.6075610149         7.3924389851         1.3993761929
        3.2254450000        94.5334219564         2.8338766358         1.4016475000         2.9932040658        92.6075610149         7.3924389851         1.4019273900
        3.2304311000        87.2239674686         2.8255149503         1.4067521537         3.0059634531       100.2264471535        -0.2264471535         1.3917226017
        3.2354352000        87.1905435291         2.8254766353         1.4067521537         3.0161709629       100.2264471535        -0.2264471535         1.3942737988
        3.2404314000        91.3574143749         2.8302476335         1.4041998268         3.0187228404        96.4170040842         3.5829959158         1.3840690105
        3.2454438000       104.4871543025         2.8452102430         1.3965428462         3.0212747179        84.9886748762        15.0113251238         1.3891714046
        3.2504198000       106.7028484077         2.8477252533         1.3965428462         3.0263784728        84.9886748762        15.0113251238         1.4019273900
        3.2554434000        92.1173633718         2.8311165544         1.4067521537         3.0442416150       100.2264471535        -0.2264471535         1.3993761929
        3.2604414000        92.0839394323         2.8310783454         1.4067521537         3.0467934924       100.2264471535        -0.2264471535         1.3917226017
        3.2654642000        83.6499259221         2.8214136698         1.4118568074         3.0518972474       107.8453332921        -7.8453332921         1.3917226017
        3.2704640000       103.4934168867         2.8440813605         1.3990951731         3.0544491248        88.7981179455        11.2018820545         1.4044785871
        3.2754457000        79.9450627690         2.8171530773         1.4144091342         3.0621047572       111.6547763614       -11.6547763614         1.4044785871
        3.2804558000        74.0245055106         2.8103243203         1.4169614611         3.0748641445       115.4642194307       -15.4642194307         1.3968249959
        3.2854394000        88.5431426675         2.8270265797         1.4067521537         3.0799678994       100.2264471535        -0.2264471535         1.3993761929
        3.2904507000        84.3094239426         2.8221711037         1.4093044805         3.0927272867       104.0358902228        -4.0358902228         1.3968249959
        3.2954331000        87.9140152772         2.8263058119         1.4067521537         3.0927272867       100.2264471535        -0.2264471535         1.3968249959
        3.3004342000        92.0808861230         2.8310748549         1.4041998268         3.1003829191        96.4170040842         3.5829959158         1.3968249959
        3.3054277000       101.0103312653         2.8412580977         1.3990951731         3.1029347965        88.7981179455        11.2018820545         1.3968249959
        3.3104367000        90.0628615034         2.8287665987         1.4067521537         3.1080385515       100.2264471535        -0.2264471535         1.3968249959
        3.3154448000        94.2297323492         2.8335299049         1.4041998268         3.1131423064        96.4170040842         3.5829959158         1.3968249959
        3.3204506000        82.1577035650         2.8196987549         1.4118568074         3.1207979388       107.8453332921        -7.8453332921         1.3968249959
        3.3254321000        80.9997206031         2.8183669024         1.4118568074         3.1412129584       107.8453332921        -7.8453332921         1.3917226017
        3.3304248000        92.4426219971         2.8314883408         1.4041998268         3.1412129584        96.4170040842         3.5829959158         1.4070297842
        3.3354369000       101.3720671393         2.8416696137         1.3990951731         3.1437648359        88.7981179455        11.2018820545         1.4044785871
        3.3404690000        44.2213547392         2.7755346040         1.4348277491         3.1616279781       142.1303209159       -42.1303209159         1.3968249959
        3.3454329000        84.2060988148         2.8220524543         1.4067521537         3.1616279781       100.2264471535        -0.2264471535         1.3866202076
        3.3504407000        88.3729696606         2.8268316444         1.4041998268         3.1667317330        96.4170040842         3.5829959158         1.3840690105
        3.3554473000        80.5012356617         2.8177932838         1.4093044805         3.1794911203       104.0358902228        -4.0358902228         1.3840690105
        3.3604554000        92.5064165669         2.8315612533         1.4016475000         3.1794911203        92.6075610149         7.3924389851         1.3840690105
        3.3654418000        89.3972568644         2.8280046921         1.4041998268         3.1922505076        96.4170040842         3.5829959158         1.3993761929
        3.3704263000       102.5269967920         2.8429829676         1.3965428462         3.1973542625        84.9886748762        15.0113251238         1.4044785871
        3.3754377000       113.1432804679         2.8550204360         1.3914381925         3.2050098949        77.3697887376        22.6302112624         1.4044785871
        3.3804535000        87.0814700984         2.8253515954         1.4093044805         3.2101136498       104.0358902228        -4.0358902228         1.4019273900
        3.3854268000        99.0866510036         2.8390683955         1.4016475000         3.2101136498        92.6075610149         7.3924389851         1.3993761929
        3.3904423000       100.1777860864         2.8403106902         1.4016475000         3.2152174047        92.6075610149         7.3924389851         1.3993761929
        3.3954226000        92.8683315987         2.8319748465         1.4067521537         3.2254249146       100.2264471535        -0.2264471535         1.3917226017
        3.4004347000        84.4343180886         2.8223145115         1.4118568074         3.2381843019       107.8453332921        -7.8453332921         1.3968249959
        3.4054442000        95.8772194826         2.8354102011         1.4041998268         3.2458399342        96.4170040842         3.5829959158         1.3968249959
        3.4104547000        92.2057802689         2.8312176259         1.4067521537         3.2534955666       100.2264471535        -0.2264471535         1.3968249959
        3.4154334000        96.3726511147         2.8359753157         1.4041998268         3.2560474441        96.4170040842         3.5829959158         1.4044785871
        3.4204277000        84.3006223305         2.8221609970         1.4118568074         3.2611511990       107.8453332921        -7.8453332921         1.4019273900
        3.4254320000        91.5432289392         2.8304601267         1.4067521537         3.2637030765       100.2264471535        -0.2264471535         1.3993761929
        3.4304410000        91.5098049997         2.8304219055         1.4067521537         3.2764624638       100.2264471535        -0.2264471535         1.3993761929
        3.4354319000        83.0757914895         2.8207540347         1.4118568074         3.2892218510       107.8453332921        -7.8453332921         1.3891714046
        3.4404349000        81.9178085276         2.8194229162         1.4118568074         3.2943256060       107.8453332921        -7.8453332921         1.3891714046
        3.4454474000        72.3592359951         2.8083990115         1.4169614611         3.3019812383       115.4642194307       -15.4642194307         1.3891714046
        3.4504628000        82.6775783667         2.8202963868         1.4093044805         3.3019812383       104.0358902228        -4.0358902228         1.4044785871
        3.4554376000        82.0818749160         2.8196115690         1.4093044805         3.3096368707       104.0358902228        -4.0358902228         1.3917226017
        3.4604487000        68.8852871094         2.8043759189         1.4169614611         3.3223962580       115.4642194307       -15.4642194307         1.3993761929
        3.4654380000        54.0018607692         2.7870326074         1.4246184417         3.3249481355       126.8925486386       -26.8925486386         1.3942737988
        3.4704193000        66.8336593925         2.8019956688         1.4144091342         3.3377075228       111.6547763614       -11.6547763614         1.3993761929
        3.4754276000        65.1133969194         2.7999973491         1.4144091342         3.3428112777       111.6547763614       -11.6547763614         1.4019273900
        3.4804408000        67.5934292316         2.8028775135         1.4118568074         3.3530187875       107.8453332921        -7.8453332921         1.3993761929
        3.4854809000        66.4354462697         2.8015332949         1.4118568074         3.3632262974       107.8453332921        -7.8453332921         1.3942737988
        3.4904308000        61.0771685225         2.7952995557         1.4144091342         3.3683300523       111.6547763614       -11.6547763614         1.3942737988
        3.4954492000        59.3569060493         2.7932933560         1.4144091342         3.3734338072       111.6547763614       -11.6547763614         1.3993761929
        3.5004449000        66.0372331468         2.8010707977         1.4093044805         3.3810894396       104.0358902228        -4.0358902228         1.3942737988
        3.5054437000        52.8406453402         2.7856718200         1.4169614611         3.3861931945       115.4642194307       -15.4642194307         1.3968249959
        3.5104447000        54.7583981412         2.7879185519         1.4144091342         3.3938488269       111.6547763614       -11.6547763614         1.3993761929
        3.5154311000        61.4387252387         2.7957209047         1.4093044805         3.3938488269       104.0358902228        -4.0358902228         1.4044785871
        3.5204397000        60.8430217880         2.7950266308         1.4093044805         3.4015044592       104.0358902228        -4.0358902228         1.4044785871
        3.5254310000        68.6479079079         2.8041006824         1.4041998268         3.4015044592        96.4170040842         3.5829959158         1.4019273900
        3.5304408000        77.5773530502         2.8144251829         1.3990951731         3.4091600916        88.7981179455        11.2018820545         1.3993761929
        3.5354249000        66.6298832883         2.8017590753         1.4067521537         3.4193676015       100.2264471535        -0.2264471535         1.3840690105
        3.5404331000        79.1973437047         2.8162920410         1.3990951731         3.4295751113        88.7981179455        11.2018820545         1.3840690105
        3.5454510000        59.8492843723         2.7938678217         1.4118568074         3.4346788662       107.8453332921        -7.8453332921         1.3815178134
        3.5504473000        75.4924805515         2.8120198358         1.4016475000         3.4423344986        92.6075610149         7.3924389851         1.3866202076
        3.5554390000        51.3818469226         2.7839606734         1.4169614611         3.4550938859       115.4642194307       -15.4642194307         1.3968249959
        3.5604202000        61.7001892942         2.7960255427         1.4093044805         3.4525420084       104.0358902228        -4.0358902228         1.4044785871
        3.5654311000        48.5036014876         2.7805791425         1.4169614611         3.4678532732       115.4642194307       -15.4642194307         1.3968249959
        3.5704325000        42.0207647180         2.7729358723         1.4195137880         3.4729570281       119.2736625000       -19.2736625000         1.3917226017
        3.5754481000        51.7768275784         2.7844241595         1.4118568074         3.4729570281       107.8453332921        -7.8453332921         1.3968249959
        3.5804301000        67.4200237577         2.8026762856         1.4016475000         3.4806126605        92.6075610149         7.3924389851         1.3942737988
        3.5854352000        76.9117484111         2.8136576055         1.3965428462         3.4831645379        84.9886748762        15.0113251238         1.3942737988
        3.5904307000        83.3277373017         2.8210435283         1.3939905194         3.4933720478        81.1792318069        18.8207681931         1.3968249959
        3.5955039000        94.5063004887         2.8338456728         1.3888858657         3.4908201703        73.5603456683        26.4396543317         1.3968249959
        3.6004424000        90.0082435570         2.8287040892         1.3939905194         3.5035795576        81.1792318069        18.8207681931         1.3968249959
        3.6055060000        80.1853328175         2.8174296769         1.4016475000         3.5112351900        92.6075610149         7.3924389851         1.3917226017
        3.6104356000        85.4767626857         2.8235110714         1.3990951731         3.5137870674        88.7981179455        11.2018820545         1.3917226017
        3.6154451000        91.3304720651         2.8302168211         1.3965428462         3.5188908224        84.9886748762        15.0113251238         1.4044785871
        3.6205029000        93.5461661703         2.8327492475         1.3965428462         3.5265464547        84.9886748762        15.0113251238         1.4044785871
