% Stabilization Loop  omega_cmd=0 rad/s
% Kp_stab=1.4421  Ki_stab=42.5092  (Tustin integrator)
% LPF=OFF  fc=20.0 Hz
% Vg_offset=1.338452V  K_gimbal=26.049690  samples=601

Time[s]               OmegaU[deg/s]           Vc[V]                  Vg[V]                  Pot[V]                 Omega_h[deg/s]         omega_LPF[deg/s]       Error[deg/s]           disturbance[V]      
        0.1254231000       554.9371164436         3.3727410538         1.6926127616         4.2921096924       528.5983202971       525.4494916601       -28.5983202971         1.3917226017
        0.1304576000       554.7570966512         3.3724979766         1.6900604347         4.3227322219       524.7888772278       526.0443172396       -24.7888772278         1.3942737988
        0.1354423000       519.9961259842         3.3263575457         1.7028220690         4.3635622613       543.8360925743       529.9974476506       -43.8360925743         1.3993761929
        0.1404523000       569.6633277875         3.3927752346         1.6772988005         4.3967366683       505.7416618812       527.5071548820        -5.7416618812         1.3968249959
        0.1454305000       550.7476441406         3.3670953806         1.6849557810         4.4248073203       517.1699910891       519.8327828784       -17.1699910891         1.4044785871
        0.1504453000       517.6060372468         3.3232415014         1.6977174153         4.4656373597       536.2172064357       523.1130380723       -36.2172064357         1.3942737988
        0.1554299000       533.5019700619         3.3440996818         1.6875081079         4.5039155215       520.9794341584       525.7356307510       -20.9794341584         1.4044785871
        0.1604622000       493.6522424880         3.2923923462         1.7028220690         4.5447455609       543.8360925743       528.9256737482       -43.8360925743         1.3993761929
        0.1654461000       507.9288115299         3.3106962538         1.6926127616         4.5830237228       528.5983202971       532.4118608685       -28.5983202971         1.4019273900
        0.1706439000       501.8503529441         3.3028738420         1.6926127616         4.6110943748       528.5983202971       530.5885520262       -28.5983202971         1.3968249959
        0.1754889000       489.8734555646         3.2875871770         1.6951650884         4.6544762916       532.4077633664       530.5476683668       -32.4077633664         1.3993761929
        0.1804507000       500.6806314728         3.3013735300         1.6875081079         4.6902025760       520.9794341584       528.7049820084       -20.9794341584         1.3993761929
        0.1854904000       502.1199754537         3.3032198942         1.6849557810         4.7182732281       517.1699910891       524.1006110850       -17.1699910891         1.4019273900
        0.1904773000       474.8768073535         3.2686752586         1.6951650884         4.7667588998       532.4077633664       524.4296810714       -32.4077633664         1.3942737988
        0.1954343000       479.7855444681         3.2748381476         1.6900604347         4.8050370617       524.7888772278       526.4227677104       -24.7888772278         1.3968249959
        0.2004416000       462.7198901818         3.2535238437         1.6951650884         4.8382114687       532.4077633664       527.4629308328       -32.4077633664         1.3942737988
        0.2054596000       479.4255048835         3.2743852238         1.6849557810         4.8739377531       517.1699910891       526.1844271716       -17.1699910891         1.3917226017
        0.2104626000       446.2838979897         3.2332826009         1.6977174153         4.9122159150       536.2172064357       526.4278694653       -36.2172064357         1.3917226017
        0.2155062000       491.6720247726         3.2898722341         1.6747464736         4.9428384445       501.9322188119       522.9122189467        -1.9322188119         1.3942737988
        0.2204639000       449.9722678382         3.2378012633         1.6926127616         4.9811166064       528.5983202971       519.2561019651       -28.5983202971         1.3968249959
        0.2254400000       485.1828808072         3.2816451012         1.6747464736         5.0066353810       501.9322188119       517.3480273331        -1.9322188119         1.3891714046
        0.2304426000       467.0768790469         3.2589360351         1.6824034542         5.0091872584       513.3605480198       512.7095312145       -13.3605480198         1.3942737988
        0.2354841000       476.0340255946         3.2701257714         1.6772988005         5.0040835035       505.7416618812       511.1994419872        -5.7416618812         1.3993761929
        0.2404565000       486.6105359155         3.2834510476         1.6721941467         5.0015316260       498.1227757426       506.7686487015         1.8772242574         1.4044785871
        0.2454341000       487.0095324225         3.2839561771         1.6721941467         1.1099185011       498.1227757426       502.6349319310         1.8772242574         1.4070297842
        0.2504404000       452.0178961682         3.2403132057         1.6875081079         1.1150222560       520.9794341584       505.9416541711       -20.9794341584         1.4019273900
        0.2554545000       459.3556789427         3.2493583961         1.6824034542         0.0100593162       513.3605480198       511.3100842699       -13.3605480198         1.3942737988
        0.2605377000       509.6018970452         3.3128570894         1.6594325125        -0.0001481936       479.0755603961       504.0943666594        20.9244396039         1.4070297842
        0.2654639000       460.9633538433         3.2513475019         1.6824034542        -0.0001481936       513.3605480198       500.3285878855       -13.3605480198         1.3942737988
        0.2704598000       481.7173779781         3.2772708030         1.6721941467         0.0228187035       498.1227757426       502.9166567667         1.8772242574         1.3968249959
        0.2754597000       488.0148132787         3.2852296577         1.6696418199         0.0508893556       494.3133326733       499.7139581072         5.6866673267         1.4070297842
        0.2804735000       483.3250528788         3.2792984127         1.6721941467         0.0942712724       498.1227757426       498.0425159469         1.8772242574         1.4019273900
        0.2854257000       454.2318554180         3.2430365765         1.6849557810         0.1274456793       517.1699910891       502.6342637330       -17.1699910891         1.4019273900
        0.2904404000       462.3793200791         3.2531016284         1.6798511273         0.1682757187       509.5511049505       507.7626552155        -9.5511049505         1.3917226017
        0.2954777000       501.6383424811         3.3026017931         1.6619848393         0.1988982482       482.8850034654       502.2430146864        17.1149965346         1.3917226017
        0.3004591000       481.6823113604         3.2772266087         1.6721941467         0.2346245326       498.1227757426       496.6303693868         1.8772242574         1.3968249959
        0.3054490000       464.3859914867         3.2555911032         1.6798511273         0.2652470621       509.5511049505       500.0759350776        -9.5511049505         1.3942737988
        0.3104284000       491.8481363017         3.2900961796         1.6670894930         0.2984214691       490.5038896040       500.0527762654         9.4961103960         1.3866202076
        0.3154360000       511.5618129626         3.3153926569         1.6594325125         0.3264921211       479.0755603961       492.7552909468        20.9244396039         1.3942737988
        0.3204438000       474.7201473477         3.2684790051         1.6772988005         0.3698740379       505.7416618812       492.5895383219        -5.7416618812         1.4019273900
        0.3254311000       502.9919740493         3.3043396640         1.6645371662         0.4030484449       486.6944465347       494.3243841890        13.3055534653         1.4044785871
        0.3304527000       470.4293834548         3.2631141014         1.6798511273         0.4413266068       509.5511049505       496.1404500670        -9.5511049505         1.3968249959
        0.3354533000       486.0946506827         3.2827982023         1.6721941467         0.4693972588       498.1227757426       499.8202532625         1.8772242574         1.3840690105
        0.3404326000       468.7983308090         3.2610799073         1.6798511273         0.5025716658       509.5511049505       501.7406893874        -9.5511049505         1.3917226017
        0.3454597000       525.7526695918         3.3338916493         1.6543278587         0.5306423179       471.4566742574       496.3682130704        28.5433257426         1.3993761929
        0.3504265000       508.2256841308         3.3110794279         1.6645371662         0.5663686023       486.6944465347       488.1003459960        13.3055534653         1.4019273900
        0.3554539000       487.4599711234         3.2845266478         1.6747464736         0.6071986416       501.9322188119       491.0708646868        -1.9322188119         1.4070297842
        0.3604286000       475.2524081568         3.2691458954         1.6798511273         0.6403730486       509.5511049505       498.0851847777        -9.5511049505         1.3993761929
        0.3654308000       473.2223590039         3.2666040128         1.6798511273         0.6735474556       509.5511049505       503.5672068630        -9.5511049505         1.3993761929
        0.3704450000       465.2938710576         3.2567188006         1.6824034542         0.7169293724       513.3605480198       507.3388698730       -13.3605480198         1.3942737988
        0.3755308000       474.2510176052         3.2678914687         1.6772988005         0.7501037793       505.7416618812       508.3965714242        -5.7416618812         1.3968249959
        0.3804433000       490.7259667197         3.2886698213         1.6696418199         0.7781744314       494.3133326733       504.3951961647         5.6866673267         1.3917226017
        0.3854909000       462.4424511456         3.2531798848         1.6824034542         0.8190044707       513.3605480198       504.1282859928       -13.3605480198         1.3968249959
        0.3904279000       477.2980364868         3.2717118078         1.6747464736         0.8470751228       501.9322188119       505.8103391975        -1.9322188119         1.4044785871
        0.3954868000       476.8873511072         3.2711963032         1.6747464736         0.8751457748       501.9322188119       503.9561538131        -1.9322188119         1.3942737988
        0.4004442000       511.8672984889         3.3157882850         1.6594325125         0.9134239367       479.0755603961       497.5244319469        20.9244396039         1.3942737988
        0.4054397000       475.0256328741         3.2688617223         1.6772988005         0.9491502211       505.7416618812       495.0784841091        -5.7416618812         1.3968249959
        0.4104435000       497.3990207821         3.2971730068         1.6670894930         0.9746689957       490.5038896040       496.5340039206         9.4961103960         1.4044785871
        0.4154505000       481.7220646817         3.2772767097         1.6747464736         1.0154990351       501.9322188119       496.3829437984        -1.9322188119         1.4095809812
        0.4204357000       504.9051344763         3.3067995811         1.6645371662         1.0486734420       486.6944465347       495.3934328194        13.3055534653         1.3993761929
        0.4254502000       472.3425438818         3.2655037525         1.6798511273         1.0895034814       509.5511049505       496.6983711024        -9.5511049505         1.3942737988
        0.4304308000       505.7031274903         3.3078269128         1.6645371662         1.1175741334       486.6944465347       497.3793995396        13.3055534653         1.3968249959
        0.4354471000       532.1249248314         3.3422801448         1.6543278587         1.1379891531       471.4566742574       488.6280696054        28.5433257426         1.3968249959
        0.4404305000       491.0041841962         3.2890233219         1.6747464736         1.1711635601       501.9322188119       487.7035764798        -1.9322188119         1.3993761929
        0.4454338000       496.4919376102         3.2960141349         1.6721941467         1.2145454769       498.1227757426       493.5958210595         1.8772242574         1.3993761929
        0.4504251000       485.0940565301         3.2815328163         1.6772988005         1.2400642515       505.7416618812       497.5815732627        -5.7416618812         1.3968249959
        0.4554399000       531.0611996123         3.3408762658         1.6568801856         1.2681349035       475.2661173268       494.1976304526        24.7338826732         1.4070297842
        0.4604412000       495.0292158841         3.2941473966         1.6747464736         1.3115168203       501.9322188119       491.5209247049        -1.9322188119         1.3968249959
        0.4654472000       506.4154080916         3.3087445386         1.6696418199         1.3344837175       494.3133326733       494.6773650644         5.6866673267         1.4095809812
        0.4707119000       489.9287701046         3.2876573985         1.6772988005         1.3676581244       505.7416618812       497.2353405699        -5.7416618812         1.3993761929
        0.4755140000       512.3021580126         3.3163516576         1.6670894930         1.4084881638       490.5038896040       497.6596361470         9.4961103960         1.3840690105
        0.4804550000       496.6252019122         3.2961843310         1.6747464736         1.4391106933       501.9322188119       496.9703949951        -1.9322188119         1.3942737988
        0.4854632000       484.4176389455         3.2806780303         1.6798511273         1.4799407326       509.5511049505       501.1640644138        -9.5511049505         1.3917226017
        0.4904713000       500.0829061733         3.3006074934         1.6721941467         1.5105632621       498.1227757426       502.4420050129         1.8772242574         1.3917226017
        0.4954307000       459.1928311255         3.2491570601         1.6900604347         1.5360820367       524.7888772278       506.7516432834       -24.7888772278         1.4070297842
        0.5004379000       477.5178096004         3.2719877492         1.6798511273         1.5718083211       509.5511049505       511.7328058855        -9.5511049505         1.3942737988
        0.5054310000       522.6752707960         3.3298588449         1.6594325125         1.5973270957       479.0755603961       503.4043040798        20.9244396039         1.3942737988
        0.5104418000       497.6304827683         3.2974688711         1.6721941467         1.6407090125       498.1227757426       496.3257546601         1.8772242574         1.3942737988
        0.5154177000       480.3341628947         3.2755285749         1.6798511273         1.6662277871       509.5511049505       499.9169610526        -9.5511049505         1.3840690105
        0.5204529000       519.5931852967         3.3258317235         1.6619848393         1.7070578265       482.8850034654       498.1484602512        17.1149965346         1.4019273900
        0.5254398000       476.0433990018         3.2701375264         1.6824034542         1.7376803560       513.3605480198       498.1361801166       -13.3605480198         1.3840690105
        0.5304535000       496.7974231366         3.2964043107         1.6721941467         1.7683028855       498.1227757426       501.7724708263         1.8772242574         1.3968249959
        0.5354290000       473.6026644694         3.2670798651         1.6824034542         1.7989254150       513.3605480198       503.6701984134       -13.3605480198         1.3968249959
        0.5405444000       506.1535661913         3.3084071394         1.6670894930         1.8269960670       490.5038896040       502.8392452570         9.4961103960         1.3917226017
        0.5454238000       508.1719264715         3.3110100349         1.6670894930         1.8652742289       490.5038896040       496.9415335077         9.4961103960         1.3968249959
        0.5504453000       492.4949703711         3.2909190056         1.6747464736         1.8984486359       501.9322188119       496.5956276022        -1.9322188119         1.4044785871
        0.5554454000       503.8811625786         3.3054824324         1.6696418199         1.9316230429       494.3133326733       497.3257791912         5.6866673267         1.3917226017
        0.5604607000       499.1914021787         3.2994657308         1.6721941467         1.9647974498       498.1227757426       496.7961598731         1.8772242574         1.4070297842
        0.5654447000       511.3872762728         3.3151666686         1.6670894930         1.9954199793       490.5038896040       495.6090843189         9.4961103960         1.3993761929
        0.5704528000       478.0150037917         3.2726122082         1.6824034542         2.0336981412       513.3605480198       498.6322662717       -13.3605480198         1.3993761929
        0.5754343000       510.5659055136         3.3141036602         1.6670894930         2.0643206707       490.5038896040       500.2100212563         9.4961103960         1.4044785871
        0.5804819000       494.8889494132         3.2939685171         1.6747464736         2.0974950777       501.9322188119       498.3014041377        -1.9322188119         1.3993761929
        0.5854927000       494.4782640336         3.2934449074         1.6747464736         2.1383251170       501.9322188119       500.0373490886        -1.9322188119         1.3942737988
        0.5904430000       511.7628950346         3.3156530615         1.6670894930         2.1587401367       490.5038896040       498.2112890280         9.4961103960         1.3993761929
        0.5954493000       525.5781329020         3.3336626090         1.6619848393         2.1919145437       482.8850034654       492.7049202455        17.1149965346         1.3968249959
        0.6004424000       493.8252241941         3.2926127039         1.6772988005         2.2327445830       505.7416618812       493.4739254643        -5.7416618812         1.3968249959
        0.6054406000       498.5032957214         3.2985850972         1.6747464736         2.2659189900       501.9322188119       498.4286325963        -1.9322188119         1.3968249959
        0.6104344000       527.5848043096         3.3362982284         1.6619848393         2.3041971519       482.8850034654       495.5503733648        17.1149965346         1.3942737988
        0.6154607000       537.1209671566         3.3488931879         1.6594325125         2.3322678039       479.0755603961       488.5842021528        20.9244396039         1.4019273900
        0.6204222000       488.4824239547         3.2858224113         1.6824034542         2.3730978433       513.3605480198       492.2340571083       -13.3605480198         1.3993761929
        0.6254570000       497.4395705024         3.2972248346         1.6772988005         2.3935128629       505.7416618812       500.5135878649        -5.7416618812         1.3942737988
        0.6304240000       525.7113972039         3.3338374851         1.6645371662         2.4368947797       486.6944465347       498.4598311650        13.3055534653         1.3942737988
        0.6354294000       522.6410005772         3.3298140017         1.6670894930         2.4598616769       490.5038896040       493.7453056798         9.4961103960         1.3993761929
        0.6404333000       518.7609220639         3.3247462867         1.6696418199         2.4955879613       494.3133326733       493.1062127081         5.6866673267         1.4044785871
        0.6454512000       519.9696004575         3.3263229247         1.6696418199         2.5415217556       494.3133326733       493.6833542030         5.6866673267         1.3993761929
        0.6504318000       527.0767176447         3.3356304136         1.6670894930         2.5670405302       490.5038896040       493.0738811274         9.4961103960         1.4070297842
        0.6554462000       493.7044451636         3.2924588425         1.6824034542         2.6078705695       513.3605480198       497.3091803527       -13.3605480198         1.4019273900
        0.6604235000       514.4584692984         3.3191486090         1.6721941467         2.6384930990       498.1227757426       501.3408715974         1.8772242574         1.3942737988
        0.6654414000       538.4512209796         3.3506594088         1.6619848393         2.6691156285       482.8850034654       496.1595539421        17.1149965346         1.3942737988
        0.6704212000       524.3936286524         3.3321092214         1.6696418199         2.6946344031       494.3133326733       492.5448242298         5.6866673267         1.4019273900
        0.6754655000       537.3991846331         3.3492623968         1.6645371662         2.7278088101       486.6944465347       491.5690238993        13.3055534653         1.3942737988
        0.6804660000       546.1256655935         3.3608940559         1.6619848393         2.7686388494       482.8850034654       488.3277431535        17.1149965346         1.3968249959
        0.6854842000       526.1696344728         3.3344389774         1.6721941467         2.7916057465       498.1227757426       489.3681902108         1.8772242574         1.3942737988
        0.6904639000       520.6701921862         3.3272376255         1.6747464736         2.8298839084       501.9322188119       494.4645589166        -1.9322188119         1.3993761929
        0.6954447000       520.2595068067         3.3267013562         1.6747464736         2.8707139478       501.9322188119       498.0349549995        -1.9322188119         1.4044785871
        0.7010845000       496.2550662528         3.2957116697         1.6849557810         2.9115439871       517.1699910891       503.5409926674       -17.1699910891         1.4019273900
        0.7054737000       504.4025309139         3.3061529201         1.6798511273         2.9319590068       509.5511049505       508.2358639467        -9.5511049505         1.3993761929
        0.7104309000       514.1693593482         3.3187732763         1.6747464736         2.9727890461       501.9322188119       507.0433499049        -1.9322188119         1.3917226017
        0.7154384000       490.1649187944         3.2879572270         1.6849557810         3.0161709629       517.1699910891       508.2423438223       -17.1699910891         1.3942737988
        0.7204410000       492.4139446619         3.2908159080         1.6824034542         3.0416897375       513.3605480198       511.6001060766       -13.3605480198         1.3866202076
        0.7254326000       477.7773360354         3.2723136719         1.6875081079         3.0774160220       520.9794341584       514.2631485705       -20.9794341584         1.3917226017
        0.7304319000       502.8104351905         3.3041064684         1.6747464736         3.1054866740       501.9322188119       512.9209273235        -1.9322188119         1.3968249959
        0.7354497000       490.6028722238         3.2885134467         1.6798511273         3.1437648359       509.5511049505       509.4884167951        -9.5511049505         1.4044785871
        0.7404307000       512.1665782452         3.3161759857         1.6696418199         3.1794911203       494.3133326733       505.8756893733         5.6866673267         1.4044785871
        0.7454451000       477.9846238775         3.2725740443         1.6849557810         3.2203211597       517.1699910891       505.8116088930       -17.1699910891         1.3993761929
        0.7504259000       492.0305273321         3.2903281475         1.6772988005         3.2458399342       505.7416618812       508.5101908671        -5.7416618812         1.4044785871
        0.7554825000       508.5054764466         3.3114406531         1.6696418199         3.2739105863       494.3133326733       504.4544925104         5.6866673267         1.3968249959
        0.7604447000       515.6125936338         3.3206479497         1.6670894930         3.3070849933       490.5038896040       498.6951825971         9.4961103960         1.4044785871
        0.7654516000       499.9356375334         3.3004188201         1.6747464736         3.3530187875       501.9322188119       497.5108317266        -1.9322188119         1.4019273900
        0.7704415000       487.7280745667         3.2848663035         1.6798511273         3.3861931945       509.5511049505       501.4461105361        -9.5511049505         1.3942737988
        0.7754453000       479.7995866203         3.2748558153         1.6824034542         3.4193676015       513.3605480198       506.2319003440       -13.3605480198         1.3891714046
        0.7804297000       506.4520495486         3.3087917598         1.6696418199         3.4474382535       494.3133326733       505.0868353687         5.6866673267         1.3968249959
        0.7854461000       484.0669727680         3.2802350961         1.6798511273         3.4806126605       509.5511049505       503.5785676174        -9.5511049505         1.3917226017
        0.7904361000       476.1384848217         3.2702567772         1.6824034542         3.5163389449       513.3605480198       507.3447988866       -13.3605480198         1.3917226017
        0.7954566000       514.5878253371         3.3193165766         1.6645371662         3.5418577195       486.6944465347       503.8462912725        13.3055534653         1.3993761929
        0.8005239000       505.6189899169         3.3077185589         1.6696418199         3.5826877588       494.3133326733       497.4670962742         5.6866673267         1.3942737988
        0.8054407000       500.9292295169         3.3016922532         1.6721941467         3.6082065334       498.1227757426       496.8699112171         1.8772242574         1.3917226017
        0.8104418000       489.5313484368         3.2871529511         1.6772988005         3.6515884502       505.7416618812       499.2902736145        -5.7416618812         1.3993761929
        0.8154436000       529.6000527255         3.3389502266         1.6594325125         3.6847628572       479.0755603961       496.0000513639        20.9244396039         1.3968249959
        0.8204356000       457.3677543494         3.2469024979         1.6926127616         3.7204891416       528.5983202971       499.7469812078       -28.5983202971         1.3942737988
        0.8254208000       474.8830509377         3.2686830808         1.6824034542         3.7638710584       513.3605480198       509.8985237134       -13.3605480198         1.3968249959
        0.8304534000       513.3323914532         3.3176872686         1.6645371662         3.7791823232       486.6944465347       505.1790433654        13.3055534653         1.3917226017
        0.8354366000       522.0588724136         3.3290525014         1.6619848393         3.8149086076       482.8850034654       495.4306156859        17.1149965346         1.3968249959
        0.8404446000       490.3059637057         3.2881363363         1.6772988005         3.8557386469       505.7416618812       494.8964265359        -5.7416618812         1.4044785871
        0.8454336000       530.3746679944         3.3399709629         1.6594325125         3.8812574215       479.0755603961       493.7069660525        20.9244396039         1.4095809812
        0.8504443000       505.3298799667         3.3073463019         1.6721941467         3.9246393383       498.1227757426       491.2648540432         1.8772242574         1.3993761929
        0.8554294000       505.7288764737         3.3078600745         1.6721941467         3.9603656228       498.1227757426       494.5437254856         1.8772242574         1.3942737988
        0.8604470000       482.5341178065         3.2783005218         1.6824034542         3.9909881523       513.3605480198       499.8976206554       -13.3605480198         1.3866202076
        0.8654483000       509.1865807348         3.3123203836         1.6696418199         4.0165069269       494.3133326733       501.7810663120         5.6866673267         1.3942737988
        0.8704619000       510.3952591284         3.3138829138         1.6696418199         4.0573369662       494.3133326733       498.2106349713         5.6866673267         1.3993761929
        0.8754395000       523.4008151092         3.3308085744         1.6645371662         4.0905113732       486.6944465347       494.5259286701        13.3055534653         1.4044785871
        0.8804315000       496.7366633082         3.2963266977         1.6772988005         4.1236857801       505.7416618812       495.3349583363        -5.7416618812         1.4044785871
        0.8854321000       466.0241020743         3.2576264645         1.6900604347         4.1645158195       524.7888772278       504.8639280673       -24.7888772278         1.3993761929
        0.8904434000       496.1459581363         3.2955723695         1.6747464736         4.1900345941       501.9322188119       508.9262848192        -1.9322188119         1.3917226017
        0.8954337000       478.0399563761         3.2726435550         1.6824034542         4.2308646334       513.3605480198       508.3143454672       -13.3605480198         1.3968249959
        0.9004672000       498.7939805109         3.2989570461         1.6721941467         4.2614871629       498.1227757426       507.0843082766         1.8772242574         1.4044785871
        0.9054620000       463.8023442566         3.2548665977         1.6875081079         4.3023172023       520.9794341584       508.2637194048       -20.9794341584         1.3968249959
        0.9104888000       465.2416882375         3.2566539598         1.6849557810         4.3329397318       517.1699910891       513.4326114516       -17.1699910891         1.3917226017
        0.9154617000       496.9829080728         3.2966412708         1.6696418199         4.3635622613       494.3133326733       509.7554573491         5.6866673267         1.3942737988
        0.9204245000       474.5978312922         3.2683257940         1.6798511273         4.4043923006       509.5511049505       506.0150539804        -9.5511049505         1.3968249959
        0.9254910000       472.5677821394         3.2657853468         1.6798511273         4.4324629527       509.5511049505       507.7056910353        -9.5511049505         1.4070297842
        0.9304478000       482.3346105737         3.2780489213         1.6747464736         4.4605336047       501.9322188119       506.7666603220        -1.9322188119         1.3968249959
        0.9354546000       476.0254864005         3.2701150627         1.6772988005         4.5064673990       505.7416618812       505.3659188754        -5.7416618812         1.3968249959
        0.9404238000       504.2973131021         3.3060175825         1.6645371662         4.5294342961       486.6944465347       500.9921926167        13.3055534653         1.4070297842
        0.9454457000       495.3284776818         3.2945291160         1.6696418199         4.5677124580       494.3133326733       495.9775834195         5.6866673267         1.3942737988
        0.9504330000       478.8418396948         3.2736512854         1.6772988005         4.6034387424       505.7416618812       497.9139057449        -5.7416618812         1.3968249959
        0.9554421000       530.7074215705         3.3404096774         1.6543278587         4.6340612719       471.4566742574       493.4603950901        28.5433257426         1.4019273900
        0.9604328000       507.2819973161         3.3098617745         1.6670894930         4.6672356789       490.5038896040       487.4934726857         9.4961103960         1.3917226017
        0.9654353000       515.1987963898         3.3201101923         1.6645371662         4.7080657183       486.6944465347       488.0221216228        13.3055534653         1.3993761929
        0.9704243000       512.1283997631         3.3161265215         1.6670894930         4.7437920027       490.5038896040       488.2980158656         9.4961103960         1.4019273900
        0.9755481000       514.1467600434         3.3187439413         1.6670894930         4.7820701646       490.5038896040       489.3526759687         9.4961103960         1.3968249959
        0.9804383000       480.7744875623         3.2760829563         1.6824034542         4.8152445715       513.3605480198       495.3671371415       -13.3605480198         1.3917226017
        0.9854773000       483.8331953164         3.2799398829         1.6798511273         4.8560746109       509.5511049505       503.0593719535        -9.5511049505         1.3942737988
        0.9904326000       499.4984625443         3.2998588827         1.6721941467         4.8918008953       498.1227757426       503.4311386359         1.8772242574         1.3993761929
        0.9954432000       488.1005814642         3.2853383608         1.6772988005         4.9224234248       505.7416618812       502.7144834128        -5.7416618812         1.3942737988
        1.0004579000       480.9817754044         3.2763440118         1.6798511273         4.9658053416       509.5511049505       505.0724960565        -9.5511049505         1.3968249959
        1.0054217000       484.8501650451         3.2812245527         1.6772988005         4.9964278711       505.7416618812       506.3031087886        -5.7416618812         1.3917226017
        1.0104739000       495.4266753661         3.2946543933         1.6721941467         5.0142910133       498.1227757426       504.2133231435         1.8772242574         1.3993761929
        1.0154723000       495.8256718731         3.2951635340         1.6721941467         5.0066353810       498.1227757426       501.3013444396         1.8772242574         1.3942737988
        1.0204483000       519.8184235543         3.3261256261         1.6619848393         4.9964278711       482.8850034654       496.1389252895        17.1149965346         1.3942737988
        1.0254280000       523.4561476077         3.3308810310         1.6619848393         4.9964278711       482.8850034654       489.8020337830        17.1149965346         1.3968249959
        1.0304401000       497.6016776934         3.2974320479         1.6747464736         1.1150222560       501.9322188119       491.0482760745        -1.9322188119         1.4044785871
        1.0354372000       503.0894311074         3.3044648684         1.6721941467         0.0330262134       498.1227757426       495.3413714564         1.8772242574         1.3968249959
        1.0404757000       497.5899888208         3.2974171056         1.6747464736         0.0024036839       501.9322188119       497.5818759128        -1.9322188119         1.4019273900
        1.0454477000       503.0777422348         3.3044498509         1.6721941467         0.0075074388       498.1227757426       498.7511628196         1.8772242574         1.3993761929
