% Stabilization Loop  omega_cmd=0 rad/s
% Kp_stab=1.2354  Ki_stab=35.7196  (Tustin integrator)
% LPF=ON  fc=20.0 Hz
% Vg_offset=1.338733V  K_gimbal=26.049690  samples=601

Time[s]               OmegaU[deg/s]           Vc[V]                  Vg[V]                  Pot[V]                 Omega_h[deg/s]         omega_LPF[deg/s]       Error[deg/s]           disturbance[V]      
        0.1354948000       539.5612523461         3.3521349893         1.6977174153         2.5670405302       535.7981676981       534.6932649206       -34.6932649206         1.3993761929
        0.1404860000       530.2525656873         3.3398100141         1.7028220690         2.6027668146       543.4170538367       537.0428846686       -37.0428846686         1.4070297842
        0.1454682000       520.8060213632         3.3274150360         1.7002697422         2.6461487314       539.6076107674       539.1797921532       -39.1797921532         1.3917226017
        0.1505484000       514.7439967256         3.3195193908         1.6977174153         2.6793231383       535.7981676981       538.4736635298       -38.4736635298         1.3866202076
        0.1554701000       507.1544831181         3.3096973227         1.7028220690         2.7150494228       543.4170538367       539.0158200865       -39.0158200865         1.4019273900
        0.1604468000       497.3987802645         3.2971726994         1.7028220690         2.7558794621       543.4170538367       541.1201135280       -41.1201135280         1.3866202076
        0.1654682000       495.8382459747         3.2951795822         1.6875081079         2.7839501142       520.5603954208       536.7542645721       -36.7542645721         1.3993761929
        0.1706839000       494.7050396074         3.2937340144         1.6977174153         2.8196763986       535.7981676981       532.6544413091       -32.6544413091         1.4070297842
        0.1755253000       489.2946585040         3.2868526057         1.6926127616         2.8528508056       528.1792815594       532.3361525464       -32.3361525464         1.3942737988
        0.1804825000       490.9777531350         3.2889897350         1.6824034542         2.8936808449       512.9415092822       526.7059929377       -26.7059929377         1.3866202076
        0.1854700000       496.1323284404         3.2955549692         1.6798511273         2.9268552519       509.1320662129       519.2143195598       -19.2143195598         1.3968249959
        0.1904296000       494.2608820591         3.2931678315         1.6900604347         2.9574777814       524.3698384901       518.0365481087       -18.0365481087         1.3942737988
        0.1954698000       484.6156120045         3.2809281550         1.6951650884         3.0034115756       531.9887246287       522.8859355058       -22.8859355058         1.3942737988
        0.2004511000       480.7947583768         3.2761084830         1.6824034542         3.0314822277       512.9415092822       522.6847360772       -22.6847360772         1.3942737988
        0.2054623000       480.5015176745         3.2757392542         1.6875081079         3.0723122670       520.5603954208       519.8477083513       -19.8477083513         1.3942737988
        0.2104442000       475.2990006860         3.2692042876         1.6900604347         3.1080385515       524.3698384901       521.0991292192       -21.0991292192         1.3866202076
        0.2154657000       477.9038001599         3.2724725168         1.6721941467         3.1335573261       497.7037370050       516.2881783887       -16.2881783887         1.3942737988
        0.2204659000       486.7653636864         3.2836470383         1.6721941467         3.1794911203       497.7037370050       507.4026884696        -7.4026884696         1.3917226017
        0.2254732000       489.1734239999         3.2866987910         1.6772988005         3.2101136498       505.3226231436       504.5868294188        -4.5868294188         1.3840690105
        0.2304783000       487.8882047960         3.2850692085         1.6772988005         3.2432880568       505.3226231436       504.9386230288        -4.9386230288         1.3993761929
        0.2354408000       487.9693372669         3.2851720245         1.6747464736         3.2713587088       501.5131800743       504.2115441478        -4.2115441478         1.3993761929
        0.2404566000       490.1325637575         3.2879161434         1.6721941467         3.3121887482       497.7037370050       502.0107424167        -2.0107424167         1.4095809812
        0.2454634000       485.2631037084         3.2817465205         1.6875081079         3.3530187875       520.5603954208       505.4155502070        -5.4155502070         1.4044785871
        0.2504484000       475.9101625925         3.2699704461         1.6849557810         3.3836413170       516.7509523515       511.7458446210       -11.7458446210         1.3917226017
        0.2554557000       476.6742051022         3.2709288285         1.6721941467         3.4142638465       497.7037370050       509.5854845186        -9.5854845186         1.3866202076
        0.2605285000       484.9003935887         3.2812880330         1.6670894930         3.4499901310       490.0848508664       502.0832996068        -2.0832996068         1.3866202076
        0.2654662000       490.9212605970         3.2889179507         1.6696418199         3.4755089056       493.8942939357       497.2573428034         2.7426571966         1.3968249959
        0.2704549000       487.5092561456         3.2845890801         1.6824034542         3.5214426998       512.9415092822       500.2027949713        -0.2027949713         1.3968249959
        0.2754419000       483.0239845118         3.2789184849         1.6747464736         3.5571689842       501.5131800743       503.5613336714        -3.5613336714         1.3942737988
        0.2804361000       484.8915214617         3.2812768200         1.6721941467         3.5750321265       497.7037370050       501.6714069628        -1.6714069628         1.4019273900
        0.2854660000       483.4868556362         3.2795026385         1.6798511273         3.6158621658       509.1320662129       502.5064312851        -2.5064312851         1.3942737988
        0.2904452000       482.4619252462         3.2782094740         1.6721941467         3.6464846953       497.7037370050       502.9422184152        -2.9422184152         1.4019273900
        0.2954579000       487.6670238323         3.2847889523         1.6670894930         3.6847628572       490.0848508664       498.6162750041         1.3837249959         1.4019273900
        0.3004714000       486.0793771296         3.2827788784         1.6824034542         3.7179372642       512.9415092822       500.0013271704        -0.0013271704         1.3968249959
        0.3054818000       488.7407066992         3.2861499222         1.6594325125         3.7460079162       478.6565216584       497.9921412349         2.0078587651         1.4019273900
        0.3108620000       489.2819693073         3.2868365057         1.6849557810         3.7919417105       516.7509523515       497.8542510059         2.1457489941         1.3942737988
        0.3155504000       483.7286744537         3.2798079140         1.6721941467         3.8174604851       497.7037370050       502.3356625058        -2.3356625058         1.3993761929
        0.3204788000       479.0069749766         3.2738588992         1.6875081079         3.8582905244       520.5603954208       505.5851213073        -5.5851213073         1.3917226017
        0.3254428000       475.7629985071         3.2697859227         1.6721941467         3.8787055441       497.7037370050       507.2809669102        -7.2809669102         1.4070297842
        0.3304527000       476.9093346493         3.2712238930         1.6798511273         3.9246393383       509.1320662129       505.4339795791        -5.4339795791         1.3993761929
        0.3354837000       478.4221054391         3.2731237155         1.6696418199         3.9476062355       493.8942939357       503.5593886912        -3.5593886912         1.3993761929
        0.3404464000       479.0823877826         3.2739537208         1.6798511273         3.9858843974       509.1320662129       502.5810667894        -2.5810667894         1.3968249959
        0.3454565000       481.7105089374         3.2772621459         1.6645371662         4.0165069269       486.2754077971       500.2491449556        -0.2491449556         1.4044785871
        0.3504681000       489.3100164870         3.2868720922         1.6670894930         4.0573369662       490.0848508664       494.4787742221         5.5212257779         1.4070297842
        0.3554445000       489.4599113683         3.2870622951         1.6747464736         4.0905113732       501.5131800743       495.1100006367         4.8899993633         1.3993761929
        0.3604560000       486.2777522804         3.2830298805         1.6747464736         4.1313414125       501.5131800743       498.1714532340         1.8285467660         1.3917226017
        0.3654443000       480.8687082264         3.2762016107         1.6824034542         4.1645158195       512.9415092822       502.5012057659        -2.5012057659         1.3968249959
        0.3704617000       481.0477715884         3.2764271364         1.6670894930         4.1900345941       490.0848508664       502.0288164085        -2.0288164085         1.3891714046
        0.3754613000       485.8374917245         3.2824728830         1.6721941467         4.2206571236       497.7037370050       498.1395836930         1.8604163070         1.3993761929
        0.3805170000       492.4776557636         3.2908969737         1.6594325125         4.2538315306       478.6565216584       493.3778246764         6.6221753236         1.3993761929
        0.3854507000       496.9523635574         3.2966022469         1.6721941467         4.2997653248       497.7037370050       490.8927314399         9.1072685601         1.3993761929
        0.3904414000       491.8523602677         3.2901015513         1.6772988005         4.3329397318       505.3226231436       495.9705213679         4.0294786321         1.3942737988
        0.3954619000       490.2679014631         3.2880879998         1.6696418199         4.3610103838       493.8942939357       497.7098716878         2.2901283122         1.3942737988
        0.4004582000       499.1253900021         3.2993812249         1.6568801856         4.3865291584       474.8470785891       491.3322144218         8.6677855782         1.4044785871
        0.4054684000       505.0825768439         3.3070279540         1.6696418199         4.4273591978       493.8942939357       488.0038072340        11.9961927660         1.4070297842
        0.4104532000       503.4942875929         3.3049851130         1.6696418199         4.4554298498       493.8942939357       490.8201340273         9.1798659727         1.3942737988
        0.4155662000       498.3612699235         3.2984034023         1.6798511273         4.5013636441       509.1320662129       495.9326338271         4.0673661729         1.4019273900
        0.4204572000       496.7595813910         3.2963559722         1.6670894930         4.5294342961       490.0848508664       497.6900987276         2.3099012724         1.4044785871
        0.4255993000       493.5443769070         3.2922549560         1.6849557810         4.5702643355       516.7509523515       500.4286440360        -0.4286440360         1.3968249959
        0.4304705000       487.9554422252         3.2851544153         1.6747464736         4.5983349875       501.5131800743       504.5898759191        -4.5898759191         1.3917226017
        0.4354531000       483.0524981239         3.2789544628         1.6875081079         4.6391650269       520.5603954208       507.6722376042        -7.6722376042         1.3942737988
        0.4404603000       484.3767684214         3.2806263987         1.6645371662         4.6621319240       486.2754077971       505.6381781015        -5.6381781015         1.4019273900
        0.4454531000       498.0461015530         3.2980002885         1.6594325125         4.7004100859       478.6565216584       494.5592081134         5.4407918866         1.3993761929
        0.4504872000       499.4389446368         3.2997826690         1.6798511273         4.7437920027       509.1320662129       494.2413030389         5.7586969611         1.3891714046
        0.4554797000       491.0362564330         3.2890640782         1.6798511273         4.7718626547       509.1320662129       501.3607920425        -1.3607920425         1.3993761929
        0.4604517000       490.6967055579         3.2886326475         1.6696418199         4.8152445715       493.8942939357       501.4336509621        -1.4336509621         1.3891714046
        0.4657071000       495.2157684162         3.2943853391         1.6696418199         4.8356595912       493.8942939357       497.8289754450         2.1710245550         1.3917226017
        0.4704487000       496.8891999014         3.2965215521         1.6721941467         4.8764896306       497.7037370050       496.8584222538         3.1415777462         1.4044785871
        0.4754526000       492.0894123409         3.2904030465         1.6824034542         4.9147677924       512.9415092822       500.9052789834        -0.9052789834         1.3917226017
        0.4804409000       492.7490825777         3.2912423881         1.6645371662         4.9453903219       486.2754077971       500.2852503938        -0.2852503938         1.4019273900
        0.4854732000       488.3013083496         3.2855927958         1.6926127616         4.9836684838       528.1792815594       503.6043659652        -3.6043659652         1.3917226017
        0.4904568000       482.9501940076         3.2788253817         1.6696418199         5.0015316260       493.8942939357       507.1579141972        -7.1579141972         1.4019273900
        0.4954608000       482.8342006236         3.2786790423         1.6849557810         5.0066353810       516.7509523515       506.2804350296        -6.2804350296         1.3968249959
        0.5004536000       477.4936846194         3.2719574560         1.6798511273         5.0066353810       509.1320662129       509.4651908638        -9.4651908638         1.3891714046
        0.5055337000       485.6651683958         3.2822549267         1.6594325125         4.9964278711       478.6565216584       502.0205200863        -2.0205200863         1.3993761929
        0.5110598000       494.0702260217         3.2929248653         1.6721941467         1.1150222560       497.7037370050       495.4032293113         4.5967706887         1.3917226017
        0.5155287000       492.2277856345         3.2905790667         1.6747464736         1.1099185011       501.5131800743       497.4138101592         2.5861898408         1.3968249959
        0.5204795000       486.4741960203         3.2832784824         1.6824034542         0.0075074388       512.9415092822       502.1058027911        -2.1058027911         1.3917226017
        0.5254544000       485.2670759244         3.2817515424         1.6696418199        -0.0001481936       493.8942939357       502.7331361921        -2.7331361921         1.3917226017
        0.5304604000       486.7579820121         3.2836376935         1.6772988005         0.0024036839       505.3226231436       501.2391826635        -1.2391826635         1.4044785871
        0.5354456000       487.5694981963         3.2846653960         1.6696418199         0.0151630711       493.8942939357       500.4595099005        -0.4595099005         1.4070297842
        0.5404294000       492.8519310360         3.2913732938         1.6670894930         0.0483374781       490.0848508664       496.4099104149         3.5900895851         1.3942737988
        0.5454625000       493.8800288912         3.2926825256         1.6747464736         0.0891675175       501.5131800743       496.1178327162         3.8821672838         1.3942737988
        0.5504640000       488.7434510324         3.2861534025         1.6798511273         0.1299975568       509.1320662129       500.5187760032        -0.5187760032         1.3942737988
        0.5554554000       488.0209851705         3.2852374797         1.6696418199         0.1580682088       493.8942939357       500.9942149559        -0.9942149559         1.3917226017
        0.5604469000       494.7529504446         3.2937951016         1.6645371662         0.1886907384       486.2754077971       495.7782903747         4.2217096253         1.3968249959
        0.5654558000       501.5256634792         3.3024572265         1.6645371662         0.2218651453       486.2754077971       491.2348249241         8.7651750759         1.3993761929
        0.5704418000       501.4067109609         3.3023046272         1.6747464736         0.2601433072       501.5131800743       492.5063554805         7.4936445195         1.3993761929
        0.5754915000       500.6596292276         3.3013466067         1.6670894930         0.2984214691       490.0848508664       494.0806237914         5.9193762086         1.4044785871
        0.5804558000       499.4220912188         3.2997610886         1.6772988005         0.3392515084       505.3226231436       495.8128865627         4.1871134373         1.3993761929
        0.5854634000       489.3213556988         3.2868864797         1.6875081079         0.3724259154       520.5603954208       504.0023285459        -4.0023285459         1.3917226017
        0.5904906000       488.9766991434         3.2864492343         1.6645371662         0.3953928125       486.2754077971       503.7229055840        -3.7229055840         1.3968249959
        0.5954643000       496.9495630311         3.2965986690         1.6696418199         0.4362228519       493.8942939357       497.2023545915         2.7976454085         1.3942737988
        0.6004477000       492.3061820476         3.2906788019         1.6849557810         0.4745010138       516.7509523515       501.0847723016        -1.0847723016         1.3942737988
        0.6054588000       479.7774074327         3.2748279097         1.6900604347         0.5127791757       524.3698384901       510.3963490835       -10.3963490835         1.3917226017
        0.6104458000       478.7213836082         3.2734998627         1.6696418199         0.5434017052       493.8942939357       509.7918771777        -9.7918771777         1.3968249959
        0.6154499000       485.8350610569         3.2824698085         1.6721941467         0.5740242347       497.7037370050       503.1016878374        -3.1016878374         1.3917226017
        0.6205008000       488.6999396990         3.2860982233         1.6721941467         0.6097505191       497.7037370050       500.5208495590        -0.5208495590         1.3993761929
        0.6254663000       490.3911570222         3.2882445320         1.6721941467         0.6429249261       497.7037370050       499.1739473475         0.8260526525         1.4044785871
        0.6304613000       491.4698574592         3.2896151994         1.6721941467         0.6760993330       497.7037370050       498.4710185423         1.5289814577         1.4044785871
        0.6354690000       492.2288941824         3.2905804769         1.6721941467         0.7143774949       497.7037370050       498.1041701542         1.8958298458         1.3942737988
        0.6404424000       494.0274731394         3.2928703881         1.6696418199         0.7450000244       493.8942939357       497.0020423968         2.9979576032         1.3968249959
        0.6454581000       496.5312188825         3.2960643002         1.6696418199         0.7730706765       493.8942939357       495.5161829592         4.4838170408         1.4019273900
        0.6504616000       499.5656256965         3.2999448913         1.6670894930         0.8113488384       490.0848508664       493.8300595016         6.1699404984         1.4095809812
        0.6554516000       500.6268813543         3.3013046275         1.6721941467         0.8419713679       497.7037370050       493.8607709125         6.1392290875         1.3993761929
        0.6604326000       496.8766228942         3.2965054849         1.6772988005         0.8776976523       505.3226231436       497.5194982888         2.4805017112         1.4044785871
        0.6654451000       497.2029465238         3.2969224253         1.6670894930         0.9159758142       490.0848508664       497.6075854807         2.3924145193         1.3968249959
        0.6704537000       495.1565884455         3.2943098524         1.6824034542         0.9440464662       512.9415092822       499.4749066809         0.5250933191         1.3891714046
        0.6754845000       492.7530427446         3.2912474284         1.6696418199         0.9721171183       493.8942939357       501.3601095213        -1.3601095213         1.4044785871
        0.6804469000       490.0004412710         3.2877483898         1.6849557810         1.0180509125       516.7509523515       503.2546445314        -3.2546445314         1.3993761929
        0.6854545000       486.9030279195         3.2838213249         1.6721941467         1.0461215646       497.7037370050       505.1540498661        -5.1540498661         1.3968249959
        0.6904447000       487.0821278409         3.2840481022         1.6798511273         1.0767440941       509.1320662129       504.3239723018        -4.3239723018         1.3891714046
        0.6954531000       491.7092223439         3.2899195320         1.6619848393         1.1048147461       482.4659647277       500.2480672787        -0.2480672787         1.4019273900
        0.7004429000       499.3082398094         3.2996153136         1.6696418199         1.1430929080       493.8942939357       494.4782117981         5.5217882019         1.3968249959
        0.7058372000       494.6323984921         3.2936414008         1.6824034542         1.1788191925       512.9415092822       498.7524066503         1.2475933497         1.3891714046
        0.7104859000       494.3130290877         3.2932342933         1.6645371662         1.2094417220       486.2754077971       499.1616974262         0.8383025738         1.3968249959
        0.7155458000       495.3861587538         3.2946027022         1.6798511273         1.2502717613       509.1320662129       498.4646254853         1.5353745147         1.3968249959
        0.7204753000       496.1422881721         3.2955676842         1.6645371662         1.2706867810       486.2754077971       498.1008337101         1.8991662899         1.3891714046
        0.7255435000       495.5266096333         3.2947818974         1.6824034542         1.3064130654       512.9415092822       498.8216509221         1.1783490779         1.3917226017
        0.7304437000       497.6514699506         3.2974957008         1.6594325125         1.3344837175       478.6565216584       497.3764852439         2.6235147561         1.4019273900
        0.7354560000       503.9446075450         3.3055640064         1.6721941467         1.3727618793       497.7037370050       492.9795746205         7.0204253795         1.4070297842
        0.7404620000       505.8254670354         3.3079844790         1.6645371662         1.4059362863       486.2754077971       492.5062402566         7.4937597434         1.4019273900
        0.7454491000       503.8719627952         3.3054706042         1.6798511273         1.4467663256       509.1320662129       494.9912385414         5.0087614586         1.3942737988
        0.7504864000       503.0485357044         3.3044123281         1.6645371662         1.4671813453       486.2754077971       496.2881232449         3.7118767551         1.4019273900
        0.7554447000       502.8148795512         3.3041121770         1.6798511273         1.5054595072       509.1320662129       496.9649486353         3.0350513647         1.3993761929
        0.7604565000       496.8571657915         3.2964806286         1.6772988005         1.5386339142       505.3226231436       501.8715484465        -1.8715484465         1.3968249959
        0.7654552000       499.1626265763         3.2994288929         1.6670894930         1.5641526888       490.0848508664       499.8788575830         0.1211424170         1.3942737988
        0.7704561000       500.5618918017         3.3012213215         1.6772988005         1.5998789732       505.3226231436       498.8389010102         1.1610989898         1.4044785871
        0.7754521000       495.4563761182         3.2946922867         1.6798511273         1.6432608900       509.1320662129       502.8495371176        -2.8495371176         1.3917226017
        0.7804399000       487.3492557978         3.2843864081         1.6875081079         1.6738834195       520.5603954208       508.5853296941        -8.5853296941         1.3968249959
        0.7854519000       486.6760233923         3.2835339425         1.6696418199         1.7045059490       493.8942939357       507.9360574389        -7.9360574389         1.4070297842
        0.7904424000       494.1521188651         3.2930292219         1.6696418199         1.7376803560       493.8942939357       501.2224874435        -1.2224874435         1.3968249959
        0.7954729000       498.5751530587         3.2986770338         1.6696418199         1.7708547629       493.8942939357       497.7187722554         2.2812277446         1.4019273900
        0.8004624000       498.9920984635         3.2992106065         1.6747464736         1.8091329248       501.5131800743       497.7115836850         2.2884163150         1.3942737988
        0.8054848000       498.1994046883         3.2981963553         1.6721941467         1.8423073318       497.7037370050       498.6185069575         1.3814930425         1.3891714046
        0.8104490000       496.6127729880         3.2961684568         1.6772988005         1.8729298613       505.3226231436       500.0024919946        -0.0024919946         1.3917226017
        0.8154912000       495.6555219497         3.2949463912         1.6721941467         1.9010005134       497.7037370050       500.7247737908        -0.7247737908         1.3993761929
        0.8204475000       498.6458459092         3.2987674865         1.6696418199         1.9316230429       493.8942939357       498.3696975742         1.6303024258         1.3942737988
        0.8257395000       499.3588059363         3.2996800565         1.6747464736         1.9622455724       501.5131800743       498.0512922048         1.9487077952         1.4044785871
        0.8304573000       501.1333381313         3.3019539915         1.6670894930         1.9928681019       490.0848508664       496.9744461589         3.0255538411         1.3993761929
        0.8354546000       500.0054238936         3.3005082238         1.6798511273         2.0336981412       509.1320662129       498.2338055323         1.7661944677         1.3968249959
        0.8404577000       495.8311052616         3.2951704686         1.6747464736         2.0668725482       501.5131800743       501.6230716460        -1.6230716460         1.3968249959
        0.8454581000       493.1980883728         3.2918139726         1.6798511273         2.1077025875       509.1320662129       503.3918806652        -3.3918806652         1.3917226017
        0.8504496000       486.5439741654         3.2833667979         1.6849557810         2.1383251170       516.7509523515       507.9576960726        -7.9576960726         1.3891714046
        0.8555093000       479.5534687251         3.2745461838         1.6849557810         2.1766032789       516.7509523515       512.1618789377       -12.1618789377         1.3993761929
        0.8605222000       480.5067068883         3.2757457873         1.6721941467         2.2072258084       497.7037370050       509.8026068179        -9.8026068179         1.3917226017
        0.8654601000       482.7997833145         3.2786356237         1.6798511273         2.2301927056       509.1320662129       506.7499870163        -6.7499870163         1.3968249959
        0.8704405000       482.4982810758         3.2782553245         1.6747464736         2.2710227449       501.5131800743       506.0675437273        -6.0675437273         1.3993761929
        0.8754506000       486.7119115420         3.2835793722         1.6696418199         2.3067490293       493.8942939357       502.0686868996        -2.0686868996         1.4044785871
        0.8804407000       492.7261332795         3.2912131799         1.6670894930         2.3399234363       490.0848508664       497.2497166426         2.7502833574         1.4070297842
        0.8854699000       485.6915504343         3.2822882928         1.6926127616         2.3807534756       528.1792815594       502.9308396391        -2.9308396391         1.3942737988
        0.8904579000       476.4150331189         3.2706036630         1.6772988005         2.4139278826       505.3226231436       509.5384351891        -9.5384351891         1.4019273900
        0.8954644000       484.6198254650         3.2809334789         1.6619848393         2.4394466572       482.4659647277       502.0587452415        -2.0587452415         1.3942737988
        0.9004494000       489.4231560290         3.2870156535         1.6772988005         2.4751729416       505.3226231436       498.1552031185         1.8447968815         1.3866202076
        0.9054657000       491.2449427231         3.2893292986         1.6645371662         2.5134511035       486.2754077971       497.0286757636         2.9713242364         1.3866202076
        0.9104483000       496.1735404643         3.2956075830         1.6696418199         2.5440736330       493.8942939357       493.7087327612         6.2912672388         1.3891714046
        0.9157371000       500.7987319295         3.3015249355         1.6619848393         2.5772480400       482.4659647277       491.0654275886         8.9345724114         1.3993761929
        0.9204843000       498.1900041092         3.2981843317         1.6824034542         2.6129743244       512.9415092822       494.2392992257         5.7607007743         1.3917226017
        0.9254756000       493.4055149750         3.2920781049         1.6696418199         2.6512524863       493.8942939357       498.6277216304         1.3722783696         1.3968249959
        0.9304759000       494.2358139523         3.2931358831         1.6747464736         2.6767712609       501.5131800743       498.1859512320         1.8140487680         1.3917226017
        0.9355457000       493.6588434347         3.2924007544         1.6721941467         2.7099456679       497.7037370050       498.8660725270         1.1339274730         1.3917226017
        0.9404809000       495.8039049091         3.2951357535         1.6696418199         2.7482238297       493.8942939357       497.3996682378         2.6003317622         1.3942737988
        0.9454661000       496.0757346570         3.2954827213         1.6747464736         2.7839501142       501.5131800743       497.5450479083         2.4549520917         1.3942737988
        0.9504965000       497.6200473323         3.2974555307         1.6670894930         2.8171245211       490.0848508664       496.7102445744         3.2897554256         1.4044785871
        0.9554830000       498.7847250688         3.2989452016         1.6747464736         2.8400914183       501.5131800743       496.2745727750         3.7254272250         1.4044785871
        0.9604946000       503.3703871385         3.3048258791         1.6594325125         2.8783695801       478.6565216584       493.3151773062         6.6848226938         1.4070297842
        0.9654775000       511.4357157542         3.3152293838         1.6645371662         2.9115439871       486.2754077971       488.1280120315        11.8719879685         1.3993761929
        0.9704814000       507.4911696279         3.3101315808         1.6798511273         2.9523740265       509.1320662129       492.7063044839         7.2936955161         1.3866202076
        0.9754692000       502.0095362187         3.3030781385         1.6721941467         2.9753409236       497.7037370050       497.8276738222         2.1723261778         1.3968249959
        0.9804854000       502.4760056706         3.3036769792         1.6721941467         3.0187228404       497.7037370050       497.7684178393         2.2315821607         1.3993761929
        0.9854686000       499.2964175647         3.2996001773         1.6798511273         3.0493453699       509.1320662129       500.4695176489        -0.4695176489         1.3942737988
        0.9905143000       497.3451808792         3.2971041953         1.6721941467         3.0799678994       497.7037370050       501.8791826162        -1.8791826162         1.3866202076
        0.9954972000       499.6541133768         3.3000582160         1.6721941467         3.1080385515       497.7037370050       499.8828417459         0.1171582541         1.3968249959
        1.0004675000       503.4679306545         3.3049512382         1.6670894930         3.1386610810       490.0848508664       497.0196305199         2.9803694801         1.3942737988
        1.0054500000       509.5987850909         3.3128530671         1.6645371662         3.1794911203       486.2754077971       492.7933372956         7.2066627044         1.3993761929
        1.0104849000       510.1885812380         3.3136156044         1.6747464736         3.2126655273       501.5131800743       493.3197205710         6.6802794290         1.3891714046
        1.0154512000       503.7795346553         3.3053517747         1.6798511273         3.2483918117       509.1320662129       499.0584816995         0.9415183005         1.3993761929
        1.0212643000       498.7738754268         3.2989313172         1.6772988005         3.2764624638       505.3226231436       502.9641331070        -2.9641331070         1.3917226017
        1.0254758000       497.9570893938         3.2978864591         1.6747464736         3.3121887482       501.5131800743       503.1810863835        -3.1810863835         1.3993761929
        1.0304878000       498.4453350819         3.2985109448         1.6747464736         3.3428112777       501.5131800743       502.3836362804        -2.3836362804         1.3968249959
        1.0354639000       498.5709325764         3.2986716338         1.6747464736         3.3810894396       501.5131800743       501.9674585926        -1.9674585926         1.4070297842
        1.0404602000       494.8881588948         3.2939675091         1.6824034542         3.4193676015       512.9415092822       504.4822861209        -4.4822861209         1.3993761929
        1.0457800000       494.7617677167         3.2938063441         1.6696418199         3.4499901310       493.8942939357       503.9733885083        -3.9733885083         1.3993761929
