% Stabilization Loop  omega_cmd=0 rad/s
% Kp_stab=2.0620  Ki_stab=66.4207  (Tustin integrator)
% LPF=ON  fc=20.0 Hz
% Vg_offset=1.338656V  K_gimbal=26.049690  samples=601

Time[s]               OmegaU[deg/s]           Vc[V]                  Vg[V]                  Pot[V]                 Omega_h[deg/s]         omega_LPF[deg/s]       Error[deg/s]           disturbance[V]      
        0.1154883000       243.3223920590         2.9997459212         1.6696418199         1.0971591138       494.0085772278       513.8780208642       -13.8780208642         1.3968249959
        0.1204509000       265.9667427192         3.0248490952         1.6619848393         1.1379891531       482.5802480198       501.6461281524        -1.6461281524         1.3917226017
        0.1254718000       273.5560637908         3.0332871625         1.6772988005         1.1737154375       505.4369064357       497.9945047139         2.0054952861         1.3968249959
        0.1304435000       286.5842828521         3.0478101116         1.6517755319         1.1966823347       467.3424757426       492.4460756626         7.5539243374         1.4019273900
        0.1354933000       309.7478297667         3.0737764188         1.6594325125         1.2349604965       478.7708049505       483.1757065145        16.8242934855         1.3942737988
        0.1404811000       328.1437414651         3.0945612948         1.6492232050         1.2706867810       463.5330326733       477.4269599036        22.5730400964         1.4019273900
        0.1454602000       354.4990853804         3.1246483092         1.6441185513         1.2885499232       455.9141465347       468.9627227988        31.0372772012         1.3942737988
        0.1504458000       360.4455718888         3.1314939315         1.6670894930         1.3319318400       490.1991341584       470.9200839241        29.0799160759         1.3968249959
        0.1554930000       365.7980869634         3.1376753422         1.6466708782         1.3625543695       459.7235896040       472.8522773007        27.1477226993         1.3942737988
        0.1604553000       396.9155785984         3.1740114753         1.6364615707         1.3829693892       444.4858173268       462.9325625052        37.0674374948         1.3993761929
        0.1654588000       418.7312990759         3.1999371711         1.6492232050         1.4237994285       463.5330326733       458.6662815494        41.3337184506         1.3993761929
        0.1704501000       429.3030289504         3.2126484478         1.6466708782         1.4467663256       459.7235896040       460.0824706891        39.9175293109         1.4044785871
        0.1754529000       453.0872369906         3.2416279764         1.6339092439         1.4773888552       440.6763742574       455.3575100392        44.6424899608         1.3968249959
        0.1804476000       483.5524456310         3.2795854338         1.6339092439         1.5029076297       440.6763742574       448.3382469203        51.6617530797         1.4070297842
        0.1854644000       502.7843173983         3.3040729221         1.6415662245         1.5335301593       452.1047034654       447.4070195584        52.5929804416         1.3968249959
        0.1904445000       521.3334502980         3.3281041435         1.6339092439         1.5667045662       440.6763742574       446.9210254518        53.0789745482         1.3866202076
        0.1954911000       533.4391793417         3.3440166615         1.6492232050         1.6024308506       463.5330326733       449.3994167999        50.6005832001         1.4044785871
        0.2004366000       535.1877817491         3.3463305102         1.6492232050         1.6279496252       463.5330326733       456.1569027404        43.8430972596         1.3968249959
        0.2054976000       531.7455502674         3.3417792899         1.6619848393         1.6560202773       482.5802480198       464.2369114442        35.7630885558         1.3917226017
        0.2104756000       532.1982290639         3.3423769432         1.6517755319         1.6891946843       467.3424757426       469.3644261366        30.6355738634         1.4044785871
        0.2154370000       538.4392284842         3.3506434758         1.6594325125         1.7198172138       478.7708049505       471.1297270926        28.8702729074         1.4070297842
        0.2204559000       539.8873840562         3.3525688252         1.6594325125         1.7555434982       478.7708049505       474.7830368088        25.2169631912         1.3993761929
        0.2254626000       539.9559394866         3.3526600385         1.6645371662         1.7759585179       486.3896910891       478.5109961368        21.4890038632         1.3993761929
        0.2304659000       540.7286556703         3.3536885638         1.6619848393         1.8142366797       482.5802480198       481.3672391351        18.6327608649         1.3993761929
        0.2354522000       539.5373940936         3.3521032574         1.6696418199         1.8448592093       494.0085772278       484.6792208585        15.3207791415         1.3968249959
        0.2404757000       530.6291919606         3.3403065240         1.6747464736         1.8754817388       501.6274633664       490.9610706892         9.0389293108         1.4095809812
        0.2454568000       528.3556230678         3.3373119930         1.6670894930         1.9137599006       490.1991341584       493.3288024769         6.6711975231         1.3917226017
        0.2504526000       537.9631348000         3.3500110949         1.6619848393         1.9367267978       482.5802480198       490.0111130715         9.9888869285         1.3917226017
        0.2554962000       545.1382486020         3.3595729042         1.6670894930         1.9647974498       490.1991341584       488.2796589023        11.7203410977         1.3993761929
        0.2604469000       530.7536213835         3.3404706001         1.6875081079         2.0132831215       520.6746787129       496.4827868225         3.5172131775         1.3968249959
        0.2655470000       522.3832013246         3.3294767143         1.6670894930         2.0336981412       490.1991341584       500.7638807717        -0.7638807717         1.3891714046
        0.2704487000       517.1515090936         3.3226497128         1.6875081079         2.0694244256       520.6746787129       502.9981218539        -2.9981218539         1.3993761929
        0.2757334000       493.2675658883         3.2919024382         1.6926127616         2.1128063424       528.2935648515       513.2708888326       -13.2708888326         1.3942737988
        0.2806682000       489.0893915015         3.2865921856         1.6721941467         2.1459807494       497.8180202971       513.1680482040       -13.1680482040         1.4019273900
        0.2854452000       499.0390338331         3.2992706833         1.6747464736         2.1766032789       501.6274633664       506.7396529801        -6.7396529801         1.3942737988
        0.2904593000       502.2466016702         3.3033824446         1.6747464736         2.2123295633       501.6274633664       504.2954412688        -4.2954412688         1.3891714046
        0.2954407000       495.5460476121         3.2948066993         1.6849557810         2.2480558478       516.8652356436       506.6625420234        -6.6625420234         1.3993761929
        0.3004645000       496.6680499943         3.2962390581         1.6670894930         2.2761264998       490.1991341584       505.1658730582        -5.1658730582         1.3891714046
        0.3054341000       504.8088772853         3.3066757113         1.6747464736         2.3093009068       501.6274633664       500.7420836134        -0.7420836134         1.3968249959
        0.3104702000       509.7063580857         3.3129921152         1.6670894930         2.3501309461       490.1991341584       498.4333718136         1.5666281864         1.3866202076
        0.3154562000       508.8531216737         3.3118896104         1.6798511273         2.3782015982       509.2463495050       499.0498382471         0.9501617529         1.3968249959
        0.3204465000       506.4228231662         3.3087540945         1.6696418199         2.4164797601       494.0085772278       500.2822380561        -0.2822380561         1.4070297842
        0.3254335000       506.9251019553         3.3094015445         1.6772988005         2.4522060445       505.4369064357       500.0147348281        -0.0147348281         1.3942737988
        0.3304593000       499.1151349432         3.2993680973         1.6798511273         2.4853804515       509.2463495050       503.5178282926        -3.5178282926         1.4070297842
        0.3354536000       489.8154352078         3.2875135242         1.6824034542         2.5262104908       513.0557925743       507.1673919291        -7.1673919291         1.3917226017
        0.3404786000       489.2785426952         3.2868321581         1.6721941467         2.5542811429       497.8180202971       506.3400218140        -6.3400218140         1.4044785871
        0.3454466000       494.2221476226         3.2931184661         1.6747464736         2.5849036724       501.6274633664       503.1762046532        -3.1762046532         1.3866202076
        0.3504542000       492.7881060936         3.2912920559         1.6772988005         2.6206299568       505.4369064357       503.3464039526        -3.3464039526         1.3968249959
        0.3554438000       491.4788479223         3.2896266289         1.6747464736         2.6614599961       501.6274633664       503.4352285080        -3.4352285080         1.3993761929
        0.3604417000       490.2347123826         3.2880458532         1.6772988005         2.6818750158       505.4369064357       503.4815847603        -3.4815847603         1.3993761929
        0.3654547000       486.9955326352         3.2839384504         1.6772988005         2.7278088101       505.4369064357       504.4164523022        -4.4164523022         1.3968249959
        0.3704619000       492.5578836636         3.2909990620         1.6670894930         2.7507757072       490.1991341584       501.2616466316        -1.2616466316         1.3968249959
        0.3754413000       499.8653181745         3.3003287394         1.6721941467         2.7916057465       497.8180202971       497.7938493629         2.2061506371         1.4095809812
        0.3804628000       492.4561170303         3.2908695674         1.6824034542         2.8247801535       513.0557925743       501.4481053703        -1.4481053703         1.3942737988
        0.3854365000       487.7260710641         3.2848637650         1.6721941467         2.8528508056       497.8180202971       503.3552087868        -3.3552087868         1.3993761929
        0.3904530000       496.5684220880         3.2961118132         1.6670894930         2.8885770900       490.1991341584       498.8864492055         1.1135507945         1.4070297842
        0.3954620000       496.0473640013         3.2954465045         1.6798511273         2.9345108842       509.2463495050       499.2862927922         0.7137072078         1.3917226017
        0.4004502000       489.7323630262         3.2874080766         1.6747464736         2.9625815363       501.6274633664       502.2269900344        -2.2269900344         1.3942737988
        0.4054589000       485.5733643201         3.2821388255         1.6798511273         2.9983078207       509.2463495050       503.7616974402        -3.7616974402         1.4044785871
        0.4104406000       484.5685828180         3.2808687331         1.6721941467         3.0365859826       497.8180202971       503.6519641794        -3.6519641794         1.3993761929
        0.4154750000       491.5994723260         3.2897799859         1.6696418199         3.0595528797       494.0085772278       499.9519964413         0.0480035587         1.3993761929
        0.4204644000       493.8886618648         3.2926935244         1.6747464736         3.1054866740       501.6274633664       498.9317116167         1.0682883833         1.3993761929
        0.4254520000       493.4007883779         3.2920720856         1.6721941467         3.1284535711       497.8180202971       499.3099145907         0.6900854093         1.3968249959
        0.4304517000       497.2482598070         3.2969803314         1.6696418199         3.1616279781       494.0085772278       497.6859434915         2.3140565085         1.4070297842
        0.4354634000       499.9051002103         3.3003797004         1.6721941467         3.1973542625       497.8180202971       496.8384164367         3.1615835633         1.3942737988
        0.4404430000       501.9405674824         3.3029896200         1.6696418199         3.2254249146       494.0085772278       496.3961043113         3.6038956887         1.3942737988
        0.4454308000       493.5065952535         3.2922068360         1.6849557810         3.2637030765       516.8652356436       500.7186424214        -0.7186424214         1.4019273900
        0.4504473000       490.2707668314         3.2880916386         1.6670894930         3.2968774834       490.1991341584       502.0638377288        -2.0638377288         1.3942737988
        0.4554544000       498.1663359524         3.2981540598         1.6721941467         3.3300518904       497.8180202971       498.2125013071         1.7874986929         1.3968249959
        0.4604535000       499.1801968371         3.2994513859         1.6721941467         3.3632262974       497.8180202971       498.0238942370         1.9761057630         1.3942737988
        0.4654476000       502.0848092869         3.3031747546         1.6696418199         3.4015044592       494.0085772278       497.0147880484         2.9852119516         1.4044785871
        0.4704525000       500.1915236742         3.3007466650         1.6772988005         3.4397826211       505.4369064357       498.3094998746         1.6905001254         1.3993761929
        0.4754464000       495.1894077464         3.2943517144         1.6747464736         3.4653013957       501.6274633664       500.8065410390        -0.8065410390         1.3942737988
        0.4804432000       496.0760846315         3.2954831680         1.6721941467         3.5010276801       497.8180202971       500.2883609801        -0.2883609801         1.3917226017
        0.4854570000       490.4957602004         3.2883773897         1.6824034542         3.5418577195       513.0557925743       502.7499549446        -2.7499549446         1.4019273900
        0.4904419000       488.7492093367         3.2861607051         1.6696418199         3.5673764941       494.0085772278       503.1239503878        -3.1239503878         1.3840690105
        0.4954496000       497.4220108995         3.2972023909         1.6696418199         3.6005509010       494.0085772278       498.7657587882         1.2342412118         1.3942737988
        0.5004391000       496.8124673984         3.2964235286         1.6772988005         3.6286215531       505.4369064357       499.2233062070         0.7766937930         1.3968249959
        0.5054501000       494.5093487005         3.2934845325         1.6721941467         3.6745553474       497.8180202971       500.3727684783        -0.3727684783         1.3993761929
        0.5104300000       491.0199392584         3.2890433427         1.6798511273         3.7026259994       509.2463495050       501.8833311148        -1.8833311148         1.3942737988
        0.5154667000       482.5509219630         3.2783217157         1.6798511273         3.7409041613       509.2463495050       505.4036965823        -5.4036965823         1.3942737988
        0.5204496000       476.6628966264         3.2709146390         1.6798511273         3.7689748133       509.2463495050       507.2409244603        -7.2409244603         1.3942737988
        0.5254629000       474.1508844731         3.2677660931         1.6772988005         3.8072529752       505.4369064357       507.2890722633        -7.2890722633         1.3968249959
        0.5304450000       487.9064185198         3.2850922894         1.6594325125         3.8276679949       478.7708049505       500.0288008369        -0.0288008369         1.4019273900
        0.5354579000       500.3970718280         3.3010100716         1.6721941467         3.8684980342       497.8180202971       494.4184203029         5.5815796971         1.3942737988
        0.5404391000       514.8615095534         3.3196720201         1.6517755319         3.9016724412       467.3424757426       488.7584191057        11.2415808943         1.3993761929
        0.5454501000       535.3214133356         3.3465075006         1.6594325125         3.9271912158       478.7708049505       481.2511718339        18.7488281661         1.3917226017
        0.5504429000       532.0160250613         3.3421363552         1.6747464736         3.9731250101       501.6274633664       485.5293218944        14.4706781056         1.3993761929
        0.5554435000       517.6439908954         3.3232909280         1.6772988005         4.0011956621       505.4369064357       494.1367507892         5.8632492108         1.3968249959
        0.5604279000       503.4954889804         3.3049866571         1.6824034542         4.0318181916       513.0557925743       501.3608682269        -1.3608682269         1.4019273900
        0.5654623000       502.7595457463         3.3040411054         1.6670894930         4.0649925986       490.1991341584       501.4883312147        -1.4883312147         1.4044785871
        0.5704475000       496.0299610012         3.2954242891         1.6900604347         4.1032707605       524.4841217822       504.2868769574        -4.2868769574         1.4019273900
        0.5754581000       469.0328202486         3.2613721804         1.6951650884         4.1364451674       532.1030079208       515.7648212695       -15.7648212695         1.3968249959
        0.5804462000       466.6830979429         3.2584460660         1.6696418199         4.1696195744       494.0085772278       514.4695955124       -14.4695955124         1.3993761929
        0.5854495000       479.6160137678         3.2746248630         1.6747464736         4.2027939814       501.6274633664       506.5082368329        -6.5082368329         1.3866202076
        0.5904351000       478.5958549527         3.2733420803         1.6798511273         4.2308646334       509.2463495050       505.9960182923        -5.9960182923         1.3917226017
        0.5954548000       489.3743424833         3.2869537129         1.6594325125         4.2665909178       478.7708049505       500.2646495341        -0.2646495341         1.3917226017
        0.6004291000       504.0669414450         3.3057213100         1.6696418199         4.3048690797       494.0085772278       493.6308314470         6.3691685530         1.4044785871
        0.6054492000       495.6346118928         3.2949197084         1.6824034542         4.3380434867       513.0557925743       498.3648115804         1.6351884196         1.3917226017
        0.6104507000       484.5859560033         3.2808906840         1.6772988005         4.3737697711       505.4369064357       503.5674320701        -3.5674320701         1.3968249959
        0.6154593000       499.6709930033         3.3000798345         1.6543278587         4.4043923006       471.1519188119       496.2651808201         3.7348191799         1.3968249959
        0.6204512000       483.0249098046         3.2789196524         1.7104790496         4.4426704625       554.9596663367       504.2930148775        -4.2930148775         1.3993761929
        0.6254385000       460.0903306673         3.2502670178         1.6696418199         4.4783967469       494.0085772278       513.9466747940       -13.9466747940         1.3891714046
        0.6304439000       474.6688925858         3.2684148023         1.6721941467         4.5115711539       497.8180202971       505.3246571811        -5.3246571811         1.3993761929
        0.6354661000       482.9261340810         3.2787950260         1.6696418199         4.5472974383       494.0085772278       500.8249507532        -0.8249507532         1.3891714046
        0.6404274000       489.9134005409         3.2876378866         1.6696418199         4.5779199678       494.0085772278       497.5659440930         2.4340559070         1.3917226017
        0.6454922000       490.4532313893         3.2883233719         1.6747464736         4.6238537621       501.6274633664       497.6864653680         2.3135346320         1.3840690105
        0.6504586000       487.0233621070         3.2839736887         1.6747464736         4.6570281691       501.6274633664       499.5707134475         0.4292865525         1.3917226017
        0.6554619000       491.0620408862         3.2890968451         1.6670894930         4.6799950662       490.1991341584       497.8220506471         2.1779493529         1.3968249959
        0.6604447000       499.9057619476         3.3003805481         1.6670894930         4.7208251056       490.1991341584       494.1774241439         5.8225758561         1.3968249959
        0.6654927000       499.9902954961         3.3004888422         1.6747464736         4.7591032674       501.6274633664       495.0073708776         4.9926291224         1.4070297842
        0.6704638000       496.6252514470         3.2961843943         1.6721941467         4.7871739195       497.8180202971       497.2618578547         2.7381421453         1.3968249959
        0.6754473000       498.9711691268         3.2991838180         1.6696418199         4.8280039588       494.0085772278       496.6170922698         3.3829077302         1.4070297842
        0.6804582000       504.9024318580         3.3067961031         1.6670894930         4.8611783658       490.1991341584       494.4592486587         5.5407513413         1.3942737988
        0.6854658000       501.1355263964         3.3019567979         1.6798511273         4.8994565277       509.2463495050       496.9758007876         3.0241992124         1.4095809812
        0.6904606000       491.0975338017         3.2891419508         1.6772988005         4.9428384445       505.4369064357       501.9318525211        -1.9318525211         1.3942737988
        0.6954416000       498.8963366174         3.2990880404         1.6619848393         4.9709090965       482.5802480198       498.1436201340         1.8563798660         1.3917226017
        0.7004714000       501.8887273335         3.3029230891         1.6798511273         5.0117391359       509.2463495050       497.0772712643         2.9227287357         1.3917226017
        0.7054327000       485.8380365523         3.2824735722         1.6849557810         5.0117391359       516.8652356436       504.7168331478        -4.7168331478         1.3968249959
        0.7104792000       481.4754610297         3.2769659440         1.6721941467         5.0015316260       497.8180202971       505.9717854735        -5.9717854735         1.3993761929
        0.7154507000       484.1200589485         3.2803021416         1.6772988005         5.0091872584       505.4369064357       503.8947023107        -3.8947023107         1.3993761929
        0.7204641000       481.1837605597         3.2765984348         1.6772988005         1.1124703785       505.4369064357       504.6320523834        -4.6320523834         1.3993761929
        0.7254448000       488.9332117615         3.2863940739         1.6645371662         1.0946072363       486.3896910891       500.4634903154        -0.4634903154         1.4095809812
        0.7304632000       489.5683774989         3.2871999445         1.6824034542         0.0024036839       513.0557925743       500.1093277636        -0.1093277636         1.3942737988
        0.7354422000       487.9148545699         3.2851029799         1.6670894930        -0.0052519485       490.1991341584       500.8351703281        -0.8351703281         1.3917226017
        0.7404515000       488.8225213112         3.2862536815         1.6798511273         0.0075074388       509.2463495050       500.3033021925        -0.3033021925         1.3942737988
        0.7454413000       487.3112127192         3.2843382233         1.6696418199         0.0100593162       494.0085772278       500.9364027802        -0.9364027802         1.3917226017
        0.7504520000       486.2640683002         3.2830125649         1.6798511273         0.0381299683       509.2463495050       501.2668088303        -1.2668088303         1.4044785871
        0.7554527000       471.2559490799         3.2641460499         1.6875081079         0.0713043752       520.6746787129       507.8139671600        -7.8139671600         1.3917226017
        0.7604691000       467.1350382764         3.2590084146         1.6721941467         0.1044787822       497.8180202971       508.4988098531        -8.4988098531         1.3968249959
        0.7654441000       467.5742884362         3.2595551796         1.6824034542         0.1402050666       513.0557925743       507.0348695932        -7.0348695932         1.3993761929
        0.7704608000       464.9112050490         3.2562433773         1.6747464736         0.1861388609       501.6274633664       507.1815352051        -7.1815352051         1.3993761929
        0.7754473000       460.3266202875         3.2505593805         1.6849557810         0.2193132679       516.8652356436       508.1687527527        -8.1687527527         1.3993761929
        0.7804600000       458.4948549392         3.2482944299         1.6721941467         0.2422801650       497.8180202971       507.7732924446        -7.7732924446         1.4044785871
        0.7854409000       464.4892768930         3.2557193528         1.6747464736         0.2882139593       501.6274633664       503.9242078885        -3.9242078885         1.3993761929
        0.7904514000       469.6907338933         3.2621925314         1.6696418199         0.3213883662       494.0085772278       501.0047513836        -1.0047513836         1.3840690105
        0.7954615000       472.7517614886         3.2660153994         1.6747464736         0.3494590183       501.6274633664       499.4811292117         0.5188707883         1.3891714046
        0.8004603000       478.7537914370         3.2735406003         1.6645371662         0.3826334252       486.3896910891       496.8646230450         3.1353769550         1.3968249959
        0.8054572000       484.8665338885         3.2812452398         1.6721941467         0.4234634646       497.8180202971       494.5884313942         5.4115686058         1.3968249959
        0.8104663000       487.2814323757         3.2843005051         1.6670894930         0.4591897490       490.1991341584       494.3111947399         5.6888052601         1.3942737988
        0.8154421000       489.4930719734         3.2871043763         1.6721941467         0.4847085236       497.8180202971       494.1665089354         5.8334910646         1.3993761929
        0.8204758000       487.5405721569         3.2846287514         1.6721941467         0.5357460728       497.8180202971       495.9123492716         4.0876507284         1.3917226017
        0.8254649000       488.8970838124         3.2863482501         1.6696418199         0.5612648474       494.0085772278       495.9128032369         4.0871967631         1.3917226017
        0.8305219000       486.1958667609         3.2829262663         1.6772988005         0.5969911318       505.4369064357       497.7343899221         2.2656100779         1.4044785871
        0.8354349000       484.8301646239         3.2811992764         1.6696418199         0.6276136613       494.0085772278       498.6850496962         1.3149503038         1.3866202076
        0.8404519000       494.3066022674         3.2932261021         1.6645371662         0.6607880683       486.3896910891       494.6278108797         5.3721891203         1.3917226017
        0.8454500000       508.9245568365         3.3119818814         1.6594325125         0.6965143527       478.7708049505       488.8676970226        11.1323029774         1.3866202076
        0.8504399000       505.1162096231         3.3070712445         1.6824034542         0.7322406371       513.0557925743       492.2363010038         7.7636989962         1.3917226017
        0.8554483000       509.8646811866         3.3131967878         1.6517755319         0.7603112892       467.3424757426       491.2623021036         8.7376978964         1.3968249959
        0.8604393000       524.0442093327         3.3316513200         1.6696418199         0.7909338187       494.0085772278       486.2006117309        13.7993882691         1.4019273900
        0.8654577000       516.2514304830         3.3214785724         1.6747464736         0.8317638580       501.6274633664       491.7550626057         8.2449373943         1.4044785871
        0.8704509000       494.2696772050         3.2931790408         1.6926127616         0.8700420199       528.2935648515       502.8499242237        -2.8499242237         1.3942737988
        0.8754384000       484.4802967682         3.2807571892         1.6696418199         0.8981126720       494.0085772278       506.8188224449        -6.8188224449         1.3866202076
        0.8804455000       503.9781546541         3.3056071413         1.6594325125         0.9261833240       478.7708049505       497.0513595995         2.9486404005         1.3942737988
        0.8854534000       508.1987741528         3.3110446908         1.6798511273         0.9670133634       509.2463495050       495.5965613878         4.4034386122         1.4044785871
        0.8904705000       501.2076396178         3.3020492840         1.6721941467         1.0052915252       497.8180202971       499.3906976372         0.6093023628         1.4019273900
        0.8954568000       501.0562764276         3.3018551658         1.6747464736         1.0384659322       501.6274633664       499.5494527637         0.4505472363         1.3917226017
        0.9004404000       505.0793677190         3.3070238234         1.6670894930         1.0665365843       490.1991341584       497.8109550034         2.1890449966         1.3968249959
        0.9054739000       511.8859231275         3.3158124090         1.6696418199         1.0895034814       494.0085772278       495.0823083714         4.9176916286         1.3917226017
        0.9104551000       528.8661279507         3.3379838117         1.6517755319         1.1201260109       467.3424757426       488.1942178136        11.8057821864         1.3968249959
        0.9154646000       540.7962587105         3.3537785840         1.6696418199         1.1584041728       494.0085772278       484.5994228653        15.4005771347         1.4019273900
        0.9204490000       519.6553672532         3.3259128555         1.6900604347         1.1915785797       524.4841217822       496.3834745713         3.6165254287         1.4070297842
        0.9254460000       505.1250430967         3.3070826147         1.6721941467         1.2247529867       497.8180202971       503.4440757936        -3.4440757936         1.3993761929
        0.9304377000       507.9454555713         3.3107177335         1.6747464736         1.2553755162       501.6274633664       501.6648522635        -1.6648522635         1.3866202076
        0.9354299000       509.4614121118         3.3126755200         1.6721941467         1.2885499232       497.8180202971       500.7363012079        -0.7363012079         1.3917226017
        0.9404337000       502.1804688733         3.3032975474         1.6849557810         1.3293799625       516.8652356436       503.8944033617        -3.8944033617         1.3917226017
        0.9454541000       499.2439513071         3.2995330055         1.6696418199         1.3523468597       494.0085772278       504.6318963662        -4.6318963662         1.3891714046
        0.9504302000       506.9932881233         3.3094894614         1.6721941467         1.3906250215       497.8180202971       500.4634088923        -0.4634088923         1.4044785871
        0.9554834000       511.6864557009         3.3155540655         1.6696418199         1.4161437961       494.0085772278       498.2879355028         1.7120644972         1.3917226017
        0.9604568000       508.6975604015         3.3116886969         1.6798511273         1.4569738355       509.2463495050       499.8846120212         0.1153879788         1.4044785871
        0.9654639000       504.8502540587         3.3067289562         1.6721941467         1.4901482425       497.8180202971       501.6285693124        -1.6285693124         1.3917226017
        0.9704512000       498.2234863096         3.2982271570         1.6849557810         1.5182188945       516.8652356436       504.3600651946        -4.3600651946         1.3993761929
        0.9754538000       495.6283734803         3.2949117478         1.6696418199         1.5616008113       494.0085772278       504.8749185493        -4.8749185493         1.3993761929
        0.9804390000       495.4397614235         3.2946710889         1.6824034542         1.5973270957       513.0557925743       504.2329381933        -4.2329381933         1.3866202076
        0.9854588000       494.7804749007         3.2938301970         1.6696418199         1.6202939929       494.0085772278       503.8978979203        -3.8978979203         1.3993761929
        0.9904404000       485.7594271013         3.2823741420         1.6926127616         1.6611240322       528.2935648515       507.3657447769        -7.3657447769         1.3942737988
        0.9954425000       479.2808667037         3.2742033115         1.6696418199         1.6866428068       494.0085772278       509.1755639505        -9.1755639505         1.3917226017
        1.0004337000       490.3614398949         3.2882067903         1.6721941467         1.7147134588       497.8180202971       502.8346833612        -2.8346833612         1.3993761929
        1.0054611000       498.8221623777         3.2989931117         1.6670894930         1.7504397433       490.1991341584       498.6147945061         1.3852054939         1.3917226017
        1.0104448000       510.2761224780         3.3137288207         1.6645371662         1.7810622728       486.3896910891       493.6804708273         6.3195291727         1.3993761929
        1.0154751000       509.9963096181         3.3133669738         1.6772988005         1.8193404347       505.4369064357       494.7480181212         5.2519818788         1.4044785871
        1.0204442000       510.4991799787         3.3140173406         1.6645371662         1.8525148416       486.3896910891       495.3051556309         4.6948443691         1.4095809812
        1.0254586000       501.2653675635         3.3021233252         1.6900604347         1.8882411261       524.4841217822       500.1492920663        -0.1492920663         1.3993761929
        1.0304390000       493.5540525672         3.2922672795         1.6670894930         1.9163117781       490.1991341584       503.5880517713        -3.5880517713         1.3866202076
        1.0354436000       502.5671148074         3.3037939725         1.6721941467         1.9443824302       497.8180202971       499.0079665952         0.9920334048         1.3917226017
        1.0404403000       508.2222407427         3.3110749829         1.6670894930         1.9775568371       490.1991341584       496.6176863113         3.3823136887         1.3968249959
        1.0454416000       508.0668466970         3.3108744030         1.6772988005         2.0158349990       505.4369064357       497.1915833314         2.8084166686         1.4019273900
