% Stabilization Loop  omega_cmd=0 rad/s
% Kp_stab=1.6487  Ki_stab=49.8893  (Tustin integrator)
% LPF=ON  fc=20.0 Hz
% Vg_offset=1.338541V  K_gimbal=26.049690  samples=601

Time[s]               OmegaU[deg/s]           Vc[V]                  Vg[V]                  Pot[V]                 Omega_h[deg/s]         omega_LPF[deg/s]       Error[deg/s]           disturbance[V]      
        0.2504520000       518.8069541820         3.3248062994         1.6670894930         0.9644614859       490.3705590966       474.6429460860        25.3570539140         1.3917226017
        0.2554307000       523.1018349158         3.3304171331         1.6492232050         0.9899802605       463.7044576114       475.7878209011        24.2121790989         1.4019273900
        0.2605189000       536.1569292211         3.3476146333         1.6543278587         1.0180509125       471.3233437500       471.8319401086        28.1680598914         1.3968249959
        0.2654250000       554.9196757404         3.3727175020         1.6364615707         1.0512253195       444.6572422649       465.2140486562        34.7859513438         1.3993761929
        0.2704383000       556.8018306482         3.3752615152         1.6747464736         1.0895034814       501.7988883045       469.0456657865        30.9543342135         1.3866202076
        0.2754465000       549.6719433846         3.3656495730         1.6543278587         1.1201260109       471.3233437500       477.4200555962        22.5799444038         1.3993761929
        0.2804903000       555.6287930164         3.3736754178         1.6619848393         1.1507485404       482.7516729579       477.2371542330        22.7628457670         1.3866202076
        0.2854631000       548.5560887245         3.3641514251         1.6747464736         1.1839229474       501.7988883045       484.4270997231        15.5729002769         1.3866202076
        0.2904596000       544.1712152649         3.3582802712         1.6645371662         1.2119935994       486.5611160273       489.0901032833        10.9098967167         1.3993761929
        0.2954809000       549.0369772819         3.3647968636         1.6645371662         1.2477198838       486.5611160273       487.8809579394        12.1190420606         1.3840690105
        0.3004326000       549.9490988864         3.3660219394         1.6696418199         1.2783424134       494.1800021659       489.0712722204        10.9287277796         1.3942737988
        0.3054250000       545.1135193303         3.3595398333         1.6747464736         1.3038611879       501.7988883045       493.3351795816         6.6648204184         1.3993761929
        0.3104285000       537.9846509392         3.3500396678         1.6772988005         1.3523468597       505.6083313738       498.2924758827         1.7075241173         1.4019273900
        0.3154659000       533.8224902853         3.3445235443         1.6747464736         1.3753137568       501.7988883045       500.8796172031        -0.8796172031         1.4019273900
        0.3204474000       532.8236235506         3.3432030563         1.6747464736         1.4186956736       501.7988883045       501.3191339976        -1.3191339976         1.4019273900
        0.3254408000       524.0127268027         3.3316100708         1.6875081079         1.4416625707       520.8461036510       506.1018858811        -6.1018858811         1.3840690105
        0.3304186000       516.4490691887         3.3217356456         1.6772988005         1.4722851002       505.6083313738       509.5086098753        -9.5086098753         1.3968249959
        0.3354306000       518.9992350682         3.3250570069         1.6747464736         1.5105632621       501.7988883045       506.7331554919        -6.7331554919         1.3993761929
        0.3404338000       521.5034345769         3.3283263085         1.6747464736         1.5386339142       501.7988883045       504.3740110631        -4.3740110631         1.3968249959
        0.3454244000       512.9057254799         3.3171339758         1.6900604347         1.5769120761       524.6555467203       508.6068569708        -8.6068569708         1.4070297842
        0.3504345000       493.9210786756         3.2927348257         1.6951650884         1.6100864830       532.2744328589       518.1013171663       -18.1013171663         1.3942737988
        0.3554482000       480.6184179401         3.2758864357         1.6900604347         1.6458127674       524.6555467203       523.0563387738       -23.0563387738         1.4070297842
        0.3604586000       471.8961156569         3.2649457862         1.6926127616         1.6866428068       528.4649897896       524.7316180808       -24.7316180808         1.3917226017
        0.3654416000       481.9415210574         3.2775533216         1.6619848393         1.7045059490       482.7516729579       515.5884984278       -15.5884984278         1.3993761929
        0.3704208000       501.0503092192         3.3018475136         1.6696418199         1.7453359884       494.1800021659       502.6207624207        -2.6207624207         1.3968249959
        0.3754622000       507.5534837223         3.3102119684         1.6696418199         1.7708547629       494.1800021659       498.5851129974         1.4148870026         1.4019273900
        0.3804422000       510.0265006096         3.3134060114         1.6721941467         1.8116848023       497.9894452352       497.3896407509         2.6103592491         1.3968249959
        0.3854564000       516.6291198470         3.3219698832         1.6619848393         1.8423073318       482.7516729579       494.0337164057         5.9662835943         1.3840690105
        0.3904342000       516.3783408055         3.3216436420         1.6798511273         1.8703779838       509.4177744431       495.0143326247         4.9856673753         1.3993761929
        0.3954545000       508.6393542040         3.3116135288         1.6747464736         1.9086561457       501.7988883045       500.0794764805        -0.0794764805         1.3968249959
        0.4004331000       508.7766530438         3.3117908445         1.6721941467         1.9443824302       497.9894452352       499.9908772306         0.0091227694         1.4044785871
        0.4054488000       510.4759414283         3.3139872793         1.6721941467         1.9699012047       497.9894452352       499.0339636785         0.9660363215         1.4019273900
        0.4104280000       511.6025622403         3.3154454239         1.6721941467         2.0030756117       497.9894452352       498.5345643203         1.4654356797         1.3917226017
        0.4154355000       517.2753521553         3.3228109294         1.6645371662         2.0362500187       486.5611160273       495.5419103593         4.4580896407         1.3968249959
        0.4204447000       522.7721920089         3.3299856757         1.6696418199         2.0796319355       494.1800021659       493.0694126089         6.9305873911         1.3942737988
        0.4254592000       520.3293106706         3.3267924907         1.6747464736         2.1077025875       501.7988883045       495.4217512883         4.5782487117         1.3866202076
        0.4304230000       519.2941929472         3.3254416796         1.6696418199         2.1485326269       494.1800021659       496.6494028604         3.3505971396         1.3968249959
        0.4354491000       525.4538147634         3.3334994925         1.6645371662         2.1689476465       486.5611160273       493.6473969450         6.3526030550         1.3993761929
        0.4404378000       536.2769258509         3.3477737134         1.6594325125         2.2072258084       478.9422298886       488.4379938939        11.5620061061         1.4044785871
        0.4454496000       527.8323350981         3.3366236939         1.6900604347         2.2506077252       524.6555467203       494.8260305394         5.1739694606         1.3993761929
        0.4504260000       515.1356225551         3.3200281121         1.6721941467         2.2812302547       497.9894452352       502.7132289936        -2.7132289936         1.4019273900
        0.4554502000       521.6941339355         3.3285755902         1.6670894930         2.3093009068       490.3705590966       498.6333699658         1.3666300342         1.3942737988
        0.4604523000       533.8861024108         3.3446076819         1.6594325125         2.3348196814       478.9422298886       491.9507760636         8.0492239364         1.3993761929
        0.4654608000       525.9287338901         3.3341227331         1.6926127616         2.3782015982       528.4649897896       497.5699756875         2.4300243125         1.4070297842
        0.4704423000       514.8741429406         3.3196884297         1.6696418199         2.4088241277       494.1800021659       504.1452543240        -4.1452543240         1.3968249959
        0.4754396000       517.4446178209         3.3230313067         1.6772988005         2.4471022896       505.6083313738       502.1127479479        -2.1127479479         1.3917226017
        0.4804330000       507.4936495335         3.3101347799         1.6875081079         2.4802766965       520.8461036510       507.4267364199        -7.4267364199         1.3891714046
        0.4854178000       508.7979124626         3.3118183022         1.6645371662         2.5108992261       486.5611160273       505.6466558128        -5.6466558128         1.4044785871
        0.4904317000       512.2669052331         3.3163059781         1.6824034542         2.5542811429       513.2272175124       502.8963076939        -2.8963076939         1.3968249959
        0.4954396000       506.0148844752         3.3082284726         1.6772988005         2.5797999174       505.6083313738       506.0143151638        -6.0143151638         1.3993761929
        0.5004266000       508.0888919934         3.3109028569         1.6721941467         2.6078705695       497.9894452352       503.9988586811        -3.9988586811         1.4019273900
        0.5054341000       512.1867680066         3.3162021443         1.6721941467         2.6512524863       497.9894452352       501.1256712933        -1.1256712933         1.4070297842
        0.5104506000       501.6450809542         3.3026104390         1.6926127616         2.6920825256       528.4649897896       506.9115953744        -6.9115953744         1.3993761929
        0.5154283000       491.3359722111         3.2894450040         1.6772988005         2.7176013002       505.6083313738       511.7525353291       -11.7525353291         1.3866202076
        0.5204459000       493.6140094978         3.2923436467         1.6772988005         2.7533275847       505.6083313738       508.8149026514        -8.8149026514         1.4019273900
        0.5254292000       497.3640363747         3.2971282937         1.6721941467         2.7916057465       497.9894452352       505.4604448302        -5.4604448302         1.3993761929
        0.5304384000       495.8765546300         3.2952284764         1.6824034542         2.8120207662       513.2272175124       505.5311515232        -5.5311515232         1.3993761929
        0.5354176000       487.9713394547         3.2851745618         1.6824034542         2.8528508056       513.2272175124       509.2107518594        -9.2107518594         1.3917226017
        0.5404313000       490.3432513776         3.2881836907         1.6696418199         2.8885770900       494.1800021659       506.5777076966        -6.5777076966         1.4044785871
        0.5454187000       492.7544227215         3.2912491848         1.6798511273         2.9217514970       509.4177744431       504.2928851046        -4.2928851046         1.4019273900
        0.5504311000       493.7982356405         3.2925783215         1.6696418199         2.9549259039       494.1800021659       503.1004692031        -3.1004692031         1.4019273900
        0.5554287000       498.9734799878         3.2991867758         1.6721941467         2.9957559433       497.9894452352       499.7461399203         0.2538600797         1.4019273900
        0.5604430000       503.7563286731         3.3053219418         1.6670894930         3.0187228404       490.3705590966       497.0848890447         2.9151109553         1.4019273900
        0.5654227000       506.9465443819         3.3094291910         1.6721941467         3.0570010023       497.9894452352       495.6960206604         4.3039793396         1.3917226017
        0.5704428000       515.7656359969         3.3208468916         1.6568801856         3.0850716543       475.1327868193       491.3284907813         8.6715092187         1.3993761929
        0.5754226000       510.6658831447         3.3142330066         1.6900604347         3.1310054486       524.6555467203       495.4238642216         4.5761357784         1.3993761929
        0.5804507000       495.0969218053         3.2942337490         1.6772988005         3.1641798556       505.6083313738       504.8465795226        -4.8465795226         1.3917226017
        0.5854409000       491.6270586507         3.2898150603         1.6798511273         3.1896986301       509.4177744431       506.1214589715        -6.1214589715         1.3917226017
        0.5904506000       490.5351626545         3.2884274384         1.6747464736         3.2228730371       501.7988883045       505.8761252538        -5.8761252538         1.3993761929
        0.5954355000       482.8363979661         3.2786818144         1.6900604347         3.2637030765       524.6555467203       509.3907886655        -9.3907886655         1.3917226017
        0.6004489000       475.6259813443         3.2696141433         1.6772988005         3.2968774834       505.6083313738       512.1357156066       -12.1357156066         1.3993761929
        0.6054326000       482.9783699676         3.2788609312         1.6696418199         3.3223962580       494.1800021659       506.2828542514        -6.2828542514         1.4044785871
        0.6106725000       486.8280974603         3.2837264583         1.6772988005         3.3581225424       505.6083313738       503.2283304677        -3.2283304677         1.3968249959
        0.6154530000       482.3897886652         3.2781185025         1.6798511273         3.3989525818       509.4177744431       505.2769181689        -5.2769181689         1.4044785871
        0.6204399000       484.0224989042         3.2801789300         1.6696418199         3.4244713564       494.1800021659       503.6140218429        -3.6140218429         1.3942737988
        0.6254465000       487.8900682429         3.2850715699         1.6747464736         3.4653013957       501.7988883045       500.9248305072        -0.9248305072         1.3917226017
        0.6304495000       490.1482835592         3.2879361038         1.6696418199         3.4882682929       494.1800021659       499.5213804005         0.4786195995         1.3917226017
        0.6354413000       493.1816122739         3.2917929945         1.6721941467         3.5265464547       497.9894452352       497.8782651821         2.1217348179         1.4044785871
        0.6404513000       488.7715660760         3.2861890579         1.6798511273         3.5571689842       509.4177744431       500.6634466227        -0.6634466227         1.3917226017
        0.6454377000       487.6433314571         3.2847589352         1.6696418199         3.5877915138       494.1800021659       501.2063176947        -1.2063176947         1.3993761929
        0.6504693000       490.0700035625         3.2878367093         1.6747464736         3.6260696756       501.7988883045       499.6682844969         0.3317155031         1.3891714046
        0.6554241000       491.5762354297         3.2897504421         1.6696418199         3.6592440826       494.1800021659       498.8656071913         1.1343928087         1.3942737988
        0.6604758000       499.0621508820         3.2993002738         1.6645371662         3.6924184896       486.5611160273       494.8040019674         5.1959980326         1.4070297842
        0.6654447000       497.6573393619         3.2975032043         1.6798511273         3.7281447740       509.4177744431       496.3270084145         3.6729915855         1.3968249959
        0.6704269000       490.7039272320         3.2886418219         1.6747464736         3.7562154260       501.7988883045       500.7645430107        -0.7645430107         1.3942737988
        0.6754363000       481.5611339679         3.2770738999         1.6875081079         3.8047010978       520.8461036510       505.8124528573        -5.8124528573         1.3942737988
        0.6804481000       472.2092523452         3.2653371362         1.6798511273         3.8276679949       509.4177744431       510.2682338453       -10.2682338453         1.3917226017
        0.6854398000       467.1389572398         3.2590132919         1.6849557810         3.8684980342       517.0366605817       511.6829666856       -11.6829666856         1.3993761929
        0.6904212000       466.1453369548         3.2577772115         1.6747464736         3.8965686863       501.7988883045       510.5999455487       -10.5999455487         1.4019273900
        0.6954521000       467.7336036868         3.2597535407         1.6798511273         3.9322949707       509.4177744431       508.2133826967        -8.2133826967         1.3917226017
        0.7004321000       461.4335772055         3.2519297933         1.6849557810         3.9654693777       517.0366605817       510.6105695581       -10.6105695581         1.3968249959
        0.7054511000       448.4930937986         3.2359874963         1.6926127616         4.0011956621       528.4649897896       516.4150011666       -16.4150011666         1.4044785871
        0.7104327000       448.7163606772         3.2362611278         1.6696418199         4.0343700691       494.1800021659       513.9802008633       -13.9802008633         1.3917226017
        0.7154399000       462.0176226598         3.2526533529         1.6696418199         4.0675444760       494.1800021659       504.5134398082        -4.5134398082         1.3917226017
        0.7204216000       479.3435472723         3.2742821424         1.6543278587         4.1007188830       471.3233437500       494.1088246800         5.8911753200         1.3968249959
        0.7254390000       492.0578130810         3.2903628532         1.6670894930         4.1338932900       490.3705590966       487.7681314788        12.2318685212         1.3840690105
        0.7304399000       492.9024133768         3.2914375523         1.6670894930         4.1670676969       490.3705590966       489.0123897207        10.9876102793         1.3968249959
        0.7356763000       497.7216674964         3.2975854443         1.6619848393         4.2002421039       482.7516729579       487.8404003538        12.1595996462         1.3840690105
        0.7404380000       498.6095173012         3.2987210027         1.6721941467         4.2308646334       497.9894452352       489.0501058025        10.9498941975         1.3917226017
        0.7454480000       506.6813667384         3.3090873261         1.6517755319         4.2640390404       467.5139006807       486.0387340646        13.9612659354         1.4044785871
        0.7504328000       517.7960884325         3.3234890204         1.6645371662         4.2997653248       486.5611160273       481.7351180097        18.2648819903         1.4019273900
        0.7554726000       516.6452270768         3.3219908399         1.6670894930         4.3227322219       490.3705590966       484.9531722678        15.0468277322         1.3968249959
        0.7604351000       515.8052072161         3.3208983354         1.6670894930         4.3635622613       490.3705590966       487.5433031768        12.4566968232         1.3866202076
        0.7654602000       526.2053304615         3.3344858439         1.6517755319         4.3967366683       467.5139006807       483.4310057761        16.5689942239         1.4095809812
        0.7704564000       529.2994018726         3.3385542541         1.6747464736         4.4324629527       501.7988883045       484.0168818249        15.9831181751         1.3993761929
        0.7754303000       518.2089843252         3.3240269211         1.6747464736         4.4630854822       501.7988883045       492.5187160234         7.4812839766         1.3993761929
        0.7804411000       517.0515490980         3.3225196004         1.6670894930         4.5039155215       490.3705590966       494.2236758127         5.7763241873         1.3917226017
        0.7854538000       526.6045238622         3.3350100670         1.6594325125         4.5319861736       478.9422298886       489.6494203929        10.3505796071         1.3968249959
        0.7904311000       530.1899987447         3.3397275490         1.6721941467         4.5677124580       497.9894452352       489.0835323419        10.9164676581         1.4044785871
        0.7954486000       518.9017082450         3.3249298398         1.6824034542         4.6085424974       513.2272175124       496.9842774965         3.0157225035         1.3968249959
        0.8004267000       515.5716646460         3.3205947504         1.6670894930         4.6442687818       490.3705590966       499.2862124815         0.7137875185         1.3993761929
        0.8054448000       516.8492444547         3.3222563093         1.6772988005         4.6697875564       505.6083313738       498.6662093264         1.3337906736         1.4019273900
        0.8104478000       514.5257576298         3.3192359797         1.6721941467         4.7106175957       497.9894452352       500.1639884043        -0.1639884043         1.4019273900
        0.8154589000       513.0986208532         3.3173840917         1.6772988005         4.7488957576       505.6083313738       500.9456576663        -0.9456576663         1.3942737988
        0.8204513000       515.3693002407         3.3203317482         1.6670894930         4.7769664097       490.3705590966       499.5322497939         0.4677502061         1.3891714046
        0.8254553000       521.6391577978         3.3285037209         1.6696418199         4.8101408166       494.1800021659       496.0625879942         3.9374120058         1.3942737988
        0.8304449000       525.8325866161         3.3339965353         1.6670894930         4.8382114687       490.3705590966       494.2518216279         5.7481783721         1.3993761929
        0.8354445000       528.9423572741         3.3380841569         1.6696418199         4.8841452629       494.1800021659       493.3068088219         6.6931911781         1.3968249959
        0.8404364000       516.9514742875         3.3223893509         1.6900604347         4.9275271797       524.6555467203       501.0096942441        -1.0096942441         1.3993761929
        0.8454409000       501.4953444124         3.3024183299         1.6824034542         4.9555978318       513.2272175124       509.5830932789        -9.5830932789         1.3917226017
        0.8504308000       499.2450490561         3.2995344109         1.6772988005         4.9913241162       505.6083313738       509.5040519551        -9.5040519551         1.3968249959
        0.8554642000       496.9474512001         3.2965959710         1.6824034542         5.0066353810       513.2272175124       509.4628014301        -9.4628014301         1.4044785871
        0.8604819000       484.9350947818         3.2813318910         1.6926127616         5.0066353810       528.4649897896       514.9053226790       -14.9053226790         1.4044785871
        0.8654614000       477.7948423298         3.2723356596         1.6798511273         5.0142910133       509.4177744431       516.8350210059       -16.8350210059         1.4019273900
        0.8704466000       475.0394472238         3.2688790315         1.6875081079         5.0066353810       520.8461036510       516.0207529166       -16.0207529166         1.3942737988
        0.8754262000       470.1817391068         3.2628050651         1.6824034542         1.1175741334       513.2272175124       516.5064730483       -16.5064730483         1.3917226017
        0.8804324000       473.6897716107         3.2671888788         1.6747464736        -0.0052519485       501.7988883045       512.2065889495       -12.2065889495         1.3993761929
        0.8854482000       482.6995865947         3.2785092296         1.6696418199         0.0024036839       494.1800021659       505.4091671415        -5.4091671415         1.3968249959
        0.8904302000       481.1814175748         3.2765954833         1.6849557810        -0.0001481936       517.0366605817       505.5043904383        -5.5043904383         1.4044785871
        0.8954415000       471.6451751420         3.2646322432         1.6824034542         0.0049555613       513.2272175124       510.1074605195       -10.1074605195         1.3993761929
        0.9004461000       471.3237008288         3.2642306689         1.6747464736         0.0330262134       501.7988883045       508.8670367587        -8.8670367587         1.3917226017
        0.9054428000       476.7199395189         3.2709862160         1.6721941467         0.0662006203       497.9894452352       504.5769779840        -4.5769779840         1.3968249959
        0.9104202000       476.3187565987         3.2704828900         1.6798511273         0.0993750273       509.4177744431       504.1594080562        -4.1594080562         1.3866202076
        0.9154439000       475.6676777956         3.2696664162         1.6721941467         0.1299975568       497.9894452352       503.9414843436        -3.9414843436         1.3917226017
        0.9204373000       484.5762540128         3.2808784256         1.6645371662         0.1682757187       486.5611160273       498.3637038045         1.6362961955         1.3993761929
        0.9254447000       480.4567199064         3.2756828562         1.6875081079         0.2116576355       520.8461036510       500.9167900264        -0.9167900264         1.3917226017
        0.9304383000       474.6350633154         3.2683724285         1.6696418199         0.2397282875       494.1800021659       504.0705586080        -4.0705586080         1.3917226017
        0.9354412000       480.3908603608         3.2755999466         1.6721941467         0.2729026945       497.9894452352       500.2524155656        -0.2524155656         1.4019273900
        0.9404643000       480.6316550763         3.2759031027         1.6747464736         0.3162846113       501.7988883045       500.0811316406        -0.0811316406         1.3917226017
        0.9454398000       464.6198243327         3.2558814696         1.6977174153         0.3418033859       536.0838759282       509.0984898713        -9.0984898713         1.3942737988
        0.9504448000       457.2344806859         3.2467379952         1.6696418199         0.3724259154       494.1800021659       511.9831690888       -11.9831690888         1.4044785871
        0.9554327000       469.3406134576         3.2617559097         1.6696418199         0.4107040773       494.1800021659       503.4712177767        -3.4712177767         1.4019273900
        0.9604853000       477.9677573419         3.2725528567         1.6670894930         0.4413266068       490.3705590966       498.1182784772         1.8817215228         1.4044785871
        0.9654389000       483.3914198381         3.2793821769         1.6696418199         0.4796047687       494.1800021659       495.3246567920         4.6753432080         1.4019273900
        0.9704384000       482.2981956436         3.2780030029         1.6747464736         0.5153310531       501.7988883045       496.5987306455         3.4012693545         1.3891714046
        0.9754416000       490.0425045440         3.2878017946         1.6568801856         0.5485054601       475.1327868193       492.7102769645         7.2897230355         1.3840690105
        0.9804572000       503.5348176007         3.3050372052         1.6619848393         0.5765761121       482.7516729579       486.1275747475        13.8724252525         1.3968249959
        0.9854587000       511.4726822244         3.3152772467         1.6594325125         0.6174061515       478.9422298886       483.6028324459        16.3971675541         1.4044785871
        0.9904553000       504.9795117120         3.3068953020         1.6824034542         0.6531324359       513.2272175124       489.5706049834        10.4293950166         1.3942737988
        0.9954320000       497.2127352107         3.2969349341         1.6670894930         0.6939624752       490.3705590966       495.4171239039         4.5828760961         1.4019273900
        1.0004377000       504.2499082755         3.3059566117         1.6645371662         0.7194812498       486.5611160273       492.0936134770         7.9063865230         1.4019273900
        1.0054296000       512.5281413201         3.3166445157         1.6619848393         0.7450000244       482.7516729579       488.5377716334        11.4622283666         1.3942737988
        1.0104348000       517.0633589274         3.3225349720         1.6670894930         0.7909338187       490.3705590966       487.5927040309        12.4072959691         1.3942737988
        1.0154450000       517.8029741800         3.3234979891         1.6670894930         0.8215563482       490.3705590966       488.9208366701        11.0791633299         1.3866202076
        1.0204417000       516.1073900748         3.3212912458         1.6721941467         0.8521788777       497.9894452352       491.4353196739         8.5646803261         1.3866202076
        1.0254393000       512.6865812819         3.3168498795         1.6721941467         0.8853532847       497.9894452352       494.5689417937         5.4310582063         1.3968249959
        1.0304310000       517.6011453956         3.3232351309         1.6619848393         0.9210795691       482.7516729579       492.5616343712         7.4383656288         1.4070297842
        1.0354361000       519.6994187965         3.3259703347         1.6747464736         0.9440464662       501.7988883045       492.4247245111         7.5752754889         1.3968249959
        1.0404434000       516.8707220759         3.3222842591         1.6696418199         0.9874283830       494.1800021659       495.0852978840         4.9147021160         1.4044785871
        1.0454317000       512.4042288546         3.3164839264         1.6798511273         1.0206027900       509.4177744431       498.2951624568         1.7048375432         1.4070297842
