% Stabilization Loop  omega_cmd=0 rad/s
% Kp_stab=1.7520  Ki_stab=53.8007  (Tustin integrator)
% LPF=OFF  fc=20.0 Hz
% Vg_offset=1.338324V  K_gimbal=26.049690  samples=601

Time[s]               OmegaU[deg/s]           Vc[V]                  Vg[V]                  Pot[V]                 Omega_h[deg/s]         omega_LPF[deg/s]       Error[deg/s]           disturbance[V]      
        0.0904546000       577.1475094762         3.4030722763         1.6900604347         0.9619096084       524.9793493812       516.3304075258       -24.9793493812         1.3917226017
        0.0954540000       577.6144980817         3.4037173948         1.6875081079         1.0027396478       521.1699063119       519.5549166964       -21.1699063119         1.3866202076
        0.1004506000       521.6140720717         3.3284709281         1.7053743959         1.0435696871       547.8360077971       526.7017907492       -47.8360077971         1.3917226017
        0.1054358000       559.0516656657         3.3783088002         1.6875081079         1.0690884617       521.1699063119       530.4316410650       -21.1699063119         1.4070297842
        0.1104562000       524.6108027060         3.3323938971         1.6977174153         1.1073666236       536.4076785891       529.6461714078       -36.4076785891         1.3942737988
        0.1154670000       529.1900517722         3.3384102628         1.6926127616         1.1481966629       528.7887924505       531.0575959089       -28.7887924505         1.3917226017
        0.1204460000       521.4457658423         3.3282509330         1.6926127616         1.1762673150       528.7887924505       529.9728481975       -28.7887924505         1.3917226017
        0.1254504000       528.0745219459         3.3369422078         1.6875081079         1.2094417220       521.1699063119       527.5853842713       -21.1699063119         1.3942737988
        0.1304772000       529.5662640701         3.3389057195         1.6849557810         1.2375123740       517.3604632426       523.6073766894       -17.3604632426         1.3942737988
        0.1354827000       524.8962386962         3.3327681416         1.6849557810         1.2834461683       517.3604632426       520.6206371200       -17.3604632426         1.3942737988
        0.1404504000       477.1070872217         3.2714720997         1.7002697422         1.3115168203       540.2171216584       524.5259501906       -40.2171216584         1.3866202076
        0.1454347000       523.7807088698         3.3313061132         1.6798511273         1.3395874724       509.7415771040       524.7427268940        -9.7415771040         1.3968249959
        0.1504712000       485.2275854494         3.2817016168         1.6926127616         1.3855212666       528.7887924505       522.1238348727       -28.7887924505         1.3968249959
        0.1554542000       527.7889466369         3.3365666391         1.6747464736         1.4110400412       502.1226909654       518.9357231952        -2.1226909654         1.4044785871
        0.1604725000       476.9122882204         3.2712275998         1.6926127616         1.4569738355       528.7887924505       517.2718937701       -28.7887924505         1.4019273900
        0.1654457000       519.4736494078         3.3256757723         1.6747464736         1.4748369777       502.1226909654       516.4035652308        -2.1226909654         1.4070297842
        0.1704309000       468.5969909913         3.2608289993         1.6926127616         1.5233226494       528.7887924505       515.9503971111       -28.7887924505         1.3942737988
        0.1754395000       496.7853101452         3.2963888376         1.6798511273         1.5437376691       509.7415771040       517.5352449838        -9.7415771040         1.3942737988
        0.1804197000       508.5378338423         3.3114824341         1.6747464736         1.5845677084       502.1226909654       511.9876300063        -2.1226909654         1.4044785871
        0.1854661000       515.1533435599         3.3200511361         1.6721941467         1.6126383605       498.3132478961       506.3603852462         1.6867521039         1.4019273900
        0.1904504000       458.1149176454         3.2478250746         1.6926127616         1.6585721547       528.7887924505       509.7983316895       -28.7887924505         1.3942737988
        0.1954582000       500.6762788328         3.3013679502         1.6747464736         1.6789871744       502.1226909654       512.5032211532        -2.1226909654         1.4044785871
        0.2004230000       500.1052675337         3.3006361439         1.6747464736         1.7274728461       502.1226909654       507.5401397006        -2.1226909654         1.3993761929
        0.2054468000       492.3477352178         3.2907316683         1.6772988005         1.7504397433       505.9321340347       505.8606540768        -5.9321340347         1.3968249959
        0.2104377000       519.4980544671         3.3257076107         1.6670894930         1.7861660277       490.6943617574       502.2521301428         9.3056382426         1.4070297842
        0.2154742000       500.4417406738         3.3010673206         1.6747464736         1.8142366797       502.1226909654       499.4582187511        -2.1226909654         1.3993761929
        0.2204562000       514.2437714082         3.3188698709         1.6696418199         1.8525148416       494.5038048268       498.9107916436         5.4961951732         1.4095809812
        0.2254780000       494.1627040962         3.2930427113         1.6772988005         1.8831373711       505.9321340347       499.5357722287        -5.9321340347         1.3993761929
        0.2308072000       514.1265023287         3.3187176464         1.6696418199         1.9137599006       494.5038048268       499.8619405669         5.4961951732         1.3917226017
        0.2354593000       508.4184770502         3.3113283227         1.6721941467         1.9494861851       498.3132478961       498.2108133430         1.6867521039         1.3917226017
        0.2404398000       487.3126562195         3.2843400516         1.6798511273         1.9877643470       509.7415771040       500.9918134337        -9.7415771040         1.3968249959
        0.2454506000       484.6921378830         3.2810248518         1.6798511273         2.0158349990       509.7415771040       505.1752018542        -9.7415771040         1.3917226017
        0.2504533000       518.0042246304         3.3237601439         1.6670894930         2.0439056511       490.6943617574       502.8050774143         9.3056382426         1.3993761929
        0.2554484000       498.9479108370         3.2991540492         1.6747464736         2.0796319355       502.1226909654       499.7467939435        -2.1226909654         1.3993761929
        0.2604586000       476.8173364876         3.2711084371         1.6824034542         2.1153582199       513.5510201733       503.6147692857       -13.5510201733         1.4044785871
        0.2654402000       501.9181486995         3.3029608477         1.6721941467         2.1485326269       498.3132478961       504.7227348517         1.6867521039         1.4095809812
        0.2704223000       480.8123278688         3.2761306084         1.6798511273         2.1817070338       509.7415771040       504.3902911899        -9.7415771040         1.3968249959
        0.2754573000       499.7513725826         3.3001827848         1.6721941467         2.2199851957       498.3132478961       504.2167936457         1.6867521039         1.3968249959
        0.2804381000       471.4590307351         3.2643997047         1.6824034542         2.2531596027       513.5510201733       505.0369226676       -13.5510201733         1.3866202076
        0.2854482000       532.4924480309         3.3427655287         1.6594325125         2.2837821322       479.2660325495       500.9115617372        20.7339674505         1.3917226017
        0.2904312000       502.1373527601         3.3032422003         1.6721941467         2.3144046617       498.3132478961       495.1158959331         1.6867521039         1.3968249959
        0.2954484000       516.9641370132         3.3224058310         1.6670894930         2.3526828236       490.6943617574       494.8232463321         9.3056382426         1.4044785871
        0.3004276000       469.1617391528         3.2615328928         1.6849557810         2.3833053531       517.3604632426       499.2238911516       -17.3604632426         1.4070297842
        0.3054489000       478.8647558125         3.2736800945         1.6798511273         2.4292391474       509.7415771040       506.0738985241        -9.7415771040         1.3993761929
        0.3104499000       461.8711954424         3.2524719145         1.6849557810         2.4573097994       517.3604632426       509.6488184082       -17.3604632426         1.3942737988
        0.3154392000       493.1337751524         3.2917320877         1.6721941467         2.4904842064       498.3132478961       508.7824927971         1.6867521039         1.3968249959
        0.3204360000       507.9605594055         3.3107372258         1.6670894930         2.5262104908       490.6943617574       501.9556457911         9.3056382426         1.3866202076
        0.3254798000       474.5312035787         3.2682423440         1.6798511273         2.5593848978       509.7415771040       501.1248376186        -9.7415771040         1.4095809812
        0.3304597000       486.2837272757         3.2830374413         1.6747464736         2.5951111822       502.1226909654       503.4232754872        -2.1226909654         1.3942737988
        0.3354549000       500.0857580102         3.3006111473         1.6696418199         2.6257337117       494.5038048268       500.9800974702         5.4961951732         1.3866202076
        0.3404551000       537.4968588323         3.3493920392         1.6568801856         2.6512524863       475.4565894802       493.3303139747        24.5434105198         1.3917226017
        0.3454372000       493.7934750467         3.2925722568         1.6747464736         2.6895306482       502.1226909654       491.1593522538        -2.1226909654         1.3968249959
        0.3504625000       486.0359427308         3.2827239272         1.6772988005         2.7303606875       505.9321340347       497.3117577652        -5.9321340347         1.3942737988
        0.3554375000       498.8132199465         3.2989816676         1.6721941467         2.7609832170       498.3132478961       499.6119344328         1.6867521039         1.3917226017
        0.3604715000       499.2669621661         3.2995624656         1.6721941467         2.7992613789       498.3132478961       498.9910136372         1.6867521039         1.3917226017
        0.3654411000       470.9746203186         3.2637947353         1.6824034542         2.8273320310       513.5510201733       502.3096635791       -13.5510201733         1.3866202076
        0.3704851000       510.4484745641         3.3139517490         1.6670894930         2.8656101929       490.6943617574       502.2202692713         9.3056382426         1.3917226017
        0.3754544000       498.5786817875         3.2986815488         1.6721941467         2.9013364773       498.3132478961       498.5309161389         1.6867521039         1.4019273900
        0.3804639000       534.9650290910         3.3460355332         1.6594325125         2.9217514970       479.2660325495       493.8734713890        20.7339674505         1.4044785871
        0.3854532000       497.4234128034         3.2972041828         1.6747464736         2.9600296588       502.1226909654       492.3534931449        -2.1226909654         1.3968249959
        0.3904631000       496.8524015043         3.2964745423         1.6747464736         2.9957559433       502.1226909654       497.0242877606        -2.1226909654         1.3840690105
        0.3954471000       517.8409532555         3.3235474580         1.6670894930         3.0212747179       490.6943617574       496.7298833396         9.3056382426         1.3993761929
        0.4004566000       527.5307235292         3.3362271307         1.6645371662         3.0570010023       486.8849186881       492.9335383910        13.1150813119         1.4044785871
        0.4054421000       523.8722052882         3.3314259710         1.6670894930         3.0876235318       490.6943617574       490.9522808090         9.3056382426         1.4019273900
        0.4104740000       490.4428494613         3.2883101856         1.6798511273         3.1310054486       509.7415771040       495.3823404025        -9.7415771040         1.3968249959
        0.4154657000       495.0088521415         3.2941214257         1.6772988005         3.1667317330       505.9321340347       501.3370240369        -5.9321340347         1.3993761929
        0.4204755000       507.7861293573         3.3105121312         1.6721941467         3.1948023851       498.3132478961       501.7126627461         1.6867521039         1.3942737988
        0.4254235000       501.0533505601         3.3018514138         1.6747464736         3.2305286695       502.1226909654       500.9980282778        -2.1226909654         1.3942737988
        0.4304819000       493.2958182442         3.2919384134         1.6772988005         3.2560474441       505.9321340347       502.4464206407        -5.9321340347         1.3942737988
        0.4360578000       513.2596164768         3.3175928797         1.6696418199         3.2892218510       494.5038048268       501.3809659223         5.4961951732         1.3917226017
        0.4404552000       507.5515911983         3.3102095269         1.6721941467         3.3300518904       498.3132478961       499.0035707303         1.6867521039         1.3993761929
        0.4454335000       486.4457703675         3.2832425067         1.6798511273         3.3632262974       509.7415771040       501.4055420609        -9.7415771040         1.4044785871
        0.4505230000       476.6387310143         3.2708843173         1.6824034542         3.4040563367       513.5510201733       506.3017957312       -13.5510201733         1.3993761929
        0.4554356000       487.3665011926         3.2844082514         1.6772988005         3.4397826211       505.9321340347       507.9464049008        -5.9321340347         1.4044785871
        0.4604400000       507.3302994252         3.3099240736         1.6696418199         3.4653013957       494.5038048268       504.2513282481         5.4961951732         1.3968249959
        0.4654297000       523.1818371970         3.3305218656         1.6645371662         3.4984758027       486.8849186881       497.7695467085        13.1150813119         1.3866202076
        0.4704313000       519.5233189559         3.3257405710         1.6670894930         3.5265464547       490.6943617574       493.4761236830         9.3056382426         1.3917226017
        0.4754436000       478.9074421122         3.2737337594         1.6824034542         3.5648246166       513.5510201733       497.6101724196       -13.5510201733         1.3968249959
        0.4804551000       482.4486912738         3.2781927842         1.6798511273         3.6056546560       509.7415771040       504.3210471479        -9.7415771040         1.3942737988
        0.4854476000       501.3877359877         3.3022802866         1.6721941467         3.6388290629       498.3132478961       504.1806561806         1.6867521039         1.3968249959
        0.4904476000       494.6549571905         3.2936701613         1.6747464736         3.6668997150       502.1226909654       502.2860383956        -2.1226909654         1.3917226017
        0.4954353000       501.2704669081         3.3021298658         1.6721941467         3.6975222445       498.3132478961       501.2972647457         1.6867521039         1.3917226017
        0.5004692000       508.9107301445         3.3119640213         1.6696418199         3.7332485289       494.5038048268       498.9598882955         5.4961951732         1.3993761929
        0.5054460000       510.3892258828         3.3138751099         1.6696418199         3.7664229359       494.5038048268       496.8293704111         5.4961951732         1.4019273900
        0.5104622000       504.6812006043         3.3065114258         1.6721941467         3.8072529752       498.3132478961       496.6281587909         1.6867521039         1.3993761929
        0.5154215000       541.0675479078         3.3541398925         1.6594325125         3.8276679949       479.2660325495       492.8804498187        20.7339674505         1.3993761929
        0.5208196000       510.7124526370         3.3142932601         1.6721941467         3.8633942793       498.3132478961       490.9245746500         1.6867521039         1.3993761929
        0.5254443000       532.7257579069         3.3430737480         1.6645371662         3.8965686863       486.8849186881       491.7251814238        13.1150813119         1.3917226017
        0.5304608000       507.5076766154         3.3101528750         1.6747464736         3.9348468482       502.1226909654       493.0536814161        -2.1226909654         1.3917226017
        0.5354320000       521.3097073499         3.3280731150         1.6696418199         3.9629175002       494.5038048268       495.5683561363         5.4961951732         1.3942737988
        0.5404575000       472.4825559708         3.2656787901         1.6875081079         3.9986437847       521.1699063119       501.4341029610       -21.1699063119         1.4044785871
        0.5454270000       517.0934241956         3.3225741054         1.6696418199         4.0318181916       494.5038048268       504.4953514850         5.4961951732         1.3993761929
        0.5504529000       532.9449619674         3.3433633959         1.6645371662         4.0675444760       486.8849186881       497.8968989103        13.1150813119         1.3942737988
        0.5554504000       507.7268806760         3.3104356815         1.6747464736         4.0981670056       502.1226909654       496.2746116082        -2.1226909654         1.3993761929
        0.5604302000       535.9019534440         3.3472766724         1.6645371662         4.1338932900       486.8849186881       495.4279633027        13.1150813119         1.4019273900
        0.5654407000       532.2434352029         3.3424366413         1.6670894930         4.1670676969       490.6943617574       492.2540851329         9.3056382426         1.4070297842
        0.5704305000       541.9332054766         3.3552934355         1.6645371662         4.1976902265       486.8849186881       490.5976839698        13.1150813119         1.3968249959
        0.5754346000       516.7151241852         3.3220817850         1.6747464736         4.2410721433       502.1226909654       492.4652567841        -2.1226909654         1.3891714046
        0.5804451000       537.7036759365         3.3496665872         1.6670894930         4.2742465502       490.6943617574       494.3505909383         9.3056382426         1.3840690105
        0.5854301000       504.2743201096         3.3059880092         1.6798511273         4.3074209572       509.7415771040       497.1558693628        -9.7415771040         1.3917226017
        0.5904414000       523.2133648234         3.3305631411         1.6721941467         4.3303878543       498.3132478961       500.4412534114         1.6867521039         1.3968249959
        0.5954349000       530.8536280598         3.3406024859         1.6696418199         4.3686660162       494.5038048268       498.5131483471         5.4961951732         1.4070297842
        0.6004322000       489.2129976974         3.2867489978         1.6849557810         4.4043923006       517.3604632426       502.0602725881       -17.3604632426         1.4070297842
        0.6054505000       484.5429723235         3.2808363749         1.6849557810         4.4401185851       517.3604632426       509.3755147852       -17.3604632426         1.3942737988
        0.6104310000       515.8055520335         3.3208987837         1.6721941467         4.4656373597       498.3132478961       508.6398595848         1.6867521039         1.3942737988
        0.6154406000       516.2592942531         3.3214888000         1.6721941467         4.5141230314       498.3132478961       503.7025573456         1.6867521039         1.3942737988
        0.6204295000       487.9669524056         3.2851690021         1.6824034542         4.5472974383       513.5510201733       504.7685501718       -13.5510201733         1.3891714046
        0.6254427000       491.5082015672         3.2896639464         1.6798511273         4.5779199678       509.7415771040       508.0569010782        -9.7415771040         1.3840690105
        0.6304419000       496.0742042475         3.2954807676         1.6772988005         4.6136462523       505.9321340347       507.9516941413        -5.9321340347         1.3968249959
        0.6354240000       508.8514814632         3.3118874918         1.6721941467         4.6544762916       498.3132478961       505.1647635100         1.6867521039         1.3993761929
        0.6405452000       494.9321816493         3.2940236481         1.6772988005         4.6774431887       505.9321340347       503.7103046769        -5.9321340347         1.3993761929
        0.6454446000       500.5229378482         3.3011713914         1.6747464736         4.7259288605       502.1226909654       503.8619185085        -2.1226909654         1.3993761929
        0.6504284000       499.9519265491         3.3004396876         1.6747464736         4.7539995125       502.1226909654       503.0303686931        -2.1226909654         1.3968249959
        0.6554456000       485.0078732165         3.2814238784         1.6798511273         4.7897257969       509.7415771040       504.4177446254        -9.7415771040         1.4070297842
        0.6604274000       475.2008338632         3.2690812625         1.6824034542         4.8305558363       513.5510201733       507.8738207316       -13.5510201733         1.3942737988
        0.6654686000       485.9286040416         3.2825881363         1.6772988005         4.8611783658       505.9321340347       508.7668220371        -5.9321340347         1.4044785871
        0.6704473000       513.0789232909         3.3173585490         1.6670894930         4.8969046502       490.6943617574       503.7688172152         9.3056382426         1.4019273900
        0.6754556000       522.7686935646         3.3299810974         1.6645371662         4.9326309346       486.8849186881       496.6070562876        13.1150813119         1.3891714046
        0.6804464000       519.1101753235         3.3252016783         1.6670894930         4.9658053416       490.6943617574       492.8694367271         9.3056382426         1.3840690105
        0.6854272000       543.1729876308         3.3569472305         1.6594325125         4.9964278711       479.2660325495       489.0974773094        20.7339674505         1.3917226017
        0.6904409000       527.1909343936         3.3357805085         1.6670894930         4.9989797486       490.6943617574       487.1289461836         9.3056382426         1.3993761929
        0.6954407000       508.1346206002         3.3109618808         1.6747464736         5.0066353810       502.1226909654       491.5656475308        -2.1226909654         1.3993761929
        0.7004164000       521.9366513347         3.3288926737         1.6696418199         5.0117391359       494.5038048268       494.7917727495         5.4961951732         1.4019273900
        0.7054468000       501.8555840226         3.3028805551         1.6772988005         4.9862203613       505.9321340347       497.3861157762        -5.9321340347         1.3942737988
        0.7104308000       507.4463402216         3.3100737520         1.6747464736         1.1022628687       502.1226909654       500.5614156882        -2.1226909654         1.3917226017
        0.7154618000       499.6888079057         3.3001026512         1.6772988005         0.0024036839       505.9321340347       502.2185588379        -5.9321340347         1.3942737988
        0.7204388000       512.4660851215         3.3165640892         1.6721941467        -0.0052519485       498.3132478961       502.1727230230         1.6867521039         1.3942737988
        0.7254776000       469.8007012404         3.2623296944         1.6875081079        -0.0001481936       521.1699063119       505.7915015080       -21.1699063119         1.3968249959
        0.7304646000       535.9711325156         3.3473683584         1.6619848393        -0.0052519485       483.0754756188       504.0373901835        16.9245243812         1.3942737988
        0.7354789000       490.2182416926         3.2880249377         1.6798511273         0.0355780908       509.7415771040       500.3899201743        -9.7415771040         1.3942737988
        0.7404589000       509.1572864064         3.3122825349         1.6721941467         0.0662006203       498.3132478961       502.1290578069         1.6867521039         1.3840690105
        0.7454477000       538.3571126931         3.3505343829         1.6619848393         0.0993750273       483.0754756188       496.6619644261        16.9245243812         1.3917226017
        0.7504274000       485.4177008533         3.2819419854         1.6824034542         0.1325494343       513.5510201733       497.4514669095       -13.5510201733         1.3942737988
        0.7554508000       553.6376391658         3.3709873750         1.6568801856         0.1631719638       475.4565894802       496.0421470822        24.5434105198         1.4019273900
        0.7604484000       531.4938184305         3.3414470517         1.6670894930         0.1988982482       490.6943617574       489.8425941232         9.3056382426         1.4070297842
        0.7654538000       519.6240256539         3.3258719619         1.6721941467         0.2295207777       498.3132478961       492.0711863021         1.6867521039         1.3993761929
        0.7704435000       476.9586417729         3.2712857762         1.6875081079         0.2729026945       521.1699063119       500.5196554325       -21.1699063119         1.3917226017
        0.7754509000       514.3829889809         3.3190506080         1.6721941467         0.3086289789       498.3132478961       504.9287894148         1.6867521039         1.3891714046
        0.7804316000       500.4636891670         3.3010954513         1.6772988005         0.3418033859       505.9321340347       503.5871532058        -5.9321340347         1.3917226017
        0.7854401000       534.8005294330         3.3458177378         1.6645371662         0.3724259154       486.8849186881       500.1549480003        13.1150813119         1.3968249959
        0.7904528000       531.1420111919         3.3409828684         1.6670894930         0.4107040773       490.6943617574       494.7210301548         9.3056382426         1.4044785871
        0.7954331000       490.5261343483         3.2884159705         1.6824034542         0.4464303617       513.5510201733       498.2598711217       -13.5510201733         1.4044785871
        0.8004485000       472.5078204595         3.2657103770         1.6875081079         0.4872604011       521.1699063119       507.3921401652       -21.1699063119         1.3968249959
        0.8054331000       459.6265205502         3.2496933100         1.6900604347         0.5255385629       524.9793493812       514.8901640940       -24.9793493812         1.4019273900
        0.8104448000       510.3991562731         3.3138879547         1.6696418199         0.5536092150       494.5038048268       512.4285502713         5.4961951732         1.3942737988
        0.8154438000       511.8776520114         3.3158016956         1.6696418199         0.5842317445       494.5038048268       503.8584705115         5.4961951732         1.4019273900
        0.8204639000       498.9831057161         3.2991990962         1.6747464736         0.6225099064       502.1226909654       501.2072194660        -2.1226909654         1.4070297842
        0.8254329000       455.2929683164         3.2443435942         1.6900604347         0.6684437007       524.9793493812       507.1089689178       -24.9793493812         1.3942737988
        0.8304540000       527.6251670896         3.3363512941         1.6619848393         0.6863068429       483.0754756188       505.6356322745        16.9245243812         1.3917226017
        0.8354395000       467.4992342330         3.2594617400         1.6849557810         0.7271368822       517.3604632426       503.0453693987       -17.3604632426         1.4044785871
        0.8404507000       491.5752929262         3.2897492438         1.6747464736         0.7628631666       502.1226909654       506.2469230442        -2.1226909654         1.3917226017
        0.8454367000       512.5638446775         3.3166907904         1.6670894930         0.7883819412       490.6943617574       501.5430434527         9.3056382426         1.3993761929
        0.8504412000       515.0670939344         3.3199390800         1.6670894930         0.8190044707       490.6943617574       496.3561320009         9.3056382426         1.3968249959
        0.8554290000       510.3838221746         3.3138681204         1.6696418199         0.8623863875       494.5038048268       494.5598327343         5.4961951732         1.4070297842
        0.8604442000       519.0488389297         3.3251216908         1.6670894930         0.8955607945       490.6943617574       493.6223700986         9.3056382426         1.3942737988
        0.8654321000       543.1116512370         3.3568653641         1.6594325125         0.9210795691       479.2660325495       489.4904223582        20.7339674505         1.3917226017
        0.8704328000       484.0104718991         3.2801637414         1.6824034542         0.9670133634       513.5510201733       492.7980678295       -13.5510201733         1.3917226017
        0.8754430000       537.8573681781         3.3498706482         1.6619848393         0.9950840154       483.0754756188       495.4349550983        16.9245243812         1.3866202076
        0.8804294000       542.4101244725         3.3559293786         1.6619848393         1.0257065449       483.0754756188       489.5257093991        16.9245243812         1.3917226017
        0.8854448000       532.5898387333         3.3428941804         1.6670894930         1.0537771970       490.6943617574       488.2631092081         9.3056382426         1.3917226017
        0.8904602000       506.3470039232         3.3086563878         1.6772988005         1.0971591138       505.9321340347       493.0682257114        -5.9321340347         1.3942737988
        0.8954343000       526.3108021557         3.3346243304         1.6696418199         1.1303335207       494.5038048268       496.4866214775         5.4961951732         1.3917226017
        0.9004910000       491.8566928101         3.2901070610         1.6824034542         1.1533004179       513.5510201733       500.0919826089       -13.5510201733         1.3866202076
        0.9054275000       516.9575050220         3.3223971997         1.6721941467         1.1941304572       498.3132478961       502.8842433795         1.6867521039         1.4044785871
        0.9104416000       524.5977682584         3.3323768096         1.6696418199         1.2170973543       494.5038048268       499.7881095170         5.4961951732         1.4019273900
        0.9154208000       526.0762639967         3.3343163959         1.6696418199         1.2553755162       494.5038048268       497.2616071011         5.4961951732         1.3942737988
        0.9204514000       577.8604068524         3.4040572282         1.6517755319         1.2808942908       467.8377033416       489.5683378056        32.1622966584         1.3942737988
        0.9254429000       500.2739250202         3.3008522550         1.6824034542         1.3268280851       513.5510201733       490.1067061249       -13.5510201733         1.3917226017
        0.9304603000       539.7477792657         3.3523830993         1.6670894930         1.3472431047       490.6943617574       495.8517220747         9.3056382426         1.3942737988
        0.9354322000       527.8779864891         3.3366837270         1.6721941467         1.3880731441       498.3132478961       495.2072633648         1.6867521039         1.4044785871
        0.9404558000       521.1452076920         3.3278581572         1.6747464736         1.4186956736       502.1226909654       497.6029543257        -2.1226909654         1.3917226017
        0.9454324000       513.3876753761         3.3177589760         1.6772988005         1.4467663256       505.9321340347       500.6745805944        -5.9321340347         1.3968249959
        0.9504442000       518.9784315751         3.3250298798         1.6747464736         1.4927001199       502.1226909654       502.2776179676        -2.1226909654         1.3993761929
        0.9554496000       511.2208992592         3.3149512796         1.6772988005         1.5131151396       505.9321340347       503.1142200132        -5.9321340347         1.3968249959
        0.9604303000       502.4386134246         3.3036289666         1.6798511273         1.5513933015       509.7415771040       505.3721803016        -9.7415771040         1.4070297842
        0.9654497000       514.1911371217         3.3188015454         1.6747464736         1.5845677084       502.1226909654       505.6399022711        -2.1226909654         1.4019273900
        0.9704334000       499.2470837890         3.2995370159         1.6798511273         1.6202939929       509.7415771040       505.7796224992        -9.7415771040         1.3993761929
        0.9754383000       503.8130864693         3.3053949092         1.6772988005         1.6534683998       505.9321340347       506.7632153513        -5.9321340347         1.3866202076
        0.9804190000       502.2173216515         3.3033448560         1.6772988005         1.6789871744       505.9321340347       506.3658633670        -5.9321340347         1.3968249959
        0.9854546000       522.1811198840         3.3292123822         1.6696418199         1.7198172138       494.5038048268       503.4264664561         5.4961951732         1.3840690105
        0.9904398000       509.2865735888         3.3124495836         1.6747464736         1.7453359884       502.1226909654       500.9817627907        -2.1226909654         1.3968249959
        0.9954273000       501.5290412729         3.3024615600         1.6772988005         1.7861660277       505.9321340347       502.4379319179        -5.9321340347         1.4070297842
        1.0004353000       464.0006713712         3.2551127494         1.6900604347         1.8295479445       524.9793493812       508.6619348497       -24.9793493812         1.3993761929
        1.0054506000       500.4002650606         3.3010141641         1.6747464736         1.8499629642       502.1226909654       510.9994771766        -2.1226909654         1.3993761929
        1.0104438000       492.6427327447         3.2911070386         1.6772988005         1.8805854937       505.9321340347       507.6660323278        -5.9321340347         1.4019273900
        1.0154677000       491.0469679269         3.2890776903         1.6772988005         1.9239674105       505.9321340347       506.8370305038        -5.9321340347         1.3993761929
        1.0204502000       475.0781610756         3.2689275406         1.6824034542         1.9571418174       513.5510201733       508.2257361960       -13.5510201733         1.4044785871
        1.0254567000       521.7385363378         3.3286336394         1.6645371662         1.9826605920       486.8849186881       504.3971072155        13.1150813119         1.3968249959
        1.0304453000       503.7069760632         3.3052584975         1.6721941467         2.0158349990       498.3132478961       498.7563015291         1.6867521039         1.3866202076
        1.0354560000       554.4663654002         3.3721055001         1.6543278587         2.0464575285       471.6471464109       492.1697470007        28.3528535891         1.3942737988
        1.0404388000       511.7877351332         3.3156852332         1.6721941467         2.0770800580       498.3132478961       488.7323193497         1.6867521039         1.3968249959
        1.0454494000       505.0549563360         3.3069924032         1.6747464736         2.1179100974       502.1226909654       494.2237745892        -2.1226909654         1.4044785871
