% Stabilization Loop  omega_cmd=0 rad/s
% Kp_stab=1.8554  Ki_stab=57.8598  (Tustin integrator)
% LPF=OFF  fc=20.0 Hz
% Vg_offset=1.338158V  K_gimbal=26.049690  samples=601

Time[s]               OmegaU[deg/s]           Vc[V]                  Vg[V]                  Pot[V]                 Omega_h[deg/s]         omega_LPF[deg/s]       Error[deg/s]           disturbance[V]      
        0.1304365000       442.8517944515         3.2290898842         1.7079267227         1.6687796646       551.8930646659       531.5504056781       -51.8930646659         1.4019273900
        0.1354687000       412.6014160126         3.1926119415         1.7130313764         1.7045059490       559.5119508045       543.0978746023       -59.5119508045         1.3993761929
        0.1404563000       418.2413329411         3.1993504582         1.7053743959         1.7402322334       548.0836215966       548.2136569214       -48.0836215966         1.3968249959
        0.1454457000       472.9007696898         3.2662017499         1.6824034542         1.7657510080       513.7986339728       539.9554112011       -13.7986339728         1.4070297842
        0.1505279000       438.4332956023         3.2237089452         1.6926127616         1.8091329248       529.0364062500       531.0921776501       -29.0364062500         1.4019273900
        0.1554296000       483.3652983881         3.2793492075         1.6747464736         1.8320998220       502.3703047649       523.7345594580        -2.3703047649         1.3917226017
        0.1604521000       497.9173441208         3.2978356355         1.6696418199         1.8601704740       494.7514186263       511.6986508678         5.2485813737         1.3917226017
        0.1654279000       476.5790944861         3.2708094912         1.6772988005         1.8933448810       506.1797478342       506.3279589437        -6.1797478342         1.3968249959
        0.1705038000       497.6479586946         3.2974912121         1.6696418199         1.9341749203       494.7514186263       503.5250724200         5.2485813737         1.4044785871
        0.1754152000       499.1663674758         3.2994336819         1.6696418199         1.9596936949       494.7514186263       499.3302617863         5.2485813737         1.4019273900
        0.1804514000       485.4470039797         3.2819790378         1.6747464736         2.0030756117       502.3703047649       498.9624004872        -2.3703047649         1.3968249959
        0.1854368000       446.6668467421         3.2337511316         1.6875081079         2.0362500187       521.4175201114       505.1451431754       -21.4175201114         1.3993761929
        0.1904428000       501.4218709923         3.3023240745         1.6670894930         2.0668725482       490.9419755570       505.6398026099         9.0580244430         1.3942737988
        0.1954258000       481.1856890205         3.2766008641         1.6747464736         2.0974950777       502.3703047649       501.3445838041        -2.3703047649         1.3891714046
        0.2004404000       510.9755070304         3.3146336599         1.6645371662         2.1255657297       487.1325324877       498.1922962797        12.8674675123         1.3942737988
        0.2054488000       484.2225065828         3.2804315373         1.6747464736         2.1663957691       502.3703047649       496.5471629624        -2.3703047649         1.3993761929
        0.2105059000       506.3934384541         3.3087162262         1.6670894930         2.1995701761       490.9419755570       496.5992665355         9.0580244430         1.3917226017
        0.2154326000       455.6817119279         3.2448227116         1.6849557810         2.2276408281       517.6080770421       500.2691581721       -17.6080770421         1.3993761929
        0.2204513000       481.0632592864         3.2764466445         1.6747464736         2.2684708674       502.3703047649       504.9164462484        -2.3703047649         1.3968249959
        0.2254372000       533.7097357122         3.3443744203         1.6568801856         2.2965415195       475.7042032797       497.3243750349        24.2957967203         1.3993761929
        0.2304508000       533.1195966690         3.3435941955         1.6594325125         2.3297159265       479.5136463490       487.8981334510        20.4863536510         1.3968249959
        0.2354353000       508.5707315471         3.3115249140         1.6696418199         2.3679940883       494.7514186263       487.5320885696         5.2485813737         1.3968249959
        0.2405206000       502.4702541897         3.3036695940         1.6721941467         2.3986166179       498.5608616956       491.8944294526         1.4391383044         1.4019273900
        0.2454272000       540.9810260011         3.3540246504         1.6594325125         2.4394466572       479.5136463490       490.5283726011        20.4863536510         1.3917226017
        0.2504423000       493.5755024634         3.2922945998         1.6772988005         2.4751729416       506.1797478342       491.6367970334        -6.1797478342         1.3917226017
        0.2554255000       537.5010250877         3.3493975693         1.6619848393         2.5083473486       483.3230894183       493.1259426146        16.6769105817         1.3968249959
        0.2604278000       511.8500923030         3.3157659986         1.6721941467         2.5415217556       498.5608616956       492.0817564121         1.4391383044         1.3942737988
        0.2654365000       512.2664334214         3.3163053668         1.6721941467         2.5644886527       498.5608616956       495.1795102532         1.4391383044         1.3993761929
        0.2704510000       497.4450022625         3.2972317773         1.6772988005         2.5976630597       506.1797478342       498.6175329962        -6.1797478342         1.4044785871
        0.2754371000       518.5138664709         3.3244242415         1.6696418199         2.6308374666       494.7514186263       499.5011125123         5.2485813737         1.4044785871
        0.2804544000       512.4133891135         3.3164957974         1.6721941467         2.6767712609       498.5608616956       498.1408901292         1.4391383044         1.3993761929
        0.2854253000       459.4975272615         3.2495337917         1.6900604347         2.7124975453       525.2269631807       504.7164087880       -25.2269631807         1.4044785871
        0.2907760000       497.9127115716         3.2978297119         1.6747464736         2.7354644424       502.3703047649       509.0587518618        -2.3703047649         1.3993761929
        0.2954472000       512.4647573043         3.3165623684         1.6696418199         2.7737426043       494.7514186263       504.0395589080         5.2485813737         1.4095809812
        0.3004423000       513.9831660854         3.3185316075         1.6696418199         2.8018132564       494.7514186263       499.5987648515         5.2485813737         1.3993761929
        0.3054139000       469.7882580349         3.2623141732         1.6849557810         2.8426432957       517.6080770421       502.7452278924       -17.6080770421         1.3968249959
        0.3104754000       472.3131469776         3.2654670043         1.6824034542         2.8758177027       513.7986339728       508.9406959141       -13.7986339728         1.3993761929
        0.3154373000       491.1778758604         3.2892440576         1.6747464736         2.9115439871       502.3703047649       508.5313216327        -2.3703047649         1.4044785871
        0.3204525000       482.8732631772         3.2787283227         1.6772988005         2.9447183941       506.1797478342       506.4963253423        -6.1797478342         1.4044785871
        0.3254365000       488.7043551085         3.2861038226         1.6747464736         2.9778928011       502.3703047649       505.4342901783        -2.3703047649         1.4044785871
        0.3304341000       488.0186285639         3.2852344930         1.6747464736         3.0136190855       502.3703047649       503.9693544861        -2.3703047649         1.4044785871
        0.3354260000       494.9517881580         3.2940486515         1.6721941467         3.0416897375       498.5608616956       502.2941508289         1.4391383044         1.4019273900
        0.3404372000       502.9870154150         3.3043332938         1.6696418199         3.0748641445       494.7514186263       499.5985364749         5.2485813737         1.4095809812
        0.3454548000       481.6487657803         3.2771843327         1.6772988005         3.1207979388       506.1797478342       500.0130840551        -6.1797478342         1.4019273900
        0.3504226000       487.4798577115         3.2845518390         1.6747464736         3.1488685908       502.3703047649       502.0507802154        -2.3703047649         1.3968249959
        0.3555141000       486.7941311670         3.2836834569         1.6747464736         3.1794911203       502.3703047649       502.2035495187        -2.3703047649         1.3917226017
        0.3604633000       486.1084046225         3.2828156039         1.6747464736         3.2203211597       502.3703047649       502.2832776111        -2.3703047649         1.3942737988
        0.3654368000       470.1849058007         3.2628090164         1.6798511273         3.2534955666       509.9891909035       504.1462363179        -9.9891909035         1.3993761929
        0.3704247000       421.5817270988         3.2033546287         1.6951650884         3.2815662187       532.8458493193       512.4038866216       -32.8458493193         1.4070297842
        0.3754275000       465.4116622217         3.2568651750         1.6772988005         3.3172925031       506.1797478342       515.8027601314        -6.1797478342         1.4044785871
        0.3804322000       478.8616402916         3.2736761778         1.6721941467         3.3479150326       498.5608616956       509.3805091590         1.4391383044         1.4044785871
        0.3854886000       471.6590952713         3.2646496342         1.6747464736         3.3810894396       502.3703047649       505.1181542765        -2.3703047649         1.4044785871
        0.3904326000       493.8300271426         3.2926188228         1.6670894930         3.4117119691       490.9419755570       501.0723430753         9.0580244430         1.4019273900
        0.3954380000       504.0693897253         3.3057244583         1.6645371662         3.4423344986       487.1325324877       495.3181931255        12.8674675123         1.4044785871
        0.4004216000       484.9352754163         3.2813321194         1.6721941467         3.4831645379       498.5608616956       494.1365351654         1.4391383044         1.3840690105
        0.4054356000       462.4949581188         3.2532449749         1.6798511273         3.5163389449       509.9891909035       498.9838942497        -9.9891909035         1.3866202076
        0.4104214000       474.8428685258         3.2686327400         1.6747464736         3.5546171068       502.3703047649       502.4243358085        -2.3703047649         1.3993761929
        0.4154366000       481.7760281199         3.2773447225         1.6721941467         3.5877915138       498.5608616956       501.4878279023         1.4391383044         1.3968249959
        0.4204320000       466.9545969610         3.2587838659         1.6772988005         3.6209659207       506.1797478342       501.9097528396        -6.1797478342         1.3993761929
        0.4254252000       419.4534859219         3.2008023427         1.6926127616         3.6490365728       529.0364062500       509.4153484380       -29.0364062500         1.4019273900
        0.4304338000       456.7666025691         3.2461606261         1.6772988005         3.6873147347       506.1797478342       513.3324103458        -6.1797478342         1.3942737988
        0.4354470000       409.2654915301         3.1886390539         1.6926127616         3.7153853867       529.0364062500       515.3766683648       -29.0364062500         1.4019273900
        0.4404206000       515.1485834248         3.3200449514         1.6543278587         3.7434560388       471.8947602104       508.2474631382        28.1052397896         1.3942737988
        0.4455500000       485.1849674900         3.2816477392         1.6670894930         3.7791823232       490.9419755570       495.4200850911         9.0580244430         1.3993761929
        0.4504431000       480.1865577954         3.2753427837         1.6696418199         3.8200123625       494.7514186263       494.1897111103         5.2485813737         1.3866202076
        0.4554350000       481.7049665766         3.2772551608         1.6696418199         3.8455311371       494.7514186263       494.4582715888         5.2485813737         1.3866202076
        0.4604229000       498.4611476350         3.2985311743         1.6645371662         3.8787055441       487.1325324877       492.7770796553        12.8674675123         1.3942737988
        0.4654371000       509.8025778805         3.3131165000         1.6619848393         3.9067761961       483.3230894183       489.1676652228        16.6769105817         1.3968249959
        0.4704310000       499.3894173731         3.2997192516         1.6670894930         3.9425024806       490.9419755570       488.1946388601         9.0580244430         1.4044785871
        0.4754462000       479.1532354012         3.2740428079         1.6747464736         3.9833325199       502.3703047649       492.2402048772        -2.3703047649         1.3968249959
        0.4804314000       501.3241672726         3.3021987451         1.6670894930         4.0062994170       490.9419755570       494.3515273343         9.0580244430         1.4070297842
        0.4854343000       496.3257575780         3.2958019299         1.6696418199         4.0471294564       494.7514186263       493.6320462547         5.2485813737         1.4070297842
        0.4904239000       490.2252802206         3.2880338756         1.6721941467         4.0752001084       498.5608616956       495.0779092410         1.4391383044         1.3917226017
        0.4954360000       521.1171658933         3.3278215173         1.6619848393         4.1083745154       483.3230894183       493.1004595939        16.6769105817         1.3917226017
        0.5004217000       480.2284608314         3.2753955248         1.6772988005         4.1466526773       506.1797478342       493.8898069590        -6.1797478342         1.3917226017
        0.5054345000       508.9162111785         3.3119711012         1.6670894930         4.1798270842       490.9419755570       496.1231057123         9.0580244430         1.3917226017
        0.5104323000       488.6800292067         3.2860729744         1.6747464736         4.2130014912       502.3703047649       496.3779571831        -2.3703047649         1.3866202076
        0.5154243000       495.6131888008         3.2948923714         1.6721941467         4.2538315306       498.5608616956       498.3323102511         1.4391383044         1.3968249959
        0.5204327000       488.4106437805         3.2857314051         1.6747464736         4.2895578150       502.3703047649       499.3522588823        -2.3703047649         1.3968249959
        0.5254454000       480.1060310973         3.2752414345         1.6772988005         4.3227322219       506.1797478342       501.7059051048        -6.1797478342         1.3942737988
        0.5304320000       508.7937814444         3.3118129667         1.6670894930         4.3559066289       490.9419755570       500.2022144137         9.0580244430         1.3993761929
        0.5354329000       511.4142578885         3.3152016017         1.6670894930         4.3814254035       490.9419755570       495.7747604316         9.0580244430         1.3968249959
        0.5404207000       529.2725066097         3.3385188373         1.6619848393         4.4145998105       483.3230894183       491.6427863954        16.6769105817         1.3866202076
        0.5454995000       457.9082569933         3.2475698386         1.6875081079         4.4554298498       521.4175201114       496.7717679107       -21.4175201114         1.3917226017
        0.5504577000       497.4255089662         3.2972068619         1.6721941467         4.4937080117       498.5608616956       503.0912087986         1.4391383044         1.3942737988
        0.5554227000       497.8418500846         3.2977391039         1.6721941467         4.5166749088       498.5608616956       500.9251843977         1.4391383044         1.3993761929
        0.5604311000       543.9715080346         3.3580134759         1.6568801856         4.5524011933       475.7042032797       494.3307182540        24.2957967203         1.3942737988
        0.5654448000       520.5247105756         3.3270476330         1.6670894930         4.5881274777       490.9419755570       489.0678118780         9.0580244430         1.3917226017
        0.5704296000       515.5263008810         3.3205357892         1.6696418199         4.6289575170       494.7514186263       490.8745514930         5.2485813737         1.3993761929
        0.5754469000       509.4258235236         3.3126295274         1.6721941467         4.6646838015       498.5608616956       493.6388125630         1.4391383044         1.4019273900
        0.5804289000       509.8421646419         3.3131676776         1.6721941467         4.6953063310       498.5608616956       495.9921153632         1.4391383044         1.4095809812
        0.5854389000       479.7829612058         3.2748348974         1.6824034542         4.7284807379       513.7986339728       500.8629696306       -13.7986339728         1.4044785871
        0.5904443000       483.4099178113         3.2794055247         1.6798511273         4.7616551449       509.9891909035       506.1370227533        -9.9891909035         1.3968249959
        0.5954285000       495.7578282183         3.2950769489         1.6747464736         4.8075889392       502.3703047649       506.1574502318        -2.3703047649         1.3917226017
        0.6004935000       449.3587848421         3.2370487455         1.6900604347         4.8433152236       525.2269631807       509.8108105722       -25.2269631807         1.3917226017
        0.6054183000       503.0117414293         3.3043650585         1.6696418199         4.8688339982       494.7514186263       509.8960967857         5.2485813737         1.4044785871
        0.6105033000       512.1490363491         3.3161532581         1.6670894930         4.9122159150       490.9419755570       501.7445324755         9.0580244430         1.3917226017
        0.6154399000       499.5317405160         3.2999014976         1.6721941467         4.9402865670       498.5608616956       498.4010237131         1.4391383044         1.4044785871
        0.6204934000       484.7103093570         3.2810478139         1.6772988005         4.9760128515       506.1797478342       500.2987943290        -6.1797478342         1.4044785871
        0.6254157000       513.3980597041         3.3177724456         1.6670894930         5.0066353810       490.9419755570       499.4678636287         9.0580244430         1.3917226017
        0.6304874000       508.3996500095         3.3113040151         1.6696418199         5.0066353810       494.7514186263       496.3021882498         5.2485813737         1.4019273900
        0.6354294000       502.2991726521         3.3034499356         1.6721941467         5.0066353810       498.5608616956       496.4714177722         1.4391383044         1.3942737988
        0.6404452000       487.4777414932         3.2845491583         1.6772988005         5.0117391359       506.1797478342       499.2917608659        -6.1797478342         1.3993761929
        0.6454169000       508.5466057017         3.3114937608         1.6696418199         1.1124703785       494.7514186263       499.8529822968         5.2485813737         1.3993761929
        0.6505088000       471.9705837898         3.2650388449         1.6824034542         1.1150222560       513.7986339728       501.9672254207       -13.7986339728         1.3942737988
        0.6554394000       452.7408819795         3.2412020020         1.6875081079         0.0024036839       521.4175201114       509.4453425478       -21.4175201114         1.3942737988
        0.6604315000       522.7336785068         3.3299352756         1.6619848393        -0.0052519485       483.3230894183       506.0626647691        16.6769105817         1.3968249959
        0.6654385000       497.0827457221         3.2967688315         1.6721941467        -0.0052519485       498.5608616956       498.8332448048         1.4391383044         1.3993761929
        0.6704929000       489.8802007018         3.2875957397         1.6747464736         0.0049555613       502.3703047649       499.6136893888        -2.3703047649         1.3993761929
        0.6754282000       466.3378157415         3.2580165771         1.6824034542         0.0432337232       513.7986339728       503.6636916765       -13.7986339728         1.3942737988
        0.6804860000       500.4403169014         3.3010654958         1.6696418199         0.0789600076       494.7514186263       503.9559795918         5.2485813737         1.3968249959
        0.6854910000       463.8642949896         3.2549434828         1.6824034542         0.1121344146       513.7986339728       504.1085204321       -13.7986339728         1.3942737988
        0.6904847000       467.4912515951         3.2594518022         1.6798511273         0.1555163314       509.9891909035       507.8308288275        -9.9891909035         1.3917226017
        0.6954192000       495.0769342793         3.2942082562         1.6696418199         0.1835869834       494.7514186263       505.2200733838         5.2485813737         1.3993761929
        0.7004944000       473.7386846446         3.2672500965         1.6772988005         0.2193132679       506.1797478342       502.9468829522        -6.1797478342         1.3968249959
        0.7054401000       479.5697765759         3.2745666980         1.6747464736         0.2499357974       502.3703047649       503.5818874745        -2.3703047649         1.3917226017
        0.7104319000       456.0273916155         3.2452488826         1.6824034542         0.2933177142       513.7986339728       505.7346369280       -13.7986339728         1.3942737988
        0.7154311000       482.5110066369         3.2782713738         1.6721941467         0.3290439986       498.5608616956       505.9474508829         1.4391383044         1.3993761929
        0.7204960000       429.5951447849         3.2130011196         1.6900604347         0.3647702830       525.2269631807       508.7905400623       -25.2269631807         1.3993761929
        0.7254304000       490.8669875108         3.2888489900         1.6670894930         0.3928409351       490.9419755570       508.4529574630         9.0580244430         1.4044785871
        0.7304438000       501.1063500934         3.3019193806         1.6645371662         0.4260153420       487.1325324877       499.1700291450        12.8674675123         1.4070297842
        0.7354286000       489.5911219231         3.2872288102         1.6696418199         0.4540859941       494.7514186263       495.2360778521         5.2485813737         1.3993761929
        0.7404357000       475.8717584271         3.2699222903         1.6747464736         0.4923641560       502.3703047649       496.8257050415        -2.3703047649         1.3968249959
        0.7454838000       490.4238041598         3.2882859962         1.6696418199         0.5280904404       494.7514186263       497.6553085060         5.2485813737         1.3993761929
        0.7504412000       507.1799852182         3.3097302105         1.6645371662         0.5561610925       487.1325324877       494.4455670341        12.8674675123         1.3942737988
        0.7554404000       495.6647570478         3.2949581760         1.6696418199         0.5944392543       494.7514186263       492.7704493317         5.2485813737         1.3917226017
        0.7604474000       512.4209381062         3.3165055804         1.6645371662         0.6276136613       487.1325324877       491.8962296036        12.8674675123         1.3917226017
        0.7654322000       485.6679376587         3.2822584290         1.6747464736         0.6684437007       502.3703047649       493.2613367249        -2.3703047649         1.3917226017
        0.7704891000       462.1255526983         3.2527871035         1.6824034542         0.7016181076       513.7986339728       500.3484905950       -13.7986339728         1.3942737988
        0.7754938000       442.8958508880         3.2291436317         1.6875081079         0.7347925146       521.4175201114       508.6005482285       -21.4175201114         1.3942737988
        0.7805210000       535.7453058312         3.3470690834         1.6543278587         0.7679669216       471.8947602104       502.8897541679        28.1052397896         1.3942737988
        0.7854948000       505.7816898964         3.3079280945         1.6670894930         0.8087969609       490.9419755570       492.6239741835         9.0580244430         1.3917226017
        0.7904528000       516.0210524791         3.3211789748         1.6645371662         0.8343157355       487.1325324877       490.9091114563        12.8674675123         1.3993761929
        0.7954398000       489.2680520315         3.2868188477         1.6747464736         0.8700420199       502.3703047649       492.7461740249        -2.3703047649         1.3866202076
        0.8004257000       511.4389839028         3.3152336152         1.6670894930         0.8981126720       490.9419755570       494.6155853227         9.0580244430         1.3993761929
        0.8054909000       506.4405742083         3.3087769709         1.6696418199         0.9312870789       494.7514186263       493.7698543039         5.2485813737         1.3968249959
        0.8106115000       485.1023245736         3.2815432678         1.6772988005         0.9695652408       506.1797478342       496.9711790382        -6.1797478342         1.3968249959
        0.8154925000       506.1711887821         3.3084298446         1.6696418199         1.0052915252       494.7514186263       498.6419041669         5.2485813737         1.3942737988
        0.8204386000       484.8329391474         3.2812027828         1.6772988005         1.0308102998       506.1797478342       499.5138314742        -6.1797478342         1.4044785871
        0.8254301000       528.7584617717         3.3378420968         1.6619848393         1.0588809519       483.3230894183       497.2368530879        16.6769105817         1.4044785871
        0.8304262000       518.3453012642         3.3242045543         1.6670894930         1.0920553588       490.9419755570       492.4058314296         9.0580244430         1.4044785871
        0.8355007000       513.3468915696         3.3177060760         1.6696418199         1.1226778884       494.7514186263       492.6166156719         5.2485813737         1.3942737988
        0.8404898000       537.7219587667         3.3496908601         1.6619848393         1.1533004179       483.3230894183       490.9052711554        16.6769105817         1.3993761929
        0.8454401000       519.6899121206         3.3259579300         1.6696418199         1.1941304572       494.7514186263       490.0121451764         5.2485813737         1.3993761929
        0.8504166000       513.5894347632         3.3180207045         1.6721941467         1.2170973543       498.5608616956       493.1887351658         1.4391383044         1.3968249959
        0.8555030000       514.0057758815         3.3185609515         1.6721941467         1.2604792711       498.5608616956       495.7572264720         1.4391383044         1.3968249959
        0.8604801000       552.5165476929         3.3694762572         1.6594325125         1.2859980457       479.5136463490       492.5443105588        20.4863536510         1.3968249959
        0.8654908000       512.7299102938         3.3169060461         1.6747464736         1.3166205752       502.3703047649       491.7782110452        -2.3703047649         1.3993761929
        0.8704353000       527.2819560265         3.3359001339         1.6696418199         1.3523468597       494.7514186263       495.0210943116         5.2485813737         1.3993761929
        0.8754202000       513.5625925305         3.3179858811         1.6747464736         1.3880731441       502.3703047649       496.7135082377        -2.3703047649         1.3993761929
        0.8804264000       535.7335244018         3.3470534720         1.6670894930         1.4237994285       490.9419755570       496.6860797314         9.0580244430         1.3993761929
        0.8854805000       515.4973424300         3.3204981520         1.6747464736         1.4544219580       502.3703047649       496.6717651902        -2.3703047649         1.3866202076
        0.8904242000       514.8116158855         3.3196072146         1.6747464736         1.4952519974       502.3703047649       499.3963192889        -2.3703047649         1.3917226017
        0.8954823000       491.2692309251         3.2893601698         1.6824034542         1.5284264043       513.7986339728       503.5502493618       -13.7986339728         1.3917226017
        0.9004862000       510.1339598078         3.3135449677         1.6747464736         1.5590489338       502.3703047649       505.7181254540        -2.3703047649         1.3891714046
        0.9054917000       517.0671194019         3.3225398666         1.6721941467         1.5947752183       498.5608616956       503.2068091322         1.4391383044         1.3840690105
        0.9104395000       517.4834605203         3.3230818834         1.6721941467         1.6228458703       498.5608616956       500.9855145417         1.4391383044         1.3993761929
        0.9154909000       487.4242570841         3.2844814084         1.6824034542         1.6560202773       513.7986339728       503.4689525211       -13.7986339728         1.3917226017
        0.9204237000       506.2889859669         3.3085816258         1.6747464736         1.6866428068       502.3703047649       505.6756978074        -2.3703047649         1.3917226017
        0.9254910000       551.3165762540         3.3678606848         1.6594325125         1.7121615814       479.5136463490       498.6312923381        20.4863536510         1.4019273900
        0.9304248000       549.6243695480         3.3655856665         1.6619848393         1.7427841109       483.3230894183       490.4015444775        16.6769105817         1.3968249959
        0.9354364000       523.9734367633         3.3315585937         1.6721941467         1.7810622728       498.5608616956       490.6599323843         1.4391383044         1.4070297842
        0.9404272000       493.9142333272         3.2927261041         1.6824034542         1.8142366797       513.7986339728       498.0801803691       -13.7986339728         1.3968249959
        0.9454803000       520.3978483486         3.3268819780         1.6721941467         1.8474110867       498.5608616956       501.9527005904         1.4391383044         1.4044785871
        0.9504928000       505.5764171897         3.3076637361         1.6772988005         1.8805854937       506.1797478342       502.1523631794        -6.1797478342         1.3993761929
        0.9554909000       549.5019398140         3.3654212190         1.6619848393         1.9061042683       483.3230894183       498.6138646655        16.6769105817         1.3917226017
        0.9604368000       523.8510070293         3.3313982009         1.6721941467         1.9443824302       498.5608616956       494.9458236452         1.4391383044         1.3942737988
        0.9654945000       531.8862342862         3.3419650012         1.6696418199         1.9750049597       494.7514186263       495.7635506807         5.2485813737         1.3917226017
        0.9705007000       487.6913262357         3.2848197429         1.6849557810         2.0132831215       517.6080770421       500.7436850249       -17.6080770421         1.3942737988
        0.9754893000       528.3106458714         3.3372528193         1.6696418199         2.0439056511       494.7514186263       503.3427451900         5.2485813737         1.4019273900
        0.9804937000       537.4479407912         3.3493271090         1.6670894930         2.0796319355       490.9419755570       498.3244329554         9.0580244430         1.4019273900
        0.9854850000       517.2117588194         3.3227281424         1.6747464736         2.1128063424       502.3703047649       497.5267980682        -2.3703047649         1.3968249959
        0.9904877000       501.2882599977         3.3021526879         1.6798511273         2.1485326269       509.9891909035       501.6638983624        -9.9891909035         1.3942737988
        0.9955026000       521.2550565433         3.3280016970         1.6721941467         2.1766032789       498.5608616956       502.9123163527         1.4391383044         1.3891714046
        1.0004161000       514.0525115230         3.3186216092         1.6747464736         2.2174333183       502.3703047649       501.7424978983        -2.3703047649         1.3968249959
        1.0054917000       490.5101265626         3.2883956375         1.6824034542         2.2378483379       513.7986339728       504.7746860822       -13.7986339728         1.3968249959
        1.0104348000       532.2315138612         3.3424208980         1.6670894930         2.2710227449       490.9419755570       503.6251166378         9.0580244430         1.3993761929
        1.0154927000       511.9953318894         3.3159541321         1.6747464736         2.3169565392       502.3703047649       500.2931483018        -2.3703047649         1.4070297842
        1.0204844000       488.4529469291         3.2857850383         1.6824034542         2.3552347011       513.7986339728       504.0182914669       -13.7986339728         1.3993761929
        1.0255108000       446.3665867029         3.2333837569         1.6951650884         2.3909609855       532.8458493193       513.2477889360       -32.8458493193         1.4019273900
        1.0304898000       505.4342941031         3.3074807337         1.6721941467         2.4190316375       498.5608616956       514.4218307899         1.4391383044         1.3942737988
        1.0354366000       498.2317490828         3.2982377256         1.6747464736         2.4445504121       502.3703047649       507.7491472026        -2.3703047649         1.3866202076
        1.0404861000       482.3082502610         3.2780156814         1.6798511273         2.4828285740       509.9891909035       506.9987946911        -9.9891909035         1.3866202076
        1.0455104000       487.0372745294         3.2839913053         1.6772988005         2.5236586133       506.1797478342       507.5178714395        -6.1797478342         1.3917226017
