% Stabilization Loop  omega_cmd=0 rad/s
% Kp_stab=1.4421  Ki_stab=42.5092  (Tustin integrator)
% LPF=ON  fc=20.0 Hz
% Vg_offset=1.338618V  K_gimbal=26.049690  samples=601

Time[s]               OmegaU[deg/s]           Vc[V]                  Vg[V]                  Pot[V]                 Omega_h[deg/s]         omega_LPF[deg/s]       Error[deg/s]           disturbance[V]      
        0.2754589000       484.8795760492         3.2812617229         1.6747464736         5.0091872584       501.6846050124       490.8235212521         9.1764787479         1.3993761929
        0.2804429000       481.6096738164         3.2771350683         1.6696418199         5.0066353810       494.0657188738       494.1950125431         5.8049874569         1.4044785871
        0.2854597000       478.7090235144         3.2734843260         1.6772988005         5.0091872584       505.4940480817       496.8652200228         3.1347799772         1.3917226017
        0.2904408000       468.7571981485         3.2610286446         1.6849557810         1.1226778884       516.9223772896       503.7228120313        -3.7228120313         1.3968249959
        0.2954556000       461.0144265717         3.2514107357         1.6798511273         1.1175741334       509.3034911510       508.2123651111        -8.2123651111         1.3917226017
        0.3004415000       461.2812899572         3.2517411865         1.6747464736        -0.0052519485       501.6846050124       506.9126984672        -6.9126984672         1.3993761929
        0.3054794000       465.0924429261         3.2564685277         1.6721941467         0.0049555613       497.8751619431       503.5023965714        -3.5023965714         1.4019273900
        0.3104583000       464.2836683268         3.2554640595         1.6798511273         0.0024036839       509.3034911510       503.5439590486        -3.5439590486         1.4070297842
        0.3154728000       460.6766996672         3.2509926419         1.6772988005         0.0253705810       505.4940480817       505.3869996724        -5.3869996724         1.3993761929
        0.3204416000       455.2222733459         3.2442564807         1.6849557810         0.0585449879       516.9223772896       508.1702057144        -8.1702057144         1.3917226017
        0.3254556000       454.0568225606         3.2428210905         1.6721941467         0.0866156400       497.8751619431       507.8013709708        -7.8013709708         1.3917226017
        0.3304362000       458.3369755545         3.2480993757         1.6747464736         0.1172381695       501.6846050124       503.9661819122        -3.9661819122         1.3993761929
        0.3354539000       464.8232873007         3.2561341703         1.6645371662         0.1580682088       486.4468327352       499.2326274993         0.7673725007         1.4019273900
        0.3404383000       465.9913203301         3.2575857053         1.6798511273         0.1912426158       509.3034911510       498.5836036053         1.4163963947         1.4044785871
        0.3454446000       461.1765711207         3.2516115068         1.6747464736         0.2295207777       501.6846050124       501.8875869462        -1.8875869462         1.3942737988
        0.3504675000       456.6954462851         3.2460728377         1.6824034542         0.2677989396       513.1129342203       504.5225630021        -4.5225630021         1.3968249959
        0.3554346000       455.0150036896         3.2440011032         1.6721941467         0.3009733466       497.8751619431       504.9870440539        -4.9870440539         1.3993761929
        0.3604538000       459.2199502018         3.2491905868         1.6721941467         0.3315958761       497.8751619431       501.5867504698        -1.5867504698         1.3942737988
        0.3654548000       461.6303798706         3.2521735678         1.6721941467         0.3622184056       497.8751619431       499.8121863730         0.1878136270         1.4019273900
        0.3704490000       470.1545991328         3.2627712010         1.6594325125         0.3928409351       478.8279465966       494.3326925902         5.6673074098         1.3917226017
        0.3754542000       478.6071251707         3.2733562456         1.6670894930         0.4336709744       490.2562758045       489.6516741811        10.3483258189         1.3968249959
        0.3804689000       477.5389053469         3.2720142393         1.6721941467         0.4745010138       497.8751619431       491.7620927193         8.2379072807         1.3942737988
        0.3854448000       471.9442086886         3.2650058847         1.6772988005         0.5076754207       505.4940480817       496.5061891994         3.4938108006         1.3968249959
        0.3904563000       471.6733543600         3.2646674489         1.6670894930         0.5357460728       490.2562758045       497.1607148460         2.8392851540         1.3942737988
        0.3954458000       480.2083146427         3.2753701676         1.6619848393         0.5714723572       482.6373896659       492.0382530230         7.9617469770         1.3917226017
        0.4004640000       481.8096845597         3.2773871430         1.6747464736         0.5995430093       501.6846050124       492.0969388539         7.9030611461         1.3968249959
        0.4054333000       480.6218973261         3.2758908166         1.6670894930         0.6352692937       490.2562758045       493.9489159084         6.0510840916         1.4019273900
        0.4104528000       483.2316262701         3.2791805039         1.6696418199         0.6735474556       494.0657188738       493.0940862100         6.9059137900         1.4070297842
        0.4154552000       488.2103446512         3.2854774875         1.6619848393         0.7143774949       482.6373896659       490.8266131730         9.1733868270         1.3968249959
        0.4204623000       491.9923961987         3.2902796486         1.6696418199         0.7347925146       494.0657188738       489.6432517537        10.3567482463         1.4019273900
        0.4254486000       499.3801178190         3.2997073443         1.6543278587         0.7679669216       471.2090604579       486.2936478742        13.7063521258         1.3917226017
        0.4304615000       506.4101386667         3.3087377478         1.6670894930         0.8113488384       490.2562758045       483.6348631184        16.3651368816         1.3942737988
        0.4354433000       506.3967189446         3.3087204538         1.6645371662         0.8394194904       486.4468327352       485.8899813010        14.1100186990         1.3917226017
        0.4404539000       504.7533169353         3.3066042177         1.6721941467         0.8725938974       497.8751619431       488.8882446676        11.1117553324         1.4019273900
        0.4454396000       507.5123877178         3.3101589524         1.6594325125         0.9057683043       478.8279465966       488.6316452347        11.3683547653         1.4044785871
        0.4504817000       511.5461016529         3.3153723125         1.6696418199         0.9338389564       494.0657188738       487.5870548142        12.4129451858         1.3891714046
        0.4554610000       507.9782073284         3.3107600017         1.6721941467         0.9695652408       497.8751619431       491.5952725834         8.4047274166         1.3942737988
        0.4604399000       507.9357283659         3.3107051802         1.6670894930         1.0001877703       490.2562758045       492.7764286459         7.2235713541         1.4019273900
        0.4654598000       509.9266730523         3.3132769362         1.6696418199         1.0359140547       494.0657188738       492.4821820469         7.5178179531         1.4070297842
        0.4704508000       513.1723924674         3.3174797589         1.6645371662         1.0716403392       486.4468327352       491.4179441142         8.5820558858         1.3993761929
        0.4754449000       511.6262633829         3.3154761159         1.6772988005         1.1073666236       505.4940480817       493.5945583634         6.4054416366         1.3917226017
        0.4804547000       508.4087212854         3.3113157270         1.6696418199         1.1328853982       494.0657188738       496.5518516613         3.4481483387         1.3866202076
        0.4854435000       505.3418366777         3.3073616953         1.6798511273         1.1711635601       509.3034911510       499.0058951925         0.9941048075         1.3917226017
        0.4904568000       502.1600177335         3.3032712945         1.6721941467         1.1915785797       497.8751619431       501.1972999410        -1.1972999410         1.3968249959
        0.4954499000       491.6743339077         3.2898751702         1.6951650884         1.2273048642       532.1601495669       507.8050117214        -7.8050117214         1.4019273900
        0.5004666000       486.0859575091         3.2827872038         1.6696418199         1.2655830261       494.0657188738       510.3428061529       -10.3428061529         1.3968249959
        0.5054345000       495.9375550228         3.2953063359         1.6696418199         1.2911018006       494.0657188738       502.5604955661        -2.5604955660         1.3942737988
        0.5104848000       497.4518176736         3.2972404885         1.6772988005         1.3319318400       505.4940480817       501.2310447545        -1.2310447545         1.3917226017
        0.5154539000       492.6242003978         3.2910834541         1.6798511273         1.3727618793       509.3034911510       504.1799231174        -4.1799231174         1.3942737988
        0.5204872000       493.5830572068         3.2923042222         1.6696418199         1.3957287765       494.0657188738       502.9868754810        -2.9868754810         1.4019273900
        0.5254500000       495.3223433505         3.2945212904         1.6772988005         1.4314550609       505.4940480817       501.4535662721        -1.4535662721         1.3840690105
        0.5304752000       493.4322913879         3.2921122049         1.6747464736         1.4671813453       501.6846050124       502.4747041154        -2.4747041154         1.4070297842
        0.5354331000       501.9515993084         3.3030037785         1.6594325125         1.4927001199       478.8279465966       496.6328970176         3.3671029824         1.3968249959
        0.5404505000       503.1576798761         3.3045525552         1.6824034542         1.5284264043       513.1129342203       496.3161669421         3.6838330579         1.4019273900
        0.5454511000       497.1462830294         3.2968500180         1.6721941467         1.5692564437       497.8751619431       500.7042445098        -0.7042445098         1.3968249959
        0.5504790000       499.0909670882         3.2993371603         1.6721941467         1.5947752183       497.8751619431       499.3516192623         0.6483807377         1.4019273900
        0.5554512000       505.9620560436         3.3081604186         1.6619848393         1.6279496252       482.6373896659       495.0030041527         4.9969958473         1.3942737988
        0.5604617000       500.6676973391         3.3013569494         1.6900604347         1.6611240322       524.5412634282       499.1082489379         0.8917510621         1.3840690105
        0.5654510000       496.1298315408         3.2955517816         1.6645371662         1.6942984392       486.4468327352       502.1613917656        -2.1613917656         1.3942737988
        0.5704513000       503.0737233702         3.3044446877         1.6721941467         1.7274728461       497.8751619431       497.3800587124         2.6199412876         1.3993761929
        0.5754597000       497.6237991300         3.2974603269         1.6824034542         1.7657510080       513.1129342203       501.2594742545        -1.2594742545         1.3917226017
        0.5804419000       494.2212500239         3.2931173222         1.6721941467         1.7912697826       497.8751619431       503.2840851791        -3.2840851791         1.3993761929
        0.5854433000       500.3475828312         3.3009466478         1.6670894930         1.8193404347       490.2562758045       498.8766510687         1.1233489313         1.4044785871
        0.5904391000       502.7378124547         3.3040131919         1.6747464736         1.8652742289       501.6846050124       497.4871497654         2.5128502346         1.3993761929
        0.5954512000       501.5745990975         3.3025200089         1.6721941467         1.8907930035       497.8751619431       498.5833388769         1.4166611231         1.3917226017
        0.6004400000       510.8603541930         3.3144846386         1.6568801856         1.9239674105       475.0185035273       492.7806999517         7.2193000483         1.4070297842
        0.6054710000       515.6736818792         3.3207273557         1.6747464736         1.9571418174       501.6846050124       490.6630614124         9.3369385876         1.3891714046
        0.6104299000       508.0889031994         3.3109028713         1.6772988005         1.9954199793       505.4940480817       496.8432955219         3.1567044781         1.3942737988
        0.6154510000       498.1255071014         3.2981018407         1.6849557810         2.0234906314       516.9223772896       503.7113699510        -3.7113699510         1.3866202076
        0.6204293000       503.0672765413         3.3044364051         1.6568801856         2.0566650383       475.0185035273       500.0103197018        -0.0103197018         1.3917226017
        0.6254610000       513.1061257630         3.3173938238         1.6721941467         2.0898394453       497.8751619431       493.5254206284         6.4745793716         1.3993761929
        0.6304415000       505.6219027789         3.3077223100         1.6824034542         2.1255657297       513.1129342203       499.2477943272         0.7522056728         1.3993761929
        0.6354622000       495.5174249418         3.2947701784         1.6824034542         2.1612920142       513.1129342203       505.8769180229        -5.8769180229         1.3917226017
        0.6404429000       490.3215547453         3.2881561363         1.6798511273         2.1944664211       509.3034911510       508.4258870235        -8.4258870235         1.3993761929
        0.6454614000       487.8809762643         3.2850600484         1.6798511273         2.2301927056       509.3034911510       508.8454822358        -8.8454822358         1.3942737988
        0.6504312000       481.4316474208         3.2769107378         1.6875081079         2.2659189900       520.7318203589       511.7964875661       -11.7964875661         1.3968249959
        0.6554893000       483.5900439799         3.2796328970         1.6670894930         2.2914377646       490.2562758045       508.7832001959        -8.7832001959         1.4019273900
        0.6604493000       489.7984251863         3.2874919319         1.6772988005         2.3297159265       505.4940480817       503.5679095164        -3.5679095164         1.4070297842
        0.6654645000       487.6141608715         3.2847219783         1.6772988005         2.3679940883       505.4940480817       504.4888241918        -4.4888241918         1.4044785871
        0.6704508000       478.8655904926         3.2736811439         1.6900604347         2.4037203728       524.5412634282       509.5228106745        -9.5228106745         1.3917226017
        0.6754648000       474.1837885056         3.2678072907         1.6747464736         2.4292391474       501.6846050124       511.2393006091       -11.2393006091         1.3866202076
        0.6804418000       478.8682565006         3.2736844955         1.6747464736         2.4624135543       501.6846050124       506.6710626055        -6.6710626055         1.3891714046
        0.6854474000       476.9116276911         3.2712267708         1.6824034542         2.5006917162       513.1129342203       507.0189898407        -7.0189898407         1.4044785871
        0.6904583000       472.3184898947         3.2654736833         1.6798511273         2.5364180006       509.3034911510       509.0219178055        -9.0219178055         1.3917226017
        0.6954665000       482.8830483603         3.2787406677         1.6568801856         2.5695924076       475.0185035273       500.9604681371        -0.9604681371         1.4044785871
        0.7004298000       490.6032129420         3.2885138795         1.6772988005         2.6027668146       505.4940480817       495.8426391370         4.1573608630         1.4095809812
        0.7054605000       488.5721033432         3.2859361191         1.6696418199         2.6282855892       494.0657188738       497.7250925386         2.2749074614         1.4019273900
        0.7104311000       495.9948515274         3.2953794718         1.6619848393         2.6614599961       482.6373896659       493.2434684707         6.7565315293         1.3917226017
        0.7154608000       501.0524069196         3.3018502037         1.6696418199         2.6997381580       494.0657188738       490.9045736167         9.0954263833         1.3942737988
        0.7204516000       500.6454091593         3.3013283780         1.6696418199         2.7329125650       494.0657188738       492.4159628339         7.5840371661         1.3891714046
        0.7254354000       499.6259879481         3.3000221953         1.6721941467         2.7686388494       497.8751619431       494.1154099146         5.8845900854         1.3917226017
        0.7304418000       496.6833270802         3.2962585710         1.6747464736         2.8094688888       501.6846050124       496.8236765610         3.1763234390         1.3917226017
        0.7355053000       490.9397702117         3.2889414702         1.6798511273         2.8400914183       509.3034911510       500.9691064478        -0.9691064478         1.3917226017
        0.7404359000       491.6141716840         3.2897986752         1.6670894930         2.8681620703       490.2562758045       500.4005217649        -0.4005217649         1.4070297842
        0.7454523000       497.6287582057         3.2974666664         1.6696418199         2.9115439871       494.0657188738       496.4610860987         3.5389139013         1.4019273900
        0.7504574000       494.5139717546         3.2934904258         1.6798511273         2.9421665166       509.3034911510       498.9585259567         1.0414740433         1.3968249959
        0.7554564000       487.0769603255         3.2840415585         1.6798511273         2.9651334138       509.3034911510       503.9046032721        -3.9046032721         1.4019273900
        0.7604797000       483.6603229174         3.2797216195         1.6772988005         3.0059634531       505.4940480817       505.5752146823        -5.5752146823         1.4070297842
        0.7654577000       485.3555497347         3.2818634014         1.6721941467         3.0391378601       497.8751619431       503.7150579906        -3.7150579906         1.3993761929
        0.7704597000       483.2489435423         3.2792023584         1.6824034542         3.0774160220       513.1129342203       504.5656188546        -4.5656188546         1.3942737988
        0.7754432000       483.0012882253         3.2788898478         1.6696418199         3.1054866740       494.0657188738       504.0988393977        -4.0988393977         1.3942737988
        0.7804695000       489.5576104239         3.2871862799         1.6696418199         3.1361092035       494.0657188738       499.3018595245         0.6981404755         1.3840690105
        0.7854444000       492.1722452986         3.2905084130         1.6721941467         3.1743873654       497.8751619431       497.7090599154         2.2909400846         1.3917226017
        0.7904927000       489.7160813983         3.2873874104         1.6772988005         3.2101136498       505.4940480817       499.6098254618         0.3901745382         1.3942737988
        0.7954421000       492.4932463746         3.2909168119         1.6645371662         3.2381843019       486.4468327352       497.8697828888         2.1302171112         1.4044785871
        0.8004521000       499.9923553977         3.3004914812         1.6670894930         3.2637030765       490.2562758045       493.3189802741         6.6810197259         1.4070297842
        0.8054264000       507.9098912117         3.3106718369         1.6594325125         3.2968774834       478.8279465966       489.1226323687        10.8773676313         1.3917226017
        0.8104625000       515.0228541290         3.3198816069         1.6645371662         3.3428112777       486.4468327352       486.0219441387        13.9780558613         1.4044785871
        0.8154439000       512.0390315676         3.3160107426         1.6747464736         3.3708819297       501.6846050124       489.8677890497        10.1322109503         1.3917226017
        0.8204649000       506.8546739175         3.3093107428         1.6721941467         3.4040563367       497.8751619431       494.6069045980         5.3930954020         1.3866202076
        0.8254526000       501.3512722863         3.3022335129         1.6798511273         3.4372307437       509.3034911510       498.9015303029         1.0984696971         1.3917226017
        0.8304526000       499.5244388078         3.2998921471         1.6696418199         3.4678532732       494.0657188738       500.2321585292        -0.2321585292         1.4044785871
        0.8354419000       499.8099134360         3.3002577688         1.6772988005         3.5061314351       505.4940480817       500.0159192930        -0.0159192930         1.4044785871
        0.8404535000       494.3410094437         3.2932699558         1.6798511273         3.5393058420       509.3034911510       503.5457666943        -3.5457666943         1.3917226017
        0.8454547000       486.5048015705         3.2833172180         1.6849557810         3.5724802490       516.9223772896       508.1199677075        -8.1199677075         1.4044785871
        0.8504426000       483.9027730994         3.2800277390         1.6747464736         3.6082065334       501.6846050124       508.6858273644        -8.6858273644         1.3942737988
        0.8554539000       485.8295722483         3.2824628657         1.6772988005         3.6337253080       505.4940480817       506.2491166934        -6.2491166934         1.3993761929
        0.8604365000       485.0603244081         3.2814901771         1.6772988005         3.6720034699       505.4940480817       505.8881074815        -5.8881074815         1.3917226017
        0.8654436000       484.1005526923         3.2802775057         1.6772988005         3.7102816318       505.4940480817       505.6997019894        -5.6997019894         1.3993761929
        0.8704521000       484.4514137201         3.2807206992         1.6747464736         3.7434560388       501.6846050124       504.6907010014        -4.6907010014         1.3942737988
        0.8754436000       482.8597065424         3.2787112198         1.6798511273         3.7766304457       509.3034911510       505.0747928466        -5.0747928466         1.3993761929
        0.8806046000       478.6505763774         3.2734108599         1.6798511273         3.8098048527       509.3034911510       507.0965945989        -7.0965945989         1.3917226017
        0.8854418000       478.3285879688         3.2730061984         1.6747464736         3.8429792597       501.6846050124       506.3303939567        -6.3303939567         1.3942737988
        0.8904553000       483.2424920953         3.2791942166         1.6696418199         3.8736017892       494.0657188738       502.2878253764        -2.2878253764         1.3993761929
        0.8954341000       494.4833029103         3.2934513306         1.6594325125         3.9118799510       478.8279465966       494.7140179363         5.2859820637         1.4070297842
        0.9004876000       505.9572035378         3.3081541678         1.6619848393         3.9425024806       482.6373896659       488.0293326028        11.9706673972         1.3993761929
        0.9054856000       508.2629804711         3.3111275738         1.6696418199         3.9782287650       494.0657188738       488.1833914370        11.8166085630         1.3942737988
        0.9107630000       499.3695472805         3.2996938096         1.6824034542         4.0165069269       513.1129342203       495.5491915861         4.4508084139         1.4070297842
        0.9154516000       497.1835697095         3.2968976642         1.6645371662         4.0522332113       486.4468327352       497.5719465012         2.4280534988         1.3891714046
        0.9204821000       504.5254945362         3.3063111002         1.6670894930         4.0752001084       490.2562758045       493.1635437663         6.8364562337         1.3917226017
        0.9254695000       505.3106761810         3.3073215786         1.6721941467         4.1185820252       497.8751619431       493.5948867191         6.4051132809         1.3917226017
        0.9304406000       497.8631141695         3.2977662929         1.6824034542         4.1441007998       513.1129342203       499.2840476764         0.7159523236         1.3917226017
        0.9354552000       496.2381555742         3.2956900787         1.6670894930         4.1772752068       490.2562758045       500.4317888201        -0.4317888201         1.4044785871
        0.9404420000       482.5283417710         3.2782932370         1.7053743959         4.2206571236       547.3979218441       509.2268522942        -9.2268522942         1.4019273900
        0.9454595000       470.6400247045         3.2633770129         1.6721941467         4.2461758982       497.8751619431       515.6382186244       -15.6382186244         1.3942737988
        0.9504403000       484.6963590908         3.2810301858         1.6645371662         4.2819021826       486.4468327352       504.4134199473        -4.4134199473         1.3866202076
        0.9555747000       492.8287666774         3.2913438091         1.6721941467         4.3125247121       497.8751619431       498.5553596849         1.4446403151         1.3866202076
        0.9604584000       492.2293048450         3.2905809993         1.6747464736         4.3559066289       501.6846050124       499.1408222012         0.8591777988         1.3917226017
        0.9654756000       491.9388229054         3.2902115115         1.6721941467         4.3865291584       497.8751619431       499.4463666302         0.5536333698         1.3866202076
        0.9704428000       496.0397863126         3.2954368313         1.6670894930         4.4222554428       490.2562758045       496.8738012024         3.1261987976         1.3840690105
        0.9754671000       494.5528761040         3.2935400208         1.6798511273         4.4426704625       509.3034911510       498.2632411231         1.7367588769         1.3891714046
        0.9804403000       495.2093120796         3.2943771035         1.6645371662         4.4860523793       486.4468327352       498.0776948605         1.9223051395         1.3993761929
        0.9854565000       505.6382761768         3.3077433953         1.6619848393         4.5141230314       482.6373896659       491.6061367611         8.3938632389         1.3993761929
        0.9904414000       507.0115952237         3.3095130668         1.6747464736         4.5524011933       501.6846050124       491.8714236196         8.1285763804         1.3968249959
        0.9954963000       495.8343407244         3.2951745980         1.6849557810         4.5957831101       516.9223772896       500.2059469513        -0.2059469513         1.3891714046
        1.0004291000       493.2858532973         3.2919257244         1.6670894930         4.6161981297       490.2562758045       501.8235896165        -1.8235896165         1.3942737988
        1.0054685000       497.2313400566         3.2969587092         1.6747464736         4.6646838015       501.6846050124       499.0251144184         0.9748855816         1.4019273900
        1.0104527000       491.2395353229         3.2893224257         1.6824034542         4.6978582084       513.1129342203       503.0286799446        -3.0286799446         1.3942737988
        1.0154686000       488.7706907137         3.2861879478         1.6721941467         4.7284807379       497.8751619431       504.2074080687        -4.2074080687         1.3866202076
        1.0204485000       493.9742460069         3.2928025672         1.6696418199         4.7616551449       494.0657188738       500.2691948290        -0.2691948290         1.3917226017
        1.0254598000       502.7396530817         3.3040155559         1.6619848393         4.7922776744       482.6373896659       494.5711987009         5.4288012991         1.3993761929
        1.0304419000       507.0878583496         3.3096114061         1.6721941467         4.8305558363       497.8751619431       492.5081717255         7.4918282745         1.3993761929
        1.0354779000       499.0667786956         3.2993061976         1.6824034542         4.8764896306       513.1129342203       498.7169068212         1.2830931788         1.3917226017
        1.0404550000       484.4519299138         3.2807213513         1.6900604347         4.9147677924       524.5412634282       508.3318801543        -8.3318801543         1.3993761929
        1.0454489000       474.9114169703         3.2687186189         1.6824034542         4.9504940769       513.1129342203       513.3497958272       -13.3497958272         1.4019273900
