% Stabilization Loop  omega_c=0 rad/s
% Kp_stab=1.0288  Ki_stab=29.5203  (Tustin integrator)
% Vg_offset=1.338631V  K_gimbal=26.049690  samples=2001

Time[s]               OmegaU[deg/s]           Vc[V]                  Vg[V]                  Pot[V]                 Omega_h[deg/s]         omega_LPF[deg/s]       Error[deg/s]           disturbance[V]      
        0.2304440000        91.9454744455         2.8309200499         1.3990951731         1.9647974498        90.2457063119         1.7330840706         0.7015972119         1.3993761929
        0.2354284000        84.5552310737         2.8224533379         1.4169614611         1.9826605920       116.9118077970         1.8517049645        -6.0948793664         1.3917226017
        0.2404382000        85.5365101801         2.8235796298         1.4067521537         1.9852124695       101.6740355198         1.8219319337        -4.3890103624         1.3917226017
        0.2454277000        82.8022673228         2.8204396978         1.4118568074         1.9903162244       109.2929216584         1.8549582759        -6.2812803834         1.3993761929
        0.2504332000        82.2145737074         2.8197641401         1.4093044805         1.9979718568       105.4834785891         1.8495853249        -5.9734329680         1.3968249959
        0.2554435000        81.5413420556         2.8189899632         1.4093044805         2.0056274892       105.4834785891         1.8462856321        -5.7843744947         1.3993761929
        0.2604561000        80.8155788906         2.8181550263         1.4093044805         2.0132831215       105.4834785891         1.8442591902        -5.6682679285         1.3993761929
        0.2654361000        81.6783203616         2.8191475056         1.4067521537         2.0209387539       101.6740355198         1.8173592570        -4.1270152859         1.3993761929
        0.2704556000        82.1128116083         2.8196471397         1.4067521537         2.0260425088       101.6740355198         1.8008391888        -3.1804850995         1.3942737988
        0.2754369000        83.9050671882         2.8217067348         1.4041998268         2.0336981412        97.8645924505         1.7650382782        -1.1292440212         1.3993761929
        0.2804426000        89.9896654110         2.8286828264         1.3965428462         2.0388018961        86.4362632426         1.6660855481         4.5403297879         1.4044785871
        0.2854526000        89.6366265628         2.8282787277         1.4041998268         2.0413537736        97.8645924505         1.6822819635         3.6123435378         1.3993761929
        0.2904326000        89.5414366283         2.8281697566         1.4041998268         2.0592169158        97.8645924505         1.6922286756         3.0424389199         1.3968249959
        0.2954473000        94.4668970787         2.8338006874         1.3965428462         2.0541131609        86.4362632426         1.6213709537         7.1022873302         1.4044785871
        0.3004265000        86.9189330708         2.8251652511         1.4144091342         2.0668725482       113.1023647277         1.7574431036        -0.6940725682         1.3917226017
        0.3054401000        84.7787859944         2.8227099867         1.4093044805         2.0796319355       105.4834785891         1.7896982878        -2.5421584907         1.3968249959
        0.3104246000        86.3936770684         2.8245629393         1.4041998268         2.0719763031        97.8645924505         1.7581963116        -0.7372282106         1.3993761929
        0.3154517000        85.8862869943         2.8239809399         1.4067521537         2.0821838129       101.6740355198         1.7645054222        -1.0987136209         1.3993761929
        0.3204437000        85.4793387320         2.8235140274         1.4067521537         2.0949432002       101.6740355198         1.7683800392        -1.3207128203         1.4044785871
        0.3254531000        83.5133090072         2.8212567282         1.4093044805         2.1025988326       105.4834785891         1.7964149930        -2.9269973538         1.3917226017
        0.3304388000        86.8558966878         2.8250929768         1.4016475000         2.1025988326        94.0551493812         1.7366658113         0.4963785875         1.3917226017
        0.3354567000        82.7642067415         2.8203959541         1.4118568074         2.1204619748       109.2929216584         1.8025937534        -3.2810142452         1.3891714046
        0.3404512000        84.5843952040         2.8224868213         1.4041998268         2.1153582199        97.8645924505         1.7661158098        -1.1909820312         1.3968249959
        0.3454442000        82.5823186703         2.8201868931         1.4093044805         2.1332213621       105.4834785891         1.7950244608        -2.8473257253         1.3968249959
        0.3504470000        87.5235347458         2.8258583220         1.3990951731         2.1357732396        90.2457063119         1.7101564096         2.0152554252         1.4044785871
        0.3554356000        73.2852168556         2.8094698415         1.4271707685         2.1434288720       132.1495800743         1.9402461237       -11.1679141072         1.3942737988
        0.3604288000        77.2968478764         2.8141017421         1.4041998268         2.1434288720        97.8645924505         1.8506523226        -6.0345674313         1.4044785871
        0.3654368000        83.1236663102         2.8208090477         1.3990951731         2.1485326269        90.2457063119         1.7443191736         0.0578732264         1.3993761929
        0.3704390000        74.2915213134         2.8106328417         1.4195137880         2.1612920142       120.7212508663         1.8842602169        -7.9601579347         1.3917226017
        0.3754473000        77.4118498560         2.8142343537         1.4041998268         2.1689476465        97.8645924505         1.8162696722        -4.0645866738         1.3968249959
        0.3804344000        82.6912922933         2.8203121494         1.3990951731         2.1689476465        90.2457063119         1.7232037409         1.2676984051         1.3891714046
        0.3854438000        83.2475820553         2.8209514321         1.4041998268         2.1791551564        97.8645924505         1.7173599853         1.6025209380         1.3840690105
        0.3904249000        80.4693068377         2.8177565366         1.4093044805         2.1868107888       105.4834785891         1.7650820241        -1.1317504761         1.4044785871
        0.3955308000        86.5546015003         2.8247474911         1.3965428462         2.1944664211        86.4362632426         1.6661124138         4.5387904976         1.3968249959
        0.4004506000        79.7189270048         2.8168927120         1.4144091342         2.2021220535       113.1023647277         1.7849201968        -2.2683940441         1.3942737988
        0.4054816000        81.2577502868         2.8186637554         1.4041998268         2.2072258084        97.8645924505         1.7552619404        -0.5691011265         1.3993761929
        0.4104743000        82.3244105029         2.8198904163         1.4041998268         2.2072258084        97.8645924505         1.7370479020         0.4744864060         1.4044785871
        0.4154524000        76.6180376483         2.8133187961         1.4144091342         2.2276408281       113.1023647277         1.8284838404        -4.7644069648         1.3968249959
        0.4204334000        80.4711652988         2.8177586755         1.4016475000         2.2301927056        94.0551493812         1.7563602672        -0.6320306127         1.3993761929
        0.4254800000        79.9345451726         2.8171409684         1.4067521537         2.2378483379       101.6740355198         1.7633778514        -1.0341085722         1.3968249959
        0.4304493000        81.1304116833         2.8185172631         1.4041998268         2.2429520929        97.8645924505         1.7420321301         0.1889111719         1.3993761929
        0.4354566000        81.9864517014         2.8195018483         1.4041998268         2.2429520929        97.8645924505         1.7289230725         0.9400048436         1.3942737988
        0.4404517000        81.0130280831         2.8183822133         1.4067521537         2.2608152351       101.6740355198         1.7465278346        -0.0686737223         1.3968249959
        0.4454302000        86.8029377805         2.8250322549         1.3965428462         2.2557114802        86.4362632426         1.6547177209         5.1916583081         1.3993761929
        0.4504641000        84.6481558962         2.8225600229         1.4067521537         2.2684708674       101.6740355198         1.7009560682         2.5423961539         1.3942737988
        0.4554262000        89.7125575044         2.8283656473         1.3965428462         2.2761264998        86.4362632426         1.6267307113         6.7951958389         1.4044785871
        0.4604375000        88.7329848452         2.8272440238         1.4041998268         2.2761264998        97.8645924505         1.6581129597         4.9971254515         1.3968249959
        0.4654451000        86.6322555783         2.8248365404         1.4067521537         2.2914377646       101.6740355198         1.7030411878         2.4229276022         1.3917226017
        0.4704558000        83.6260233547         2.8213862121         1.4093044805         2.3041971519       105.4834785891         1.7562884145        -0.6279137582         1.3968249959
        0.4754397000        87.9505568395         2.8263476833         1.3990951731         2.2965415195        90.2457063119         1.6863674238         3.3782639062         1.3917226017
        0.4804610000        89.5411737701         2.8281694557         1.4016475000         2.3067490293        94.0551493812         1.6690822476         4.3686315534         1.3840690105
        0.4854295000        89.2358427444         2.8278198807         1.4041998268         2.3144046617        97.8645924505         1.6841223280         3.5068984230         1.4019273900
        0.4905052000        84.3076541224         2.8221690715         1.4118568074         2.3271640490       109.2929216584         1.7703252001        -1.4321623291         1.3993761929
        0.4954576000        90.4764207869         2.8292398489         1.3965428462         2.3220602941        86.4362632426         1.6693324078         4.3542984297         1.4044785871
        0.5004448000        85.3127748279         2.8233228880         1.4118568074         2.3322678039       109.2929216584         1.7612422596        -0.9117481775         1.3942737988
        0.5054278000        89.7161741329         2.8283697872         1.3990951731         2.3373715588        90.2457063119         1.6894097310         3.2039525451         1.4070297842
        0.5104316000        91.3552249654         2.8302451296         1.4016475000         2.3475790687        94.0551493812         1.6709506211         4.2615816380         1.3942737988
        0.5154398000        91.0796386740         2.8299299345         1.4041998268         2.3552347011        97.8645924505         1.6852697530         3.4411558097         1.3993761929
        0.5204550000        92.6527805514         2.8317285267         1.4016475000         2.3628903334        94.0551493812         1.6684081345         4.4072553867         1.4070297842
        0.5254333000        84.2328883730         2.8220832177         1.4169614611         2.3679940883       116.9118077970         1.8119855024        -3.8191218258         1.3840690105
        0.5304480000        84.5818287895         2.8224838748         1.4067521537         2.3756497207       101.6740355198         1.7975390024        -2.9913983487         1.3891714046
        0.5354301000        84.7007791610         2.8226204360         1.4067521537         2.3833053531       101.6740355198         1.7886669668        -2.4830681532         1.3917226017
        0.5404387000        86.2992514795         2.8244546419         1.4041998268         2.3909609855        97.8645924505         1.7575629460        -0.7009390348         1.3968249959
        0.5454302000        80.9194806334         2.8182745800         1.4144091342         2.3960647404       113.1023647277         1.8410827538        -5.4862715254         1.3968249959
        0.5504665000        86.5939503619         2.8247926146         1.3990951731         2.3960647404        90.2457063119         1.7384422100         0.3945984405         1.3968249959
        0.5554450000        72.8059458713         2.8089156786         1.4271707685         2.4139278826       132.1495800743         1.9576172952       -12.1632089185         1.3993761929
        0.5604524000        73.8525963888         2.8101256616         1.4093044805         2.4215835150       105.4834785891         1.9126313552        -9.5857044149         1.3993761929
        0.5654421000        83.9076602713         2.8217097131         1.3939905194         2.4139278826        82.6268201733         1.7310715180         0.8169079837         1.4070297842
        0.5704480000        82.9684401679         2.8206306715         1.4067521537         2.4266872699       101.6740355198         1.7478472604        -0.1442712529         1.3840690105
        0.5754726000        85.5378236095         2.8235811369         1.4016475000         2.4292391474        94.0551493812         1.7068388876         2.2053354338         1.3993761929
        0.5804983000        84.2128170684         2.8220601691         1.4067521537         2.4343429023       101.6740355198         1.7329652640         0.7084043287         1.3993761929
        0.5854732000        80.0622139571         2.8172879471         1.4118568074         2.4547579220       109.2929216584         1.8003211346        -3.1508027803         1.3840690105
        0.5904655000        75.3631586986         2.8118705318         1.4144091342         2.4598616769       113.1023647277         1.8673418596        -6.9908074620         1.3866202076
        0.5954681000        79.8349107625         2.8170262564         1.4016475000         2.4547579220        94.0551493812         1.7802241601        -1.9993309628         1.3993761929
        0.6004632000        78.0574408907         2.8149786250         1.4093044805         2.4700691867       105.4834785891         1.8036888284        -3.3437574224         1.3993761929
        0.6054342000        76.6535314053         2.8133597431         1.4093044805         2.4828285740       105.4834785891         1.8180991958        -4.1694106556         1.3917226017
        0.6104336000        78.7205684061         2.8157428043         1.4041998268         2.4828285740        97.8645924505         1.7756381742        -1.7365733229         1.4070297842
        0.6154341000        80.1116207537         2.8173448237         1.4041998268         2.4828285740        97.8645924505         1.7495615677        -0.2424938251         1.4070297842
        0.6204628000        82.7082961768         2.8203316933         1.4016475000         2.4930360838        94.0551493812         1.7078916959         2.1450139608         1.3993761929
        0.6254340000        78.1585187965         2.8150951261         1.4118568074         2.5108992261       109.2929216584         1.7849226928        -2.2685370534         1.3993761929
        0.6304390000        78.0766159767         2.8150007265         1.4067521537         2.5185548584       101.6740355198         1.7809189068        -2.0391370171         1.3993761929
        0.6354491000        77.9309723955         2.8148328489         1.4067521537         2.5160029810       101.6740355198         1.7784600600        -1.8982554684         1.4019273900
        0.6404266000        72.8838861572         2.8090058096         1.4144091342         2.5236586133       113.1023647277         1.8539163079        -6.2215800115         1.3942737988
        0.6454490000        67.4173067689         2.8026731325         1.4169614611         2.5389698781       116.9118077970         1.9259117213       -10.3466133441         1.3993761929
        0.6504483000        69.5799665126         2.8051811390         1.4067521537         2.5389698781       101.6740355198         1.8675045631        -7.0001296842         1.4044785871
        0.6554369000        67.5712454834         2.8028517717         1.4118568074         2.5517292654       109.2929216584         1.8829458155        -7.8848482803         1.3917226017
        0.6604264000        70.6706485946         2.8064446369         1.4041998268         2.5466255105        97.8645924505         1.8154624582        -4.0183367215         1.4019273900
        0.6654599000        74.3164742492         2.8106616707         1.4016475000         2.5542811429        94.0551493812         1.7483634398        -0.1738461548         1.3993761929
        0.6704368000        73.6525436540         2.8098944526         1.4067521537         2.5644886527       101.6740355198         1.7584667562        -0.7527235426         1.4044785871
        0.6754525000        73.1494590903         2.8093128872         1.4067521537         2.5746961625       101.6740355198         1.7646715105        -1.1082297762         1.4019273900
        0.6804321000        72.7451549731         2.8088453762         1.4067521537         2.5772480400       101.6740355198         1.7684820390        -1.3265569811         1.4019273900
        0.6854414000        72.4015149365         2.8084479179         1.4067521537         2.5849036724       101.6740355198         1.7708222007        -1.4606383667         1.3968249959
        0.6904260000        67.2328330450         2.8024590347         1.4144091342         2.5976630597       113.1023647277         1.8492256659        -5.9528260218         1.3968249959
        0.6954597000        66.5538755771         2.8016708186         1.4093044805         2.6053186920       105.4834785891         1.8460647545        -5.7717191414         1.3968249959
        0.7004429000        69.0661276901         2.8045855711         1.4041998268         2.6027668146        97.8645924505         1.7928126755        -2.7205997622         1.4019273900
        0.7054567000        64.2475368448         2.7989906580         1.4144091342         2.6180780793       113.1023647277         1.8627306862        -6.7266066867         1.3993761929
        0.7104440000        68.6458784645         2.8040983291         1.4016475000         2.6180780793        94.0551493812         1.7773922981        -1.8370772206         1.3917226017
        0.7154627000        68.4440908412         2.8038643262         1.4067521537         2.6333893441       101.6740355198         1.7762942621        -1.7741643937         1.3993761929
        0.7204398000        74.7078857034         2.8111138223         1.3965428462         2.6282855892        86.4362632426         1.6729981906         4.1442645462         1.3917226017
        0.7254514000        72.8441311309         2.8089598370         1.4067521537         2.6384930990       101.6740355198         1.7121826614         1.8991597465         1.3840690105
        0.7304498000        65.1211347699         2.8000063429         1.4169614611         2.6512524863       116.9118077970         1.8388687725        -5.3594197423         1.3917226017
        0.7354463000        65.8980601317         2.8009091288         1.4067521537         2.6538043638       101.6740355198         1.8140488373        -3.9373422089         1.4044785871
        0.7404442000        66.2798490924         2.8013525941         1.4067521537         2.6589081187       101.6740355198         1.7988061592        -3.0640010864         1.4044785871
        0.7454706000        61.5566752410         2.7958583379         1.4144091342         2.6716675060       113.1023647277         1.8664114671        -6.9374998981         1.3917226017
        0.7504432000        62.7720836664         2.7972738590         1.4067521537         2.6793231383       101.6740355198         1.8309636449        -4.9064892929         1.3993761929
        0.7554289000        66.6646901065         2.8017994899         1.4016475000         2.6793231383        94.0551493812         1.7578831906        -0.7192876975         1.4044785871
        0.7604384000        69.3938467835         2.8049654390         1.4016475000         2.6793231383        94.0551493812         1.7130022580         1.8522003231         1.4070297842
        0.7654571000        71.4084935283         2.8072988829         1.4016475000         2.6869787707        94.0551493812         1.6854395104         3.4314294309         1.4044785871
        0.7704553000        76.2258696394         2.8128663147         1.3965428462         2.6971862806        86.4362632426         1.6172015206         7.3411782498         1.4044785871
        0.7754491000        73.4738252612         2.8096878756         1.4067521537         2.7048419129       101.6740355198         1.6779162270         3.8624818136         1.3815178134
        0.7804315000        73.3091322682         2.8094974895         1.4041998268         2.7124975453        97.8645924505         1.6895475438         3.1960564529         1.4019273900
        0.7854620000        76.5711429356         2.8132646951         1.3990951731         2.7124975453        90.2457063119         1.6453798226         5.7266804715         1.4044785871
        0.7904470000        77.5092322449         2.8143466403         1.4016475000         2.7201531777        94.0551493812         1.6439105134         5.8108656870         1.3993761929
        0.7954344000        60.5955057536         2.7947380743         1.4297230954         2.7405681974       135.9590231436         1.9252179349       -10.3068623147         1.3993761929
        0.8004456000        49.7809936294         2.7820807873         1.4271707685         2.7380163199       132.1495800743         2.0723219562       -18.7353018802         1.3993761929
        0.8054347000        60.7575855570         2.7949270341         1.3965428462         2.7482238297        86.4362632426         1.8547978130        -6.2720865341         1.4044785871
        0.8104406000        68.2711665423         2.8036637698         1.3965428462         2.7431200748        86.4362632426         1.7212096120         1.3819535760         1.3993761929
        0.8154404000        72.0372412043         2.8080264986         1.3990951731         2.7558794621        90.2457063119         1.6648244629         4.6125846464         1.3968249959
        0.8204479000        70.0433598879         2.8057180658         1.4067521537         2.7660869720       101.6740355198         1.7071629263         2.1867693827         1.3942737988
        0.8254341000        75.2065754350         2.8116897379         1.3965428462         2.7711907269        86.4362632426         1.6305425319         6.5767946081         1.3968249959
        0.8304496000        74.2876874251         2.8106284122         1.4041998268         2.7788463592        97.8645924505         1.6604539148         4.8629986042         1.3891714046
        0.8354281000        72.2242264495         2.8082428296         1.4067521537         2.7839501142       101.6740355198         1.7044788396         2.3405562205         1.4044785871
        0.8404497000        82.2070085231         2.8197554423         1.3888858657         2.7916057465        75.0079340347         1.5519278518        11.0810839815         1.3917226017
        0.8454284000        84.8988627141         2.8228478251         1.3965428462         2.7916057465        86.4362632426         1.5352079450        12.0390640788         1.4044785871
        0.8506158000        87.3245339446         2.8256302288         1.3965428462         2.7992613789        86.4362632426         1.5249397410        12.6273888317         1.3968249959
        0.8554147000        87.9659682743         2.8263653423         1.3990951731         2.8094688888        90.2457063119         1.5442891577        11.5187489156         1.4019273900
        0.8604603000        85.6739160072         2.8237372897         1.4041998268         2.8196763986        97.8645924505         1.6074830909         7.8980032512         1.3942737988
        0.8654389000        89.2502163939         2.8278363385         1.3965428462         2.8196763986        86.4362632426         1.5693261092        10.0842372619         1.4044785871
        0.8704282000        87.3567554547         2.8256671626         1.4041998268         2.8375395408        97.8645924505         1.6228590454         7.0170259567         1.3968249959
        0.8754334000        87.9363112387         2.8263313600         1.4016475000         2.8375395408        94.0551493812         1.6300798182         6.6033061468         1.4019273900
        0.8804515000        90.2515884473         2.8289825791         1.3990951731         2.8502989281        90.2457063119         1.6088588812         7.8191762760         1.3993761929
        0.8854536000        87.3667282307         2.8256785938         1.4067521537         2.8477470506       101.6740355198         1.6727927581         4.1560349588         1.3968249959
        0.8904630000        88.7412348245         2.8272534727         1.4016475000         2.8630583154        94.0551493812         1.6607456320         4.8462844438         1.3993761929
        0.8954312000        85.0616521832         2.8230346786         1.4093044805         2.8707139478       105.4834785891         1.7303134255         0.8603434814         1.3993761929
        0.9004393000        90.5934265077         2.8293737225         1.3965428462         2.8630583154        86.4362632426         1.6447599585         5.7621960660         1.3993761929
        0.9054188000        91.5216475055         2.8304354478         1.4016475000         2.8758177027        94.0551493812         1.6435298360         5.8326768952         1.3942737988
        0.9104593000        89.1887531262         2.8277659621         1.4067521537         2.8809214576       101.6740355198         1.6940852474         2.9360651904         1.3993761929
        0.9154341000        89.2814729126         2.8278721267         1.4041998268         2.8911289674        97.8645924505         1.6994774316         2.6271157908         1.4070297842
        0.9204460000        87.8392710931         2.8262201630         1.4067521537         2.8987845998       101.6740355198         1.7284443697         0.9674324912         1.3942737988
        0.9254303000        90.0997581445         2.8288088253         1.4016475000         2.8987845998        94.0551493812         1.6949229815         2.8880665598         1.3968249959
        0.9304530000        83.7227514085         2.8214973244         1.4144091342         2.9140958646       113.1023647277         1.8026136439        -3.2821538870         1.3968249959
        0.9354285000        83.9224906922         2.8217267465         1.4067521537         2.9191996195       101.6740355198         1.7917834587        -2.6616299842         1.3917226017
        0.9404646000        77.4667487518         2.8142976557         1.4169614611         2.9294071293       116.9118077970         1.8877540463        -8.1603396143         1.3917226017
        0.9454417000        83.8842311617         2.8216828034         1.3990951731         2.9268552519        90.2457063119         1.7671044721        -1.2476282114         1.3993761929
        0.9504584000        77.0355967393         2.8138004518         1.4169614611         2.9421665166       116.9118077970         1.8725979291        -7.2919580624         1.3917226017
        0.9554138000        78.3494943962         2.8153152221         1.4067521537         2.9447183941       101.6740355198         1.8347629396        -5.1241728465         1.3891714046
        0.9604358000        79.0610543967         2.8161350545         1.4067521537         2.9523740265       101.6740355198         1.8115273203        -3.7928699257         1.3840690105
        0.9654347000        82.6442321744         2.8202580587         1.4016475000         2.9651334138        94.0551493812         1.7459467517        -0.0353801290         1.3891714046
        0.9704426000        83.5625934481         2.8213133462         1.4041998268         2.9676852912        97.8645924505         1.7313271609         0.8022607250         1.4044785871
        0.9754661000        82.6274432108         2.8202387611         1.4067521537         2.9702371687       101.6740355198         1.7480042585        -0.1532665805         1.3993761929
        0.9804379000        80.3370285669         2.8176042887         1.4093044805         2.9906521883       105.4834785891         1.7839016055        -2.2100330635         1.3993761929
        0.9854454000        83.4804015895         2.8212189231         1.4016475000         2.9829965560        94.0551493812         1.7289809590         0.9366881933         1.3968249959
        0.9904378000        84.1286653688         2.8219635318         1.4041998268         2.9983078207        97.8645924505         1.7209079508         1.3992374860         1.3993761929
        0.9954418000        86.2691717106         2.8244201420         1.4016475000         3.0034115756        94.0551493812         1.6902946371         3.1532511577         1.3891714046
        1.0004267000        86.3015445191         2.8244572719         1.4041998268         3.0034115756        97.8645924505         1.6971495024         2.7604963076         1.4044785871
        1.0054392000        88.0638134587         2.8264774536         1.4016475000         3.0161709629        94.0551493812         1.6757038504         3.9892416571         1.3942737988
        1.0104425000        87.8638991594         2.8262483845         1.4041998268         3.0289303502        97.8645924505         1.6881888559         3.2739035333         1.3993761929
        1.0154314000        89.4835135118         2.8281034448         1.4016475000         3.0289303502        94.0551493812         1.6702008445         4.3045406702         1.3891714046
        1.0204378000        85.9544590098         2.8240591463         1.4093044805         3.0391378601       105.4834785891         1.7361201595         0.5276421312         1.3968249959
        1.0254340000        86.7163797348         2.8249330046         1.4041998268         3.0365859826        97.8645924505         1.7252923513         1.1480298418         1.3993761929
        1.0304318000        82.4436229160         2.8200274619         1.4118568074         3.0570010023       109.2929216584         1.7956089652        -2.8808153640         1.3917226017
        1.0354481000        82.5318468597         2.8201288772         1.4067521537         3.0570010023       101.6740355198         1.7874816722        -2.4151557745         1.3968249959
        1.0404481000        87.3529808194         2.8256628360         1.3990951731         3.0570010023        90.2457063119         1.7055241534         2.2806641537         1.3993761929
        1.0454618000        79.5239801970         2.8166682278         1.4169614611         3.0748641445       116.9118077970         1.8347795799        -5.1251262672         1.3993761929
        1.0504231000        85.0981026278         2.8230765148         1.3990951731         3.0697603896        90.2457063119         1.7345712390         0.6163887423         1.3993761929
