% Designation Loop  psi_cmd=+2.000deg  (absolute, NEUTRAL ref)
% Kp=136.9959  Kd=4.0959  K_pot=68.073520deg/V
% Vg_offset=1.337610V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Psi[deg]            
        0.8553775000     -2105.1962359721         0.0000000000         1.6517755319         2.5491773879         8.1839247391         3.3476779013
        0.8603991000     -2430.9645028264         0.0000000000         1.6466708782         2.5874555498         8.0509500906         5.9534071200
        0.8653949000     -2677.9302629563         0.0000000000         1.6364615707         2.6206299568         7.7850007937         8.2117057762
        0.8704034000     -2830.4905437983         0.0000000000         1.6185952828         2.6487006088         7.3195895241        10.1225738698
        0.8754034000     -3084.8639682564         0.0000000000         1.6134906290         2.6793231383         7.1866148757        12.2071572448
        0.8804173000     -2381.1549150861         0.0000000000         1.5139498816         2.6691156285         4.5936092308        11.5122961198
        0.8854157000      -886.7389937859         1.1775774356         1.3123160600         2.6410449765        -0.6588893831         9.6014280261
        0.8903937000       468.0378183503         3.2079062894         1.1413101606         2.6078705695        -5.1135401063         7.3431293699
        0.8953842000      1649.6066444741         5.0000000000         0.9830658955         2.5849036724        -9.2357542083         5.7796918388
        0.9003865000      1880.9694320406         5.0000000000         0.9958275298         2.5517292654        -8.9033175872         3.5213931826
        0.9053988000      2096.7292470435         5.0000000000         1.0111414909         2.5185548584        -8.5043936418         1.2630945264
        0.9103934000      2343.6950071735         5.0000000000         1.0213507983         2.4853804515        -8.2384443449        -0.9952041297
        0.9153890000      2567.6501304117         5.0000000000         1.0392170863         2.4496541670        -7.7730330753        -3.4272180671
        0.9203885000      2799.0129179781         5.0000000000         1.0519787206         2.4164797601        -7.4405964542        -5.6855167233
        0.9254061000      2777.5775689007         5.0000000000         1.0749496623         2.4037203728        -6.8422105362        -6.5540931295
        0.9303668000      2427.6921520833         5.0000000000         1.1438624875         2.3960647404        -5.0470527820        -7.0752389732
        0.9353978000       927.4438542690         3.8155450599         1.3659149240         2.4113760052         0.7373444257        -6.0329472858
        0.9403954000      -505.3478206845         1.7112923538         1.5496824576         2.4445504121         5.5244317700        -3.7746486296
        0.9453871000     -1711.5025715142         0.0000000000         1.7002697422         2.4751729416         9.4471838994        -1.6900652547
        0.9504105000     -2038.0584822756         0.0000000000         1.6875081079         2.5185548584         9.1147472782         1.2630945264
        0.9553982000     -2151.2175097554         0.0000000000         1.6670894930         2.5440736330         8.5828486844         3.0002473389
        0.9603882000     -2437.5845232475         0.0000000000         1.6594325125         2.5797999174         8.3833867117         5.4322612763
        0.9654043000     -2526.9452699285         0.0000000000         1.6390138976         2.6027668146         7.8514881179         6.9956988075
        0.9704367000     -2931.5160435073         0.0000000000         1.6390138976         2.6461487314         7.8514881179         9.9488585886
        0.9754036000     -2974.0678724979         0.0000000000         1.6109383022         2.6691156285         7.1201275514        11.5122961198
        0.9803947000     -2253.9682028571         0.0000000000         1.5165022085         2.6538043638         4.6600965550        10.4700044323
        0.9853825000      -995.9598017301         0.9602335159         1.3301823480         2.6410449765        -0.1934781135         9.6014280261
        0.9903846000       484.4284348209         3.2249425034         1.1464148143         2.6027668146        -4.9805654578         6.9956988075
        0.9953955000      1596.1777063626         5.0000000000         1.0034845104         2.5772480400        -8.7038556145         5.2585459950
        1.0003962000      1834.9481582573         5.0000000000         1.0111414909         2.5466255105        -8.5043936418         3.1739626201
        1.0054091000      2145.1134525481         5.0000000000         1.0187984715         2.5083473486        -8.3049316692         0.5682334015
        1.0104060000      2202.4806101951         5.0000000000         1.0366647595         2.4904842064        -7.8395203996        -0.6477735672
        1.0154762000      2599.6437194457         5.0000000000         1.0417694132         2.4445504121        -7.7065457511        -3.7746486296
        1.0203936000      2759.6116646159         5.0000000000         1.0545310475         2.4190316375        -7.3741091300        -5.5118014421
        1.0254130000      2872.7706920957         5.0000000000         1.0749496623         2.3935128629        -6.8422105362        -7.2489542545
        1.0303804000      2467.0934054455         5.0000000000         1.1413101606         2.3935128629        -5.1135401063        -7.2489542545
        1.0354055000       917.6732582195         3.7975465257         1.3480486360         2.4241353924         0.2719331561        -5.1643708796
        1.0403967000      -286.9062047959         1.9462533921         1.5139498816         2.4445504121         4.5936092308        -3.7746486296
        1.0453890000     -1421.6661132293         0.0000000000         1.6645371662         2.4675173092         8.5163613602        -2.2112110984
        1.0503837000     -1920.6423660960         0.0000000000         1.6721941467         2.5160029810         8.7158233329         1.0893792452
        1.0553836000     -1994.4001402136         0.0000000000         1.6492232050         2.5389698781         8.1174374148         2.6528167764
        1.0604004000     -2351.3743521949         0.0000000000         1.6492232050         2.5772480400         8.1174374148         5.2585459950
        1.0653936000     -2425.1321263124         0.0000000000         1.6262522633         2.6002149371         7.5190514968         6.8219835262
        1.0703868000     -2530.0958455569         0.0000000000         1.6083859753         2.6231818342         7.0536402272         8.3854210574
        1.0754163000     -2792.6645782503         0.0000000000         1.6007289948         2.6563562412         6.8541782545        10.6437197136
        1.0804044000     -2622.6071678663         0.0000000000         1.5573394382         2.6665637511         5.7238937427        11.3385808385
        1.0853936000     -1308.8068969066         0.0874912507         1.3735719045         2.6461487314         0.9368063984         9.9488585886
        1.0903857000        39.3498948086         2.7419587423         1.2153276394         2.6053186920        -3.1854077037         7.1694140887
        1.0953938000      1220.1310770252         4.5557955185         1.0494263938         2.5874555498        -7.5070837784         5.9534071200
        1.1004029000      1976.1625552356         5.0000000000         0.9958275298         2.5415217556        -8.9033175872         2.8265320576
        1.1053939000      1955.5148500652         5.0000000000         1.0264554521         2.5236586133        -8.1054696965         1.6105250889
        1.1103952000      2383.8839044427         5.0000000000         1.0264554521         2.4777248191        -8.1054696965        -1.5163499735
        1.1154113000      2449.4463703250         5.0000000000         1.0468740669         2.4573097994        -7.5735711027        -2.9060722234
        1.1203808000      2696.4121304550         5.0000000000         1.0570833743         2.4241353924        -7.3076218058        -5.1643708796
        1.1254088000      2816.9788222629         5.0000000000         1.0723973355         2.4011684953        -6.9086978604        -6.7278084108
        1.1304025000      2859.5306512535         5.0000000000         1.1004729309         2.3782015982        -6.1773372939        -8.2912459419
        1.1354343000      2047.3884340460         5.0000000000         1.2255369469         2.3833053531        -2.9194584068        -7.9438153795
        1.1403867000       592.3737661080         3.3409506844         1.4246184417         2.4088241277         2.2665528829        -6.2066625670
        1.1454108000      -802.5919432975         1.3210969309         1.5905196873         2.4496541670         6.5882289576        -3.4272180671
        1.1504014000     -1773.9144617681         0.0000000000         1.7104790496         2.4751729416         9.7131331963        -1.6900652547
        1.1554865000     -2014.2602014768         0.0000000000         1.6875081079         2.5160029810         9.1147472782         1.0893792452
        1.1603928000     -2316.2301875324         0.0000000000         1.6824034542         2.5517292654         8.9817726298         3.5213931826
        1.1654272000     -2547.5929750989         0.0000000000         1.6696418199         2.5849036724         8.6493360086         5.7796918388
        1.1703944000     -2739.5545093031         0.0000000000         1.6543278587         2.6155262019         8.2504120633         7.8642752137
        1.1753892000     -2876.5118175816         0.0000000000         1.6339092439         2.6435968539         7.7185134695         9.7751433073
        1.1804096000     -3052.8703792223         0.0000000000         1.6160429559         2.6742193834         7.2531021999        11.8597266823
        1.1854040000     -2193.1316004174         0.0000000000         1.4909789399         2.6640118736         3.9952233128        11.1648655573
        1.1904068000      -784.1382062626         1.3501385907         1.3072114063         2.6333893441        -0.7918640315         9.0802821824
        1.1953945000       329.1863530933         3.0650420989         1.1795950634         2.5976630597        -4.1162302429         6.6482682450
        1.2003936000      1533.7658161087         5.0000000000         1.0136938178         2.5772480400        -8.4379063176         5.2585459950
        1.2053825000      1772.5362680034         5.0000000000         1.0213507983         2.5466255105        -8.2384443449         3.1739626201
        1.2103812000      1964.4978022076         5.0000000000         1.0366647595         2.5160029810        -7.8395203996         1.0893792452
        1.2153880000      2076.8691857803         5.0000000000         1.0494263938         2.4955879613        -7.5070837784        -0.3003430048
        1.2203945000      2474.0322950309         5.0000000000         1.0545310475         2.4496541670        -7.3741091300        -3.4272180671
        1.2254330000      2634.0002402011         5.0000000000         1.0672926818         2.4241353924        -7.0416725088        -5.1643708796
        1.2304043000      2699.5627060833         5.0000000000         1.0877112966         2.4037203728        -6.5097739150        -6.5540931295
        1.2354019000      2592.7048298604         5.0000000000         1.1285485263         2.3884091080        -5.4459767274        -7.5963848170
        1.2403966000      1176.3037713774         4.4151906202         1.3174207137         2.4164797601        -0.5259147346        -5.6855167233
        1.2453874000      -193.2883694151         2.0513666477         1.4986359205         2.4445504121         4.1946852855        -3.7746486296
        1.2503787000     -1367.4495312108         0.0000000000         1.6517755319         2.4700691867         8.1839247391        -2.0374958172
        1.2553970000     -2014.2602014768         0.0000000000         1.6875081079         2.5160029810         9.1147472782         1.0893792452
        1.2603977000     -2049.4043661393         0.0000000000         1.6543278587         2.5415217556         8.2504120633         2.8265320576
        1.2653822000     -2264.3765372351         0.0000000000         1.6466708782         2.5695924076         8.0509500906         4.7374001513
        1.2704476000     -2519.5376056003         0.0000000000         1.6339092439         2.6053186920         7.7185134695         7.1694140887
        1.2754211000     -2640.1042974083         0.0000000000         1.6185952828         2.6282855892         7.3195895241         8.7328516199
        1.2804322000     -2887.0700575382         0.0000000000         1.6083859753         2.6614599961         7.0536402272        10.9911502760
        1.2855338000     -2835.2164072409         0.0000000000         1.5726533993         2.6793231383         6.1228176880        12.2071572448
        1.2904418000     -1645.4522728818         0.0000000000         1.4169614611         2.6538043638         2.0670909102        10.4700044323
        1.2954011000      -416.2868851605         1.8079971860         1.2587171960         2.6257337117        -2.0551231918         8.5591363386
        1.3004038000       631.4752083132         3.3854913825         1.1106822383         2.6104224470        -5.9113879970         7.5168446512
        1.3053942000      1760.4027402326         5.0000000000         0.9805135686         2.5746961625        -9.3022415326         5.0848307138
