% Designation Loop  psi_cmd=+0.000deg  (absolute, NEUTRAL ref)
% Kp=90.4059  Kd=2.5786  K_pot=68.073520deg/V
% Vg_offset=1.338146V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[deg/s]         Psi[deg]            
        0.0005657000     -5349.6263776058         0.0000000000         1.3327346748         3.3836413170        -8.0760193069        59.4037661479
        0.0055226000     -5400.6821946337         0.0000000000         1.3378393285         3.3887450720        -0.4571331683        59.7511967104
        0.0104609000     -5432.0919687331         0.0000000000         1.3378393285         3.3938488269        -0.4571331683        60.0986272728
        0.0154645000     -5172.8717277142         0.0000000000         1.3072114063         3.3708819297       -46.1704500000        58.5351897417
        0.0204919000     -4685.8410197759         0.0000000000         1.2459555617         3.3300518904      -137.5970836634        55.7557452418
        0.0254330000     -4369.6830961437         0.0000000000         1.2127753126         3.2994293609      -187.1198435644        53.6711618668
        0.0305198000     -3890.5346999633         0.0000000000         1.1617287755         3.2534955666      -263.3087049505        50.5442868045
        0.0354692000     -3403.5637284913         0.0000000000         1.1208915457         3.1999061400      -324.2597940594        46.8962658984
        0.0404607000     -2798.7762359136         0.0000000000         1.0698450086         3.1335573261      -400.4486554456        42.3796685860
        0.0454393000     -2176.2834101136         0.0000000000         1.0060368372         3.0723122670      -495.6847321782        38.2105018362
        0.0504611000     -1416.3280202794         0.0000000000         0.9269147047         2.9983078207      -613.7774673268        33.1727586801
        0.0554502000      -668.1363616159         1.4061492823         0.8426879184         2.9294071293      -739.4890886139        28.4824460866
        0.0604459000        64.3504099980         2.7991102942         0.7584611321         2.8630583154      -865.2007099010        23.9658487743
        0.0654367000       722.1941657763         3.6197261750         0.6895483070         2.7992613789      -968.0556727723        19.6229667432
        0.0704494000       926.2382244893         3.9895827232         0.7303855367         2.7405681974      -907.1045836634        15.6275152746
        0.0754291000      1083.1676220534         4.3340080617         0.7712227664         2.6895306482      -846.1534945545        12.1532096497
        0.0804349000       888.5881660069         3.9149735514         0.8503448990         2.6716675060      -728.0607594060        10.9372026810
        0.0854223000       633.1896079345         3.4827827316         0.9167053972         2.6716675060      -629.0152396040        10.9372026810
        0.0907350000       297.2661684411         3.0597590557         0.9958275298         2.6767712609      -510.9225044555        11.2846332435
        0.0954570000        24.2220136127         2.7517486841         1.0545310475         2.6844268933      -423.3053138614        11.8057790872
        0.1004604000      -229.1760982871         1.9721240791         1.1081299115         2.6920825256      -343.3070094060        12.3269249310
        0.1054390000      -533.6300272148         1.6056106026         1.1668334292         2.7048419129      -255.6898188119        13.1955013372
        0.1104488000      -749.7364994299         1.2664514050         1.2229846200         2.7048419129      -171.8820712871        13.1955013372
        0.1154394000      -802.8524990969         1.1676614499         1.2612695229         2.6895306482      -114.7404252475        12.1532096497
        0.1204738000      -901.0827137401         0.9696477017         1.2867927914         2.6895306482       -76.6459945545        12.1532096497
        0.1254341000      -875.6145416924         1.0227712758         1.3046590794         2.6742193834       -49.9798930693        11.1109179623
        0.1304405000      -612.4531447946         1.4931553172         1.2689265034         2.6538043638      -103.3120960396         9.7211957123
        0.1354412000      -194.1238506402         2.0150340339         1.2051183320         2.6257337117      -198.5481727723         7.8103276186
        0.1404805000       204.5594005855         2.9569017252         1.1464148143         2.5976630597      -286.1653633663         5.8994595250
        0.1454375000       583.5966088826         3.4120087992         1.0928159503         2.5695924076      -366.1636678218         3.9885914313
        0.1504502000       593.3598938806         3.4256516668         1.1106822383         2.5568330203      -339.4975663366         3.1200150251
        0.1555940000       581.4766897774         3.4090646767         1.1464148143         2.5364180006      -286.1653633663         1.7302927751
        0.1605485000       475.3641633762         3.2692859568         1.1821473903         2.5313142457      -232.8331603961         1.3828622126
        0.1654497000       282.8448899687         3.0436363768         1.2280892737         2.5338661232      -164.2631851485         1.5565774939
        0.1704362000         3.9188695549         2.5558719182         1.2842404646         2.5440736330       -80.4554376238         2.2514386189
        0.1754526000      -121.8396997750         2.1107260505         1.3250776943         2.5389698781       -19.5043485149         1.9040080564
        0.1805208000      -375.2378116747         1.8024947387         1.3786765582         2.5466255105        60.4939559406         2.4251539001
        0.1854453000      -333.9452796448         1.8501872343         1.3557056165         2.5542811429        26.2089683168         2.9462997438
        0.1904668000      -396.7648278435         1.7773035722         1.3557056165         2.5644886527        26.2089683168         3.6411608688
        0.1954566000      -241.5969305869         1.9572931627         1.3276300211         2.5568330203       -15.6949054455         3.1200150251
        0.2004449000      -249.4792423449         1.9479625946         1.3378393285         2.5517292654        -0.4571331683         2.7725844626
        0.2054548000       -90.3701892094         2.1566098880         1.3046590794         2.5466255105       -49.9798930693         2.4251539001
        0.2104342000       157.1460571051         2.9043583164         1.2485078886         2.5415217556      -133.7876405941         2.0777233376
        0.2154547000       384.9565240246         3.1599623322         1.2178799663         2.5236586133      -179.5009574258         0.8617163689
        0.2204287000       225.7877344228         2.9803569236         1.2714788303         2.5160029810       -99.5026529703         0.3405705252
        0.2254486000       219.8461323712         2.9737917516         1.2893451183         2.5057954711       -72.8365514852        -0.3542905998
        0.2304339000        58.7366330630         2.7925693916         1.3352870017         2.5032435937        -4.2665762376        -0.5280058810
        0.2354442000      -116.0773071222         2.1189042946         1.3684672508         2.5108992261        45.2561836634        -0.0068600373
        0.2404452000      -121.9591727075         2.1105574865         1.3659149240         2.5134511035        41.4467405941         0.1668552439
        0.2454377000       -21.7882483580         2.2688792165         1.3480486360         2.5083473486        14.7806391089        -0.1805753185
        0.2504170000        35.2091707217         2.7648635306         1.3250776943         2.5134511035       -19.5043485149         0.1668552439
        0.2554554000        62.6777889420         2.7971640812         1.3301823480         2.5057954711       -11.8854623762        -0.3542905998
        0.2604391000       -33.5519795286         2.2482455604         1.3429439823         2.5134511035         7.1617529703         0.1668552439
        0.2654501000        66.6189448210         2.8017463743         1.3250776943         2.5083473486       -19.5043485149        -0.1805753185
        0.2704355000        21.4449933783         2.7484147385         1.3327346748         2.5108992261        -8.0760193069        -0.0068600373
        0.2754474000         5.7401063287         2.5774811505         1.3327346748         2.5134511035        -8.0760193069         0.1668552439
        0.2804569000        31.2680148427         2.7601728086         1.3301823480         2.5108992261       -11.8854623762        -0.0068600373
        0.2854337000       -17.8470924789         2.2976156956         1.3429439823         2.5108992261         7.1617529703        -0.0068600373
        0.2904458000       -96.4312641935         2.1475314691         1.3633625971         2.5108992261        37.6372975248        -0.0068600373
        0.2954881000       -41.3745548203         2.2348639033         1.3327346748         2.5211067359        -8.0760193069         0.6880010877
        0.3004683000       -39.4338451140         2.2381591480         1.3403916554         2.5160029810         3.3523099010         0.3405705252
        0.3054557000       -13.9059366000         2.3443780683         1.3378393285         2.5134511035        -0.4571331683         0.1668552439
        0.3104342000        -0.1417592566         2.5076919822         1.3301823480         2.5160029810       -11.8854623762         0.3405705252
        0.3154507000       -70.8436192133         2.1867142016         1.3403916554         2.5211067359         3.3523099010         0.6880010877
        0.3204570000       -45.3157106993         2.2282211172         1.3378393285         2.5185548584        -0.4571331683         0.5142858064
        0.3254659000         1.7989504497         2.5307187777         1.3378393285         2.5108992261        -0.4571331683        -0.0068600373
        0.3304497000        86.2649877496         2.8244153431         1.3199730405         2.5083473486       -27.1232346535        -0.1805753185
        0.3354637000       139.3212509502         2.8844650775         1.3021067526         2.5108992261       -53.7893361386        -0.0068600373
        0.3404405000        43.0317460133         2.7741303120         1.3352870017         2.5057954711        -4.2665762376        -0.3542905998
        0.3454482000       -23.7289580643         2.2654319086         1.3403916554         2.5134511035         3.3523099010         0.1668552439
        0.3504336000        94.0875630413         2.8333675664         1.3301823480         2.5006917162       -11.8854623762        -0.7017211623
        0.3554558000        72.5008104063         2.8085627733         1.3276300211         2.5057954711       -15.6949054455        -0.3542905998
        0.3604343000       -17.8470924789         2.2976156956         1.3429439823         2.5108992261         7.1617529703        -0.0068600373
        0.3654419000        11.6219719140         2.6472703188         1.3352870017         2.5108992261        -4.2665762376        -0.0068600373
        0.3704504000       -23.7289580643         2.2654319086         1.3403916554         2.5134511035         3.3523099010         0.1668552439
        0.3754311000       -94.4308180209         2.1505144191         1.3506009628         2.5185548584        18.5900821782         0.5142858064
        0.3804589000       -64.9617536279         2.1960527618         1.3429439823         2.5185548584         7.1617529703         0.5142858064
        0.3854337000        -4.0829151357         2.4609296094         1.3352870017         2.5134511035        -4.2665762376         0.1668552439
        0.3904522000       -90.4896621419         2.1564297625         1.3454963091         2.5211067359        10.9711960396         0.6880010877
        0.3954212000       -80.6666406776         2.1714019854         1.3429439823         2.5211067359         7.1617529703         0.6880010877
        0.4004343000        11.6219719140         2.6472703188         1.3352870017         2.5108992261        -4.2665762376        -0.0068600373
        0.4054735000       237.4917291272         2.9932953606         1.2970020988         2.4981398388       -61.4082222772        -0.8754364435
        0.4104610000       131.4389391922         2.8756310558         1.3123160600         2.5057954711       -38.5515638614        -0.3542905998
