% Designation Loop  psi_cmd=+30.000deg  (absolute, NEUTRAL ref)
% Kp=22.5590  Kd=0.6963  K_pot=68.073520deg/V
% Vg_offset=1.338580V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Psi[deg]            
        0.0005507000       914.2107541548         3.7912489856         1.3327346748         2.3603384560        -0.1522559725       -10.2560616306
        0.0054603000       907.6393959160         3.7794113565         1.3352870017         2.3628903334        -0.0857686483       -10.0823463494
        0.0105424000       885.2728059907         3.7402097378         1.3454963091         2.3705459658         0.1801806487        -9.5612005057
        0.0154307000       914.2107541548         3.7912489856         1.3327346748         2.3603384560        -0.1522559725       -10.2560616306
        0.0204896000       914.2107541548         3.7912489856         1.3327346748         2.3603384560        -0.1522559725       -10.2560616306
        0.0255315000       904.9868807069         3.7746750373         1.3378393285         2.3628903334        -0.0192813240       -10.0823463494
        0.0305076000       901.0680376773         3.7677211717         1.3378393285         2.3654422109        -0.0192813240        -9.9086310682
        0.0355723000       910.2919111252         3.7841716988         1.3327346748         2.3628903334        -0.1522559725       -10.0823463494
        0.0405399000       914.2107541548         3.7912489856         1.3327346748         2.3603384560        -0.1522559725       -10.2560616306
        0.0454301000       881.3539629611         3.7335095310         1.3454963091         2.3730978433         0.1801806487        -9.3874852244
        0.0504618000       852.0564360921         3.6849281683         1.3812288851         2.3679940883         1.1110031878        -9.7349157869
        0.0554906000       547.8562040172         3.2921011847         1.6211476096         2.4037203728         7.3608116651        -7.3029018495
        0.0605606000       342.9455029334         3.0792585715         1.7768395479         2.4317910248        11.4165384430        -5.3920337558
        0.0654673000       277.5914992512         3.0112043252         1.7793918747         2.4726210642        11.4830257672        -2.6125892559
        0.0704653000       221.8209477219         2.9516786374         1.7538686061         2.5262104908        10.8181525249         1.0354316502
        0.0755192000       203.8526390995         2.9321252635         1.7334499913         2.5517292654        10.2862539311         2.7725844626
        0.0805785000       145.1898532244         2.8667686687         1.7257930107         2.5951111822        10.0867919584         5.7257442437
        0.0855690000        90.4459103788         2.8034044612         1.7181360302         2.6359412215         9.8873299858         8.5051887436
        0.0942261000        58.0685574586         2.7647380823         1.7002697422         2.6691156285         9.4219187162        10.7634873998
        0.0977909000        19.3595654363         2.7110098218         1.6696418199         2.7150494228         8.6240708254        13.8903624622
        0.1005435000       -11.8713192319         2.3664290442         1.6619848393         2.7405681974         8.4246088528        15.6275152746
        0.1054691000       -71.9202924958         2.2035371195         1.6594325125         2.7813982367         8.3581215285        18.4069597745
        0.1104758000       -82.0509150590         2.1898973855         1.6390138976         2.8018132564         7.8262229347        19.7966820244
        0.1155024000      -119.7332983976         2.1408080045         1.6262522633         2.8349876633         7.4937863136        22.0549806806
        0.1204936000      -150.8443234974         2.1020475530         1.6109383022         2.8656101929         7.0948623682        24.1395640555
        0.1255716000      -168.8126321198         2.0803059662         1.5905196873         2.8911289674         6.5629637744        25.8767168679
        0.1305734000      -172.3718964443         2.0760508852         1.5675487456         2.9089921097         5.9645778564        27.0927238366
        0.1355169000      -195.6452354850         2.0486180629         1.5522347845         2.9345108842         5.5656539110        28.8298766491
        0.1404573000      -189.8607667933         2.0553754221         1.5165022085         2.9549259039         4.6348313718        30.2195988990
        0.1456554000       -84.9066266790         2.1860878000         1.4041998268         2.9625815363         1.7093891059        30.7407447427
        0.1505840000       114.0320140078         2.8310050193         1.2127753126         2.9625815363        -3.2771602111        30.7407447427
        0.1555486000       124.1626365711         2.8427183705         1.2331939274         2.9421665166        -2.7452616173        29.3510224928
        0.1606607000       125.3091048232         2.8440387115         1.2434032349         2.9345108842        -2.4793123204        28.8298766491
        0.1656821000       113.3128565978         2.8301703177         1.2587171960         2.9319590068        -2.0803883751        28.6561613678
        0.1705430000       135.4397273864         2.8556600832         1.2638218497         2.9140958646        -1.9474137266        27.4401543991
        0.1755753000       151.1150995047         2.8734836161         1.2638218497         2.9038883547        -1.9474137266        26.7452932742
        0.1805347000       136.4663360701         2.8568332226         1.2816881377         2.9013364773        -1.4820024570        26.5715779929
        0.1856151000       128.2690713060         2.8474427030         1.3046590794         2.8911289674        -0.8836165390        25.8767168679
        0.1905866000       157.4467386067         2.8806296953         1.2765834840         2.8911289674        -1.6149771055        25.8767168679
        0.1955785000       134.8404295447         2.8549748625         1.3021067526         2.8885770900        -0.9501038632        25.7030015867
        0.2006400000       128.1492117376         2.8473049996         1.3123160600         2.8860252125        -0.6841545663        25.5292863054
        0.2056433000       125.3768369601         2.8441166827         1.3225253674         2.8809214576        -0.4182052694        25.1818557430
        0.2105953000       110.8479330939         2.8273061303         1.3327346748         2.8834733351        -0.1522559725        25.3555710242
        0.2156402000        84.4426405707         2.7963041106         1.3506009628         2.8885770900         0.3131552971        25.7030015867
        0.2206434000       109.4617457052         2.8256932047         1.3378393285         2.8809214576        -0.0192813240        25.1818557430
