% Designation Loop  psi_cmd=+0.000deg  (absolute, NEUTRAL ref)
% Kp=29.5203  Kd=1.0288  K_pot=68.073520deg/V
% Vg_offset=1.338720V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[deg/s]         Psi[deg]            
        0.0005536000      -142.0329432067         2.0827814327         1.3378393285         2.5823517949        -1.3142578589         4.8571678375
        0.0055361000      -164.0464586423         2.0534624516         1.3454963091         2.5874555498        10.1140713490         5.2045984000
        0.0105244000      -129.0666417108         2.1006006100         1.3327346748         2.5797999174        -8.9331439975         4.6834525563
        0.0155229000      -147.1610695902         2.0758507184         1.3378393285         2.5849036724        -1.3142578589         5.0308831188
        0.0205085000      -160.1273710861         2.0586020677         1.3429439823         2.5874555498         6.3046282797         5.2045984000
        0.0255217000       -27.4623363243         2.2588487849         1.2765834840         2.5721442851       -92.7408915223         4.1623067125
        0.0305104000       -31.0894528065         2.2525133814         1.2689265034         2.5797999174      -104.1692207302         4.6834525563
        0.0355237000       -34.3834436832         2.2468105870         1.2944497720         2.5619367752       -66.0747900371         3.4674455876
        0.0405198000       -54.8959492175         2.2123419256         1.2944497720         2.5721442851       -66.0747900371         4.1623067125
        0.0455169000        -3.3227143079         2.4699494999         1.2842404646         2.5542811429       -81.3125623144         2.9462997438
        0.0505189000        -8.7428117654         2.4056392758         1.2944497720         2.5491773879       -66.0747900371         2.5988691813
        0.0555332000       -55.4798913655         2.2113860711         1.3148683868         2.5568330203       -35.5992454827         3.1200150251
        0.0605130000       -55.4798913655         2.2113860711         1.3148683868         2.5568330203       -35.5992454827         3.1200150251
        0.0655148000       -60.8999888231         2.2025782728         1.3250776943         2.5517292654       -20.3614732054         2.7725844626
        0.0705130000         5.1405574839         2.5703674185         1.3021067526         2.5364180006       -54.6464608292         1.7302927751
        0.0755147000        -9.0347828394         2.4021749977         1.3046590794         2.5415217556       -50.8370177599         2.0777233376
        0.0805126000       -50.9357071300         2.2188605906         1.3352870017         2.5389698781        -5.1237009282         1.9040080564
        0.0855138000       -28.9221916943         2.2562917897         1.3276300211         2.5338661232       -16.5520301361         1.5565774939
        0.0905213000       -31.3402693491         2.2520774603         1.3225253674         2.5389698781       -24.1709162747         1.9040080564
        0.0955191000       -49.4346972286         2.2213479138         1.3276300211         2.5440736330       -16.5520301361         2.2514386189
        0.1005252000       -36.4683957327         2.2432256051         1.3225253674         2.5415217556       -24.1709162747         2.0777233376
        0.1055281000         6.0576252373         2.5812485573         1.3148683868         2.5262104908       -35.5992454827         1.0354316502
        0.1105174000       -37.9694056340         2.2406563915         1.3301823480         2.5364180006       -12.7425870668         1.7302927751
        0.1154304000       -30.4232015957         2.2536726913         1.3352870017         2.5287623683        -5.1237009282         1.2091469314
        0.1205191000        -9.6187249874         2.3952464414         1.3250776943         2.5262104908       -20.3614732054         1.0354316502
        0.1254281000       -28.9221916943         2.2562917897         1.3276300211         2.5338661232       -16.5520301361         1.5565774939
        0.1305154000       -40.6794543628         2.2360423072         1.3352870017         2.5338661232        -5.1237009282         1.5565774939
        0.1355139000       -32.8412792505         2.2494745266         1.3301823480         2.5338661232       -12.7425870668         1.5565774939
        0.1404306000       -31.6322404231         2.2515703645         1.3327346748         2.5313142457        -8.9331439975         1.3828622126
        0.1455135000         5.7656541633         2.5777842792         1.3250776943         2.5185548584       -20.3614732054         0.5142858064
        0.1504253000       -13.8297836176         2.3452816343         1.3378393285         2.5185548584        -1.3142578589         0.5142858064
        0.1555142000       -99.7577387794         2.1425998888         1.3837812120         2.5262104908        67.2557173886         1.0354316502
        0.1605177000       -40.9714254368         2.2355470779         1.3454963091         2.5262104908        10.1140713490         1.0354316502
        0.1655076000        17.5229168318         2.7172858661         1.3174207137         2.5185548584       -31.7898024134         0.5142858064
        0.1705439000        23.8600820427         2.7513146154         1.3199730405         2.5134511035       -27.9803593441         0.1668552439
        0.1756056000       -33.4252213985         2.2484645916         1.3506009628         2.5185548584        17.7329574876         0.5142858064
        0.1806040000       -33.1332503245         2.2489693711         1.3403916554         2.5262104908         2.4951852104         1.0354316502
        0.1855345000       -26.7960851135         2.2600189484         1.3429439823         2.5211067359         6.3046282797         0.6880010877
        0.1905119000        12.1028193742         2.6529756420         1.3276300211         2.5134511035       -16.5520301361         0.1668552439
        0.1955139000        15.1048391770         2.6885950322         1.3123160600         2.5236586133       -39.4086885520         0.8617163689
        0.2006014000       -27.0880561875         2.2595059007         1.3531532897         2.5134511035        21.5424005569         0.1668552439
        0.2055324000       -35.8432990533         2.2442984401         1.3454963091         2.5236586133        10.1140713490         0.8617163689
        0.2105137000        -7.2006473327         2.4239372753         1.3301823480         2.5211067359       -12.7425870668         0.6880010877
        0.2155111000        21.1500333139         2.7480601586         1.3250776943         2.5108992261       -20.3614732054        -0.0068600373
        0.2205173000       -16.5398323464         2.3131265222         1.3429439823         2.5160029810         6.3046282797         0.3405705252
