% Designation Loop (PD + Notch)  psi_cmd=-20.000deg
% Kp=72.9511  Kd=2.6949  K_pot=68.073520deg/V
% Notch f=8.44Hz  zeta=0.100
% Vg_offset=1.395445V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Psi[deg]            
        0.4255024000       103.6681183542         2.8189346247         1.3914381925         2.1995701761        -0.1043850990       -21.2001243490
        0.4304946000       175.5305952466         2.9008766409         1.3735719045         2.1995701761        -0.5697963686       -21.2001243490
        0.4355296000       -21.2918946781         2.2748496098         1.4067521537         2.2123295633         0.2945388463       -20.3315479428
        0.4404795000        11.9129624303         2.6288489647         1.4016475000         2.2097776859         0.1615641979       -20.5052632240
        0.4454688000        11.9129624303         2.6288489647         1.4016475000         2.2097776859         0.1615641979       -20.5052632240
        0.4505790000       -11.0258265506         2.3757576473         1.4041998268         2.2123295633         0.2280515221       -20.3315479428
        0.4556498000        80.7293293732         2.7918966407         1.3939905194         2.2021220535        -0.0378977748       -21.0264090677
        0.4606147000        90.9953975007         2.8040528205         1.3914381925         2.2021220535        -0.1043850990       -21.0264090677
        0.4655859000       183.3900106480         2.9096031046         1.3684672508         2.2021220535        -0.7027710171       -21.0264090677
        0.4706364000       -56.9034045126         2.2241269591         1.4093044805         2.2174333183         0.3610261706       -19.9841173803
        0.4755937000       -13.4324792767         2.3492042442         1.4016475000         2.2148814408         0.1615641979       -20.1578326615
        0.4805830000        94.0415074501         2.8076423564         1.3812288851         2.2097776859        -0.3703343959       -20.5052632240
        0.4856441000        32.4450986853         2.7334758403         1.3965428462         2.2097776859         0.0285895494       -20.5052632240
        0.4905666000       -59.3100572386         2.2207965584         1.4067521537         2.2199851957         0.2945388463       -19.8104020990
        0.4955770000       -26.1052001302         2.2678304012         1.4016475000         2.2174333183         0.1615641979       -19.9841173803
        0.5006885000        65.6499557937         2.7738747155         1.3914381925         2.2072258084        -0.1043850990       -20.6789785052
        0.5056415000        65.6499557937         2.7738747155         1.3914381925         2.2072258084        -0.1043850990       -20.6789785052
        0.5105754000        78.3226766472         2.7890337039         1.3914381925         2.2046739310        -0.1043850990       -20.8526937865
        0.5155859000        65.6499557937         2.7738747155         1.3914381925         2.2072258084        -0.1043850990       -20.6789785052
        0.5204816000       158.0445689410         2.8813028710         1.3684672508         2.2072258084        -0.7027710171       -20.6789785052
        0.5254834000       -15.8391320027         2.3226508412         1.3990951731         2.2174333183         0.0950768736       -19.9841173803
        0.5305260000       -28.5118528562         2.2643405122         1.3990951731         2.2199851957         0.0950768736       -19.8104020990
        0.5354546000       109.7603382531         2.8260407724         1.3710195777         2.2148814408        -0.6362836928       -20.1578326615
        0.5403967000        22.8184877812         2.7215761176         1.3863335388         2.2199851957        -0.2373597475       -19.8104020990
        0.5454718000        65.6499557937         2.7738747155         1.3914381925         2.2072258084        -0.1043850990       -20.6789785052
        0.5505237000        61.4761075651         2.7688509776         1.3735719045         2.2225370732        -0.5697963686       -19.6366868178
        0.5555036000       -18.2457847287         2.2960974382         1.3965428462         2.2199851957         0.0285895494       -19.8104020990
        0.5604669000       -43.5912264357         2.2427664491         1.3965428462         2.2250889506         0.0285895494       -19.4629715365
        0.5680333000       -41.1845737097         2.2461763272         1.3990951731         2.2225370732         0.0950768736       -19.6366868178
        0.5716521000       -53.8572945632         2.2283593487         1.3990951731         2.2250889506         0.0950768736       -19.4629715365
        0.5755281000      -110.0009406526         2.1532494966         1.4067521537         2.2301927056         0.2945388463       -19.1155409741
        0.5804950000      -110.0009406526         2.1532494966         1.4067521537         2.2301927056         0.2945388463       -19.1155409741
        0.5854552000       -99.7348725251         2.1665481181         1.4041998268         2.2301927056         0.2280515221       -19.1155409741
        0.5904851000       -41.1845737097         2.2461763272         1.3990951731         2.2225370732         0.0950768736       -19.6366868178
        0.5955080000        14.9590723797         2.6624577127         1.3914381925         2.2174333183        -0.1043850990       -19.9841173803
        0.6005320000       -68.9366681427         2.2075921779         1.3965428462         2.2301927056         0.0285895494       -19.1155409741
        0.6054497000       -28.5118528562         2.2643405122         1.3990951731         2.2199851957         0.0950768736       -19.8104020990
        0.6105057000       -18.2457847287         2.2960974382         1.3965428462         2.2199851957         0.0285895494       -19.8104020990
        0.6154738000       -36.3712682576         2.2530337431         1.4041998268         2.2174333183         0.2280515221       -19.9841173803
        0.6204879000       -38.7779209837         2.2495987272         1.4016475000         2.2199851957         0.1615641979       -19.8104020990
        0.6255292000         9.5063097043         2.6022955616         1.3990951731         2.2123295633         0.0950768736       -20.3315479428
        0.6304424000        78.3226766472         2.7890337039         1.3914381925         2.2046739310        -0.1043850990       -20.8526937865
        0.6355097000        32.4450986853         2.7334758403         1.3965428462         2.2097776859         0.0285895494       -20.5052632240
        0.6404787000       139.9190854121         2.8607727308         1.3761242314         2.2046739310        -0.5033090444       -20.8526937865
        0.6484231000        -0.7597584232         2.4890266044         1.4016475000         2.2123295633         0.1615641979       -20.3315479428
        0.6504703000       -26.1052001302         2.2678304012         1.4016475000         2.2174333183         0.1615641979       -19.9841173803
        0.6554482000        78.3226766472         2.7890337039         1.3914381925         2.2046739310        -0.1043850990       -20.8526937865
        0.6605371000        32.4450986853         2.7334758403         1.3965428462         2.2097776859         0.0285895494       -20.5052632240
        0.6654665000        22.1790305578         2.7207826446         1.3990951731         2.2097776859         0.0950768736       -20.5052632240
        0.6704451000        32.4450986853         2.7334758403         1.3965428462         2.2097776859         0.0285895494       -20.5052632240
        0.6755025000       -36.3712682576         2.2530337431         1.4041998268         2.2174333183         0.2280515221       -19.9841173803
        0.6804777000         9.5063097043         2.6022955616         1.3990951731         2.2123295633         0.0950768736       -20.3315479428
        0.6854790000       -38.7779209837         2.2495987272         1.4016475000         2.2199851957         0.1615641979       -19.8104020990
        0.6904795000        32.4450986853         2.7334758403         1.3965428462         2.2097776859         0.0285895494       -20.5052632240
        0.6954753000       147.7785008135         2.8697056254         1.3710195777         2.2072258084        -0.6362836928       -20.6789785052
        0.7004465000        22.1790305578         2.7207826446         1.3990951731         2.2097776859         0.0950768736       -20.5052632240
        0.7054872000       -43.5912264357         2.2427664491         1.3965428462         2.2250889506         0.0285895494       -19.4629715365
        0.7105056000       137.5124326861         2.8580277802         1.3735719045         2.2072258084        -0.5697963686       -20.6789785052
        0.7153927000       147.7785008135         2.8697056254         1.3710195777         2.2072258084        -0.6362836928       -20.6789785052
        0.7204447000       -59.3100572386         2.2207965584         1.4067521537         2.2199851957         0.2945388463       -19.8104020990
        0.7254790000       -15.8391320027         2.3226508412         1.3990951731         2.2174333183         0.0950768736       -19.9841173803
        0.7305039000       -61.7167099646         2.2174779734         1.4041998268         2.2225370732         0.2280515221       -19.6366868178
        0.7354765000        -3.1664111492         2.4624732014         1.3990951731         2.2148814408         0.0950768736       -20.1578326615
        0.7404821000        63.2433030677         2.7709799019         1.3888858657         2.2097776859        -0.1708724233       -20.5052632240
        0.7454646000       -15.8391320027         2.3226508412         1.3990951731         2.2174333183         0.0950768736       -19.9841173803
        0.7504193000       -61.7167099646         2.2174779734         1.4041998268         2.2225370732         0.2280515221       -19.6366868178
        0.7556757000        52.9772349402         2.7585735429         1.3914381925         2.2097776859        -0.1043850990       -20.5052632240
        0.7605196000       -51.4506418372         2.2317168666         1.4016475000         2.2225370732         0.1615641979       -19.6366868178
        0.7655862000      -110.0009406526         2.1532494966         1.4067521537         2.2301927056         0.2945388463       -19.1155409741
        0.7704260000        34.8517514113         2.7364374832         1.3990951731         2.2072258084         0.0950768736       -20.6789785052
        0.7754963000        19.7723778318         2.7155645188         1.3965428462         2.2123295633         0.0285895494       -20.3315479428
        0.7804947000        -5.5730638752         2.4359197984         1.3965428462         2.2174333183         0.0285895494       -19.9841173803
        0.7854521000        -3.1664111492         2.4624732014         1.3990951731         2.2148814408         0.0950768736       -20.1578326615
        0.7905476000         7.0996569783         2.5757421586         1.3965428462         2.2148814408         0.0285895494       -20.1578326615
        0.7955330000       -49.0439891111         2.2350865060         1.4041998268         2.2199851957         0.2280515221       -19.8104020990
        0.8005107000        12.5524196537         2.6359043097         1.3888858657         2.2199851957        -0.1708724233       -19.8104020990
        0.8054356000        -5.5730638752         2.4359197984         1.3965428462         2.2174333183         0.0285895494       -19.9841173803
        0.8104797000         7.0996569783         2.5757421586         1.3965428462         2.2148814408         0.0285895494       -20.1578326615
        0.8154169000         4.6930042523         2.5491887556         1.3939905194         2.2174333183        -0.0378977748       -19.9841173803
        0.8204524000        52.9772349402         2.7585735429         1.3914381925         2.2097776859        -0.1043850990       -20.5052632240
        0.8253847000        42.7111668128         2.7460725154         1.3939905194         2.2097776859        -0.0378977748       -20.5052632240
        0.8305279000       -61.7167099646         2.2174779734         1.4041998268         2.2225370732         0.2280515221       -19.6366868178
        0.8354443000         7.0996569783         2.5757421586         1.3965428462         2.2148814408         0.0285895494       -20.1578326615
        0.8404744000         7.0996569783         2.5757421586         1.3965428462         2.2148814408         0.0285895494       -20.1578326615
        0.8454307000        17.3657251058         2.6890111158         1.3939905194         2.2148814408        -0.0378977748       -20.1578326615
        0.8504533000        -5.5730638752         2.4359197984         1.3965428462         2.2174333183         0.0285895494       -19.9841173803
        0.8554449000        19.7723778318         2.7155645188         1.3965428462         2.2123295633         0.0285895494       -20.3315479428
        0.8605224000        42.7111668128         2.7460725154         1.3939905194         2.2097776859        -0.0378977748       -20.5052632240
        0.8654609000         7.0996569783         2.5757421586         1.3965428462         2.2148814408         0.0285895494       -20.1578326615
        0.8704875000        -3.1664111492         2.4624732014         1.3990951731         2.2148814408         0.0950768736       -20.1578326615
        0.8754732000        14.9590723797         2.6624577127         1.3914381925         2.2174333183        -0.1043850990       -19.9841173803
        0.8804563000       -71.9827780921         2.2034523818         1.4067521537         2.2225370732         0.2945388463       -19.6366868178
        0.8855304000       114.5736437051         2.8316333897         1.3761242314         2.2097776859        -0.5033090444       -20.5052632240
        0.8904826000       -26.1052001302         2.2678304012         1.4016475000         2.2174333183         0.1615641979       -19.9841173803
        0.8954379000        -3.1664111492         2.4624732014         1.3990951731         2.2148814408         0.0950768736       -20.1578326615
        0.9004232000       -41.1845737097         2.2461763272         1.3990951731         2.2225370732         0.0950768736       -19.6366868178
        0.9055195000       -13.4324792767         2.3492042442         1.4016475000         2.2148814408         0.1615641979       -20.1578326615
        0.9105307000        42.7111668128         2.7460725154         1.3939905194         2.2097776859        -0.0378977748       -20.5052632240
        0.9154258000       -26.1052001302         2.2678304012         1.4016475000         2.2174333183         0.1615641979       -19.9841173803
        0.9204846000         4.6930042523         2.5491887556         1.3939905194         2.2174333183        -0.0378977748       -19.9841173803
        0.9255228000         4.6930042523         2.5491887556         1.3939905194         2.2174333183        -0.0378977748       -19.9841173803
        0.9304648000        -3.1664111492         2.4624732014         1.3990951731         2.2148814408         0.0950768736       -20.1578326615
        0.9354772000        17.3657251058         2.6890111158         1.3939905194         2.2148814408        -0.0378977748       -20.1578326615
        0.9404732000       -15.8391320027         2.3226508412         1.3990951731         2.2174333183         0.0950768736       -19.9841173803
        0.9454850000         7.0996569783         2.5757421586         1.3965428462         2.2148814408         0.0285895494       -20.1578326615
        0.9505064000       -66.5300154167         2.2108758765         1.3990951731         2.2276408281         0.0950768736       -19.2892562553
        0.9555190000       -61.7167099646         2.2174779734         1.4041998268         2.2225370732         0.2280515221       -19.6366868178
        0.9604715000        99.4942701256         2.8140481969         1.3735719045         2.2148814408        -0.5697963686       -20.1578326615
        0.9653811000       -13.4324792767         2.3492042442         1.4016475000         2.2148814408         0.1615641979       -20.1578326615
        0.9704774000        -3.1664111492         2.4624732014         1.3990951731         2.2148814408         0.0950768736       -20.1578326615
        0.9755156000       -13.4324792767         2.3492042442         1.4016475000         2.2148814408         0.1615641979       -20.1578326615
        0.9804715000       -15.8391320027         2.3226508412         1.3990951731         2.2174333183         0.0950768736       -19.9841173803
        0.9854447000        -3.1664111492         2.4624732014         1.3990951731         2.2148814408         0.0950768736       -20.1578326615
        0.9904516000       -30.9185055822         2.2608636407         1.3965428462         2.2225370732         0.0285895494       -19.6366868178
        0.9955244000       -26.1052001302         2.2678304012         1.4016475000         2.2174333183         0.1615641979       -19.9841173803
        1.0005246000       -13.4324792767         2.3492042442         1.4016475000         2.2148814408         0.1615641979       -20.1578326615
        1.0054922000        57.7905403923         2.7644020600         1.3965428462         2.2046739310         0.0285895494       -20.8526937865
        1.0104841000         7.0996569783         2.5757421586         1.3965428462         2.2148814408         0.0285895494       -20.1578326615
        1.0154539000        17.3657251058         2.6890111158         1.3939905194         2.2148814408        -0.0378977748       -20.1578326615
        1.0205221000        52.9772349402         2.7585735429         1.3914381925         2.2097776859        -0.1043850990       -20.5052632240
        1.0255299000       -15.8391320027         2.3226508412         1.3990951731         2.2174333183         0.0950768736       -19.9841173803
        1.0304191000       -13.4324792767         2.3492042442         1.4016475000         2.2148814408         0.1615641979       -20.1578326615
        1.0354522000        17.3657251058         2.6890111158         1.3939905194         2.2148814408        -0.0378977748       -20.1578326615
        1.0404762000       -61.7167099646         2.2174779734         1.4041998268         2.2225370732         0.2280515221       -19.6366868178
        1.0454780000        22.8184877812         2.7215761176         1.3863335388         2.2199851957        -0.2373597475       -19.8104020990
        1.0504704000       -69.5761253661         2.2067216139         1.4093044805         2.2199851957         0.3610261706       -19.8104020990
        1.0554859000       -82.2488462196         2.1896328459         1.4093044805         2.2225370732         0.3610261706       -19.6366868178
        1.0604409000       -38.7779209837         2.2495987272         1.4016475000         2.2199851957         0.1615641979       -19.8104020990
        1.0653818000        -3.1664111492         2.4624732014         1.3990951731         2.2148814408         0.0950768736       -20.1578326615
        1.0704794000        75.9160239212         2.7861657219         1.3888858657         2.2072258084        -0.1708724233       -20.6789785052
        1.0754477000        52.9772349402         2.7585735429         1.3914381925         2.2097776859        -0.1043850990       -20.5052632240
        1.0804425000        52.9772349402         2.7585735429         1.3914381925         2.2097776859        -0.1043850990       -20.5052632240
        1.0854709000       -38.7779209837         2.2495987272         1.4016475000         2.2199851957         0.1615641979       -19.8104020990
        1.0904807000       -61.7167099646         2.2174779734         1.4041998268         2.2225370732         0.2280515221       -19.6366868178
        1.0954305000        45.1178195388         2.7490116535         1.3965428462         2.2072258084         0.0285895494       -20.6789785052
        1.1004681000         7.0996569783         2.5757421586         1.3965428462         2.2148814408         0.0285895494       -20.1578326615
        1.1055210000        -5.5730638752         2.4359197984         1.3965428462         2.2174333183         0.0285895494       -19.9841173803
        1.1105250000        17.3657251058         2.6890111158         1.3939905194         2.2148814408        -0.0378977748       -20.1578326615
        1.1154373000        42.7111668128         2.7460725154         1.3939905194         2.2097776859        -0.0378977748       -20.5052632240
        1.1204456000       -15.8391320027         2.3226508412         1.3990951731         2.2174333183         0.0950768736       -19.9841173803
        1.1254483000       -15.8391320027         2.3226508412         1.3990951731         2.2174333183         0.0950768736       -19.9841173803
        1.1304734000       -51.4506418372         2.2317168666         1.4016475000         2.2225370732         0.1615641979       -19.6366868178
        1.1355234000        22.8184877812         2.7215761176         1.3863335388         2.2199851957        -0.2373597475       -19.8104020990
        1.1404783000       -61.7167099646         2.2174779734         1.4041998268         2.2225370732         0.2280515221       -19.6366868178
        1.1454673000       -49.0439891111         2.2350865060         1.4041998268         2.2199851957         0.2280515221       -19.8104020990
        1.1505248000        97.0876173996         2.8112239954         1.3710195777         2.2174333183        -0.6362836928       -19.9841173803
        1.1554752000         7.0996569783         2.5757421586         1.3965428462         2.2148814408         0.0285895494       -20.1578326615
        1.1605257000         7.0996569783         2.5757421586         1.3965428462         2.2148814408         0.0285895494       -20.1578326615
        1.1654311000       -71.9827780921         2.2034523818         1.4067521537         2.2225370732         0.2945388463       -19.6366868178
        1.1705467000        75.9160239212         2.7861657219         1.3888858657         2.2072258084        -0.1708724233       -20.6789785052
        1.1754671000        -5.5730638752         2.4359197984         1.3965428462         2.2174333183         0.0285895494       -19.9841173803
        1.1804526000         7.0996569783         2.5757421586         1.3965428462         2.2148814408         0.0285895494       -20.1578326615
        1.1854341000       -76.7960835442         2.1969477964         1.4016475000         2.2276408281         0.1615641979       -19.2892562553
        1.1904993000       114.5736437051         2.8316333897         1.3761242314         2.2097776859        -0.5033090444       -20.5052632240
        1.1954612000       -26.1052001302         2.2678304012         1.4016475000         2.2174333183         0.1615641979       -19.9841173803
        1.2004134000        -5.5730638752         2.4359197984         1.3965428462         2.2174333183         0.0285895494       -19.9841173803
        1.2055223000        43.3506240361         2.7468539685         1.3812288851         2.2199851957        -0.3703343959       -19.8104020990
        1.2104842000         7.0996569783         2.5757421586         1.3965428462         2.2148814408         0.0285895494       -20.1578326615
        1.2154425000         7.0996569783         2.5757421586         1.3965428462         2.2148814408         0.0285895494       -20.1578326615
        1.2204837000        86.1820920487         2.7983646322         1.3863335388         2.2072258084        -0.2373597475       -20.6789785052
        1.2258150000        52.9772349402         2.7585735429         1.3914381925         2.2097776859        -0.1043850990       -20.5052632240
        1.2304533000        42.7111668128         2.7460725154         1.3939905194         2.2097776859        -0.0378977748       -20.5052632240
        1.2354956000        52.9772349402         2.7585735429         1.3914381925         2.2097776859        -0.1043850990       -20.5052632240
        1.2404783000       -18.2457847287         2.2960974382         1.3965428462         2.2199851957         0.0285895494       -19.8104020990
        1.2454618000        -5.5730638752         2.4359197984         1.3965428462         2.2174333183         0.0285895494       -19.9841173803
        1.2504958000       -38.7779209837         2.2495987272         1.4016475000         2.2199851957         0.1615641979       -19.8104020990
        1.2554604000       -51.4506418372         2.2317168666         1.4016475000         2.2225370732         0.1615641979       -19.6366868178
        1.2604982000        33.0845559087         2.7342632777         1.3837812120         2.2199851957        -0.3038470717       -19.8104020990
        1.2655179000         7.0996569783         2.5757421586         1.3965428462         2.2148814408         0.0285895494       -20.1578326615
        1.2705233000         4.6930042523         2.5491887556         1.3939905194         2.2174333183        -0.0378977748       -19.9841173803
        1.2754523000         4.6930042523         2.5491887556         1.3939905194         2.2174333183        -0.0378977748       -19.9841173803
        1.2804549000         7.0996569783         2.5757421586         1.3965428462         2.2148814408         0.0285895494       -20.1578326615
        1.2854741000       -64.1233626907         2.2141711106         1.4016475000         2.2250889506         0.1615641979       -19.4629715365
        1.2904172000        -5.5730638752         2.4359197984         1.3965428462         2.2174333183         0.0285895494       -19.9841173803
        1.2954401000       101.9009228516         2.8168675123         1.3761242314         2.2123295633        -0.5033090444       -20.3315479428
        1.3004442000       -71.9827780921         2.2034523818         1.4067521537         2.2225370732         0.2945388463       -19.6366868178
        1.3055035000       -61.7167099646         2.2174779734         1.4041998268         2.2225370732         0.2280515221       -19.6366868178
        1.3105256000        99.4942701256         2.8140481969         1.3735719045         2.2148814408        -0.5697963686       -20.1578326615
