% Designation Loop (PD + Notch)  psi_cmd=+7.000deg
% Kp=56.9305  Kd=1.8754  K_pot=68.073520deg/V
% Notch f=8.44Hz  zeta=0.100
% Vg_offset=1.338350V  K_gimbal=26.049690  samples=217

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Psi[deg]            
        0.3705139000     -1120.5470328091         0.6615819954         1.6670894930         2.8145726437         8.5635673604        20.6652584306
        0.3755944000     -1061.5513747548         0.8103043361         1.6083859753         2.8094688888         7.0343589032        20.3178278682
        0.3806689000      -703.8330275003         1.4676333988         1.4348277491         2.7992613789         2.5132208558        19.6229667432
        0.3856273000      -390.2294395875         1.8357393786         1.2918974451         2.7686388494        -1.2100693009        17.5383833683
        0.3905586000       -61.6506919105         2.2175688503         1.1285485263         2.7431200748        -5.4652580514        15.8012305558
        0.3956112000       119.3695581355         2.8371868735         1.0239031252         2.7124975453        -8.1912383447        13.7166471809
        0.4006080000       -32.2356406383         2.2589662644         1.0366647595         2.6895306482        -7.8588017236        12.1532096497
        0.4056418000      -107.4579564000         2.1565266751         1.0494263938         2.6589081187        -7.5263651025        10.0686262748
        0.4105931000       -78.5397645443         2.1946024596         1.0545310475         2.6206299568        -7.3933904540         7.4628970562
        0.4155582000       -81.7811596446         2.1902580389         1.0672926818         2.6002149371        -7.0609538329         6.0731748062
        0.4206879000        -9.0299031169         2.3977793369         1.0851589698         2.5721442851        -6.5955425633         4.1623067125
        0.4256856000       152.0268353472         2.8745144916         1.0877112966         2.5466255105        -6.5290552391         2.4251539001
        0.4307253000       285.0565993672         3.0190563494         1.1106822383         2.5262104908        -5.9306693210         1.0354316502
        0.4355097000       436.4585987357         3.1753090672         1.1311008532         2.5134511035        -5.3987707272         0.1668552439
        0.4407103000       690.8293969335         3.4569062809         1.1489671412         2.4828285740        -4.9333594576        -1.9177281310
        0.4457406000       992.2601865471         3.9440601380         1.1464148143         2.4573097994        -4.9998467818        -3.6548809434
        0.4507601000      1204.0138746437         4.5026380960         1.1642811023         2.4394466572        -4.5344355123        -4.8708879121
        0.4557452000      1304.1803075869         4.8625423455         1.1898043709         2.4419985347        -3.8695622700        -4.6971726309
        0.4607634000      1492.7634774981         5.0000000000         1.2178799663         2.4139278826        -3.1382017035        -6.6080407245
        0.4655559000      1291.3010368247         4.8121559348         1.3123160600         2.4317910248        -0.6781707071        -5.3920337558
        0.4705693000       680.7112310164         3.4443589614         1.5088452279         2.4777248191         4.4413532583        -2.2651586935
        0.4756013000       231.8627491493         2.9625208591         1.6594325125         2.5108992261         8.3641053877        -0.0068600373
        0.4807870000      -231.0381492531         2.0080580460         1.7947058358         2.5517292654        11.8879335717         2.7725844626
        0.4856726000      -396.3563386709         1.8292253797         1.8023628164         2.5976630597        12.0873955444         5.8994595250
        0.4906851000      -511.9005572488         1.7039857517         1.7844965284         2.6359412215        11.6219842748         8.5051887436
        0.4956506000      -713.4434739569         1.4542783106         1.7691825673         2.6818750158        11.2230603295        11.6320638060
        0.5005998000      -993.6819836644         0.9651645961         1.7640779136         2.7303606875        11.0900856810        14.9326541496
        0.5056533000     -1202.6458756586         0.4308225997         1.7360023181         2.7686388494        10.3587251145        17.5383833683
        0.5105854000     -1482.8204320059         0.0000000000         1.7181360302         2.8120207662         9.8933138449        20.4915431494
        0.5155167000     -1717.2620235067         0.0000000000         1.6977174153         2.8426432957         9.3614152511        22.5761265243
        0.5206643000     -1494.3853975013         0.0000000000         1.5803103799         2.8222282761         6.3029983367        21.1864042744
        0.5255239000     -1169.7934518379         0.5266255358         1.4322754222         2.7941576240         2.4467335315        19.2755361807
        0.5306995000      -836.9088504906         1.2648440142         1.2944497720         2.7558794621        -1.1435819767        16.6698069620
        0.5355726000      -443.3528402861         1.7790064222         1.1489671412         2.7099456679        -4.9333594576        13.5429318997
        0.5405157000       -62.1636799143         2.2168629304         1.0085891641         2.6691156285        -8.5901622901        10.7634873998
        0.5455773000       254.6001007849         2.9868608358         0.9039437630         2.6282855892       -11.3161425834         7.9840428999
        0.5505276000       364.6111670756         3.1015641645         0.8988391092         2.5823517949       -11.4491172318         4.8571678375
        0.5555960000       470.9378371942         3.2109136006         0.9141530704         2.5389698781       -11.0501932865         1.9040080564
        0.5605273000       618.4396074413         3.3704479464         0.9269147047         2.5032435937       -10.7177566653        -0.5280058810
        0.5656198000       803.0288022851         3.6091333041         0.9473333195         2.4675173092       -10.1858580715        -2.9600198184
        0.5705376000      1100.3822804502         4.1993208443         0.9549903001         2.4241353924        -9.9863960988        -5.9131795996
        0.5755176000      1319.9171851403         4.9258653452         0.9856182224         2.3935128629        -9.1885482081        -7.9977629745
        0.5804781000      1637.0989641773         5.0000000000         1.0034845104         2.3526828236        -8.7231369385       -10.7772074744
        0.5856250000      1603.2647599644         5.0000000000         1.0953682772         2.3526828236        -6.3295932664       -10.7772074744
        0.5906419000      1223.2577189770         4.5663088614         1.2816881377         2.3782015982        -1.4760185978        -9.0400546619
        0.5955027000       783.2697936339         3.5803478801         1.4756649788         2.4164797601         3.5770180434        -6.4343254433
        0.6005771000       419.1845673145         3.1575601765         1.6364615707         2.4573097994         7.7657194697        -3.6548809434
        0.6055518000        97.6315049967         2.8118626746         1.7793918747         2.4930360838        11.4890096264        -1.2228670060
        0.6105531000        66.7550345083         2.7752022273         1.7896011821         2.5364180006        11.7549589233         1.7302927751
        0.6155089000       -39.1013875931         2.2491380071         1.7844965284         2.5925593047        11.6219842748         5.5520289625
        0.6206030000      -161.1815450275         2.0894854540         1.7768395479         2.6359412215        11.4225223021         8.5051887436
        0.6257005000      -301.3974357141         1.9305518693         1.7564209330         2.6742193834        10.8906237083        11.1109179623
        0.6305381000      -547.0514195516         1.6641535258         1.7462116256         2.7150494228        10.6246744114        13.8903624622
        0.6356252000      -902.5213863794         1.1484679087         1.7385546450         2.7686388494        10.4252124387        17.5383833683
        0.6406730000     -1104.9114021187         0.7023375604         1.7104790496         2.7865019916         9.6938518723        18.7543903370
        0.6456114000     -1505.2858583493         0.0000000000         1.6977174153         2.8375395408         9.3614152511        22.2286959618
        0.6506462000     -1863.6742916407         0.0000000000         1.6926127616         2.8707139478         9.2284406027        24.4869946180
        0.6556374000     -1692.2222837849         0.0000000000         1.5675487456         2.8528508056         5.9705617156        23.2709876493
        0.6605601000     -1354.5208312404         0.0000000000         1.3990951731         2.8222282761         1.5823983166        21.1864042744
        0.6656134000     -1089.2659829769         0.7421405952         1.2638218497         2.7890538691        -1.9414298674        18.9281056182
        0.6706210000      -719.3792895367         1.4459392427         1.1183392189         2.7431200748        -5.7312073483        15.8012305558
        0.6755635000      -342.0928235293         1.8869218334         0.9805135686         2.6997381580        -9.3215228566        12.8480707747
        0.6805799000       -41.6086614195         2.2455745502         0.8784204944         2.6640118736       -11.9810158256        10.4160568373
        0.6855463000       130.6738312889         2.8502030433         0.8707635138         2.6104224470       -12.1804777983         6.7680359312
        0.6905211000       323.8914883543         3.0595581680         0.8784204944         2.5593848978       -11.9810158256         3.2937303063
        0.6955899000       588.8460088473         3.3370136303         0.8784204944         2.5134511035       -11.9810158256         0.1668552439
        0.7005770000       846.3342919165         3.6757391955         0.8962867824         2.4726210642       -11.5156045561        -2.6125892559
        0.7056248000      1135.3040727960         4.2944864050         0.9141530704         2.4368947797       -11.0501932865        -5.0446031934
        0.7106540000      1472.0768672153         5.0000000000         0.9345716852         2.3960647404       -10.5182946927        -7.8240476932
        0.7155652000      1849.4067744758         5.0000000000         0.9498856464         2.3526828236       -10.1193707473       -10.7772074744
        0.7205992000      2081.5179448406         5.0000000000         1.0034845104         2.3195084166        -8.7231369385       -13.0355061305
        0.7257058000      1888.6868532262         5.0000000000         1.1413101606         2.3348196814        -5.1328214303       -11.9932144431
        0.7306770000      1551.1998321257         5.0000000000         1.3046590794         2.3679940883        -0.8776326798        -9.7349157869
        0.7358737000      1088.9909427339         4.1697133556         1.4756649788         2.4241353924         3.5770180434        -5.9131795996
        0.7404950000       747.8898182608         3.5310599243         1.6313569170         2.4522060445         7.6327448212        -4.0023115059
        0.7456790000       187.1214557925         2.9137311622         1.8151244507         2.5057954711        12.4198321655        -0.3542905998
        0.7506850000       -48.4795449549         2.2358785692         1.8661709878         2.5568330203        13.7495786501         3.1200150251
        0.7555445000      -156.7218389300         2.0948867002         1.8483046998         2.6053186920        13.2841673805         6.4206053687
        0.7605346000      -433.6916168087         1.7893825417         1.8457523730         2.6665637511        13.2176800563        10.5897721185
        0.7656376000      -639.4878889285         1.5527413187         1.8278860850         2.7022900355        12.7522687867        13.0217860559
        0.7705090000      -932.5203661413         1.0910727790         1.8049151433         2.7482238297        12.1538828686        16.1486611183
        0.7755940000     -1282.7438501778         0.1767352737         1.7896011821         2.7916057465        11.7549589233        19.1018208995
        0.7805741000     -1677.2661014840         0.0000000000         1.7768395479         2.8375395408        11.4225223021        22.2286959618
        0.7856423000     -2005.0780303436         0.0000000000         1.7436592987         2.8783695801        10.5581870872        25.0081404617
        0.7906367000     -1741.9480235376         0.0000000000         1.5879673605         2.8528508056         6.5024603094        23.2709876493
        0.7955869000     -1518.0376309351         0.0000000000         1.4552463639         2.8196763986         3.0451194496        21.0126889931
        0.8006220000     -1238.6307693178         0.3203537759         1.3148683868         2.7813982367        -0.6116833829        18.4069597745
        0.8056324000      -944.4203398499         1.0675311697         1.1872520440         2.7380163199        -3.9360495942        15.4537999933
        0.8105597000      -595.2488350016         1.6074384193         1.0596357012         2.6920825256        -7.2604158056        12.3269249310
        0.8156578000      -181.2512691282         2.0655063987         0.9320193584         2.6435968539       -10.5847820169         9.0263345873
        0.8205168000       106.1330885875         2.8218135660         0.8554495527         2.6078705695       -12.5794017437         6.5943206499
        0.8256150000       379.0003537679         3.1163406767         0.8528972258         2.5415217556       -12.6458890679         2.0777233376
        0.8305342000       555.0881916563         3.2999227757         0.8733158407         2.5032435937       -12.1139904741        -0.5280058810
        0.8354813000       835.4198708779         3.6584715694         0.8886298018         2.4598616769       -11.7150665287        -3.4811656622
        0.8405018000      1182.1599236751         4.4332653173         0.8962867824         2.4190316375       -11.5156045561        -6.2606101621
        0.8455055000      1579.7466427242         5.0000000000         0.9167053972         2.3654422109       -10.9837059622        -9.9086310682
        0.8506057000      1963.7927542309         5.0000000000         0.9345716852         2.3220602941       -10.5182946927       -12.8617908493
        0.8556561000      2287.4192852038         5.0000000000         0.9677519344         2.2837821322        -9.6539594777       -15.4675200679
        0.8606153000      2081.3791657077         5.0000000000         1.0979206040         2.3118527843        -6.2631059422       -13.5566519743
        0.8656123000      1718.6442330932         5.0000000000         1.2587171960         2.3577865785        -2.0744045159       -10.4297769119
        0.8705553000      1399.5790310245         5.0000000000         1.4118568074         2.3935128629         1.9148349377        -7.9977629745
        0.8756129000       972.2676310284         3.9026519211         1.5777580530         2.4394466572         6.2365110125        -4.8708879121
        0.8805724000       441.5132732724         3.1805113284         1.7513162793         2.4955879613        10.7576490599        -1.0491517248
        0.8857982000       -21.9207013130         2.2739296206         1.8993512370         2.5389698781        14.6139138650         1.9040080564
        0.8907978000      -123.7799299001         2.1356809482         1.8814849490         2.5900074273        14.1485025954         5.3783136812
        0.8955245000      -330.1493009639         1.8996711311         1.8712756415         2.6410449765        13.8825532985         8.8526193061
        0.9006023000      -684.5687195466         1.4938768799         1.8840372758         2.6946344031        14.2149899197        12.5006402122
        0.9056742000      -981.2720438471         0.9917172850         1.8534093535         2.7482238297        13.4171420289        16.1486611183
        0.9106564000     -1364.4643439902         0.0000000000         1.8355430655         2.8018132564        12.9517307594        19.7966820244
        0.9154773000     -1803.1203652827         0.0000000000         1.8227814313         2.8579545605        12.6192941382        23.6184182118
        0.9205620000     -2110.9273421230         0.0000000000         1.7896011821         2.8911289674        11.7549589233        25.8767168679
        0.9255344000     -1850.3301803672         0.0000000000         1.6364615707         2.8605064379         7.7657194697        23.7921334930
        0.9306553000     -1612.8862527788         0.0000000000         1.4884266131         2.8298839084         3.9094546645        21.7075501181
        0.9355895000     -1367.6430497907         0.0000000000         1.3454963091         2.7967095015         0.1861645078        19.4492514619
        0.9407150000     -1066.7853761227         0.7976572492         1.2076706589         2.7533275847        -3.4041510004        16.4960916808
        0.9456289000      -781.5883254858         1.3540876963         1.0851589698         2.7150494228        -6.5955425633        13.8903624622
        0.9505579000      -364.4251968413         1.8631565237         0.9575426269         2.6614599961        -9.9199087746        10.2423415560
        0.9556308000       -50.2566844020         2.2333870476         0.8733158407         2.6206299568       -12.1139904741         7.4628970562
        0.9605937000       234.7879192375         2.9656681780         0.8375832647         2.5721442851       -13.0448130133         4.1623067125
        0.9655716000       506.3157073185         3.2478653984         0.8452402453         2.5160029810       -12.8453510406         0.3405705252
        0.9707849000       763.6514137471         3.5526760583         0.8631065332         2.4751729416       -12.3799397710        -2.4388739747
        0.9756870000      1166.0289284304         4.3839914999         0.8682111870         2.4215835150       -12.2469651226        -6.0868948808
        0.9806980000      1554.7290377559         5.0000000000         0.8860774750         2.3730978433       -11.7815538530        -9.3874852244
        0.9855548000      1938.5399869428         5.0000000000         0.9039437630         2.3322678039       -11.3161425834       -12.1669297243
        0.9904881000      2327.8530918988         5.0000000000         0.9218100509         2.2914377646       -10.8507313138       -14.9463742242
        0.9955141000      2434.4374933347         5.0000000000         0.9958275298         2.2812302547        -8.9225989112       -15.6412353492
        1.0005880000      2118.0431031082         5.0000000000         1.1617287755         2.3118527843        -4.6009228365       -13.5566519743
        1.0055316000      1766.5911564420         5.0000000000         1.3174207137         2.3552347011        -0.5451960587       -10.6034921931
        1.0106712000      1401.6141262071         5.0000000000         1.4705603251         2.3960647404         3.4440433949        -7.8240476932
        1.0155863000       951.9299506557         3.8621792456         1.6313569170         2.4419985347         7.6327448212        -4.6971726309
        1.0205800000       450.9370128994         3.1902240057         1.8023628164         2.4802766965        12.0873955444        -2.0914434122
        1.0255694000        12.1170172932         2.6311003701         1.9044558907         2.5364180006        14.7468885135         1.7302927751
        1.0304856000      -209.8501270864         2.0321835803         1.8993512370         2.5951111822        14.6139138650         5.7257442437
        1.0355400000      -524.7978722781         1.6895010504         1.8967989101         2.6563562412        14.5474265408         9.8949109936
        1.0404686000      -789.4144056462         1.3419184374         1.8763802953         2.6997381580        14.0155279470        12.8480707747
        1.0455683000     -1171.4322271396         0.5219581436         1.8636186610         2.7533275847        13.6830913259        16.4960916808
        1.0505601000     -1603.4272291305         0.0000000000         1.8483046998         2.8120207662        13.2841673805        20.4915431494
        1.0555837000     -2038.6965883278         0.0000000000         1.8380953924         2.8630583154        13.0182180836        23.9658487743
        1.0604607000     -2466.9785990485         0.0000000000         1.8253337581         2.9140958646        12.6857814625        27.4401543991
        1.0655864000     -2209.7339536711         0.0000000000         1.6772988005         2.8860252125         8.8295166573        25.5292863054
        1.0705806000     -1941.9531096354         0.0000000000         1.5292638428         2.8554026830         4.9732518522        23.4447029305
        1.0754636000     -1687.8782858638         0.0000000000         1.3965428462         2.8222282761         1.5159109924        21.1864042744
        1.0805873000     -1279.0536954144         0.1891040232         1.2485078886         2.7686388494        -2.3403538128        17.5383833683
