% Designation Loop  psi_cmd=+0.000deg  (absolute, NEUTRAL ref)
% Kp=90.4059  Kd=2.5786  K_pot=68.073520deg/V
% Vg_offset=1.337482V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[deg/s]         Psi[deg]            
        0.0004843000    -14792.8179262055         0.0000000000         1.3454963091         4.9096640375        11.9616512376       163.2855043313
        0.0054429000    -14798.6997917908         0.0000000000         1.3429439823         4.9122159150         8.1522081683       163.4592196125
        0.0104478000    -14242.7884606697         0.0000000000         1.2229846200         4.8969046502      -170.8916160891       162.4169279251
        0.0154646000    -13631.9398931078         0.0000000000         1.1132345652         4.8662821207      -334.6976680693       160.3323445502
        0.0204501000    -13050.5603899389         0.0000000000         1.0111414909         4.8356595912      -487.0753908416       158.2477611752
        0.0254440000    -12378.8927203510         0.0000000000         0.9141530704         4.7871739195      -631.8342274753       154.9471708316
        0.0304629000    -11817.2189965771         0.0000000000         0.8375832647         4.7437920027      -746.1175195545       151.9940110505
        0.0354313000    -11273.3103424917         0.0000000000         0.7941937081         4.6825469437      -810.8780517327       147.8248443007
        0.0405248000    -10725.4605325273         0.0000000000         0.7456994979         4.6238537621      -883.2574700495       143.8293928321
        0.0454452000    -10175.6700128566         0.0000000000         0.7048622681         4.5600568256      -944.2085591585       139.4865108010
        0.0504342000     -9602.2922943783         0.0000000000         0.6538157310         4.4988117666     -1020.3974205446       135.3173440511
        0.0554470000     -9137.0275484738         0.0000000000         0.6512634042         4.4248073203     -1024.2068636139       130.2796008951
        0.0604504000     -8510.6533032611         0.0000000000         0.6027691939         4.3533547515     -1096.5862819307       125.4155730203
        0.0654364000     -7968.8048318146         0.0000000000         0.5925598865         4.2716946728     -1111.8240542080       119.8566840205
        0.0704181000     -7369.9589412886         0.0000000000         0.5593796373         4.1951383490     -1161.3468141090       114.6452255832
        0.0754495000     -6808.4644269135         0.0000000000         0.5440656762         4.1134782703     -1184.2034725248       109.0863365834
        0.0804339000     -6195.9140955104         0.0000000000         0.5236470613         4.0267144367     -1214.6790170793       103.1800170212
        0.0854285000     -5695.2984196276         0.0000000000         0.5159900808         3.9501581129     -1226.1073462872        97.9685585839
        0.0904577000     -5137.7450611315         0.0000000000         0.5057807733         3.8659461568     -1241.3451185644        92.2359543028
        0.0954379000     -4674.4807613996         0.0000000000         0.5159900808         3.7842860781     -1226.1073462872        86.6770653031
        0.1004289000     -4067.8122955819         0.0000000000         0.4930191391         3.7000741219     -1260.3923339110        80.9444610220
        0.1054426000     -3486.6717382781         0.0000000000         0.4726005242         3.6184140433     -1290.8678784654        75.3855720222
        0.1104427000     -2925.2369603693         0.0000000000         0.4777051779         3.5239945773     -1283.2489923268        68.9581066162
        0.1154316000     -2471.7956821018         0.0000000000         0.4904668122         3.4423344986     -1264.2017769803        63.3992176165
        0.1204429000     -1812.1306895497         0.0000000000         0.4700481974         3.3479150326     -1294.6773215347        56.9717522105
        0.1254481000     -1240.8131537103         0.2019158520         0.4521819094         3.2662549539     -1321.3434230199        51.4128632107
