% Designation Loop  psi_cmd=+0.000deg  (absolute, NEUTRAL ref)
% Kp=46.1255  Kd=1.5454  K_pot=68.073520deg/V
% Vg_offset=1.338426V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[deg/s]         Psi[deg]            
        0.0004526000      -919.7897620909         0.9299021787         1.3378393285         2.8043651338        -0.8761719059        19.9703973057
        0.0054475000      -913.9026965653         0.9424737047         1.3352870017         2.8043651338        -4.6856149752        19.9703973057
        0.0104555000      -797.7971876822         1.1773252000         1.2918974451         2.7992613789       -69.4461471535        19.6229667432
        0.0154415000      -375.0744411495         1.8026848196         1.1259961995         2.7865019916      -317.0599466584        18.7543903370
        0.0205380000      -430.8398038148         1.7366811186         1.1744904097         2.7686388494      -244.6805283416        17.5383833683
        0.0254351000      -323.4031333926         1.8622989640         1.1591764486         2.7456719523      -267.5371867574        15.9749458371
        0.0304863000      -330.9260005462         1.8536569319         1.1693857560         2.7405681974      -252.2994144802        15.6275152746
        0.0354394000      -257.1759216493         1.9389051185         1.1617287755         2.7227050552      -263.7277436881        14.4115083059
        0.0404553000      -226.7609333801         1.9750278938         1.1693857560         2.7073937904      -252.2994144802        13.3692166184
        0.0454240000      -111.3115654836         2.1257407638         1.1540717949         2.6818750158      -275.1560728960        11.6320638060
        0.0504403000       -78.7709452656         2.1743300090         1.1642811023         2.6640118736      -259.9183006188        10.4160568373
        0.0554179000        -4.5310360480         2.4556125913         1.1668334292         2.6384930990      -256.1088575495         8.6789040249
        0.0604597000         1.8458597983         2.5312753638         1.1744904097         2.6308374666      -244.6805283416         8.1577581811
        0.0654362000        -3.0615450858         2.4730483097         1.1974613514         2.6155262019      -210.3955407178         7.1154664937
        0.0704327000       -37.8941079184         2.2407850431         1.2229846200         2.6078705695      -172.3011100248         6.5943206499
        0.0754348000        12.3077088762         2.6554066850         1.2255369469         2.5900074273      -168.4916669555         5.3783136812
        0.0806999000        44.3584987735         2.7756964155         1.2255369469         2.5797999174      -168.4916669555         4.6834525563
        0.0854393000        23.9155292615         2.7513811225         1.2587171960         2.5619367752      -118.9689070545         3.4674455876
        0.0904428000       -60.6290200451         2.2030158697         1.2918974451         2.5644886527       -69.4461471535         3.6411608688
        0.0954531000      -135.0352399285         2.0923442419         1.3276300211         2.5619367752       -16.1139441832         3.4674455876
        0.1004616000       -66.0262552499         2.1943530087         1.3046590794         2.5568330203       -50.3989318069         3.1200150251
        0.1054431000         5.1083613775         2.5699854072         1.2842404646         2.5491773879       -80.8744763614         2.5988691813
        0.1104296000       -74.0389527242         2.1816949291         1.3046590794         2.5593848978       -50.3989318069         3.2937303063
