% Designation Loop (PD + Notch)  psi_cmd=+25.000deg
% Kp=37.1395  Kd=1.2859  K_pot=68.073520deg/V
% Notch f=12.21Hz  zeta=0.100
% Vg_offset=1.338286V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Psi[deg]            
        0.4055418000       -38.2533085534         2.2503464281         1.3557056165         2.8809214576         0.4537759878        25.1818557430
        0.4105554000        10.6005010483         2.6143681400         1.3352870017         2.8732658252        -0.0781226060        24.6607098992
        0.4156461000        -4.1372962580         2.4517611019         1.3378393285         2.8732658252        -0.0116352817        24.6607098992
        0.4206372000       -10.6247452424         2.3801829112         1.3378393285         2.8732658252        -0.0116352817        24.6607098992
        0.4256487000       -13.2700541417         2.3509963350         1.3378393285         2.8732658252        -0.0116352817        24.6607098992
        0.4306415000         3.6828275093         2.5380431383         1.3327346748         2.8707139478        -0.1446099302        24.4869946180
        0.4356119000       -41.0890980723         2.2463118599         1.3454963091         2.8809214576         0.1878266909        25.1818557430
        0.4406238000       -34.2682867427         2.2560457314         1.3403916554         2.8860252125         0.0548520425        25.5292863054
        0.4456018000       -20.4703616979         2.2760529399         1.3454963091         2.8809214576         0.1878266909        25.1818557430
        0.4504839000        44.0247307970         2.7476773636         1.3327346748         2.8681620703        -0.1446099302        24.3132793367
        0.4555071000        -1.9216810478         2.4762067242         1.3429439823         2.8809214576         0.1213393667        25.1818557430
        0.4605948000        36.3219910027         2.7382441641         1.3352870017         2.8732658252        -0.0781226060        24.6607098992
        0.4656672000        48.9049511671         2.7536260937         1.3352870017         2.8681620703        -0.0781226060        24.3132793367
        0.4706696000        50.3919466477         2.7554343868         1.3327346748         2.8681620703        -0.1446099302        24.3132793367
        0.4756602000        23.1741259054         2.7220172493         1.3378393285         2.8732658252        -0.0116352817        24.6607098992
        0.4805363000        31.1089073466         2.7318292247         1.3276300211         2.8758177027        -0.2775845786        24.8344251805
        0.4855658000       -20.3196638471         2.2762738412         1.3454963091         2.8809214576         0.1878266909        25.1818557430
        0.4905960000         5.5155072513         2.5582637058         1.3403916554         2.8732658252         0.0548520425        24.6607098992
        0.4956557000        11.2563143120         2.6216039467         1.3352870017         2.8732658252        -0.0781226060        24.6607098992
        0.5006216000        30.0156296834         2.7304807390         1.3301823480         2.8681620703        -0.2110972544        24.3132793367
        0.5055732000        -4.2384703610         2.4506448142         1.3403916554         2.8732658252         0.0548520425        24.6607098992
        0.5105812000        -9.1217476420         2.3967659856         1.3403916554         2.8758177027         0.0548520425        24.8344251805
        0.5154621000         5.0803695724         2.5534626865         1.3378393285         2.8732658252        -0.0116352817        24.6607098992
        0.5206080000        13.2126135224         2.6431884491         1.3352870017         2.8732658252        -0.0781226060        24.6607098992
        0.5256326000        12.0351406459         2.6301969977         1.3378393285         2.8732658252        -0.0116352817        24.6607098992
        0.5304737000        15.8638582891         2.6724405178         1.3378393285         2.8732658252        -0.0116352817        24.6607098992
        0.5356186000        40.9609168682         2.7439317118         1.3327346748         2.8681620703        -0.1446099302        24.3132793367
        0.5422154000       -13.0111631990         2.3538527652         1.3454963091         2.8809214576         0.1878266909        25.1818557430
        0.5454480000        12.4342945185         2.6346009957         1.3403916554         2.8758177027         0.0548520425        24.8344251805
        0.5505633000        17.4373881120         2.6898017976         1.3378393285         2.8758177027        -0.0116352817        24.8344251805
        0.5557844000        22.1152491043         2.7207034805         1.3378393285         2.8732658252        -0.0116352817        24.6607098992
        0.5608017000       -13.7986046170         2.3451646611         1.3454963091         2.8809214576         0.1878266909        25.1818557430
        0.5657741000        28.5125019627         2.7286249393         1.3352870017         2.8707139478        -0.0781226060        24.4869946180
        0.5708474000         7.8260864101         2.5837570970         1.3403916554         2.8732658252         0.0548520425        24.6607098992
        0.5756589000       -23.7029270002         2.2713270156         1.3454963091         2.8809214576         0.1878266909        25.1818557430
        0.5806833000        30.2832179934         2.7308108928         1.3327346748         2.8681620703        -0.1446099302        24.3132793367
        0.5856084000        31.2152910986         2.7319603836         1.3301823480         2.8681620703        -0.2110972544        24.3132793367
        0.5905798000         2.1337110411         2.5209512191         1.3378393285         2.8732658252        -0.0116352817        24.6607098992
        0.5955948000       -20.0383019910         2.2766864170         1.3403916554         2.8809214576         0.0548520425        25.1818557430
        0.6006964000        -8.2208850792         2.4067055030         1.3429439823         2.8758177027         0.1213393667        24.8344251805
        0.6056600000        -4.2113508812         2.4509440325         1.3429439823         2.8758177027         0.1213393667        24.8344251805
        0.6106807000       -17.4517978875         2.3048577601         1.3454963091         2.8809214576         0.1878266909        25.1818557430
        0.6155980000        40.1896951241         2.7429875147         1.3301823480         2.8707139478        -0.2110972544        24.4869946180
        0.6205693000        -4.0800717035         2.4523924795         1.3403916554         2.8809214576         0.0548520425        25.1818557430
        0.6256218000        21.0453161155         2.7193749426         1.3378393285         2.8732658252        -0.0116352817        24.6607098992
        0.6305804000        41.7978531697         2.7449557506         1.3327346748         2.8681620703        -0.1446099302        24.3132793367
        0.6357627000        15.0027501178         2.6629396238         1.3352870017         2.8758177027        -0.0781226060        24.8344251805
        0.6407897000       -18.2396517744         2.2961651051         1.3454963091         2.8809214576         0.1878266909        25.1818557430
        0.6456887000        11.5097099159         2.6243997450         1.3429439823         2.8707139478         0.1213393667        24.4869946180
        0.6507556000        11.0469321486         2.6192937634         1.3352870017         2.8758177027        -0.0781226060        24.8344251805
        0.6556694000        13.7319982422         2.6489189941         1.3327346748         2.8758177027        -0.1446099302        24.8344251805
        0.6605457000       -13.1744986139         2.3520506310         1.3429439823         2.8783695801         0.1213393667        25.0081404617
        0.6656457000         3.1802174675         2.5324976739         1.3378393285         2.8758177027        -0.0116352817        24.8344251805
        0.6707596000         3.2283773582         2.5330290380         1.3378393285         2.8758177027        -0.0116352817        24.8344251805
        0.6756298000         3.8023990056         2.5393624105         1.3378393285         2.8758177027        -0.0116352817        24.8344251805
        0.6807383000        11.0028742664         2.6188076581         1.3378393285         2.8732658252        -0.0116352817        24.6607098992
        0.6857063000       -21.0135117619         2.2752571939         1.3454963091         2.8809214576         0.1878266909        25.1818557430
        0.6908333000       -17.8385261856         2.3005908576         1.3454963091         2.8809214576         0.1878266909        25.1818557430
        0.6956227000       -21.4974011878         2.2745488392         1.3454963091         2.8834733351         0.1878266909        25.3555710242
        0.7006399000        39.9754095136         2.7427250715         1.3301823480         2.8707139478        -0.2110972544        24.4869946180
        0.7058170000        11.7284609058         2.6268132977         1.3403916554         2.8732658252         0.0548520425        24.6607098992
        0.7105151000        -3.7530849840         2.4560002331         1.3378393285         2.8809214576        -0.0116352817        25.1818557430
        0.7155633000        14.1739023931         2.6537946701         1.3378393285         2.8732658252        -0.0116352817        24.6607098992
        0.7205454000        10.5532358796         2.6138466477         1.3352870017         2.8758177027        -0.0781226060        24.8344251805
        0.7256249000        -5.2852267385         2.4390956016         1.3429439823         2.8758177027         0.1213393667        24.8344251805
        0.7306867000        10.1967585396         2.6099135141         1.3378393285         2.8732658252        -0.0116352817        24.6607098992
        0.7356775000        29.7405161443         2.7301412319         1.3301823480         2.8707139478        -0.2110972544        24.4869946180
        0.7405774000       -28.4908526029         2.2643709082         1.3608102703         2.8707139478         0.5867506363        24.4869946180
        0.7456506000       -28.0179806581         2.2650556120         1.3454963091         2.8834733351         0.1878266909        25.3555710242
        0.7506138000        -7.5193533764         2.4144457365         1.3429439823         2.8783695801         0.1213393667        25.0081404617
        0.7556085000        15.9807728207         2.6737304748         1.3378393285         2.8732658252        -0.0116352817        24.6607098992
        0.7606989000       -11.0530860705         2.3754568839         1.3454963091         2.8783695801         0.1878266909        25.0081404617
        0.7656543000         2.7028418815         2.5272306297         1.3352870017         2.8809214576        -0.0781226060        25.1818557430
        0.7706134000         9.9953816941         2.6076916562         1.3378393285         2.8758177027        -0.0116352817        24.8344251805
        0.7755476000       -17.9764759381         2.2990688120         1.3454963091         2.8809214576         0.1878266909        25.1818557430
        0.7807445000        37.0107857881         2.7390898998         1.3327346748         2.8681620703        -0.1446099302        24.3132793367
        0.7855479000         6.6039054339         2.5702723663         1.3403916554         2.8732658252         0.0548520425        24.6607098992
        0.7905090000        30.3746891187         2.7309237360         1.3301823480         2.8707139478        -0.2110972544        24.4869946180
        0.7956349000         2.8104965044         2.5284184191         1.3403916554         2.8732658252         0.0548520425        24.6607098992
        0.8006494000        34.4721778200         2.7359707293         1.3301823480         2.8681620703        -0.2110972544        24.3132793367
        0.8056514000       -25.9790812260         2.2680136471         1.3454963091         2.8809214576         0.1878266909        25.1818557430
        0.8105510000        10.9341425474         2.6180493181         1.3378393285         2.8732658252        -0.0116352817        24.6607098992
        0.8156786000       -15.3852401547         2.3276587815         1.3429439823         2.8809214576         0.1213393667        25.1818557430
        0.8205706000       -11.7483701480         2.3677855825         1.3429439823         2.8809214576         0.1213393667        25.1818557430
        0.8256310000        34.8365301563         2.7364187684         1.3327346748         2.8707139478        -0.1446099302        24.4869946180
        0.8305505000         0.7560893727         2.5057514593         1.3403916554         2.8783695801         0.0548520425        25.0081404617
        0.8356516000        16.9051215973         2.6839291235         1.3352870017         2.8758177027        -0.0781226060        24.8344251805
        0.8406093000       -11.0775957828         2.3751864600         1.3429439823         2.8809214576         0.1213393667        25.1818557430
        0.8456235000       -30.2025823417         2.2618965745         1.3633625971         2.8732658252         0.6532379605        24.6607098992
        0.8506649000        11.4237321063         2.6234511232         1.3378393285         2.8758177027        -0.0116352817        24.8344251805
        0.8555159000       -11.9561490324         2.3654930887         1.3454963091         2.8783695801         0.1878266909        25.0081404617
        0.8605819000         6.8137495312         2.5725876463         1.3378393285         2.8758177027        -0.0116352817        24.8344251805
        0.8655794000        10.0908801907         2.6087453230         1.3378393285         2.8732658252        -0.0116352817        24.6607098992
        0.8705417000         1.1654404632         2.5102679665         1.3378393285         2.8758177027        -0.0116352817        24.8344251805
        0.8754654000         1.4183877601         2.5130588185         1.3403916554         2.8732658252         0.0548520425        24.6607098992
        0.8808427000         5.8783410531         2.5622669722         1.3378393285         2.8732658252        -0.0116352817        24.6607098992
        0.8855052000         6.3566267932         2.5675440585         1.3378393285         2.8732658252        -0.0116352817        24.6607098992
        0.8905947000        34.3988111061         2.7358804966         1.3301823480         2.8681620703        -0.2110972544        24.3132793367
        0.8955165000         1.9247779220         2.5186459902         1.3378393285         2.8758177027        -0.0116352817        24.8344251805
        0.9007247000       -10.3345290461         2.3833849634         1.3429439823         2.8783695801         0.1213393667        25.0081404617
        0.9055923000       -12.1125979038         2.3637669361         1.3429439823         2.8809214576         0.1213393667        25.1818557430
        0.9106351000        40.4398810832         2.7432938735         1.3301823480         2.8707139478        -0.2110972544        24.4869946180
        0.9158063000        35.1764263811         2.7368366248         1.3327346748         2.8707139478        -0.1446099302        24.4869946180
        0.9204716000        40.4672755529         2.7433274152         1.3327346748         2.8681620703        -0.1446099302        24.3132793367
        0.9255416000        37.0567113877         2.7391462741         1.3301823480         2.8707139478        -0.2110972544        24.4869946180
        0.9304544000        14.6614391273         2.6591738257         1.3378393285         2.8732658252        -0.0116352817        24.6607098992
        0.9355000000         1.4294843043         2.5131812504         1.3480486360         2.8707139478         0.2543140152        24.4869946180
        0.9405940000        29.9956997632         2.7304561466         1.3327346748         2.8707139478        -0.1446099302        24.4869946180
        0.9455461000        31.3540939912         2.7321314958         1.3276300211         2.8732658252        -0.2775845786        24.6607098992
        0.9505206000       -28.3010505450         2.2646456752         1.3454963091         2.8834733351         0.1878266909        25.3555710242
        0.9555567000       -41.4404204098         2.2458132363         1.3608102703         2.8783695801         0.5867506363        25.0081404617
        0.9605481000        10.6839172251         2.6152884986         1.3378393285         2.8758177027        -0.0116352817        24.8344251805
        0.9655798000        16.0356668850         2.6743361394         1.3378393285         2.8732658252        -0.0116352817        24.6607098992
        0.9705934000       -24.6201148973         2.2699904605         1.3454963091         2.8834733351         0.1878266909        25.3555710242
        0.9755734000         2.9626087318         2.5300967241         1.3378393285         2.8783695801        -0.0116352817        25.0081404617
        0.9805579000         1.6144701366         2.5152222608         1.3378393285         2.8783695801        -0.0116352817        25.0081404617
        0.9856012000         4.9370019511         2.5518808636         1.3352870017         2.8783695801        -0.0781226060        25.0081404617
        0.9905326000         3.3703251312         2.5345951952         1.3352870017         2.8783695801        -0.0781226060        25.0081404617
        0.9955723000        -7.2351581787         2.4175813570         1.3403916554         2.8783695801         0.0548520425        25.0081404617
        1.0006068000       -35.3272140421         2.2545278693         1.3454963091         2.8860252125         0.1878266909        25.5292863054
        1.0056104000        16.9468597179         2.6843896341         1.3352870017         2.8732658252        -0.0781226060        24.6607098992
        1.0104845000       -28.0984556661         2.2649390511         1.3454963091         2.8834733351         0.1878266909        25.3555710242
        1.0155372000         7.0700885533         2.5754159203         1.3276300211         2.8834733351        -0.2775845786        25.3555710242
        1.0206115000        26.8268755726         2.7265413526         1.3301823480         2.8732658252        -0.2110972544        24.6607098992
        1.0255871000        -1.4132740854         2.4818161480         1.3378393285         2.8783695801        -0.0116352817        25.0081404617
        1.0305783000       -22.6183061703         2.2729100350         1.3429439823         2.8834733351         0.1213393667        25.3555710242
        1.0355347000         1.5360341510         2.5143568504         1.3378393285         2.8783695801        -0.0116352817        25.0081404617
        1.0405813000         1.9285823524         2.5186879658         1.3378393285         2.8783695801        -0.0116352817        25.0081404617
        1.0455704000       -19.7812472903         2.2791561671         1.3429439823         2.8834733351         0.1213393667        25.3555710242
        1.0505484000         8.2290879547         2.5882035476         1.3352870017         2.8783695801        -0.0781226060        25.0081404617
        1.0555856000        24.3859186477         2.7235194747         1.3327346748         2.8732658252        -0.1446099302        24.6607098992
        1.0606123000       -50.0353919743         2.2336969337         1.3582579434         2.8834733351         0.5202633121        25.3555710242
        1.0656616000       -23.5940603966         2.2714857867         1.3454963091         2.8834733351         0.1878266909        25.3555710242
        1.0707411000         8.1722270239         2.5875761820         1.3352870017         2.8783695801        -0.0781226060        25.0081404617
        1.0755466000         1.2185343239         2.5108537688         1.3378393285         2.8783695801        -0.0116352817        25.0081404617
        1.0805855000       -22.4861795013         2.2731030595         1.3429439823         2.8834733351         0.1213393667        25.3555710242
        1.0855999000       -22.5512831427         2.2730079443         1.3429439823         2.8834733351         0.1213393667        25.3555710242
        1.0905818000       -16.3358997920         2.3171698363         1.3429439823         2.8809214576         0.1213393667        25.1818557430
        1.0955070000       -11.9761183566         2.3652727605         1.3403916554         2.8809214576         0.0548520425        25.1818557430
        1.1006184000       -28.1499630611         2.2648644550         1.3454963091         2.8834733351         0.1878266909        25.3555710242
        1.1056346000        -0.7358441670         2.4892904584         1.3378393285         2.8783695801        -0.0116352817        25.0081404617
        1.1105863000        26.3782927713         2.7259864235         1.3327346748         2.8707139478        -0.1446099302        24.4869946180
        1.1156105000        12.9611652131         2.6404141359         1.3352870017         2.8732658252        -0.0781226060        24.6607098992
        1.1206530000       -31.5543753859         2.2599471671         1.3454963091         2.8834733351         0.1878266909        25.3555710242
        1.1255837000         4.3593719799         2.5455076793         1.3378393285         2.8758177027        -0.0116352817        24.8344251805
        1.1307329000        -0.9885295977         2.4865024957         1.3378393285         2.8783695801        -0.0116352817        25.0081404617
        1.1356422000         5.2064597380         2.5548538814         1.3352870017         2.8783695801        -0.0781226060        25.0081404617
        1.1406382000         1.5453940590         2.5144601214         1.3378393285         2.8783695801        -0.0116352817        25.0081404617
        1.1456212000         2.7315538982         2.5275474189         1.3378393285         2.8783695801        -0.0116352817        25.0081404617
        1.1506959000         9.7461362762         2.6049416483         1.3378393285         2.8758177027        -0.0116352817        24.8344251805
        1.1555642000       -24.6676585378         2.2699212306         1.3429439823         2.8860252125         0.1213393667        25.5292863054
        1.1605965000       -22.8295400473         2.2726015255         1.3429439823         2.8860252125         0.1213393667        25.5292863054
        1.1656584000       -20.4350074066         2.2761047595         1.3454963091         2.8834733351         0.1878266909        25.3555710242
        1.1707033000        27.8487533239         2.7278047977         1.3327346748         2.8732658252        -0.1446099302        24.6607098992
        1.1755066000       -12.5268826476         2.3591959942         1.3454963091         2.8783695801         0.1878266909        25.0081404617
        1.1810542000        10.9379599580         2.6180914369         1.3352870017         2.8758177027        -0.0781226060        24.8344251805
        1.1855854000         3.0171339516         2.5306983190         1.3378393285         2.8758177027        -0.0116352817        24.8344251805
        1.1905501000        16.6112230327         2.6806864425         1.3327346748         2.8732658252        -0.1446099302        24.6607098992
        1.1956509000       -29.2704903633         2.2632431143         1.3429439823         2.8834733351         0.1213393667        25.3555710242
        1.2005258000        -5.1988278571         2.4400488693         1.3378393285         2.8783695801        -0.0116352817        25.0081404617
        1.2056681000         0.7824190722         2.5060419636         1.3352870017         2.8783695801        -0.0781226060        25.0081404617
        1.2107847000        -7.1790004676         2.4182009638         1.3403916554         2.8783695801         0.0548520425        25.0081404617
        1.2156102000        -0.0032249686         2.4973736906         1.3378393285         2.8783695801        -0.0116352817        25.0081404617
        1.2206035000         6.7330154009         2.5716968797         1.3352870017         2.8783695801        -0.0781226060        25.0081404617
        1.2255471000        -1.3615705474         2.4823866104         1.3403916554         2.8783695801         0.0548520425        25.0081404617
        1.2305949000        32.9761729969         2.7341298397         1.3327346748         2.8707139478        -0.1446099302        24.4869946180
        1.2355011000       -23.1479561559         2.2721366678         1.3454963091         2.8834733351         0.1878266909        25.3555710242
        1.2405863000       -17.8398523415         2.3005762257         1.3403916554         2.8860252125         0.0548520425        25.5292863054
        1.2456081000         6.4184017879         2.5682256426         1.3378393285         2.8783695801        -0.0116352817        25.0081404617
        1.2504829000       -14.1611566538         2.3411645034         1.3480486360         2.8783695801         0.2543140152        25.0081404617
        1.2556909000        30.4388878386         2.7310029300         1.3301823480         2.8732658252        -0.2110972544        24.6607098992
        1.2606479000        65.2819738893         2.7734324254         1.3123160600         2.8707139478        -0.6765085240        24.4869946180
        1.2656451000       -39.8522119900         2.2480694697         1.3454963091         2.8860252125         0.1878266909        25.5292863054
        1.2706568000        -0.2684519241         2.4944473531         1.3352870017         2.8783695801        -0.0781226060        25.0081404617
        1.2756039000        23.0954523679         2.7219196731         1.3327346748         2.8707139478        -0.1446099302        24.4869946180
        1.2806529000         0.4396477579         2.5022600533         1.3378393285         2.8758177027        -0.0116352817        24.8344251805
        1.2855919000         6.9419489528         2.5740021133         1.3352870017         2.8758177027        -0.0781226060        24.8344251805
        1.2905701000        -1.9921836098         2.4754288459         1.3378393285         2.8783695801        -0.0116352817        25.0081404617
        1.2955684000         5.7377817555         2.5607161346         1.3352870017         2.8783695801        -0.0781226060        25.0081404617
        1.3006587000       -12.2361441123         2.3624038095         1.3429439823         2.8809214576         0.1213393667        25.1818557430
        1.3056357000        12.8684082953         2.6393907179         1.3378393285         2.8758177027        -0.0116352817        24.8344251805
        1.3107498000       -19.3635831064         2.2837643955         1.3454963091         2.8834733351         0.1878266909        25.3555710242
        1.3155464000         9.0797536019         2.5975892257         1.3378393285         2.8783695801        -0.0116352817        25.0081404617
        1.3206074000       -37.8177259715         2.2509676958         1.3557056165         2.8834733351         0.4537759878        25.3555710242
        1.3256478000         8.4143307109         2.5902473928         1.3378393285         2.8783695801        -0.0116352817        25.0081404617
        1.3307057000        28.0975032321         2.7281122057         1.3352870017         2.8707139478        -0.0781226060        24.4869946180
        1.3355926000         5.3612884131         2.5565621578         1.3378393285         2.8758177027        -0.0116352817        24.8344251805
