% Designation Loop  psi_cmd=+20.000deg  (absolute, NEUTRAL ref)
% Kp=16.6052  Kd=0.5122  K_pot=68.073520deg/V
% Vg_offset=1.338401V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[deg/s]         Psi[deg]            
        0.0004958000       156.5192675071         2.9036605286         1.3531532897         2.6563562412        22.0185809406         9.8949109936
        0.0054433000       153.7188829952         2.9005415100         1.3454963091         2.6640118736        10.5902517327        10.4160568373
        0.0104331000       147.9497408137         2.8941082022         1.3454963091         2.6691156285        10.5902517327        10.7634873998
        0.0154660000       162.4567828463         2.9102661512         1.3378393285         2.6614599961        -0.8380774752        10.2423415560
        0.0204447000       160.5056732595         2.9080965726         1.3403916554         2.6614599961         2.9713655941        10.2423415560
        0.0254682000       120.5500200198         2.8633835306         1.3888858657         2.6640118736        75.3507839109        10.4160568373
        0.0304399000       116.7319874250         2.8590759517         1.3863335388         2.6691156285        71.5413408416        10.7634873998
        0.0354459000       115.7985259211         2.8580217003         1.3837812120         2.6716675060        67.7318977723        10.9372026810
        0.0404324000       116.9003605828         2.8592660656         1.3710195777         2.6793231383        48.6846824257        11.4583485248
        0.0454618000        85.8509803519         2.8239404352         1.3965428462         2.6895306482        86.7791131188        12.1532096497
        0.0504251000        85.9351669307         2.8240370149         1.3888858657         2.6946344031        75.3507839109        12.5006402122
        0.0554459000        74.3126959888         2.8106573055         1.3965428462         2.6997381580        86.7791131188        12.8480707747
        0.0604275000       102.4775051290         2.8429267030         1.3710195777         2.6920825256        48.6846824257        12.3269249310
        0.0654635000        70.5788499730         2.8063383277         1.3863335388         2.7099456679        71.5413408416        13.5429318997
        0.0704266000        86.0193535096         2.8241335899         1.3812288851         2.6997381580        63.9224547030        12.8480707747
        0.0754410000        86.1035400884         2.8242301601         1.3735719045         2.7048419129        52.4941254951        13.1955013372
        0.0804431000        66.7608173783         2.8019110995         1.3837812120         2.7150494228        67.7318977723        13.8903624622
        0.0854307000        68.7961135439         2.8042725289         1.3735719045         2.7201531777        52.4941254951        14.2377930246
        0.0904311000        39.7820294786         2.7702875459         1.3888858657         2.7354644424        75.3507839109        15.2800847121
        0.0954405000        43.6000620734         2.7748013495         1.3914381925         2.7303606875        79.1602269802        14.9326541496
        0.1004530000        62.0935098584         2.7964837063         1.3710195777         2.7278088101        48.6846824257        14.7589388684
        0.1054301000        59.2089387677         2.7931206815         1.3710195777         2.7303606875        48.6846824257        14.9326541496
        0.1104454000        37.9151064707         2.7680755034         1.3837812120         2.7405681974        67.7318977723        15.6275152746
