% Designation Loop  psi_cmd=+15.000deg  (absolute, NEUTRAL ref)
% Kp=22.5158  Kd=1.0137  K_pot=68.073520deg/V
% Vg_offset=1.337788V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Psi[deg]            
        0.0004000000       317.1912994006         3.0526070763         1.3454963091         2.5057954711         0.2007917192         0.3945181202
        0.0053895000       321.0529683981         3.0566149959         1.3429439823         2.5057954711         0.1343043949         0.3945181202
        0.0104066000       356.0066404264         3.0927153324         1.3301823480         2.4955879613        -0.1981322262        -0.3003430048
        0.0154087000       340.5103016737         3.0767457256         1.3378393285         2.4981398388         0.0013297465        -0.1266277235
        0.0204547000       332.7373009160         3.0687155768         1.3403916554         2.5006917162         0.0678170707         0.0470875577
        0.0253755000       286.2482846578         3.0203076057         1.3633625971         2.5083473486         0.6662029888         0.5682334015
        0.0304168000       263.1775961982         2.9959724533         1.3837812120         2.5032435937         1.1981015826         0.2208028390
        0.0354046000       158.7138822147         2.8820562227         1.4424847297         2.5134511035         2.7273100398         0.9156639639
        0.0403994000       127.6218791839         2.8466990252         1.4526940371         2.5236586133         2.9932593367         1.6105250889
        0.0453926000       131.3345598933         2.8509606642         1.4424847297         2.5313142457         2.7273100398         2.1316709326
        0.0504117000       100.0439058116         2.8146925070         1.4424847297         2.5517292654         2.7273100398         3.5213931826
        0.0554078000       119.3025880365         2.8371094540         1.4271707685         2.5542811429         2.3283860944         3.6951084638
        0.0604080000       138.6109330240         2.8592812557         1.4144091342         2.5542811429         1.9959494733         3.6951084638
        0.0653929000       115.0932797001         2.8322360176         1.4118568074         2.5721442851         1.9294621491         4.9111154325
        0.0704165000        99.4479526593         2.8139938896         1.4118568074         2.5823517949         1.9294621491         5.6059765575
        0.0753869000        91.6749519016         2.8048542937         1.4144091342         2.5849036724         1.9959494733         5.7796918388
        0.0803984000        56.6219543478         2.7629889057         1.4220661148         2.6002149371         2.1954114460         6.8219835262
        0.0853968000        87.6146318533         2.8000596347         1.4067521537         2.5951111822         1.7964875006         6.4745529637
        0.0904114000        64.1466412920         2.7720670737         1.4067521537         2.6104224470         1.7964875006         7.5168446512
        0.0953814000        64.0473157666         2.7719475704         1.4016475000         2.6155262019         1.6635128522         7.8642752137
        0.1004163000        52.3133204860         2.7577679661         1.4016475000         2.6231818342         1.6635128522         8.3854210574
        0.1053954000        52.2139949606         2.7576474130         1.3965428462         2.6282855892         1.5305382037         8.7328516199
        0.1104303000        40.4799996800         2.7433429944         1.3965428462         2.6359412215         1.5305382037         9.2539974636
        0.1154146000        52.0650066726         2.7574665667         1.3888858657         2.6359412215         1.3310762310         9.2539974636
        0.1203884000        32.6573361596         2.7337372343         1.3965428462         2.6410449765         1.5305382037         9.6014280261
        0.1253976000        17.0120091188         2.6851084492         1.3965428462         2.6512524863         1.5305382037        10.2962891511
        0.1303922000       -10.3176504399         2.3835711907         1.3990951731         2.6665637511         1.5970255279        11.3385808385
        0.1353904000        24.5863588257         2.7237678243         1.3837812120         2.6589081187         1.1981015826        10.8174349948
        0.1404086000        24.3877077749         2.7235216916         1.3735719045         2.6691156285         0.9321522857        11.5122961198
        0.1453958000        35.9230520048         2.7377541293         1.3633625971         2.6716675060         0.6662029888        11.6860114010
        0.1504009000        28.1500512471         2.7281771379         1.3659149240         2.6742193834         0.7326903130        11.8597266823
        0.1553967000        12.6537124943         2.6370219074         1.3735719045         2.6767712609         0.9321522857        12.0334419635
        0.1604075000        -2.9916145465         2.4644017907         1.3735719045         2.6869787707         0.9321522857        12.7283030885
        0.1654065000        35.8237264794         2.7376321007         1.3582579434         2.6767712609         0.5332283403        12.0334419635
        0.1704275000        31.7634064311         2.7326359816         1.3506009628         2.6869787707         0.3337663676        12.7283030885
        0.1753969000        16.2174049156         2.6763413157         1.3557056165         2.6920825256         0.4667410161        13.0757336510
        0.1803855000        24.0400684361         2.7230908720         1.3557056165         2.6869787707         0.4667410161        12.7283030885
        0.1854078000        23.9904056734         2.7230293172         1.3531532897         2.6895306482         0.4002536918        12.9020183697
        0.1904004000        12.3060731554         2.6331862865         1.3557056165         2.6946344031         0.4667410161        13.2494489322
        0.1953940000        39.4867444261         2.7421264296         1.3454963091         2.6869787707         0.2007917192        12.7283030885
        0.2003846000         4.4834096350         2.5468762282         1.3557056165         2.6997381580         0.4667410161        13.5968794947
        0.2054081000        23.8910801480         2.7229062009         1.3480486360         2.6946344031         0.2672790434        13.2494489322
        0.2103797000         8.2954158699         2.5889353657         1.3506009628         2.7022900355         0.3337663676        13.7705947759
        0.2153973000        27.7030863828         2.7276247545         1.3429439823         2.6971862806         0.1343043949        13.4231642135
        0.2203901000        19.9797483878         2.7178525074         1.3480486360         2.6971862806         0.2672790434        13.4231642135
        0.2253839000        31.5647553803         2.7323911594         1.3403916554         2.6971862806         0.0678170707        13.4231642135
        0.2304051000        35.4760871405         2.7372049296         1.3403916554         2.6946344031         0.0678170707        13.2494489322
        0.2353970000       -14.9242608779         2.3327449198         1.3633625971         2.7048419129         0.6662029888        13.9443100572
        0.2403901000        31.6144181430         2.7324523683         1.3429439823         2.6946344031         0.1343043949        13.2494489322
        0.2453908000        19.8307600997         2.7162086699         1.3403916554         2.7048419129         0.0678170707        13.9443100572
        0.2503886000        43.1497623728         2.7466085441         1.3327346748         2.6971862806        -0.1316449020        13.4231642135
        0.2554020000        39.2384306126         2.7418221481         1.3327346748         2.6997381580        -0.1316449020        13.5968794947
        0.2603933000         4.3344213469         2.5452323906         1.3480486360         2.7073937904         0.2672790434        14.1180253384
        0.2656324000        23.7917546226         2.7227830755         1.3429439823         2.6997381580         0.1343043949        13.5968794947
        0.2703907000        31.4654298549         2.7322687347         1.3352870017         2.7022900355        -0.0651575777        13.7705947759
        0.2754023000        12.0080965793         2.6298986115         1.3403916554         2.7099456679         0.0678170707        14.2917406197
        0.2803944000        47.0610941330         2.7513810607         1.3327346748         2.6946344031        -0.1316449020        13.2494489322
        0.2853959000         8.1464275818         2.5872915281         1.3429439823         2.7099456679         0.1343043949        14.2917406197
        0.2903865000        47.0114313703         2.7513205501         1.3301823480         2.6971862806        -0.1981322262        13.4231642135
        0.2954305000        23.7420918599         2.7227215093         1.3403916554         2.7022900355         0.0678170707        13.7705947759
        0.3003970000        47.0610941330         2.7513810607         1.3327346748         2.6946344031        -0.1316449020        13.2494489322
        0.3054059000        23.7420918599         2.7227215093         1.3403916554         2.7022900355         0.0678170707        13.7705947759
        0.3103899000         8.1464275818         2.5872915281         1.3429439823         2.7099456679         0.1343043949        14.2917406197
        0.3154034000        43.1497623728         2.7466085441         1.3327346748         2.6971862806        -0.1316449020        13.4231642135
        0.3204002000        31.4157670922         2.7322075190         1.3327346748         2.7048419129        -0.1316449020        13.9443100572
        0.3254297000        23.6924290972         2.7226599409         1.3378393285         2.7048419129         0.0013297465        13.9443100572
        0.3303965000        23.6924290972         2.7226599409         1.3378393285         2.7048419129         0.0013297465        13.9443100572
        0.3354399000        -7.3002484083         2.4168631948         1.3531532897         2.7099456679         0.4002536918        14.2917406197
        0.3404046000        23.6924290972         2.7226599409         1.3378393285         2.7048419129         0.0013297465        13.9443100572
        0.3454124000        66.2701135951         2.7746198333         1.3148683868         2.6997381580        -0.5970561716        13.5968794947
        0.3503942000        23.7420918599         2.7227215093         1.3403916554         2.7022900355         0.0678170707        13.7705947759
        0.3554085000        -3.4882421735         2.4589223323         1.3480486360         2.7124975453         0.2672790434        14.4654559009
        0.3603995000        35.4264243778         2.7371438961         1.3378393285         2.6971862806         0.0013297465        13.4231642135
        0.3654060000        35.3767616151         2.7370828604         1.3352870017         2.6997381580        -0.0651575777        13.5968794947
        0.3704007000         4.2350958216         2.5441364990         1.3429439823         2.7124975453         0.1343043949        14.4654559009
        0.3754058000        12.0080965793         2.6298986115         1.3403916554         2.7099456679         0.0678170707        14.2917406197
        0.3804113000        23.6427663345         2.7225983702         1.3352870017         2.7073937904        -0.0651575777        14.1180253384
        0.3854013000         8.1464275818         2.5872915281         1.3429439823         2.7099456679         0.1343043949        14.2917406197
        0.3904016000        39.2384306126         2.7418221481         1.3327346748         2.6997381580        -0.1316449020        13.5968794947
        0.3953911000         8.1464275818         2.5872915281         1.3429439823         2.7099456679         0.1343043949        14.2917406197
        0.4003889000        35.3767616151         2.7370828604         1.3352870017         2.6997381580        -0.0651575777        13.5968794947
        0.4054009000        23.6427663345         2.7225983702         1.3352870017         2.7073937904        -0.0651575777        14.1180253384
        0.4103932000        19.8307600997         2.7162086699         1.3403916554         2.7048419129         0.0678170707        13.9443100572
        0.4153899000        15.9690911022         2.6736015865         1.3429439823         2.7048419129         0.1343043949        13.9443100572
        0.4203821000        15.8697655768         2.6725056948         1.3378393285         2.7099456679         0.0013297465        14.2917406197
        0.4253847000        23.6924290972         2.7226599409         1.3378393285         2.7048419129         0.0013297465        13.9443100572
        0.4303776000        31.5150926176         2.7323299482         1.3378393285         2.6997381580         0.0013297465        13.5968794947
        0.4353899000         0.3237640613         2.5009814698         1.3429439823         2.7150494228         0.1343043949        14.6391711822
        0.4403885000        35.3270988524         2.7370218224         1.3327346748         2.7022900355        -0.1316449020        13.7705947759
        0.4453860000         4.2350958216         2.5441364990         1.3429439823         2.7124975453         0.1343043949        14.4654559009
        0.4503790000        35.3270988524         2.7370218224         1.3327346748         2.7022900355        -0.1316449020        13.7705947759
        0.4553977000        27.5540980947         2.7274405858         1.3352870017         2.7048419129        -0.0651575777        13.9443100572
        0.4603944000        19.7810973370         2.7156607240         1.3378393285         2.7073937904         0.0013297465        14.1180253384
        0.4653874000        12.0080965793         2.6298986115         1.3403916554         2.7099456679         0.0678170707        14.2917406197
        0.4704074000         0.3237640613         2.5009814698         1.3429439823         2.7150494228         0.1343043949        14.6391711822
        0.4754225000        19.7314345743         2.7151127782         1.3352870017         2.7099456679        -0.0651575777        14.2917406197
        0.4803971000         8.1464275818         2.5872915281         1.3429439823         2.7099456679         0.1343043949        14.2917406197
        0.4854511000        19.7810973370         2.7156607240         1.3378393285         2.7073937904         0.0013297465        14.1180253384
        0.4904203000        19.7810973370         2.7156607240         1.3378393285         2.7073937904         0.0013297465        14.1180253384
