% Designation Loop  psi_cmd=+180.000deg  (absolute, NEUTRAL ref)
% Kp=90.4059  Kd=2.5786  K_pot=68.073520deg/V
% Vg_offset=1.337482V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[deg/s]         Psi[deg]            
        0.0004849000     16240.8979213970         5.0000000000         1.3378393285         2.5160029810         0.5333220297         0.3405705252
        0.0054476000     16217.3107225893         5.0000000000         1.3480486360         2.5134511035        15.7710943069         0.1668552439
        0.0104619000     15737.9831170101         5.0000000000         1.4603510177         2.5211067359       183.3865893564         0.6880010877
        0.0155371000     15125.1341032756         5.0000000000         1.5828627068         2.5440736330       366.2398566832         2.2514386189
        0.0204756000     14498.5806486640         5.0000000000         1.6926127616         2.5772480400       530.0459086634         4.5097372750
        0.0254882000     13946.7299463544         5.0000000000         1.7666302404         2.6206299568       640.5197576733         7.4628970562
        0.0304389000     13477.4045716384         5.0000000000         1.8151244507         2.6665637511       712.8991759901        10.5897721185
        0.0354301000     12917.7312940370         5.0000000000         1.8789326221         2.7176013002       808.1352527228        14.0640777434
        0.0404420000     12360.0584626084         5.0000000000         1.9299791592         2.7762944818       884.3241141090        18.0595292120
        0.0454216000     11808.2674967650         5.0000000000         1.9835780232         2.8324357859       964.3224185644        21.8812653993
        0.0504264000     11372.4120787872         5.0000000000         1.9988919844         2.8936808449       987.1790769803        26.0504321492
        0.0554363000     10789.2710753108         5.0000000000         2.0320722335         2.9676852912      1036.7018368812        31.0881753052
        0.0604522000     10241.4810018127         5.0000000000         2.0601478289         3.0391378601      1078.6057106436        35.9522031800
        0.0654295000      9683.8679068503         5.0000000000         2.0907757512         3.1105904289      1124.3190274753        40.8162310548
        0.0704382000      9077.1994410325         5.0000000000         2.1137466929         3.1948023851      1158.6040150991        46.5488353359
        0.0754238000      8551.0558566358         5.0000000000         2.1239560003         3.2739105863      1173.8417873763        51.9340090544
        0.0804339000      8123.0827504159         5.0000000000         2.1290606540         3.3402594002      1181.4606735149        56.4506063667
        0.0854232000      7431.9482472983         5.0000000000         2.1698978837         3.4270232338      1242.4117626238        62.3569259290
        0.0904515000      7039.3858075230         5.0000000000         2.1494792689         3.5035795576      1211.9362180694        67.5683843663
        0.0954344000      6462.1864060983         5.0000000000         2.1647932300         3.5877915138      1234.7928764852        73.3009886473
        0.1004523000      5829.9900317665         5.0000000000         2.1903164986         3.6745553474      1272.8873071783        79.2073082096
        0.1054311000      5366.7257320347         5.0000000000         2.1801071912         3.7562154260      1257.6495349011        84.7661972094
        0.1104542000      4785.6449111972         5.0000000000         2.1801071912         3.8506348920      1257.6495349011        91.1936626154
        0.1154521000      4249.6783053361         5.0000000000         2.1928688255         3.9297430933      1276.6967502476        96.5788363339
        0.1204406000      3619.4823771770         5.0000000000         2.2056304597         4.0241625592      1295.7439655941       103.0063017399
        0.1254245000      3152.2769215662         5.0000000000         2.2005258060         4.1032707605      1288.1250794555       108.3914754585
        0.1304540000      2618.3107618777         5.0000000000         2.2005258060         4.1900345941      1288.1250794555       114.2977950207
        0.1354514000      2090.2264677746         5.0000000000         2.2030781329         4.2742465502      1291.9345225248       120.0303993017
        0.1404542000      1434.5026311015         5.0000000000         2.2183920940         4.3712178937      1314.7911809407       126.6315799890
        0.1454352000       945.7104228556         4.0293616652         2.2107351134         4.4554298498      1303.3628517327       132.3641842700
        0.1504225000       441.2133275601         3.2270923368         2.2030781329         4.5421936834      1291.9345225248       138.2705038323
        0.1554355000       -37.7558592214         2.2410213147         2.1928688255         4.6264056396      1276.6967502476       144.0031081133
        0.1604438000      -524.5476212946         1.6178341076         2.1724502106         4.7182732281      1246.2212056931       150.2568582381
        0.1654240000      -985.8114748538         0.7853090026         2.1494792689         4.8075889392      1211.9362180694       156.3368930816
        0.1704456000      -895.1648896372         0.9820954583         2.0320722335         4.8662821207      1036.7018368812       160.3323445502
        0.1754398000      -384.3080370260         1.7919172828         1.8789326221         4.8790415080       808.1352527228       161.2009209564
        0.1804454000       -12.9141946218         2.3561452274         1.7538686061         4.8969046502       621.4725423268       162.4169279251
        0.1855899000       382.0668465902         3.1565839065         1.6185952828         4.9173196699       419.5720596535       163.8066501750
        0.1904717000       796.6341942644         3.7451081659         1.4986359205         4.9249753023       240.5282353961       164.3277960188
        0.1954621000      1167.9683002023         4.5433004593         1.3939905194         4.9300790572        84.3410695545       164.6752265812
        0.2004386000      1057.9743543884         4.2749952771         1.4144091342         4.9351828121       114.8166141089       165.0226571437
        0.2054316000       839.9869089332         3.8230553152         1.4424847297         4.9530459543       156.7204878713       166.2386641124
        0.2104322000        34.6186217912         2.7641616182         1.6109383022         4.9785647289       408.1437304456       167.9758169249
        0.2154425000      -499.6462202287         1.6506483032         1.7130313764         5.0015316260       560.5214532178       169.5392544561
        0.2204323000      -391.5929841211         1.7833841059         1.6849557810         5.0015316260       518.6175794555       169.5392544561
        0.2254468000      -381.7699626568         1.7948821021         1.6824034542         5.0015316260       514.8081363862       169.5392544561
        0.2304213000       -16.3177223042         2.3157618893         1.5752057262         5.0091872584       354.8115274753       170.0604002998
        0.2354417000       351.0752277548         3.1207168073         1.4756649788         5.0117391359       206.2432477723       170.2341155810
        0.2404212000       759.7009733774         3.6816001723         1.3735719045         5.0091872584        53.8655250000       170.0604002998
        0.2454297000       830.4028333341         3.8055002176         1.3633625971         5.0040835035        38.6277527228       169.7129697373
        0.2504321000       810.7567904054         3.7700904466         1.3684672508         5.0040835035        46.2466388614       169.7129697373
        0.2554508000       518.0665926483         3.3238413965         1.4322754222         5.0117391359       141.4827155941       170.2341155810
        0.2604550000     24073.0383021698         5.0000000000         1.5675487456         1.0997109912       343.3831982673       -96.0714105648
        0.2654485000     23862.8734320062         5.0000000000         1.6058336485         1.1099185011       400.5248443069       -95.3765494398
        0.2704258000     30407.6909664371         5.0000000000         1.6721941467         0.0049555613       499.5703641089      -170.5952662181
        0.2754403000     30001.0059305209         5.0000000000         1.7819442016         0.0024036839       663.3764160891      -170.7689814994
        0.2804206000     29804.5455012344         5.0000000000         1.8329907387         0.0024036839       739.5652774753      -170.7689814994
        0.2854581000     29411.7441155940         5.0000000000         1.8942465832         0.0279224584       830.9919111387      -169.0318286869
        0.2904420000     28877.6584829729         5.0000000000         1.9350838130         0.0891675175       891.9430002476      -164.8626619371
        0.2954330000     28233.5789045380         5.0000000000         1.9963396575         0.1555163314       983.3696339109      -160.3460646248
        0.3004300000     27754.5499812901         5.0000000000         2.0065489649         0.2269689002       998.6074061882      -155.4820367500
        0.3054278000     27153.7036445915         5.0000000000         2.0524908483         0.2958695916      1067.1773814357      -150.7917241564
        0.3104302000     26576.5042431667         5.0000000000         2.0678048095         0.3800815478      1090.0340398515      -145.0591198754
        0.3154623000     26124.9439381392         5.0000000000         2.0831187706         0.4438784843      1112.8906982674      -140.7162378443
        0.3204409000     25490.7471176349         5.0000000000         2.1214036735         0.5229866855      1170.0323443070      -135.3310641257
        0.3254337000     24964.6035332381         5.0000000000         2.1316129809         0.6020948867      1185.2701165842      -129.9458904072
        0.3304205000     24422.7550617916         5.0000000000         2.1418222883         0.6837549654      1200.5078888614      -124.3870014074
        0.3354282000     23784.6768218746         5.0000000000         2.1647932300         0.7730706765      1234.7928764852      -118.3069665639
        0.3404428000     23231.0646192575         5.0000000000         2.1698978837         0.8598345101      1242.4117626238      -112.4006470016
        0.3454719000     22765.7998733529         5.0000000000         2.1724502106         0.9338389564      1246.2212056931      -107.3629038456
        0.3504294000     22167.0137192932         5.0000000000         2.1852118449         1.0231546675      1265.2684210397      -101.2828690021
        0.3554568000     21623.2245381403         5.0000000000         2.1877641717         1.1099185011      1269.0778641090       -95.3765494398
        0.3604293000     21116.7269966722         5.0000000000         2.1928688255         1.1890267023      1276.6967502476       -89.9913757213
        0.3654391000     20610.2294552041         5.0000000000         2.1979734792         1.2681349035      1284.3156363862       -84.6062020027
        0.3704195000     20056.6172525869         5.0000000000         2.2030781329         1.3548987371      1291.9345225248       -78.6998824405
        0.3754330000     19461.7722544062         5.0000000000         2.2107351134         1.4467663256      1303.3628517327       -72.4461323157
        0.3804359000     18925.8653850114         5.0000000000         2.2030781329         1.5386339142      1291.9345225248       -66.1923821910
        0.3854620000     18439.0138864719         5.0000000000         2.2030781329         1.6177421154      1291.9345225248       -60.8072084724
        0.3904369000     17810.7586680191         5.0000000000         2.2234967477         1.7070578265      1322.4100670793       -54.7271736289
        0.3954440000     17424.0780938292         5.0000000000         2.2056304597         1.7810622728      1295.7439655941       -49.6894304729
        0.4004286000     16860.6428697477         5.0000000000         2.2132874403         1.8678261064      1307.1722948020       -43.7831109106
        0.4054433000     16310.9718230096         5.0000000000         2.2132874403         1.9571418174      1307.1722948020       -37.7030760671
        0.4104300000     15828.0614803491         5.0000000000         2.2081827866         2.0388018961      1299.5534086634       -32.1441870673
        0.4156881000     15127.1636922334         5.0000000000         2.2311537283         2.1383251170      1333.8383962872       -25.3692910988
        0.4204190000     14667.8405483805         5.0000000000         2.2158397672         2.2225370732      1310.9817378713       -19.6366868178
        0.4254727000     14106.4057704717         5.0000000000         2.2107351134         2.3169565392      1303.3628517327       -13.2092214118
        0.4304431000     13588.1444978329         5.0000000000         2.2107351134         2.4011684953      1303.3628517327        -7.4766171308
        0.4354249000     12950.0662579158         5.0000000000         2.2337060552         2.4904842064      1337.6478393565        -1.3965822872
        0.4404323000     12443.6284529140         5.0000000000         2.2183920940         2.5823517949      1314.7911809407         4.8571678375
        0.4454440000     11939.1313576185         5.0000000000         2.2107351134         2.6691156285      1303.3628517327        10.7634873998
        0.4504514000     11318.7584509237         5.0000000000         2.2209444209         2.7635350945      1318.6006240100        17.1909528058
        0.4554343000     10788.7334471142         5.0000000000         2.2158397672         2.8528508056      1310.9817378713        23.2709876493
        0.4604442000     10205.6521801041         5.0000000000         2.2286014014         2.9396146392      1330.0289532179        29.1773072116
        0.4654331000      9665.8041548303         5.0000000000         2.2260490746         3.0289303502      1326.2195101486        35.2573420551
        0.4704417000      9135.7791510208         5.0000000000         2.2209444209         3.1182460613      1318.6006240100        41.3373768986
        0.4754214000      8591.9899698680         5.0000000000         2.2234967477         3.2050098949      1322.4100670793        47.2436964608
        0.4804369000      8018.7317243222         5.0000000000         2.2337060552         3.2917737285      1337.6478393565        53.1500160231
        0.4854431000      7549.5855590050         5.0000000000         2.2209444209         3.3759856847      1318.6006240100        58.8826203041
        0.4904544000      6990.0914908025         5.0000000000         2.2234967477         3.4653013957      1322.4100670793        64.9626551477
        0.4954324000      6365.7774282288         5.0000000000         2.2388107089         3.5571689842      1345.2667254951        71.2164052724
        0.5004282000      5973.2149884535         5.0000000000         2.2183920940         3.6337253080      1314.7911809407        76.4278637097
        0.5054273000      5335.1964850028         5.0000000000         2.2209444209         3.7358004064      1318.6006240100        83.3764749594
        0.5104449000      4919.0468464199         5.0000000000         2.2107351134         3.8098048527      1303.3628517327        88.4142181155
        0.5154266000      4308.4969611895         5.0000000000         2.2183920940         3.9042243187      1314.7911809407        94.8416835215
        0.5204414000      3835.4096399933         5.0000000000         2.2107351134         3.9858843974      1303.3628517327       100.4005725213
        0.5254221000      3250.3876632768         5.0000000000         2.2158397672         4.0777519859      1310.9817378713       106.6543226460
        0.5304358000      2726.2445250527         5.0000000000         2.2132874403         4.1645158195      1307.1722948020       112.5606422083
        0.5354444000      2115.6946398222         5.0000000000         2.2209444209         4.2589352855      1318.6006240100       118.9881076143
        0.5404521000      1524.7907975205         5.0000000000         2.2234967477         4.3533547515      1322.4100670793       125.4155730203
        0.5454332000      1030.1167236893         4.2114158736         2.2132874403         4.4401185851      1307.1722948020       131.3218925826
        0.5504519000       445.0947469728         3.2318286128         2.2183920940         4.5319861736      1314.7911809407       137.5756427073
        0.5554286000       -18.1695527590         2.2937896587         2.2081827866         4.6136462523      1299.5534086634       143.1345317071
        0.5604456000      -544.2534006895         1.5911317531         2.1979734792         4.7055138408      1284.3156363862       149.3882818318
        0.5654437000     -1046.7500498124         0.6471674212         2.1775548643         4.7999333068      1253.8400918317       155.8157472378
        0.5704620000     -1018.9827492607         0.7105526229         2.0805664438         4.8560746109      1109.0812551981       159.6374834252
        0.5754397000      -712.4089012277         1.3321802896         1.9682640621         4.8764896306       941.4657601486       161.0272056751
        0.5804372000      -333.1924835317         1.8510524303         1.8534093535         4.8866971404       770.0408220297       161.7220668001
        0.5854397000       -81.6753448720         2.1698491458         1.7717348941         4.8969046502       648.1386438119       162.4169279251
        0.5904684000       160.0187723234         2.9075549919         1.6926127616         4.9071121601       530.0459086634       163.1117890501
        0.5954553000       564.7033620670         3.3859942064         1.5956243410         4.9020084051       385.2870720297       162.7643584876
        0.6004592000       861.3944521694         3.8629419884         1.5062929011         4.9096640375       251.9565646040       163.2855043313
        0.6054493000      1215.0232248850         4.6665496526         1.4144091342         4.9096640375       114.8166141089       163.2855043313
        0.6104308000      1189.4953163711         4.5990551189         1.4169614611         4.9122159150       118.6260571782       163.4592196125
        0.6154500000       965.6857417968         4.0710248018         1.4220661148         4.9453903219       126.2449433168       165.7175182687
        0.6204300000       329.3092657210         3.0958837461         1.5343684965         4.9785647289       293.8604383664       167.9758169249
        0.6254607000       -96.9023401914         2.1468309210         1.6083859753         5.0015316260       404.3342873763       169.5392544561
        0.6305554000      -426.9439140994         1.7413808766         1.6900604347         5.0040835035       526.2364655941       169.7129697373
        0.6354389000      -366.0053391408         1.8132148783         1.6619848393         5.0117391359       484.3325918317       170.2341155810
        0.6404407000      -220.6604633486         1.9823941731         1.6364615707         5.0040835035       446.2381611386       169.7129697373
        0.6454600000        83.8532020454         2.8216471641         1.5573394382         5.0040835035       328.1454259901       169.7129697373
        0.6504358000       514.0657003030         3.3186387272         1.4577986908         4.9964278711       179.5771462871       169.1918238936
        0.6554472000       771.4647045481         3.7015454687         1.3786765582         5.0040835035        61.4844111386       169.7129697373
        0.6604378000       810.7567904054         3.7700904466         1.3684672508         5.0040835035        46.2466388614       169.7129697373
        0.6655620000       850.0488762627         3.8416861540         1.3582579434         5.0040835035        31.0088665842       169.7129697373
        0.6704252000     24450.3737466256         5.0000000000         1.4246184417         1.1277816433       130.0543863861       -94.1605424711
