% Designation Loop  psi_cmd=+20.000deg  (absolute, NEUTRAL ref)
% Kp=80.3690  Kd=2.3720  K_pot=68.073520deg/V
% Vg_offset=1.338018V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[deg/s]         Psi[deg]            
        0.0004710000      1553.5337772950         5.0000000000         1.3454963091         2.5160029810        11.1616681931         0.3405705252
        0.0054319000      1608.5639162832         5.0000000000         1.3378393285         2.5108992261        -0.2666610149        -0.0068600373
        0.0104410000      1450.0293077788         5.0000000000         1.3786765582         2.5134511035        60.6844280941         0.1668552439
        0.0154544000       782.2275744713         3.7200242856         1.5318161696         2.5364180006       289.2510122525         1.7302927751
        0.0204396000       190.0076625215         2.9408125828         1.6517755319         2.5670405302       468.2948365099         3.8148761501
        0.0254680000        45.4689279263         2.7770059490         1.6492232050         2.5951111822       464.4853934406         5.7257442437
        0.0304378000       -13.6369977058         2.3475690664         1.6185952828         2.6257337117       418.7720766089         7.8103276186
        0.0354587000       -48.9306116534         2.2221853022         1.5930720142         2.6487006088       380.6776459159         9.3737651498
        0.0404351000      -199.2099973800         2.0086957130         1.5803103799         2.6844268933       361.6304305693        11.8057790872
        0.0454387000      -351.9694049230         1.8294398919         1.5879673605         2.7073937904       373.0587597772        13.3692166184
        0.0504496000      -282.9433920256         1.9088883582         1.5369208233         2.7278088101       296.8698983911        14.7589388684
        0.0554548000       301.0903968064         3.0640471348         1.3837812120         2.7201531777        68.3033142327        14.2377930246
        0.0604441000       593.5321448018         3.4258936091         1.2893451183         2.7278088101       -72.6460793317        14.7589388684
        0.0654254000       463.7353417847         3.2547834475         1.3378393285         2.7201531777        -0.2666610149        14.2377930246
        0.0704402000       404.5948663226         3.1830923291         1.3506009628         2.7227050552        18.7805543317        14.4115083059
        0.0754422000       344.6392335317         3.1133457728         1.3557056165         2.7303606875        26.3994404703        14.9326541496
        0.0804343000      -172.0334068904         2.0430879920         1.4858742862         2.7405681974       220.6810370050        15.6275152746
        0.0854428000      -127.6694128363         2.1025470893         1.4654556714         2.7456719523       190.2054924505        15.9749458371
        0.0904269000       -75.0847458345         2.1800602915         1.4348277491         2.7558794621       144.4921756188        16.6698069620
        0.0954422000        14.4583996024         2.6809249351         1.4016475000         2.7609832170        94.9694157178        17.0172375245
