% Designation Loop  psi_cmd=+20.000deg  (absolute, NEUTRAL ref)
% Kp=80.3690  Kd=2.3720  K_pot=68.073520deg/V
% Vg_offset=1.338580V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[deg/s]         Psi[deg]            
        0.0005166000      1578.5188143116         5.0000000000         1.3429439823         2.5134511035         6.5141476485         0.1668552439
        0.0054707000      1642.5847835764         5.0000000000         1.3327346748         2.5083473486        -8.7236246287        -0.1805753185
        0.0104337000      1615.4772927467         5.0000000000         1.3403916554         2.5083473486         2.7047045792        -0.1805753185
        0.0154201000      1233.5269491444         4.7164053159         1.4246184417         2.5236586133       128.4163258663         0.8617163689
        0.0204555000       481.9572713614         3.2775731760         1.5777580530         2.5619367752       356.9829100248         3.4674455876
        0.0254357000       -73.3041621534         2.1828458330         1.6951650884         2.5874555498       532.2172912129         5.2045984000
        0.0304521000      -387.8588075158         1.7877625642         1.7130313764         2.6333893441       558.8833926980         8.3314734624
        0.0354371000      -451.8902269507         1.7110006012         1.6798511273         2.6665637511       509.3606327971        10.5897721185
        0.0404492000      -369.7180473028         1.8089090839         1.6211476096         2.6895306482       421.7434422030        12.1532096497
        0.0454239000       148.6194576068         2.8948555772         1.4629033445         2.6971862806       185.5579719060        12.6743554935
        0.0504470000       619.2977893173         3.4625814919         1.3378393285         2.6920825256        -1.1047384901        12.3269249310
        0.0554458000       595.4854776327         3.4286402896         1.3327346748         2.6997381580        -8.7236246287        12.8480707747
        0.0604381000       464.0583599580         3.2551843568         1.3659149240         2.7022900355        40.7991352723        13.0217860559
        0.0654405000       259.5294427420         3.0177027139         1.4118568074         2.7099456679       109.3691105198        13.5429318997
        0.0704316000      -170.8952313883         2.0445584287         1.5216068622         2.7176013002       273.1751625000        14.0640777434
        0.0754495000       -64.0955827270         2.1974390125         1.4756649788         2.7278088101       204.6051872525        14.7589388684
        0.0804385000      -135.5325177809         2.0916605646         1.4603510177         2.7507757072       181.7485288366        16.3223763996
        0.0854242000       -50.0997088178         2.2202447876         1.4322754222         2.7533275847       139.8446550743        16.4960916808
        0.0904406000         1.6698008552         2.5291863995         1.3939905194         2.7686388494        82.7030090347        17.5383833683
        0.0954190000       432.0944749855         3.2160217796         1.2842404646         2.7609832170       -81.1030429456        17.0172375245
        0.1004392000       223.4552212956         2.9777794588         1.3352870017         2.7660869720        -4.9141815594        17.3646680870
        0.1054325000       118.3204371219         2.8608689436         1.3531532897         2.7737426043        21.7519199257        17.8858139307
        0.1104543000       245.6372183226         3.0023080557         1.3250776943         2.7686388494       -20.1519538366        17.5383833683
        0.1154465000       163.4995885047         2.9114253083         1.3403916554         2.7737426043         2.7047045792        17.8858139307
        0.1204477000        28.7772916850         2.7572005731         1.3863335388         2.7686388494        71.2746798267        17.5383833683
        0.1254269000      -225.8562707166         1.9761173795         1.4424847297         2.7788463592       155.0824273515        18.2332444932
        0.1304435000      -123.9821158580         2.1077093771         1.3939905194         2.7916057465        82.7030090347        19.1018208995
        0.1354289000        16.4808320932         2.7049213831         1.3582579434         2.7890538691        29.3708060644        18.9281056182
        0.1404368000        64.9551626212         2.7998134222         1.3327346748         2.7967095015        -8.7236246287        19.4492514619
        0.1454444000       125.7259527408         2.8692119636         1.3352870017         2.7839501142        -4.9141815594        18.5806750557
        0.1504497000        33.7373353176         2.7631135207         1.3454963091         2.7941576240        10.3235907178        19.2755361807
        0.1554415000        16.4808320932         2.7049213831         1.3582579434         2.7890538691        29.3708060644        18.9281056182
        0.1604485000        29.6269988437         2.7582152343         1.3506009628         2.7916057465        17.9424768564        19.1018208995
        0.1654295000        10.7401809617         2.6368077443         1.3480486360         2.7967095015        14.1330337871        19.4492514619
        0.1704440000       -11.4418160653         2.3736152075         1.3582579434         2.7941576240        29.3708060644        19.2755361807
        0.1754184000        28.8118415149         2.7572418440         1.3429439823         2.7967095015         6.5141476485        19.4492514619
        0.1804682000        87.9523169770         2.8263497001         1.3301823480         2.7941576240       -12.5330676980        19.2755361807
        0.1854845000        79.7316440292         2.8169073549         1.3403916554         2.7890538691         2.7047045792        18.9281056182
        0.1904502000       -35.2541277499         2.2453111762         1.3531532897         2.8018132564        21.7519199257        19.7966820244
        0.1955032000       -49.2154518291         2.2217119967         1.3531532897         2.8043651338        21.7519199257        19.9703973057
        0.2004664000        50.9938385419         2.7835052378         1.3327346748         2.7992613789        -8.7236246287        19.6229667432
        0.2054953000        -8.1466369202         2.4127129748         1.3454963091         2.8018132564        10.3235907178        19.7966820244
        0.2104375000        14.8505174357         2.6855774687         1.3429439823         2.7992613789         6.5141476485        19.6229667432
        0.2154685000        23.8863477122         2.7513461206         1.3403916554         2.7992613789         2.7047045792        19.6229667432
        0.2204413000        69.8806564238         2.8055295624         1.3352870017         2.7941576240        -4.9141815594        19.2755361807
        0.2254393000       -36.0692850787         2.2439103907         1.3454963091         2.8069170113        10.3235907178        20.1441125869
        0.2304571000        33.7373353176         2.7631135207         1.3454963091         2.7941576240        10.3235907178        19.2755361807
        0.2354365000        78.1013293716         2.8150292112         1.3250776943         2.7992613789       -20.1519538366        19.6229667432
        0.2404524000        23.8863477122         2.7513461206         1.3403916554         2.7992613789         2.7047045792        19.6229667432
        0.2454391000       -44.2899580265         2.2299437227         1.3557056165         2.8018132564        25.5613629951        19.7966820244
        0.2504429000        55.9193323446         2.7892771289         1.3352870017         2.7967095015        -4.9141815594        19.4492514619
        0.2554333000        -8.9617942489         2.4030410176         1.3378393285         2.8069170113        -1.1047384901        20.1441125869
        0.2604417000       -45.1051153552         2.2285744229         1.3480486360         2.8069170113        14.1330337871        20.1441125869
