% Designation Loop (PD + Notch)  psi_cmd=-10.000deg
% Kp=72.9511  Kd=2.6949  K_pot=68.073520deg/V
% Notch f=8.44Hz  zeta=0.100
% Vg_offset=1.395445V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Psi[deg]            
        0.5806180000       -67.2235194677         2.2099284628         1.4041998268         2.3705459658         0.2280515221        -9.5612005057
        0.5856052000       -11.0798733782         2.3751613306         1.3965428462         2.3654422109         0.0285895494        -9.9086310682
        0.5907062000        40.2504672592         2.7430619369         1.3837812120         2.3654422109        -0.3038470717        -9.9086310682
        0.5954142000        11.8589156028         2.6282526480         1.3939905194         2.3628903334        -0.0378977748       -10.0823463494
        0.6007310000        81.3147397691         2.7925922798         1.3735719045         2.3654422109        -0.5697963686        -9.9086310682
        0.6054618000       -67.2235194677         2.2099284628         1.4041998268         2.3705459658         0.2280515221        -9.5612005057
        0.6106093000       -61.7707567922         2.2174035820         1.3965428462         2.3756497207         0.0285895494        -9.2137699432
        0.6154488000       -23.7525942318         2.2712545899         1.3965428462         2.3679940883         0.0285895494        -9.7349157869
        0.6205984000        37.2043573098         2.7393274984         1.3939905194         2.3577865785        -0.0378977748       -10.4297769119
        0.6254103000       -21.3459415057         2.2747704998         1.3990951731         2.3654422109         0.0950768736        -9.9086310682
        0.6306498000        98.1613088512         2.8124845748         1.3914381925         2.3475790687        -0.1043850990       -11.1246380369
        0.6354219000       -77.4895875951         2.1960143010         1.4067521537         2.3705459658         0.2945388463        -9.5612005057
        0.6407398000       -31.6120096332         2.2598641439         1.4016475000         2.3654422109         0.1615641979        -9.9086310682
        0.6454191000        34.7977045837         2.7363710309         1.3914381925         2.3603384560        -0.1043850990       -10.2560616306
        0.6504513000       -21.3459415057         2.2747704998         1.3990951731         2.3654422109         0.0950768736        -9.9086310682
        0.6602798000        37.2043573098         2.7393274984         1.3939905194         2.3577865785        -0.0378977748       -10.4297769119
        0.6622023000        -8.6732206522         2.4017147336         1.3990951731         2.3628903334         0.0950768736       -10.0823463494
        0.6654082000        -0.8138052507         2.4884302878         1.3939905194         2.3654422109        -0.0378977748        -9.9086310682
        0.6704374000        47.4704254372         2.7518797171         1.3914381925         2.3577865785        -0.1043850990       -10.4297769119
        0.6754207000       -69.6301721937         2.2066480709         1.4016475000         2.3730978433         0.1615641979        -9.3874852244
        0.6804138000       -79.8962403212         2.1927819536         1.4041998268         2.3730978433         0.2280515221        -9.3874852244
        0.6854121000       -11.0798733782         2.3751613306         1.3965428462         2.3654422109         0.0285895494        -9.9086310682
        0.6904095000       -77.4895875951         2.1960143010         1.4067521537         2.3705459658         0.2945388463        -9.5612005057
        0.6954548000        -8.6732206522         2.4017147336         1.3990951731         2.3628903334         0.0950768736       -10.0823463494
        0.7004612000         1.5928474753         2.5149836908         1.3965428462         2.3628903334         0.0285895494       -10.0823463494
        0.7055081000        70.4092144182         2.7795842486         1.3888858657         2.3552347011        -0.1708724233       -10.6034921931
        0.7104406000        47.4704254372         2.7518797171         1.3914381925         2.3577865785        -0.1043850990       -10.4297769119
        0.7154439000        -8.6732206522         2.4017147336         1.3990951731         2.3628903334         0.0950768736       -10.0823463494
        0.7204400000        93.3480033992         2.8068258269         1.3863335388         2.3526828236        -0.2373597475       -10.7772074744
        0.7254505000       -29.2053569071         2.2633372816         1.4041998268         2.3628903334         0.2280515221       -10.0823463494
        0.7304233000         3.9995002013         2.5415370938         1.3990951731         2.3603384560         0.0950768736       -10.2560616306
        0.7354958000       -54.5507986142         2.2273940786         1.4041998268         2.3679940883         0.2280515221        -9.7349157869
        0.7404092000         1.5928474753         2.5149836908         1.3965428462         2.3628903334         0.0285895494       -10.0823463494
        0.7454091000        -0.8138052507         2.4884302878         1.3939905194         2.3654422109        -0.0378977748        -9.9086310682
        0.7504389000         1.5928474753         2.5149836908         1.3965428462         2.3628903334         0.0285895494       -10.0823463494
        0.7554454000        11.8589156028         2.6282526480         1.3939905194         2.3628903334        -0.0378977748       -10.0823463494
        0.7604541000        -6.2665679262         2.4282681366         1.4016475000         2.3603384560         0.1615641979       -10.2560616306
        0.7654426000         1.5928474753         2.5149836908         1.3965428462         2.3628903334         0.0285895494       -10.0823463494
        0.7704128000         1.5928474753         2.5149836908         1.3965428462         2.3628903334         0.0285895494       -10.0823463494
        0.7754442000        11.8589156028         2.6282526480         1.3939905194         2.3628903334        -0.0378977748       -10.0823463494
        0.7803902000         1.5928474753         2.5149836908         1.3965428462         2.3628903334         0.0285895494       -10.0823463494
        0.7854272000        57.7364935647         2.7643367289         1.3888858657         2.3577865785        -0.1708724233       -10.4297769119
        0.7904888000        14.2655683288         2.6548060510         1.3965428462         2.3603384560         0.0285895494       -10.2560616306
        0.7954129000         1.5928474753         2.5149836908         1.3965428462         2.3628903334         0.0285895494       -10.0823463494
        0.8004133000         1.5928474753         2.5149836908         1.3965428462         2.3628903334         0.0285895494       -10.0823463494
        0.8056469000         1.5928474753         2.5149836908         1.3965428462         2.3628903334         0.0285895494       -10.0823463494
        0.8104416000        80.6752825457         2.7918324023         1.3863335388         2.3552347011        -0.2373597475       -10.6034921931
        0.8154104000        14.2655683288         2.6548060510         1.3965428462         2.3603384560         0.0285895494       -10.2560616306
        0.8203893000       -18.9392887797         2.2884457764         1.4016475000         2.3628903334         0.1615641979       -10.0823463494
        0.8254928000        50.5165353866         2.7555858052         1.3812288851         2.3654422109        -0.3703343959        -9.9086310682
        0.8304412000       119.3329023296         2.8371444987         1.3735719045         2.3577865785        -0.5697963686       -10.4297769119
        0.8354325000         3.9995002013         2.5415370938         1.3990951731         2.3603384560         0.0950768736       -10.2560616306
        0.8404564000        14.2655683288         2.6548060510         1.3965428462         2.3603384560         0.0285895494       -10.2560616306
        0.8454798000        -8.6732206522         2.4017147336         1.3990951731         2.3628903334         0.0950768736       -10.0823463494
        0.8504433000         1.5928474753         2.5149836908         1.3965428462         2.3628903334         0.0285895494       -10.0823463494
        0.8554478000         1.5928474753         2.5149836908         1.3965428462         2.3628903334         0.0285895494       -10.0823463494
        0.8604394000        22.1249837302         2.7207155631         1.3914381925         2.3628903334        -0.1043850990       -10.0823463494
        0.8654452000        -8.6732206522         2.4017147336         1.3990951731         2.3628903334         0.0950768736       -10.0823463494
        0.8704066000        47.4704254372         2.7518797171         1.3914381925         2.3577865785        -0.1043850990       -10.4297769119
        0.8754558000       -49.0980359387         2.2350106994         1.3965428462         2.3730978433         0.0285895494        -9.3874852244
        0.8804557000        14.2655683288         2.6548060510         1.3965428462         2.3603384560         0.0285895494       -10.2560616306
        0.8854910000         1.5928474753         2.5149836908         1.3965428462         2.3628903334         0.0285895494       -10.0823463494
        0.8904533000         1.5928474753         2.5149836908         1.3965428462         2.3628903334         0.0285895494       -10.0823463494
        0.8954804000        80.6752825457         2.7918324023         1.3863335388         2.3552347011        -0.2373597475       -10.6034921931
        0.9004772000        49.8770781633         2.7548084954         1.3939905194         2.3552347011        -0.0378977748       -10.6034921931
        0.9054645000         3.9995002013         2.5415370938         1.3990951731         2.3603384560         0.0950768736       -10.2560616306
        0.9104228000        68.0025616922         2.7766995624         1.3863335388         2.3577865785        -0.2373597475       -10.4297769119
        0.9154765000        37.8438145331         2.7401121547         1.3812288851         2.3679940883        -0.3703343959        -9.7349157869
        0.9205168000       -67.2235194677         2.2099284628         1.4041998268         2.3705459658         0.2280515221        -9.5612005057
        0.9255124000       -69.6301721937         2.2066480709         1.4016475000         2.3730978433         0.1615641979        -9.3874852244
        0.9305475000       129.5989704571         2.8489698177         1.3710195777         2.3577865785        -0.6362836928       -10.4297769119
        0.9354739000        11.8589156028         2.6282526480         1.3939905194         2.3628903334        -0.0378977748       -10.0823463494
        0.9404303000       -79.8962403212         2.1927819536         1.4041998268         2.3730978433         0.2280515221        -9.3874852244
        0.9456853000        11.8589156028         2.6282526480         1.3939905194         2.3628903334        -0.0378977748       -10.0823463494
        0.9506085000       -11.0798733782         2.3751613306         1.3965428462         2.3654422109         0.0285895494        -9.9086310682
        0.9555783000       -67.2235194677         2.2099284628         1.4041998268         2.3705459658         0.2280515221        -9.5612005057
        0.9605312000       -56.9574513402         2.2240520371         1.4016475000         2.3705459658         0.1615641979        -9.5612005057
        0.9654941000       -79.8962403212         2.1927819536         1.4041998268         2.3730978433         0.2280515221        -9.3874852244
        0.9705585000        24.5316364563         2.7237000258         1.3939905194         2.3603384560        -0.0378977748       -10.2560616306
        0.9755585000       -11.0798733782         2.3751613306         1.3965428462         2.3654422109         0.0285895494        -9.9086310682
        0.9805145000        45.0637727112         2.7489457062         1.3888858657         2.3603384560        -0.1708724233       -10.2560616306
        0.9855531000       -59.3641040662         2.2207219027         1.3990951731         2.3730978433         0.0950768736        -9.3874852244
        0.9905553000       -90.1623084486         2.1791163203         1.4067521537         2.3730978433         0.2945388463        -9.3874852244
        0.9955584000         1.5928474753         2.5149836908         1.3965428462         2.3628903334         0.0285895494       -10.0823463494
        1.0006125000        -0.8138052507         2.4884302878         1.3939905194         2.3654422109        -0.0378977748        -9.9086310682
        1.0060012000       -67.2235194677         2.2099284628         1.4041998268         2.3705459658         0.2280515221        -9.5612005057
        1.0105792000       -77.4895875951         2.1960143010         1.4067521537         2.3705459658         0.2945388463        -9.5612005057
        1.0155000000        37.2043573098         2.7393274984         1.3939905194         2.3577865785        -0.0378977748       -10.4297769119
        1.0205423000         3.9995002013         2.5415370938         1.3990951731         2.3603384560         0.0950768736       -10.2560616306
        1.0255497000         1.5928474753         2.5149836908         1.3965428462         2.3628903334         0.0285895494       -10.0823463494
        1.0306092000        57.7364935647         2.7643367289         1.3888858657         2.3577865785        -0.1708724233       -10.4297769119
