% Designation Loop (PD + Notch)  psi_cmd=+40.000deg
% Kp=72.9511  Kd=2.6949  K_pot=68.073520deg/V
% Notch f=8.44Hz  zeta=0.100
% Vg_offset=1.395445V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Psi[deg]            
        0.0005937000      3646.7411947493         5.0000000000         1.3939905194         2.3654422109        -0.0378977748        -9.9086310682
        0.0054845000      3600.8636167873         5.0000000000         1.3990951731         2.3705459658         0.0950768736        -9.5612005057
        0.0104666000      3629.2551684437         5.0000000000         1.3888858657         2.3730978433        -0.1708724233        -9.3874852244
        0.0155261000      3459.0570346728         5.0000000000         1.3965428462         2.4011684953         0.0285895494        -7.4766171308
        0.0205191000      3248.4340856153         5.0000000000         1.4016475000         2.4394466572         0.1615641979        -4.8708879121
        0.0255012000      3183.3032858452         5.0000000000         1.3863335388         2.4649654318        -0.2373597475        -3.1337350997
        0.0304575000      2876.1118754118         5.0000000000         1.3965428462         2.5185548584         0.0285895494         0.5142858064
        0.0355145000      2622.6574583418         5.0000000000         1.3965428462         2.5695924076         0.0285895494         3.9885914313
        0.0404659000      2384.9218720747         5.0000000000         1.3863335388         2.6257337117        -0.2373597475         7.8103276186
        0.0454880000      2110.9353187497         5.0000000000         1.3914381925         2.6767712609        -0.1043850990        11.2846332435
        0.0505425000      1748.2397194502         5.0000000000         1.3965428462         2.7456719523         0.0285895494        15.9749458371
        0.0555036000      1406.0762564057         5.0000000000         1.3965428462         2.8145726437         0.0285895494        20.6652584306
        0.0605134000      1089.2582350682         4.1704002443         1.3965428462         2.8783695801         0.0285895494        25.0081404617
        0.0654806000       775.4863236801         3.5692642514         1.3863335388         2.9498221490        -0.2373597475        29.8721683365
        0.0704714000       364.5064936927         3.1014565847         1.3939905194         3.0263784728        -0.0378977748        35.0836267738
        0.0754808000        17.5297251961         2.6908205835         1.3888858657         3.1003829191        -0.1708724233        40.1213699299
        0.0804633000      -360.8847049062         1.8669198898         1.4041998268         3.1641798556         0.2280515221        44.4642519610
