% Designation Loop (PD + Notch)  psi_cmd=+20.000deg
% Kp=72.9511  Kd=2.6949  K_pot=68.073520deg/V
% Notch f=8.44Hz  zeta=0.100
% Vg_offset=1.395445V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Psi[deg]            
        0.1006168000      -422.8613010718         1.8009760562         1.3939905194         2.8911289674        -0.0378977748        25.8767168679
        0.1057731000      -356.4515868549         1.8716338337         1.3837812120         2.8860252125        -0.3038470717        25.5292863054
        0.1106458000      -352.2777386262         1.8760743226         1.4016475000         2.8707139478         0.1615641979        24.4869946180
        0.1155962000      -263.5686926517         1.9717950774         1.4016475000         2.8528508056         0.1615641979        23.2709876493
        0.1206471000      -269.0214553272         1.9657958173         1.4093044805         2.8477470506         0.3610261706        22.9235570868
        0.1256387000      -170.0463412252         2.0788292009         1.4067521537         2.8298839084         0.2945388463        21.7075501181
        0.1306445000       -25.1936491612         2.2691556606         1.3990951731         2.8069170113         0.0950768736        20.1441125869
        0.1356359000       145.0044846097         2.8665581607         1.3914381925         2.7788463592        -0.1043850990        18.2332444932
        0.1406481000       147.4111373357         2.8692891450         1.3939905194         2.7762944818        -0.0378977748        18.0595292120
        0.1456238000       167.3038163673         2.8916953268         1.4016475000         2.7660869720         0.1615641979        17.3646680870
        0.1505915000       274.1383458707         3.0075639293         1.3939905194         2.7507757072        -0.0378977748        16.3223763996
        0.1556582000       304.9365502531         3.0398564478         1.3863335388         2.7507757072        -0.2373597475        16.3223763996
        0.1606177000       268.6855831953         3.0018044467         1.4016475000         2.7456719523         0.1615641979        15.9749458371
        0.1655415000       266.2789304693         2.9992580056         1.3990951731         2.7482238297         0.0950768736        16.1486611183
        0.1706475000       268.6855831953         3.0018044467         1.4016475000         2.7456719523         0.1615641979        15.9749458371
        0.1755871000       299.4837875777         3.0341663274         1.3939905194         2.7456719523        -0.0378977748        15.9749458371
        0.1806603000       169.7104690933         2.8943862560         1.4041998268         2.7635350945         0.2280515221        17.1909528058
        0.1854848000       213.1813943292         2.9423020596         1.3965428462         2.7609832170         0.0285895494        17.0172375245
        0.1906109000       160.0838581892         2.8835971732         1.3939905194         2.7737426043        -0.0378977748        17.8858139307
        0.1956652000       114.8457374506         2.8319489676         1.3863335388         2.7890538691        -0.2373597475        18.9281056182
        0.2006279000        63.5153968133         2.7713074442         1.3990951731         2.7890538691         0.0950768736        18.9281056182
        0.2056179000        33.3566496542         2.7345982246         1.3939905194         2.7992613789        -0.0378977748        19.6229667432
        0.2105682000        -9.4748183584         2.3928704385         1.3888858657         2.8120207662        -0.1708724233        20.4915431494
        0.2156699000       -52.9457435943         2.2296296320         1.3965428462         2.8145726437         0.0285895494        20.6652584306
        0.2207739000       -19.7408864858         2.2796014813         1.3914381925         2.8120207662        -0.1043850990        20.4915431494
        0.2255733000       -90.9639061548         2.1780575048         1.3965428462         2.8222282761         0.0285895494        21.1864042744
        0.2305445000       -88.5572534287         2.1812399529         1.3990951731         2.8196763986         0.0950768736        21.0126889931
        0.2354847000       -45.0863281928         2.2406543711         1.3914381925         2.8171245211        -0.1043850990        20.8389737119
        0.2405810000       -42.6796754668         2.2440565174         1.3939905194         2.8145726437        -0.0378977748        20.6652584306
        0.2455613000      -139.2481368427         2.1163222092         1.3990951731         2.8298839084         0.0950768736        21.7075501181
        0.2506405000       -32.4136073393         2.2587101936         1.3914381925         2.8145726437        -0.1043850990        20.6652584306
        0.2555583000      -159.7802730977         2.0911796108         1.4041998268         2.8298839084         0.2280515221        21.7075501181
        0.2605473000        59.9810058080         2.7670476722         1.3684672508         2.8145726437        -0.7027710171        20.6652584306
        0.2656131000        70.2470739354         2.7793900625         1.3659149240         2.8145726437        -0.7692583413        20.6652584306
        0.2705847000      -134.4348313907         2.1223063048         1.4041998268         2.8247801535         0.2280515221        21.3601195556
        0.2756564000       -75.8845325752         2.1981762022         1.3990951731         2.8171245211         0.0950768736        20.8389737119
        0.2805484000        95.5925156425         2.8094670279         1.3659149240         2.8094688888        -0.7692583413        20.3178278682
        0.2855178000      -109.0893896837         2.1544229534         1.4041998268         2.8196763986         0.2280515221        21.0126889931
        0.2905952000        -4.6615129063         2.4459772446         1.3939905194         2.8069170113        -0.0378977748        20.1441125869
        0.2956386000       -40.2730227408         2.2474711273         1.3965428462         2.8120207662         0.0285895494        20.4915431494
        0.3007574000       -75.8845325752         2.1981762022         1.3990951731         2.8171245211         0.0950768736        20.8389737119
        0.3055888000       -63.2118117217         2.2154222546         1.3990951731         2.8145726437         0.0950768736        20.6652584306
        0.3106193000       -96.4166688302         2.1708860555         1.4041998268         2.8171245211         0.2280515221        20.8389737119
        0.3156268000         5.6045552212         2.5592462017         1.3914381925         2.8069170113        -0.1043850990        20.1441125869
        0.3205586000       -14.9275810338         2.3327082874         1.3965428462         2.8069170113         0.0285895494        20.1441125869
        0.3256254000       -14.9275810338         2.3327082874         1.3965428462         2.8069170113         0.0285895494        20.1441125869
        0.3306154000       -14.9275810338         2.3327082874         1.3965428462         2.8069170113         0.0285895494        20.1441125869
        0.3355852000        33.3566496542         2.7345982246         1.3939905194         2.7992613789        -0.0378977748        19.6229667432
        0.3405655000         0.1517925458         2.4990840506         1.3990951731         2.8018132564         0.0950768736        19.7966820244
        0.3455702000       -58.3985062697         2.2220565957         1.4041998268         2.8094688888         0.2280515221        20.3178278682
        0.3506040000       -25.1936491612         2.2691556606         1.3990951731         2.8069170113         0.0950768736        20.1441125869
        0.3555783000        43.6227177817         2.7471863700         1.3914381925         2.7992613789        -0.1043850990        19.6229667432
        0.3605151000        -2.2548601803         2.4725306476         1.3965428462         2.8043651338         0.0285895494        19.9703973057
        0.3655671000        18.2772760747         2.6990685620         1.3914381925         2.8043651338        -0.1043850990        19.9703973057
        0.3705230000       -14.9275810338         2.3327082874         1.3965428462         2.8069170113         0.0285895494        20.1441125869
        0.3755999000        54.5282431326         2.7604539538         1.3761242314         2.8094688888        -0.5033090444        20.3178278682
        0.3808535000       -12.5209283077         2.3592616904         1.3990951731         2.8043651338         0.0950768736        19.9703973057
        0.3854904000       100.4058210945         2.8151166230         1.3710195777         2.8043651338        -0.6362836928        19.9703973057
        0.3905463000         0.1517925458         2.4990840506         1.3990951731         2.8018132564         0.0950768736        19.7966820244
        0.3956652000       -60.8051589957         2.2187335464         1.4016475000         2.8120207662         0.1615641979        20.4915431494
        0.4007759000        43.6227177817         2.7471863700         1.3914381925         2.7992613789        -0.1043850990        19.6229667432
        0.4054279000        -2.2548601803         2.4725306476         1.3965428462         2.8043651338         0.0285895494        19.9703973057
        0.4104302000       -48.1324381422         2.2363659852         1.4016475000         2.8094688888         0.1615641979        20.3178278682
        0.4155796000        10.4178606732         2.6123530078         1.3965428462         2.8018132564         0.0285895494        19.7966820244
        0.4205754000       -12.5209283077         2.3592616904         1.3990951731         2.8043651338         0.0950768736        19.9703973057
        0.4255682000        53.8887859092         2.7596789504         1.3888858657         2.7992613789        -0.1708724233        19.6229667432
        0.4305942000        33.3566496542         2.7345982246         1.3939905194         2.7992613789        -0.0378977748        19.6229667432
        0.4354464000        46.0293705077         2.7501235201         1.3939905194         2.7967095015        -0.0378977748        19.4492514619
        0.4405722000       -58.3985062697         2.2220565957         1.4041998268         2.8094688888         0.2280515221        20.3178278682
        0.4455681000        64.1548540367         2.7720769545         1.3863335388         2.7992613789        -0.2373597475        19.6229667432
        0.4505584000       -71.0712271232         2.2046893086         1.4041998268         2.8120207662         0.2280515221        20.4915431494
        0.4555661000        10.4178606732         2.6123530078         1.3965428462         2.8018132564         0.0285895494        19.7966820244
        0.4606052000       -48.1324381422         2.2363659852         1.4016475000         2.8094688888         0.1615641979        20.3178278682
        0.4655981000        90.1397529670         2.8030431032         1.3735719045         2.8043651338        -0.5697963686        19.9703973057
        0.4704525000       -12.5209283077         2.3592616904         1.3990951731         2.8043651338         0.0950768736        19.9703973057
        0.4755790000       -58.3985062697         2.2220565957         1.4041998268         2.8094688888         0.2280515221        20.3178278682
        0.4805435000        44.2621750051         2.7479672944         1.3786765582         2.8094688888        -0.4368217202        20.3178278682
        0.4855127000       -12.5209283077         2.3592616904         1.3990951731         2.8043651338         0.0950768736        19.9703973057
        0.4906834000        66.5615067627         2.7749698238         1.3888858657         2.7967095015        -0.1708724233        19.4492514619
        0.4955953000       -50.5390908682         2.2329917301         1.3990951731         2.8120207662         0.0950768736        20.4915431494
        0.5005925000        -2.2548601803         2.4725306476         1.3965428462         2.8043651338         0.0285895494        19.9703973057
        0.5056020000         8.0112079472         2.5857996048         1.3939905194         2.8043651338        -0.0378977748        19.9703973057
        0.5104544000        -2.2548601803         2.4725306476         1.3965428462         2.8043651338         0.0285895494        19.9703973057
        0.5154297000         8.0112079472         2.5857996048         1.3939905194         2.8043651338        -0.0378977748        19.9703973057
        0.5205450000        20.6839288007         2.7189259684         1.3939905194         2.8018132564        -0.0378977748        19.7966820244
        0.5254252000       -58.3985062697         2.2220565957         1.4041998268         2.8094688888         0.2280515221        20.3178278682
        0.5306691000        21.3233860241         2.7197203243         1.3812288851         2.8120207662        -0.3703343959        20.4915431494
        0.5354068000       -58.3985062697         2.2220565957         1.4041998268         2.8094688888         0.2280515221        20.3178278682
        0.5404334000        10.4178606732         2.6123530078         1.3965428462         2.8018132564         0.0285895494        19.7966820244
        0.5454607000        33.3566496542         2.7345982246         1.3939905194         2.7992613789        -0.0378977748        19.6229667432
        0.5504347000        -4.6615129063         2.4459772446         1.3939905194         2.8069170113        -0.0378977748        20.1441125869
        0.5554793000       -48.1324381422         2.2363659852         1.4016475000         2.8094688888         0.1615641979        20.3178278682
        0.5603922000        -7.0681656323         2.4194238415         1.3914381925         2.8094688888        -0.1043850990        20.3178278682
        0.5654227000        -4.6615129063         2.4459772446         1.3939905194         2.8069170113        -0.0378977748        20.1441125869
        0.5704259000        53.8887859092         2.7596789504         1.3888858657         2.7992613789        -0.1708724233        19.6229667432
        0.5754058000        49.0754804572         2.7538335707         1.3837812120         2.8043651338        -0.3038470717        19.9703973057
        0.5803905000       -14.9275810338         2.3327082874         1.3965428462         2.8069170113         0.0285895494        20.1441125869
        0.5854428000        12.8245133993         2.6389064108         1.3990951731         2.7992613789         0.0950768736        19.6229667432
        0.5904209000         0.7912497691         2.5061393957         1.3863335388         2.8120207662        -0.2373597475        20.4915431494
        0.5953906000        53.8887859092         2.7596789504         1.3888858657         2.7992613789        -0.1708724233        19.6229667432
        0.6004205000      -101.8694315056         2.1637678944         1.4118568074         2.8120207662         0.4275134948        20.4915431494
        0.6054263000       -81.3372952507         2.1908517691         1.4067521537         2.8120207662         0.2945388463        20.4915431494
        0.6104220000       -71.0712271232         2.2046893086         1.4041998268         2.8120207662         0.2280515221        20.4915431494
        0.6154212000       -22.7869964352         2.2726636527         1.4016475000         2.8043651338         0.1615641979        19.9703973057
        0.6204658000       -58.3985062697         2.2220565957         1.4041998268         2.8094688888         0.2280515221        20.3178278682
        0.6254245000       158.9561199100         2.8823287934         1.3659149240         2.7967095015        -0.7692583413        19.4492514619
        0.6304241000       105.2191265465         2.8207467040         1.3761242314         2.7992613789        -0.5033090444        19.6229667432
        0.6354685000        26.1366914762         2.7256874686         1.3863335388         2.8069170113        -0.2373597475        20.1441125869
        0.6403932000       -45.7257854162         2.2397524911         1.4041998268         2.8069170113         0.2280515221        20.1441125869
        0.6454547000       -45.7257854162         2.2397524911         1.4041998268         2.8069170113         0.2280515221        20.1441125869
        0.6504344000        56.2954386352         2.7625938366         1.3914381925         2.7967095015        -0.1043850990        19.4492514619
        0.6554716000        61.7482013106         2.7691789473         1.3837812120         2.8018132564        -0.3038470717        19.7966820244
        0.6603933000       -35.4597172887         2.2543381136         1.4016475000         2.8069170113         0.1615641979        20.1441125869
        0.6654637000        10.4178606732         2.6123530078         1.3965428462         2.8018132564         0.0285895494        19.7966820244
        0.6704677000       -35.4597172887         2.2543381136         1.4016475000         2.8069170113         0.1615641979        20.1441125869
        0.6754573000        12.8245133993         2.6389064108         1.3990951731         2.7992613789         0.0950768736        19.6229667432
        0.6804633000        10.4178606732         2.6123530078         1.3965428462         2.8018132564         0.0285895494        19.7966820244
        0.6854241000        66.5615067627         2.7749698238         1.3888858657         2.7967095015        -0.1708724233        19.4492514619
        0.6904041000        10.4178606732         2.6123530078         1.3965428462         2.8018132564         0.0285895494        19.7966820244
        0.6954711000        46.0293705077         2.7501235201         1.3939905194         2.7967095015        -0.0378977748        19.4492514619
        0.7004529000        10.4178606732         2.6123530078         1.3965428462         2.8018132564         0.0285895494        19.7966820244
        0.7054256000        33.3566496542         2.7345982246         1.3939905194         2.7992613789        -0.0378977748        19.6229667432
        0.7104228000       -10.1142755817         2.3858150934         1.4016475000         2.8018132564         0.1615641979        19.7966820244
        0.7154724000        10.4178606732         2.6123530078         1.3965428462         2.8018132564         0.0285895494        19.7966820244
        0.7204675000       -25.1936491612         2.2691556606         1.3990951731         2.8069170113         0.0950768736        20.1441125869
        0.7254230000       138.4239836550         2.8590679984         1.3710195777         2.7967095015        -0.6362836928        19.4492514619
        0.7303967000        23.0905815267         2.7219136318         1.3965428462         2.7992613789         0.0285895494        19.6229667432
        0.7354327000       -45.7257854162         2.2397524911         1.4041998268         2.8069170113         0.2280515221        20.1441125869
        0.7404335000       -45.7257854162         2.2397524911         1.4041998268         2.8069170113         0.2280515221        20.1441125869
        0.7454436000       -55.9918535436         2.2253914962         1.4067521537         2.8069170113         0.2945388463        20.1441125869
        0.7504369000       125.7512628015         2.8445476443         1.3710195777         2.7992613789        -0.6362836928        19.6229667432
        0.7554731000        12.8245133993         2.6389064108         1.3990951731         2.7992613789         0.0950768736        19.6229667432
        0.7603916000       -45.7257854162         2.2397524911         1.4041998268         2.8069170113         0.2280515221        20.1441125869
        0.7654533000       -20.3803437092         2.2761848870         1.4041998268         2.8018132564         0.2280515221        19.7966820244
        0.7704397000       -45.7257854162         2.2397524911         1.4041998268         2.8069170113         0.2280515221        20.1441125869
        0.7754393000        58.7020913612         2.7655035383         1.3939905194         2.7941576240        -0.0378977748        19.2755361807
        0.7803949000        58.7020913612         2.7655035383         1.3939905194         2.7941576240        -0.0378977748        19.2755361807
        0.7858055000        49.0754804572         2.7538335707         1.3837812120         2.8043651338        -0.3038470717        19.9703973057
        0.7904215000        68.9681594887         2.7778575703         1.3914381925         2.7941576240        -0.1043850990        19.2755361807
        0.7954266000        12.8245133993         2.6389064108         1.3990951731         2.7992613789         0.0950768736        19.6229667432
        0.8004272000        33.3566496542         2.7345982246         1.3939905194         2.7992613789        -0.0378977748        19.6229667432
        0.8055214000       -55.9918535436         2.2253914962         1.4067521537         2.8069170113         0.2945388463        20.1441125869
        0.8104687000         0.1517925458         2.4990840506         1.3990951731         2.8018132564         0.0950768736        19.7966820244
        0.8153986000        23.0905815267         2.7219136318         1.3965428462         2.7992613789         0.0285895494        19.6229667432
        0.8204255000       -35.4597172887         2.2543381136         1.4016475000         2.8069170113         0.1615641979        20.1441125869
        0.8254745000        61.1087440872         2.7684080694         1.3965428462         2.7916057465         0.0285895494        19.1018208995
        0.8304205000        79.2342276162         2.7901186711         1.3888858657         2.7941576240        -0.1708724233        19.2755361807
        0.8354669000        20.6839288007         2.7189259684         1.3939905194         2.8018132564        -0.0378977748        19.7966820244
        0.8404108000        56.2954386352         2.7625938366         1.3914381925         2.7967095015        -0.1043850990        19.4492514619
        0.8454670000       -20.3803437092         2.2761848870         1.4041998268         2.8018132564         0.2280515221        19.7966820244
        0.8504263000        30.9499969282         2.7316332873         1.3914381925         2.8018132564        -0.1043850990        19.7966820244
        0.8554691000       102.8124738205         2.8179340929         1.3735719045         2.8018132564        -0.5697963686        19.7966820244
        0.8604525000       -12.5209283077         2.3592616904         1.3990951731         2.8043651338         0.0950768736        19.9703973057
        0.8654313000        18.2772760747         2.6990685620         1.3914381925         2.8043651338        -0.1043850990        19.9703973057
        0.8703899000         0.1517925458         2.4990840506         1.3990951731         2.8018132564         0.0950768736        19.7966820244
        0.8754019000        -2.2548601803         2.4725306476         1.3965428462         2.8043651338         0.0285895494        19.9703973057
        0.8804524000       -14.9275810338         2.3327082874         1.3965428462         2.8069170113         0.0285895494        20.1441125869
        0.8855165000        43.6227177817         2.7471863700         1.3914381925         2.7992613789        -0.1043850990        19.6229667432
        0.8905169000       -60.8051589957         2.2187335464         1.4016475000         2.8120207662         0.1615641979        20.4915431494
        0.8954810000        -2.2548601803         2.4725306476         1.3965428462         2.8043651338         0.0285895494        19.9703973057
        0.9004207000       -71.0712271232         2.2046893086         1.4041998268         2.8120207662         0.2280515221        20.4915431494
        0.9054946000        43.6227177817         2.7471863700         1.3914381925         2.7992613789        -0.1043850990        19.6229667432
        0.9104726000       -71.0712271232         2.2046893086         1.4041998268         2.8120207662         0.2280515221        20.4915431494
        0.9154019000       -68.6645743971         2.2079628541         1.4067521537         2.8094688888         0.2945388463        20.3178278682
        0.9204650000        43.6227177817         2.7471863700         1.3914381925         2.7992613789        -0.1043850990        19.6229667432
        0.9254504000        69.6076167121         2.7786239965         1.3786765582         2.8043651338        -0.4368217202        19.9703973057
        0.9304376000        43.6227177817         2.7471863700         1.3914381925         2.7992613789        -0.1043850990        19.6229667432
        0.9353924000       -12.5209283077         2.3592616904         1.3990951731         2.8043651338         0.0950768736        19.9703973057
        0.9404609000       -14.9275810338         2.3327082874         1.3965428462         2.8069170113         0.0285895494        20.1441125869
        0.9454220000        33.3566496542         2.7345982246         1.3939905194         2.7992613789        -0.0378977748        19.6229667432
        0.9504214000       -10.1142755817         2.3858150934         1.4016475000         2.8018132564         0.1615641979        19.7966820244
        0.9553895000       -12.5209283077         2.3592616904         1.3990951731         2.8043651338         0.0950768736        19.9703973057
        0.9604355000        25.4972342528         2.7248959516         1.3990951731         2.7967095015         0.0950768736        19.4492514619
        0.9654416000        46.6688277311         2.7509030510         1.3812288851         2.8069170113        -0.3703343959        20.1441125869
        0.9704697000        43.6227177817         2.7471863700         1.3914381925         2.7992613789        -0.1043850990        19.6229667432
        0.9753982000       -71.0712271232         2.2046893086         1.4041998268         2.8120207662         0.2280515221        20.4915431494
        0.9804245000       -45.7257854162         2.2397524911         1.4041998268         2.8069170113         0.2280515221        20.1441125869
        0.9854467000       -25.1936491612         2.2691556606         1.3990951731         2.8069170113         0.0950768736        20.1441125869
        0.9904724000       -12.5209283077         2.3592616904         1.3990951731         2.8043651338         0.0950768736        19.9703973057
        0.9954529000         8.0112079472         2.5857996048         1.3939905194         2.8043651338        -0.0378977748        19.9703973057
        1.0003989000        -4.6615129063         2.4459772446         1.3939905194         2.8069170113        -0.0378977748        20.1441125869
        1.0054069000        -2.2548601803         2.4725306476         1.3965428462         2.8043651338         0.0285895494        19.9703973057
        1.0104226000       -60.8051589957         2.2187335464         1.4016475000         2.8120207662         0.1615641979        20.4915431494
        1.0154507000       125.7512628015         2.8445476443         1.3710195777         2.7992613789        -0.6362836928        19.6229667432
        1.0204654000        -2.2548601803         2.4725306476         1.3965428462         2.8043651338         0.0285895494        19.9703973057
        1.0254337000       -12.5209283077         2.3592616904         1.3990951731         2.8043651338         0.0950768736        19.9703973057
        1.0304378000       -71.0712271232         2.2046893086         1.4041998268         2.8120207662         0.2280515221        20.4915431494
        1.0354617000       -58.3985062697         2.2220565957         1.4041998268         2.8094688888         0.2280515221        20.3178278682
        1.0404556000       -14.9275810338         2.3327082874         1.3965428462         2.8069170113         0.0285895494        20.1441125869
        1.0454291000        10.4178606732         2.6123530078         1.3965428462         2.8018132564         0.0285895494        19.7966820244
        1.0504065000        -4.6615129063         2.4459772446         1.3939905194         2.8069170113        -0.0378977748        20.1441125869
        1.0554610000       -14.9275810338         2.3327082874         1.3965428462         2.8069170113         0.0285895494        20.1441125869
        1.0604602000       -12.5209283077         2.3592616904         1.3990951731         2.8043651338         0.0950768736        19.9703973057
        1.0654223000        53.8887859092         2.7596789504         1.3888858657         2.7992613789        -0.1708724233        19.6229667432
        1.0705618000       -60.8051589957         2.2187335464         1.4016475000         2.8120207662         0.1615641979        20.4915431494
        1.0755678000       -60.8051589957         2.2187335464         1.4016475000         2.8120207662         0.1615641979        20.4915431494
        1.0805166000       146.2833990565         2.8680099812         1.3659149240         2.7992613789        -0.7692583413        19.6229667432
        1.0855837000       -25.1936491612         2.2691556606         1.3990951731         2.8069170113         0.0950768736        20.1441125869
        1.0905351000       -25.1936491612         2.2691556606         1.3990951731         2.8069170113         0.0950768736        20.1441125869
        1.0955691000       136.0173309290         2.8563202316         1.3684672508         2.7992613789        -0.7027710171        19.6229667432
        1.1005665000       -45.7257854162         2.2397524911         1.4041998268         2.8069170113         0.2280515221        20.1441125869
        1.1055674000       -71.0712271232         2.2046893086         1.4041998268         2.8120207662         0.2280515221        20.4915431494
        1.1105506000       -14.9275810338         2.3327082874         1.3965428462         2.8069170113         0.0285895494        20.1441125869
        1.1154401000       -14.9275810338         2.3327082874         1.3965428462         2.8069170113         0.0285895494        20.1441125869
        1.1204336000       -12.5209283077         2.3592616904         1.3990951731         2.8043651338         0.0950768736        19.9703973057
        1.1287987000        10.4178606732         2.6123530078         1.3965428462         2.8018132564         0.0285895494        19.7966820244
        1.1304355000       -48.1324381422         2.2363659852         1.4016475000         2.8094688888         0.1615641979        20.3178278682
        1.1356872000       -55.9918535436         2.2253914962         1.4067521537         2.8069170113         0.2945388463        20.1441125869
        1.1405721000       -10.1142755817         2.3858150934         1.4016475000         2.8018132564         0.1615641979        19.7966820244
        1.1454580000        -2.2548601803         2.4725306476         1.3965428462         2.8043651338         0.0285895494        19.9703973057
        1.1517560000        10.4178606732         2.6123530078         1.3965428462         2.8018132564         0.0285895494        19.7966820244
        1.1555290000        81.6408803422         2.7929797013         1.3914381925         2.7916057465        -0.1043850990        19.1018208995
        1.1605328000       -20.3803437092         2.2761848870         1.4041998268         2.8018132564         0.2280515221        19.7966820244
        1.1654995000       -45.7257854162         2.2397524911         1.4041998268         2.8069170113         0.2280515221        20.1441125869
        1.1704985000         0.1517925458         2.4990840506         1.3990951731         2.8018132564         0.0950768736        19.7966820244
        1.1754277000        33.3566496542         2.7345982246         1.3939905194         2.7992613789        -0.0378977748        19.6229667432
        1.1804659000        68.9681594887         2.7778575703         1.3914381925         2.7941576240        -0.1043850990        19.2755361807
        1.1854222000        89.5002957437         2.8022880919         1.3863335388         2.7941576240        -0.2373597475        19.2755361807
        1.1903900000        56.2954386352         2.7625938366         1.3914381925         2.7967095015        -0.1043850990        19.4492514619
        1.1954491000       -53.5852008176         2.2287383415         1.4093044805         2.8043651338         0.3610261706        19.9703973057
        1.2004661000        23.0905815267         2.7219136318         1.3965428462         2.7992613789         0.0285895494        19.6229667432
        1.2054047000        79.2342276162         2.7901186711         1.3888858657         2.7941576240        -0.1708724233        19.2755361807
        1.2105376000        74.4209221641         2.7843814773         1.3837812120         2.7992613789        -0.3038470717        19.6229667432
        1.2154510000        12.8245133993         2.6389064108         1.3990951731         2.7992613789         0.0950768736        19.6229667432
        1.2206658000       -45.7257854162         2.2397524911         1.4041998268         2.8069170113         0.2280515221        20.1441125869
        1.2254033000         0.1517925458         2.4990840506         1.3990951731         2.8018132564         0.0950768736        19.7966820244
        1.2304095000        10.4178606732         2.6123530078         1.3965428462         2.8018132564         0.0285895494        19.7966820244
        1.2354310000        56.2954386352         2.7625938366         1.3914381925         2.7967095015        -0.1043850990        19.4492514619
        1.2404555000       -35.4597172887         2.2543381136         1.4016475000         2.8069170113         0.1615641979        20.1441125869
        1.2454199000       148.6900517825         2.8707386061         1.3684672508         2.7967095015        -0.7027710171        19.4492514619
        1.2504347000         0.1517925458         2.4990840506         1.3990951731         2.8018132564         0.0950768736        19.7966820244
        1.2554181000        68.9681594887         2.7778575703         1.3914381925         2.7941576240        -0.1043850990        19.2755361807
        1.2604230000         2.5584452718         2.5256374537         1.4016475000         2.7992613789         0.1615641979        19.6229667432
        1.2654530000        10.4178606732         2.6123530078         1.3965428462         2.8018132564         0.0285895494        19.7966820244
        1.2704836000        41.2160650557         2.7442439675         1.3888858657         2.8018132564        -0.1708724233        19.7966820244
        1.2753882000        66.5615067627         2.7749698238         1.3888858657         2.7967095015        -0.1708724233        19.4492514619
        1.2804617000        20.6839288007         2.7189259684         1.3939905194         2.8018132564        -0.0378977748        19.7966820244
        1.2854216000       -37.8663700147         2.2508982947         1.3990951731         2.8094688888         0.0950768736        20.3178278682
        1.2906856000       -58.3985062697         2.2220565957         1.4041998268         2.8094688888         0.2280515221        20.3178278682
        1.2953963000       -20.3803437092         2.2761848870         1.4041998268         2.8018132564         0.2280515221        19.7966820244
        1.3005392000        10.4178606732         2.6123530078         1.3965428462         2.8018132564         0.0285895494        19.7966820244
        1.3054618000        10.4178606732         2.6123530078         1.3965428462         2.8018132564         0.0285895494        19.7966820244
        1.3104268000        49.0754804572         2.7538335707         1.3837812120         2.8043651338        -0.3038470717        19.9703973057
        1.3153987000        -2.2548601803         2.4725306476         1.3965428462         2.8043651338         0.0285895494        19.9703973057
        1.3209446000        20.6839288007         2.7189259684         1.3939905194         2.8018132564        -0.0378977748        19.7966820244
        1.3254690000        68.9681594887         2.7778575703         1.3914381925         2.7941576240        -0.1043850990        19.2755361807
        1.3307585000        -2.2548601803         2.4725306476         1.3965428462         2.8043651338         0.0285895494        19.9703973057
        1.3355198000        79.2342276162         2.7901186711         1.3888858657         2.7941576240        -0.1708724233        19.2755361807
