% Designation Loop (PD + Notch)  psi_cmd=-20.000deg
% Kp=72.9511  Kd=2.1545  K_pot=68.073520deg/V
% Notch f=8.44Hz  zeta=0.100
% Vg_offset=1.395420V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Psi[deg]            
        1.0954153000         7.9027904322         2.5846033981         1.3965428462         2.2148814408         0.0292544227       -20.1578326615
        1.1004237000         7.9027904322         2.5846033981         1.3965428462         2.2148814408         0.0292544227       -20.1578326615
        1.1054612000       -67.4104282602         2.2096732855         1.4041998268         2.2250889506         0.2287163953       -19.4629715365
        1.1104583000        41.4556772321         2.7445371560         1.3939905194         2.2097776859        -0.0372329016       -20.5052632240
        1.1155781000        16.1102355251         2.6751588801         1.3939905194         2.2148814408        -0.0372329016       -20.1578326615
        1.1204344000        19.8524048572         2.7164474837         1.3888858657         2.2174333183        -0.1702075500       -19.9841173803
        1.1254186000       -21.1848206069         2.2750063573         1.4016475000         2.2174333183         0.1622290711       -19.9841173803
        1.1304571000       -12.9773755141         2.3542255560         1.3990951731         2.2174333183         0.0957417469       -19.9841173803
        1.1354702000       -12.9773755141         2.3542255560         1.3990951731         2.2174333183         0.0957417469       -19.9841173803
        1.1404076000        57.8705674177         2.7644987909         1.3888858657         2.2097776859        -0.1702075500       -20.5052632240
        1.1457746000        40.7325708035         2.7436522069         1.3863335388         2.2148814408        -0.2366948742       -20.1578326615
        1.1504489000        12.3680661929         2.6338702764         1.3990951731         2.2123295633         0.0957417469       -20.3315479428
        1.1554198000        28.7829563786         2.7289590023         1.3939905194         2.2123295633        -0.0372329016       -20.3315479428
        1.1605346000        60.8896303213         2.7681438399         1.3761242314         2.2174333183        -0.5026441712       -19.9841173803
        1.1654353000       -46.5302623139         2.2386191077         1.4016475000         2.2225370732         0.1622290711       -19.6366868178
        1.1704619000         3.4375146716         2.5353365198         1.3939905194         2.2174333183        -0.0372329016       -19.9841173803
        1.1754301000        49.6631223249         2.7545483332         1.3914381925         2.2097776859        -0.1037202258       -20.5052632240
        1.1804271000       -12.9773755141         2.3542255560         1.3990951731         2.2174333183         0.0957417469       -19.9841173803
        1.1854351000         7.9027904322         2.5846033981         1.3965428462         2.2148814408         0.0292544227       -20.1578326615
        1.1904581000       -54.7377074067         2.2271340957         1.4041998268         2.2225370732         0.2287163953       -19.6366868178
        1.1953918000       -46.5302623139         2.2386191077         1.4016475000         2.2225370732         0.1622290711       -19.6366868178
        1.2004084000       -12.9773755141         2.3542255560         1.3990951731         2.2174333183         0.0957417469       -19.9841173803
        1.2054472000         7.9027904322         2.5846033981         1.3965428462         2.2148814408         0.0292544227       -20.1578326615
        1.2104350000         7.9027904322         2.5846033981         1.3965428462         2.2148814408         0.0292544227       -20.1578326615
        1.2154255000       -46.5302623139         2.2386191077         1.4016475000         2.2225370732         0.1622290711       -19.6366868178
        1.2204512000        49.6631223249         2.7545483332         1.3914381925         2.2097776859        -0.1037202258       -20.5052632240
        1.2254085000       -50.2724316460         2.2333649999         1.4067521537         2.2199851957         0.2952037196       -19.8104020990
        1.2304045000        43.7516337072         2.7473438358         1.3735719045         2.2225370732        -0.5691314954       -19.6366868178
        1.2354169000       -12.9773755141         2.3542255560         1.3990951731         2.2174333183         0.0957417469       -19.9841173803
        1.2404594000        31.8020192822         2.7326835648         1.3812288851         2.2199851957        -0.3696695227       -19.8104020990
        1.2454036000       -54.7377074067         2.2271340957         1.4041998268         2.2225370732         0.2287163953       -19.6366868178
        1.2504065000        -0.3046546606         2.4940479162         1.3990951731         2.2148814408         0.0957417469       -20.1578326615
        1.2554660000        -4.7699304213         2.4447810379         1.3965428462         2.2174333183         0.0292544227       -19.9841173803
