% Designation Loop  psi_cmd=+20.000deg  (absolute, NEUTRAL ref)
% Kp=16.6052  Kd=0.5122  K_pot=68.073520deg/V
% Vg_offset=1.338784V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[deg/s]         Psi[deg]            
        0.0005242000       334.8902532256         3.1022260310         1.3352870017         2.5108992261        -5.2189370049        -0.0068600373
        0.0055314000       330.9880340520         3.0977897834         1.3403916554         2.5108992261         2.3999491337        -0.0068600373
        0.0105183000       335.9079013084         3.1033842925         1.3301823480         2.5134511035       -12.8378231436         0.1668552439
        0.0155430000       330.9038474732         3.0976941647         1.3480486360         2.5057954711        13.8282783416        -0.3542905998
        0.0205351000       329.0369244652         3.0955746739         1.3429439823         2.5108992261         6.2093922030        -0.0068600373
        0.0255357000       254.9789467461         3.0126562576         1.4322754222         2.5160029810       139.5398996287         0.3405705252
        0.0305236000       239.5384432095         2.9955592177         1.4373800759         2.5262104908       147.1587857673         1.0354316502
        0.0354358000       245.4759585487         3.0021295431         1.4220661148         2.5313142457       124.3021273515         1.3828622126
        0.0405153000       232.9200261029         2.9882401680         1.4271707685         2.5389698781       131.9210134901         1.9040080564
        0.0455227000       209.7592707980         2.9626474745         1.4348277491         2.5542811429       143.3493426980         2.9462997438
        0.0505180000       207.8923477901         2.9605846838         1.4297230954         2.5593848978       135.7304565594         3.2937303063
        0.0555158000       173.9583964684         2.9230365137         1.4552463639         2.5721442851       173.8248872525         4.1623067125
        0.0605258000       169.2910889486         2.9178580543         1.4424847297         2.5849036724       154.7776719060         5.0308831188
        0.0654336000       150.0325528173         2.8964320403         1.4450370565         2.6002149371       158.5871149753         6.0731748062
        0.0705268000       124.8365013467         2.8682112704         1.4629033445         2.6104224470       185.2532164604         6.7680359312
        0.0754325000       144.3475972146         2.8900857277         1.4373800759         2.6104224470       147.1587857673         6.7680359312
        0.0805225000       127.0401706701         2.8706898914         1.4373800759         2.6257337117       147.1587857673         7.8103276186
