% Designation Loop  psi_cmd=+20.000deg  (absolute, NEUTRAL ref)
% Kp=46.1255  Kd=1.5454  K_pot=68.073520deg/V
% Vg_offset=1.338426V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[deg/s]         Psi[deg]            
        0.0005570000       940.2050674964         4.0180318023         1.3378393285         2.5057954711        -0.8761719059        -0.3542905998
        0.0054773000       968.0045934962         4.0759178783         1.3327346748         2.5006917162        -8.4950580446        -0.7017211623
        0.0104472000       806.4383620367         3.7624097199         1.3888858657         2.5108992261        75.3126894802        -0.0068600373
        0.0155574000       411.0253111830         3.1907337176         1.5394731502         2.5262104908       300.0698305693         1.0354316502
        0.0204879000       433.5939126437         3.2178367617         1.5088452279         2.5415217556       254.3565137376         2.0777233376
        0.0254775000       409.0659899001         3.1884017577         1.4986359205         2.5568330203       239.1187414604         3.1200150251
        0.0304913000       369.0025025285         3.1413851410         1.4986359205         2.5695924076       239.1187414604         3.9885914313
        0.0354819000       265.3272656831         3.0241387571         1.5088452279         2.5951111822       254.3565137376         5.7257442437
        0.0404422000       239.1635413114         2.9951445062         1.5062929011         2.6053186920       250.5470706683         6.4206053687
        0.0454488000       156.9109346194         2.9040965744         1.5037405742         2.6333893441       246.7376275990         8.3314734624
        0.0504847000       170.3208672986         2.9190010212         1.4909789399         2.6384930990       227.6904122525         8.6789040249
        0.0554646000        59.1227632996         2.7930201085         1.5113975548         2.6589081187       258.1659568069        10.0686262748
        0.0604507000        20.6950775560         2.7475130665         1.5037405742         2.6767712609       246.7376275990        11.2846332435
        0.0654832000       -17.7326081875         2.2989740679         1.4960835936         2.6946344031       235.3092983911        12.5006402122
        0.0704722000       -73.3316601870         2.1828027272         1.5062929011         2.7048419129       250.5470706683        13.1955013372
        0.0754598000        -5.3023361498         2.4464610063         1.4629033445         2.7150494228       185.7865384901        13.8903624622
        0.0805384000         5.4921342599         2.5745389268         1.4373800759         2.7303606875       147.6921077970        14.9326541496
        0.0854765000       -43.0738809068         2.2319916726         1.4271707685         2.7533275847       132.4543355198        16.4960916808
        0.0904624000        -6.1156861254         2.4368104937         1.4041998268         2.7584313396        98.1693478960        16.8435222433
