% Designation Loop  psi_cmd=-20.000deg  (absolute, NEUTRAL ref)
% Kp=66.4207  Kd=2.0620  K_pot=68.073520deg/V
% Vg_offset=1.339269V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[deg/s]         Psi[deg]            
        0.5505238000        22.7372675703         2.7499671598         1.3352870017         2.2148814408        -5.9427311881       -20.1578326615
        0.5554360000        18.5654149333         2.7296552538         1.3403916554         2.2123295633         1.6761549505       -20.3315479428
        0.5604500000       -58.5194001608         2.2064325629         1.3429439823         2.2276408281         5.4855980198       -19.2892562553
        0.5654278000       -23.9045284182         2.2651208962         1.3429439823         2.2199851957         5.4855980198       -19.8104020990
        0.5704728000        -4.5111662284         2.4558483495         1.3403916554         2.2174333183         1.6761549505       -19.9841173803
        0.5754463000        65.6958445868         2.8006742001         1.3250776943         2.2123295633       -21.1805034653       -20.3315479428
        0.5804400000       -12.3662378373         2.3626468122         1.3429439823         2.2174333183         5.4855980198       -19.9841173803
        0.5854393000       -43.2978906080         2.2316139584         1.3454963091         2.2225370732         9.2950410891       -19.6366868178
        0.5904392000       -39.1260379710         2.2386832723         1.3403916554         2.2250889506         1.6761549505       -19.4629715365
        0.5954734000        42.1306297600         2.7730657193         1.3327346748         2.2123295633        -9.7521742574       -20.3315479428
        0.6004890000        31.0809728442         2.7599498188         1.3250776943         2.2199851957       -21.1805034653       -19.8104020990
        0.6055381000       -51.6415958819         2.2176940369         1.3557056165         2.2174333183        24.5328133663       -19.9841173803
        0.6104496000       -39.1260379710         2.2386832723         1.3403916554         2.2250889506         1.6761549505       -19.4629715365
        0.6154497000        -8.1943852004         2.4121464347         1.3378393285         2.2199851957        -2.1332881188       -19.8104020990
        0.6204469000       -20.2213094462         2.2716753107         1.3454963091         2.2174333183         9.2950410891       -19.9841173803
        0.6254229000       -31.7596000271         2.2513492847         1.3454963091         2.2199851957         9.2950410891       -19.8104020990
        0.6304530000        -0.8279472565         2.4995502644         1.3429439823         2.2148814408         5.4855980198       -20.1578326615
        0.6354873000       -62.6912527978         2.1996926557         1.3480486360         2.2250889506        13.1044841584       -19.4629715365
        0.6404440000        19.0540485983         2.7354529614         1.3327346748         2.2174333183        -9.7521742574       -19.9841173803
        0.6454373000       -35.4428189991         2.2449866669         1.3429439823         2.2225370732         5.4855980198       -19.6366868178
        0.6504378000         7.0271243524         2.5927518016         1.3403916554         2.2148814408         1.6761549505       -20.1578326615
        0.6554237000        11.1989769894         2.6422514241         1.3352870017         2.2174333183        -5.9427311881       -19.9841173803
        0.6604418000        42.1306297600         2.7730657193         1.3327346748         2.2123295633        -9.7521742574       -20.3315479428
        0.6654840000       -54.8361811888         2.2124398366         1.3454963091         2.2250889506         9.2950410891       -19.4629715365
        0.6704559000       -46.9811095799         2.2254336677         1.3429439823         2.2250889506         5.4855980198       -19.4629715365
        0.6754377000       -54.8361811888         2.2124398366         1.3454963091         2.2250889506         9.2950410891       -19.4629715365
        0.6804555000        11.1989769894         2.6422514241         1.3352870017         2.2174333183        -5.9427311881       -19.9841173803
        0.6854741000        92.9442783855         2.8320616273         1.3199730405         2.2097776859       -28.7993896040       -20.5052632240
        0.6904693000        22.2486339053         2.7493803617         1.3429439823         2.2097776859         5.4855980198       -20.5052632240
        0.6954437000        34.2755581511         2.7637537077         1.3352870017         2.2123295633        -5.9427311881       -20.3315479428
        0.7004438000       -27.5877473902         2.2586287451         1.3403916554         2.2225370732         1.6761549505       -19.6366868178
        0.7054770000         7.0271243524         2.5927518016         1.3403916554         2.2148814408         1.6761549505       -20.1578326615
        0.7104385000        45.8138487320         2.7774124904         1.3352870017         2.2097776859        -5.9427311881       -20.5052632240
        0.7154787000       -35.4428189991         2.2449866669         1.3429439823         2.2225370732         5.4855980198       -19.6366868178
        0.7204653000        34.2755581511         2.7637537077         1.3352870017         2.2123295633        -5.9427311881       -20.3315479428
        0.7254625000        -0.3393135915         2.5053479720         1.3352870017         2.2199851957        -5.9427311881       -19.8104020990
        0.7304521000        53.6689203409         2.7866425635         1.3327346748         2.2097776859        -9.7521742574       -20.5052632240
        0.7356337000       -43.2978906080         2.2316139584         1.3454963091         2.2225370732         9.2950410891       -19.6366868178
        0.7404434000       -62.6912527978         2.1996926557         1.3480486360         2.2250889506        13.1044841584       -19.4629715365
        0.7454175000        65.2072109218         2.8001063865         1.3327346748         2.2072258084        -9.7521742574       -20.6789785052
        0.7504395000       -43.2978906080         2.2316139584         1.3454963091         2.2225370732         9.2950410891       -19.6366868178
        0.7554233000       -35.4428189991         2.2449866669         1.3429439823         2.2225370732         5.4855980198       -19.6366868178
        0.7605959000        -4.5111662284         2.4558483495         1.3403916554         2.2174333183         1.6761549505       -19.9841173803
        0.7654628000        42.1306297600         2.7730657193         1.3327346748         2.2123295633        -9.7521742574       -20.3315479428
        0.7704334000       -43.2978906080         2.2316139584         1.3454963091         2.2225370732         9.2950410891       -19.6366868178
        0.7754443000       -43.2978906080         2.2316139584         1.3454963091         2.2225370732         9.2950410891       -19.6366868178
        0.7804445000       -35.4428189991         2.2449866669         1.3429439823         2.2225370732         5.4855980198       -19.6366868178
        0.7854349000       -51.6415958819         2.2176940369         1.3557056165         2.2174333183        24.5328133663       -19.9841173803
        0.7904357000        -4.5111662284         2.4558483495         1.3403916554         2.2174333183         1.6761549505       -19.9841173803
        0.7954311000       -39.1260379710         2.2386832723         1.3403916554         2.2250889506         1.6761549505       -19.4629715365
        0.8004676000        97.1161310224         2.8368230853         1.3148683868         2.2123295633       -36.4182757426       -20.3315479428
        0.8054847000        65.2072109218         2.8001063865         1.3327346748         2.2072258084        -9.7521742574       -20.6789785052
        0.8105052000        -8.6830188654         2.4063487271         1.3454963091         2.2148814408         9.2950410891       -20.1578326615
        0.8156204000       -16.0494568093         2.3189448974         1.3403916554         2.2199851957         1.6761549505       -19.8104020990
        0.8204682000        26.4204865422         2.7543824832         1.3378393285         2.2123295633        -2.1332881188       -20.3315479428
        0.8254629000        65.2072109218         2.8001063865         1.3327346748         2.2072258084        -9.7521742574       -20.6789785052
        0.8304626000        61.5239919498         2.7958202570         1.3301823480         2.2097776859       -13.5616173267       -20.5052632240
        0.8354447000        -1.3165809215         2.4937525567         1.3506009628         2.2097776859        16.9139272277       -20.5052632240
        0.8404396000        10.7103433244         2.6364537165         1.3429439823         2.2123295633         5.4855980198       -20.3315479428
        0.8454399000        14.8821959614         2.6859533389         1.3378393285         2.2148814408        -2.1332881188       -20.1578326615
        0.8504367000       -31.7596000271         2.2513492847         1.3454963091         2.2199851957         9.2950410891       -19.8104020990
        0.8554229000       -23.9045284182         2.2651208962         1.3429439823         2.2199851957         5.4855980198       -19.8104020990
        0.8604592000        26.4204865422         2.7543824832         1.3378393285         2.2123295633        -2.1332881188       -20.3315479428
        0.8654303000       -31.7596000271         2.2513492847         1.3454963091         2.2199851957         9.2950410891       -19.8104020990
        0.8704519000        73.0622825307         2.8092120921         1.3301823480         2.2072258084       -13.5616173267       -20.6789785052
        0.8754621000        14.8821959614         2.6859533389         1.3378393285         2.2148814408        -2.1332881188       -20.1578326615
        0.8804452000       -23.9045284182         2.2651208962         1.3429439823         2.2199851957         5.4855980198       -19.8104020990
        0.8855545000        26.4204865422         2.7543824832         1.3378393285         2.2123295633        -2.1332881188       -20.3315479428
        0.8904486000       -55.8134485188         2.2108406817         1.3608102703         2.2148814408        32.1516995050       -20.1578326615
        0.8954421000       -24.3931620832         2.2642560550         1.3506009628         2.2148814408        16.9139272277       -20.1578326615
        0.9004330000        76.7455015026         2.8134658393         1.3327346748         2.2046739310        -9.7521742574       -20.8526937865
        0.9055200000       -31.7596000271         2.2513492847         1.3454963091         2.2199851957         9.2950410891       -19.8104020990
        0.9104275000        22.7372675703         2.7499671598         1.3352870017         2.2148814408        -5.9427311881       -20.1578326615
        0.9154410000         7.0271243524         2.5927518016         1.3403916554         2.2148814408         1.6761549505       -20.1578326615
        0.9204464000        -8.1943852004         2.4121464347         1.3378393285         2.2199851957        -2.1332881188       -19.8104020990
        0.9254355000       -23.9045284182         2.2651208962         1.3429439823         2.2199851957         5.4855980198       -19.8104020990
        0.9304337000         7.0271243524         2.5927518016         1.3403916554         2.2148814408         1.6761549505       -20.1578326615
        0.9354516000        84.6005731116         2.8225053949         1.3301823480         2.2046739310       -13.5616173267       -20.8526937865
        0.9404779000         7.0271243524         2.5927518016         1.3403916554         2.2148814408         1.6761549505       -20.1578326615
        0.9455172000       -16.0494568093         2.3189448974         1.3403916554         2.2199851957         1.6761549505       -19.8104020990
        0.9504596000       -86.7451012895         2.1620981944         1.3633625971         2.2199851957        35.9611425743       -19.8104020990
        0.9554490000         3.3439053805         2.5490498868         1.3378393285         2.2174333183        -2.1332881188       -19.9841173803
        0.9604274000       -31.7596000271         2.2513492847         1.3454963091         2.2199851957         9.2950410891       -19.8104020990
        0.9654278000        -8.6830188654         2.4063487271         1.3454963091         2.2148814408         9.2950410891       -20.1578326615
        0.9704556000       -31.7596000271         2.2513492847         1.3454963091         2.2199851957         9.2950410891       -19.8104020990
        0.9754217000        -0.8279472565         2.4995502644         1.3429439823         2.2148814408         5.4855980198       -20.1578326615
        0.9804510000        26.4204865422         2.7543824832         1.3378393285         2.2123295633        -2.1332881188       -20.3315479428
        0.9854276000        -4.5111662284         2.4558483495         1.3403916554         2.2174333183         1.6761549505       -19.9841173803
        0.9904300000        37.9587771231         2.7681272843         1.3378393285         2.2097776859        -2.1332881188       -20.5052632240
        0.9954466000       -23.9045284182         2.2651208962         1.3429439823         2.2199851957         5.4855980198       -19.8104020990
        1.0004188000        -8.6830188654         2.4063487271         1.3454963091         2.2148814408         9.2950410891       -20.1578326615
        1.0054607000      -102.4552445073         2.1386266787         1.3684672508         2.2199851957        43.5800287129       -19.8104020990
        1.0104402000        30.5923391792         2.7593671126         1.3327346748         2.2148814408        -9.7521742574       -20.1578326615
        1.0154328000       -20.2213094462         2.2716753107         1.3454963091         2.2174333183         9.2950410891       -19.9841173803
        1.0204349000        53.6689203409         2.7866425635         1.3327346748         2.2097776859        -9.7521742574       -20.5052632240
        1.0254465000       -23.9045284182         2.2651208962         1.3429439823         2.2199851957         5.4855980198       -19.8104020990
        1.0304245000        14.8821959614         2.6859533389         1.3378393285         2.2148814408        -2.1332881188       -20.1578326615
        1.0354449000        14.8821959614         2.6859533389         1.3378393285         2.2148814408        -2.1332881188       -20.1578326615
        1.0404574000        26.4204865422         2.7543824832         1.3378393285         2.2123295633        -2.1332881188       -20.3315479428
        1.0455021000        37.9587771231         2.7681272843         1.3378393285         2.2097776859        -2.1332881188       -20.5052632240
        1.0504218000         7.0271243524         2.5927518016         1.3403916554         2.2148814408         1.6761549505       -20.1578326615
        1.0554614000        61.5239919498         2.7958202570         1.3301823480         2.2097776859       -13.5616173267       -20.5052632240
        1.0604419000        14.8821959614         2.6859533389         1.3378393285         2.2148814408        -2.1332881188       -20.1578326615
        1.0654343000         7.0271243524         2.5927518016         1.3403916554         2.2148814408         1.6761549505       -20.1578326615
        1.0704385000       -23.9045284182         2.2651208962         1.3429439823         2.2199851957         5.4855980198       -19.8104020990
        1.0754468000        65.2072109218         2.8001063865         1.3327346748         2.2072258084        -9.7521742574       -20.6789785052
        1.0804305000        -0.8279472565         2.4995502644         1.3429439823         2.2148814408         5.4855980198       -20.1578326615
        1.0854800000         7.0271243524         2.5927518016         1.3403916554         2.2148814408         1.6761549505       -20.1578326615
        1.0905244000        65.2072109218         2.8001063865         1.3327346748         2.2072258084        -9.7521742574       -20.6789785052
        1.0954421000         7.0271243524         2.5927518016         1.3403916554         2.2148814408         1.6761549505       -20.1578326615
        1.1004553000        49.4970677040         2.7817471400         1.3378393285         2.2072258084        -2.1332881188       -20.6789785052
        1.1054315000        53.6689203409         2.7866425635         1.3327346748         2.2097776859        -9.7521742574       -20.5052632240
        1.1104362000        -4.5111662284         2.4558483495         1.3403916554         2.2174333183         1.6761549505       -19.9841173803
        1.1154221000       -20.2213094462         2.2716753107         1.3454963091         2.2174333183         9.2950410891       -19.9841173803
        1.1204580000        -0.3393135915         2.5053479720         1.3352870017         2.2199851957        -5.9427311881       -19.8104020990
        1.1254345000        11.1989769894         2.6422514241         1.3352870017         2.2174333183        -5.9427311881       -19.9841173803
        1.1304269000        34.7641918161         2.7643346703         1.3276300211         2.2174333183       -17.3710603960       -19.9841173803
        1.1354361000        45.8138487320         2.7774124904         1.3352870017         2.2097776859        -5.9427311881       -20.5052632240
        1.1405235000       -31.7596000271         2.2513492847         1.3454963091         2.2199851957         9.2950410891       -19.8104020990
        1.1455299000       -51.6415958819         2.2176940369         1.3557056165         2.2174333183        24.5328133663       -19.9841173803
        1.1504528000       -31.2709663621         2.2521978814         1.3378393285         2.2250889506        -2.1332881188       -19.4629715365
        1.1554599000        11.1989769894         2.6422514241         1.3352870017         2.2174333183        -5.9427311881       -19.9841173803
        1.1604658000        34.2755581511         2.7637537077         1.3352870017         2.2123295633        -5.9427311881       -20.3315479428
        1.1654459000        38.4474107881         2.7687065414         1.3301823480         2.2148814408       -13.5616173267       -20.1578326615
        1.1704288000        49.9857013690         2.7823213001         1.3301823480         2.2123295633       -13.5616173267       -20.3315479428
        1.1754424000        -4.5111662284         2.4558483495         1.3403916554         2.2174333183         1.6761549505       -19.9841173803
        1.1804385000       -39.1260379710         2.2386832723         1.3403916554         2.2250889506         1.6761549505       -19.4629715365
        1.1854562000        -4.5111662284         2.4558483495         1.3403916554         2.2174333183         1.6761549505       -19.9841173803
        1.1904210000       -35.4428189991         2.2449866669         1.3429439823         2.2225370732         5.4855980198       -19.6366868178
        1.1954306000        -0.3393135915         2.5053479720         1.3352870017         2.2199851957        -5.9427311881       -19.8104020990
        1.2004326000       -16.0494568093         2.3189448974         1.3403916554         2.2199851957         1.6761549505       -19.8104020990
        1.2054438000       -54.8361811888         2.2124398366         1.3454963091         2.2250889506         9.2950410891       -19.4629715365
        1.2104265000       -35.4428189991         2.2449866669         1.3429439823         2.2225370732         5.4855980198       -19.6366868178
        1.2154382000        -4.5111662284         2.4558483495         1.3403916554         2.2174333183         1.6761549505       -19.9841173803
        1.2204205000        11.1989769894         2.6422514241         1.3352870017         2.2174333183        -5.9427311881       -19.9841173803
        1.2255174000         3.3439053805         2.5490498868         1.3378393285         2.2174333183        -2.1332881188       -19.9841173803
        1.2304418000        34.2755581511         2.7637537077         1.3352870017         2.2123295633        -5.9427311881       -20.3315479428
        1.2354321000        45.8138487320         2.7774124904         1.3352870017         2.2097776859        -5.9427311881       -20.5052632240
        1.2404391000        19.0540485983         2.7354529614         1.3327346748         2.2174333183        -9.7521742574       -19.9841173803
        1.2454522000        42.6192634251         2.7736430906         1.3250776943         2.2174333183       -21.1805034653       -19.9841173803
        1.2504389000       -12.3662378373         2.3626468122         1.3429439823         2.2174333183         5.4855980198       -19.9841173803
        1.2556482000        -4.5111662284         2.4558483495         1.3403916554         2.2174333183         1.6761549505       -19.9841173803
        1.2604541000        11.1989769894         2.6422514241         1.3352870017         2.2174333183        -5.9427311881       -19.9841173803
        1.2654397000         3.3439053805         2.5490498868         1.3378393285         2.2174333183        -2.1332881188       -19.9841173803
        1.2704302000         3.3439053805         2.5490498868         1.3378393285         2.2174333183        -2.1332881188       -19.9841173803
        1.2754323000       -46.9811095799         2.2254336677         1.3429439823         2.2250889506         5.4855980198       -19.4629715365
        1.2804226000       -20.2213094462         2.2716753107         1.3454963091         2.2174333183         9.2950410891       -19.9841173803
        1.2854422000        42.1306297600         2.7730657193         1.3327346748         2.2123295633        -9.7521742574       -20.3315479428
        1.2904377000         3.3439053805         2.5490498868         1.3378393285         2.2174333183        -2.1332881188       -19.9841173803
        1.2954541000        14.8821959614         2.6859533389         1.3378393285         2.2148814408        -2.1332881188       -20.1578326615
        1.3004633000       -54.8361811888         2.2124398366         1.3454963091         2.2250889506         9.2950410891       -19.4629715365
        1.3055071000       -31.7596000271         2.2513492847         1.3454963091         2.2199851957         9.2950410891       -19.8104020990
