% Designation Loop  psi_cmd=+0.000deg  (absolute, NEUTRAL ref)
% Kp=29.5203  Kd=1.0288  K_pot=68.073520deg/V
% Vg_offset=1.338720V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[deg/s]         Psi[deg]            
        0.2804414000       -22.8769975573         2.2669431185         1.3403916554         2.5211067359         2.4951852104         0.6880010877
        0.2854436000        -7.2006473327         2.4239372753         1.3301823480         2.5211067359       -12.7425870668         0.6880010877
        0.2904304000       -11.1197348888         2.3774367463         1.3327346748         2.5211067359        -8.9331439975         0.6880010877
        0.2954592000       -16.5398323464         2.3131265222         1.3429439823         2.5160029810         6.3046282797         0.3405705252
        0.3004238000        -3.5735308505         2.4669735261         1.3378393285         2.5134511035        -1.3142578589         0.1668552439
        0.3054383000       -12.6207447902         2.3596270512         1.3403916554         2.5160029810         2.4951852104         0.3405705252
        0.3104404000       -24.0860363847         2.2647995143         1.3378393285         2.5236586133        -1.3142578589         0.8617163689
        0.3154539000       -58.1487855629         2.2070346026         1.3633625971         2.5211067359        36.7801728342         0.6880010877
        0.3204415000       -62.0678731191         2.2006954751         1.3659149240         2.5211067359        40.5896159035         0.6880010877
        0.3254229000         4.2646442619         2.5599745841         1.3327346748         2.5134511035        -8.9331439975         0.1668552439
        0.3304333000        39.2444611934         2.7696509360         1.3199730405         2.5057954711       -27.9803593441        -0.3542905998
        0.3354373000        20.8580622399         2.7477090831         1.3352870017         2.5032435937        -5.1237009282        -0.5280058810
        0.3404271000        -7.4926184067         2.4204729971         1.3403916554         2.5134511035         2.4951852104         0.1668552439
        0.3454342000         0.3455567057         2.5134740551         1.3352870017         2.5134511035        -5.1237009282         0.1668552439
        0.3504214000        11.8108483002         2.6495113639         1.3378393285         2.5057954711        -1.3142578589        -0.3542905998
        0.3554529000        -6.2835795793         2.4348184141         1.3429439823         2.5108992261         6.3046282797        -0.0068600373
        0.3604430000       -10.2026671354         2.3883178851         1.3454963091         2.5108992261        10.1140713490        -0.0068600373
        0.3654482000        -2.3644920231         2.4813189430         1.3403916554         2.5108992261         2.4951852104        -0.0068600373
        0.3704312000       -16.5398323464         2.3131265222         1.3429439823         2.5160029810         6.3046282797         0.3405705252
        0.3754426000        -3.5735308505         2.4669735261         1.3378393285         2.5134511035        -1.3142578589         0.1668552439
        0.3804264000       -25.5870462861         2.2621475743         1.3454963091         2.5185548584        10.1140713490         0.5142858064
        0.3854787000        18.4399845852         2.7281670049         1.3301823480         2.5083473486       -12.7425870668        -0.1805753185
        0.3904485000       -21.6679587300         2.2690934611         1.3429439823         2.5185548584         6.3046282797         0.5142858064
        0.3954355000         1.5545955331         2.5278194720         1.3378393285         2.5108992261        -1.3142578589        -0.0068600373
        0.4004450000         1.5545955331         2.5278194720         1.3378393285         2.5108992261        -1.3142578589        -0.0068600373
        0.4054580000         0.3455567057         2.5134740551         1.3352870017         2.5134511035        -5.1237009282         0.1668552439
        0.4104331000         1.5545955331         2.5278194720         1.3378393285         2.5108992261        -1.3142578589        -0.0068600373
        0.4154508000         1.5545955331         2.5278194720         1.3378393285         2.5108992261        -1.3142578589        -0.0068600373
        0.4204263000       -30.7151726697         2.2531644037         1.3454963091         2.5211067359        10.1140713490         0.6880010877
        0.4254400000       -16.5398323464         2.3131265222         1.3429439823         2.5160029810         6.3046282797         0.3405705252
        0.4304218000         5.4736830892         2.5743200010         1.3352870017         2.5108992261        -5.1237009282        -0.0068600373
        0.4354368000         1.5545955331         2.5278194720         1.3378393285         2.5108992261        -1.3142578589        -0.0068600373
        0.4404211000         1.5545955331         2.5278194720         1.3378393285         2.5108992261        -1.3142578589        -0.0068600373
        0.4454771000         9.3927706454         2.6208205300         1.3327346748         2.5108992261        -8.9331439975        -0.0068600373
        0.4504369000       -25.5870462861         2.2621475743         1.3454963091         2.5185548584        10.1140713490         0.5142858064
        0.4554466000        -3.5735308505         2.4669735261         1.3378393285         2.5134511035        -1.3142578589         0.1668552439
        0.4604385000         5.4736830892         2.5743200010         1.3352870017         2.5108992261        -5.1237009282        -0.0068600373
        0.4654406000        -1.1554531957         2.4956643600         1.3429439823         2.5083473486         6.3046282797        -0.1805753185
        0.4704280000         1.5545955331         2.5278194720         1.3378393285         2.5108992261        -1.3142578589        -0.0068600373
        0.4754405000         9.3927706454         2.6208205300         1.3327346748         2.5108992261        -8.9331439975        -0.0068600373
        0.4804431000       -10.2026671354         2.3883178851         1.3454963091         2.5108992261        10.1140713490        -0.0068600373
        0.4854340000        19.6490234125         2.7425124219         1.3327346748         2.5057954711        -8.9331439975        -0.3542905998
        0.4904389000        -8.7016572340         2.4061275802         1.3378393285         2.5160029810        -1.3142578589         0.3405705252
        0.4954296000       -20.4589199026         2.2712505769         1.3454963091         2.5160029810        10.1140713490         0.3405705252
        0.5004297000        15.7299358564         2.6960118929         1.3352870017         2.5057954711        -5.1237009282        -0.3542905998
        0.5054184000         1.5545955331         2.5278194720         1.3378393285         2.5108992261        -1.3142578589        -0.0068600373
        0.5104507000        19.6490234125         2.7425124219         1.3327346748         2.5057954711        -8.9331439975        -0.3542905998
        0.5154392000       -32.5081536451         2.2500513456         1.3633625971         2.5083473486        36.7801728342        -0.1805753185
        0.5204500000       -14.1217546916         2.3418173561         1.3480486360         2.5108992261        13.9235144183        -0.0068600373
        0.5254290000         6.6827219166         2.5886654180         1.3378393285         2.5083473486        -1.3142578589        -0.1805753185
        0.5304481000        -3.5735308505         2.4669735261         1.3378393285         2.5134511035        -1.3142578589         0.1668552439
        0.5354240000         5.4736830892         2.5743200010         1.3352870017         2.5108992261        -5.1237009282        -0.0068600373
        0.5404413000       -20.4589199026         2.2712505769         1.3454963091         2.5160029810        10.1140713490         0.3405705252
        0.5454439000        -2.3644920231         2.4813189430         1.3403916554         2.5108992261         2.4951852104        -0.0068600373
        0.5504297000        27.4871985249         2.7556586639         1.3276300211         2.5057954711       -16.5520301361        -0.3542905998
        0.5554428000        -6.2835795793         2.4348184141         1.3429439823         2.5108992261         6.3046282797        -0.0068600373
        0.5604256000         5.4736830892         2.5743200010         1.3352870017         2.5108992261        -5.1237009282        -0.0068600373
        0.5654336000         1.5545955331         2.5278194720         1.3378393285         2.5108992261        -1.3142578589        -0.0068600373
        0.5705074000         1.5545955331         2.5278194720         1.3378393285         2.5108992261        -1.3142578589        -0.0068600373
        0.5754324000        28.6962373523         2.7571037463         1.3301823480         2.5032435937       -12.7425870668        -0.5280058810
        0.5804358000         5.4736830892         2.5743200010         1.3352870017         2.5108992261        -5.1237009282        -0.0068600373
        0.5854226000         1.5545955331         2.5278194720         1.3378393285         2.5108992261        -1.3142578589        -0.0068600373
        0.5904539000         1.5545955331         2.5278194720         1.3378393285         2.5108992261        -1.3142578589        -0.0068600373
        0.5954223000       -20.4589199026         2.2712505769         1.3454963091         2.5160029810        10.1140713490         0.3405705252
        0.6004498000        19.6490234125         2.7425124219         1.3327346748         2.5057954711        -8.9331439975        -0.3542905998
        0.6054327000        -9.9106960614         2.3917821632         1.3352870017         2.5185548584        -5.1237009282         0.5142858064
        0.6104479000        -2.3644920231         2.4813189430         1.3403916554         2.5108992261         2.4951852104        -0.0068600373
        0.6154379000         1.5545955331         2.5278194720         1.3378393285         2.5108992261        -1.3142578589        -0.0068600373
        0.6204484000        19.6490234125         2.7425124219         1.3327346748         2.5057954711        -8.9331439975        -0.3542905998
        0.6254494000        19.6490234125         2.7425124219         1.3327346748         2.5057954711        -8.9331439975        -0.3542905998
        0.6304591000        19.6490234125         2.7425124219         1.3327346748         2.5057954711        -8.9331439975        -0.3542905998
        0.6354390000         5.4736830892         2.5743200010         1.3352870017         2.5108992261        -5.1237009282        -0.0068600373
        0.6404713000         1.5545955331         2.5278194720         1.3378393285         2.5108992261        -1.3142578589        -0.0068600373
        0.6454179000        10.6018094728         2.6351659469         1.3352870017         2.5083473486        -5.1237009282        -0.1805753185
        0.6504517000       -20.4589199026         2.2712505769         1.3454963091         2.5160029810        10.1140713490         0.3405705252
        0.6554348000        19.6490234125         2.7425124219         1.3327346748         2.5057954711        -8.9331439975        -0.3542905998
        0.6608020000         9.3927706454         2.6208205300         1.3327346748         2.5108992261        -8.9331439975        -0.0068600373
        0.6654518000         6.6827219166         2.5886654180         1.3378393285         2.5083473486        -1.3142578589        -0.1805753185
        0.6704467000        10.6018094728         2.6351659469         1.3352870017         2.5083473486        -5.1237009282        -0.1805753185
        0.6754366000         9.3927706454         2.6208205300         1.3327346748         2.5108992261        -8.9331439975        -0.0068600373
        0.6804212000        -2.3644920231         2.4813189430         1.3403916554         2.5108992261         2.4951852104        -0.0068600373
        0.6854554000         5.4736830892         2.5743200010         1.3352870017         2.5108992261        -5.1237009282        -0.0068600373
        0.6907292000       -10.2026671354         2.3883178851         1.3454963091         2.5108992261        10.1140713490        -0.0068600373
        0.6954393000         6.6827219166         2.5886654180         1.3378393285         2.5083473486        -1.3142578589        -0.1805753185
        0.7004529000       -20.4589199026         2.2712505769         1.3454963091         2.5160029810        10.1140713490         0.3405705252
        0.7054294000       -29.5061338423         2.2552716753         1.3480486360         2.5185548584        13.9235144183         0.5142858064
        0.7104540000       -25.5870462861         2.2621475743         1.3454963091         2.5185548584        10.1140713490         0.5142858064
        0.7154483000       -20.4589199026         2.2712505769         1.3454963091         2.5160029810        10.1140713490         0.3405705252
        0.7204362000         5.4736830892         2.5743200010         1.3352870017         2.5108992261        -5.1237009282        -0.0068600373
        0.7254391000         1.5545955331         2.5278194720         1.3378393285         2.5108992261        -1.3142578589        -0.0068600373
        0.7304315000        13.3118582016         2.6673210590         1.3301823480         2.5108992261       -12.7425870668        -0.0068600373
        0.7354503000        -8.7016572340         2.4061275802         1.3378393285         2.5160029810        -1.3142578589         0.3405705252
        0.7404199000       -16.5398323464         2.3131265222         1.3429439823         2.5160029810         6.3046282797         0.3405705252
        0.7454618000        23.5681109687         2.7509643538         1.3301823480         2.5057954711       -12.7425870668        -0.3542905998
        0.7504136000         5.4736830892         2.5743200010         1.3352870017         2.5108992261        -5.1237009282        -0.0068600373
        0.7554251000       -33.4252213985         2.2484645916         1.3506009628         2.5185548584        17.7329574876         0.5142858064
        0.7604358000       -25.5870462861         2.2621475743         1.3454963091         2.5185548584        10.1140713490         0.5142858064
        0.7654490000        11.8108483002         2.6495113639         1.3378393285         2.5057954711        -1.3142578589        -0.3542905998
        0.7704335000         5.4736830892         2.5743200010         1.3352870017         2.5108992261        -5.1237009282        -0.0068600373
        0.7754476000         2.7636343605         2.5421648890         1.3403916554         2.5083473486         2.4951852104        -0.1805753185
        0.7804254000       -20.4589199026         2.2712505769         1.3454963091         2.5160029810        10.1140713490         0.3405705252
        0.7854383000       -21.6679587300         2.2690934611         1.3429439823         2.5185548584         6.3046282797         0.5142858064
        0.7904198000        -2.3644920231         2.4813189430         1.3403916554         2.5108992261         2.4951852104        -0.0068600373
        0.7954291000        -2.3644920231         2.4813189430         1.3403916554         2.5108992261         2.4951852104        -0.0068600373
        0.8004418000        10.6018094728         2.6351659469         1.3352870017         2.5083473486        -5.1237009282        -0.1805753185
        0.8057425000       -20.4589199026         2.2712505769         1.3454963091         2.5160029810        10.1140713490         0.3405705252
        0.8104752000       -20.4589199026         2.2712505769         1.3454963091         2.5160029810        10.1140713490         0.3405705252
        0.8154585000       -33.7171924725         2.2479601875         1.3608102703         2.5108992261        32.9707297649        -0.0068600373
        0.8204686000       -43.9734452396         2.2304761512         1.3608102703         2.5160029810        32.9707297649         0.3405705252
        0.8254604000        14.5208970290         2.6816664759         1.3327346748         2.5083473486        -8.9331439975        -0.1805753185
        0.8304515000         8.1837318180         2.6064751131         1.3301823480         2.5134511035       -12.7425870668         0.1668552439
        0.8354679000       -18.0408422478         2.2953168271         1.3506009628         2.5108992261        17.7329574876        -0.0068600373
        0.8404669000        -6.2835795793         2.4348184141         1.3429439823         2.5108992261         6.3046282797        -0.0068600373
        0.8454726000        18.4399845852         2.7281670049         1.3301823480         2.5083473486       -12.7425870668        -0.1805753185
        0.8504561000       -20.4589199026         2.2712505769         1.3454963091         2.5160029810        10.1140713490         0.3405705252
        0.8554567000         6.6827219166         2.5886654180         1.3378393285         2.5083473486        -1.3142578589        -0.1805753185
        0.8604632000        28.6962373523         2.7571037463         1.3301823480         2.5032435937       -12.7425870668        -0.5280058810
        0.8654725000         7.8917607440         2.6030108349         1.3403916554         2.5057954711         2.4951852104        -0.3542905998
        0.8704476000        28.6962373523         2.7571037463         1.3301823480         2.5032435937       -12.7425870668        -0.5280058810
        0.8754657000        14.5208970290         2.6816664759         1.3327346748         2.5083473486        -8.9331439975        -0.1805753185
        0.8804361000       -11.4117059628         2.3739724681         1.3429439823         2.5134511035         6.3046282797         0.1668552439
        0.8855371000         6.6827219166         2.5886654180         1.3378393285         2.5083473486        -1.3142578589        -0.1805753185
        0.8904355000        29.9052761797         2.7585473787         1.3327346748         2.5006917162        -8.9331439975        -0.7017211623
        0.8954428000         6.6827219166         2.5886654180         1.3378393285         2.5083473486        -1.3142578589        -0.1805753185
        0.9004570000       -15.3307935190         2.3274719392         1.3454963091         2.5134511035        10.1140713490         0.1668552439
        0.9054429000        -4.7825696779         2.4526281092         1.3352870017         2.5160029810        -5.1237009282         0.3405705252
        0.9104235000        11.8108483002         2.6495113639         1.3378393285         2.5057954711        -1.3142578589        -0.3542905998
        0.9154436000        28.6962373523         2.7571037463         1.3301823480         2.5032435937       -12.7425870668        -0.5280058810
        0.9204250000        18.1480135112         2.7247027268         1.3403916554         2.5006917162         2.4951852104        -0.7017211623
        0.9254620000       -11.4117059628         2.3739724681         1.3429439823         2.5134511035         6.3046282797         0.1668552439
        0.9304355000       -15.3307935190         2.3274719392         1.3454963091         2.5134511035        10.1140713490         0.1668552439
        0.9354480000         6.6827219166         2.5886654180         1.3378393285         2.5083473486        -1.3142578589        -0.1805753185
        0.9404343000        24.7771497961         2.7524142062         1.3327346748         2.5032435937        -8.9331439975        -0.5280058810
        0.9454461000        29.9052761797         2.7585473787         1.3327346748         2.5006917162        -8.9331439975        -0.7017211623
        0.9504290000        -5.0745407519         2.4491638310         1.3454963091         2.5083473486        10.1140713490        -0.1805753185
        0.9554354000         6.6827219166         2.5886654180         1.3378393285         2.5083473486        -1.3142578589        -0.1805753185
        0.9604511000        11.8108483002         2.6495113639         1.3378393285         2.5057954711        -1.3142578589        -0.3542905998
        0.9654325000       -20.4589199026         2.2712505769         1.3454963091         2.5160029810        10.1140713490         0.3405705252
        0.9704395000         6.6827219166         2.5886654180         1.3378393285         2.5083473486        -1.3142578589        -0.1805753185
        0.9754313000       -20.4589199026         2.2712505769         1.3454963091         2.5160029810        10.1140713490         0.3405705252
        0.9804330000       -15.3307935190         2.3274719392         1.3454963091         2.5134511035        10.1140713490         0.1668552439
        0.9854446000        11.8108483002         2.6495113639         1.3378393285         2.5057954711        -1.3142578589        -0.3542905998
        0.9904309000       -16.5398323464         2.3131265222         1.3429439823         2.5160029810         6.3046282797         0.3405705252
        0.9954694000         1.5545955331         2.5278194720         1.3378393285         2.5108992261        -1.3142578589        -0.0068600373
        1.0004486000       -16.5398323464         2.3131265222         1.3429439823         2.5160029810         6.3046282797         0.3405705252
        1.0054622000       -16.5398323464         2.3131265222         1.3429439823         2.5160029810         6.3046282797         0.3405705252
        1.0104450000        -5.0745407519         2.4491638310         1.3454963091         2.5083473486        10.1140713490        -0.1805753185
        1.0154299000       -11.4117059628         2.3739724681         1.3429439823         2.5134511035         6.3046282797         0.1668552439
        1.0204302000         6.6827219166         2.5886654180         1.3378393285         2.5083473486        -1.3142578589        -0.1805753185
        1.0254232000         6.6827219166         2.5886654180         1.3378393285         2.5083473486        -1.3142578589        -0.1805753185
        1.0304319000        24.7771497961         2.7524142062         1.3327346748         2.5032435937        -8.9331439975        -0.5280058810
        1.0354466000       -11.4117059628         2.3739724681         1.3429439823         2.5134511035         6.3046282797         0.1668552439
        1.0404212000       -20.4589199026         2.2712505769         1.3454963091         2.5160029810        10.1140713490         0.3405705252
        1.0454646000       -11.4117059628         2.3739724681         1.3429439823         2.5134511035         6.3046282797         0.1668552439
        1.0504368000       -20.4589199026         2.2712505769         1.3454963091         2.5160029810        10.1140713490         0.3405705252
        1.0554281000       -16.5398323464         2.3131265222         1.3429439823         2.5160029810         6.3046282797         0.3405705252
        1.0604205000        10.6018094728         2.6351659469         1.3352870017         2.5083473486        -5.1237009282        -0.1805753185
        1.0654795000       -15.3307935190         2.3274719392         1.3454963091         2.5134511035        10.1140713490         0.1668552439
        1.0704660000         5.4736830892         2.5743200010         1.3352870017         2.5108992261        -5.1237009282        -0.0068600373
        1.0754414000       -16.5398323464         2.3131265222         1.3429439823         2.5160029810         6.3046282797         0.3405705252
        1.0804254000         2.7636343605         2.5421648890         1.3403916554         2.5083473486         2.4951852104        -0.1805753185
        1.0854631000         5.4736830892         2.5743200010         1.3352870017         2.5108992261        -5.1237009282        -0.0068600373
        1.0904470000        11.8108483002         2.6495113639         1.3378393285         2.5057954711        -1.3142578589        -0.3542905998
        1.0954569000         6.6827219166         2.5886654180         1.3378393285         2.5083473486        -1.3142578589        -0.1805753185
        1.1004371000        16.9389746838         2.7103573098         1.3378393285         2.5032435937        -1.3142578589        -0.5280058810
        1.1054494000        11.8108483002         2.6495113639         1.3378393285         2.5057954711        -1.3142578589        -0.3542905998
        1.1104360000         6.6827219166         2.5886654180         1.3378393285         2.5083473486        -1.3142578589        -0.1805753185
        1.1155251000        14.5208970290         2.6816664759         1.3327346748         2.5083473486        -8.9331439975        -0.1805753185
        1.1204225000         6.6827219166         2.5886654180         1.3378393285         2.5083473486        -1.3142578589        -0.1805753185
        1.1254445000        13.0198871276         2.6638567808         1.3403916554         2.5032435937         2.4951852104        -0.5280058810
        1.1304300000         6.6827219166         2.5886654180         1.3378393285         2.5083473486        -1.3142578589        -0.1805753185
        1.1354554000         1.5545955331         2.5278194720         1.3378393285         2.5108992261        -1.3142578589        -0.0068600373
        1.1404690000        -1.1554531957         2.4956643600         1.3429439823         2.5083473486         6.3046282797        -0.1805753185
        1.1454588000        10.6018094728         2.6351659469         1.3352870017         2.5083473486        -5.1237009282        -0.1805753185
        1.1504365000        11.8108483002         2.6495113639         1.3378393285         2.5057954711        -1.3142578589        -0.3542905998
        1.1554178000        18.4399845852         2.7281670049         1.3301823480         2.5083473486       -12.7425870668        -0.1805753185
        1.1604559000         2.7636343605         2.5421648890         1.3403916554         2.5083473486         2.4951852104        -0.1805753185
        1.1654342000         6.6827219166         2.5886654180         1.3378393285         2.5083473486        -1.3142578589        -0.1805753185
        1.1704529000         6.6827219166         2.5886654180         1.3378393285         2.5083473486        -1.3142578589        -0.1805753185
        1.1754331000         6.6827219166         2.5886654180         1.3378393285         2.5083473486        -1.3142578589        -0.1805753185
        1.1804435000         6.6827219166         2.5886654180         1.3378393285         2.5083473486        -1.3142578589        -0.1805753185
        1.1854275000        14.5208970290         2.6816664759         1.3327346748         2.5083473486        -8.9331439975        -0.1805753185
        1.1904406000        24.7771497961         2.7524142062         1.3327346748         2.5032435937        -8.9331439975        -0.5280058810
        1.1954280000       -10.4946382094         2.3848536069         1.3557056165         2.5032435937        25.3518436262        -0.5280058810
        1.2004310000        -3.8655019245         2.4635092480         1.3480486360         2.5057954711        13.9235144183        -0.3542905998
        1.2054227000       -25.5870462861         2.2621475743         1.3454963091         2.5185548584        10.1140713490         0.5142858064
        1.2104240000        11.8108483002         2.6495113639         1.3378393285         2.5057954711        -1.3142578589        -0.3542905998
        1.2154388000         6.6827219166         2.5886654180         1.3378393285         2.5083473486        -1.3142578589        -0.1805753185
        1.2204230000         6.6827219166         2.5886654180         1.3378393285         2.5083473486        -1.3142578589        -0.1805753185
        1.2254274000       -15.3307935190         2.3274719392         1.3454963091         2.5134511035        10.1140713490         0.1668552439
        1.2304731000         6.6827219166         2.5886654180         1.3378393285         2.5083473486        -1.3142578589        -0.1805753185
        1.2354551000        15.7299358564         2.6960118929         1.3352870017         2.5057954711        -5.1237009282        -0.3542905998
        1.2404537000        24.7771497961         2.7524142062         1.3327346748         2.5032435937        -8.9331439975        -0.5280058810
        1.2454631000        11.8108483002         2.6495113639         1.3378393285         2.5057954711        -1.3142578589        -0.3542905998
        1.2505221000        14.5208970290         2.6816664759         1.3327346748         2.5083473486        -8.9331439975        -0.1805753185
        1.2554685000         2.7636343605         2.5421648890         1.3403916554         2.5083473486         2.4951852104        -0.1805753185
        1.2604492000        10.6018094728         2.6351659469         1.3352870017         2.5083473486        -5.1237009282        -0.1805753185
        1.2654332000        28.6962373523         2.7571037463         1.3301823480         2.5032435937       -12.7425870668        -0.5280058810
        1.2704638000         6.6827219166         2.5886654180         1.3378393285         2.5083473486        -1.3142578589        -0.1805753185
        1.2754269000        -1.1554531957         2.4956643600         1.3429439823         2.5083473486         6.3046282797        -0.1805753185
        1.2804348000        28.6962373523         2.7571037463         1.3301823480         2.5032435937       -12.7425870668        -0.5280058810
        1.2854469000         1.5545955331         2.5278194720         1.3378393285         2.5108992261        -1.3142578589        -0.0068600373
        1.2904256000        -2.3644920231         2.4813189430         1.3403916554         2.5108992261         2.4951852104        -0.0068600373
        1.2954443000        -7.4926184067         2.4204729971         1.3403916554         2.5134511035         2.4951852104         0.1668552439
        1.3004219000       -20.4589199026         2.2712505769         1.3454963091         2.5160029810        10.1140713490         0.3405705252
        1.3054614000        25.9861886235         2.7538625756         1.3352870017         2.5006917162        -5.1237009282        -0.7017211623
        1.3104496000        28.6962373523         2.7571037463         1.3301823480         2.5032435937       -12.7425870668        -0.5280058810
        1.3154199000        24.7771497961         2.7524142062         1.3327346748         2.5032435937        -8.9331439975        -0.5280058810
