% Designation Loop  psi_cmd=+20.000deg  (absolute, NEUTRAL ref)
% Kp=53.8007  Kd=1.7520  K_pot=68.073520deg/V
% Vg_offset=1.339205V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[deg/s]         Psi[deg]            
        0.0005275000      1095.9748296061         4.3645617611         1.3352870017         2.5083473486        -5.8474951114        -0.1805753185
        0.0054813000      1059.9317924188         4.2795287319         1.3454963091         2.5108992261         9.3902771658        -0.0068600373
        0.0104390000       768.9259959768         3.6972189538         1.4424847297         2.5211067359       154.1491137995         0.6880010877
        0.0154704000       492.5994624334         3.2910519730         1.5267115159         2.5364180006       279.8607350866         1.7302927751
        0.0204367000       447.2001602350         3.2344038709         1.5190545354         2.5542811429       268.4324058787         2.9462997438
        0.0254468000       383.1088373685         3.1578014224         1.5113975548         2.5772480400       257.0040766708         4.5097372750
        0.0304336000       325.7020258924         3.0917930762         1.5190545354         2.5874555498       268.4324058787         5.2045984000
        0.0354355000       230.9111730801         2.9860194469         1.5267115159         2.6078705695       279.8607350866         6.5943206499
        0.0404437000       172.1633574551         2.9210454424         1.5241591891         2.6257337117       276.0512920173         7.8103276186
        0.0454362000        94.7235211620         2.8340936483         1.5216068622         2.6487006088       272.2418489480         9.3737651498
        0.0504432000        77.3622499658         2.8141771600         1.5139498816         2.6589081187       260.8135197401        10.0686262748
        0.0557177000        47.9832148148         2.7799669892         1.5037405742         2.6742193834       245.5757474629        11.1109179623
        0.0604401000       -14.7671039028         2.3341601963         1.5062929011         2.6895306482       249.3851905322        12.1532096497
        0.0655523000       -97.5504474373         2.1458682784         1.4986359205         2.7176013002       237.9568613243        14.0640777434
        0.0704347000       -52.1716545930         2.2168193898         1.4705603251         2.7252569326       196.0529875619        14.5852235871
        0.0754426000       -58.8561659834         2.2058859762         1.4552463639         2.7380163199       173.1963291461        15.4537999933
        0.0804504000       -16.1491267599         2.3177622993         1.4246184417         2.7482238297       127.4830123144        16.1486611183
        0.0854670000        29.2296660844         2.7577408560         1.3965428462         2.7558794621        85.5791385520        16.6698069620
        0.0904481000       145.3637838314         2.8912209501         1.3557056165         2.7533275847        24.6280494431        16.4960916808
