% Designation Loop  psi_cmd=-40.000deg  (absolute, NEUTRAL ref)
% Kp=33.6867  Kd=1.1680  K_pot=68.073520deg/V
% Vg_offset=1.338056V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Psi[deg]            
        0.2754459000       341.1493057313         3.0774052326         1.2255369469         1.8601704740        -2.9310936885       -44.3042567543
        0.2804780000       182.3723086128         2.9084755633         1.3199730405         1.8576185965        -0.4710626921       -44.4779720356
        0.2854425000      -109.6455393284         2.1537068430         1.4807696325         1.8627223515         3.7176387341       -44.1305414731
        0.2904081000      -243.8047865591         1.9937234633         1.5241591891         1.8882411261         4.8479232460       -42.3933886606
        0.2954468000      -236.0663582831         2.0023952480         1.5062929011         1.8984486359         4.3825119764       -41.6985275357
        0.3004438000      -238.6292540767         1.9995175299         1.4909789399         1.9112080232         3.9835880310       -40.8299511294
        0.3054121000      -282.3974461487         1.9511617705         1.4858742862         1.9341749203         3.8506133826       -39.2665135983
        0.3104061000      -246.8020101091         1.9903782907         1.4654556714         1.9341749203         3.3187147888       -39.2665135983
        0.3154019000      -342.3188568549         1.8866808784         1.4833219594         1.9622455724         3.7841260584       -37.3556455046
        0.3204021000      -281.4293088453         1.9522172537         1.4450370565         1.9647974498         2.7868161950       -37.1819302233
        0.3254487000      -267.8389860046         1.9670950659         1.4271707685         1.9724530822         2.3214049254       -36.6607843796
        0.3304247000      -280.7032058678         1.9530092309         1.4144091342         1.9877643470         1.9889683042       -35.6184926922
        0.3354756000      -240.6583403232         1.9972432312         1.3914381925         1.9877643470         1.3905823862       -35.6184926922
        0.3404164000      -250.7176300670         1.9860190862         1.3837812120         1.9979718568         1.1911204135       -34.9236315672
        0.3454292000      -200.3714404529         2.0431253735         1.3582579434         1.9954199793         0.5262471713       -35.0973468484
        0.3504106000      -130.8250677592         2.1268174950         1.3250776943         1.9903162244        -0.3380880437       -35.4447774109
        0.3554846000      -115.5902455330         2.1460850154         1.2995544257         2.0030756117        -1.0029612860       -34.5762010047
        0.3604188000       129.8047393215         2.8492059748         1.1923566977         1.9775568371        -3.7954289035       -36.3133538171
        0.3654908000       126.7577748763         2.8457055745         1.1974613514         1.9750049597        -3.6624542550       -36.4870690984
        0.3704423000       173.5729313935         2.8986962311         1.1974613514         1.9545899400        -3.6624542550       -37.8767913483
        0.3754777000       193.9335452069         2.9212428169         1.2025660052         1.9418305527        -3.5294796066       -38.7453677545
        0.3805242000       169.7998639707         2.8944861296         1.2331939274         1.9290711654        -2.7316317159       -39.6139441607
        0.3854633000       193.2074422294         2.9204436372         1.2331939274         1.9188636556        -2.7316317159       -40.3088052857
        0.3904947000       189.9184434583         2.9168191867         1.2485078886         1.9086561457        -2.3327077705       -41.0036664107
        0.3954525000       136.5252893989         2.8569005654         1.2791358108         1.9086561457        -1.5348598798       -41.0036664107
        0.4005836000       131.8338255681         2.8515329146         1.2918974451         1.9010005134        -1.2024232586       -41.5248122544
        0.4055769000       147.7450098765         2.8696676610         1.2995544257         1.8882411261        -1.0029612860       -42.3933886606
        0.4104858000       109.3446437175         2.8255568754         1.3148683868         1.8933448810        -0.6040373406       -42.0459580982
        0.4155013000        63.4478836083         2.7712261790         1.3378393285         1.8958967584        -0.0056514226       -41.8722428169
        0.4205437000        88.2579269266         2.8008202169         1.3403916554         1.8831373711         0.0608359017       -42.7408192231
        0.4256713000        86.8554618669         2.7991615934         1.3378393285         1.8856892486        -0.0056514226       -42.5671039419
        0.4305254000        58.9984541033         2.7658614902         1.3403916554         1.8958967584         0.0608359017       -41.8722428169
        0.4356102000        54.5490245984         2.7604791342         1.3429439823         1.8958967584         0.1273232259       -41.8722428169
        0.4405194000        97.3988202623         2.8115894670         1.3250776943         1.8907930035        -0.3380880437       -42.2196733794
        0.4454206000       101.6062154415         2.8165225340         1.3327346748         1.8831373711        -0.1386260710       -42.7408192231
        0.4506768000        44.2477005288         2.7479496218         1.3454963091         1.8984486359         0.1938105501       -41.6985275357
        0.4554839000        69.2997781729         2.7782550793         1.3378393285         1.8933448810        -0.0056514226       -42.0459580982
        0.4605748000        70.7022432326         2.7799351332         1.3403916554         1.8907930035         0.0608359017       -42.2196733794
        0.4654049000        61.8033842227         2.7692454543         1.3454963091         1.8907930035         0.1938105501       -42.2196733794
        0.4704166000        42.6032011432         2.7459405386         1.3531532897         1.8933448810         0.3932725228       -42.0459580982
        0.4754033000        29.2549126284         2.7295417977         1.3608102703         1.8933448810         0.5927344955       -42.0459580982
        0.4804073000        -3.0515246401         2.4637407826         1.3659149240         1.9035523908         0.7257091439       -41.3510969732
        0.4855012000        17.5511234991         2.6910566781         1.3608102703         1.8984486359         0.5927344955       -41.6985275357
        0.4904509000        32.3018770736         2.7332994237         1.3557056165         1.8958967584         0.4597598470       -41.8722428169
        0.4954671000        20.5980879443         2.7188193052         1.3557056165         1.9010005134         0.4597598470       -41.5248122544
        0.5004766000       -25.0566378391         2.2693550176         1.3684672508         1.9112080232         0.7921964682       -40.8299511294
        0.5054100000        10.2967638747         2.6110169064         1.3582579434         1.9035523908         0.5262471713       -41.3510969732
        0.5104550000         0.2374741310         2.5000294042         1.3506009628         1.9137599006         0.3267851986       -40.6562358482
        0.5154076000        44.4897348546         2.7482451079         1.3352870017         1.9061042683        -0.0721387468       -41.1773816919
        0.5204078000        12.1832975861         2.6318316627         1.3403916554         1.9163117781         0.0608359017       -40.4825205670
        0.5254373000        60.6429534889         2.7678463208         1.3327346748         1.9010005134        -0.1386260710       -41.5248122544
        0.5304452000         3.2844385762         2.5336475802         1.3454963091         1.9163117781         0.1938105501       -40.4825205670
        0.5354335000        19.4376572105         2.7118714344         1.3429439823         1.9112080232         0.1273232259       -40.8299511294
        0.5404424000        32.7859457253         2.7338956112         1.3352870017         1.9112080232        -0.0721387468       -40.8299511294
        0.5454188000        19.4376572105         2.7118714344         1.3429439823         1.9112080232         0.1273232259       -40.8299511294
        0.5504048000        -1.1649909288         2.4845555389         1.3480486360         1.9163117781         0.2602978743       -40.4825205670
        0.5553824000        23.8870867154         2.7229012507         1.3403916554         1.9112080232         0.0608359017       -40.8299511294
        0.5604693000        23.8870867154         2.7229012507         1.3403916554         1.9112080232         0.0608359017       -40.8299511294
        0.5655118000        23.8870867154         2.7229012507         1.3403916554         1.9112080232         0.0608359017       -40.8299511294
        0.5704442000        19.4376572105         2.7118714344         1.3429439823         1.9112080232         0.1273232259       -40.8299511294
        0.5754105000         7.7338680812         2.5827396214         1.3429439823         1.9163117781         0.1273232259       -40.4825205670
        0.5804060000         0.2374741310         2.5000294042         1.3506009628         1.9137599006         0.3267851986       -40.6562358482
        0.5854029000        22.4846216557         2.7211618856         1.3378393285         1.9137599006        -0.0056514226       -40.6562358482
        0.5904058000        26.9340511607         2.7266739091         1.3352870017         1.9137599006        -0.0721387468       -40.6562358482
        0.5954015000        18.0351921508         2.6963975692         1.3403916554         1.9137599006         0.0608359017       -40.6562358482
        0.6004090000        34.1884107850         2.7356217008         1.3378393285         1.9086561457        -0.0056514226       -41.0036664107
        0.6054094000        -7.0168854934         2.4199896324         1.3480486360         1.9188636556         0.2602978743       -40.3088052857
        0.6103827000        18.0351921508         2.6963975692         1.3403916554         1.9137599006         0.0608359017       -40.6562358482
        0.6154099000         0.4795084568         2.5026998497         1.3403916554         1.9214155330         0.0608359017       -40.1350900045
        0.6203807000        41.6848047352         2.7448174667         1.3301823480         1.9112080232        -0.2051133952       -40.8299511294
        0.6254118000        26.9340511607         2.7266739091         1.3352870017         1.9137599006        -0.0721387468       -40.6562358482
        0.6304176000        28.3365162204         2.7284075271         1.3378393285         1.9112080232        -0.0056514226       -40.8299511294
        0.6354055000       -49.8666811574         2.2339332564         1.3659149240         1.9239674105         0.7257091439       -39.9613747232
        0.6404009000        28.3365162204         2.7284075271         1.3378393285         1.9112080232        -0.0056514226       -40.8299511294
        0.6454084000        21.0821565960         2.7194207051         1.3352870017         1.9163117781        -0.0721387468       -40.4825205670
        0.6504100000        22.4846216557         2.7211618856         1.3378393285         1.9137599006        -0.0056514226       -40.6562358482
        0.6554081000         7.7338680812         2.5827396214         1.3429439823         1.9163117781         0.1273232259       -40.4825205670
        0.6604068000        -2.5674559885         2.4690816737         1.3454963091         1.9188636556         0.1938105501       -40.3088052857
        0.6654558000        10.7808325264         2.6163577974         1.3378393285         1.9188636556        -0.0056514226       -40.3088052857
        0.6704262000        -8.4193505531         2.4045157672         1.3454963091         1.9214155330         0.1938105501       -40.1350900045
        0.6754323000        41.6848047352         2.7448174667         1.3301823480         1.9112080232        -0.2051133952       -40.8299511294
        0.6804080000       -14.2712451178         2.3399498607         1.3454963091         1.9239674105         0.1938105501       -39.9613747232
        0.6854039000         3.2844385762         2.5336475802         1.3454963091         1.9163117781         0.1938105501       -40.4825205670
        0.6903898000       -45.4172516524         2.2401875331         1.3633625971         1.9239674105         0.6592218197       -39.9613747232
        0.6954858000        16.6327270911         2.6809237040         1.3378393285         1.9163117781        -0.0056514226       -40.4825205670
        0.7005061000        10.5387982006         2.6136873519         1.3480486360         1.9112080232         0.2602978743       -40.8299511294
        0.7054799000        12.1832975861         2.6318316627         1.3403916554         1.9163117781         0.0608359017       -40.4825205670
        0.7104542000        -3.9699210481         2.4536078084         1.3429439823         1.9214155330         0.1273232259       -40.1350900045
        0.7154479000        21.0821565960         2.7194207051         1.3352870017         1.9163117781        -0.0721387468       -40.4825205670
        0.7204636000        21.0821565960         2.7194207051         1.3352870017         1.9163117781        -0.0721387468       -40.4825205670
        0.7254419000        31.3834806656         2.7321677206         1.3327346748         1.9137599006        -0.1386260710       -40.6562358482
        0.7304719000       -29.0219986923         2.2636024246         1.3506009628         1.9265192879         0.3267851986       -39.7876594420
        0.7354032000        19.4376572105         2.7118714344         1.3429439823         1.9112080232         0.1273232259       -40.8299511294
        0.7404454000       -45.4172516524         2.2401875331         1.3633625971         1.9239674105         0.6592218197       -39.9613747232
        0.7454082000        35.8329101706         2.7376433839         1.3301823480         1.9137599006        -0.2051133952       -40.6562358482
        0.7504040000        21.0821565960         2.7194207051         1.3352870017         1.9163117781        -0.0721387468       -40.4825205670
        0.7554224000        10.7808325264         2.6163577974         1.3378393285         1.9188636556        -0.0056514226       -40.3088052857
        0.7604027000         6.3314030214         2.5672657562         1.3403916554         1.9188636556         0.0608359017       -40.3088052857
        0.7654103000         1.8819735165         2.5181737149         1.3429439823         1.9188636556         0.1273232259       -40.3088052857
        0.7704017000        15.2302620313         2.6654498387         1.3352870017         1.9188636556        -0.0721387468       -40.3088052857
        0.7753788000         3.5264729020         2.5363180257         1.3352870017         1.9239674105        -0.0721387468       -39.9613747232
        0.7804010000       -39.5653570878         2.2484775633         1.3633625971         1.9214155330         0.6592218197       -40.1350900045
        0.7854066000       -15.6737101775         2.3244759954         1.3429439823         1.9265192879         0.1273232259       -39.7876594420
        0.7904144000        41.6848047352         2.7448174667         1.3301823480         1.9112080232        -0.2051133952       -40.8299511294
        0.7954623000        25.5315861010         2.7249384817         1.3327346748         1.9163117781        -0.1386260710       -40.4825205670
        0.8004924000        35.8329101706         2.7376433839         1.3301823480         1.9137599006        -0.2051133952       -40.6562358482
        0.8054130000        21.0821565960         2.7194207051         1.3352870017         1.9163117781        -0.0721387468       -40.4825205670
        0.8104591000        26.9340511607         2.7266739091         1.3352870017         1.9137599006        -0.0721387468       -40.6562358482
        0.8154629000       -32.0689631376         2.2592061554         1.3557056165         1.9239674105         0.4597598470       -39.9613747232
        0.8204141000        -2.5674559885         2.4690816737         1.3454963091         1.9188636556         0.1938105501       -40.3088052857
        0.8254461000        -5.3723861079         2.4381339432         1.3403916554         1.9239674105         0.0608359017       -39.9613747232
        0.8304210000        19.6796915363         2.7145418800         1.3327346748         1.9188636556        -0.1386260710       -40.3088052857
        0.8354072000       -27.3774993068         2.2659838115         1.3429439823         1.9316230429         0.1273232259       -39.4402288795
        0.8404557000        19.6796915363         2.7145418800         1.3327346748         1.9188636556        -0.1386260710       -40.3088052857
        0.8454228000         9.3783674667         2.6008839322         1.3352870017         1.9214155330        -0.0721387468       -40.1350900045
        0.8504561000        29.9810156059         2.7304380269         1.3301823480         1.9163117781        -0.2051133952       -40.4825205670
        0.8554065000       -21.5256047421         2.2745075693         1.3429439823         1.9290711654         0.1273232259       -39.6139441607
        0.8604129000        21.0821565960         2.7194207051         1.3352870017         1.9163117781        -0.0721387468       -40.4825205670
        0.8654105000        29.9810156059         2.7304380269         1.3301823480         1.9163117781        -0.2051133952       -40.4825205670
        0.8704895000       -25.9750342471         2.2680195278         1.3454963091         1.9290711654         0.1938105501       -39.6139441607
        0.8754086000        21.0821565960         2.7194207051         1.3352870017         1.9163117781        -0.0721387468       -40.4825205670
        0.8804134000       -33.2293938714         2.2575372829         1.3429439823         1.9341749203         0.1273232259       -39.2665135983
        0.8854046000        -3.9699210481         2.4536078084         1.3429439823         1.9214155330         0.1273232259       -40.1350900045
        0.8904163000         9.3783674667         2.6008839322         1.3352870017         1.9214155330        -0.0721387468       -40.1350900045
        0.8954427000       -33.2293938714         2.2575372829         1.3429439823         1.9341749203         0.1273232259       -39.2665135983
        0.9004052000        34.4304451109         2.7359194034         1.3276300211         1.9163117781        -0.2716007195       -40.4825205670
        0.9054070000       -25.9750342471         2.2680195278         1.3454963091         1.9290711654         0.1938105501       -39.6139441607
        0.9104129000        -5.3723861079         2.4381339432         1.3403916554         1.9239674105         0.0608359017       -39.9613747232
        0.9155267000         3.5264729020         2.5363180257         1.3352870017         1.9239674105        -0.0721387468       -39.9613747232
        0.9204515000         3.5264729020         2.5363180257         1.3352870017         1.9239674105        -0.0721387468       -39.9613747232
        0.9254358000       -21.5256047421         2.2745075693         1.3429439823         1.9290711654         0.1273232259       -39.6139441607
        0.9304496000        29.9810156059         2.7304380269         1.3301823480         1.9163117781        -0.2051133952       -40.4825205670
        0.9353926000       -21.5256047421         2.2745075693         1.3429439823         1.9290711654         0.1273232259       -39.6139441607
        0.9404049000       -31.8269288117         2.2595546140         1.3454963091         1.9316230429         0.1938105501       -39.4402288795
        0.9454222000        -5.3723861079         2.4381339432         1.3403916554         1.9239674105         0.0608359017       -39.9613747232
        0.9504039000        12.4253319119         2.6345021082         1.3301823480         1.9239674105        -0.2051133952       -39.9613747232
        0.9554064000        -5.3723861079         2.4381339432         1.3403916554         1.9239674105         0.0608359017       -39.9613747232
        0.9604022000         9.3783674667         2.6008839322         1.3352870017         1.9214155330        -0.0721387468       -40.1350900045
        0.9654025000       -25.9750342471         2.2680195278         1.3454963091         1.9290711654         0.1938105501       -39.6139441607
        0.9704099000        19.6796915363         2.7145418800         1.3327346748         1.9188636556        -0.1386260710       -40.3088052857
        0.9754019000        -5.3723861079         2.4381339432         1.3403916554         1.9239674105         0.0608359017       -39.9613747232
        0.9804070000         3.5264729020         2.5363180257         1.3352870017         1.9239674105        -0.0721387468       -39.9613747232
        0.9854625000         9.3783674667         2.6008839322         1.3352870017         1.9214155330        -0.0721387468       -40.1350900045
        0.9904096000        -3.9699210481         2.4536078084         1.3429439823         1.9214155330         0.1273232259       -40.1350900045
        0.9954980000       -21.5256047421         2.2745075693         1.3429439823         1.9290711654         0.1273232259       -39.6139441607
        1.0004593000        35.8329101706         2.7376433839         1.3301823480         1.9137599006        -0.2051133952       -40.6562358482
        1.0054009000       -15.6737101775         2.3244759954         1.3429439823         1.9265192879         0.1273232259       -39.7876594420
        1.0104491000        19.6796915363         2.7145418800         1.3327346748         1.9188636556        -0.1386260710       -40.3088052857
        1.0154041000       -25.9750342471         2.2680195278         1.3454963091         1.9290711654         0.1938105501       -39.6139441607
        1.0204122000        24.1291210413         2.7232012430         1.3301823480         1.9188636556        -0.2051133952       -40.3088052857
        1.0254491000         3.5264729020         2.5363180257         1.3352870017         1.9239674105        -0.0721387468       -39.9613747232
        1.0304096000        19.6796915363         2.7145418800         1.3327346748         1.9188636556        -0.1386260710       -40.3088052857
        1.0354439000       -21.5256047421         2.2745075693         1.3429439823         1.9290711654         0.1273232259       -39.6139441607
        1.0404553000        -5.3723861079         2.4381339432         1.3403916554         1.9239674105         0.0608359017       -39.9613747232
        1.0454136000        35.8329101706         2.7376433839         1.3301823480         1.9137599006        -0.2051133952       -40.6562358482
        1.0504063000        19.6796915363         2.7145418800         1.3327346748         1.9188636556        -0.1386260710       -40.3088052857
        1.0554143000       -27.3774993068         2.2659838115         1.3429439823         1.9316230429         0.1273232259       -39.4402288795
        1.0604116000        35.8329101706         2.7376433839         1.3301823480         1.9137599006        -0.2051133952       -40.6562358482
        1.0654082000       -31.8269288117         2.2595546140         1.3454963091         1.9316230429         0.1938105501       -39.4402288795
        1.0704120000        15.2302620313         2.6654498387         1.3352870017         1.9188636556        -0.0721387468       -40.3088052857
        1.0754663000        -0.9229566029         2.4872259844         1.3378393285         1.9239674105        -0.0056514226       -39.9613747232
        1.0804338000       -21.5256047421         2.2745075693         1.3429439823         1.9290711654         0.1273232259       -39.6139441607
        1.0854022000        19.6796915363         2.7145418800         1.3327346748         1.9188636556        -0.1386260710       -40.3088052857
        1.0904062000        -0.9229566029         2.4872259844         1.3378393285         1.9239674105        -0.0056514226       -39.9613747232
        1.0954200000       -21.5256047421         2.2745075693         1.3429439823         1.9290711654         0.1273232259       -39.6139441607
        1.1004056000        35.8329101706         2.7376433839         1.3301823480         1.9137599006        -0.2051133952       -40.6562358482
        1.1054231000       -15.6737101775         2.3244759954         1.3429439823         1.9265192879         0.1273232259       -39.7876594420
        1.1104108000        -0.9229566029         2.4872259844         1.3378393285         1.9239674105        -0.0056514226       -39.9613747232
        1.1154621000         3.5264729020         2.5363180257         1.3352870017         1.9239674105        -0.0721387468       -39.9613747232
        1.1204447000        -0.9229566029         2.4872259844         1.3378393285         1.9239674105        -0.0056514226       -39.9613747232
        1.1254712000       -10.0638499387         2.3863714564         1.3531532897         1.9163117781         0.3932725228       -40.4825205670
        1.1304594000       -27.3774993068         2.2659838115         1.3429439823         1.9316230429         0.1273232259       -39.4402288795
        1.1354111000        -9.8218156128         2.3890419019         1.3429439823         1.9239674105         0.1273232259       -39.9613747232
        1.1404303000       -27.3774993068         2.2659838115         1.3429439823         1.9316230429         0.1273232259       -39.4402288795
        1.1454277000        25.5315861010         2.7249384817         1.3327346748         1.9163117781        -0.1386260710       -40.4825205670
        1.1505476000         3.5264729020         2.5363180257         1.3352870017         1.9239674105        -0.0721387468       -39.9613747232
        1.1553766000        25.5315861010         2.7249384817         1.3327346748         1.9163117781        -0.1386260710       -40.4825205670
        1.1603744000       -17.0761752372         2.3090021302         1.3403916554         1.9290711654         0.0608359017       -39.6139441607
        1.1654047000       -21.5256047421         2.2745075693         1.3429439823         1.9290711654         0.1273232259       -39.6139441607
        1.1704030000       -21.5256047421         2.2745075693         1.3429439823         1.9290711654         0.1273232259       -39.6139441607
        1.1754148000         3.5264729020         2.5363180257         1.3352870017         1.9239674105        -0.0721387468       -39.9613747232
        1.1804038000        13.8277969716         2.6499759735         1.3327346748         1.9214155330        -0.1386260710       -40.1350900045
        1.1855425000        19.6796915363         2.7145418800         1.3327346748         1.9188636556        -0.1386260710       -40.3088052857
        1.1904040000        -0.9229566029         2.4872259844         1.3378393285         1.9239674105        -0.0056514226       -39.9613747232
        1.1954825000       -27.3774993068         2.2659838115         1.3429439823         1.9316230429         0.1273232259       -39.4402288795
        1.2004124000       -27.3774993068         2.2659838115         1.3429439823         1.9316230429         0.1273232259       -39.4402288795
        1.2054060000        -0.9229566029         2.4872259844         1.3378393285         1.9239674105        -0.0056514226       -39.9613747232
        1.2104009000        25.5315861010         2.7249384817         1.3327346748         1.9163117781        -0.1386260710       -40.4825205670
        1.2154206000         3.5264729020         2.5363180257         1.3352870017         1.9239674105        -0.0721387468       -39.9613747232
        1.2204032000       -51.2691462171         2.2319705613         1.3633625971         1.9265192879         0.6592218197       -39.7876594420
        1.2254052000         3.5264729020         2.5363180257         1.3352870017         1.9239674105        -0.0721387468       -39.9613747232
        1.2304113000        -0.9229566029         2.4872259844         1.3378393285         1.9239674105        -0.0056514226       -39.9613747232
        1.2354584000        19.6796915363         2.7145418800         1.3327346748         1.9188636556        -0.1386260710       -40.3088052857
        1.2404054000        29.9810156059         2.7304380269         1.3301823480         1.9163117781        -0.2051133952       -40.4825205670
        1.2454021000        -0.9229566029         2.4872259844         1.3378393285         1.9239674105        -0.0056514226       -39.9613747232
        1.2504200000       -22.9280698018         2.2724576565         1.3403916554         1.9316230429         0.0608359017       -39.4402288795
        1.2554010000        24.1291210413         2.7232012430         1.3301823480         1.9188636556        -0.2051133952       -40.3088052857
        1.2604107000       -21.5256047421         2.2745075693         1.3429439823         1.9290711654         0.1273232259       -39.6139441607
        1.2654100000        29.9810156059         2.7304380269         1.3301823480         1.9163117781        -0.2051133952       -40.4825205670
        1.2704281000        -0.9229566029         2.4872259844         1.3378393285         1.9239674105        -0.0056514226       -39.9613747232
        1.2754082000        19.6796915363         2.7145418800         1.3327346748         1.9188636556        -0.1386260710       -40.3088052857
        1.2804290000       -15.6737101775         2.3244759954         1.3429439823         1.9265192879         0.1273232259       -39.7876594420
        1.2854204000        19.6796915363         2.7145418800         1.3327346748         1.9188636556        -0.1386260710       -40.3088052857
        1.2904396000        -9.8218156128         2.3890419019         1.3429439823         1.9239674105         0.1273232259       -39.9613747232
        1.2954026000        29.9810156059         2.7304380269         1.3301823480         1.9163117781        -0.2051133952       -40.4825205670
        1.3004345000        -0.9229566029         2.4872259844         1.3378393285         1.9239674105        -0.0056514226       -39.9613747232
        1.3054800000        29.9810156059         2.7304380269         1.3301823480         1.9163117781        -0.2051133952       -40.4825205670
        1.3104469000         9.3783674667         2.6008839322         1.3352870017         1.9214155330        -0.0721387468       -40.1350900045
