% Designation Loop  psi_cmd=+20.000deg  (absolute, NEUTRAL ref)
% Kp=16.6052  Kd=0.5122  K_pot=68.073520deg/V
% Vg_offset=1.339052V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[deg/s]         Psi[deg]            
        0.4104192000         7.1874768902         2.5946544072         1.3378393285         2.7992613789        -1.8094854579        19.6229667432
        0.4154314000        11.0896960638         2.6409547905         1.3327346748         2.7992613789        -9.4283715965        19.6229667432
        0.4204143000        -0.5327748781         2.5030525264         1.3403916554         2.8043651338         1.9999576114        19.9703973057
        0.4254543000         7.1874768902         2.5946544072         1.3378393285         2.7992613789        -1.8094854579        19.6229667432
        0.4304351000        10.0720479810         2.6288802518         1.3378393285         2.7967095015        -1.8094854579        19.4492514619
        0.4354251000        14.9077286585         2.6862562880         1.3352870017         2.7941576240        -5.6189285272        19.2755361807
        0.4404347000        -4.4349940517         2.4567521432         1.3454963091         2.8043651338         9.6188437500        19.9703973057
        0.4454840000        14.9077286585         2.6862562880         1.3352870017         2.7941576240        -5.6189285272        19.2755361807
        0.4504478000        -4.4349940517         2.4567521432         1.3454963091         2.8043651338         9.6188437500        19.9703973057
        0.4554401000         7.1874768902         2.5946544072         1.3378393285         2.7992613789        -1.8094854579        19.6229667432
        0.4604432000        10.0720479810         2.6288802518         1.3378393285         2.7967095015        -1.8094854579        19.4492514619
        0.4654437000        -5.3684555556         2.4456764902         1.3429439823         2.8069170113         5.8094006807        20.1441125869
        0.4704423000        19.7434093360         2.7436323242         1.3327346748         2.7916057465        -9.4283715965        19.1018208995
        0.4754503000        -5.3684555556         2.4456764902         1.3429439823         2.8069170113         5.8094006807        20.1441125869
        0.4804326000         6.1698288074         2.5825798686         1.3429439823         2.7967095015         5.8094006807        19.4492514619
        0.4854449000        12.0231575677         2.6520304434         1.3352870017         2.7967095015        -5.6189285272        19.4492514619
        0.4904313000        -2.4838844649         2.4799023348         1.3429439823         2.8043651338         5.8094006807        19.9703973057
        0.4954423000        13.8900805757         2.6741817494         1.3403916554         2.7916057465         1.9999576114        19.1018208995
        0.5004206000         7.1874768902         2.5946544072         1.3378393285         2.7992613789        -1.8094854579        19.6229667432
        0.5054399000         6.1698288074         2.5825798686         1.3429439823         2.7967095015         5.8094006807        19.4492514619
        0.5104369000        19.7434093360         2.7436323242         1.3327346748         2.7916057465        -9.4283715965        19.1018208995
        0.5154407000        21.6945189228         2.7487146300         1.3301823480         2.7916057465       -13.2378146658        19.1018208995
        0.5204309000        -5.3684555556         2.4456764902         1.3429439823         2.8069170113         5.8094006807        20.1441125869
        0.5254369000        -4.4349940517         2.4567521432         1.3454963091         2.8043651338         9.6188437500        19.9703973057
        0.5304497000        21.6945189228         2.7487146300         1.3301823480         2.7916057465       -13.2378146658        19.1018208995
        0.5354393000        16.8588382453         2.7094064796         1.3327346748         2.7941576240        -9.4283715965        19.2755361807
        0.5404479000         1.3341481298         2.5252038324         1.3454963091         2.7992613789         9.6188437500        19.6229667432
        0.5454281000        11.0896960638         2.6409547905         1.3327346748         2.7992613789        -9.4283715965        19.6229667432
        0.5504434000        -4.4349940517         2.4567521432         1.3454963091         2.8043651338         9.6188437500        19.9703973057
        0.5554304000        -4.4349940517         2.4567521432         1.3454963091         2.8043651338         9.6188437500        19.9703973057
        0.5604693000        21.6945189228         2.7487146300         1.3301823480         2.7916057465       -13.2378146658        19.1018208995
        0.5654470000        13.8900805757         2.6741817494         1.3403916554         2.7916057465         1.9999576114        19.1018208995
        0.5704320000        -3.4173459688         2.4688266818         1.3403916554         2.8069170113         1.9999576114        20.1441125869
        0.5754386000         6.2540153862         2.5835787543         1.3352870017         2.8018132564        -5.6189285272        19.7966820244
        0.5804502000         6.2540153862         2.5835787543         1.3352870017         2.8018132564        -5.6189285272        19.7966820244
        0.5854603000         5.2363673034         2.5715042156         1.3403916554         2.7992613789         1.9999576114        19.6229667432
        0.5905034000         0.4006866259         2.5141281794         1.3429439823         2.8018132564         5.8094006807        19.7966820244
        0.5954523000        -2.3996978860         2.4809012205         1.3352870017         2.8094688888        -5.6189285272        20.3178278682
        0.6004629000        19.7434093360         2.7436323242         1.3327346748         2.7916057465        -9.4283715965        19.1018208995
        0.6054564000        16.8588382453         2.7094064796         1.3327346748         2.7941576240        -9.4283715965        19.2755361807
        0.6104696000        17.7922997493         2.7204821326         1.3352870017         2.7916057465        -5.6189285272        19.1018208995
        0.6154284000         7.1874768902         2.5946544072         1.3378393285         2.7992613789        -1.8094854579        19.6229667432
        0.6204590000        -9.2706747292         2.3993761070         1.3480486360         2.8069170113        13.4282868193        20.1441125869
        0.6254427000         5.2363673034         2.5715042156         1.3403916554         2.7992613789         1.9999576114        19.6229667432
        0.6304522000        -7.3195651424         2.4225262986         1.3454963091         2.8069170113         9.6188437500        20.1441125869
        0.6354369000         4.3029057995         2.5604285626         1.3378393285         2.8018132564        -1.8094854579        19.7966820244
        0.6404417000         7.1874768902         2.5946544072         1.3378393285         2.7992613789        -1.8094854579        19.6229667432
        0.6454319000         3.2852577166         2.5483540240         1.3429439823         2.7992613789         5.8094006807        19.6229667432
        0.6504605000         7.1874768902         2.5946544072         1.3378393285         2.7992613789        -1.8094854579        19.6229667432
        0.6554449000        16.8588382453         2.7094064796         1.3327346748         2.7941576240        -9.4283715965        19.2755361807
        0.6604304000         3.2852577166         2.5483540240         1.3429439823         2.7992613789         5.8094006807        19.6229667432
        0.6654578000       -13.2570804816         2.3520768381         1.3608102703         2.8018132564        32.4755021658        19.7966820244
        0.6704482000         0.4006866259         2.5141281794         1.3429439823         2.8018132564         5.8094006807        19.7966820244
        0.6754621000         1.3341481298         2.5252038324         1.3454963091         2.7992613789         9.6188437500        19.6229667432
        0.6804412000        -2.4838844649         2.4799023348         1.3429439823         2.8043651338         5.8094006807        19.9703973057
        0.6854346000        -5.3684555556         2.4456764902         1.3429439823         2.8069170113         5.8094006807        20.1441125869
        0.6904473000         3.2852577166         2.5483540240         1.3429439823         2.7992613789         5.8094006807        19.6229667432
        0.6954237000        -4.4349940517         2.4567521432         1.3454963091         2.8043651338         9.6188437500        19.9703973057
        0.7004475000         7.1874768902         2.5946544072         1.3378393285         2.7992613789        -1.8094854579        19.6229667432
        0.7054499000        15.8411901625         2.6973319410         1.3378393285         2.7916057465        -1.8094854579        19.1018208995
        0.7104709000         5.2363673034         2.5715042156         1.3403916554         2.7992613789         1.9999576114        19.6229667432
        0.7154389000         9.1385864770         2.6178045988         1.3352870017         2.7992613789        -5.6189285272        19.6229667432
        0.7204494000         7.1874768902         2.5946544072         1.3378393285         2.7992613789        -1.8094854579        19.6229667432
        0.7254341000         0.4006866259         2.5141281794         1.3429439823         2.8018132564         5.8094006807        19.7966820244
        0.7304424000        12.9566190717         2.6631060964         1.3378393285         2.7941576240        -1.8094854579        19.2755361807
        0.7354538000        24.5790900136         2.7521767992         1.3301823480         2.7890538691       -13.2378146658        18.9281056182
        0.7404301000        13.9742671545         2.6751806350         1.3327346748         2.7967095015        -9.4283715965        19.4492514619
        0.7454517000        16.8588382453         2.7094064796         1.3327346748         2.7941576240        -9.4283715965        19.2755361807
        0.7504320000        11.0896960638         2.6409547905         1.3327346748         2.7992613789        -9.4283715965        19.6229667432
        0.7554514000         7.1874768902         2.5946544072         1.3378393285         2.7992613789        -1.8094854579        19.6229667432
        0.7604654000         6.2540153862         2.5835787543         1.3352870017         2.8018132564        -5.6189285272        19.7966820244
        0.7654590000         7.1874768902         2.5946544072         1.3378393285         2.7992613789        -1.8094854579        19.6229667432
        0.7704463000        14.9077286585         2.6862562880         1.3352870017         2.7941576240        -5.6189285272        19.2755361807
        0.7754656000        13.9742671545         2.6751806350         1.3327346748         2.7967095015        -9.4283715965        19.4492514619
        0.7804621000         6.2540153862         2.5835787543         1.3352870017         2.8018132564        -5.6189285272        19.7966820244
        0.7854636000        13.9742671545         2.6751806350         1.3327346748         2.7967095015        -9.4283715965        19.4492514619
        0.7904620000         7.1874768902         2.5946544072         1.3378393285         2.7992613789        -1.8094854579        19.6229667432
        0.7954410000         7.1874768902         2.5946544072         1.3378393285         2.7992613789        -1.8094854579        19.6229667432
        0.8004658000        -7.3195651424         2.4225262986         1.3454963091         2.8069170113         9.6188437500        20.1441125869
        0.8054401000       -13.1728939028         2.3530757238         1.3531532897         2.8069170113        21.0471729579        20.1441125869
        0.8104442000        -2.5680710437         2.4789034491         1.3506009628         2.7992613789        17.2377298886        19.6229667432
        0.8154396000        -7.3195651424         2.4225262986         1.3454963091         2.8069170113         9.6188437500        20.1441125869
        0.8204436000        16.8588382453         2.7094064796         1.3327346748         2.7941576240        -9.4283715965        19.2755361807
        0.8254321000         7.1874768902         2.5946544072         1.3378393285         2.7992613789        -1.8094854579        19.6229667432
        0.8304389000        14.9077286585         2.6862562880         1.3352870017         2.7941576240        -5.6189285272        19.2755361807
        0.8354195000        18.8099478321         2.7325566712         1.3301823480         2.7941576240       -13.2378146658        19.2755361807
        0.8404728000       -10.2041362332         2.3883004540         1.3454963091         2.8094688888         9.6188437500        20.3178278682
        0.8454632000        16.8588382453         2.7094064796         1.3327346748         2.7941576240        -9.4283715965        19.2755361807
        0.8504712000         7.1874768902         2.5946544072         1.3378393285         2.7992613789        -1.8094854579        19.6229667432
        0.8554326000        -2.5680710437         2.4789034491         1.3506009628         2.7992613789        17.2377298886        19.6229667432
        0.8604454000         7.1874768902         2.5946544072         1.3378393285         2.7992613789        -1.8094854579        19.6229667432
        0.8654317000        -5.2842689768         2.4466753759         1.3352870017         2.8120207662        -5.6189285272        20.4915431494
        0.8704365000        -5.3684555556         2.4456764902         1.3429439823         2.8069170113         5.8094006807        20.1441125869
        0.8754600000        -7.3195651424         2.4225262986         1.3454963091         2.8069170113         9.6188437500        20.1441125869
        0.8804600000        -5.3684555556         2.4456764902         1.3429439823         2.8069170113         5.8094006807        20.1441125869
        0.8854594000        -5.3684555556         2.4456764902         1.3429439823         2.8069170113         5.8094006807        20.1441125869
        0.8904251000        18.8099478321         2.7325566712         1.3301823480         2.7941576240       -13.2378146658        19.2755361807
        0.8954379000        18.8099478321         2.7325566712         1.3301823480         2.7941576240       -13.2378146658        19.2755361807
        0.9004700000       -12.1552458200         2.3651502624         1.3480486360         2.8094688888        13.4282868193        20.3178278682
        0.9054471000         6.2540153862         2.5835787543         1.3352870017         2.8018132564        -5.6189285272        19.7966820244
        0.9104329000        -7.4037517213         2.4215274129         1.3531532897         2.8018132564        21.0471729579        19.7966820244
        0.9156201000         6.2540153862         2.5835787543         1.3352870017         2.8018132564        -5.6189285272        19.7966820244
        0.9204379000        10.0720479810         2.6288802518         1.3378393285         2.7967095015        -1.8094854579        19.4492514619
        0.9254420000        16.8588382453         2.7094064796         1.3327346748         2.7941576240        -9.4283715965        19.2755361807
        0.9304284000         2.3517962127         2.5372783710         1.3403916554         2.8018132564         1.9999576114        19.7966820244
        0.9354653000        16.8588382453         2.7094064796         1.3327346748         2.7941576240        -9.4283715965        19.2755361807
        0.9404444000        18.8099478321         2.7325566712         1.3301823480         2.7941576240       -13.2378146658        19.2755361807
        0.9454671000         5.2363673034         2.5715042156         1.3403916554         2.7992613789         1.9999576114        19.6229667432
        0.9504436000        -5.3684555556         2.4456764902         1.3429439823         2.8069170113         5.8094006807        20.1441125869
        0.9554820000        11.0055094849         2.6399559048         1.3403916554         2.7941576240         1.9999576114        19.2755361807
        0.9604522000        16.8588382453         2.7094064796         1.3327346748         2.7941576240        -9.4283715965        19.2755361807
        0.9654456000         6.2540153862         2.5835787543         1.3352870017         2.8018132564        -5.6189285272        19.7966820244
        0.9704320000         7.1874768902         2.5946544072         1.3378393285         2.7992613789        -1.8094854579        19.6229667432
        0.9757449000         9.1385864770         2.6178045988         1.3352870017         2.7992613789        -5.6189285272        19.6229667432
        0.9804274000         7.1874768902         2.5946544072         1.3378393285         2.7992613789        -1.8094854579        19.6229667432
        0.9854543000        13.9742671545         2.6751806350         1.3327346748         2.7967095015        -9.4283715965        19.4492514619
        0.9904434000         4.3029057995         2.5604285626         1.3378393285         2.8018132564        -1.8094854579        19.7966820244
        0.9954583000       -10.2041362332         2.3883004540         1.3454963091         2.8094688888         9.6188437500        20.3178278682
        1.0004316000        16.8588382453         2.7094064796         1.3327346748         2.7941576240        -9.4283715965        19.2755361807
        1.0054444000         8.2051249730         2.6067289459         1.3327346748         2.8018132564        -9.4283715965        19.7966820244
        1.0104325000        16.8588382453         2.7094064796         1.3327346748         2.7941576240        -9.4283715965        19.2755361807
        1.0154468000         8.2051249730         2.6067289459         1.3327346748         2.8018132564        -9.4283715965        19.7966820244
        1.0204202000        -1.5504229609         2.4909779878         1.3454963091         2.8018132564         9.6188437500        19.7966820244
        1.0254358000         4.3029057995         2.5604285626         1.3378393285         2.8018132564        -1.8094854579        19.7966820244
        1.0304426000         7.1874768902         2.5946544072         1.3378393285         2.7992613789        -1.8094854579        19.6229667432
        1.0354361000        -5.3684555556         2.4456764902         1.3429439823         2.8069170113         5.8094006807        20.1441125869
        1.0404314000        -7.3195651424         2.4225262986         1.3454963091         2.8069170113         9.6188437500        20.1441125869
        1.0454474000        -7.3195651424         2.4225262986         1.3454963091         2.8069170113         9.6188437500        20.1441125869
        1.0504325000       -15.2081900684         2.3289266465         1.3633625971         2.8018132564        36.2849452351        19.7966820244
        1.0554392000        12.0231575677         2.6520304434         1.3352870017         2.7967095015        -5.6189285272        19.4492514619
        1.0604322000        16.8588382453         2.7094064796         1.3327346748         2.7941576240        -9.4283715965        19.2755361807
        1.0654469000        16.8588382453         2.7094064796         1.3327346748         2.7941576240        -9.4283715965        19.2755361807
        1.0704494000        -1.5504229609         2.4909779878         1.3454963091         2.8018132564         9.6188437500        19.7966820244
        1.0754278000         4.3029057995         2.5604285626         1.3378393285         2.8018132564        -1.8094854579        19.7966820244
        1.0804378000         6.2540153862         2.5835787543         1.3352870017         2.8018132564        -5.6189285272        19.7966820244
        1.0854523000        -5.3684555556         2.4456764902         1.3429439823         2.8069170113         5.8094006807        20.1441125869
        1.0904314000        16.8588382453         2.7094064796         1.3327346748         2.7941576240        -9.4283715965        19.2755361807
        1.0954520000         6.2540153862         2.5835787543         1.3352870017         2.8018132564        -5.6189285272        19.7966820244
        1.1004272000        -7.4037517213         2.4215274129         1.3531532897         2.8018132564        21.0471729579        19.7966820244
        1.1054454000       -14.1905419856         2.3410011851         1.3582579434         2.8043651338        28.6660590965        19.9703973057
        1.1104529000       -10.2041362332         2.3883004540         1.3454963091         2.8094688888         9.6188437500        20.3178278682
        1.1154688000        -1.5504229609         2.4909779878         1.3454963091         2.8018132564         9.6188437500        19.7966820244
        1.1204366000        10.1562345598         2.6298791375         1.3301823480         2.8018132564       -13.2378146658        19.7966820244
        1.1254422000        15.9253767413         2.6983308267         1.3301823480         2.7967095015       -13.2378146658        19.4492514619
        1.1304381000        13.9742671545         2.6751806350         1.3327346748         2.7967095015        -9.4283715965        19.4492514619
        1.1354186000         4.3029057995         2.5604285626         1.3378393285         2.8018132564        -1.8094854579        19.7966820244
        1.1404671000       -12.1552458200         2.3651502624         1.3480486360         2.8094688888        13.4282868193        20.3178278682
        1.1454397000        -2.3996978860         2.4809012205         1.3352870017         2.8094688888        -5.6189285272        20.3178278682
        1.1504566000         6.2540153862         2.5835787543         1.3352870017         2.8018132564        -5.6189285272        19.7966820244
        1.1554398000         2.3517962127         2.5372783710         1.3403916554         2.8018132564         1.9999576114        19.7966820244
        1.1604655000         6.2540153862         2.5835787543         1.3352870017         2.8018132564        -5.6189285272        19.7966820244
        1.1654524000       -15.2081900684         2.3289266465         1.3633625971         2.8018132564        36.2849452351        19.7966820244
        1.1704377000         5.2363673034         2.5715042156         1.3403916554         2.7992613789         1.9999576114        19.6229667432
        1.1754785000        -3.5015325477         2.4678277962         1.3480486360         2.8018132564        13.4282868193        19.7966820244
        1.1804840000         6.1698288074         2.5825798686         1.3429439823         2.7967095015         5.8094006807        19.4492514619
        1.1854982000        -3.5015325477         2.4678277962         1.3480486360         2.8018132564        13.4282868193        19.7966820244
        1.1904506000        17.8764863281         2.7214810183         1.3276300211         2.7967095015       -17.0472577351        19.4492514619
        1.1954432000        16.8588382453         2.7094064796         1.3327346748         2.7941576240        -9.4283715965        19.2755361807
        1.2004448000         2.3517962127         2.5372783710         1.3403916554         2.8018132564         1.9999576114        19.7966820244
        1.2054271000         2.3517962127         2.5372783710         1.3403916554         2.8018132564         1.9999576114        19.7966820244
        1.2104501000        -4.3508074728         2.4577510289         1.3378393285         2.8094688888        -1.8094854579        20.3178278682
        1.2154326000         6.2540153862         2.5835787543         1.3352870017         2.8018132564        -5.6189285272        19.7966820244
        1.2204438000       -10.2041362332         2.3883004540         1.3454963091         2.8094688888         9.6188437500        20.3178278682
        1.2254294000         6.2540153862         2.5835787543         1.3352870017         2.8018132564        -5.6189285272        19.7966820244
        1.2304583000        -5.3684555556         2.4456764902         1.3429439823         2.8069170113         5.8094006807        20.1441125869
        1.2354402000        -0.5327748781         2.5030525264         1.3403916554         2.8043651338         1.9999576114        19.9703973057
        1.2404608000        -8.2530266464         2.4114506456         1.3429439823         2.8094688888         5.8094006807        20.3178278682
        1.2454369000        -5.3684555556         2.4456764902         1.3429439823         2.8069170113         5.8094006807        20.1441125869
        1.2504431000         4.3029057995         2.5604285626         1.3378393285         2.8018132564        -1.8094854579        19.7966820244
        1.2554344000         6.2540153862         2.5835787543         1.3352870017         2.8018132564        -5.6189285272        19.7966820244
        1.2604457000         6.2540153862         2.5835787543         1.3352870017         2.8018132564        -5.6189285272        19.7966820244
        1.2654286000        10.0720479810         2.6288802518         1.3378393285         2.7967095015        -1.8094854579        19.4492514619
        1.2704452000        13.9742671545         2.6751806350         1.3327346748         2.7967095015        -9.4283715965        19.4492514619
        1.2754433000        -5.3684555556         2.4456764902         1.3429439823         2.8069170113         5.8094006807        20.1441125869
        1.2805548000        -5.3684555556         2.4456764902         1.3429439823         2.8069170113         5.8094006807        20.1441125869
        1.2854349000        -8.2530266464         2.4114506456         1.3429439823         2.8094688888         5.8094006807        20.3178278682
        1.2904448000       -10.2041362332         2.3883004540         1.3454963091         2.8094688888         9.6188437500        20.3178278682
        1.2954569000        -7.3195651424         2.4225262986         1.3454963091         2.8069170113         9.6188437500        20.1441125869
        1.3004380000         2.3517962127         2.5372783710         1.3403916554         2.8018132564         1.9999576114        19.7966820244
        1.3054325000        13.9742671545         2.6751806350         1.3327346748         2.7967095015        -9.4283715965        19.4492514619
        1.3104374000        13.9742671545         2.6751806350         1.3327346748         2.7967095015        -9.4283715965        19.4492514619
        1.3154474000        15.9253767413         2.6983308267         1.3301823480         2.7967095015       -13.2378146658        19.4492514619
        1.3204310000         2.3517962127         2.5372783710         1.3403916554         2.8018132564         1.9999576114        19.7966820244
        1.3254808000         4.3029057995         2.5604285626         1.3378393285         2.8018132564        -1.8094854579        19.7966820244
        1.3304504000        13.9742671545         2.6751806350         1.3327346748         2.7967095015        -9.4283715965        19.4492514619
        1.3354742000        13.9742671545         2.6751806350         1.3327346748         2.7967095015        -9.4283715965        19.4492514619
        1.3404441000         0.4006866259         2.5141281794         1.3429439823         2.8018132564         5.8094006807        19.7966820244
