% Designation Loop  psi_cmd=+40.000deg  (absolute, NEUTRAL ref)
% Kp=49.8893  Kd=1.6487  K_pot=68.073520deg/V
% Vg_offset=1.338694V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Psi[deg]            
        0.0005915000      3039.5111255701         5.0000000000         1.3301823480         2.2097776859        -0.2217352263       -20.5052632240
        0.0056094000      3000.9502666518         5.0000000000         1.3352870017         2.2174333183        -0.0887605778       -19.9841173803
        0.0105310000      2986.0031040829         5.0000000000         1.3378393285         2.2199851957        -0.0222732536       -19.8104020990
        0.0156409000      2576.0080604629         5.0000000000         1.4833219594         2.2352964605         3.7675042273       -18.7681104116
        0.0205818000      1818.8242611064         5.0000000000         1.7487639524         2.2659189900        10.6821859469       -16.6835270366
        0.0257215000      1751.6325422822         5.0000000000         1.7232406839         2.3041971519        10.0173127046       -14.0777978180
        0.0305612000      1453.5663770925         5.0000000000         1.7844965284         2.3475790687        11.6130084861       -11.1246380369
        0.0357117000      1188.4121746486         4.5962243892         1.8253337581         2.3960647404        12.6768056737        -7.8240476932
        0.0406978000       839.2238929638         3.8216509002         1.8967989101         2.4471022896        14.5384507520        -4.3497420684
        0.0455890000       611.5081096780         3.4513842309         1.8942465832         2.5160029810        14.4719634278         0.3405705252
        0.0505083000       478.2471117898         3.2729038206         1.8814849490         2.5644886527        14.1395268067         3.6411608688
        0.0555046000       289.9692736104         3.0515922696         1.8840372758         2.6180780793        14.2060141309         7.2891817749
        0.0604552000       173.1642570952         2.9221557312         1.8610663341         2.6691156285        13.6076282129        10.7634873998
        0.0656470000        24.9560966381         2.7526286691         1.8508570267         2.7201531777        13.3416789159        14.2377930246
        0.0705334000      -164.1988277294         2.0532632942         1.8432000461         2.7813982367        13.1422169433        18.4069597745
        0.0756948000      -225.1099177652         1.9770169573         1.8151244507         2.8196763986        12.4108563768        21.0126889931
        0.0805821000      -393.0370507755         1.7816882721         1.8023628164         2.8783695801        12.0784197556        25.0081404617
        0.0855858000      -303.8447825065         1.8847758929         1.7308976644         2.9038883547        10.2167746773        26.7452932742
        0.0905678000       396.0772970381         3.1730230636         1.4041998268         2.9345108842         1.7063971763        28.8298766491
        0.0957084000       392.1825732419         3.1684380752         1.4093044805         2.9319590068         1.8393718247        28.6561613678
        0.1007264000       391.3054870538         3.1674071736         1.3990951731         2.9396146392         1.5734225278        29.1773072116
        0.1056143000       347.9728181512         3.1171605875         1.3990951731         2.9523740265         1.5734225278        30.0458836178
        0.1105772000       206.5359936268         2.9590859503         1.4424847297         2.9625815363         2.7037070397        30.7407447427
        0.1156962000      -128.0915045328         2.1019585180         1.5573394382         2.9778928011         5.6956366299        31.7830364302
        0.1211707000       -44.3027788641         2.2299221647         1.4986359205         2.9957559433         4.1664281727        32.9990433989
        0.1255748000       -54.7234850208         2.2126244926         1.4782173056         3.0136190855         3.6345295789        34.2150503676
        0.1305545000         3.3109928785         2.5486593753         1.4475893834         3.0187228404         2.8366816881        34.5624809301
        0.1355076000        58.0824795976         2.7918055409         1.4041998268         3.0340341051         1.7063971763        35.6047726176
        0.1405161000       178.9232453806         2.9285402158         1.3480486360         3.0391378601         0.2436760433        35.9522031800
        0.1455130000       189.0985979652         2.9398067586         1.3403916554         3.0416897375         0.0442140706        36.1259184613
        0.1505668000       206.4316655263         2.9589706676         1.3403916554         3.0365859826         0.0442140706        35.7784878988
        0.1555925000       175.0285215844         2.9242231890         1.3531532897         3.0365859826         0.3766506917        35.7784878988
        0.1605964000       200.1510367379         2.9520294856         1.3429439823         3.0365859826         0.1107013948        35.7784878988
        0.1655539000      -135.9852802258         2.0910386436         1.4654556714         3.0467934924         3.3020929577        36.4733490238
        0.1705990000       -30.0916770117         2.2542502981         1.4118568074         3.0544491248         1.9058591490        36.9944948675
        0.1757573000       -12.1268768347         2.3654868644         1.3939905194         3.0621047572         1.4404478794        37.5156407112
        0.1805874000        56.9600398373         2.7904940531         1.3659149240         3.0621047572         0.7090873129        37.5156407112
        0.1856617000       130.8187664937         2.8749349190         1.3429439823         3.0570010023         0.1107013948        37.1682101487
        0.1906336000       187.3444255890         2.9378655699         1.3199730405         3.0570010023        -0.4876845232        37.1682101487
        0.1955984000        78.8195638105         2.8158568585         1.3429439823         3.0723122670         0.1107013948        38.2105018362
        0.2007225000       -20.7934106152         2.2706531130         1.3939905194         3.0646566347         1.4404478794        37.6893559925
        0.2056161000        24.6798097074         2.7522975332         1.3684672508         3.0697603896         0.7755746371        38.0367865550
        0.2106365000        85.1001925989         2.8230789136         1.3403916554         3.0723122670         0.0442140706        38.2105018362
        0.2155347000       -20.1616779993         2.2717819445         1.3761242314         3.0774160220         0.9750366098        38.5579323987
        0.2205554000        32.4692572998         2.7616041062         1.3582579434         3.0748641445         0.5096253402        38.3842171174
        0.2256330000       107.8368027602         2.8490113333         1.3276300211         3.0748641445        -0.2882225505        38.3842171174
        0.2305787000        27.6974473155         2.7559100647         1.3531532897         3.0799678994         0.3766506917        38.7316476799
        0.2355881000         0.1890271699         2.5116168100         1.3608102703         3.0825197769         0.5761126644        38.9053629612
