% Designation Loop  psi_cmd=+20.000deg  (absolute, NEUTRAL ref)
% Kp=90.4059  Kd=2.5786  K_pot=68.073520deg/V
% Vg_offset=1.338146V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[deg/s]         Psi[deg]            
        0.0004384000      1841.3268057298         5.0000000000         1.3378393285         2.5057954711        -0.4571331683        -0.3542905998
        0.0054651000      1841.3268057298         5.0000000000         1.3378393285         2.5057954711        -0.4571331683        -0.3542905998
        0.0104695000      1495.6400812384         5.0000000000         1.3990951731         2.5236586133        90.9695004951         0.8617163689
        0.0154296000      1098.8975397190         4.3715868343         1.4654556714         2.5466255105       190.0150202970         2.4251539001
        0.0204656000       774.8573043289         3.7073463424         1.5088452279         2.5721442851       254.7755524753         4.1623067125
        0.0254473000       274.0624190472         3.0338506826         1.5777580530         2.6104224470       357.6305153466         6.7680359312
        0.0304612000      -167.7943374485         2.0485778614         1.6313569170         2.6487006088       437.6288198020         9.3737651498
        0.0354351000      -648.9431798015         1.4368852897         1.6951650884         2.6869787707       532.8648965347        11.9794943685
        0.0404497000      -754.8764968038         1.2571597762         1.6696418199         2.7201531777       494.7704658416        14.2377930246
        0.0454360000      -748.8751582860         1.2680027790         1.6313569170         2.7431200748       437.6288198020        15.8012305558
        0.0504459000      -477.7717131638         1.6786846541         1.5649964188         2.7405681974       338.5833000000        15.6275152746
        0.0554231000      -326.4852353200         1.8587586910         1.5216068622         2.7431200748       273.8227678218        15.8012305558
        0.0604383000      -137.9071177915         2.0884046291         1.4807696325         2.7380163199       212.8716787129        15.4537999933
        0.0654234000       111.5498382293         2.8532175862         1.4322754222         2.7278088101       140.4922603960        14.7589388684
        0.0705132000       258.8951601942         3.0169990515         1.3939905194         2.7278088101        83.3506143564        14.7589388684
        0.0754355000       437.6502562583         3.2227572918         1.3557056165         2.7227050552        26.2089683168        14.4115083059
        0.0804960000       586.9362879296         3.4166600112         1.3250776943         2.7176013002       -19.5043485149        14.0640777434
        0.0854344000       508.3521162150         3.3112426461         1.3454963091         2.7176013002        10.9711960396        14.0640777434
        0.0904644000       508.3521162150         3.3112426461         1.3454963091         2.7176013002        10.9711960396        14.0640777434
        0.0954249000       345.3616436668         3.1141719139         1.3633625971         2.7329125650        37.6372975248        15.1063694309
        0.1004561000       158.7242358446         2.9061147575         1.4118568074         2.7329125650       110.0167158416        15.1063694309
        0.1054591000      -124.0832039819         2.1075673533         1.4526940371         2.7533275847       170.9678049505        16.4960916808
        0.1104341000      -300.8378538734         1.8882365438         1.4782173056         2.7660869720       209.0622356436        17.3646680870
        0.1154503000      -241.8399886212         1.9570045572         1.4424847297         2.7788463592       155.7300326733        18.2332444932
        0.1204241000      -149.4916395633         2.0727218312         1.4144091342         2.7813982367       113.8261589109        18.4069597745
        0.1254427000       -23.7330702334         2.2654246225         1.3735719045         2.7865019916        52.8750698020        18.7543903370
        0.1304489000       139.3171387811         2.8844604753         1.3352870017         2.7839501142        -4.2665762376        18.5806750557
        0.1354541000       272.8982834026         3.0325552265         1.3046590794         2.7813982367       -49.9798930693        18.4069597745
        0.1404429000       164.8450472951         2.9129204737         1.3327346748         2.7813982367        -8.0760193069        18.4069597745
        0.1454440000        88.2613217531         2.8267037401         1.3403916554         2.7890538691         3.3523099010        18.9281056182
        0.1504316000       155.0220258307         2.9019932210         1.3352870017         2.7813982367        -4.2665762376        18.4069597745
        0.1554422000       168.7862031740         2.9172975857         1.3276300211         2.7839501142       -15.6949054455        18.5806750557
        0.1604329000        11.6775962112         2.6479303090         1.3480486360         2.7967095015        14.7806391089        19.4492514619
        0.1654693000       -90.4937743111         2.1564235636         1.3786765582         2.7941576240        60.4939559406        19.2755361807
        0.1704497000      -220.1337630536         1.9830323521         1.4041998268         2.7992613789        98.5883866337        19.6229667432
        0.1757910000       -49.2012422811         2.2217356002         1.3557056165         2.8018132564        26.2089683168        19.7966820244
        0.1804482000        64.7338594118         2.7995561529         1.3301823480         2.7992613789       -11.8854623762        19.6229667432
        0.1854590000        80.4387464614         2.8177213637         1.3301823480         2.7967095015       -11.8854623762        19.4492514619
        0.1904349000       -60.9649734518         2.2024733693         1.3506009628         2.8069170113        18.5900821782        20.1441125869
        0.1954886000        13.6780423838         2.6716658862         1.3352870017         2.8043651338        -4.2665762376        19.9703973057
        0.2004281000        70.6157249971         2.8063810323         1.3327346748         2.7967095015        -8.0760193069        19.4492514619
        0.2054412000         9.7368865048         2.6249035134         1.3403916554         2.8018132564         3.3523099010        19.7966820244
        0.2104279000        39.2059508978         2.7696053202         1.3327346748         2.8018132564        -8.0760193069        19.7966820244
        0.2154408000        45.0878164831         2.7765566276         1.3352870017         2.7992613789        -4.2665762376        19.6229667432
        0.2204434000        41.1466606041         2.7719023946         1.3403916554         2.7967095015         3.3523099010        19.4492514619
        0.2254581000        25.4417735545         2.7532105759         1.3403916554         2.7992613789         3.3523099010        19.6229667432
        0.2304447000      -245.6019351013         1.9525449923         1.3863335388         2.8145726437        71.9222851485        20.6652584306
