% Designation Loop  psi_cmd=+8.000deg  (absolute, NEUTRAL ref)
% Kp=57.6403  Kd=1.7943  K_pot=68.073520deg/V
% Vg_offset=1.337814V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Psi[deg]            
        1.0554566000       -41.2270105509         2.2461160921         1.4271707685         2.5670405302         2.3277212212         4.5636848701
        1.0603947000      -140.0965279151         2.1152711009         1.4603510177         2.5695924076         3.1920564361         4.7374001513
        1.0654387000      -203.8318064547         2.0391195925         1.4654556714         2.5823517949         3.3250310846         5.6059765575
        1.0703832000      -273.4435421963         1.9609452548         1.4577986908         2.6053186920         3.1255691119         7.1694140887
        1.0753845000      -211.9274981561         2.0297983470         1.4348277491         2.6053186920         2.5271831939         7.1694140887
        1.0803943000      -227.8169646644         2.0116978560         1.4220661148         2.6180780793         2.1947465727         8.0379904949
        1.0853997000      -284.2377977983         1.9491568950         1.4169614611         2.6359412215         2.0617719243         9.2539974636
        1.0904474000      -219.5438604564         2.0210910890         1.3965428462         2.6333893441         1.5298733305         9.0802821824
        1.0954689000      -201.7370763435         2.0415429146         1.3786765582         2.6410449765         1.0644620609         9.6014280261
        1.1004434000      -187.5875149334         2.0580417432         1.3659149240         2.6461487314         0.7320254397         9.9488585886
        1.1054401000      -146.5768189065         2.1072778044         1.3506009628         2.6461487314         0.3331014944         9.9488585886
        1.1104622000      -146.0974895054         2.1078669232         1.3429439823         2.6512524863         0.1336395217        10.2962891511
        1.1154455000       -58.1996402496         2.2223317141         1.3250776943         2.6410449765        -0.3317717479         9.6014280261
        1.1204239000       -88.7179975691         2.1810270603         1.3327346748         2.6435968539        -0.1323097752         9.7751433073
        1.1254378000       -28.1606123312         2.2648490328         1.3250776943         2.6333893441        -0.3317717479         9.0802821824
        1.1303979000      -129.2493641948         2.1287930559         1.3403916554         2.6487006088         0.0671521975        10.1225738698
        1.1357327000       -95.5531135736         2.1720182204         1.3352870017         2.6435968539        -0.0658224510         9.7751433073
        1.1404984000       -88.7179975691         2.1810270603         1.3327346748         2.6435968539        -0.1323097752         9.7751433073
        1.1454460000       -88.7179975691         2.1810270603         1.3327346748         2.6435968539        -0.1323097752         9.7751433073
        1.1504332000       -95.5531135736         2.1720182204         1.3352870017         2.6435968539        -0.0658224510         9.7751433073
        1.1553836000       -88.7179975691         2.1810270603         1.3327346748         2.6435968539        -0.1323097752         9.7751433073
        1.1603819000       -95.5531135736         2.1720182204         1.3352870017         2.6435968539        -0.0658224510         9.7751433073
        1.1659104000       -65.0347562541         2.2129218504         1.3276300211         2.6410449765        -0.2652844237         9.6014280261
        1.1704412000       -34.5163989345         2.2556898665         1.3199730405         2.6384930990        -0.4647463963         9.4277127449
        1.1754793000        67.5310117314         2.7761337497         1.2893451183         2.6333893441        -1.2625942871         9.0802821824
        1.1804573000       223.3006916307         2.9532800724         1.2536125423         2.6180780793        -2.1934168262         8.0379904949
        1.1854183000       179.1121023022         2.9048586310         1.2663741766         2.6206299568        -1.8609802051         8.2117057762
        1.1904440000       181.8106662027         2.9078529955         1.2765834840         2.6129743244        -1.5950309082         7.6905599324
        1.1953935000       204.5352487154         2.9328718071         1.2867927914         2.6002149371        -1.3290816113         6.8219835262
        1.2004505000        82.4618194373         2.7939544847         1.3174207137         2.6104224470        -0.5312337206         7.5168446512
        1.2054494000       122.5138566618         2.8408176793         1.3174207137         2.6002149371        -0.5312337206         6.8219835262
        1.2104691000        71.4901513288         2.7808782319         1.3327346748         2.6027668146        -0.1323097752         6.9956988075
        1.2154539000        44.1496873110         2.7478299479         1.3429439823         2.6027668146         0.1336395217         6.9956988075
        1.2204648000        47.3275806126         2.7517057176         1.3454963091         2.6002149371         0.2001268459         6.8219835262
        1.2254510000        84.6810539366         2.7965866850         1.3352870017         2.5976630597        -0.0658224510         6.6482682450
        1.2303800000        84.6810539366         2.7965866850         1.3352870017         2.5976630597        -0.0658224510         6.6482682450
        1.2354343000        37.3145713065         2.7394627649         1.3454963091         2.6027668146         0.2001268459         6.9956988075
        1.2404307000         3.6183206853         2.5373314130         1.3506009628         2.6078705695         0.3331014944         7.3431293699
        1.2454499000        84.6810539366         2.7965866850         1.3352870017         2.5976630597        -0.0658224510         6.6482682450
        1.2503831000        54.1626966171         2.7600109671         1.3429439823         2.6002149371         0.1336395217         6.8219835262
        1.2554354000         7.2755433881         2.5776827721         1.3454963091         2.6104224470         0.2001268459         7.5168446512
