% Designation Loop  psi_cmd=-20.000deg  (absolute, NEUTRAL ref)
% Kp=85.3137  Kd=2.4753  K_pot=68.073520deg/V
% Vg_offset=1.339537V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[deg/s]         Psi[deg]            
        0.2304593000       -73.2244288418         2.1829708380         1.3429439823         2.2276408281         5.0856064975       -19.2892562553
        0.2354342000         8.9541303854         2.6156160012         1.3327346748         2.2199851957       -10.1521657797       -19.8104020990
        0.2404329000        -0.4752954850         2.5037345276         1.3352870017         2.2199851957        -6.3427227104       -19.8104020990
        0.2454265000       -19.3341472259         2.2799715804         1.3403916554         2.2199851957         1.2761634282       -19.8104020990
        0.2504475000       -63.7950029714         2.1979207411         1.3403916554         2.2276408281         1.2761634282       -19.2892562553
        0.2554495000        23.7744156339         2.7512118551         1.3327346748         2.2174333183       -10.1521657797       -19.9841173803
        0.2604356000       -97.4741399608         2.1459815485         1.3454963091         2.2301927056         8.8950495668       -19.1155409741
        0.2654424000        33.2038415044         2.7624786834         1.3301823480         2.2174333183       -13.9616088490       -19.9841173803
        0.2704683000       -48.9747177229         2.2221119914         1.3403916554         2.2250889506         1.2761634282       -19.4629715365
        0.2754457000       -39.5452918524         2.2379694802         1.3378393285         2.2250889506        -2.5332796411       -19.4629715365
        0.2804801000       -38.1929989668         2.2402745104         1.3454963091         2.2199851957         8.8950495668       -19.8104020990
