% Designation Loop  psi_cmd=+60.000deg  (absolute, NEUTRAL ref)
% Kp=90.4059  Kd=2.5786  K_pot=68.073520deg/V
% Vg_offset=1.337380V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[deg/s]         Psi[deg]            
        0.0005267000     13994.1334607889         5.0000000000         1.3429439823         1.1150222560         8.3045858911       -95.0291188773
        0.0054423000     13992.1330146162         5.0000000000         1.3557056165         1.1073666236        27.3518012376       -95.5502647211
        0.0104436000     13424.3982158581         5.0000000000         1.4909789399         1.1150222560       229.2522839109       -95.0291188773
        0.0154884000     19876.8076647648         5.0000000000         1.6058336485        -0.0052519485       400.6772220297      -171.2901273431
        0.0204410000     19366.0702850862         5.0000000000         1.7181360302         0.0075074388       568.2927170792      -170.4215509369
        0.0254493000     19197.0784740200         5.0000000000         1.7742872210        -0.0001481936       652.1004646040      -170.9426967806
        0.0304328000     18908.3294321419         5.0000000000         1.8329907387         0.0100593162       739.7176551981      -170.2478356556
        0.0354424000     18354.5977565922         5.0000000000         1.8789326221         0.0713043752       808.2876304456      -166.0786689058
        0.0404342000     17757.6328393062         5.0000000000         1.9401884667         0.1299975568       899.7142641090      -162.0832174372
        0.0454608000     17247.1344054928         5.0000000000         1.9708163889         0.1937944933       945.4275809406      -157.7403354061
        0.0504463000     16726.8129502151         5.0000000000         2.0039966381         0.2575914298       994.9503408416      -153.3974533750
        0.0554526000     16147.6131026177         5.0000000000         2.0320722335         0.3341477535      1036.8542146040      -148.1859949377
        0.0604436000     15540.8849003337         5.0000000000         2.0754617901         0.4056003224      1101.6147467822      -143.3219670629
        0.0654528000     15087.3838855999         5.0000000000         2.0831187706         0.4745010138      1113.0430759902      -138.6316544694
        0.0704335000     14415.8954254108         5.0000000000         2.1188513466         0.5612648474      1166.3752789605      -132.7253349071
        0.0757192000     13899.5748624783         5.0000000000         2.1265083272         0.6403730486      1177.8036081684      -127.3401611886
        0.0804492000     13322.3754610536         5.0000000000         2.1418222883         0.7245850047      1200.6602665842      -121.6075569075
        0.0854414000     12796.2318766568         5.0000000000         2.1520315957         0.8036932060      1215.8980388614      -116.2223831890
        0.0904239000     12219.0324752320         5.0000000000         2.1673455569         0.8879051621      1238.7546972773      -110.4897789080
        0.0954571000     11655.5972511506         5.0000000000         2.1750025375         0.9746689957      1250.1830264852      -104.5834593457
        0.1004444000     11194.2736611251         5.0000000000         2.1724502106         1.0512253195      1246.3735834159       -99.3720009084
        0.1054852000     10601.3693726507         5.0000000000         2.1877641717         1.1379891531      1269.2302418318       -93.4656813461
        0.1104400000     10098.8129870615         5.0000000000         2.1877641717         1.2196492318      1269.2302418318       -87.9067923464
        0.1154665000      9517.6724297577         5.0000000000         2.2081827866         1.3013093105      1299.7057863862       -82.3479033466
        0.1204346000      9048.5262644405         5.0000000000         2.1954211523         1.3855212666      1280.6585710397       -76.6152990655
        0.1254448000      8520.4419703374         5.0000000000         2.1979734792         1.4697332228      1284.4680141090       -70.8826947845
        0.1304494000      7982.5346547699         5.0000000000         2.2030781329         1.5539451789      1292.0869002476       -65.1500905035
        0.1354835000      7377.8666351248         5.0000000000         2.2132874403         1.6458127674      1307.3246725248       -58.8963403787
        0.1404382000      6794.7853681147         5.0000000000         2.2260490746         1.7325766011      1326.3718878714       -52.9900208165
        0.1454471000      6366.8719983612         5.0000000000         2.2107351134         1.8116848023      1303.5152294555       -47.6048470979
