% Designation Loop  psi_cmd=+20.000deg  (absolute, NEUTRAL ref)
% Kp=62.0664  Kd=1.9587  K_pot=68.073520deg/V
% Vg_offset=1.337482V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[deg/s]         Psi[deg]            
        0.0004944000      1295.4395894064         4.8888890768         1.3301823480         2.5032435937       -10.8950071782        -0.5280058810
        0.0054147000      1196.7614733927         4.6181143907         1.3454963091         2.5160029810        11.9616512376         0.3405705252
        0.0104249000       929.7904934751         3.9967784276         1.4220661148         2.5262104908       126.2449433168         1.0354316502
        0.0154490000       543.4363471404         3.3572987957         1.5394731502         2.5364180006       301.4793245050         1.7302927751
        0.0204605000       377.6052000172         3.1513796617         1.5777580530         2.5491773879       358.6209705446         2.5988691813
        0.0254594000       305.4142890084         3.0689024689         1.5471301308         2.5874555498       312.9076537129         5.2045984000
        0.0304502000       376.7083301986         3.1503352524         1.5190545354         2.5900074273       271.0037799505         5.3783136812
        0.0355459000       125.4426695643         2.8688932900         1.5496824576         2.6282855892       316.7170967822         7.9840428999
        0.0404516000        49.9694695142         2.7823022305         1.5496824576         2.6461487314       316.7170967822         9.2000498686
        0.0454640000         3.5214888080         2.5511569393         1.5471301308         2.6589081187       312.9076537129        10.0686262748
        0.0505660000       -60.3492532603         2.2034679744         1.5394731502         2.6793231383       301.4793245050        11.4583485248
        0.0554531000      -144.9631945112         2.0788133463         1.5241591891         2.7099456679       278.6226660891        13.5429318997
        0.0604345000       -40.5029238963         2.2363419072         1.4884266131         2.7099456679       225.2904631188        13.5429318997
        0.0654518000       -96.9122180636         2.1468162390         1.4782173056         2.7303606875       210.0526908416        14.9326541496
        0.0704286000       -79.5276054806         2.1731597725         1.4501417102         2.7456719523       168.1488170792        15.9749458371
        0.0754313000        88.7652584235         2.8272809874         1.3888858657         2.7482238297        76.7221834158        16.1486611183
        0.0804401000       316.7497055361         3.0816688212         1.3072114063         2.7507757072       -45.1799948020        16.3223763996
        0.0854339000       212.2894349212         2.9654429442         1.3429439823         2.7507757072         8.1522081683        16.3223763996
        0.0904367000       244.6350920856         3.0011987744         1.3429439823         2.7431200748         8.1522081683        15.8012305558
        0.0954199000       198.1871113794         2.9498584638         1.3403916554         2.7558794621         4.3427650990        16.6698069620
        0.1004406000       234.6737786244         2.9901791598         1.3352870017         2.7507757072        -3.2761210396        16.3223763996
        0.1054350000       -44.7202315353         2.2292206032         1.4271707685         2.7533275847       133.8638294555        16.4960916808
        0.1104555000      -116.8729937650         2.1177693554         1.4297230954         2.7686388494       137.6732725248        17.5383833683
        0.1154389000       -48.8993903951         2.2222372013         1.3990951731         2.7737426043        91.9599556931        17.8858139307
        0.1204521000        51.4198701391         2.7840052972         1.3684672508         2.7711907269        46.2466388614        17.7120986495
        0.1254877000       119.3934735090         2.8620794471         1.3378393285         2.7762944818         0.5333220297        18.0595292120
        0.1304222000       127.6754936703         2.8714040778         1.3276300211         2.7813982367       -14.7044502475        18.4069597745
