% Designation Loop  psi_cmd=+60.000deg  (absolute, NEUTRAL ref)
% Kp=72.9511  Kd=2.6949  K_pot=68.073520deg/V
% Vg_offset=1.338005V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Psi[deg]            
        0.1906420000       401.4059018041         3.1393216568         1.3403916554         3.3096368707         0.0621656482        54.3660229918
        0.1955592000       470.2220957046         3.2101711201         1.3327346748         3.3019812383        -0.1372963245        53.8448771481
        0.2006335000       472.6287942106         3.2126684180         1.3352870017         3.2994293609        -0.0708090003        53.6711618668
        0.2108767000       345.2624228066         3.0816481579         1.3480486360         3.3147406256         0.2616276208        54.7134535543
        0.2125062000       357.9351377097         3.0946995886         1.3480486360         3.3121887482         0.2616276208        54.5397382731
        0.2156354000       273.4003080268         3.0067851759         1.3659149240         3.3147406256         0.7270388904        54.7134535543
        0.2225146000      -266.3741953947         1.9687058365         1.4654556714         3.3428112777         3.3200445353        56.6243216480
        0.2308014000      -501.8533501551         1.7151751408         1.5113975548         3.3530187875         4.5168163713        57.3191827730
        0.2326292000      -628.5804991857         1.5664902419         1.5113975548         3.3785375621         4.5168163713        59.0563355854
        0.2410089000      -589.9231321032         1.6138418501         1.4986359205         3.3810894396         4.1843797502        59.2300508666
        0.2423889000      -613.9901171626         1.5846058345         1.4731126519         3.4066082142         3.5195065079        60.9672036791
        0.2455302000      -598.2714813802         1.6037877654         1.4629033445         3.4117119691         3.2535572110        61.3146342415
        0.2505538000      -694.2005812195         1.4808417857         1.4552463639         3.4372307437         3.0540952384        63.0517870540
        0.2555112000      -609.6657515365         1.5899166985         1.4373800759         3.4346788662         2.5886839688        62.8780717727
        0.2604668000      -567.9624635747         1.6398761183         1.4144091342         3.4448863760         1.9902980507        63.5729328977
        0.2656132000      -592.6686710075         1.6105452617         1.4016475000         3.4601976408         1.6578614296        64.6152245852
        0.2706539000      -610.1547829224         1.5893174109         1.3965428462         3.4678532732         1.5248867811        65.1363704289
        0.2755367000      -596.8428456459         1.6055147143         1.3837812120         3.4755089056         1.1924501600        65.6575162726
        0.2805174000      -481.5099667717         1.7376043482         1.3582579434         3.4729570281         0.5275769177        65.4838009914
        0.2855190000      -442.8525996891         1.7795445599         1.3454963091         3.4755089056         0.1951402966        65.6575162726
        0.2905840000       -76.9611526454         2.1967255203         1.2765834840         3.4576457633        -1.6000174575        64.4415093039
        0.2955197000       340.2603763839         3.0764877560         1.1949090246         3.4397826211        -3.7276118328        63.2255023352
        0.3005188000       721.2312368367         3.4956580850         1.1285485263         3.4168157240        -5.4562822627        61.6620648040
        0.3055143000       738.0781263782         3.5178662077         1.1464148143         3.3989525818        -4.9908709931        60.4460578353
        0.3105299000       813.4751934232         3.6247440574         1.1591764486         3.3734338072        -4.6584343719        58.7089050229
        0.3154539000       784.4446203644         3.5820331131         1.1821473903         3.3606744199        -4.0600484539        57.8403286167
        0.3205138000       734.8820145114         3.5136103913         1.2102229857         3.3479150326        -3.3286878874        56.9717522105
        0.3256692000       782.5269532443         3.5792839870         1.2204322931         3.3300518904        -3.0627385905        55.7557452418
        0.3306429000       761.3556980767         3.5494943602         1.2382985811         3.3198443806        -2.5973273209        55.0608841168
        0.3355735000       638.1635013113         3.3932917957         1.2689265034         3.3198443806        -1.7994794302        55.0608841168
        0.3406559000       642.3376759498         3.3981893852         1.2867927914         3.3045331158        -1.3340681606        54.0185924293
        0.3456059000       585.5549745789         3.3333518536         1.3072114063         3.2994293609        -0.8021695668        53.6711618668
        0.3505534000       456.9101584282         3.1963910621         1.3454963091         3.2943256060         0.1951402966        53.3237313044
        0.3556728000       275.8070065327         3.0093237376         1.3684672508         3.3121887482         0.7935262146        54.5397382731
        0.3605675000      -154.0872373997         2.0980905210         1.4501417102         3.3326037679         2.9211205899        55.9294605230
        0.3654416000      -540.5107172376         1.6716531222         1.5241591891         3.3504669101         4.8492529925        57.1454674917
        0.3705722000      -652.1584528593         1.5365376185         1.5267115159         3.3708819297         4.9157403167        58.5351897417
        0.3756084000      -666.5986438949         1.5177524296         1.5113975548         3.3861931945         4.5168163713        59.5774814291
        0.3805785000      -729.3229960368         1.4318111927         1.4986359205         3.4091600916         4.1843797502        61.1409189603
        0.3856159000      -687.6197080750         1.4897662458         1.4756649788         3.4193676015         3.5859938322        61.8357800853
        0.3907106000      -622.9776888130         1.5734832999         1.4501417102         3.4270232338         2.9211205899        62.3569259290
        0.3955958000      -680.8886439430         1.4988127434         1.4424847297         3.4448863760         2.7216586172        63.5729328977
        0.4007227000      -647.0446738723         1.5431080732         1.4246184417         3.4525420084         2.2562473476        64.0940787414
        0.4055910000      -679.6101991963         1.5005217727         1.4169614611         3.4653013957         2.0567853750        64.9626551477
        0.4105546000      -678.9709768229         1.5013751970         1.4041998268         3.4755089056         1.7243487538        65.6575162726
        0.4154346000      -642.7203082463         1.5486316792         1.3888858657         3.4806126605         1.3254248085        66.0049468351
        0.4205945000      -529.7941278780         1.6838507940         1.3608102703         3.4806126605         0.5940642420        66.0049468351
        0.4256292000       -23.8635945272         2.2710927474         1.2791358108         3.4448863760        -1.5335301333        63.5729328977
        0.4306579000       454.9540328849         3.1943704292         1.1821473903         3.4270232338        -4.0600484539        62.3569259290
        0.4355972000       774.9680173282         3.5685311541         1.1183392189         3.4142638465        -5.7222315596        61.4883495228
        0.4407276000       704.8733786809         3.4746048557         1.1515194680         3.4015044592        -4.8578963446        60.6197731166
        0.4454341000       782.6771442319         3.5794989854         1.1668334292         3.3734338072        -4.4589723993        58.7089050229
        0.4504294000       820.0560665677         3.6347231803         1.1795950634         3.3555706650        -4.1265357781        57.4928980542
        0.4555566000       821.8235427002         3.6374228096         1.1949090246         3.3428112777        -3.7276118328        56.6243216480
        0.4605486000       720.9308548616         3.4952670515         1.2357462543         3.3300518904        -2.6638146451        55.7557452418
        0.4655123000       796.9671442800         3.6002011800         1.2357462543         3.3147406256        -2.6638146451        54.7134535543
        0.4705486000       732.3251250179         3.5102203025         1.2612695229         3.3070849933        -1.9989414029        54.1923077106
        0.4755385000       606.7262297465         3.3571007101         1.2893451183         3.3096368707        -1.2675808364        54.3660229918
        0.4805456000       542.0842104845         3.2858867354         1.3148683868         3.3019812383        -0.6027075941        53.8448771481
        0.4855827000       418.8920137190         3.1572598856         1.3454963091         3.3019812383         0.1951402966        53.8448771481
        0.4905541000       173.7860649348         2.8989337477         1.3812288851         3.3223962580         1.1259628358        55.2345993980
        0.4955398000      -220.4967327943         2.0200058273         1.4603510177         3.3377075228         3.1870698868        56.2768910855
        0.5005138000      -563.4494485378         1.6451560761         1.5267115159         3.3530187875         4.9157403167        57.3191827730
        0.5055698000      -675.0971841595         1.5065316331         1.5292638428         3.3734338072         4.9822276409        58.7089050229
        0.5105007000      -691.9440737010         1.4839108739         1.5113975548         3.3912969494         4.5168163713        59.9249119916
        0.5155198000      -675.5862155453         1.5058821367         1.4884266131         3.4066082142         3.9184304533        60.9672036791
        0.5205575000      -723.2311542782         1.4404902520         1.4782173056         3.4244713564         3.6524811564        62.1832106478
        0.5255545000      -783.5488079142         1.3510527726         1.4680079982         3.4448863760         3.3865318595        63.5729328977
        0.5305284000      -726.7661065434         1.4354632084         1.4475893834         3.4499901310         2.8546332657        63.9203634602
        0.5355871000      -667.5767066666         1.5164674082         1.4297230954         3.4525420084         2.3892219961        64.0940787414
        0.5405058000      -679.6101991963         1.5005217727         1.4169614611         3.4653013957         2.0567853750        64.9626551477
        0.5455265000      -671.1116589317         1.5118093540         1.3990951731         3.4780607830         1.5913741054        65.8312315539
        0.5504391000      -801.5239512150         1.3228001345         1.4220661148         3.4857164154         2.1897600234        66.3523773976
        0.5554628000      -453.1186160862         1.7684795826         1.3480486360         3.4755089056         0.2616276208        65.6575162726
        0.5604193000        86.6558873352         2.7989254293         1.2485078886         3.4474382535        -2.3313780240        63.7466481790
        0.5654049000       539.4888625678         3.2831002543         1.1642811023         3.4244713564        -4.5254597235        62.1832106478
        0.5704362000       779.7814143401         3.5753630461         1.1234438726         3.4091600916        -5.5892569111        61.1409189603
        0.5754157000       791.1756844964         3.5917517252         1.1489671412         3.3861931945        -4.9243836688        59.5774814291
        0.5804247000       874.4320694326         3.7217937701         1.1566241217         3.3632262974        -4.7249216962        58.0140438979
        0.5854289000       809.7900501706         3.6192052330         1.1821473903         3.3555706650        -4.0600484539        57.4928980542
        0.5904420000       675.6926146346         3.4381962245         1.2280892737         3.3453631551        -2.8632766178        56.7980369292
        0.5954871000       810.2790815564         3.6199382400         1.2229846200         3.3223962580        -2.9962512663        55.2345993980
        0.6004639000       763.7623965827         3.5528301654         1.2408509080         3.3172925031        -2.5308399967        54.8871688355
        0.6054230000       653.2429147203         3.4110949173         1.2714788303         3.3147406256        -1.7329921060        54.7134535543
        0.6104353000       647.1510729616         3.4038657143         1.2918974451         3.2994293609        -1.2010935122        53.6711618668
        0.6153906000       546.8976074964         3.2910674137         1.3199730405         3.2968774834        -0.4697329457        53.4974465856
        0.6203900000       462.3627778135         3.2020290260         1.3378393285         3.2994293609        -0.0043216761        53.6711618668
        0.6253873000        73.5325994696         2.7833204321         1.4093044805         3.3198443806         1.8573234023        55.0608841168
        0.6304399000      -325.5635952715         1.9045765611         1.4833219594         3.3402594002         3.7854558048        56.4506063667
        0.6354393000      -765.0846332276         1.3792837958         1.5547871113         3.3708819297         5.6471008832        58.5351897417
        0.6404451000      -769.2588078661         1.3729699627         1.5369208233         3.3861931945         5.1816896136        59.5774814291
        0.6453852000      -854.9218913082         1.2340878744         1.5267115159         3.4117119691         4.9157403167        61.3146342415
        0.6504086000      -825.8913182495         1.2832321830         1.5037405742         3.4244713564         4.3173543987        62.1832106478
        0.6553882000      -901.2883852944         1.1507685700         1.4909789399         3.4499901310         3.9849177775        63.9203634602
        0.6603954000      -854.7717003207         1.2343479375         1.4731126519         3.4550938859         3.5195065079        64.2677940227
        0.6654234000      -856.5391764533         1.2312835565         1.4577986908         3.4678532732         3.1205825626        65.1363704289
        0.6703972000      -845.6339376828         1.2500552104         1.4424847297         3.4780607830         2.7216586172        65.8312315539
        0.6754307000      -814.1966661181         1.3024083035         1.4220661148         3.4882682929         2.1897600234        66.5260926788
        0.6804090000      -675.9250559436         1.5054318670         1.3939905194         3.4831645379         1.4583994569        66.1786621164
        0.6854241000      -266.5628448055         1.9684983039         1.3174207137         3.4627495183        -0.5362202699        64.7889398664
        0.6903900000       171.1907170181         2.8960392744         1.2306416006         3.4448863760        -2.7967892936        63.5729328977
        0.6954540000       636.6964071538         3.3915758458         1.1464148143         3.4193676015        -4.9908709931        61.8357800853
        0.7005154000       863.6770216496         3.7038853011         1.1183392189         3.3964007043        -5.7222315596        60.2723425541
        0.7054365000       887.7440067090         3.7444601809         1.1438624875         3.3708819297        -5.0573583173        58.5351897417
        0.7103939000       912.4502141418         3.7880629465         1.1566241217         3.3555706650        -4.7249216962        57.4928980542
        0.7154732000       896.0923559860         3.7589661383         1.1795950634         3.3402594002        -4.1265357781        56.4506063667
        0.7203892000       958.8167081280         3.8757027621         1.1923566977         3.3172925031        -3.7940991570        54.8871688355
        0.7253857000       924.9727380573         3.8109608856         1.2102229857         3.3096368707        -3.3286878874        54.3660229918
        0.7304621000       829.5326696039         3.6492956372         1.2434032349         3.3019812383        -2.4643526725        53.8448771481
        0.7354306000       833.7068442424         3.6557917446         1.2612695229         3.2866699736        -1.9989414029        52.8025854606
        0.7404203000       720.7806638741         3.4950715982         1.2893451183         3.2866699736        -1.2675808364        52.8025854606
        0.7454088000       592.7750700967         3.3413993391         1.3148683868         3.2917737285        -0.6027075941        53.1500160231
        0.7504631000        94.0646322638         2.8076695764         1.4041998268         3.3198443806         1.7243487538        55.0608841168
        0.7554225000      -355.7224220895         1.8724094103         1.4782173056         3.3504669101         3.6524811564        57.1454674917
        0.7603925000      -686.0024229300         1.4919473367         1.5445778039         3.3632262974         5.3811515863        58.0140438979
        0.7653883000      -833.2616047548         1.2709663203         1.5496824576         3.3887450720         5.5141262347        59.7511967104
        0.7703971000      -852.5151928023         1.2382477871         1.5292638428         3.4091600916         4.9822276409        61.1409189603
        0.7753871000      -866.9553838380         1.2130494948         1.5139498816         3.4244713564         4.5833036956        62.1832106478
        0.7804089000      -906.7410046797         1.1405601511         1.4986359205         3.4448863760         4.1843797502        63.5729328977
        0.7854416000      -872.8970346090         1.2025128993         1.4807696325         3.4525420084         3.7189684806        64.0940787414
        0.7904078000      -989.3581672425         0.9744757483         1.4782173056         3.4780607830         3.6524811564        65.8312315539
        0.7954215000      -970.5936105808         1.0141475252         1.4577986908         3.4908201703         3.1205825626        66.6998079601
        0.8003987000      -878.1994630067         1.1930256404         1.4348277491         3.4908201703         2.5221966445        66.6998079601
        0.8054220000      -765.2732826384         1.3789992945         1.4067521537         3.4908201703         1.7908360780        66.6998079601
        0.8104656000      -332.9723402001         1.8966543171         1.3276300211         3.4678532732        -0.2702709730        65.1363704289
        0.8157217000       130.1266514296         2.8495753596         1.2408509080         3.4448863760        -2.5308399967        63.5729328977
        0.8204077000       692.2006637779         3.4586196605         1.1515194680         3.4040563367        -4.8578963446        60.7934883978
        0.8253870000      1032.1074586421         4.0317042246         1.0953682772         3.3810894396        -6.3206174776        59.2300508666
        0.8304864000       959.6061214889         3.8772646728         1.1259961995         3.3708819297        -5.5227695869        58.5351897417
        0.8354682000       993.9391229454         3.9476132288         1.1489671412         3.3453631551        -4.9243836688        56.7980369292
        0.8403959000      1031.3180452812         4.0298987312         1.1617287755         3.3275000129        -4.5919470477        55.5820299605
        0.8453867000      1035.4922199197         4.0394783659         1.1795950634         3.3121887482        -4.1265357781        54.5397382731
        0.8504006000      1006.4616468609         3.9744944406         1.2025660052         3.2994293609        -3.5281498601        53.6711618668
        0.8554217000       823.4408278453         3.6399003326         1.2638218497         3.2866699736        -1.9324540786        52.8025854606
        0.8603894000       912.7890545401         3.7886753095         1.2510602154         3.2790143412        -2.2648906998        52.2814396169
        0.8653907000       812.5355890748         3.6233284857         1.2791358108         3.2764624638        -1.5335301333        52.1077243357
        0.8704388000       551.7110045082         3.2962652600         1.3250776943         3.2917737285        -0.3367582972        53.1500160231
        0.8754254000        30.0618353751         2.7305377529         1.4169614611         3.3223962580         2.0567853750        55.2345993980
        0.8804610000      -384.1137727749         1.8422383469         1.4884266131         3.3479150326         3.9184304533        56.9717522105
        0.8854381000      -752.4119183246         1.3982139644         1.5547871113         3.3683300523         5.6471008832        58.3614744604
        0.8903976000      -930.4691493408         1.0950855630         1.5675487456         3.3938488269         5.9795375043        60.0986272728
        0.8954210000      -995.6001999886         0.9610131828         1.5522347845         3.4193676015         5.5806135590        61.8357800853
        0.9004574000     -1037.7925193363         0.8664203031         1.5343684965         3.4423344986         5.1152022894        63.3992176165
        0.9053879000     -1039.5599954689         0.8623178156         1.5190545354         3.4550938859         4.7162783440        64.2677940227
        0.9108556000     -1150.5685087172         0.5805218404         1.5088452279         3.4857164154         4.4503290471        66.3523773976
        0.9153988000     -1093.7858073463         0.7307412544         1.4884266131         3.4908201703         3.9184304533        66.6998079601
        0.9204130000     -1164.3694773794         0.5419911632         1.4807696325         3.5112351900         3.7189684806        68.0895302100
        0.9254197000     -1043.5839791199         0.8529348609         1.4475893834         3.5137870674         2.8546332657        68.2632454913
        0.9304054000      -614.3289575609         1.5841885908         1.3786765582         3.4831645379         1.0594755116        66.1786621164
        0.9354466000       -44.3956273214         2.2416295054         1.2842404646         3.4448863760        -1.4005554848        63.5729328977
        0.9404160000       538.2104178210         3.2817293964         1.1898043709         3.4040563367        -3.8605864812        60.7934883978
        0.9454348000      1024.2481407509         4.0138566135         1.1004729309         3.3785375621        -6.1876428292        59.0563355854
        0.9504931000      1259.0880731380         4.6916104409         1.0672926818         3.3581225424        -7.0519780441        57.6666133354
        0.9555624000      1298.2344716064         4.8391220666         1.0953682772         3.3275000129        -6.3206174776        55.5820299605
        0.9604925000      1307.2220432568         4.8746298748         1.1183392189         3.3070849933        -5.7222315596        54.1923077106
        0.9653924000      1372.3530939046         5.0000000000         1.1336531800         3.2815662187        -5.3233076142        52.4551548981
        0.9703970000      1322.7904880516         4.9376393921         1.1617287755         3.2688068314        -4.5919470477        51.5865784919
        0.9753997000      1270.8211836926         4.7346281245         1.1872520440         3.2585993215        -3.9270738054        50.8917173670
        0.9803922000      1343.8115522317         5.0000000000         1.1974613514         3.2356324244        -3.6611245085        49.3282798358
        0.9854489000      1302.1082642698         4.8543495668         1.2204322931         3.2254249146        -3.0627385905        48.6334187108
        0.9904027000      1280.9370091022         4.7725294036         1.2382985811         3.2152174047        -2.5973273209        47.9385575858
        0.9954411000       808.2112234488         3.6168429204         1.3148683868         3.2483918117        -0.6027075941        50.1968562420
        1.0007614000       302.2806900980         3.0370863269         1.3965428462         3.2841180961         1.5248867811        52.6288701794
        1.0055297000      -119.7542359432         2.1407814081         1.4731126519         3.3070849933         3.5195065079        54.1923077106
        1.0104973000      -579.8073066936         1.6259064054         1.5496824576         3.3377075228         5.5141262347        56.2768910855
        1.0156211000      -965.5915641582         1.0245234011         1.6109383022         3.3657781748         7.1098220162        58.1877591792
        1.0205586000      -995.1111686028         0.9620727538         1.5930720142         3.3861931945         6.6444107466        59.5774814291
        1.0255012000     -1042.1168849624         0.8563626859         1.5701010725         3.4142638465         6.0460248286        61.4883495228
        1.0305420000     -1171.2507324989         0.5224756283         1.5675487456         3.4423344986         5.9795375043        63.3992176165
        1.0355617000     -1203.1770354495         0.4292345472         1.5471301308         3.4653013957         5.4476389105        64.9626551477
        1.0405123000     -1240.5559577853         0.3142767418         1.5343684965         3.4831645379         5.1152022894        66.1786621164
        1.0455315000     -1293.0142935301         0.1419636687         1.5190545354         3.5061314351         4.7162783440        67.7420996475
        1.0505556000     -1343.0659307690         0.0000000000         1.5062929011         3.5265464547         4.3838417229        69.1318218975
        1.0555775000     -1011.0184537960         0.9271798073         1.4552463639         3.5010276801         3.0540952384        67.3946690851
        1.0605377000      -412.6937728711         1.8118299230         1.3506009628         3.4653013957         0.3281149451        64.9626551477
        1.0656035000       169.9122722714         2.8946117060         1.2561648691         3.4244713564        -2.1319160513        62.1832106478
        1.0705469000       722.3594905959         3.4971283462         1.1566241217         3.3938488269        -4.7249216962        60.0986272728
        1.0755418000      1108.7829704338         4.2215994262         1.0826066429         3.3759856847        -6.6530540987        58.8826203041
        1.0805084000      1143.1159718903         4.3167163034         1.1055775846         3.3504669101        -6.0546681807        57.1454674917
        1.0855656000      1187.7149897440         4.4506098560         1.1259961995         3.3249481355        -5.5227695869        55.4083146793
        1.0907791000      1191.8891643825         4.4637716656         1.1438624875         3.3096368707        -5.0573583173        54.3660229918
        1.0991477000      1167.0327659622         4.3870110432         1.1846997172         3.2815662187        -3.9935611297        52.4551548981
        1.1004662000      1115.7026839766         4.2402388609         1.1974613514         3.2815662187        -3.6611245085        52.4551548981
        1.1054632000      1130.1428750122         4.2799920645         1.2127753126         3.2662549539        -3.2622005632        51.4128632107
        1.1104194000      1119.2376362417         4.2498626844         1.2280892737         3.2560474441        -2.8632766178        50.7180020857
        1.1154348000      1179.5552898777         4.4251997877         1.2382985811         3.2356324244        -2.5973273209        49.3282798358
        1.1204247000       707.4687265976         3.4779129547         1.3021067526         3.2790143412        -0.9351442152        52.2814396169
        1.1253880000       173.1468425615         2.8982212994         1.3939905194         3.3121887482         1.4583994569        54.5397382731
        1.1304222000      -299.5789430920         1.9325164541         1.4705603251         3.3453631551         3.4530191837        56.7980369292
        1.1354075000      -721.6138691332         1.4427817559         1.5471301308         3.3683300523         5.4476389105        58.3614744604
        1.1404246000     -1097.1321102007         0.7222497544         1.6058336485         3.3964007043         6.9768473677        60.2723425541
        1.1453948000     -1159.8564623426         0.5546800929         1.5930720142         3.4193676015         6.6444107466        61.8357800853
        1.1504484000     -1202.0487816903         0.4326062785         1.5752057262         3.4423344986         6.1789994770        63.3992176165
        1.1553968000     -1270.2257532175         0.2184282732         1.5701010725         3.4601976408         6.0460248286        64.6152245852
        1.1604198000     -1263.4946890855         0.2405371602         1.5369208233         3.4857164154         5.1816896136        66.3523773976
        1.1654294000     -1346.7510740217         0.0000000000         1.5292638428         3.5086833125         4.9822276409        67.9158149288
        1.1704221000     -1353.3319471662         0.0000000000         1.5088452279         3.5265464547         4.4503290471        69.1318218975
        1.1754060000     -1403.3835844050         0.0000000000         1.4960835936         3.5469614744         4.1178924260        70.5215441474
        1.1804343000     -1186.0297639329         0.4798692053         1.4577986908         3.5342020871         3.1205825626        69.6529677412
        1.1854137000      -692.1327231118         1.4836546519         1.3633625971         3.5112351900         0.6605515662        68.0895302100
        1.1904001000      -104.0740585841         2.1609048070         1.2612695229         3.4755089056        -1.9989414029        65.6575162726
        1.1954544000       514.7826551350         3.2567965549         1.1515194680         3.4397826211        -4.8578963446        63.2255023352
        1.2004133000      1021.3524108592         4.0073517824         1.0570833743         3.4142638465        -7.3179273410        61.4883495228
        1.2054421000      1035.7926018948         4.0401708590         1.0723973355         3.3989525818        -6.9190033957        60.4460578353
        1.2104181000      1000.6701870774         3.9619784576         1.1157868920         3.3708819297        -5.7887188838        58.5351897417
        1.2153987000      1196.2135300085         4.4775246403         1.1081299115         3.3377075228        -5.9881808565        56.2768910855
        1.2203991000      1190.1216882499         4.4581849842         1.1285485263         3.3223962580        -5.4562822627        55.2345993980
        1.2254447000      1206.9685777915         4.5122545143         1.1464148143         3.3045331158        -4.9908709931        54.0185924293
        1.2304190000      1182.7514017446         4.4351028250         1.1744904097         3.2866699736        -4.2595104266        52.8025854606
        1.2354274000      1268.4144851867         4.7257223394         1.1846997172         3.2611511990        -3.9935611297        51.0654326482
        1.2404212000      1180.8337346244         4.4291533159         1.2127753126         3.2560474441        -3.2622005632        50.7180020857
        1.2454431000       705.7012504651         3.4756587904         1.2867927914         3.2917737285        -1.3340681606        53.1500160231
        1.2503905000       202.1774156203         2.9302918604         1.3710195777         3.3249481355         0.8600135389        55.4083146793
        1.2554388000      -301.3464192246         1.9306069630         1.4552463639         3.3581225424         3.0540952384        57.6666133354
        1.2604202000      -748.7267750719         1.4036525168         1.5318161696         3.3861931945         5.0487149652        59.5774814291
        1.2654455000     -1208.7798458223         0.4124065238         1.6083859753         3.4168157240         7.0433346920        61.6620648040
        1.2704205000     -1307.1156441674         0.0933834466         1.5981766679         3.4448863760         6.7773853950        63.5729328977
        1.2754058000     -1349.3079635152         0.0000000000         1.5803103799         3.4678532732         6.3119741255        65.1363704289
        1.2804338000     -1355.8888366596         0.0000000000         1.5598917651         3.4857164154         5.7800755316        66.3523773976
        1.2854397000     -1395.6744575013         0.0000000000         1.5445778039         3.5061314351         5.3811515863        67.7420996475
        1.2904194000     -1481.3375409435         0.0000000000         1.5343684965         3.5316502097         5.1152022894        69.4792524600
        1.2953934000     -1475.2456991849         0.0000000000         1.5139498816         3.5469614744         4.5833036956        70.5215441474
        1.3004255000     -1410.6036799228         0.0000000000         1.4884266131         3.5546171068         3.9184304533        71.0426899912
        1.3054383000     -1437.7165858615         0.0000000000         1.4731126519         3.5724802490         3.5195065079        72.2586969599
        1.3104190000      -859.9239377309         1.2253912707         1.3735719045         3.5367539646         0.9265008631        69.8266830225
        1.3154937000      -328.0087522007         1.9019601321         1.2791358108         3.5061314351        -1.5335301333        67.7420996475
        1.3204213000       199.0930363177         2.9269114699         1.1795950634         3.4806126605        -4.1265357781        66.0049468351
        1.3253949000       886.7659439374         3.7427755674         1.0621880280         3.4372307437        -7.1849526926        63.0517870540
        1.3304188000      1077.4958898566         4.1405240922         1.0494263938         3.4091600916        -7.5173893137        61.1409189603
