% Designation Loop  psi_cmd=+0.000deg  (absolute, NEUTRAL ref)
% Kp=85.3137  Kd=2.4753  K_pot=68.073520deg/V
% Vg_offset=1.338988V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[deg/s]         Psi[deg]            
        0.0004777000     -1651.0048848548         0.0000000000         1.3327346748         2.7992613789        -9.3331355198        19.6229667432
        0.0055354000     -1665.8251701033         0.0000000000         1.3327346748         2.8018132564        -9.3331355198        19.7966820244
        0.0105062000     -1541.8903409018         0.0000000000         1.3072114063         2.7967095015       -47.4275662129        19.4492514619
        0.0154789000      -427.8474831388         1.7402922562         1.0417694132         2.7737426043      -443.6096454208        17.8858139307
        0.0204899000      -361.8231898812         1.8180575238         1.0519787206         2.7558794621      -428.3718731436        16.6698069620
        0.0254516000      -394.1317218203         1.7804017518         1.0928159503         2.7354644424      -367.4207840347        15.2800847121
        0.0304562000      -130.0711731187         2.0992044401         1.0775019892         2.6997381580      -390.2774424505        12.8480707747
        0.0354890000       -90.9828645867         2.1556866826         1.1030252578         2.6767712609      -352.1830117574        11.2846332435
        0.0405193000       134.0076877475         2.8785127238         1.0902636235         2.6461487314      -371.2302271040         9.2000498686
        0.0454655000       170.3914105082         2.9190793094         1.1004729309         2.6333893441      -355.9924548267         8.3314734624
        0.0504980000       235.0817230448         2.9906302329         1.1311008532         2.6027668146      -310.2791379951         6.2468900875
        0.0554369000       201.4208982199         2.9534330994         1.1642811023         2.5874555498      -260.7563780941         5.2045984000
        0.0604585000        66.7226624269         2.8018668001         1.2127753126         2.5797999174      -188.3769597772         4.6834525563
        0.0654480000      -482.8703116658         1.6722120680         1.3735719045         2.5721442851        51.6179535891         4.1623067125
        0.0704372000      -388.5760529613         1.7869223090         1.3480486360         2.5721442851        13.5235228960         4.1623067125
        0.0754447000      -331.9994977386         1.8524234040         1.3327346748         2.5721442851        -9.3331355198         4.1623067125
        0.0804564000      -331.9994977386         1.8524234040         1.3327346748         2.5721442851        -9.3331355198         4.1623067125
        0.0854454000      -102.9886910766         2.1378436697         1.2867927914         2.5619367752       -77.9031107673         3.4674455876
        0.0904465000       412.9434581913         3.1930198286         1.1591764486         2.5542811429      -268.3752642327         2.9462997438
        0.0954375000       117.9449826007         2.8604452555         1.2510602154         2.5466255105      -131.2353137376         2.4251539001
        0.1004444000        77.5410055121         2.8143832750         1.2740311571         2.5389698781       -96.9503261139         1.9040080564
        0.1054573000       -30.2212455552         2.2540244957         1.3072114063         2.5364180006       -47.4275662129         1.7302927751
        0.1104346000      -135.2972230158         2.0919839775         1.3276300211         2.5415217556       -16.9520216584         2.0777233376
        0.1154477000      -181.0920594823         2.0314752929         1.3480486360         2.5364180006        13.5235228960         1.7302927751
        0.1204459000       -36.9460856543         2.2424069049         1.3250776943         2.5262104908       -20.7614647277         1.0354316502
        0.1254456000      -162.2332077414         2.0558362986         1.3429439823         2.5364180006         5.9046367574         1.7302927751
        0.1304534000      -119.1246448816         2.1145675690         1.3352870017         2.5338661232        -5.5236924505         1.5565774939
        0.1354734000        41.1755949160         2.7719366156         1.2918974451         2.5338661232       -70.2842246287         1.5565774939
        0.1404433000       223.0392722258         2.9773198523         1.2587171960         2.5236586133      -119.8069845297         0.8617163689
        0.1460107000        20.9827624540         2.7478590375         1.3174207137         2.5211067359       -32.1897939356         0.6880010877
        0.1504443000      -131.2403443588         2.0975828326         1.3506009628         2.5262104908        17.3329659653         1.0354316502
        0.1554522000      -101.5997738618         2.1398842297         1.3506009628         2.5211067359        17.3329659653         0.6880010877
        0.1604323000       -30.2029333906         2.2540564042         1.3352870017         2.5185548584        -5.5236924505         0.5142858064
        0.1654441000       -45.0232186391         2.2287118672         1.3352870017         2.5211067359        -5.5236924505         0.6880010877
        0.1704527000        35.8030477025         2.7655690630         1.3174207137         2.5185548584       -32.1897939356         0.5142858064
        0.1754446000        60.0527588214         2.7941051610         1.3148683868         2.5160029810       -35.9992370049         0.3405705252
        0.1804438000      -120.4586256027         2.1126775193         1.3557056165         2.5211067359        24.9518521040         0.6880010877
        0.1854363000       -58.4912110020         2.2064783354         1.3429439823         2.5185548584         5.9046367574         0.5142858064
        0.1904421000        -1.9146557793         2.4866563138         1.3276300211         2.5185548584       -16.9520216584         0.5142858064
        0.1956605000        74.8730440699         2.8113045768         1.3148683868         2.5134511035       -35.9992370049         0.1668552439
        0.2004530000       -14.0303552565         2.3429018233         1.3429439823         2.5108992261         5.9046367574        -0.0068600373
        0.2054666000       -34.2414998830         2.2470553442         1.3403916554         2.5160029810         2.0951936881         0.3405705252
        0.2104664000         8.8670629768         2.6145829340         1.3327346748         2.5134511035        -9.3331355198         0.1668552439
        0.2155194000       -28.8506405050         2.2564168909         1.3429439823         2.5134511035         5.9046367574         0.1668552439
        0.2204623000        10.2193558624         2.6306280807         1.3403916554         2.5083473486         2.0951936881        -0.1805753185
        0.2254623000         3.4762035988         2.5506196239         1.3301823480         2.5160029810       -13.1425785891         0.3405705252
        0.2304526000       -92.1703479914         2.1539008976         1.3480486360         2.5211067359        13.5235228960         0.6880010877
        0.2354575000       -15.3826481422         2.3268566767         1.3352870017         2.5160029810        -5.5236924505         0.3405705252
        0.2404473000       138.1927515563         2.8832018414         1.3097637331         2.5057954711       -43.6181231436        -0.3542905998
        0.2454496000        29.0782076033         2.7575599876         1.3352870017         2.5083473486        -5.5236924505        -0.1805753185
        0.2504330000       -92.1703479914         2.1539008976         1.3480486360         2.5211067359        13.5235228960         0.6880010877
        0.2554400000       -23.4597811269         2.2659090146         1.3454963091         2.5108992261         9.7140798267        -0.0068600373
        0.2604540000       -67.9206368724         2.1913387435         1.3454963091         2.5185548584         9.7140798267         0.5142858064
        0.2654408000        -9.9917887641         2.3908199868         1.3378393285         2.5134511035        -1.7142493812         0.1668552439
        0.2704458000        53.3279187223         2.7862429782         1.3327346748         2.5057954711        -9.3331355198        -0.3542905998
        0.2754294000        62.7573445927         2.7972567002         1.3301823480         2.5057954711       -13.1425785891        -0.3542905998
        0.2804445000       -27.4983476193         2.2587855941         1.3506009628         2.5083473486        17.3329659653        -0.1805753185
        0.2854502000       -53.1003516239         2.2152896914         1.3454963091         2.5160029810         9.7140798267         0.3405705252
        0.2904451000        72.1867704632         2.8081994973         1.3276300211         2.5057954711       -16.9520216584        -0.3542905998
        0.2954389000       -19.4212146345         2.2789385132         1.3403916554         2.5134511035         2.0951936881         0.1668552439
        0.3004612000       -67.9206368724         2.1913387435         1.3454963091         2.5185548584         9.7140798267         0.5142858064
        0.3054400000        43.8984928518         2.7751536034         1.3352870017         2.5057954711        -5.5236924505        -0.3542905998
        0.3104556000        51.9756258366         2.7846573866         1.3250776943         2.5108992261       -20.7614647277        -0.0068600373
        0.3154322000        34.4690669814         2.7639838080         1.3378393285         2.5057954711        -1.7142493812        -0.3542905998
        0.3204677000         4.8284964844         2.5666647706         1.3378393285         2.5108992261        -1.7142493812        -0.0068600373
        0.3254318000        23.6873482253         2.7511074067         1.3327346748         2.5108992261        -9.3331355198        -0.0068600373
        0.3304413000       -14.0303552565         2.3429018233         1.3429439823         2.5108992261         5.9046367574        -0.0068600373
        0.3354390000       -23.4597811269         2.2659090146         1.3454963091         2.5108992261         9.7140798267        -0.0068600373
        0.3404537000       -34.2414998830         2.2470553442         1.3403916554         2.5160029810         2.0951936881         0.3405705252
        0.3454377000        43.8984928518         2.7751536034         1.3352870017         2.5057954711        -5.5236924505        -0.3542905998
        0.3504843000        -4.6009293861         2.4547832970         1.3403916554         2.5108992261         2.0951936881        -0.0068600373
        0.3554422000       -15.3826481422         2.3268566767         1.3352870017         2.5160029810        -5.5236924505         0.3405705252
        0.3604576000       -49.0617851315         2.2219672960         1.3403916554         2.5185548584         2.0951936881         0.5142858064
        0.3654534000       -43.6709257535         2.2309854341         1.3429439823         2.5160029810         5.9046367574         0.3405705252
        0.3704544000         4.8284964844         2.5666647706         1.3378393285         2.5108992261        -1.7142493812        -0.0068600373
        0.3754507000        23.6873482253         2.7511074067         1.3327346748         2.5108992261        -9.3331355198        -0.0068600373
        0.3804442000        34.4690669814         2.7639838080         1.3378393285         2.5057954711        -1.7142493812        -0.3542905998
        0.3854406000        34.4690669814         2.7639838080         1.3378393285         2.5057954711        -1.7142493812        -0.3542905998
        0.3904605000        25.0396411109         2.7527287837         1.3403916554         2.5057954711         2.0951936881        -0.3542905998
        0.3954414000       -43.6709257535         2.2309854341         1.3429439823         2.5160029810         5.9046367574         0.3405705252
        0.4004577000       -14.0303552565         2.3429018233         1.3429439823         2.5108992261         5.9046367574        -0.0068600373
        0.4054300000       -14.0303552565         2.3429018233         1.3429439823         2.5108992261         5.9046367574        -0.0068600373
        0.4104530000       -67.9206368724         2.1913387435         1.3454963091         2.5185548584         9.7140798267         0.5142858064
        0.4154622000       -39.6323592611         2.2378213399         1.3378393285         2.5185548584        -1.7142493812         0.5142858064
        0.4204431000        58.7187781004         2.7925485471         1.3352870017         2.5032435937        -5.5236924505        -0.5280058810
        0.4254439000        -4.6009293861         2.4547832970         1.3403916554         2.5108992261         2.0951936881        -0.0068600373
        0.4304277000        23.6873482253         2.7511074067         1.3327346748         2.5108992261        -9.3331355198        -0.0068600373
        0.4354362000        53.3279187223         2.7862429782         1.3327346748         2.5057954711        -9.3331355198        -0.3542905998
        0.4404485000         4.8284964844         2.5666647706         1.3378393285         2.5108992261        -1.7142493812        -0.0068600373
        0.4454670000       -67.9206368724         2.1913387435         1.3454963091         2.5185548584         9.7140798267         0.5142858064
        0.4504398000        34.4690669814         2.7639838080         1.3378393285         2.5057954711        -1.7142493812        -0.3542905998
        0.4554613000       -23.4597811269         2.2659090146         1.3454963091         2.5108992261         9.7140798267        -0.0068600373
        0.4604375000        23.6873482253         2.7511074067         1.3327346748         2.5108992261        -9.3331355198        -0.0068600373
        0.4654519000        77.5776298413         2.8144255020         1.3301823480         2.5032435937       -13.1425785891        -0.5280058810
        0.4704255000       -39.6323592611         2.2378213399         1.3378393285         2.5185548584        -1.7142493812         0.5142858064
