-2.5	1.5
-2.499	1.50029641733676
-2.498	1.50059284552035
-2.497	1.50088928455198
-2.496	1.50118573443282
-2.495	1.50148219516408
-2.494	1.50177866674695
-2.493	1.50207514918261
-2.492	1.50237164247226
-2.491	1.50266814661709
-2.49	1.50296466161829
-2.489	1.50326118747705
-2.488	1.50355772419457
-2.487	1.50385427177205
-2.486	1.50415083021067
-2.485	1.50444739951163
-2.484	1.50474397967611
-2.483	1.50504057070533
-2.482	1.50533717260046
-2.481	1.5056337853627
-2.48	1.50593040899326
-2.479	1.50622704349331
-2.478	1.50652368886407
-2.477	1.50682034510672
-2.476	1.50711701222245
-2.475	1.50741369021247
-2.474	1.50771037907798
-2.473	1.50800707882015
-2.472	1.5083037894402
-2.471	1.50860051093932
-2.47	1.50889724331871
-2.469	1.50919398657955
-2.468	1.50949074072306
-2.467	1.50978750575043
-2.466	1.51008428166285
-2.465	1.51038106846152
-2.464	1.51067786614764
-2.463	1.51097467472242
-2.462	1.51127149418704
-2.461	1.51156832454271
-2.46	1.51186516579062
-2.459	1.51216201793198
-2.458	1.51245888096798
-2.457	1.51275575489982
-2.456	1.51305263972871
-2.455	1.51334953545584
-2.454	1.51364644208242
-2.453	1.51394335960964
-2.452	1.5142402880387
-2.451	1.51453722737081
-2.45	1.51483417760717
-2.449	1.51513113874898
-2.448	1.51542811079743
-2.447	1.51572509375374
-2.446	1.5160220876191
-2.445	1.51631909239472
-2.444	1.5166161080818
-2.443	1.51691313468153
-2.442	1.51721017219513
-2.441	1.5175072206238
-2.44	1.51780427996874
-2.439	1.51810135023116
-2.438	1.51839843141225
-2.437	1.51869552351322
-2.436	1.51899262653528
-2.435	1.51928974047963
-2.434	1.51958686534748
-2.433	1.51988400114003
-2.432	1.52018114785848
-2.431	1.52047830550404
-2.43	1.52077547407792
-2.429	1.52107265358132
-2.428	1.52136984401545
-2.427	1.52166704538151
-2.426	1.52196425768072
-2.425	1.52226148091427
-2.424	1.52255871508338
-2.423	1.52285596018925
-2.422	1.52315321623308
-2.421	1.5234504832161
-2.42	1.5237477611395
-2.419	1.52404505000449
-2.418	1.52434234981228
-2.417	1.52463966056408
-2.416	1.5249369822611
-2.415	1.52523431490454
-2.414	1.52553165849562
-2.413	1.52582901303554
-2.412	1.52612637852552
-2.411	1.52642375496677
-2.41	1.52672114236049
-2.409	1.52701854070789
-2.408	1.52731595001019
-2.407	1.52761337026859
-2.406	1.52791080148431
-2.405	1.52820824365856
-2.404	1.52850569679255
-2.403	1.52880316088749
-2.402	1.52910063594459
-2.401	1.52939812196507
-2.4	1.52969561895013
-2.399	1.52999312690099
-2.398	1.53029064581887
-2.397	1.53058817570497
-2.396	1.53088571656051
-2.395	1.53118326838669
-2.394	1.53148083118475
-2.393	1.53177840495588
-2.392	1.53207598970131
-2.391	1.53237358542224
-2.39	1.53267119211989
-2.389	1.53296880979548
-2.388	1.53326643845023
-2.387	1.53356407808533
-2.386	1.53386172870203
-2.385	1.53415939030151
-2.384	1.53445706288501
-2.383	1.53475474645374
-2.382	1.53505244100892
-2.381	1.53535014655176
-2.38	1.53564786308347
-2.379	1.53594559060529
-2.378	1.53624332911841
-2.377	1.53654107862407
-2.376	1.53683883912347
-2.375	1.53713661061784
-2.374	1.5374343931084
-2.373	1.53773218659635
-2.372	1.53802999108293
-2.371	1.53832780656934
-2.37	1.53862563305682
-2.369	1.53892347054657
-2.368	1.53922131903982
-2.367	1.53951917853779
-2.366	1.53981704904169
-2.365	1.54011493055275
-2.364	1.54041282307218
-2.363	1.54071072660122
-2.362	1.54100864114107
-2.361	1.54130656669296
-2.36	1.54160450325811
-2.359	1.54190245083775
-2.358	1.54220040943308
-2.357	1.54249837904535
-2.356	1.54279635967576
-2.355	1.54309435132554
-2.354	1.54339235399591
-2.353	1.5436903676881
-2.352	1.54398839240333
-2.351	1.54428642814282
-2.35	1.5445844749078
-2.349	1.54488253269948
-2.348	1.5451806015191
-2.347	1.54547868136787
-2.346	1.54577677224703
-2.345	1.54607487415779
-2.344	1.54637298710138
-2.343	1.54667111107903
-2.342	1.54696924609196
-2.341	1.5472673921414
-2.34	1.54756554922857
-2.339	1.5478637173547
-2.338	1.54816189652101
-2.337	1.54846008672874
-2.336	1.5487582879791
-2.335	1.54905650027333
-2.334	1.54935472361265
-2.333	1.54965295799828
-2.332	1.54995120343147
-2.331	1.55024945991343
-2.33	1.55054772744539
-2.329	1.55084600602859
-2.328	1.55114429566424
-2.327	1.55144259635358
-2.326	1.55174090809784
-2.325	1.55203923089824
-2.324	1.55233756475602
-2.323	1.55263590967241
-2.322	1.55293426564863
-2.321	1.55323263268592
-2.32	1.5535310107855
-2.319	1.5538293999486
-2.318	1.55412780017647
-2.317	1.55442621147032
-2.316	1.55472463383139
-2.315	1.55502306726091
-2.314	1.55532151176012
-2.313	1.55561996733023
-2.312	1.5559184339725
-2.311	1.55621691168814
-2.31	1.55651540047839
-2.309	1.55681390034449
-2.308	1.55711241128766
-2.307	1.55741093330915
-2.306	1.55770946641017
-2.305	1.55800801059198
-2.304	1.5583065658558
-2.303	1.55860513220286
-2.302	1.5589037096344
-2.301	1.55920229815166
-2.3	1.55950089775587
-2.299	1.55979950844826
-2.298	1.56009813023007
-2.297	1.56039676310253
-2.296	1.56069540706689
-2.295	1.56099406212438
-2.294	1.56129272827623
-2.293	1.56159140552368
-2.292	1.56189009386796
-2.291	1.56218879331032
-2.29	1.56248750385199
-2.289	1.56278622549421
-2.288	1.56308495823822
-2.287	1.56338370208525
-2.286	1.56368245703654
-2.285	1.56398122309333
-2.284	1.56428000025686
-2.283	1.56457878852837
-2.282	1.56487758790909
-2.281	1.56517639840027
-2.28	1.56547522000315
-2.279	1.56577405271896
-2.278	1.56607289654894
-2.277	1.56637175149434
-2.276	1.5666706175564
-2.275	1.56696949473635
-2.274	1.56726838303544
-2.273	1.56756728245491
-2.272	1.567866192996
-2.271	1.56816511465994
-2.27	1.56846404744799
-2.269	1.56876299136139
-2.268	1.56906194640137
-2.267	1.56936091256918
-2.266	1.56965988986607
-2.265	1.56995887829327
-2.264	1.57025787785202
-2.263	1.57055688854358
-2.262	1.57085591036919
-2.261	1.57115494333008
-2.26	1.57145398742751
-2.259	1.57175304266271
-2.258	1.57205210903694
-2.257	1.57235118655143
-2.256	1.57265027520744
-2.255	1.5729493750062
-2.254	1.57324848594897
-2.253	1.57354760803698
-2.252	1.57384674127149
-2.251	1.57414588565374
-2.25	1.57444504118498
-2.249	1.57474420786645
-2.248	1.5750433856994
-2.247	1.57534257468508
-2.246	1.57564177482473
-2.245	1.57594098611961
-2.244	1.57624020857095
-2.243	1.57653944218002
-2.242	1.57683868694805
-2.241	1.57713794287629
-2.24	1.57743720996601
-2.239	1.57773648821843
-2.238	1.57803577763481
-2.237	1.57833507821641
-2.236	1.57863438996447
-2.235	1.57893371288024
-2.234	1.57923304696497
-2.233	1.57953239221991
-2.232	1.57983174864632
-2.231	1.58013111624543
-2.23	1.58043049501852
-2.229	1.58072988496681
-2.228	1.58102928609158
-2.227	1.58132869839406
-2.226	1.58162812187551
-2.225	1.58192755653719
-2.224	1.58222700238034
-2.223	1.58252645940622
-2.222	1.58282592761609
-2.221	1.58312540701118
-2.22	1.58342489759277
-2.219	1.58372439936209
-2.218	1.58402391232041
-2.217	1.58432343646898
-2.216	1.58462297180906
-2.215	1.58492251834189
-2.214	1.58522207606873
-2.213	1.58552164499085
-2.212	1.58582122510948
-2.211	1.5861208164259
-2.21	1.58642041894135
-2.209	1.58672003265709
-2.208	1.58701965757438
-2.207	1.58731929369447
-2.206	1.58761894101862
-2.205	1.58791859954809
-2.204	1.58821826928413
-2.203	1.58851795022801
-2.202	1.58881764238097
-2.201	1.58911734574428
-2.2	1.5894170603192
-2.199	1.58971678610698
-2.198	1.59001652310888
