% K_lin=7.278100  p_cw=[-2.838900 33.414700 -70.041400]  p_ccw=[2.963600 3.934100 -23.977500]
Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]             Omega[rad/s]           Omega_target
       21.0900238000         0.9798610249         3.1555180462         1.5854150336         2.0949432002         6.4489380134         7.1315265251
       21.0950139000         0.9810938981         3.1560970727         1.5701010725         2.1153582199         6.0500140680         7.1404994996
       21.1000239000         0.9822928780         3.1566602989         1.5956243410         2.1383251170         6.7148873103         7.1492257956
       21.1050069000         0.9834467762         3.1572024575         1.5828627068         2.1587401367         6.3824506891         7.1576239815
       21.1100226000         0.9845693048         3.1577299806         1.5777580530         2.1868107888         6.2494760407         7.1657938572
       21.1150077000         0.9856462288         3.1582361681         1.5956243410         2.2148814408         6.7148873103         7.1736318175
       21.1200137000         0.9866887440         3.1587262719         1.5726533993         2.2378483379         6.1165013922         7.1812193478
       21.1250207000         0.9876924095         3.1591981950         1.5701010725         2.2557114802         6.0500140680         7.1885241255
       21.1300234000         0.9886561617         3.1596514279         1.6109383022         2.2914377646         7.1138112556         7.1955384108
       21.1350120000         0.9895782901         3.1600851565         1.5752057262         2.3093009068         6.1829887165         7.2022497533
       21.1400082000         0.9904628455         3.1605012773         1.5879673605         2.3322678039         6.5154253376         7.2086876358
       21.1450052000         0.9913084908         3.1608991530         1.5956243410         2.3526828236         6.7148873103         7.2148423266
       21.1500227000         0.9921182761         3.1612802112         1.5649964188         2.3782015982         5.9170394196         7.2207360255
       21.1550108000         0.9928842208         3.1616406884         1.5777580530         2.4037203728         6.2494760407         7.2263106476
       21.1600106000         0.9936128137         3.1619836311         1.6007289948         2.4343429023         6.8478619587         7.2316134195
       21.1650093000         0.9943020363         3.1623080822         1.5598917651         2.4547579220         5.7840647711         7.2366296501
       21.1700134000         0.9949527068         3.1626144204         1.5879673605         2.4802766965         6.5154253376         7.2413652955
       21.1750119000         0.9955633718         3.1629019552         1.5854150336         2.5032435937         6.4489380134         7.2458097762
       21.1800246000         0.9961363244         3.1631717606         1.5598917651         2.5262104908         5.7840647711         7.2499797829
       21.1850447000         0.9966705095         3.1634233343         1.5803103799         2.5491773879         6.3159633649         7.2538676355
       21.1900218000         0.9971609634         3.1636543334         1.5879673605         2.5721442851         6.5154253376         7.2574372080
       21.1950143000         0.9976137472         3.1638676075         1.5675487456         2.6078705695         5.9835267438         7.2607326135
       21.2000234000         0.9980285744         3.1640630177         1.5752057262         2.6180780793         6.1829887165         7.2637517671
       21.2050123000         0.9984024236         3.1642391367         1.5905196873         2.6435968539         6.5819126618         7.2664726790
       21.2100083000         0.9987374806         3.1643969905         1.5675487456         2.6665637511         5.9835267438         7.2689112576
       21.2150365000         0.9990349503         3.1645371437         1.5726533993         2.6920825256         6.1165013922         7.2710762720
       21.2200215000         0.9992904906         3.1646575475         1.5879673605         2.7099456679         6.5154253376         7.2729361195
       21.2250090000         0.9995069155         3.1647595254         1.6032813216         2.7431200748         6.9143492830         7.2745112821
       21.2300232000         0.9996849215         3.1648434034         1.5803103799         2.7711907269         6.3159633649         7.2758068272
       21.2350120000         0.9998226365         3.1649082977         1.5879673605         2.7865019916         6.5154253376         7.2768091307
       21.2400084000         0.9999211768         3.1649547330         1.5777580530         2.8145726437         6.2494760407         7.2775263168
       21.2450146000         0.9999803760         3.1649826299         1.5726533993         2.8324357859         6.1165013922         7.2779571743
       21.2500174000         0.9999999998         3.1649918774         1.6007289948         2.8605064379         6.8478619587         7.2780999983
       21.2550116000         0.9999801692         3.1649825324         1.5803103799         2.8911289674         6.3159633649         7.2779556692
       21.2600164000         0.9999207850         3.1649545484         1.5752057262         2.9089921097         6.1829887165         7.2775234655
       21.2650154000         0.9998219874         3.1649079918         1.6007289948         2.9396146392         6.8478619587         7.2768044067
       21.2700205000         0.9996835416         3.1648427531         1.5803103799         2.9676852912         6.3159633649         7.2757967839
       21.2750613000         0.9995041378         3.1647582165         1.5803103799         2.9829965560         6.3159633649         7.2744910651
       21.2800228000         0.9992883924         3.1646565588         1.6007289948         3.0187228404         6.8478619587         7.2729208484
       21.2850113000         0.9990323102         3.1645358998         1.5828627068         3.0391378601         6.3824506891         7.2710570571
       21.2900227000         0.9987355229         3.1643960682         1.5777580530         3.0672085121         6.2494760407         7.2688970096
       21.2950182000         0.9984002572         3.1642381161         1.5956243410         3.0876235318         6.7148873103         7.2664569121
       21.3000244000         0.9980248027         3.1640612410         1.5905196873         3.1207979388         6.5819126618         7.2637243164
       21.3050308000         0.9976098327         3.1638657636         1.6032813216         3.1412129584         6.9143492830         7.2607041233
       21.3100199000         0.9971570162         3.1636524742         1.5905196873         3.1667317330         6.5819126618         7.2574084799
       21.3150105000         0.9966648514         3.1634206695         1.5930720142         3.2024580174         6.6483999860         7.2538264549
       21.3200058000         0.9961329688         3.1631701804         1.6185952828         3.2254249146         7.3132732283         7.2499553603
       21.3250155000         0.9955601314         3.1629004294         1.5981766679         3.2458399342         6.7813746345         7.2457861922
       21.3300192000         0.9949485952         3.1626124845         1.5930720142         3.2713587088         6.6483999860         7.2413353709
       21.3350092000         0.9942995578         3.1623069154         1.6134906290         3.3096368707         7.1802985799         7.2366116116
       21.3400229000         0.9936080624         3.1619813945         1.5803103799         3.3223962580         6.3159633649         7.2315788393
       21.3450108000         0.9928809881         3.1616391669         1.6032813216         3.3504669101         6.9143492830         7.2262871197
       21.3500239000         0.9921109367         3.1612767572         1.6083859753         3.3861931945         7.0473239314         7.2206826081
       21.3550233000         0.9913037785         3.1608969357         1.5905196873         3.4040563367         6.5819126618         7.2148080302
       21.3600256000         0.9904569925         3.1604985236         1.6058336485         3.4346788662         6.9808366072         7.2086450370
       21.3650248000         0.9895716301         3.1600820237         1.6007289948         3.4550938859         6.8478619587         7.2022012809
       21.3700099000         0.9886498757         3.1596484715         1.5905196873         3.4806126605         6.5819126618         7.1954926607
       21.3750209000         0.9876842317         3.1591943495         1.6007289948         3.5061314351         6.8478619587         7.1884646068
       21.3800094000         0.9866840230         3.1587240523         1.5956243410         3.5393058420         6.7148873103         7.1811849878
       21.3850082000         0.9856428554         3.1582345823         1.5981766679         3.5673764941         6.7813746345         7.1736072656
       21.3900257000         0.9845586815         3.1577249878         1.6032813216         3.5903433912         6.9143492830         7.1657165402
       21.3950250000         0.9834395118         3.1571990440         1.6058336485         3.6082065334         6.9808366072         7.1575711106
       21.4000071000         0.9822855789         3.1566568698         1.5854150336         3.6362771855         6.4489380134         7.1491726714
       21.4050186000         0.9810859933         3.1560933598         1.5930720142         3.6566922051         6.6483999860         7.1404419675
       21.4100200000         0.9798500328         3.1555128843         1.5879673605         3.6847628572         6.5154253376         7.1314465238
       21.4150071000         0.9785790676         3.1549160973         1.6007289948         3.7179372642         6.8478619587         7.1221963116
       21.4200137000         0.9772644735         3.1542989614         1.6007289948         3.7383522838         6.8478619587         7.1126285648
       21.4250208000         0.9759110598         3.1536637474         1.5854150336         3.7587673035         6.4489380134         7.1027782841
       21.4300103000         0.9745239699         3.1530128809         1.5905196873         3.7893898330         6.5819126618         7.0926829052
       21.4350198000         0.9730927783         3.1523414830         1.5981766679         3.8174604851         6.7813746345         7.0822665495
       21.4400088000         0.9716291176         3.1516550238         1.5879673605         3.8353236273         6.5154253376         7.0716138805
       21.4450029000         0.9701257124         3.1509501038         1.5930720142         3.8710499117         6.6483999860         7.0606719474
       21.4500052000         0.9685815360         3.1502262561         1.5981766679         3.8914649314         6.7813746345         7.0494332775
       21.4550052000         0.9669998229         3.1494850112         1.5854150336         3.9195355834         6.4489380134         7.0379214113
       21.4600071000         0.9653793115         3.1487257923         1.6007289948         3.9501581129         6.8478619587         7.0261271673
       21.4650067000         0.9637214311         3.1479492838         1.5879673605         3.9654693777         6.5154253376         7.0140609476
       21.4700081000         0.9620248932         3.1471548971         1.5701010725         3.9858843974         6.0500140680         7.0017133754
       21.4750090000         0.9602905303         3.1463430374         1.5879673605         4.0165069269         6.5154253376         6.9890905086
       21.4800082000         0.9585188520         3.1455139587         1.5981766679         4.0471294564         6.7813746345         6.9761960568
       21.4850078000         0.9567091988         3.1446673681         1.5905196873         4.0624407211         6.5819126618         6.9630252201
       21.4900089000         0.9548612226         3.1438031190         1.5905196873         4.0956151281         6.5819126618         6.9495754639
       21.4950124000         0.9529746194         3.1429210862         1.6058336485         4.1211339027         6.9808366072         6.9358445776
       21.5000074000         0.9510536427         3.1420232743         1.5930720142         4.1441007998         6.6483999860         6.9218635167
       21.5050112000         0.9490917117         3.1411066246         1.5879673605         4.1645158195         6.5154253376         6.9075843867
       21.5100183000         0.9470909242         3.1401721358         1.5956243410         4.2002421039         6.7148873103         6.8930224553
       21.5150126000         0.9450578992         3.1392229159         1.5675487456         4.2232090010         5.9835267438         6.8782258964
       21.5200235000         0.9429807070         3.1382534131         1.5930720142         4.2410721433         6.6483999860         6.8631078836
       21.5250111000         0.9408760439         3.1372714375         1.5981766679         4.2742465502         6.7813746345         6.8477899352
       21.5300083000         0.9387302629         3.1362706385         1.5803103799         4.2972134474         6.3159633649         6.8321727268
       21.5350110000         0.9365450412         3.1352518186         1.5956243410         4.3201803445         6.7148873103         6.8162684645
       21.5400092000         0.9343248219         3.1342170682         1.6007289948         4.3533547515         6.8478619587         6.8001094862
       21.5450060000         0.9320683809         3.1331658350         1.5956243410         4.3788735260         6.7148873103         6.7836868833
       21.5500225000         0.9297660770         3.1320936489         1.6032813216         4.4043923006         6.9143492830         6.7669304853
       21.5550662000         0.9274140407         3.1309987333         1.6007289948         4.4350148301         6.8478619587         6.7498121296
       21.5600086000         0.9250731025         3.1299094162         1.5879673605         4.4579817273         6.5154253376         6.7327745471
       21.5650938000         0.9226272837         3.1287717544         1.6160429559         4.4911561342         7.2467859041         6.7149736334
       21.5700224000         0.9202208304         3.1276528614         1.5828627068         4.5064673990         6.3824506891         6.6974592254
       21.5750287000         0.9177403018         3.1265000018         1.5905196873         4.5370899285         6.5819126618         6.6794056902
       21.5800262000         0.9152279069         3.1253328227         1.6007289948         4.5600568256         6.8478619587         6.6611202290
       21.5850260000         0.9126782353         3.1241488305         1.5803103799         4.5804718453         6.3159633649         6.6425634644
       21.5900102000         0.9101006593         3.1229523962         1.5879673605         4.6187500072         6.5154253376         6.6238036082
       21.5950176000         0.9074751334         3.1217342375         1.5930720142         4.6391650269         6.6483999860         6.6046947681
       21.6000160000         0.9048184915         3.1205021883         1.5777580530         4.6544762916         6.2494760407         6.5853594629
       21.6050223000         0.9021218683         3.1192521586         1.5828627068         4.6850988211         6.3824506891         6.5657331698
       21.6100056000         0.8994021755         3.1179920069         1.5854150336         4.7080657183         6.4489380134         6.5459389734
       21.6150067000         0.8966373090         3.1167115121         1.5777580530         4.7335844928         6.2494760407         6.5258159984
       21.6200059000         0.8938380997         3.1154157153         1.5803103799         4.7744145322         6.3159633649         6.5054430737
       21.6250056000         0.8910033294         3.1141040742         1.5956243410         4.7922776744         6.7148873103         6.4848113314
       21.6300053000         0.8881333879         3.1127767917         1.5777580530         4.8203483265         6.2494760407         6.4639236106
       21.6350052000         0.8852282718         3.1114338885         1.5803103799         4.8433152236         6.3159633649         6.4427798848
       21.6400062000         0.8822875591         3.1100751926         1.5879673605         4.8637302433         6.5154253376         6.4213770838
       21.6450053000         0.8793131383         3.1087015989         1.5803103799         4.8994565277         6.3159633649         6.3997289522
       21.6500039000         0.8763043190         3.1073128109         1.5496824576         4.9249753023         5.5181154742         6.3778304642
       21.6550053000         0.8732592096         3.1059079789         1.5930720142         4.9453903219         6.6483999860         6.3556678535
       21.6600050000         0.8701806588         3.1044884406         1.5777580530         4.9709090965         6.2494760407         6.3332618525
       21.6650027000         0.8670690109         3.1030543771         1.5752057262         4.9989797486         6.1829887165         6.3106149679
       21.6700059000         0.8639196832         3.1016037004         1.5828627068         5.0142910133         6.3824506891         6.2876938465
       21.6750027000         0.8607402999         3.1001399456         1.5803103799         5.0066353810         6.3159633649         6.2645539764
       21.6800059000         0.8575228420         3.0986594445         1.5701010725         5.0066353810         6.0500140680         6.2411369966
       21.6850045000         0.8542744922         3.0971655261         1.5930720142         5.0117391359         6.6483999860         6.2174951816
       21.6900100000         0.8509878822         3.0956548261         1.5828627068         5.0066353810         6.3824506891         6.1935749054
       21.6950060000         0.8476739361         3.0941323889         1.5675487456         1.1175741334         5.9835267438         6.1694556743
       21.7000040000         0.8443252321         3.0925948269         1.5905196873         1.0997109912         6.5819126618         6.1450834720
       21.7050045000         0.8409415223         3.0910420514         1.5879673605         1.1201260109         6.5154253376         6.1204564936
       21.7100056000         0.8375241950         3.0894747242         1.5905196873        -0.0001481936         6.5819126618         6.0955848433
       21.7150054000         0.8340746902         3.0878935298         1.5854150336         0.0024036839         6.4489380134         6.0704790028
       21.7200075000         0.8305906507         3.0862974119         1.5956243410         0.0049555613         6.7148873103         6.0451218151
       21.7250058000         0.8270764775         3.0846884107         1.5701010725        -0.0001481936         6.0500140680         6.0195453110
       21.7300067000         0.8235278215         3.0830645587         1.5828627068        -0.0001481936         6.3824506891         5.9937178376
       21.7350059000         0.8199478652         3.0814273368         1.5726533993         0.0177149486         6.1165013922         5.9676625577
       21.7400055000         0.8163352588         3.0797761516         1.5803103799         0.0559931105         6.3159633649         5.9413696471
       21.7450042000         0.8126910891         3.0781115240         1.5701010725         0.0764081302         6.0500140680         5.9148470152
       21.7500086000         0.8090106421         3.0764313267         1.5803103799         0.1070306597         6.3159633649         5.8880603542
       21.7550116000         0.8052992436         3.0747380165         1.5777580530         0.1299975568         6.2494760407         5.8610484245
       21.7600049000         0.8015633032         3.0730345391         1.5777580530         0.1529644539         6.2494760407         5.8338578773
       21.7650092000         0.7977874690         3.0713139190         1.5803103799         0.1784832285         6.3159633649         5.8063769780
       21.7700046000         0.7939868845         3.0695830822         1.5701010725         0.1963463707         6.0500140680         5.7787159439
       21.7750080000         0.7901488507         3.0678362697         1.5675487456         0.2142095129         5.9835267438         5.7507823504
       21.7800169000         0.7862753104         3.0660743945         1.5854150336         0.2499357974         6.4489380134         5.7225903364
       21.7850108000         0.7823823582         3.0643047986         1.5752057262         0.2754545720         6.1829887165         5.6942570414
       21.7900065000         0.7784571745         3.0625216746         1.5777580530         0.2984214691         6.2494760407         5.6656891615
       21.7950098000         0.7744952700         3.0607230107         1.5777580530         0.3213883662         6.2494760407         5.6368540247
       21.8000077000         0.7705070750         3.0589135673         1.5726533993         0.3443552634         6.1165013922         5.6078275423
       21.8050086000         0.7664860659         3.0570904083         1.5675487456         0.3673221605         5.9835267438         5.5785622362
       21.8100067000         0.7624370631         3.0552557435         1.5624440919         0.3826334252         5.8505520953         5.5490931891
       21.8150169000         0.7583480720         3.0534041657         1.5675487456         0.4158078322         5.9835267438         5.5193331029
       21.8200109000         0.7542423872         3.0515462460         1.5624440919         0.4336709744         5.8505520953         5.4894515182
       21.8250249000         0.7500903766         3.0496686009         1.5701010725         0.4591897490         6.0500140680         5.4592327702
       21.8300147000         0.7459288424         3.0477878957         1.5726533993         0.4796047687         6.1165013922         5.4289447075
       21.8350127000         0.7417310690         3.0458920752         1.5624440919         0.5127791757         5.8505520953         5.3983928931
       21.8400555000         0.7374660156         3.0439671649         1.5649964188         0.5255385629         5.9170394196         5.3673514081
       21.8450221000         0.7332364625         3.0420595637         1.5496824576         0.5485054601         5.5181154742         5.3365682977
       21.8500101000         0.7289599391         3.0401320786         1.5547871113         0.5638167248         5.6510901226         5.3054433325
       21.8550210000         0.7246349447         3.0381840741         1.5598917651         0.5944392543         5.7840647711         5.2739655907
       21.8600217000         0.7202901094         3.0362284744         1.5547871113         0.6123023966         5.6510901226         5.2423434450
       21.8650088000         0.7159287624         3.0342667919         1.5547871113         0.6403730486         5.6510901226         5.2106011255
       21.8700119000         0.7115251697         3.0322874764         1.5547871113         0.6582361908         5.6510901226         5.1785513377
       21.8750263000         0.7070834112         3.0302923964         1.5573394382         0.6888587203         5.7175774469         5.1462237753
       21.8800062000         0.7026444261         3.0282999540         1.5649964188         0.7067218625         5.9170394196         5.1139163976
       21.8850264000         0.6981416673         3.0262803054         1.5496824576         0.7245850047         5.5181154742         5.0811448685
       21.8900130000         0.6936415386         3.0242632611         1.5547871113         0.7475519019         5.6510901226         5.0483924817
       21.8950212000         0.6890945029         3.0222266355         1.5420254771         0.7654150441         5.3186535015         5.0152987013
       21.9000137000         0.6845345560         3.0201856809         1.5522347845         0.7934856961         5.5846027984         4.9821109517
       21.9050086000         0.6799454543         3.0181331440         1.5394731502         0.8062450834         5.2521661773         4.9487110112
       21.9100093000         0.6753241890         3.0160677054         1.5445778039         0.8266601031         5.3851408257         4.9150769797
       21.9150101000         0.6706761623         3.0139918047         1.5318161696         0.8394194904         5.0527042046         4.8812481766
       21.9200075000         0.6660048371         3.0119070095         1.5369208233         0.8700420199         5.1856788531         4.8472498047
       21.9250170000         0.6612958407         3.0098069318         1.5394731502         0.8904570396         5.2521661773         4.8129772580
       21.9300092000         0.6565770358         3.0077040173         1.5445778039         0.9185276916         5.3851408257         4.7786333240
       21.9350217000         0.6518130453         3.0055825238         1.5241591891         0.9312870789         4.8532422319         4.7439605248
       21.9400343000         0.6470230977         3.0034510459         1.5496824576         0.9542539761         5.5181154742         4.7090988072
       21.9450079000         0.6422450438         3.0013264300         1.5292638428         0.9695652408         4.9862168804         4.6743236536
       21.9500232000         0.6374015260         2.9991743013         1.5394731502         0.9874283830         5.2521661773         4.6390720460
       21.9550069000         0.6325634463         2.9970261899         1.5292638428         1.0103952802         4.9862168804         4.6038600187
       21.9600074000         0.6276841223         2.9948613829         1.5420254771         1.0333621773         5.3186535015         4.5683478102
       21.9650082000         0.6227797184         2.9926870816         1.5241591891         1.0486734420         4.8532422319         4.5326530683
       21.9700075000         0.6178522025         2.9905041786         1.5267115159         1.0614328293         4.9197295562         4.4967901148
       21.9750086000         0.6128985144         2.9883113392         1.5241591891         1.0869516039         4.8532422319         4.4607366773
       21.9800081000         0.6079222158         2.9861101611         1.5190545354         1.1022628687         4.7202675835         4.4245186790
       21.9850084000         0.6029211203         2.9838996969         1.5267115159         1.1277816433         4.9197295562         4.3881202059
       21.9900085000         0.5978964212         2.9816804948         1.5216068622         1.1354372756         4.7867549077         4.3515499428
       21.9950095000         0.5928472063         2.9794521725         1.5088452279         1.1507485404         4.4543182866         4.3148012523
       22.0000640000         0.5877201854         2.9771912600         1.5216068622         1.1813710699         4.7867549077         4.2774862812
       22.0050083000         0.5826820032         2.9749712346         1.5139498816         1.1915785797         4.5872929350         4.2408178872
       22.0101098000         0.5774600605         2.9726720229         1.5165022085         1.2196492318         4.6537802592         4.2028120660
       22.0150217000         0.5724097661         2.9704501129         1.5190545354         1.2298567416         4.7202675835         4.1660555186
       22.0200161000         0.5672522874         2.9681827932         1.5113975548         1.2451680064         4.5208056108         4.1285188730
       22.0250078000         0.5620752710         2.9659086553         1.5190545354         1.2604792711         4.7202675835         4.0908400297
       22.0303359000         0.5565249687         2.9634725082         1.5113975548         1.2808942908         4.5208056108         4.0504443748
       22.0350235000         0.5516212392         2.9613218447         1.5165022085         1.3013093105         4.6537802592         4.0147545413
       22.0400058000         0.5463882424         2.9590285156         1.5190545354         1.3217243302         4.7202675835         3.9766682670
       22.0450068000         0.5411140661         2.9567189570         1.5113975548         1.3395874724         4.5208056108         3.9382822847
       22.0500222000         0.5358032403         2.9543951887         1.5190545354         1.3548987371         4.7202675835         3.8996295630
       22.0550065000         0.5305042603         2.9520784384         1.5088452279         1.3625543695         4.4543182866         3.8610630572
       22.0600057000         0.5251685344         2.9497474701         1.5062929011         1.3829693892         4.3878309623         3.8222291104
       22.0650039000         0.5198131559         2.9474097761         1.5088452279         1.3982806539         4.4543182866         3.7832521300
       22.0700054000         0.5144337147         2.9450634497         1.5113975548         1.4161437961         4.5208056108         3.7441000192
       22.0750038000         0.5090373055         2.9427116023         1.5037405742         1.4289031834         4.3213436381         3.7048244132
       22.0800052000         0.5036175563         2.9403514734         1.5037405742         1.4493182031         4.3213436381         3.6653789366
       22.0850048000         0.4981798753         2.9379854352         1.5011882474         1.4646294679         4.2548563139         3.6258029503
       22.0900051000         0.4927217647         2.9356124164         1.5037405742         1.4799407326         4.3213436381         3.5860782754
       22.0950040000         0.4872457362         2.9332335245         1.5062929011         1.4927001199         4.3878309623         3.5462231928
       22.1000040000         0.4817492693         2.9308476800         1.4986359205         1.5054595072         4.1883689897         3.5062193569
       22.1050059000         0.4762316843         2.9284546051         1.4960835936         1.5284264043         4.1218816654         3.4660618212
       22.1100036000         0.4706999408         2.9260573322         1.5062929011         1.5437376691         4.3878309623         3.4258012389
       22.1150052000         0.4651452935         2.9236520862         1.4909789399         1.5539451789         3.9889070170         3.3853739607
       22.1200051000         0.4595741687         2.9212416658         1.5088452279         1.5820158310         4.4543182866         3.3448267571
       22.1250058000         0.4539840056         2.9188249769         1.4986359205         1.5871195859         4.1883689897         3.3041409914
       22.1300051000         0.4483774876         2.9164031936         1.4935312668         1.6075346056         4.0553943412         3.2633361924
       22.1350072000         0.4427501184         2.9139743884         1.5062929011         1.6253977478         4.3878309623         3.2223796368
       22.1400055000         0.4371095504         2.9115418774         1.5011882474         1.6483646449         4.2548563139         3.1813270187
       22.1450045000         0.4314509442         2.9091035851         1.5037405742         1.6611240322         4.3213436381         3.1401431172
       22.1500056000         0.4257729241         2.9066589337         1.4909789399         1.6662277871         3.9889070170         3.0988179191
       22.1550046000         0.4200804827         2.9042100857         1.4807696325         1.6840909293         3.7229577201         3.0573877609
       22.1600051000         0.4143697483         2.9017553881         1.5062929011         1.7096097039         4.3878309623         3.0158244648
       22.1650046000         0.4086437989         2.8992961765         1.4756649788         1.7096097039         3.5899830716         2.9741504327
       22.1700040000         0.4029018352         2.8968321193         1.4909789399         1.7300247236         3.9889070170         2.9323598468
       22.1750056000         0.3971414322         2.8943621891         1.4756649788         1.7402322334         3.5899830716         2.8904350579
       22.1800055000         0.3913673066         2.8918884204         1.4705603251         1.7580953756         3.4570084232         2.8484103945
       22.1850046000         0.3855786587         2.8894104804         1.4986359205         1.7810622728         4.1883689897         2.8062800361
       22.1900051000         0.3797731668         2.8869273869         1.4756649788         1.7861660277         3.5899830716         2.7640270855
       22.1950046000         0.3739538446         2.8844404401         1.4705603251         1.8040291699         3.4570084232         2.7216734764
       22.2000057000         0.3681178928         2.8819484547         1.4731126519         1.8116848023         3.5234957474         2.6791988359
       22.2050085000         0.3622654108         2.8794514857         1.4756649788         1.8269960670         3.5899830716         2.6366038867
       22.2100215000         0.3563866352         2.8769453851         1.4680079982         1.8346516994         3.3905210989         2.5938175694
       22.2150088000         0.3505239634         2.8744482271         1.4680079982         1.8525148416         3.3905210989         2.5511484582
       22.2200052000         0.3446367890         2.8719427148         1.4603510177         1.8601704740         3.1910591263         2.5083010140
       22.2250109000         0.3387250326         2.8694288354         1.4680079982         1.8780336162         3.3905210989         2.4652746601
       22.2300163000         0.3328002290         2.8669115086         1.4680079982         1.8933448810         3.3905210989         2.4221533467
       22.2350236000         0.3268600021         2.8643897347         1.4629033445         1.9010005134         3.2575464505         2.3789197814
       22.2400202000         0.3209195685         2.8618699767         1.4603510177         1.9163117781         3.1910591263         2.3356847115
       22.2451505000         0.3148070173         2.8592794018         1.4680079982         1.9265192879         3.3905210989         2.2911969525
       22.2500175000         0.3089960795         2.8568187091         1.4629033445         1.9443824302         3.2575464505         2.2489043660
       22.2550125000         0.3030203002         2.8542902965         1.4526940371         1.9494861851         2.9915971536         2.2054120471
       22.2600196000         0.2970180631         2.8517528109         1.4629033445         1.9673493273         3.2575464505         2.1617271650
       22.2650047000         0.2910305163         2.8492236487         1.4577986908         1.9750049597         3.1245718020         2.1181492007
       22.2700229000         0.2849916790         2.8466749536         1.4475893834         1.9775568371         2.8586225051         2.0741979388
       22.2750085000         0.2789808487         2.8441402002         1.4399324028         1.9928681019         2.6591605324         2.0304505151
       22.2800055000         0.2729452865         2.8415971413         1.4552463639         2.0030756117         3.0580844778         1.9865230893
       22.2850087000         0.2668914532         2.8390485168         1.4348277491         2.0081793666         2.5261858840         1.9424626853
       22.2900214000         0.2608155451         2.8364927412         1.4399324028         2.0311462638         2.6591605324         1.8982416189
       22.2950055000         0.2547640422         2.8339493594         1.4399324028         2.0285943863         2.6591605324         1.8541981758
       22.3000180000         0.2486679783         2.8313893908         1.4373800759         2.0464575285         2.5926732082         1.8098304126
       22.3050093000         0.2425878932         2.8288382681         1.4271707685         2.0541131609         2.3267239113         1.7655789453
       22.3100067000         0.2364908164         2.8262821525         1.4322754222         2.0617687933         2.4596985598         1.7212038108
       22.3154075000         0.2298910926         2.8235177142         1.4271707685         2.0694244256         2.3267239113         1.6731703610
       22.3200062000         0.2242631683         2.8211623057         1.4195137880         2.0847356904         2.1272619386         1.6322097649
       22.3252301000         0.2178610438         2.8184850772         1.4322754222         2.0923913228         2.4596985598         1.5856144630
       22.3300062000         0.2119994959         2.8160359539         1.4373800759         2.1102544650         2.5926732082         1.5429535309
       22.3350599000         0.2057889479         2.8134431389         1.4271707685         2.1102544650         2.3267239113         1.4977525417
       22.3400055000         0.1997032082         2.8109045509         1.4322754222         2.1255657297         2.4596985598         1.4534599199
       22.3450052000         0.1935430571         2.8083370562         1.4373800759         2.1306694847         2.5926732082         1.4086257239
       22.3500053000         0.1873747724         2.8057683164         1.4118568074         2.1332213621         1.9277999660         1.3637323308
       22.3556135000         0.1804475259         2.8028860643         1.4093044805         2.1383251170         1.8613126417         1.3133151381
       22.3600070000         0.1750143983         2.8006273618         1.4220661148         2.1536363818         2.1937492629         1.2737722922
       22.3650053000         0.1688268801         2.7980570509         1.4093044805         2.1536363818         1.8613126417         1.2287389164
       22.3700052000         0.1626307177         2.7954852919         1.3965428462         2.1612920142         1.5288760206         1.1836426264
       22.3750053000         0.1564278869         2.7929129075         1.4067521537         2.1740514015         1.7948253175         1.1384978034
       22.3800053000         0.1502190045         2.7903401547         1.4067521537         2.1817070338         1.7948253175         1.0933089368
       22.3850052000         0.1440043162         2.7877671360         1.4067521537         2.1817070338         1.7948253175         1.0480778134
       22.3900055000         0.1377834451         2.7851936965         1.4195137880         2.2021220535         2.1272619386         1.0028016918
       22.3950051000         0.1315580059         2.7826205041         1.4016475000         2.1995701761         1.6618506690         0.9574923231
       22.4000041000         0.1253281220         2.7800476093         1.4067521537         2.2148814408         1.7948253175         0.9121506046
       22.4050242000         0.1190669659         2.7774639454         1.4016475000         2.2174333183         1.6618506690         0.8665812843
       22.4100037000         0.1128517650         2.7749013677         1.3965428462         2.2199851957         1.5288760206         0.8213464310
       22.4150048000         0.1066051568         2.7723279660         1.3965428462         2.2301927056         1.5288760206         0.7758829917
       22.4200038000         0.1003569637         2.7697560380         1.3990951731         2.2352964605         1.5953633448         0.7304080178
       22.4250051000         0.0941019329         2.7671834203         1.3837812120         2.2352964605         1.1964393995         0.6848832779
       22.4300044000         0.0878456887         2.7646124252         1.3888858657         2.2506077252         1.3294140479         0.6393497071
       22.4350061000         0.0815829716         2.7620408897         1.4041998268         2.2531596027         1.7283379933         0.5937690259
       22.4400032000         0.0753227957         2.7594725121         1.3710195777         2.2557114802         0.8640027783         0.5482068395
       22.4450053000         0.0690533814         2.7569024576         1.3863335388         2.2633671125         1.2629267237         0.5025774154
       22.4500054000         0.0627837471         2.7543344227         1.3914381925         2.2761264998         1.3959013721         0.4569463896
       22.4550064000         0.0565105049         2.7517670165         1.3914381925         2.2786783773         1.3959013721         0.4112891054
       22.4600048000         0.0502382939         2.7492021339         1.3761242314         2.2710227449         0.9969774268         0.3656393271
       22.4650056000         0.0439610880         2.7190182991         1.3812288851         2.2786783773         1.1299520752         0.3199531942
       22.4700044000         0.0376846574         2.6877485282         1.3786765582         2.2786783773         1.0634647510         0.2742727050
