% K_lin=4.959600  p_cw=[-0.099100 16.403300 -43.799200]  p_ccw=[-1.573900 20.596500 -38.892000]
Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]             Omega[rad/s]           Omega_target
        0.7200035000         0.1440007000         2.7596961480         1.3684672508         0.9083201818         0.8400673416         0.7141858717
        0.7250043000         0.1450008600         2.7600089823         1.3786765582         0.9108720593         1.1060166385         0.7191462653
        0.7300034000         0.1460006800         2.7603217114         1.3684672508         0.9032164269         0.8400673416         0.7241049725
        0.7350036000         0.1470007200         2.7606345106         1.3710195777         0.8981126720         0.9065546658         0.7290647709
        0.7400039000         0.1480007800         2.7609473173         1.3710195777         0.8955607945         0.9065546658         0.7340246685
        0.7450035000         0.1490007000         2.7612600814         1.3684672508         0.8904570396         0.8400673416         0.7389838717
        0.7500053000         0.1500010600         2.7615729844         1.3684672508         0.8904570396         0.8400673416         0.7439452572
        0.7550038000         0.1510007600         2.7618856822         1.3735719045         0.8904570396         0.9730419901         0.7489033693
        0.7600036000         0.1520007200         2.7621984625         1.3761242314         0.8853532847         1.0395293143         0.7538627709
        0.7650034000         0.1530006800         2.7625112440         1.3608102703         0.8725938974         0.6406053689         0.7588221725
        0.7700032000         0.1540006400         2.7628240267         1.3659149240         0.8700420199         0.7735800174         0.7637815741
        0.7750035000         0.1550007000         2.7631368420         1.3608102703         0.8649382650         0.6406053689         0.7687414717
        0.7800042000         0.1560008400         2.7634496835         1.3659149240         0.8674901425         0.7735800174         0.7737017661
        0.7850038000         0.1570007600         2.7637624574         1.3659149240         0.8674901425         0.7735800174         0.7786609693
        0.7900031000         0.1580006200         2.7640752137         1.3633625971         0.8572826326         0.7070926932         0.7836198750
        0.7950041000         0.1590008200         2.7643880776         1.3608102703         0.8572826326         0.6406053689         0.7885804669
        0.8000040000         0.1600008000         2.7647008740         1.3608102703         0.8496270002         0.6406053689         0.7935399677
        0.8050037000         0.1610007400         2.7650136590         1.3633625971         0.8470751228         0.7070926932         0.7984992701
        0.8100035000         0.1620007000         2.7653264516         1.3659149240         0.8521788777         0.7735800174         0.8034586717
        0.8150059000         0.1630011800         2.7656394080         1.3633625971         0.8419713679         0.7070926932         0.8084206523
        0.8200117000         0.1640023400         2.7659525783         1.3684672508         0.8419713679         0.8400673416         0.8133860055
        0.8250094000         0.1650018800         2.7662652431         1.3684672508         0.8419713679         0.8400673416         0.8183433240
        0.8300059000         0.1660011800         2.7665778341         1.3710195777         0.8368676129         0.9065546658         0.8232994523
        0.8350032000         0.1670006400         2.7668904763         1.3659149240         0.8317638580         0.7735800174         0.8282563741
        0.8400030000         0.1680006000         2.7672032762         1.3710195777         0.8317638580         0.9065546658         0.8332157758
        0.8450024000         0.1690004800         2.7675160523         1.3761242314         0.8292119806         1.0395293143         0.8381747806
        0.8500037000         0.1700007400         2.7678289484         1.3684672508         0.8164525933         0.8400673416         0.8431356701
        0.8550036000         0.1710007200         2.7681417582         1.3863335388         0.8266601031         1.3054786112         0.8480951709
        0.8600046000         0.1720009200         2.7684546380         1.3812288851         0.8215563482         1.1725039627         0.8530557628
        0.8650037000         0.1730007400         2.7687674002         1.3531532897         0.8139007158         0.4411433962         0.8580144701
        0.8700035000         0.1740007000         2.7690802074         1.3888858657         0.8139007158         1.3719659354         0.8629738717
        0.8750030000         0.1750006000         2.7693929971         1.3684672508         0.7985894511         0.8400673416         0.8679329758
        0.8800022000         0.1760004400         2.7697057692         1.3786765582         0.8011413285         1.1060166385         0.8728917822
        0.8850038000         0.1770007600         2.7700186927         1.3786765582         0.7909338187         1.1060166385         0.8778529693
        0.8900085000         0.1780017000         2.7703318114         1.3710195777         0.7858300638         0.9065546658         0.8828172313
        0.8950047000         0.1790009400         2.7706443994         1.3786765582         0.8011413285         1.1060166385         0.8877730620
        0.9000071000         0.1800014200         2.7709573767         1.3659149240         0.7781744314         0.7735800174         0.8927350426
        0.9050048000         0.1810009600         2.7712700610         1.3684672508         0.7781744314         0.8400673416         0.8976923612
        0.9100125000         0.1820025000         2.7715833723         1.3761242314         0.7781744314         1.0395293143         0.9026595990
        0.9150041000         0.1830008200         2.7718956775         1.3684672508         0.7679669216         0.8400673416         0.9076108669
        0.9200038000         0.1840007600         2.7722084907         1.3761242314         0.7705187990         1.0395293143         0.9125701693
        0.9250035000         0.1850007000         2.7725213051         1.3837812120         0.7705187990         1.2389912870         0.9175294717
        0.9300240000         0.1860048000         2.7728354221         1.3761242314         0.7628631666         1.0395293143         0.9225094061
        0.9350045000         0.1870009000         2.7731470377         1.3786765582         0.7654150441         1.1060166385         0.9274496636
        0.9400041000         0.1880008200         2.7734598495         1.3710195777         0.7501037793         0.9065546658         0.9324088669
        0.9450039000         0.1890007800         2.7737726750         1.3710195777         0.7501037793         0.9065546658         0.9373682685
        0.9500041000         0.1900008200         2.7740855268         1.3761242314         0.7450000244         1.0395293143         0.9423280669
        0.9550031000         0.1910006200         2.7743983048         1.3786765582         0.7501037793         1.1060166385         0.9472866749
        0.9600124000         0.1920024800         2.7747117284         1.3735719045         0.7373443920         0.9730419901         0.9522554998
        0.9650031000         0.1930006200         2.7750239895         1.3837812120         0.7398962695         1.2389912870         0.9572058750
        0.9700031000         0.1940006200         2.7753368337         1.3659149240         0.7245850047         0.7735800174         0.9621654749
        0.9750029000         0.1950005800         2.7756496666         1.3735719045         0.7271368822         0.9730419901         0.9671248766
        0.9800033000         0.1960006600         2.7759625382         1.3761242314         0.7296887597         1.0395293143         0.9720848733
        0.9850047000         0.1970009400         2.7762754737         1.3812288851         0.7245850047         1.1725039627         0.9770458620
        0.9900033000         0.1980006600         2.7765882352         1.3812288851         0.7143774949         1.1725039627         0.9820040733
        0.9950040000         0.1990008000         2.7769011293         1.3710195777         0.7143774949         0.9065546658         0.9869643677
        1.0000031000         0.2000006200         2.7772139245         1.3837812120         0.7143774949         1.2389912870         0.9919230750
        1.0050027000         0.2010005400         2.7775267522         1.3863335388         0.7118256175         1.3054786112         0.9968822782
        1.0100031000         0.2020006200         2.7778396312         1.3761242314         0.6990662302         1.0395293143         1.0018422749
        1.0150033000         0.2030006600         2.7781524989         1.3710195777         0.6965143527         0.9065546658         1.0068020733
        1.0200041000         0.2040008200         2.7784654054         1.3812288851         0.7041699851         1.1725039627         1.0117624669
        1.0250034000         0.2050006800         2.7787782193         1.3786765582         0.6914105978         1.1060166385         1.0167213725
        1.0300268000         0.2060053600         2.7790925423         1.3812288851         0.6914105978         1.1725039627         1.0217041835
        1.0350038000         0.2070007600         2.7794039633         1.3888858657         0.6812030879         1.3719659354         1.0266409693
        1.0400033000         0.2080006600         2.7797167933         1.3812288851         0.6863068429         1.1725039627         1.0316000733
        1.0450030000         0.2090006000         2.7800296371         1.3863335388         0.6837549654         1.3054786112         1.0365593758
        1.0500028000         0.2100005600         2.7803424883         1.3684672508         0.6658918232         0.8400673416         1.0415187774
        1.0550032000         0.2110006400         2.7806553783         1.3761242314         0.6633399457         1.0395293143         1.0464787741
        1.0600031000         0.2120006200         2.7809682383         1.3735719045         0.6505805584         0.9730419901         1.0514382750
        1.0650034000         0.2130006800         2.7812811245         1.3710195777         0.6582361908         0.9065546658         1.0563981725
        1.0700031000         0.2140006200         2.7815939744         1.3761242314         0.6480286810         1.0395293143         1.0613574750
        1.0750027000         0.2150005400         2.7819068193         1.3761242314         0.6429249261         1.0395293143         1.0663166782
        1.0800041000         0.2160008200         2.7822197780         1.3735719045         0.6378211711         0.9730419901         1.0712776669
        1.0850023000         0.2170004600         2.7825325377         1.3863335388         0.6454768035         1.3054786112         1.0762354814
        1.0900044000         0.2180008800         2.7828455426         1.3608102703         0.6352692937         0.6406053689         1.0811971644
        1.0950024000         0.2190004800         2.7831582923         1.3684672508         0.6276136613         0.8400673416         1.0861547806
        1.1000035000         0.2200007000         2.7834712371         1.3837812120         0.6352692937         1.2389912870         1.0911154717
        1.1050038000         0.2210007600         2.7837841331         1.3786765582         0.6174061515         1.1060166385         1.0960753693
        1.1100023000         0.2220004600         2.7840969177         1.3735719045         0.6148542740         0.9730419901         1.1010334814
        1.1150034000         0.2230006800         2.7844098662         1.3812288851         0.6174061515         1.1725039627         1.1059941725
        1.1200142000         0.2240028400         2.7847234229         1.3812288851         0.6071986416         1.1725039627         1.1109644853
        1.1250028000         0.2250005600         2.7850355917         1.3812288851         0.6046467642         1.1725039627         1.1159127774
        1.1300036000         0.2260007200         2.7853485251         1.3837812120         0.5995430093         1.2389912870         1.1208731709
        1.1350030000         0.2270006000         2.7856613721         1.3863335388         0.5995430093         1.3054786112         1.1258321758
        1.1400036000         0.2280007200         2.7859742955         1.3888858657         0.5918873769         1.3719659354         1.1307923709
        1.1450030000         0.2290006000         2.7862871449         1.3939905194         0.5867836220         1.5049405839         1.1357513758
        1.1500044000         0.2300008800         2.7866001208         1.3939905194         0.5867836220         1.5049405839         1.1407123644
        1.1550042000         0.2310008400         2.7869129978         1.3761242314         0.5714723572         1.0395293143         1.1456717661
        1.1600034000         0.2320006800         2.7872258384         1.3837812120         0.5714723572         1.2389912870         1.1506305725
        1.1650036000         0.2330007200         2.7875387428         1.3863335388         0.5663686023         1.3054786112         1.1555903709
        1.1700032000         0.2340006400         2.7878516109         1.3812288851         0.5587129699         1.1725039627         1.1605495741
        1.1750053000         0.2350010600         2.7881646367         1.3863335388         0.5612648474         1.3054786112         1.1655112572
        1.1800217000         0.2360043400         2.7884785586         1.3888858657         0.5536092150         1.3719659354         1.1704871247
        1.1850052000         0.2370010400         2.7887904229         1.3761242314         0.5434017052         1.0395293143         1.1754303580
        1.1900044000         0.2380008800         2.7891032708         1.3914381925         0.5434017052         1.4384532596         1.1803891644
        1.1950038000         0.2390007600         2.7894161326         1.3888858657         0.5434017052         1.3719659354         1.1853481693
        1.2000042000         0.2400008400         2.7897290581         1.3939905194         0.5331941953         1.5049405839         1.1903081661
        1.2050034000         0.2410006800         2.7900419097         1.3965428462         0.5357460728         1.5714279081         1.1952669725
        1.2100044000         0.2420008800         2.7903548752         1.3863335388         0.5153310531         1.3054786112         1.2002275644
        1.2150036000         0.2430007200         2.7906677293         1.3888858657         0.5178829306         1.3719659354         1.2051863709
        1.2200043000         0.2440008600         2.7909806785         1.3863335388         0.5051235433         1.3054786112         1.2101466653
        1.2250036000         0.2450007200         2.7912935413         1.4016475000         0.5102272982         1.7044025566         1.2151055709
        1.2300223000         0.2460044600         2.7916076194         1.3939905194         0.5000197884         1.5049405839         1.2200837198
        1.2350045000         0.2470009000         2.7919194146         1.3939905194         0.4949160334         1.5049405839         1.2250256636
        1.2400041000         0.2480008200         2.7922322998         1.3939905194         0.4949160334         1.5049405839         1.2299848669
        1.2450033000         0.2490006600         2.7925451612         1.3914381925         0.4796047687         1.4384532596         1.2349436733
        1.2500044000         0.2500008800         2.7928581428         1.3939905194         0.4872604011         1.5049405839         1.2399043644
        1.2550041000         0.2510008200         2.7931710380         1.3888858657         0.4745010138         1.3719659354         1.2448636669
        1.2600040000         0.2520008000         2.7934839469         1.3863335388         0.4617416265         1.3054786112         1.2498231677
        1.2650038000         0.2530007600         2.7937968508         1.3914381925         0.4591897490         1.4384532596         1.2547825693
        1.2700044000         0.2540008800         2.7941098060         1.3863335388         0.4515341166         1.3054786112         1.2597427644
        1.2750046000         0.2550009200         2.7944227374         1.3863335388         0.4515341166         1.3054786112         1.2647025628
        1.2800035000         0.2560007000         2.7947355886         1.3863335388         0.4489822392         1.3054786112         1.2696610717
        1.2850030000         0.2570006000         2.7950484786         1.3990951731         0.4515341166         1.6379152323         1.2746201758
        1.2900034000         0.2580006800         2.7953614262         1.3863335388         0.4387747293         1.3054786112         1.2795801725
        1.2950042000         0.2590008400         2.7956744000         1.3863335388         0.4311190970         1.3054786112         1.2845405661
        1.3000035000         0.2600007000         2.7959872812         1.3863335388         0.4285672195         1.3054786112         1.2894994717
        1.3050045000         0.2610009000         2.7963002699         1.3888858657         0.4234634646         1.3719659354         1.2944600636
        1.3100044000         0.2620008800         2.7966131911         1.3863335388         0.4209115871         1.3054786112         1.2994195644
        1.3150034000         0.2630006800         2.7969260572         1.3812288851         0.4056003224         1.1725039627         1.3043781725
        1.3200095000         0.2640019000         2.7972393688         1.3837812120         0.4081521998         1.2389912870         1.3093438232
        1.3250038000         0.2650007600         2.7975519432         1.3863335388         0.4030484449         1.3054786112         1.3142977693
        1.3300031000         0.2660006200         2.7978648317         1.3914381925         0.4030484449         1.4384532596         1.3192566749
        1.3350037000         0.2670007400         2.7981778028         1.3863335388         0.3928409351         1.3054786112         1.3242168701
        1.3400037000         0.2680007400         2.7984907376         1.3914381925         0.3902890576         1.4384532596         1.3291764701
        1.3450043000         0.2690008600         2.7988037111         1.3863335388         0.3877371802         1.3054786112         1.3341366653
        1.3500044000         0.2700008800         2.7991166546         1.3863335388         0.3724259154         1.3054786112         1.3390963644
        1.3550036000         0.2710007200         2.7994295430         1.3888858657         0.3775296703         1.3719659354         1.3440551709
        1.3600030000         0.2720006000         2.7997424451         1.3939905194         0.3724259154         1.5049405839         1.3490141758
        1.3650029000         0.2730005800         2.8000553797         1.3939905194         0.3698740379         1.5049405839         1.3539736766
