% K_lin=8.298800  p_cw=[-3.546300 37.820400 -77.140100]  p_ccw=[2.942800 3.999600 -23.482400]
Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]             Omega[rad/s]           Omega_target
       32.0550072000         0.3559942400         2.9139310337         1.4909789399         1.6968503166         4.0022044818         2.9543249989
       32.0600077000         0.3519938400         2.9119963783         1.4909789399         1.7019540715         4.0022044818         2.9211264794
       32.0650067000         0.3479946400         2.9100638477         1.4833219594         1.7198172138         3.8027425091         2.8879379184
       32.0700100000         0.3439920000         2.9081311973         1.5037405742         1.7376803560         4.3346411030         2.8547208096
       32.0750071000         0.3399943200         2.9062024785         1.4884266131         1.7504397433         3.9357171576         2.8215448628
       32.0800097000         0.3359922400         2.9042731715         1.4807696325         1.7580953756         3.7362551849         2.7883324013
       32.0850036000         0.3319971200         2.9023487475         1.4884266131         1.7810622728         3.9357171576         2.7551776995
       32.0900049000         0.3279960800         2.9004229981         1.4731126519         1.7861660277         3.5367932122         2.7219738687
       32.0950033000         0.3239973600         2.8984998876         1.4731126519         1.7938216601         3.5367932122         2.6887892912
       32.1000107000         0.3199914400         2.8965748369         1.4756649788         1.8116848023         3.6032805365         2.6555449623
       32.1050085000         0.3159932000         2.8946549927         1.4782173056         1.8346516994         3.6697678607         2.6223643682
       32.1100070000         0.3119944000         2.8927363907         1.4705603251         1.8372035769         3.4703058880         2.5891791267
       32.1150106000         0.3079915200         2.8908173411         1.4731126519         1.8499629642         3.5367932122         2.5559600262
       32.1200083000         0.3039933600         2.8889020589         1.4680079982         1.8652742289         3.4038185638         2.5227800960
       32.1250084000         0.2999932800         2.8869873581         1.4782173056         1.8882411261         3.6697678607         2.4895842321
       32.1300068000         0.2959945600         2.8850748055         1.4807696325         1.8933448810         3.7362551849         2.4563996545
       32.1350060000         0.2919952000         2.8831634406         1.4731126519         1.9086561457         3.5367932122         2.4232097658
       32.1400050000         0.2879960000         2.8812536426         1.4680079982         1.9214155330         3.4038185638         2.3900212048
       32.1450069000         0.2839944800         2.8793442248         1.4756649788         1.9418305527         3.6032805365         2.3568133906
       32.1500062000         0.2799950400         2.8774372836         1.4680079982         1.9545899400         3.4038185638         2.3236228380
       32.1550052000         0.2759958400         2.8755319367         1.4680079982         1.9571418174         3.4038185638         2.2904342770
       32.1600057000         0.2719954400         2.8736274953         1.4654556714         1.9775568371         3.3373312396         2.2572357575
       32.1650076000         0.2679939200         2.8717239953         1.4603510177         1.9826605920         3.2043565911         2.2240279433
       32.1701637000         0.2638690400         2.8697633537         1.4577986908         2.0005237343         3.1378692669         2.1897963891
       32.1750157000         0.2599874400         2.8679197727         1.4705603251         2.0132831215         3.4703058880         2.1575837671
       32.1800053000         0.2559957600         2.8660253460         1.4629033445         2.0158349990         3.2708439153         2.1244576131
       32.1850719000         0.2519424800         2.8641031722         1.4654556714         2.0311462638         3.3373312396         2.0908202530
       32.1900052000         0.2479958400         2.8622330072         1.4501417102         2.0362500187         2.9384072942         2.0580678770
       32.1950134000         0.2439892800         2.8603358955         1.4526940371         2.0541131609         3.0048946184         2.0248182369
       32.2000107000         0.2399914400         2.8584443628         1.4424847297         2.0592169158         2.7389453215         1.9916409623
       32.2050252000         0.2359798400         2.8565477723         1.4424847297         2.0694244256         2.7389453215         1.9583494962
       32.2100068000         0.2319945600         2.8546650628         1.4399324028         2.0796319355         2.6724579973         1.9252764545
       32.2150155000         0.2279876000         2.8527735525         1.4424847297         2.0974950777         2.7389453215         1.8920234949
       32.2200087000         0.2239930400         2.8508893309         1.4424847297         2.1077025875         2.7389453215         1.8588734404
       32.2250059000         0.2199952800         2.8490050311         1.4475893834         2.1179100974         2.8719199700         1.8256968297
       32.2300044000         0.2159964800         2.8471216704         1.4424847297         2.1281176072         2.7389453215         1.7925115882
       32.2350058000         0.2119953600         2.8452386444         1.4450370565         2.1383251170         2.8054326457         1.7593070936
       32.2400043000         0.2079965600         2.8433581336         1.4424847297         2.1536363818         2.7389453215         1.7261218521
       32.2450568000         0.2039545600         2.8414587499         1.4526940371         2.1663957691         3.0048946184         1.6925781025
       32.2500043000         0.1999965600         2.8396002413         1.4399324028         2.1766032789         2.6724579973         1.6597314521
       32.2550036000         0.1959971200         2.8377236806         1.4297230954         2.1740514015         2.4065087004         1.6265408995
       32.2600041000         0.1919967200         2.8358480805         1.4373800759         2.1868107888         2.6059706731         1.5933423799
       32.2650045000         0.1879964000         2.8339739260         1.4373800759         2.1944664211         2.6059706731         1.5601445243
       32.2700040000         0.1839968000         2.8321015132         1.4271707685         2.2097776859         2.3400213762         1.5269526438
       32.2750042000         0.1799966400         2.8302302398         1.4475893834         2.2225370732         2.8719199700         1.4937561160
       32.2800038000         0.1759969600         2.8283605890         1.4297230954         2.2276408281         2.4065087004         1.4605635716
       32.2850049000         0.1719960800         2.8264917729         1.4322754222         2.2429520929         2.4729960246         1.4273610687
       32.2900062000         0.1679950400         2.8246242748         1.4297230954         2.2404002154         2.4065087004         1.3941572380
       32.2950071000         0.1639943200         2.8227583156         1.4271707685         2.2506077252         2.3400213762         1.3609560628
       32.3000048000         0.1599961600         2.8208949354         1.4220661148         2.2608152351         2.2070467277         1.3277761326
       32.3051399000         0.1558880800         2.8189817649         1.4271707685         2.2684708674         2.3400213762         1.2936839983
       32.3100040000         0.1519968000         2.8171709022         1.4322754222         2.2837821322         2.4729960246         1.2613910438
       32.3150039000         0.1479968800         2.8153108402         1.4169614611         2.2812302547         2.0740720793         1.2281965078
       32.3200035000         0.1439972000         2.8134522632         1.4271707685         2.3016452744         2.3400213762         1.1950039634
       32.3250055000         0.1399956000         2.8115941654         1.4271707685         2.2965415195         2.3400213762         1.1617954853
       32.3300063000         0.1359949600         2.8097378814         1.4220661148         2.3118527843         2.2070467277         1.1285949740
       32.3350050000         0.1319960000         2.8078837411         1.4093044805         2.3297159265         1.8746101066         1.0954084048
       32.3400102000         0.1279918400         2.8060285532         1.4144091342         2.3220602941         2.0075847550         1.0621786818
       32.3450053000         0.1239957600         2.8041784660         1.4169614611         2.3373715588         2.0740720793         1.0290160131
       32.3500052000         0.1199958400         2.8023279559         1.4271707685         2.3526828236         2.3400213762         0.9958214770
       32.3550050000         0.1159960000         2.8004788353         1.4067521537         2.3475790687         1.8081227823         0.9626276048
       32.3600050000         0.1119960000         2.7986309902         1.4169614611         2.3603384560         2.0740720793         0.9294324048
       32.3650051000         0.1079959200         2.7967844549         1.4067521537         2.3654422109         1.8081227823         0.8962365409
       32.3700047000         0.1039962400         2.7949394478         1.4118568074         2.3756497207         1.9410974308         0.8630439965
       32.3750037000         0.0999970400         2.7930960024         1.4093044805         2.3807534756         1.8746101066         0.8298554356
       32.3800062000         0.0959950400         2.7912526051         1.4118568074         2.3909609855         1.9410974308         0.7966436380
       32.3850087000         0.0919930400         2.7894105440         1.4271707685         2.4011684953         2.3400213762         0.7634318404
       32.3900062000         0.0879950400         2.7875716555         1.3990951731         2.3935128629         1.6086608097         0.7302532380
       32.3950069000         0.0839944800         2.7857329186         1.4041998268         2.4113760052         1.7416354581         0.6970533906
       32.4000074000         0.0799940800         2.7838955818         1.4016475000         2.4190316375         1.6751481339         0.6638548711
       32.4050070000         0.0759944000         2.7820598990         1.3965428462         2.4215835150         1.5421734854         0.6306623267
       32.4100039000         0.0719968800         2.7802265269         1.4067521537         2.4292391474         1.8081227823         0.5974877077
       32.4150073000         0.0679941600         2.7783920885         1.3939905194         2.4343429023         1.4756861612         0.5642699350
       32.4200067000         0.0639946400         2.7765604318         1.3965428462         2.4445504121         1.5421734854         0.5310787184
       32.4250097000         0.0599922400         2.7766842109         1.3863335388         2.4419985347         1.2762241885         0.4978636013
       32.4300050000         0.0559960000         2.7582535520         1.3863335388         2.4471022896         1.2762241885         0.4646996048
       32.4350037000         0.0519970400         2.7398103485         1.3888858657         2.4573097994         1.3427115128         0.4315130355
       32.4400037000         0.0479970400         2.7213623485         1.3888858657         2.4675173092         1.3427115128         0.3983178356
       32.4450298000         0.0439761600         2.7028180499         1.3735719045         2.4649654318         0.9437875674         0.3649493566
       32.4500049000         0.0399960800         2.6844619210         1.3786765582         2.4649654318         1.0767622159         0.3319194687
       32.4550059000         0.0359952800         2.6660102314         1.3684672508         2.4700691867         0.8108129189         0.2987176297
       32.4600130000         0.0319896000         2.6475360352         1.3684672508         2.4802766965         0.8108129189         0.2654752925
       32.4650066000         0.0279947200         2.6291116486         1.3710195777         2.4828285740         0.8773002432         0.2323225823
       32.4700040000         0.0239968000         2.6106732416         1.3684672508         2.4904842064         0.8108129189         0.1991446438
       32.4750035000         0.0199972000         2.5922270864         1.3735719045         2.4955879613         0.9437875674         0.1659527634
       32.4800064000         0.0159948800         2.5737683866         1.3608102703         2.4930360838         0.6113509463         0.1327383102
       32.4850035000         0.0119972000         2.5553310864         1.3608102703         2.5006917162         0.6113509463         0.0995623634
       32.4900040000         0.0079968000         2.5368812416         1.3454963091         2.4930360838         0.2124270009         0.0663638438
       32.4950062000         0.0039950400         2.5184251245         1.3403916554         2.4930360838         0.0794523525         0.0331540379
       32.5000048000        -0.0000038400         2.4999822899         1.3301823480         2.4853804515        -0.1864969445        -0.0000318674
       32.5050166000        -0.0040132800         2.4814907526         1.3403916554         2.4981398388         0.0794523525        -0.0333054081
       32.5100075000        -0.0080060000         2.4630763280         1.3378393285         2.4930360838         0.0129650282        -0.0664401928
       32.5150065000        -0.0120052000         2.4446320176         1.3378393285         2.4930360838         0.0129650282        -0.0996287538
       32.5200071000        -0.0160056800         2.4261818038         1.3352870017         2.4930360838        -0.0535222960        -0.1328279372
       32.5250044000        -0.0200035200         2.4077437658         1.3429439823         2.4981398388         0.1459396767        -0.1660052118
       32.5300041000        -0.0240032800         2.3892968726         1.3327346748         2.4853804515        -0.1200096202        -0.1991984201
       32.5350485000        -0.0280388000         2.3706850544         1.3378393285         2.4955879613         0.0129650282        -0.2326883934
       32.5400071000        -0.0320056800         2.3523898038         1.3429439823         2.5006917162         0.1459396767        -0.2656087372
       32.5450098000        -0.0360078400         2.3339318419         1.3352870017         2.4955879613        -0.0535222960        -0.2988218626
       32.5500054000        -0.0400043200         2.3155000762         1.3327346748         2.4904842064        -0.1200096202        -0.3319878508
       32.5550076000        -0.0440060800         2.2970439590         1.3352870017         2.4930360838        -0.0535222960        -0.3651976567
       32.5600054000        -0.0480043200         2.2786040762         1.3429439823         2.5006917162         0.1459396767        -0.3983782508
       32.5650148000        -0.0520118400         2.2601213939         1.3352870017         2.4879323289        -0.0535222960        -0.4316358578
       32.5700042000        -0.0560033600         2.2417125037         1.3454963091         2.5006917162         0.2124270009        -0.4647606840
       32.5750068000        -0.0600054400         2.2232549107         1.3378393285         2.4930360838         0.0129650282        -0.4979731455
       32.5800047000        -0.0640037600         2.1946240333         1.3352870017         2.4930360838        -0.0535222960        -0.5311544035
       32.5850052000        -0.0680041600         2.1926608438         1.3378393285         2.4955879613         0.0129650282        -0.5643529230
       32.5900022000        -0.0720017600         2.1906976871         1.3174207137         2.4930360838        -0.5189335656        -0.5975282059
       32.5950041000        -0.0760032800         2.1887312596         1.2714788303         2.4853804515        -1.7157054017        -0.6307360201
       32.6000030000        -0.0800024000         2.1867646638         1.3123160600         2.4904842064        -0.6519082140        -0.6639239171
       32.6050037000        -0.0840029600         2.1847960088         1.2944497720         2.4828285740        -1.1173194836        -0.6971237645
       32.6100053000        -0.0880042400         2.1828256452         1.2842404646         2.4802766965        -1.3832687805        -0.7303295869
       32.6150072000        -0.0920057600         2.1808538061         1.3046590794         2.4802766965        -0.8513701867        -0.7635374011
       32.6200084000        -0.0960067200         2.1788808829         1.2970020988         2.4700691867        -1.0508321594        -0.7967405679
       32.6250082000        -0.1000065600         2.1769071499         1.2867927914         2.4598616769        -1.3167814563        -0.8299344401
       32.6300079000        -0.1040063200         2.1749320917         1.2816881377         2.4496541670        -1.4497561048        -0.8631276484
       32.6350081000        -0.1080064800         2.1729554683         1.2842404646         2.4522060445        -1.3832687805        -0.8963241762
       32.6400079000        -0.1120063200         2.1709776325         1.2867927914         2.4522060445        -1.3167814563        -0.9295180484
       32.6450093000        -0.1160074400         2.1689977899         1.2867927914         2.4394466572        -1.3167814563        -0.9627225431
       32.6504403000        -0.1203522400         2.1668463272         1.2740311571         2.4317910248        -1.6492180774        -0.9987791693
       32.6550074000        -0.1240059200         2.1650358344         1.2740311571         2.4241353924        -1.6492180774        -1.0291003289
       32.6600084000        -0.1280067200         2.1630520121         1.2816881377         2.4292391474        -1.4497561048        -1.0623021679
       32.6650091000        -0.1320072800         2.1610669235         1.2791358108         2.4215835150        -1.5162434290        -1.0955020153
       32.6700059000        -0.1360047200         2.1590819965         1.2689265034         2.4062722502        -1.7821927259        -1.1286759703
       32.6750077000        -0.1400061600         2.1570936922         1.2740311571         2.3986166179        -1.6492180774        -1.1618831206
       32.6800083000        -0.1440066400         2.1551044708         1.2689265034         2.3986166179        -1.7821927259        -1.1950823040
       32.6851389000        -0.1481111200         2.1530620840         1.2740311571         2.3909609855        -1.6492180774        -1.2291445627
       32.6900047000        -0.1520037600         2.1511237471         1.2740311571         2.3833053531        -1.6492180774        -1.2614488035
       32.6950083000        -0.1560066400         2.1491291312         1.2663741766         2.3807534756        -1.8486800501        -1.2946679040
       32.7000064000        -0.1600051200         2.1471353026         1.2944497720         2.3756497207        -1.1173194836        -1.3278504899
       32.7050072000        -0.1640057600         2.1451389884         1.2638218497         2.3654422109        -1.9151673743        -1.3610510011
       32.7100092000        -0.1680073600         2.1431407828         1.2740311571         2.3628903334        -1.6492180774        -1.3942594792
       32.7150066000        -0.1720052800         2.1411430012         1.2638218497         2.3501309461        -1.9151673743        -1.4274374177
       32.7200081000        -0.1760064800         2.1391421629         1.2663741766         2.3450271912        -1.8486800501        -1.4606425762
       32.7250330000        -0.1800264000         2.1371305322         1.2561648691         2.3322678039        -2.1146293470        -1.4940030883
       32.7300088000        -0.1840070400         2.1351371411         1.2536125423         2.3271640490        -2.1811166713        -1.5270376236
       32.7350112000        -0.1880089600         2.1331316695         1.2638218497         2.3220602941        -1.9151673743        -1.5602487573
       32.7400089000        -0.1920071200         2.1311266533         1.2714788303         2.3220602941        -1.7157054017        -1.5934286875
       32.7450096000        -0.1960076800         2.1291190008         1.2638218497         2.3144046617        -1.9151673743        -1.6266285348
       32.7500087000        -0.2000069600         2.1271105553         1.2587171960         2.2990933970        -2.0481420228        -1.6598177596
       32.7550071000        -0.2040056800         2.1251009531         1.2587171960         2.2914377646        -2.0481420228        -1.6930023372
       32.7600060000        -0.2080048000         2.1230897087         1.2612695229         2.2863340097        -1.9816546986        -1.7261902342
       32.7651162000        -0.2120929600         2.1210321912         1.2510602154         2.2761264998        -2.2476039955        -1.7601170564
       32.7700063000        -0.2160050400         2.1190618761         1.2536125423         2.2633671125        -2.1811166713        -1.7925826259
       32.7750052000        -0.2200041600         2.1170462885         1.2510602154         2.2684708674        -2.2476039955        -1.8257705230
       32.7800061000        -0.2240048800         2.1150284399         1.2382985811         2.2531596027        -2.5800406166        -1.8589716981
       32.7850076000        -0.2280060800         2.1130088909         1.2510602154         2.2404002154        -2.2476039955        -1.8921768567
       32.7900077000        -0.2320061600         2.1109884463         1.2459555617         2.2276408281        -2.3805786439        -1.9253727206
       32.7950061000        -0.2360048800         2.1089672254         1.2382985811         2.2250889506        -2.5800406166        -1.9585572981
       32.8000071000        -0.2400056800         2.1069434858         1.2536125423         2.2225370732        -2.1811166713        -1.9917591372
       32.8050043000        -0.2440034400         2.1049198149         1.2434032349         2.2046739310        -2.4470659682        -2.0249357479
       32.8100057000        -0.2480045600         2.1028929694         1.2408509080         2.1995701761        -2.5135532924        -2.0581402425
       32.8150141000        -0.2520112800         2.1008618066         1.2255369469         2.1893626662        -2.9124772378        -2.0913912105
       32.8200064000        -0.2560051200         2.0988356953         1.2459555617         2.1817070338        -2.3805786439        -2.1245352899
       32.8250055000        -0.2600044000         2.0968053427         1.2331939274         2.1663957691        -2.7130152651        -2.1577245147
       32.8300059000        -0.2640047200         2.0947729757         1.2434032349         2.1663957691        -2.4470659682        -2.1909223703
       32.8350043000        -0.2680034400         2.0927399324         1.2331939274         2.1434288720        -2.7130152651        -2.2241069479
       32.8400058000        -0.2720046400         2.0907041349         1.2331939274         2.1459807494        -2.7130152651        -2.2573121064
       32.8450057000        -0.2760045600         2.0886674923         1.2510602154         2.1357732396        -2.2476039955        -2.2905066425
       32.8500045000        -0.2800036000         2.0866297986         1.2382985811         2.1204619748        -2.5800406166        -2.3236938757
       32.8550109000        -0.2840087200         2.0845875014         1.2331939274         2.1051507101        -2.7130152651        -2.3569315655
       32.8600064000        -0.2880051200         2.0825481455         1.2357462543         2.1051507101        -2.6465279408        -2.3900968899
       32.8650064000        -0.2920051200         2.0805054437         1.2382985811         2.0898394453        -2.5800406166        -2.4232920899
       32.8700080000        -0.2960064000         2.0784605746         1.2204322931         2.0745281806        -3.0454518862        -2.4564979123
       32.8750055000        -0.3000044000         2.0764158663         1.2357462543         2.0694244256        -2.6465279408        -2.4896765147
       32.8800054000        -0.3040043200         2.0743686569         1.2153276394         2.0490094060        -3.1784265347        -2.5228710508
       32.8850049000        -0.3080039200         2.0723200884         1.2280892737         2.0464575285        -2.8459899135        -2.5560629313
       32.8900089000        -0.3120071200         2.0702681479         1.2229846200         2.0311462638        -2.9789645620        -2.5892846875
       32.8951539000        -0.3161231200         2.0681567911         1.2280892737         2.0285943863        -2.8459899135        -2.6234425483
       32.9000078000        -0.3200062400         2.0661634049         1.2204322931         2.0081793666        -3.0454518862        -2.6556677845
       32.9050078000        -0.3240062400         2.0641085044         1.2331939274         2.0081793666        -2.7130152651        -2.6888629845
       32.9100060000        -0.3280048000         2.0620528043         1.2255369469         1.9852124695        -2.9124772378        -2.7220462342
       32.9150047000        -0.3320037600         2.0599953558         1.2229846200         1.9877643470        -2.9789645620        -2.7552328035
       32.9200131000        -0.3360104800         2.0579323639         1.2178799663         1.9647974498        -3.1119392104        -2.7884837714
       32.9250344000        -0.3400275200         2.0558624966         1.2280892737         1.9647974498        -2.8459899135        -2.8218203830
       32.9300288000        -0.3440230400         2.0538021630         1.2229846200         1.9494861851        -2.9789645620        -2.8549784043
       32.9350094000        -0.3480075200         2.0517459746         1.2204322931         1.9341749203        -3.0454518862        -2.8880448070
       32.9400095000        -0.3520076000         2.0496801776         1.2178799663         1.9214155330        -3.1119392104        -2.9212406709
       32.9450054000        -0.3560043200         2.0476145530         1.2025660052         1.9086561457        -3.5108631558        -2.9544086508
       32.9500076000        -0.3600060800         2.0455447549         1.2153276394         1.9010005134        -3.1784265347        -2.9876184567
       32.9550046000        -0.3640036800         2.0434755376         1.2204322931         1.8958967584        -3.0454518862        -3.0207937396
       32.9600052000        -0.3680041600         2.0414032543         1.2280892737         1.8856892486        -2.8459899135        -3.0539929230
       32.9650125000        -0.3720100000         2.0393266118         1.2127753126         1.8678261064        -3.2449138589        -3.0872365880
       32.9700062000        -0.3760049600         2.0372540287         1.2153276394         1.8550667191        -3.1784265347        -3.1203899620
       32.9752030000        -0.3801624000         2.0350954708         1.2127753126         1.8346516994        -3.2449138589        -3.1548917251
       32.9800112000        -0.3840089600         2.0330967932         1.2102229857         1.8295479445        -3.3114011831        -3.1868135572
       32.9850076000        -0.3880060800         2.0310183230         1.2051183320         1.8142366797        -3.4443758316        -3.2199848567
       32.9900070000        -0.3920056000         2.0289370084         1.2178799663         1.8065810474        -3.1119392104        -3.2531760733
       32.9950057000        -0.3960045600         2.0268543849         1.2127753126         1.7912697826        -3.2449138589        -3.2863626425
       33.0000079000        -0.4000063200         2.0247686977         1.2102229857         1.7836141502        -3.3114011831        -3.3195724484
       33.0050323000        -0.4040258400         2.0226721336         1.2153276394         1.7683028855        -3.1784265347        -3.3529296410
       33.0100062000        -0.4080049600         2.0205950385         1.2102229857         1.7606472531        -3.3114011831        -3.3859515621
       33.0150063000        -0.4120050400         2.0185053906         1.2076706589         1.7478878658        -3.3778885073        -3.4191474260
       33.0200062000        -0.4160049600         2.0164142067         1.2102229857         1.7300247236        -3.3114011831        -3.4523419621
       33.0250052000        -0.4200041600         2.0143217763         1.2102229857         1.7198172138        -3.3114011831        -3.4855305230
       33.0300095000        -0.4240076000         2.0122254984         1.2076706589         1.7096097039        -3.3778885073        -3.5187542709
       33.0350081000        -0.4280064800         2.0101299772         1.2000136783         1.7019540715        -3.5773504800        -3.5519401762
       33.0400070000        -0.4320056000         2.0080326962         1.2229846200         1.6942984392        -2.9789645620        -3.5851280733
       33.0450061000        -0.4360048800         2.0059336933         1.2102229857         1.6738834195        -3.3114011831        -3.6183172981
       33.0500065000        -0.4400052000         2.0038325020         1.2178799663         1.6687796646        -3.1119392104        -3.6515151538
       33.0550063000        -0.4440050400         2.0017299165         1.2102229857         1.6509165224        -3.3114011831        -3.6847090259
       33.0600055000        -0.4480044000         1.9996259336         1.1949090246         1.6279496252        -3.7103251285        -3.7178989147
       33.0650045000        -0.4520036000         1.9975203814         1.2127753126         1.6279496252        -3.2449138589        -3.7510874757
       33.0700091000        -0.4560072800         1.9954108103         1.2076706589         1.6228458703        -3.3778885073        -3.7843132153
       33.0750056000        -0.4600044800         1.9933029927         1.2076706589         1.5947752183        -3.3778885073        -3.8174851786
       33.0800395000        -0.4640316000         1.9911777153         1.1974613514         1.5820158310        -3.6438378042        -3.8509054421
       33.0850058000        -0.4680046400         1.9890793195         1.2025660052         1.5743601986        -3.5108631558        -3.8838769064
       33.0900055000        -0.4720044000         1.9869651433         1.2102229857         1.5667045662        -3.3114011831        -3.9170701147
       33.0950053000        -0.4760042400         1.9848492472         1.1974613514         1.5462895465        -3.6438378042        -3.9502639869
       33.1000051000        -0.4800040800         1.9827316694         1.2051183320         1.5360820367        -3.4443758316        -3.9834578591
       33.1050047000        -0.4840037600         1.9806124908         1.2076706589         1.5284264043        -3.3778885073        -4.0166504035
       33.1100061000        -0.4880048800         1.9784908588         1.1923566977         1.5080113847        -3.7768124527        -4.0498548981
       33.1150065000        -0.4920052000         1.9763679566         1.1898043709         1.4901482425        -3.8432997769        -4.0830527538
       33.1200060000        -0.4960048000         1.9742437388         1.1974613514         1.4748369777        -3.6438378042        -4.1162446342
       33.1250099000        -0.5000079200         1.9721159476         1.1795950634         1.4646294679        -4.1092490738        -4.1494657265
       33.1300058000        -0.5040046400         1.9699898535         1.2000136783         1.4544219580        -3.5773504800        -4.1826337064
       33.1350069000        -0.5080055200         1.9678598364         1.1949090246         1.4416625707        -3.7103251285        -4.2158362094
       33.1400096000        -0.5120076800         1.9657274218         1.1974613514         1.4314550609        -3.6438378042        -4.2490493348
       33.1450106000        -0.5160084800         1.9635940124         1.1898043709         1.4110400412        -3.8432997769        -4.2822511738
       33.1500402000        -0.5200321600         1.9614466642         1.1923566977         1.3931768990        -3.7768124527        -4.3156428894
       33.1550087000        -0.5240069600         1.9593236864         1.1795950634         1.3778656343        -4.1092490738        -4.3486289596
       33.1600066000        -0.5280052800         1.9571864219         1.1974613514         1.3676581244        -3.6438378042        -4.3818102177
       33.1650055000        -0.5320044000         1.9550469954         1.1821473903         1.3497949822        -4.0427617496        -4.4149981147
       33.1700080000        -0.5360064000         1.9529042876         1.1821473903         1.3370355949        -4.0427617496        -4.4482099123
       33.1750072000        -0.5400057600         1.9507612495         1.1923566977         1.3268280851        -3.7768124527        -4.4813998011
       33.1800071000        -0.5440056800         1.9486161635         1.1923566977         1.3115168203        -3.7768124527        -4.5145943372
       33.1850061000        -0.5480048800         1.9464697119         1.1974613514         1.3038611879        -3.6438378042        -4.5477828981
       33.1900074000        -0.5520059200         1.9443205156         1.2025660052         1.2911018006        -3.5108631558        -4.5809867289
       33.1950082000        -0.5560065600         1.9421697726         1.1949090246         1.2732386584        -3.7103251285        -4.6141872401
       33.2000049000        -0.5600039200         1.9400190293         1.1923566977         1.2553755162        -3.7768124527        -4.6473605313
       33.2050128000        -0.5640102400         1.9378616919         1.1923566977         1.2451680064        -3.7768124527        -4.6806081797
       33.2100060000        -0.5680048000         1.9357089154         1.1795950634         1.2196492318        -4.1092490738        -4.7137582342
       33.2150070000        -0.5720056000         1.9335509982         1.1872520440         1.2094417220        -3.9097871012        -4.7469600733
       33.2200061000        -0.5760048800         1.9313921184         1.1872520440         1.1992342121        -3.9097871012        -4.7801492981
       33.2251534000        -0.5801227200         1.9291673710         1.1795950634         1.1788191925        -4.1092490738        -4.8143224287
       33.2300063000        -0.5840050400         1.9270681291         1.1949090246         1.1660598052        -3.7103251285        -4.8465410260
       33.2350087000        -0.5880069600         1.9249024463         1.1668334292         1.1430929080        -4.4416856950        -4.8797521596
       33.2400080000        -0.5920064000         1.9227363049         1.1744904097         1.1303335207        -4.2422237223        -4.9129427123
       33.2450252000        -0.5960201600         1.9205605934         1.1846997172         1.1201260109        -3.9762744254        -4.9462521038
       33.2500143000        -0.6000114400         1.9183952606         1.1770427366         1.1099185011        -4.1757363981        -4.9793749383
       33.2550863000        -0.6040690400         1.9161920965         1.1846997172         1.0920553588        -3.9762744254        -5.0130481492
       33.2600084000        -0.6080067200         1.9140522564         1.2000136783         1.0767440941        -3.5773504800        -5.0457261679
       33.2650072000        -0.6120057600         1.9118772632         1.1795950634         1.0639847068        -4.1092490738        -5.0789134011
       33.2700068000        -0.6160054400         1.9097000944         1.1898043709         1.0512253195        -3.8432997769        -5.1121059455
       33.2750060000        -0.6200048000         1.9075212678         1.1591764486         1.0180509125        -4.6411476676        -5.1452958342
       33.2800117000        -0.6240093600         1.9053377682         1.1693857560         1.0027396478        -4.3751983707        -5.1785288768
       33.2850065000        -0.6280052000         1.9031571832         1.1693857560         0.9925321379        -4.3751983707        -5.2116895538
       33.2900104000        -0.6320083200         1.9009707777         1.1744904097         0.9746689957        -4.2422237223        -5.2449106460
       33.2950098000        -0.6360078400         1.8987844870         1.1693857560         0.9593577310        -4.3751983707        -5.2781018626
       33.3000065000        -0.6400052000         1.8965975230         1.1770427366         0.9491502211        -4.1757363981        -5.3112751538
       33.3050054000        -0.6440043200         1.8944077368         1.1642811023         0.9236314466        -4.5081730192        -5.3444630508
       33.3100047000        -0.6480037600         1.8922159106         1.1719380829         0.9134239367        -4.3087110465        -5.3776536035
       33.3150058000        -0.6520046400         1.8900214246         1.1591764486         0.8853532847        -4.6411476676        -5.4108561064
       33.3200075000        -0.6560060000         1.8878247992         1.1515194680         0.8700420199        -4.8406096403        -5.4440625928
       33.3250072000        -0.6600057600         1.8856271723         1.1540717949         0.8496270002        -4.7741223161        -5.4772558011
       33.3300725000        -0.6640580000         1.8833987892         1.1642811023         0.8445232453        -4.5081730192        -5.5108845304
       33.3350561000        -0.6680448800         1.8812044560         1.1642811023         0.8292119806        -4.5081730192        -5.5439708502
       33.3400064000        -0.6720051200         1.8790229220         1.1668334292         0.8087969609        -4.4416856950        -5.5768360899
       33.3450066000        -0.6760052800         1.8768175078         1.1566241217         0.7909338187        -4.7076349919        -5.6100326177
       33.3500089000        -0.6800071200         1.8746092619         1.1617287755         0.7705187990        -4.5746603434        -5.6432430875
       33.3550055000        -0.6840044000         1.8724016247         1.1540717949         0.7475519019        -4.7741223161        -5.6764157147
       33.3600044000        -0.6880035200         1.8701910585         1.1540717949         0.7296887597        -4.7741223161        -5.7096036118
       33.3650078000        -0.6920062400         1.8679765816         1.1413101606         0.7041699851        -5.1065589372        -5.7428213845
       33.3700089000        -0.6960071200         1.8657611974         1.1540717949         0.6888587203        -4.7741223161        -5.7760238875
       33.3750095000        -0.7000076000         1.8635441050         1.1413101606         0.6633399457        -5.1065589372        -5.8092230709
       33.3800077000        -0.7040061600         1.8613261436         1.1438624875         0.6505805584        -5.0400716130        -5.8424063206
       33.3850140000        -0.7080112000         1.8591026453         1.1566241217         0.6403730486        -4.7076349919        -5.8756433466
