% K_lin=2.307700  p_cw=[-0.099100 16.403300 -43.799200]  p_ccw=[-1.573900 20.596500 -38.892000]
Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]             Omega[rad/s]           Omega_target
        7.2350082000         3.6175041000         3.2425972145         1.6517755319         5.0117391359         8.1692975277         8.3481142116
        7.2400095000         3.6200047500         3.2429633653         1.6543278587         5.0015316260         8.2357848520         8.3538849616
        7.2450083000         3.6225041500         3.2433293348         1.6415662245         5.0066353810         7.9033482308         8.3596528270
        7.2500089000         3.6250044500         3.2436954378         1.6543278587         5.0117391359         8.2357848520         8.3654227693
        7.2550089000         3.6275044500         3.2440614985         1.6594325125         4.9785647289         8.3687595004         8.3711920193
        7.2600072000         3.6300036000         3.2444274364         1.6441185513         1.1175741334         7.9698355551         8.3769593077
        7.2650087000         3.6325043500         3.2447936104         1.6619848393         0.0024036839         8.4352468246         8.3827302885
        7.2700048000         3.6350024000         3.2451593906         1.6466708782         0.0024036839         8.0363228793         8.3884950385
        7.2750088000         3.6375044000         3.2455257509         1.6492232050         0.0049555613         8.1028102035         8.3942689039
        7.2800062000         3.6400031000         3.2458916297         1.6594325125        -0.0052519485         8.3687595004         8.4000351539
        7.2850069000         3.6425034500         3.2462577518         1.6543278587         0.0202668261         8.2357848520         8.4058052116
        7.2900056000         3.6450028000         3.2466237291         1.6543278587         0.0534412330         8.2357848520         8.4115729616
        7.2950062000         3.6475031000         3.2469898473         1.6466708782         0.0713043752         8.0363228793         8.4173429039
        7.3000044000         3.6500022000         3.2473557914         1.6619848393         0.1146862920         8.4352468246         8.4231100769
        7.3050062000         3.6525031000         3.2477220008         1.6568801856         0.1478606990         8.3022721762         8.4288814039
        7.3100043000         3.6550021500         3.2480879409         1.6619848393         0.1759313511         8.4352468246         8.4346484616
        7.3150066000         3.6575033000         3.2484541902         1.6543278587         0.2116576355         8.2357848520         8.4404203654
        7.3200047000         3.6600023500         3.2488201338         1.6517755319         0.2422801650         8.1692975277         8.4461874231
        7.3250054000         3.6625027000         3.2491862693         1.6568801856         0.2754545720         8.3022721762         8.4519574808
        7.3300048000         3.6650024000         3.2495523114         1.6543278587         0.3086289789         8.2357848520         8.4577260385
        7.3350040000         3.6675020000         3.2499183405         1.6492232050         0.3392515084         8.1028102035         8.4634943654
        7.3400044000         3.6700022000         3.2502844592         1.6619848393         0.3724259154         8.4352468246         8.4692640769
        7.3450055000         3.6725027500         3.2506506308         1.6543278587         0.4107040773         8.2357848520         8.4750345962
        7.3500041000         3.6750020500         3.2510166210         1.6594325125         0.4438784843         8.3687595004         8.4808022308
        7.3550056000         3.6775028000         3.2513828253         1.6517755319         0.4693972588         8.1692975277         8.4865732116
        7.3600039000         3.6800019500         3.2517487969         1.6594325125         0.4923641560         8.3687595004         8.4923405000
        7.3650049000         3.6825024500         3.2521149679         1.6517755319         0.5331941953         8.1692975277         8.4981109039
        7.3700049000         3.6850024500         3.2524810674         1.6466708782         0.5638167248         8.0363228793         8.5038801539
        7.3750056000         3.6875028000         3.2528472199         1.6543278587         0.5969911318         8.2357848520         8.5096502116
        7.3800039000         3.6900019500         3.2532131982         1.6492232050         0.6276136613         8.1028102035         8.5154175000
        7.3850050000         3.6925025000         3.2535793833         1.6517755319         0.6556843134         8.1692975277         8.5211880192
        7.3900053000         3.6950026500         3.2539455115         1.6441185513         0.6914105978         7.9698355551         8.5269576154
        7.3950055000         3.6975027500         3.2543116341         1.6466708782         0.7169293724         8.0363228793         8.5327270962
        7.4000063000         3.7000031500         3.2546778023         1.6543278587         0.7603112892         8.2357848520         8.5384972693
        7.4050057000         3.7025028500         3.2550438696         1.6466708782         0.7858300638         8.0363228793         8.5442658269
        7.4100042000         3.7050021000         3.2554098728         1.6441185513         0.8164525933         7.9698355551         8.5500333462
        7.4150051000         3.7075025500         3.2557760533         1.6415662245         0.8419713679         7.9033482308         8.5558036346
        7.4200035000         3.7100017500         3.2561420525         1.6798511273         0.8802495297         8.9006580942         8.5615710385
        7.4250057000         3.7125028500         3.2565083316         1.6517755319         0.9108720593         8.1692975277         8.5673428269
        7.4300036000         3.7150018000         3.2568742976         1.6441185513         0.9440464662         7.9698355551         8.5731096539
        7.4350058000         3.7175029000         3.2572405801         1.6262522633         0.9670133634         7.5044242855         8.5788814423
        7.4400057000         3.7200028500         3.2576066959         1.6466708782         1.0001877703         8.0363228793         8.5846505769
        7.4450054000         3.7225027000         3.2579727987         1.6466708782         1.0359140547         8.0363228793         8.5904194808
        7.4500051000         3.7250025500         3.2583389032         1.6466708782         1.0639847068         8.0363228793         8.5961883846
        7.4550054000         3.7275027000         3.2587050533         1.6415662245         1.0946072363         7.9033482308         8.6019579808
        7.4600055000         3.7300027500         3.2590711904         1.6364615707         1.1277816433         7.7703735824         8.6077273462
        7.4650054000         3.7325027000         3.2594373146         1.6492232050         1.1533004179         8.1028102035         8.6134964808
        7.4700055000         3.7350027500         3.2598034552         1.6441185513         1.1839229474         7.9698355551         8.6192658462
        7.4750072000         3.7375036000         3.2601697145         1.6415662245         1.2145454769         7.9033482308         8.6250370577
        7.4800060000         3.7400030000         3.2605357633         1.6517755319         1.2400642515         8.1692975277         8.6308049231
        7.4850069000         3.7425034500         3.2609019674         1.6339092439         1.2706867810         7.7038862581         8.6365752116
        7.4900061000         3.7450030500         3.2612680488         1.6543278587         1.3064130654         8.2357848520         8.6423435385
        7.4950054000         3.7475027000         3.2616341392         1.6517755319         1.3344837175         8.1692975277         8.6481119808
        7.5000036000         3.7500018000         3.2620001507         1.6466708782         1.3727618793         8.0363228793         8.6538791539
        7.5050043000         3.7525021500         3.2623663470         1.6466708782         1.3982806539         8.0363228793         8.6596492116
        7.5100024000         3.7550012000         3.2627323545         1.6492232050         1.4186956736         8.1028102035         8.6654162692
        7.5150039000         3.7575019500         3.2630986127         1.6390138976         1.4518700806         7.8368609066         8.6711872500
        7.5200077000         3.7600038500         3.2634650411         1.6543278587         1.4901482425         8.2357848520         8.6769608846
        7.5250043000         3.7625021500         3.2638309439         1.6721941467         1.5233226494         8.7011961215         8.6827262116
        7.5300048000         3.7650024000         3.2641971339         1.6466708782         1.5513933015         8.0363228793         8.6884960385
        7.5350095000         3.7675047500         3.2645636332         1.6492232050         1.5743601986         8.1028102035         8.6942707116
        7.5400036000         3.7700018000         3.2649293580         1.6466708782         1.6126383605         8.0363228793         8.7000331539
        7.5450027000         3.7725013500         3.2652954506         1.6568801856         1.6356052576         8.3022721762         8.7058013654
        7.5500033000         3.7750016500         3.2656616547         1.6568801856         1.6738834195         8.3022721762         8.7115713077
        7.5550046000         3.7775023000         3.2660279118         1.6568801856         1.7121615814         8.3022721762         8.7173420577
        7.5600067000         3.7800033500         3.2663942291         1.6670894930         1.7402322334         8.5682214731         8.7231137308
        7.5650055000         3.7825027500         3.2667603065         1.6517755319         1.7657510080         8.1692975277         8.7288815962
        7.5700963000         3.7850481500         3.2671331230         1.6594325125         1.8065810474         8.3687595004         8.7347556158
        7.5750057000         3.7875028500         3.2674926567         1.6543278587         1.8346516994         8.2357848520         8.7404203269
        7.5800030000         3.7900015000         3.2678586293         1.6517755319         1.8525148416         8.1692975277         8.7461864615
        7.5850169000         3.7925084500         3.2682258192         1.6594325125         1.8958967584         8.3687595004         8.7519717501
        7.5900023000         3.7950011500         3.2685909237         1.6645371662         1.9239674105         8.5017341489         8.7577241539
        7.5951165000         3.7975582500         3.2689654625         1.6390138976         1.9494861851         7.8368609066         8.7636251735
        7.6000068000         3.8000034000         3.2693236057         1.6517755319         1.9801087146         8.1692975277         8.7692678462
        7.6050038000         3.8025019000         3.2696895647         1.6492232050         2.0107312441         8.1028102035         8.7750336346
        7.6100066000         3.8050033000         3.2700559502         1.6466708782         2.0413537736         8.0363228793         8.7808061154
        7.6150105000         3.8075052500         3.2704224179         1.6670894930         2.0872875679         8.5682214731         8.7865798654
        7.6200115000         3.8100057500         3.2707886750         1.6543278587         2.1128063424         8.2357848520         8.7923502693
        7.6250096000         3.8125048000         3.2711547213         1.6415662245         2.1357732396         7.9033482308         8.7981173270
        7.6300096000         3.8150048000         3.2715209085         1.6645371662         2.1791551564         8.5017341489         8.8038865770
        7.6350066000         3.8175033000         3.2718868776         1.6492232050         2.2021220535         8.1028102035         8.8096523654
        7.6400101000         3.8200050500         3.2722533245         1.6517755319         2.2378483379         8.1692975277         8.8154256539
        7.6450096000         3.8225048000         3.2726194801         1.6441185513         2.2633671125         7.9698355551         8.8211943270
        7.6500167000         3.8250083500         3.2729861941         1.6568801856         2.3016452744         8.3022721762         8.8269717693
        7.6550071000         3.8275035500         3.2733516866         1.6543278587         2.3297159265         8.2357848520         8.8327299423
        7.6600106000         3.8300053000         3.2737181402         1.6696418199         2.3679940883         8.6347087973         8.8385032308
        7.6650106000         3.8325053000         3.2740843392         1.6466708782         2.3935128629         8.0363228793         8.8442724808
        7.6700105000         3.8350052500         3.2744505326         1.6594325125         2.4317910248         8.3687595004         8.8500416154
        7.6750076000         3.8375038000         3.2748165225         1.6696418199         2.4573097994         8.6347087973         8.8558075193
        7.6800109000         3.8400054500         3.2751829683         1.6415662245         2.4879323289         7.9033482308         8.8615805770
        7.6850079000         3.8425039500         3.2755489543         1.6594325125         2.5211067359         8.3687595004         8.8673463654
        7.6900120000         3.8450060000         3.2759154620         1.6670894930         2.5517292654         8.5682214731         8.8731203462
        7.6950092000         3.8475046000         3.2762814660         1.6415662245         2.5772480400         7.9033482308         8.8788863654
        7.7000120000         3.8500060000         3.2766478819         1.6594325125         2.6129743244         8.3687595004         8.8846588462
        7.7050088000         3.8525044000         3.2770138600         1.6696418199         2.6487006088         8.6347087973         8.8904244039
        7.7100111000         3.8550055500         3.2773802426         1.6492232050         2.6844268933         8.1028102035         8.8961963077
        7.7150087000         3.8575043500         3.2777462827         1.6568801856         2.7099456679         8.3022721762         8.9019627885
        7.7200120000         3.8600060000         3.2781127420         1.6824034542         2.7405681974         8.9671454185         8.9077358462
        7.7250116000         3.8625058000         3.2784789319         1.6670894930         2.7839501142         8.5682214731         8.9135046347
        7.7300112000         3.8650056000         3.2788451235         1.6696418199         2.8120207662         8.6347087973         8.9192734231
        7.7350258000         3.8675129000         3.2792124155         1.6619848393         2.8451951732         8.4352468246         8.9250595193
        7.7400095000         3.8700047500         3.2795774459         1.6619848393         2.8707139478         8.4352468246         8.9308099616
        7.7450097000         3.8725048500         3.2799436865         1.6670894930         2.9038883547         8.5682214731         8.9365794423
        7.7500057000         3.8750028500         3.2803096212         1.6670894930         2.9396146392         8.5682214731         8.9423440769
        7.7550084000         3.8775042000         3.2806760484         1.6696418199         2.9804446785         8.6347087973         8.9481164423
        7.7600198000         3.8800099000         3.2810431144         1.6645371662         3.0008596982         8.5017341489         8.9538988462
        7.7657853000         3.8828926500         3.2814654175         1.6594325125         3.0416897375         8.3687595004         8.9605513684
        7.7700254000         3.8850127000         3.2817759918         1.6645371662         3.0621047572         8.5017341489         8.9654438078
        7.7750237000         3.8875118500         3.2821421033         1.6594325125         3.1003829191         8.3687595004         8.9712110962
        7.7800093000         3.8900046500         3.2825072864         1.6721941467         3.1310054486         8.7011961215         8.9769637308
        7.7850100000         3.8925050000         3.2828735771         1.6645371662         3.1616279781         8.5017341489         8.9827337885
        7.7900091000         3.8950045500         3.2832397524         1.6645371662         3.1999061400         8.5017341489         8.9885020000
        7.7950222000         3.8975111000         3.2836069548         1.6645371662         3.2330805470         8.5017341489         8.9942863655
        7.8000141000         3.9000070500         3.2839726060         1.6543278587         3.2611511990         8.2357848520         9.0000462693
        7.8050237000         3.9025118500         3.2843395555         1.6670894930         3.3070849933         8.5682214731         9.0058265962
        7.8100132000         3.9050066000         3.2847050343         1.6517755319         3.3300518904         8.1692975277         9.0115837308
        7.8150109000         3.9075054500         3.2850711154         1.6670894930         3.3657781748         8.5682214731         9.0173503270
        7.8200137000         3.9100068500         3.2854375718         1.6670894930         3.3964007043         8.5682214731         9.0231228077
        7.8250170000         3.9125085000         3.2858040665         1.6619848393         3.4321269888         8.4352468246         9.0288958654
        7.8300086000         3.9150043000         3.2861697059         1.6696418199         3.4601976408         8.6347087973         9.0346554231
        7.8350208000         3.9175104000         3.2865368559         1.6594325125         3.4959239252         8.3687595004         9.0404387501
        7.8400138000         3.9200069000         3.2869026012         1.6670894930         3.5239945773         8.5682214731         9.0461999231
        7.8450083000         3.9225041500         3.2872684581         1.6568801856         3.5571689842         8.3022721762         9.0519628270
        7.8500106000         3.9250053000         3.2876348880         1.6543278587         3.5826877588         8.2357848520         9.0577347308
        7.8550098000         3.9275049000         3.2880010925         1.6568801856         3.6158621658         8.3022721762         9.0635030577
        7.8600104000         3.9300052000         3.2883674012         1.6670894930         3.6566922051         8.5682214731         9.0692730000
        7.8650249000         3.9325124500         3.2887347299         1.6594325125         3.6898666121         8.3687595004         9.0750589809
        7.8700088000         3.9350044000         3.2890998187         1.6568801856         3.7179372642         8.3022721762         9.0808096539
        7.8750228000         3.9375114000         3.2894671141         1.6772988005         3.7536635486         8.8341707700         9.0865950578
        7.8800111000         3.9400055500         3.2898325286         1.6568801856         3.7842860781         8.3022721762         9.0923508077
        7.8850104000         3.9425052000         3.2901987505         1.6670894930         3.8149086076         8.5682214731         9.0981192500
        7.8900092000         3.9450046000         3.2905649376         1.6798511273         3.8531867695         8.9006580942         9.1038871154
        7.8950246000         3.9475123000         3.2909323423         1.6619848393         3.8787055441         8.4352468246         9.1096741347
        7.9000157000         3.9500078500         3.2912979687         1.6543278587         3.9067761961         8.2357848520         9.1154331154
        7.9050118000         3.9525059000         3.2916639629         1.6721941467         3.9450543580         8.7011961215         9.1211978654
        7.9100087000         3.9550043500         3.2920300175         1.6696418199         3.9833325199         8.6347087973         9.1269635385
        7.9150192000         3.9575096000         3.2923970701         1.6619848393         4.0139550494         8.4352468246         9.1327449039
        7.9200113000         3.9600056500         3.2927627764         1.6670894930         4.0471294564         8.5682214731         9.1385050385
        7.9250099000         3.9625049500         3.2931289606         1.6696418199         4.0828557408         8.6347087973         9.1442726731
        7.9300790000         3.9650395000         3.2935003112         1.6696418199         4.1058226379         8.6347087973         9.1501216541
        7.9350192000         3.9675096000         3.2938622205         1.6721941467         4.1492045547         8.7011961215         9.1558219039
        7.9400110000         3.9700055000         3.2942279116         1.6670894930         4.1798270842         8.5682214731         9.1615816923
        7.9450195000         3.9725097500         3.2945948278         1.6670894930         4.2078977363         8.5682214731         9.1673607501
        7.9500097000         3.9750048500         3.2949604050         1.6696418199         4.2410721433         8.6347087973         9.1731186923
        7.9550202000         3.9775101000         3.2953274711         1.6670894930         4.2793503051         8.5682214731         9.1789000578
        7.9600642000         3.9800321000         3.2956969931         1.6568801856         4.3074209572         8.3022721762         9.1847200772
        7.9650256000         3.9825128000         3.2960604656         1.6747464736         4.3405953642         8.7676834458         9.1904447886
        7.9702206000         3.9851103000         3.2964410533         1.6594325125         4.3814254035         8.3687595004         9.1964390393
        7.9750231000         3.9875115500         3.2967928880         1.6900604347         4.4197035654         9.1666073911         9.2019804039
        7.9800239000         3.9900119500         3.2971592519         1.6670894930         4.4528779724         8.5682214731         9.2077505770
        7.9850129000         3.9925064500         3.2975247531         1.6721941467         4.4860523793         8.7011961215         9.2135071347
        7.9900217000         3.9950108500         3.2978917065         1.6594325125         4.5166749088         8.3687595004         9.2192865385
        7.9950224000         3.9975112000         3.2982580681         1.6772988005         4.5447455609         8.8341707700         9.2250565962
        8.0000178000         4.0000089000         3.2986240432         1.6747464736         4.5881274777         8.7676834458         9.2308205385
        8.0050212000         4.0025106000         3.2989906061         1.6670894930         4.6161981297         8.5682214731         9.2365937116
        8.0100206000         4.0050103000         3.2993568776         1.6721941467         4.6595800465         8.7011961215         9.2423622693
        8.0150156000         4.0075078000         3.2997228284         1.6747464736         4.6850988211         8.7676834458         9.2481257501
        8.0200229000         4.0100114500         3.3000896820         1.6619848393         4.7182732281         8.4352468246         9.2539034232
        8.0250063000         4.0125031500         3.3004547864         1.6747464736         4.7591032674         8.7676834458         9.2596535193
        8.0300219000         4.0150109500         3.3008222515         1.6875081079         4.8024851842         9.1001200669         9.2654407693
        8.0350122000         4.0175061000         3.3011878647         1.6772988005         4.8305558363         8.8341707700         9.2711988270
        8.0400172000         4.0200086000         3.3015545566         1.6824034542         4.8739377531         8.9671454185         9.2769738462
        8.0450100000         4.0225050000         3.3019203564         1.6696418199         4.8994565277         8.6347087973         9.2827347885
        8.0500052000         4.0250026000         3.3022863337         1.6849557810         4.9453903219         9.0336327427         9.2884985000
        8.0550035000         4.0275017500         3.3026525398         1.6798511273         4.9734609740         8.9006580942         9.2942657885
        8.0600055000         4.0300027500         3.3030190187         1.6798511273         5.0040835035         8.9006580942         9.3000373462
        8.0650067000         4.0325033500         3.3033854406         1.6798511273         5.0040835035         8.9006580942         9.3058079808
        8.0700056000         4.0350028000         3.3037516957         1.7002697422         5.0168428908         9.4325566880         9.3115759616
        8.0750042000         4.0375021000         3.3041179306         1.6721941467         4.9989797486         8.7011961215         9.3173435962
        8.0800057000         4.0400028500         3.3044843796         1.6747464736         1.1048147461         8.7676834458         9.3231145769
        8.0850035000         4.0425017500         3.3048505591         1.7028220690         1.1022628687         9.4990440123         9.3288812885
        8.0900054000         4.0450027000         3.3052170408         1.6696418199        -0.0027000711         8.6347087973         9.3346527308
        8.0950051000         4.0475025500         3.3055833630         1.6926127616         0.0100593162         9.2330947154         9.3404216346
        8.1000061000         4.0500030500         3.3059497821         1.6926127616        -0.0027000711         9.2330947154         9.3461920385
        8.1050071000         4.0525035500         3.3063162029         1.6875081079         0.0177149486         9.1001200669         9.3519624423
        8.1100069000         4.0550034500         3.3066825375         1.6849557810         0.0483374781         9.0336327427         9.3577314616
        8.1150063000         4.0575031500         3.3070488445         1.7002697422         0.0917193949         9.4325566880         9.3635000193
        8.1200087000         4.0600043500         3.3074153729         1.6849557810         0.1274456793         9.0336327427         9.3692720385
        8.1250049000         4.0625024500         3.3077814488         1.7002697422         0.1606200863         9.4325566880         9.3750369039
        8.1300074000         4.0650037000         3.3081479879         1.6824034542         0.1963463707         8.9671454185         9.3808090385
        8.1350048000         4.0675024000         3.3085141551         1.6900604347         0.2346245326         9.1666073911         9.3865752885
        8.1400078000         4.0700039000         3.3088807343         1.6900604347         0.2626951847         9.1666073911         9.3923480000
        8.1450116000         4.0725058000         3.3092473738         1.6875081079         0.3035252240         9.1001200669         9.3981216347
        8.1500147000         4.0750073500         3.3096139637         1.6977174153         0.3622184056         9.3660693638         9.4038944616
        8.1550309000         4.0775154500         3.3099815151         1.6900604347         0.3724259154         9.1666073911         9.4096824040
        8.1600090000         4.0800045000         3.3103462766         1.6824034542         0.4183597097         8.9671454185         9.4154263846
        8.1650067000         4.0825033500         3.3107124759         1.6824034542         0.4489822392         8.9671454185         9.4211929808
        8.1700085000         4.0850042500         3.3110789772         1.6875081079         0.4872604011         9.1001200669         9.4269643077
        8.1750051000         4.0875025500         3.3114450993         1.6772988005         0.5204348080         8.8341707700         9.4327296346
        8.1800080000         4.0900040000         3.3118116847         1.6721941467         0.5536092150         8.7011961215         9.4385022308
        8.1850050000         4.0925025000         3.3121778394         1.7028220690         0.5893354994         9.4990440123         9.4442680192
        8.1900086000         4.0950043000         3.3125444795         1.6721941467         0.6199580289         8.7011961215         9.4500414231
        8.1950057000         4.0975028500         3.3129106449         1.7002697422         0.6633399457         9.4325566880         9.4558073269
        8.2000068000         4.1000034000         3.3132771052         1.6849557810         0.6965143527         9.0336327427         9.4615778462
        8.2050224000         4.1025112000         3.3136446296         1.6747464736         0.7245850047         8.7676834458         9.4673650962
        8.2100143000         4.1050071500         3.3140104191         1.6977174153         0.7705187990         9.3660693638         9.4731250001
        8.2151322000         4.1075661000         3.3143854432         1.6824034542         0.8011413285         8.9671454185         9.4790302890
        8.2200211000         4.1100105500         3.3147436885         1.6824034542         0.8317638580         8.9671454185         9.4846713462
        8.2250215000         4.1125107500         3.3151101059         1.7002697422         0.8674901425         9.4325566880         9.4904410578
        8.2300083000         4.1150041500         3.3154755284         1.6721941467         0.8955607945         8.7011961215         9.4961950770
        8.2350185000         4.1175092500         3.3158426673         1.6696418199         0.9312870789         8.6347087973         9.5019760962
        8.2400201000         4.1200100500         3.3162091777         1.7002697422         0.9797727506         9.4325566880         9.5077471924
        8.2450246000         4.1225123000         3.3165759023         1.6926127616         1.0129471576         9.2330947154         9.5135216347
        8.2500197000         4.1250098500         3.3169419398         1.6900604347         1.0461215646         9.1666073911         9.5192852308
        8.2550247000         4.1275123500         3.3173087044         1.6951650884         1.0767440941         9.2995820396         9.5250602501
        8.2600142000         4.1300071000         3.3176743349         1.6875081079         1.1099185011         9.1001200669         9.5308173847
        8.2650570000         4.1325285000         3.3180438729         1.6670894930         1.1379891531         8.5682214731         9.5366360195
        8.2700160000         4.1350080000         3.3184072717         1.7079267227         1.1813710699         9.6320186607         9.5423579616
        8.2750106000         4.1375053000         3.3187732809         1.6772988005         1.2043379670         8.8341707700         9.5481209808
        8.2800088000         4.1400044000         3.3191395557         1.6849557810         1.2451680064         9.0336327427         9.5538881539
        8.2850213000         4.1425106500         3.3195068801         1.6875081079         1.2808942908         9.1001200669         9.5596718270
        8.2900076000         4.1450038000         3.3198722862         1.6875081079         1.3217243302         9.1001200669         9.5654252693
        8.2950136000         4.1475068000         3.3202391376         1.6951650884         1.3472431047         9.2995820396         9.5712014424
        8.3000079000         4.1500039500         3.3206051334         1.6900604347         1.3829693892         9.1666073911         9.5769641154
        8.3050237000         4.1525118500         3.3209727064         1.6926127616         1.4186956736         9.2330947154         9.5827515962
        8.3100166000         4.1550083000         3.3213386029         1.6926127616         1.4544219580         9.2330947154         9.5885126539
        8.3150636000         4.1575318000         3.3217084657         1.6926127616         1.4850444875         9.2330947154         9.5943361349
        8.3200065000         4.1600032500         3.3220707014         1.6900604347         1.5207707720         9.1666073911         9.6000395000
        8.3250150000         4.1625075000         3.3224377462         1.7002697422         1.5590489338         9.4325566880         9.6058185578
        8.3300184000         4.1650092000         3.3228044189         1.6798511273         1.5896714634         8.9006580942         9.6115917308
        8.3350112000         4.1675056000         3.3231703166         1.6721941467         1.6177421154         8.7011961215         9.6173526731
        8.3400057000         4.1700028500         3.3235363404         1.6977174153         1.6611240322         9.3660693638         9.6231155769
        8.3450247000         4.1725123500         3.3239041615         1.6772988005         1.6942984392         8.8341707700         9.6289067501
        8.3500098000         4.1750049000         3.3242694999         1.6824034542         1.7274728461         8.9671454185         9.6346588077
        8.3550249000         4.1775124500         3.3246370385         1.6926127616         1.7606472531         9.2330947154         9.6404454809
        8.3600116000         4.1800058000         3.3250024976         1.6798511273         1.8116848023         8.9006580942         9.6461993847
        8.3652209000         4.1826104500         3.3253842720         1.6824034542         1.8269960670         8.9671454185         9.6522101355
        8.3700120000         4.1850060000         3.3257353994         1.6875081079         1.8525148416         9.1001200669         9.6577383462
        8.3750173000         4.1875086500         3.3261022266         1.6824034542         1.9010005134         8.9671454185         9.6635137116
        8.3800143000         4.1900071500         3.3264684472         1.6977174153         1.9341749203         9.3660693638         9.6692795001
        8.3850089000         4.1925044500         3.3268344936         1.6824034542         1.9699012047         8.9671454185         9.6750425193
        8.3900100000         4.1950050000         3.3272010181         1.6875081079         2.0030756117         9.1001200669         9.6808130385
        8.3950252000         4.1975126000         3.3275685776         1.6926127616         2.0311462638         9.2330947154         9.6865998270
        8.4000133000         4.2000066500         3.3279341527         1.6849557810         2.0668725482         9.0336327427         9.6923553462
        8.4050259000         4.2025129500         3.3283015251         1.6900604347         2.1025988326         9.1666073911         9.6981391347
        8.4100264000         4.2050132000         3.3286680124         1.7002697422         2.1383251170         9.4325566880         9.7039089616
        8.4150087000         4.2075043500         3.3290331675         1.6824034542         2.1638438916         8.9671454185         9.7096577885
        8.4200169000         4.2100084500         3.3294002225         1.6798511273         2.2021220535         8.9006580942         9.7154365001
        8.4250185000         4.2125092500         3.3297667954         1.6951650884         2.2378483379         9.2995820396         9.7212075962
        8.4300217000         4.2150108500         3.3301334873         1.6849557810         2.2812302547         9.0336327427         9.7269805385
        8.4350102000         4.2175051000         3.3304991036         1.7002697422         2.3118527843         9.4325566880         9.7327365193
        8.4400191000         4.2200095500         3.3308662166         1.6926127616         2.3373715588         9.2330947154         9.7385160385
        8.4450230000         4.2225115000         3.3312329649         1.6696418199         2.3807534756         8.6347087973         9.7442897885
        8.4500204000         4.2250102000         3.3315992385         1.7028220690         2.4139278826         9.4990440123         9.7500560385
        8.4550139000         4.2275069500         3.3319652279         1.6798511273         2.4445504121         8.9006580942         9.7558177885
        8.4600219000         4.2300109500         3.3323322818         1.7028220690         2.4853804515         9.4990440123         9.7615962693
        8.4650136000         4.2325068000         3.3326981427         1.6977174153         2.5108992261         9.3660693638         9.7673559424
        8.4700087000         4.2350043500         3.3330642545         1.6926127616         2.5517292654         9.2330947154         9.7731195385
        8.4750103000         4.2375051500         3.3334308443         1.6824034542         2.5772480400         8.9671454185         9.7788906347
        8.4800084000         4.2400042000         3.3337971794         1.6977174153         2.6231818342         9.3660693638         9.7846576923
        8.4850047000         4.2425023500         3.3341633842         1.6951650884         2.6538043638         9.2995820396         9.7904226731
        8.4900071000         4.2450035500         3.3345300377         1.6747464736         2.6818750158         8.7676834458         9.7961946923
        8.4950051000         4.2475025500         3.3348963705         1.6900604347         2.7252569326         9.1666073911         9.8019616346
        8.5000056000         4.2500028000         3.3352628882         1.6824034542         2.7558794621         8.9671454185         9.8077314616
        8.5050040000         4.2525020000         3.3356292537         1.6900604347         2.7941576240         9.1666073911         9.8134988654
        8.5100055000         4.2550027500         3.3359958481         1.6721941467         2.8222282761         8.7011961215         9.8192698462
        8.5150041000         4.2575020500         3.3363622316         1.7079267227         2.8656101929         9.6320186607         9.8250374808
        8.5200023000         4.2600011500         3.3367285875         1.6824034542         2.8962327224         8.9671454185         9.8308046539
        8.5250035000         4.2625017500         3.3370951649         1.7028220690         2.9268552519         9.4990440123         9.8365752885
        8.5300023000         4.2650011500         3.3374615682         1.6772988005         2.9625815363         8.8341707700         9.8423431539
        8.5350033000         4.2675016500         3.3378281343         1.6926127616         3.0034115756         9.2330947154         9.8481135577
        8.5400037000         4.2700018500         3.3381946582         1.6875081079         3.0365859826         9.1001200669         9.8538832692
        8.5450042000         4.2725021000         3.3385611912         1.6951650884         3.0774160220         9.2995820396         9.8596530962
        8.5500035000         4.2750017500         3.3389276378         1.6824034542         3.0978310416         8.9671454185         9.8654215385
        8.5550043000         4.2775021500         3.3392941961         1.6824034542         3.1335573261         8.9671454185         9.8711917116
        8.5600023000         4.2800011500         3.3396605509         1.6798511273         3.1692836105         8.9006580942         9.8769586539
        8.5656105000         4.2828052500         3.3400716354         1.7079267227         3.2177692822         9.6320186607         9.8834296754
        8.5700053000         4.2850026500         3.3403937785         1.6926127616         3.2432880568         9.2330947154         9.8885006154
        8.5750044000         4.2875022000         3.3407602190         1.6824034542         3.2815662187         8.9671454185         9.8942688269
        8.5800036000         4.2900018000         3.3411266685         1.7002697422         3.3096368707         9.4325566880         9.9000371539
        8.5850069000         4.2925034500         3.3414934202         1.6849557810         3.3479150326         9.0336327427         9.9058102116
        8.5900038000         4.2950019000         3.3418597044         1.6951650884         3.3836413170         9.2995820396         9.9115758846
        8.5950045000         4.2975022500         3.3422262689         1.6951650884         3.4219194789         9.2995820396         9.9173459423
        8.6000060000         4.3000030000         3.3425928937         1.6926127616         3.4576457633         9.2330947154         9.9231169231
        8.6050036000         4.3025018000         3.3429592344         1.6849557810         3.4857164154         9.0336327427         9.9288834039
        8.6100025000         4.3050012500         3.3433256720         1.7079267227         3.5290983322         9.6320186607         9.9346513846
        8.6150037000         4.3075018500         3.3436922799         1.6619848393         3.5571689842         8.4352468246         9.9404220192
